partition,entry_tf,higher_tf,higher_state_at_entry,signal_ts,entry_ts,exit_ts,entry_px,exit_px,return,mfe,mae,bars_held,strong_bars,healthy_bars,strong_frac,healthy_frac,exit_reason
reference_validation,5m,1h,STRONG_BULL,2026-07-03 13:10:00+00:00,2026-07-03 13:15:00+00:00,2026-07-03 14:05:00+00:00,62029.6,61981.7,-0.0007722119762177959,0.0039061996208262784,-0.0021409133703907957,10,6,3,0.6,0.3,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-04 00:05:00+00:00,2026-07-04 00:10:00+00:00,2026-07-04 00:40:00+00:00,62914.5,62667.9,-0.0039196051784564645,0.00017801937550165903,-0.003933910306844979,6,5,0,0.8333333333333334,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-07 00:25:00+00:00,2026-07-07 00:30:00+00:00,2026-07-07 00:40:00+00:00,64222.9,64020.4,-0.0031530809103917923,0.0001634930842424609,-0.0035548067745305723,2,1,0,0.5,0.0,CLOSE_BELOW_EMA50
reference_validation,5m,1h,STRONG_BULL,2026-07-09 22:20:00+00:00,2026-07-09 22:25:00+00:00,2026-07-09 22:35:00+00:00,63339.9,63267.4,-0.0011446181632746022,6.315134693934965e-05,-0.0011446181632746022,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-10 09:05:00+00:00,2026-07-10 09:10:00+00:00,2026-07-10 10:15:00+00:00,64197.7,64275.2,0.001207208357931755,0.004084258470319124,-0.0010732471724064219,13,8,4,0.6153846153846154,0.3076923076923077,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-10 12:20:00+00:00,2026-07-10 12:25:00+00:00,2026-07-10 12:40:00+00:00,64445.0,64389.4,-0.0008627511831794665,0.0007293040577236454,-0.0009977500193963929,3,1,1,0.3333333333333333,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-12 17:05:00+00:00,2026-07-12 17:10:00+00:00,2026-07-12 17:15:00+00:00,64129.9,64110.4,-0.0003040703322475524,0.00019647621468288357,-0.00042102046003500426,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-12 20:15:00+00:00,2026-07-12 20:20:00+00:00,2026-07-12 21:20:00+00:00,64175.2,64129.0,-0.0007199042620824603,0.0005017514553908864,-0.0007199042620824603,12,4,7,0.3333333333333333,0.5833333333333334,CLOSE_BELOW_EMA50
reference_validation,5m,1h,STRONG_BULL,2026-07-15 14:30:00+00:00,2026-07-15 14:35:00+00:00,2026-07-15 15:25:00+00:00,65444.9,65296.2,-0.0022721403806866824,0.0007960895348606556,-0.003283678330931794,10,3,6,0.3,0.6,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-15 15:35:00+00:00,2026-07-15 15:40:00+00:00,2026-07-15 16:05:00+00:00,65492.4,65268.7,-0.00341566349683331,0.0014856685661235325,-0.004249348015953003,5,2,2,0.4,0.4,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-18 12:25:00+00:00,2026-07-18 12:30:00+00:00,2026-07-18 13:10:00+00:00,64061.1,64066.0,7.648947645289006e-05,0.0027567431717532287,-0.00044020474203532167,8,7,0,0.875,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-18 14:00:00+00:00,2026-07-18 14:05:00+00:00,2026-07-18 15:00:00+00:00,64104.0,64099.0,-7.799825283916206e-05,0.0009858979158865466,-0.0005257082241357791,11,9,1,0.8181818181818182,0.09090909090909091,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-18 16:25:00+00:00,2026-07-18 16:30:00+00:00,2026-07-18 19:30:00+00:00,64117.0,64447.1,0.005148400580189394,0.00856247173136615,-0.00048193146903319217,36,24,11,0.6666666666666666,0.3055555555555556,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-18 20:55:00+00:00,2026-07-18 21:00:00+00:00,2026-07-18 21:45:00+00:00,64665.5,64617.3,-0.0007453742722162149,0.0023768470049716495,-0.0010051727737355742,9,4,4,0.4444444444444444,0.4444444444444444,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-20 03:10:00+00:00,2026-07-20 03:15:00+00:00,2026-07-20 03:20:00+00:00,64812.9,64758.6,-0.000837796179464334,0.0007282500860168462,-0.000837796179464334,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-20 21:30:00+00:00,2026-07-20 21:35:00+00:00,2026-07-20 21:50:00+00:00,65412.9,65288.9,-0.0018956505521082745,5.350626558375815e-05,-0.001958329320363439,3,2,0,0.6666666666666666,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-21 02:55:00+00:00,2026-07-21 03:00:00+00:00,2026-07-21 04:30:00+00:00,65386.4,65488.8,0.0015660749024262177,0.005147859493717322,-9.787968140162473e-05,18,16,1,0.8888888888888888,0.05555555555555555,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-21 06:25:00+00:00,2026-07-21 06:30:00+00:00,2026-07-21 10:50:00+00:00,65798.6,66276.3,0.007260032888237733,0.008988033180037158,-0.00029787867826980285,52,24,27,0.46153846153846156,0.5192307692307693,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-21 12:10:00+00:00,2026-07-21 12:15:00+00:00,2026-07-21 13:25:00+00:00,66378.1,66445.0,0.0010078625329739133,0.0038988762860037163,-0.0009310299631957175,14,13,0,0.9285714285714286,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-26 18:45:00+00:00,2026-07-26 18:50:00+00:00,2026-07-26 19:10:00+00:00,64692.1,64664.1,-0.00043281946327300425,0.0008857341159120846,-0.00043281946327300425,4,3,0,0.75,0.0,CLOSE_BELOW_EMA50
reference_validation,5m,1h,STRONG_BULL,2026-07-27 02:25:00+00:00,2026-07-27 02:30:00+00:00,2026-07-27 02:35:00+00:00,65156.6,65113.1,-0.000667622313011984,0.0,-0.0010528480614396818,1,0,0,0.0,0.0,CLOSE_BELOW_EMA50
reference_validation,5m,1h,STRONG_BULL,2026-07-27 03:10:00+00:00,2026-07-27 03:15:00+00:00,2026-07-27 05:00:00+00:00,65256.6,65257.2,9.194472283313715e-06,0.003493899467640116,-0.00062215929116749,21,15,5,0.7142857142857143,0.23809523809523808,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-27 05:55:00+00:00,2026-07-27 06:00:00+00:00,2026-07-27 06:50:00+00:00,65434.2,65425.3,-0.00013601450006262006,0.004405952850344397,-0.0003377438709420977,10,7,2,0.7,0.2,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
reference_validation,5m,1h,STRONG_BULL,2026-07-29 19:10:00+00:00,2026-07-29 19:15:00+00:00,2026-07-29 19:25:00+00:00,64259.0,64119.2,-0.002175570737173005,0.002099316827214981,-0.0031637591621407335,2,0,1,0.0,0.5,CLOSE_BELOW_EMA50
august,5m,1h,STRONG_BEAR,2026-08-11 03:05:00+00:00,2026-08-11 03:10:00+00:00,2026-08-11 04:35:00+00:00,64048.8,64069.6,0.00032475237631302,0.0015488190254930867,0.0,17,11,5,0.6470588235294118,0.29411764705882354,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BEAR,2026-08-13 21:20:00+00:00,2026-08-13 21:25:00+00:00,2026-08-13 23:00:00+00:00,63428.6,63497.6,0.0010878373478209191,0.002916665352853398,-0.000507657428983066,19,12,6,0.631578947368421,0.3157894736842105,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-01 05:25:00+00:00,2026-08-01 05:30:00+00:00,2026-08-01 05:40:00+00:00,63066.5,62989.4,-0.0012225190869954439,0.00010782269509168607,-0.001224104714864449,2,0,1,0.0,0.5,CLOSE_BELOW_EMA50
august,5m,1h,NEUTRAL,2026-08-01 12:40:00+00:00,2026-08-01 12:45:00+00:00,2026-08-01 13:20:00+00:00,63066.5,63063.3,-5.074009180783268e-05,0.00020296036723155275,-0.0001680765541134388,7,6,0,0.8571428571428571,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-02 01:05:00+00:00,2026-08-02 01:10:00+00:00,2026-08-02 05:10:00+00:00,62896.3,63462.5,0.009002119361552152,0.011506241225636371,0.0,48,21,26,0.4375,0.5416666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-02 17:10:00+00:00,2026-08-02 17:15:00+00:00,2026-08-02 19:30:00+00:00,63190.9,63306.1,0.0018230473058620245,0.006388578102226594,-0.00038929656010588953,27,20,6,0.7407407407407407,0.2222222222222222,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-05 14:45:00+00:00,2026-08-05 14:50:00+00:00,2026-08-05 15:55:00+00:00,64442.9,64406.3,-0.0005679446455699733,0.004431830349037602,-0.0023726430685149236,13,8,4,0.6153846153846154,0.3076923076923077,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-08 10:25:00+00:00,2026-08-08 10:30:00+00:00,2026-08-08 11:05:00+00:00,64996.2,64974.4,-0.0003354042236314303,1.5385514846588677e-06,-0.0003354042236314303,7,3,3,0.42857142857142855,0.42857142857142855,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-08 13:10:00+00:00,2026-08-08 13:15:00+00:00,2026-08-08 13:35:00+00:00,64978.7,64973.8,-7.540932644067855e-05,0.0002446955694712649,-7.694829228654942e-05,4,3,0,0.75,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-09 07:25:00+00:00,2026-08-09 07:30:00+00:00,2026-08-09 07:35:00+00:00,64810.0,64808.0,-3.08594352723679e-05,4.4746181144805774e-05,-3.08594352723679e-05,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-11 10:25:00+00:00,2026-08-11 10:30:00+00:00,2026-08-11 11:00:00+00:00,64276.9,64205.3,-0.0011139305100277275,0.00012134997176271867,-0.0013504073780783443,6,2,3,0.3333333333333333,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-12 01:35:00+00:00,2026-08-12 01:40:00+00:00,2026-08-12 02:40:00+00:00,63741.6,63743.8,3.4514351695102974e-05,0.0022653965385244224,0.0,12,9,2,0.75,0.16666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-12 04:00:00+00:00,2026-08-12 04:05:00+00:00,2026-08-12 04:15:00+00:00,63812.0,63757.9,-0.0008478029210806648,0.0,-0.001264652416473333,2,0,1,0.0,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-12 04:20:00+00:00,2026-08-12 04:25:00+00:00,2026-08-12 04:30:00+00:00,63847.4,63767.1,-0.0012576862957615065,0.0,-0.0016367150424292376,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-12 08:35:00+00:00,2026-08-12 08:40:00+00:00,2026-08-12 08:45:00+00:00,63775.9,63751.4,-0.00038415765202848284,0.0,-0.00047823707701499796,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-12 08:45:00+00:00,2026-08-12 08:50:00+00:00,2026-08-12 12:40:00+00:00,63782.1,64039.5,0.0040356150079725595,0.01047158999154929,-0.0007321803452692288,46,33,12,0.717391304347826,0.2608695652173913,CLOSE_BELOW_EMA50
august,5m,1h,NEUTRAL,2026-08-13 01:05:00+00:00,2026-08-13 01:10:00+00:00,2026-08-13 01:20:00+00:00,63549.1,63509.3,-0.0006262873903799537,0.0009803443321778627,-0.0008418687282746307,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-13 03:15:00+00:00,2026-08-13 03:20:00+00:00,2026-08-13 04:30:00+00:00,63555.4,63567.5,0.00019038508136204335,0.0018047246968786457,-0.0002501754374923948,14,12,1,0.8571428571428571,0.07142857142857142,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-13 04:35:00+00:00,2026-08-13 04:40:00+00:00,2026-08-13 06:30:00+00:00,63657.1,63797.2,0.002200854264488905,0.005240578034500398,-0.00014923708431580085,22,14,7,0.6363636363636364,0.3181818181818182,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-13 06:55:00+00:00,2026-08-13 07:00:00+00:00,2026-08-13 07:50:00+00:00,63914.5,63824.3,-0.0014112603556313275,3.28563940890092e-05,-0.0014112603556313275,10,1,8,0.1,0.8,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-13 14:10:00+00:00,2026-08-13 14:15:00+00:00,2026-08-13 15:10:00+00:00,63782.4,63800.1,0.00027750602046960893,0.0031074402970097115,-0.0007384482239614076,11,9,1,0.8181818181818182,0.09090909090909091,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-13 22:00:00+00:00,2026-08-13 22:05:00+00:00,2026-08-13 23:00:00+00:00,63522.7,63497.6,-0.0003951343378035821,0.0014309845141973199,-0.00045967819377945585,11,7,3,0.6363636363636364,0.2727272727272727,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-14 00:50:00+00:00,2026-08-14 00:55:00+00:00,2026-08-14 01:20:00+00:00,63513.7,63437.5,-0.0011997411582067574,0.0008517847330575812,-0.0012013156216689191,5,3,1,0.6,0.2,CLOSE_BELOW_EMA50
august,5m,1h,NEUTRAL,2026-08-14 01:40:00+00:00,2026-08-14 01:45:00+00:00,2026-08-14 02:20:00+00:00,63539.2,63480.4,-0.0009254129734084238,0.0008797718573732016,-0.0010576148267525953,7,6,0,0.8571428571428571,0.0,CLOSE_BELOW_EMA50
august,5m,1h,NEUTRAL,2026-08-15 14:45:00+00:00,2026-08-15 14:50:00+00:00,2026-08-15 17:25:00+00:00,63011.7,63032.3,0.00032692341263618196,0.0013584778699828881,-0.0002190069463289257,31,18,12,0.5806451612903226,0.3870967741935484,CLOSE_BELOW_EMA50
august,5m,1h,NEUTRAL,2026-08-18 07:05:00+00:00,2026-08-18 07:10:00+00:00,2026-08-18 07:30:00+00:00,64322.3,64252.2,-0.0010898242133755565,0.00011660030813565037,-0.0010898242133755565,4,2,1,0.5,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-19 09:55:00+00:00,2026-08-19 10:00:00+00:00,2026-08-19 10:10:00+00:00,64395.4,64357.8,-0.000583892638294059,0.0,-0.000583892638294059,2,0,1,0.0,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-19 10:55:00+00:00,2026-08-19 11:00:00+00:00,2026-08-19 17:20:00+00:00,64423.9,68007.4,0.05562376695605198,0.09353826763049122,-0.00010244645232593275,76,60,15,0.7894736842105263,0.19736842105263158,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-20 22:35:00+00:00,2026-08-20 22:40:00+00:00,2026-08-20 22:45:00+00:00,72721.9,72657.1,-0.0008910658274878802,1.3751015857099702e-06,-0.0008910658274878802,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-20 22:50:00+00:00,2026-08-20 22:55:00+00:00,2026-08-20 23:00:00+00:00,72815.7,72648.4,-0.002297581428181039,1.373330202225631e-06,-0.0024253011369799182,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,NEUTRAL,2026-08-20 23:10:00+00:00,2026-08-20 23:15:00+00:00,2026-08-20 23:55:00+00:00,72902.1,73078.3,0.002416939978409305,0.006825592129719116,-0.0005239903925952083,8,8,0,1.0,0.0,PARTITION_FORCE_CLOSE
august,5m,1h,STRONG_BULL,2026-08-02 23:30:00+00:00,2026-08-02 23:35:00+00:00,2026-08-02 23:55:00+00:00,63553.6,63483.1,-0.0011092998665692688,0.00010070239923476443,-0.0015341381133405774,4,2,1,0.5,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-02 23:55:00+00:00,2026-08-03 00:00:00+00:00,2026-08-03 00:05:00+00:00,63550.0,63488.0,-0.0009756097560975618,0.0004028324154208285,-0.0013296616837136233,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-04 02:35:00+00:00,2026-08-04 02:40:00+00:00,2026-08-04 03:15:00+00:00,63823.2,63656.9,-0.002605635568257214,0.0012033241830557984,-0.002605635568257214,7,4,2,0.5714285714285714,0.2857142857142857,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-04 12:30:00+00:00,2026-08-04 12:35:00+00:00,2026-08-04 13:20:00+00:00,63863.1,63833.5,-0.0004634914371522969,0.0026807342581240956,-0.000685842059029329,9,7,1,0.7777777777777778,0.1111111111111111,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-04 13:35:00+00:00,2026-08-04 13:40:00+00:00,2026-08-04 13:50:00+00:00,64010.1,63838.5,-0.00268082693199978,0.0010920151663564859,-0.004146220674549839,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-04 17:30:00+00:00,2026-08-04 17:35:00+00:00,2026-08-04 17:50:00+00:00,64134.0,63960.7,-0.0027021548632550907,0.00020270059562799148,-0.0027707612186983477,3,1,1,0.3333333333333333,0.3333333333333333,CLOSE_BELOW_EMA50
august,5m,1h,STRONG_BULL,2026-08-04 20:40:00+00:00,2026-08-04 20:45:00+00:00,2026-08-04 21:15:00+00:00,64358.7,64197.0,-0.0025124808300974744,0.0,-0.00296152656905746,6,5,0,0.8333333333333334,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-05 14:55:00+00:00,2026-08-05 15:00:00+00:00,2026-08-05 15:55:00+00:00,64443.4,64406.3,-0.0005756989854662775,0.004424037217154897,-0.000749494905607162,11,6,4,0.5454545454545454,0.36363636363636365,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-05 18:10:00+00:00,2026-08-05 18:15:00+00:00,2026-08-05 20:00:00+00:00,64767.8,64805.7,0.0005851673207981634,0.0020102581838505884,-0.0019577629624597526,21,12,8,0.5714285714285714,0.38095238095238093,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-07 13:40:00+00:00,2026-08-07 13:45:00+00:00,2026-08-07 13:55:00+00:00,65271.3,65109.9,-0.002472756019873956,0.0005254989558962642,-0.003082518656745026,2,0,1,0.0,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-08 17:10:00+00:00,2026-08-08 17:15:00+00:00,2026-08-08 18:15:00+00:00,65087.8,65069.1,-0.0002873042259839975,0.0005423443410286222,-0.0002873042259839975,12,7,4,0.5833333333333334,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-09 13:00:00+00:00,2026-08-09 13:05:00+00:00,2026-08-09 16:25:00+00:00,64973.4,65159.5,0.0028642490619237293,0.004717315085865925,-1.5390913820079177e-06,40,20,19,0.5,0.475,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-09 22:25:00+00:00,2026-08-09 22:30:00+00:00,2026-08-09 22:35:00+00:00,65210.6,65071.7,-0.0021300218062707543,0.00021622251597119835,-0.0030255817305774313,1,0,0,0.0,0.0,CLOSE_BELOW_EMA50
august,5m,1h,STRONG_BULL,2026-08-17 14:10:00+00:00,2026-08-17 14:15:00+00:00,2026-08-17 14:30:00+00:00,63669.6,63593.8,-0.0011905210649979514,0.0007319034515687051,-0.001700968751177867,3,2,0,0.6666666666666666,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-17 14:50:00+00:00,2026-08-17 14:55:00+00:00,2026-08-17 17:15:00+00:00,63741.1,63949.6,0.0032710448988173546,0.007197867623872201,0.0,28,16,11,0.5714285714285714,0.39285714285714285,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-17 17:20:00+00:00,2026-08-17 17:25:00+00:00,2026-08-17 19:05:00+00:00,64280.9,64309.9,0.0004511448968511633,0.004976594913885801,-0.003910959554082161,20,13,6,0.65,0.3,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-19 13:45:00+00:00,2026-08-19 13:50:00+00:00,2026-08-19 17:20:00+00:00,65029.9,68007.4,0.04578663045768172,0.08334781385178203,-0.0012255900747195625,42,33,8,0.7857142857142857,0.19047619047619047,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-20 00:05:00+00:00,2026-08-20 00:10:00+00:00,2026-08-20 01:00:00+00:00,69609.8,69389.2,-0.00316909400687837,0.00223675402026724,-0.0038859470936563056,10,6,3,0.6,0.3,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-20 07:55:00+00:00,2026-08-20 08:00:00+00:00,2026-08-20 10:45:00+00:00,69815.9,71787.5,0.028239985447441107,0.038266354798835334,-0.0006316612691377177,33,24,8,0.7272727272727273,0.24242424242424243,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
august,5m,1h,STRONG_BULL,2026-08-20 19:40:00+00:00,2026-08-20 19:45:00+00:00,2026-08-20 20:55:00+00:00,72680.3,72576.0,-0.0014350518641227383,0.005869540989786648,-0.0018244283526623883,14,9,4,0.6428571428571429,0.2857142857142857,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-01-05 00:00:00+00:00,2020-01-05 01:00:00+00:00,2020-01-05 22:00:00+00:00,7371.56,7366.05,-0.0007474672932188398,0.01674543787203797,-0.0014325325982560422,21,9,11,0.42857142857142855,0.5238095238095238,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-01-06 14:00:00+00:00,2020-01-06 15:00:00+00:00,2020-01-07 16:00:00+00:00,7545.15,7769.73,0.029764815808830836,0.06225986229564695,-0.005056228173064725,25,16,8,0.64,0.32,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-01-12 23:00:00+00:00,2020-01-13 00:00:00+00:00,2020-01-13 03:00:00+00:00,8186.22,8118.16,-0.008313971527762587,0.001683316597892448,-0.00857782957213471,3,2,0,0.6666666666666666,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-01-13 20:00:00+00:00,2020-01-13 21:00:00+00:00,2020-01-14 00:00:00+00:00,8157.79,8112.99,-0.005491683409354797,0.00027090670389906535,-0.0074542247348853286,3,1,1,0.3333333333333333,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-01-19 01:00:00+00:00,2020-01-19 02:00:00+00:00,2020-01-19 12:00:00+00:00,9154.46,8703.44,-0.0492677885970334,0.005553577163480927,-0.0709446542996528,10,7,2,0.7,0.2,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-02-01 01:00:00+00:00,2020-02-01 02:00:00+00:00,2020-02-01 11:00:00+00:00,9439.81,9387.63,-0.0055276536286218425,0.004020208033848283,-0.008125163536130353,9,5,3,0.5555555555555556,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-02-08 14:00:00+00:00,2020-02-08 15:00:00+00:00,2020-02-10 05:00:00+00:00,9855.42,10075.77,0.022358255660337223,0.036339394972512595,-0.0033666753928295323,38,25,12,0.6578947368421053,0.3157894736842105,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-02-19 13:00:00+00:00,2020-02-19 14:00:00+00:00,2020-02-19 22:00:00+00:00,10123.99,9620.31,-0.04975113566884204,0.016002583961461925,-0.08207436001023316,8,1,6,0.125,0.75,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-03-04 07:00:00+00:00,2020-03-04 08:00:00+00:00,2020-03-04 10:00:00+00:00,8819.19,8752.41,-0.007572123970568834,0.001748459892575216,-0.008366981548192154,2,1,0,0.5,0.0,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-03-18 01:00:00+00:00,2020-03-18 02:00:00+00:00,2020-03-18 06:00:00+00:00,5359.98,5267.37,-0.017278049544960927,0.013996320881794366,-0.01995902969787189,4,3,0,0.75,0.0,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-03-19 06:00:00+00:00,2020-03-19 07:00:00+00:00,2020-03-20 19:00:00+00:00,5370.04,6190.01,0.15269346224609137,0.28695503199231287,-0.0024022167432644626,36,25,10,0.6944444444444444,0.2777777777777778,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
external,1h,4h,NEUTRAL,2020-03-26 20:00:00+00:00,2020-03-26 21:00:00+00:00,2020-03-27 06:00:00+00:00,6719.96,6651.74,-0.010151846141941312,0.01786320156667598,-0.015860213453651517,9,8,0,0.8888888888888888,0.0,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-04-04 09:00:00+00:00,2020-04-04 10:00:00+00:00,2020-04-04 12:00:00+00:00,6831.32,6692.16,-0.02037088000562115,0.01000977849083351,-0.02947161017197264,2,1,0,0.5,0.0,CLOSE_BELOW_EMA50
external,1h,4h,NEUTRAL,2020-04-08 22:00:00+00:00,2020-04-08 23:00:00+00:00,2020-04-09 04:00:00+00:00,7355.5,7280.76,-0.010161103935830251,0.004690367752022251,-0.013527292502209187,5,2,2,0.4,0.4,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
