rule,need,partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,F15,F65,E20_DOWN,frozen_h2_bar_start,session_end,baseline_exit_reason,baseline_net_pnl_usd,baseline_loser,frozen_h2_failure,persistence_exit,persistence_bar_start,persistence_run,max_pre_h2_run_seen,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,h2_before_exit
P3,3,development,2023-01-05,2023-01-05 13:40:00+00:00,2023-01-05 13:50:00+00:00,16783.335,16830.0,16775.1,54.900000000001455,16783.335,16810.785,16764.12,2023-01-05 13:55:00+00:00,2023-01-05 20:00:00+00:00,TP,0.1724428428557299,False,False,False,,0,1,2023-01-05 14:00:00+00:00,2023-01-05 14:00:00+00:00,16764.12,TP_E20_DOWN,0.17244284285572997,True,True
P1,1,development,2023-01-24,2023-01-24 14:35:00+00:00,2023-01-24 14:45:00+00:00,22808.96,23086.4,22760.0,326.40000000000146,22808.96,22972.16,22694.72,2023-01-24 15:05:00+00:00,2023-01-24 20:00:00+00:00,CLOSE_INVALIDATION,-4.4497243188642015,True,False,True,2023-01-24 14:45:00+00:00,1,1,2023-01-24 14:45:00+00:00,2023-01-24 14:50:00+00:00,22859.9,PERSISTENCE_P1,-1.5166664328404789,False,False
P2,2,development,2023-01-24,2023-01-24 14:35:00+00:00,2023-01-24 14:45:00+00:00,22808.96,23086.4,22760.0,326.40000000000146,22808.96,22972.16,22694.72,2023-01-24 15:05:00+00:00,2023-01-24 20:00:00+00:00,CLOSE_INVALIDATION,-4.4497243188642015,True,False,True,2023-01-24 14:50:00+00:00,2,2,2023-01-24 14:50:00+00:00,2023-01-24 14:55:00+00:00,22950.4,PERSISTENCE_P2,-3.5005359297399425,False,False
P3,3,development,2023-01-24,2023-01-24 14:35:00+00:00,2023-01-24 14:45:00+00:00,22808.96,23086.4,22760.0,326.40000000000146,22808.96,22972.16,22694.72,2023-01-24 15:05:00+00:00,2023-01-24 20:00:00+00:00,CLOSE_INVALIDATION,-4.4497243188642015,True,False,True,2023-01-24 14:55:00+00:00,3,3,2023-01-24 14:55:00+00:00,2023-01-24 15:00:00+00:00,22854.0,PERSISTENCE_P3,-1.3873312943685483,False,False
P1,1,development,2023-01-25,2023-01-25 14:40:00+00:00,2023-01-25 14:45:00+00:00,22503.745,22747.1,22460.8,286.2999999999993,22503.745,22646.895,22403.54,2023-01-25 14:55:00+00:00,2023-01-25 20:00:00+00:00,TP,1.826407204667448,False,False,True,2023-01-25 14:45:00+00:00,1,1,2023-01-25 14:45:00+00:00,2023-01-25 14:50:00+00:00,22550.1,PERSISTENCE_P1,-1.4299396833726914,False,False
P2,2,development,2023-01-25,2023-01-25 14:40:00+00:00,2023-01-25 14:45:00+00:00,22503.745,22747.1,22460.8,286.2999999999993,22503.745,22646.895,22403.54,2023-01-25 14:55:00+00:00,2023-01-25 20:00:00+00:00,TP,1.826407204667448,False,False,False,,0,1,2023-01-25 15:00:00+00:00,2023-01-25 15:00:00+00:00,22403.54,TP_E20_DOWN,1.826407204667448,True,True
P3,3,development,2023-01-25,2023-01-25 14:40:00+00:00,2023-01-25 14:45:00+00:00,22503.745,22747.1,22460.8,286.2999999999993,22503.745,22646.895,22403.54,2023-01-25 14:55:00+00:00,2023-01-25 20:00:00+00:00,TP,1.826407204667448,False,False,False,,0,1,2023-01-25 15:00:00+00:00,2023-01-25 15:00:00+00:00,22403.54,TP_E20_DOWN,1.826407204667448,True,True
P1,1,development,2023-01-27,2023-01-27 14:25:00+00:00,2023-01-27 14:35:00+00:00,22884.5,23080.0,22850.0,230.0,22884.5,22999.5,22804.0,,2023-01-27 20:00:00+00:00,CLOSE_INVALIDATION,-3.454469182197541,True,True,True,2023-01-27 14:35:00+00:00,1,1,2023-01-27 14:35:00+00:00,2023-01-27 14:40:00+00:00,22931.6,PERSISTENCE_P1,-1.4290808188948532,False,False
P2,2,development,2023-01-27,2023-01-27 14:25:00+00:00,2023-01-27 14:35:00+00:00,22884.5,23080.0,22850.0,230.0,22884.5,22999.5,22804.0,,2023-01-27 20:00:00+00:00,CLOSE_INVALIDATION,-3.454469182197541,True,True,True,2023-01-27 14:40:00+00:00,2,2,2023-01-27 14:40:00+00:00,2023-01-27 14:45:00+00:00,22922.0,PERSISTENCE_P2,-1.2193318621774565,False,False
P3,3,development,2023-01-27,2023-01-27 14:25:00+00:00,2023-01-27 14:35:00+00:00,22884.5,23080.0,22850.0,230.0,22884.5,22999.5,22804.0,,2023-01-27 20:00:00+00:00,CLOSE_INVALIDATION,-3.454469182197541,True,True,True,2023-01-27 14:45:00+00:00,3,3,2023-01-27 14:45:00+00:00,2023-01-27 14:50:00+00:00,22990.0,PERSISTENCE_P3,-2.7050536389259103,False,False
P1,1,development,2023-02-08,2023-02-08 13:35:00+00:00,2023-02-08 14:00:00+00:00,23080.73,23232.2,23054.0,178.20000000000073,23080.73,23169.83,23018.36,2023-02-08 14:15:00+00:00,2023-02-08 20:00:00+00:00,TP,0.9511271090645528,False,False,False,,0,0,2023-02-08 14:30:00+00:00,2023-02-08 14:30:00+00:00,23018.36,TP_E20_DOWN,0.9511271090645527,True,True
P2,2,development,2023-02-08,2023-02-08 13:35:00+00:00,2023-02-08 14:00:00+00:00,23080.73,23232.2,23054.0,178.20000000000073,23080.73,23169.83,23018.36,2023-02-08 14:15:00+00:00,2023-02-08 20:00:00+00:00,TP,0.9511271090645528,False,False,False,,0,0,2023-02-08 14:30:00+00:00,2023-02-08 14:30:00+00:00,23018.36,TP_E20_DOWN,0.9511271090645527,True,True
P3,3,development,2023-02-08,2023-02-08 13:35:00+00:00,2023-02-08 14:00:00+00:00,23080.73,23232.2,23054.0,178.20000000000073,23080.73,23169.83,23018.36,2023-02-08 14:15:00+00:00,2023-02-08 20:00:00+00:00,TP,0.9511271090645528,False,False,False,,0,0,2023-02-08 14:30:00+00:00,2023-02-08 14:30:00+00:00,23018.36,TP_E20_DOWN,0.9511271090645527,True,True
P1,1,development,2023-02-13,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,21478.265,21865.1,21410.0,455.09999999999854,21478.265,21705.815,21318.98,2023-02-13 17:50:00+00:00,2023-02-13 20:00:00+00:00,TIME_EXIT,-3.1850247680620862,True,False,True,2023-02-13 16:55:00+00:00,1,1,2023-02-13 16:55:00+00:00,2023-02-13 17:00:00+00:00,21496.9,PERSISTENCE_P1,-0.8338106453198626,False,False
P2,2,development,2023-02-13,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,21478.265,21865.1,21410.0,455.09999999999854,21478.265,21705.815,21318.98,2023-02-13 17:50:00+00:00,2023-02-13 20:00:00+00:00,TIME_EXIT,-3.1850247680620862,True,False,True,2023-02-13 17:00:00+00:00,2,2,2023-02-13 17:00:00+00:00,2023-02-13 17:05:00+00:00,21518.2,PERSISTENCE_P2,-1.3296607523932056,False,False
P3,3,development,2023-02-13,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,21478.265,21865.1,21410.0,455.09999999999854,21478.265,21705.815,21318.98,2023-02-13 17:50:00+00:00,2023-02-13 20:00:00+00:00,TIME_EXIT,-3.1850247680620862,True,False,True,2023-02-13 17:05:00+00:00,3,3,2023-02-13 17:05:00+00:00,2023-02-13 17:10:00+00:00,21515.2,PERSISTENCE_P3,-1.2598227091434366,False,False
P1,1,development,2023-02-14,2023-02-14 13:35:00+00:00,2023-02-14 14:00:00+00:00,21694.35,21894.1,21659.1,235.0,21694.35,21811.85,21612.1,2023-02-14 14:05:00+00:00,2023-02-14 20:00:00+00:00,TP,1.4956548594449708,False,False,False,,0,0,2023-02-14 14:25:00+00:00,2023-02-14 14:25:00+00:00,21612.1,TP_E20_DOWN,1.4956548594449708,True,True
P2,2,development,2023-02-14,2023-02-14 13:35:00+00:00,2023-02-14 14:00:00+00:00,21694.35,21894.1,21659.1,235.0,21694.35,21811.85,21612.1,2023-02-14 14:05:00+00:00,2023-02-14 20:00:00+00:00,TP,1.4956548594449708,False,False,False,,0,0,2023-02-14 14:25:00+00:00,2023-02-14 14:25:00+00:00,21612.1,TP_E20_DOWN,1.4956548594449708,True,True
P3,3,development,2023-02-14,2023-02-14 13:35:00+00:00,2023-02-14 14:00:00+00:00,21694.35,21894.1,21659.1,235.0,21694.35,21811.85,21612.1,2023-02-14 14:05:00+00:00,2023-02-14 20:00:00+00:00,TP,1.4956548594449708,False,False,False,,0,0,2023-02-14 14:25:00+00:00,2023-02-14 14:25:00+00:00,21612.1,TP_E20_DOWN,1.4956548594449708,True,True
P1,1,development,2023-02-21,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,24605.72,25347.6,24474.8,872.7999999999993,24605.72,25042.12,24300.24,2023-02-21 16:10:00+00:00,2023-02-21 20:00:00+00:00,TP,5.807499719577391,False,False,False,,0,0,2023-02-21 16:30:00+00:00,2023-02-21 16:30:00+00:00,24300.24,TP_E20_DOWN,5.80749971957739,True,True
P2,2,development,2023-02-21,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,24605.72,25347.6,24474.8,872.7999999999993,24605.72,25042.12,24300.24,2023-02-21 16:10:00+00:00,2023-02-21 20:00:00+00:00,TP,5.807499719577391,False,False,False,,0,0,2023-02-21 16:30:00+00:00,2023-02-21 16:30:00+00:00,24300.24,TP_E20_DOWN,5.80749971957739,True,True
P3,3,development,2023-02-21,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,24605.72,25347.6,24474.8,872.7999999999993,24605.72,25042.12,24300.24,2023-02-21 16:10:00+00:00,2023-02-21 20:00:00+00:00,TP,5.807499719577391,False,False,False,,0,0,2023-02-21 16:30:00+00:00,2023-02-21 16:30:00+00:00,24300.24,TP_E20_DOWN,5.80749971957739,True,True
P1,1,development,2023-03-02,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,23250.9,23460.0,23214.0,246.0,23250.9,23373.9,23164.8,,2023-03-02 20:00:00+00:00,CLOSE_INVALIDATION,-3.617079768955149,True,True,True,2023-03-02 14:45:00+00:00,1,1,2023-03-02 14:45:00+00:00,2023-03-02 14:50:00+00:00,23269.7,PERSISTENCE_P1,-0.8042854255103946,False,False
P2,2,development,2023-03-02,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,23250.9,23460.0,23214.0,246.0,23250.9,23373.9,23164.8,,2023-03-02 20:00:00+00:00,CLOSE_INVALIDATION,-3.617079768955149,True,True,True,2023-03-02 14:50:00+00:00,2,2,2023-03-02 14:50:00+00:00,2023-03-02 14:55:00+00:00,23297.3,PERSISTENCE_P2,-1.397810837429902,False,False
P3,3,development,2023-03-02,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,23250.9,23460.0,23214.0,246.0,23250.9,23373.9,23164.8,,2023-03-02 20:00:00+00:00,CLOSE_INVALIDATION,-3.617079768955149,True,True,True,2023-03-02 14:55:00+00:00,3,3,2023-03-02 14:55:00+00:00,2023-03-02 15:00:00+00:00,23298.1,PERSISTENCE_P3,-1.415014472557989,False,False
P1,1,development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,22320.76,22378.96,22280.02,2023-03-07 14:30:00+00:00,2023-03-07 20:00:00+00:00,TP,0.5126033342950231,False,False,True,2023-03-07 14:25:00+00:00,1,1,2023-03-07 14:25:00+00:00,2023-03-07 14:30:00+00:00,22323.1,PERSISTENCE_P1,-0.45241757001106025,False,False
P2,2,development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,22320.76,22378.96,22280.02,2023-03-07 14:30:00+00:00,2023-03-07 20:00:00+00:00,TP,0.5126033342950231,False,False,False,,0,1,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22280.02,TP_E20_DOWN,0.5126033342950231,True,False
P3,3,development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,22320.76,22378.96,22280.02,2023-03-07 14:30:00+00:00,2023-03-07 20:00:00+00:00,TP,0.5126033342950231,False,False,False,,0,1,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22280.02,TP_E20_DOWN,0.5126033342950231,True,False
P1,1,development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000076,21963.13,22064.23,21892.36,2023-03-08 15:00:00+00:00,2023-03-08 20:00:00+00:00,TP,1.2111091634024935,False,False,True,2023-03-08 14:20:00+00:00,1,1,2023-03-08 14:20:00+00:00,2023-03-08 14:25:00+00:00,21986.6,PERSISTENCE_P1,-0.9343045367394703,False,False
P2,2,development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000076,21963.13,22064.23,21892.36,2023-03-08 15:00:00+00:00,2023-03-08 20:00:00+00:00,TP,1.2111091634024935,False,False,True,2023-03-08 14:25:00+00:00,2,2,2023-03-08 14:25:00+00:00,2023-03-08 14:30:00+00:00,21974.5,PERSISTENCE_P2,-0.6588428880582817,False,False
P3,3,development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000076,21963.13,22064.23,21892.36,2023-03-08 15:00:00+00:00,2023-03-08 20:00:00+00:00,TP,1.2111091634024935,False,False,True,2023-03-08 14:45:00+00:00,3,3,2023-03-08 14:45:00+00:00,2023-03-08 14:50:00+00:00,21974.2,PERSISTENCE_P3,-0.6520132604050449,False,False
P1,1,development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.9000000000015,27339.835,27572.285,27177.12,,2023-03-23 20:00:00+00:00,CLOSE_INVALIDATION,-4.945839431730337,True,True,True,2023-03-23 14:10:00+00:00,1,1,2023-03-23 14:10:00+00:00,2023-03-23 14:15:00+00:00,27411.4,PERSISTENCE_P1,-1.7088045337508864,False,False
P2,2,development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.9000000000015,27339.835,27572.285,27177.12,,2023-03-23 20:00:00+00:00,CLOSE_INVALIDATION,-4.945839431730337,True,True,True,2023-03-23 14:15:00+00:00,2,2,2023-03-23 14:15:00+00:00,2023-03-23 14:20:00+00:00,27388.0,PERSISTENCE_P2,-1.2808575472383223,False,False
P3,3,development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.9000000000015,27339.835,27572.285,27177.12,,2023-03-23 20:00:00+00:00,CLOSE_INVALIDATION,-4.945839431730337,True,True,True,2023-03-23 14:20:00+00:00,3,3,2023-03-23 14:20:00+00:00,2023-03-23 14:25:00+00:00,27344.4,PERSISTENCE_P3,-0.4834862390355013,False,False
P1,1,development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,29378.27,29693.17,29157.84,2023-04-17 15:35:00+00:00,2023-04-17 20:00:00+00:00,TIME_EXIT,-1.7841863390866464,True,False,True,2023-04-17 13:45:00+00:00,1,1,2023-04-17 13:45:00+00:00,2023-04-17 13:50:00+00:00,29385.0,PERSISTENCE_P1,-0.5145404409449496,False,False
P2,2,development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,29378.27,29693.17,29157.84,2023-04-17 15:35:00+00:00,2023-04-17 20:00:00+00:00,TIME_EXIT,-1.7841863390866464,True,False,True,2023-04-17 14:10:00+00:00,2,2,2023-04-17 14:10:00+00:00,2023-04-17 14:15:00+00:00,29416.5,PERSISTENCE_P2,-1.0506509743425934,False,False
P3,3,development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,29378.27,29693.17,29157.84,2023-04-17 15:35:00+00:00,2023-04-17 20:00:00+00:00,TIME_EXIT,-1.7841863390866464,True,False,True,2023-04-17 14:15:00+00:00,3,3,2023-04-17 14:15:00+00:00,2023-04-17 14:20:00+00:00,29444.2,PERSISTENCE_P3,-1.5220878560922797,False,False
P1,1,development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,28396.0,28716.0,28172.0,2023-04-20 18:30:00+00:00,2023-04-20 20:00:00+00:00,TP,3.54421749542189,False,False,True,2023-04-20 17:00:00+00:00,1,1,2023-04-20 17:00:00+00:00,2023-04-20 17:05:00+00:00,28409.0,PERSISTENCE_P1,-0.6289054796450204,False,False
P2,2,development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,28396.0,28716.0,28172.0,2023-04-20 18:30:00+00:00,2023-04-20 20:00:00+00:00,TP,3.54421749542189,False,False,True,2023-04-20 17:15:00+00:00,2,2,2023-04-20 17:15:00+00:00,2023-04-20 17:20:00+00:00,28507.8,PERSISTENCE_P2,-2.3685871249471626,False,False
P3,3,development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,28396.0,28716.0,28172.0,2023-04-20 18:30:00+00:00,2023-04-20 20:00:00+00:00,TP,3.54421749542189,False,False,True,2023-04-20 17:20:00+00:00,3,3,2023-04-20 17:20:00+00:00,2023-04-20 17:25:00+00:00,28532.7,PERSISTENCE_P3,-2.807029159036497,False,False
P1,1,development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,27970.86,28135.06,27855.92,2023-05-02 14:05:00+00:00,2023-05-02 20:00:00+00:00,CLOSE_INVALIDATION,-5.388048275955779,True,False,False,,0,0,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION_F65,-5.388048275955779,False,True
P2,2,development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,27970.86,28135.06,27855.92,2023-05-02 14:05:00+00:00,2023-05-02 20:00:00+00:00,CLOSE_INVALIDATION,-5.388048275955779,True,False,False,,0,0,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION_F65,-5.388048275955779,False,True
P3,3,development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,27970.86,28135.06,27855.92,2023-05-02 14:05:00+00:00,2023-05-02 20:00:00+00:00,CLOSE_INVALIDATION,-5.388048275955779,True,False,False,,0,0,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION_F65,-5.388048275955779,False,True
P1,1,development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,28211.925000000003,28533.675000000003,27986.7,,2023-05-03 20:00:00+00:00,CLOSE_INVALIDATION,-6.680588793568613,True,True,True,2023-05-03 15:05:00+00:00,1,1,2023-05-03 15:05:00+00:00,2023-05-03 15:10:00+00:00,28219.9,PERSISTENCE_P1,-0.5413409400457173,False,False
P2,2,development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,28211.925000000003,28533.675000000003,27986.7,,2023-05-03 20:00:00+00:00,CLOSE_INVALIDATION,-6.680588793568613,True,True,True,2023-05-03 15:10:00+00:00,2,2,2023-05-03 15:10:00+00:00,2023-05-03 15:15:00+00:00,28246.3,PERSISTENCE_P2,-1.0092281898522764,False,False
P3,3,development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,28211.925000000003,28533.675000000003,27986.7,,2023-05-03 20:00:00+00:00,CLOSE_INVALIDATION,-6.680588793568613,True,True,True,2023-05-03 15:15:00+00:00,3,3,2023-05-03 15:15:00+00:00,2023-05-03 15:20:00+00:00,28266.3,PERSISTENCE_P3,-1.3636882275845472,False,False
P1,1,development,2023-05-18,2023-05-18 14:50:00+00:00,2023-05-18 15:05:00+00:00,27211.485,27471.5,27165.6,305.90000000000146,27211.485,27364.435,27104.42,2023-05-18 15:20:00+00:00,2023-05-18 20:00:00+00:00,TP,1.567275949842545,False,False,False,,0,0,2023-05-18 15:20:00+00:00,2023-05-18 15:20:00+00:00,27104.42,TP_E20_DOWN,1.567275949842545,True,False
P2,2,development,2023-05-18,2023-05-18 14:50:00+00:00,2023-05-18 15:05:00+00:00,27211.485,27471.5,27165.6,305.90000000000146,27211.485,27364.435,27104.42,2023-05-18 15:20:00+00:00,2023-05-18 20:00:00+00:00,TP,1.567275949842545,False,False,False,,0,0,2023-05-18 15:20:00+00:00,2023-05-18 15:20:00+00:00,27104.42,TP_E20_DOWN,1.567275949842545,True,False
P3,3,development,2023-05-18,2023-05-18 14:50:00+00:00,2023-05-18 15:05:00+00:00,27211.485,27471.5,27165.6,305.90000000000146,27211.485,27364.435,27104.42,2023-05-18 15:20:00+00:00,2023-05-18 20:00:00+00:00,TP,1.567275949842545,False,False,False,,0,0,2023-05-18 15:20:00+00:00,2023-05-18 15:20:00+00:00,27104.42,TP_E20_DOWN,1.567275949842545,True,False
P1,1,development,2023-06-07,2023-06-07 14:55:00+00:00,2023-06-07 15:40:00+00:00,26426.38,26968.0,26330.8,637.2000000000007,26426.38,26744.98,26203.36,2023-06-07 15:50:00+00:00,2023-06-07 20:00:00+00:00,TIME_EXIT,-1.2101752869670328,True,False,False,,0,0,2023-06-07 20:00:00+00:00,2023-06-07 20:00:00+00:00,26469.2,TIME_EXIT,-1.2101752869670328,False,True
P2,2,development,2023-06-07,2023-06-07 14:55:00+00:00,2023-06-07 15:40:00+00:00,26426.38,26968.0,26330.8,637.2000000000007,26426.38,26744.98,26203.36,2023-06-07 15:50:00+00:00,2023-06-07 20:00:00+00:00,TIME_EXIT,-1.2101752869670328,True,False,False,,0,0,2023-06-07 20:00:00+00:00,2023-06-07 20:00:00+00:00,26469.2,TIME_EXIT,-1.2101752869670328,False,True
P3,3,development,2023-06-07,2023-06-07 14:55:00+00:00,2023-06-07 15:40:00+00:00,26426.38,26968.0,26330.8,637.2000000000007,26426.38,26744.98,26203.36,2023-06-07 15:50:00+00:00,2023-06-07 20:00:00+00:00,TIME_EXIT,-1.2101752869670328,True,False,False,,0,0,2023-06-07 20:00:00+00:00,2023-06-07 20:00:00+00:00,26469.2,TIME_EXIT,-1.2101752869670328,False,True
P1,1,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26344.235,26491.685,26241.02,,2023-06-08 20:00:00+00:00,CLOSE_INVALIDATION,-5.064493009571153,True,True,True,2023-06-08 13:55:00+00:00,1,1,2023-06-08 13:55:00+00:00,2023-06-08 14:00:00+00:00,26389.9,PERSISTENCE_P1,-1.2666981599579734,False,False
P2,2,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26344.235,26491.685,26241.02,,2023-06-08 20:00:00+00:00,CLOSE_INVALIDATION,-5.064493009571153,True,True,True,2023-06-08 14:10:00+00:00,2,2,2023-06-08 14:10:00+00:00,2023-06-08 14:15:00+00:00,26406.9,PERSISTENCE_P2,-1.5893493965567966,False,False
P3,3,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26344.235,26491.685,26241.02,,2023-06-08 20:00:00+00:00,CLOSE_INVALIDATION,-5.064493009571153,True,True,True,2023-06-08 14:15:00+00:00,3,3,2023-06-08 14:15:00+00:00,2023-06-08 14:20:00+00:00,26410.0,PERSISTENCE_P3,-1.6481857985247896,False,False
P1,1,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30294.71,30590.41,30087.72,,2023-07-05 20:00:00+00:00,TIME_EXIT,-2.467852770335165,True,True,True,2023-07-05 13:40:00+00:00,1,1,2023-07-05 13:40:00+00:00,2023-07-05 13:45:00+00:00,30366.6,PERSISTENCE_P1,-1.5865107802649279,False,False
P2,2,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30294.71,30590.41,30087.72,,2023-07-05 20:00:00+00:00,TIME_EXIT,-2.467852770335165,True,True,True,2023-07-05 13:45:00+00:00,2,2,2023-07-05 13:45:00+00:00,2023-07-05 13:50:00+00:00,30328.2,PERSISTENCE_P2,-0.9527367649335743,False,False
P3,3,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30294.71,30590.41,30087.72,,2023-07-05 20:00:00+00:00,TIME_EXIT,-2.467852770335165,True,True,True,2023-07-05 13:50:00+00:00,3,3,2023-07-05 13:50:00+00:00,2023-07-05 13:55:00+00:00,30369.7,PERSISTENCE_P3,-1.637674828377654,False,False
P1,1,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.4000000000015,29969.91,30169.61,29830.12,2023-07-17 18:30:00+00:00,2023-07-17 20:00:00+00:00,TP,1.932172502353208,False,False,True,2023-07-17 18:10:00+00:00,1,1,2023-07-17 18:10:00+00:00,2023-07-17 18:15:00+00:00,29976.4,PERSISTENCE_P1,-0.5082752667592529,False,False
P2,2,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.4000000000015,29969.91,30169.61,29830.12,2023-07-17 18:30:00+00:00,2023-07-17 20:00:00+00:00,TP,1.932172502353208,False,False,True,2023-07-17 18:15:00+00:00,2,2,2023-07-17 18:15:00+00:00,2023-07-17 18:20:00+00:00,30031.2,PERSISTENCE_P2,-1.422525593169964,False,False
