partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,range_pct,zone_frac,upper_zone_bars,lower_zone_bars,both_zone_bars,zone_visits,side_switches,visit_sequence
reference_validation,LONG,2025-08-06 12:00:00+00:00,15.602954071469789,114390.2,113304.5,0.009536453856853032,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-06 12:00:00+00:00,15.602954071469789,114390.2,113304.5,0.009536453856853032,0.2,0,0,0,0,0,
reference_validation,LONG,2025-08-06 12:00:00+00:00,15.602954071469789,114390.2,113304.5,0.009536453856853032,0.3,0,0,0,0,0,
reference_validation,LONG,2025-08-10 12:00:00+00:00,-2.813990536011989,118738.0,116350.0,0.02031579663785476,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-10 12:00:00+00:00,-2.813990536011989,118738.0,116350.0,0.02031579663785476,0.2,0,0,0,0,0,
reference_validation,LONG,2025-08-10 12:00:00+00:00,-2.813990536011989,118738.0,116350.0,0.02031579663785476,0.3,0,0,0,0,0,
reference_validation,LONG,2025-08-10 20:00:00+00:00,10.04230319323336,119094.0,116350.0,0.023309152070131327,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-10 20:00:00+00:00,10.04230319323336,119094.0,116350.0,0.023309152070131327,0.2,0,0,0,0,0,
reference_validation,LONG,2025-08-10 20:00:00+00:00,10.04230319323336,119094.0,116350.0,0.023309152070131327,0.3,0,0,0,0,0,
reference_validation,LONG,2025-08-11 00:00:00+00:00,-11.69867600766149,119094.0,116350.0,0.023309152070131327,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-11 00:00:00+00:00,-11.69867600766149,119094.0,116350.0,0.023309152070131327,0.2,0,0,0,0,0,
reference_validation,LONG,2025-08-11 00:00:00+00:00,-11.69867600766149,119094.0,116350.0,0.023309152070131327,0.3,0,0,0,0,0,
reference_validation,LONG,2025-08-13 12:00:00+00:00,6.475256932950546,120270.0,118829.0,0.012053584498471345,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-13 12:00:00+00:00,6.475256932950546,120270.0,118829.0,0.012053584498471345,0.2,0,0,0,0,0,
reference_validation,LONG,2025-08-13 12:00:00+00:00,6.475256932950546,120270.0,118829.0,0.012053584498471345,0.3,0,0,0,0,0,
reference_validation,LONG,2025-08-13 16:00:00+00:00,-7.8262548891785855,120270.0,118829.0,0.012053584498471345,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-13 16:00:00+00:00,-7.8262548891785855,120270.0,118829.0,0.012053584498471345,0.2,0,0,0,0,0,
reference_validation,LONG,2025-08-13 16:00:00+00:00,-7.8262548891785855,120270.0,118829.0,0.012053584498471345,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-08-14 12:00:00+00:00,24.719747787172636,124545.6,118829.0,0.04697778650689107,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-08-14 12:00:00+00:00,24.719747787172636,124545.6,118829.0,0.04697778650689107,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-08-14 12:00:00+00:00,24.719747787172636,124545.6,118829.0,0.04697778650689107,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-08-21 16:00:00+00:00,-3.9121726787026296,114777.0,112301.8,0.02180036181272754,0.1,0,1,0,1,0,L
reference_validation,SHORT,2025-08-21 16:00:00+00:00,-3.9121726787026296,114777.0,112301.8,0.02180036181272754,0.2,0,1,0,1,0,L
reference_validation,SHORT,2025-08-21 16:00:00+00:00,-3.9121726787026296,114777.0,112301.8,0.02180036181272754,0.3,0,2,0,1,0,L
reference_validation,LONG,2025-08-22 12:00:00+00:00,-20.57505248479617,113485.9,111944.0,0.013679640544577222,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-22 12:00:00+00:00,-20.57505248479617,113485.9,111944.0,0.013679640544577222,0.2,0,0,1,0,0,
reference_validation,LONG,2025-08-22 12:00:00+00:00,-20.57505248479617,113485.9,111944.0,0.013679640544577222,0.3,0,0,1,0,0,
reference_validation,SHORT,2025-08-24 16:00:00+00:00,20.553051092607863,115640.0,114510.0,0.009819682815555073,0.1,0,1,0,1,0,L
reference_validation,SHORT,2025-08-24 16:00:00+00:00,20.553051092607863,115640.0,114510.0,0.009819682815555073,0.2,0,1,0,1,0,L
reference_validation,SHORT,2025-08-24 16:00:00+00:00,20.553051092607863,115640.0,114510.0,0.009819682815555073,0.3,0,1,0,1,0,L
reference_validation,LONG,2025-08-31 00:00:00+00:00,-2.348697280983347,108879.6,108155.0,0.006677276342113247,0.1,0,0,0,0,0,
reference_validation,LONG,2025-08-31 00:00:00+00:00,-2.348697280983347,108879.6,108155.0,0.006677276342113247,0.2,1,0,0,1,0,H
reference_validation,LONG,2025-08-31 00:00:00+00:00,-2.348697280983347,108879.6,108155.0,0.006677276342113247,0.3,1,0,0,1,0,H
reference_validation,LONG,2025-09-01 04:00:00+00:00,19.516774994469312,109196.5,108153.8,0.009594649742834468,0.1,0,0,0,0,0,
reference_validation,LONG,2025-09-01 04:00:00+00:00,19.516774994469312,109196.5,108153.8,0.009594649742834468,0.2,0,0,0,0,0,
reference_validation,LONG,2025-09-01 04:00:00+00:00,19.516774994469312,109196.5,108153.8,0.009594649742834468,0.3,0,0,0,0,0,
reference_validation,LONG,2025-09-10 12:00:00+00:00,13.08754363965976,111692.3,110855.8,0.0075174759973237245,0.1,0,0,0,0,0,
reference_validation,LONG,2025-09-10 12:00:00+00:00,13.08754363965976,111692.3,110855.8,0.0075174759973237245,0.2,0,0,0,0,0,
reference_validation,LONG,2025-09-10 12:00:00+00:00,13.08754363965976,111692.3,110855.8,0.0075174759973237245,0.3,0,0,0,0,0,
reference_validation,LONG,2025-09-17 04:00:00+00:00,-4.725886586891315,115968.0,114600.0,0.011866347454980743,0.1,0,0,0,0,0,
reference_validation,LONG,2025-09-17 04:00:00+00:00,-4.725886586891315,115968.0,114600.0,0.011866347454980743,0.2,0,0,0,0,0,
reference_validation,LONG,2025-09-17 04:00:00+00:00,-4.725886586891315,115968.0,114600.0,0.011866347454980743,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-09-17 12:00:00+00:00,-3.2832265199857376,117266.4,116107.2,0.009934285626137638,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-09-17 12:00:00+00:00,-3.2832265199857376,117266.4,116107.2,0.009934285626137638,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-09-17 12:00:00+00:00,-3.2832265199857376,117266.4,116107.2,0.009934285626137638,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-09-19 16:00:00+00:00,8.381533926994988,117050.6,116489.7,0.0048034536223513355,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-09-19 16:00:00+00:00,8.381533926994988,117050.6,116489.7,0.0048034536223513355,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-09-19 16:00:00+00:00,8.381533926994988,117050.6,116489.7,0.0048034536223513355,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-09-22 04:00:00+00:00,-9.96120030767993,115778.0,115277.0,0.004336629806755967,0.1,0,1,0,1,0,L
reference_validation,SHORT,2025-09-22 04:00:00+00:00,-9.96120030767993,115778.0,115277.0,0.004336629806755967,0.2,0,1,0,1,0,L
reference_validation,SHORT,2025-09-22 04:00:00+00:00,-9.96120030767993,115778.0,115277.0,0.004336629806755967,0.3,0,1,0,1,0,L
reference_validation,LONG,2025-10-01 12:00:00+00:00,8.588936365998846,114720.0,112743.6,0.017377725491023566,0.1,1,0,0,1,0,H
reference_validation,LONG,2025-10-01 12:00:00+00:00,8.588936365998846,114720.0,112743.6,0.017377725491023566,0.2,1,0,0,1,0,H
reference_validation,LONG,2025-10-01 12:00:00+00:00,8.588936365998846,114720.0,112743.6,0.017377725491023566,0.3,1,0,0,1,0,H
reference_validation,LONG,2025-10-02 12:00:00+00:00,11.41813404118126,119457.0,118226.4,0.010354951166131129,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-02 12:00:00+00:00,11.41813404118126,119457.0,118226.4,0.010354951166131129,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-02 12:00:00+00:00,11.41813404118126,119457.0,118226.4,0.010354951166131129,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-03 16:00:00+00:00,9.255058792440773,120999.0,119200.0,0.014979246374880828,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-03 16:00:00+00:00,9.255058792440773,120999.0,119200.0,0.014979246374880828,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-03 16:00:00+00:00,9.255058792440773,120999.0,119200.0,0.014979246374880828,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-05 04:00:00+00:00,-4.468007297952981,122781.1,121432.0,0.01104854735474883,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-05 04:00:00+00:00,-4.468007297952981,122781.1,121432.0,0.01104854735474883,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-05 04:00:00+00:00,-4.468007297952981,122781.1,121432.0,0.01104854735474883,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-06 12:00:00+00:00,-3.6930173146522014,124336.3,122160.0,0.017657871538031226,0.1,1,0,0,1,0,H
reference_validation,LONG,2025-10-06 12:00:00+00:00,-3.6930173146522014,124336.3,122160.0,0.017657871538031226,0.2,1,0,0,1,0,H
reference_validation,LONG,2025-10-06 12:00:00+00:00,-3.6930173146522014,124336.3,122160.0,0.017657871538031226,0.3,1,0,0,1,0,H
reference_validation,SHORT,2025-10-07 12:00:00+00:00,26.77668871040052,126208.5,122160.0,0.032600752510886045,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-10-07 12:00:00+00:00,26.77668871040052,126208.5,122160.0,0.032600752510886045,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-10-07 12:00:00+00:00,26.77668871040052,126208.5,122160.0,0.032600752510886045,0.3,1,1,0,2,1,H-L
reference_validation,SHORT,2025-10-10 20:00:00+00:00,38.90532759614963,122497.0,120814.0,0.013834146421657879,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-10-10 20:00:00+00:00,38.90532759614963,122497.0,120814.0,0.013834146421657879,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-10-10 20:00:00+00:00,38.90532759614963,122497.0,120814.0,0.013834146421657879,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-20 04:00:00+00:00,-6.0296354954997184,109399.9,106055.8,0.03104211213720492,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-20 04:00:00+00:00,-6.0296354954997184,109399.9,106055.8,0.03104211213720492,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-20 04:00:00+00:00,-6.0296354954997184,109399.9,106055.8,0.03104211213720492,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-10-21 00:00:00+00:00,-7.194177520134337,111650.0,109800.0,0.0167080605102732,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-10-21 00:00:00+00:00,-7.194177520134337,111650.0,109800.0,0.0167080605102732,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-10-21 00:00:00+00:00,-7.194177520134337,111650.0,109800.0,0.0167080605102732,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-21 12:00:00+00:00,-25.446049938600044,111650.0,107400.0,0.03880392604428213,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-21 12:00:00+00:00,-25.446049938600044,111650.0,107400.0,0.03880392604428213,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-21 12:00:00+00:00,-25.446049938600044,111650.0,107400.0,0.03880392604428213,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-23 04:00:00+00:00,8.19024101746253,109160.0,106588.0,0.02384263121790237,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-23 04:00:00+00:00,8.19024101746253,109160.0,106588.0,0.02384263121790237,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-23 04:00:00+00:00,8.19024101746253,109160.0,106588.0,0.02384263121790237,0.3,0,0,0,0,0,
reference_validation,LONG,2025-10-26 08:00:00+00:00,-7.397830178098519,111866.7,111200.0,0.005977584283086602,0.1,0,0,0,0,0,
reference_validation,LONG,2025-10-26 08:00:00+00:00,-7.397830178098519,111866.7,111200.0,0.005977584283086602,0.2,0,0,0,0,0,
reference_validation,LONG,2025-10-26 08:00:00+00:00,-7.397830178098519,111866.7,111200.0,0.005977584283086602,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-10-29 12:00:00+00:00,18.730509677402043,116074.3,112036.1,0.0354056632227202,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-10-29 12:00:00+00:00,18.730509677402043,116074.3,112036.1,0.0354056632227202,0.2,0,1,0,1,0,L
reference_validation,SHORT,2025-10-29 12:00:00+00:00,18.730509677402043,116074.3,112036.1,0.0354056632227202,0.3,0,1,0,1,0,L
reference_validation,SHORT,2025-10-30 16:00:00+00:00,-8.333288448301879,111565.1,107817.3,0.034166824686027705,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-10-30 16:00:00+00:00,-8.333288448301879,111565.1,107817.3,0.034166824686027705,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-10-30 16:00:00+00:00,-8.333288448301879,111565.1,107817.3,0.034166824686027705,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-11-03 12:00:00+00:00,23.826533029130083,110711.0,109803.5,0.008230751265789779,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-03 12:00:00+00:00,23.826533029130083,110711.0,109803.5,0.008230751265789779,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-11-03 12:00:00+00:00,23.826533029130083,110711.0,109803.5,0.008230751265789779,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-11-04 16:00:00+00:00,-15.16066343637761,107271.9,105300.0,0.018552781435363697,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-04 16:00:00+00:00,-15.16066343637761,107271.9,105300.0,0.018552781435363697,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-11-04 16:00:00+00:00,-15.16066343637761,107271.9,105300.0,0.018552781435363697,0.3,0,0,0,0,0,
reference_validation,LONG,2025-11-05 12:00:00+00:00,-9.0834728489546,102326.4,98888.8,0.034168392845073246,0.1,0,0,0,0,0,
reference_validation,LONG,2025-11-05 12:00:00+00:00,-9.0834728489546,102326.4,98888.8,0.034168392845073246,0.2,0,0,0,0,0,
reference_validation,LONG,2025-11-05 12:00:00+00:00,-9.0834728489546,102326.4,98888.8,0.034168392845073246,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-11-06 12:00:00+00:00,-8.261222024365122,104210.2,102684.7,0.014746617727164856,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-06 12:00:00+00:00,-8.261222024365122,104210.2,102684.7,0.014746617727164856,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-11-06 12:00:00+00:00,-8.261222024365122,104210.2,102684.7,0.014746617727164856,0.3,0,0,0,0,0,
reference_validation,LONG,2025-11-09 12:00:00+00:00,16.133642897224924,102443.9,101300.0,0.011228802432858056,0.1,0,0,0,0,0,
reference_validation,LONG,2025-11-09 12:00:00+00:00,16.133642897224924,102443.9,101300.0,0.011228802432858056,0.2,0,0,1,0,0,
reference_validation,LONG,2025-11-09 12:00:00+00:00,16.133642897224924,102443.9,101300.0,0.011228802432858056,0.3,0,0,1,0,0,
reference_validation,SHORT,2025-11-12 16:00:00+00:00,-5.357761002239103,107473.7,102400.0,0.04835003147130867,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-12 16:00:00+00:00,-5.357761002239103,107473.7,102400.0,0.04835003147130867,0.2,0,2,0,1,0,L
reference_validation,SHORT,2025-11-12 16:00:00+00:00,-5.357761002239103,107473.7,102400.0,0.04835003147130867,0.3,0,2,0,1,0,L
reference_validation,SHORT,2025-11-13 16:00:00+00:00,28.518393683896704,104024.6,100850.0,0.030990664533329226,0.1,0,1,0,1,0,L
reference_validation,SHORT,2025-11-13 16:00:00+00:00,28.518393683896704,104024.6,100850.0,0.030990664533329226,0.2,0,0,1,0,0,
reference_validation,SHORT,2025-11-13 16:00:00+00:00,28.518393683896704,104024.6,100850.0,0.030990664533329226,0.3,0,0,1,0,0,
reference_validation,SHORT,2025-11-18 00:00:00+00:00,-8.788777669862236,96012.2,92922.8,0.03270331066239706,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-18 00:00:00+00:00,-8.788777669862236,96012.2,92922.8,0.03270331066239706,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-11-18 00:00:00+00:00,-8.788777669862236,96012.2,92922.8,0.03270331066239706,0.3,0,0,0,0,0,
reference_validation,SHORT,2025-11-19 12:00:00+00:00,-14.01052713540445,93799.1,89966.0,0.041717388122119003,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-19 12:00:00+00:00,-14.01052713540445,93799.1,89966.0,0.041717388122119003,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-11-19 12:00:00+00:00,-14.01052713540445,93799.1,89966.0,0.041717388122119003,0.3,0,0,0,0,0,
reference_validation,LONG,2025-11-20 00:00:00+00:00,-7.242184434341537,92348.2,89966.0,0.026132906816912747,0.1,0,1,0,1,0,L
reference_validation,LONG,2025-11-20 00:00:00+00:00,-7.242184434341537,92348.2,89966.0,0.026132906816912747,0.2,0,1,0,1,0,L
reference_validation,LONG,2025-11-20 00:00:00+00:00,-7.242184434341537,92348.2,89966.0,0.026132906816912747,0.3,0,1,0,1,0,L
reference_validation,SHORT,2025-11-21 04:00:00+00:00,-14.12807168951995,92498.6,86066.6,0.072040912787038,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-11-21 04:00:00+00:00,-14.12807168951995,92498.6,86066.6,0.072040912787038,0.2,0,0,0,0,0,
reference_validation,SHORT,2025-11-21 04:00:00+00:00,-14.12807168951995,92498.6,86066.6,0.072040912787038,0.3,0,0,0,0,0,
reference_validation,LONG,2025-11-23 12:00:00+00:00,-5.114921854535925,86826.8,83456.0,0.039590610443333125,0.1,0,0,0,0,0,
reference_validation,LONG,2025-11-23 12:00:00+00:00,-5.114921854535925,86826.8,83456.0,0.039590610443333125,0.2,0,0,0,0,0,
reference_validation,LONG,2025-11-23 12:00:00+00:00,-5.114921854535925,86826.8,83456.0,0.039590610443333125,0.3,0,0,0,0,0,
reference_validation,LONG,2025-11-24 16:00:00+00:00,-10.063321518264656,88100.0,85915.0,0.025112777634112002,0.1,0,2,0,1,0,L
reference_validation,LONG,2025-11-24 16:00:00+00:00,-10.063321518264656,88100.0,85915.0,0.025112777634112002,0.2,0,2,0,1,0,L
reference_validation,LONG,2025-11-24 16:00:00+00:00,-10.063321518264656,88100.0,85915.0,0.025112777634112002,0.3,0,2,0,1,0,L
reference_validation,LONG,2025-11-26 16:00:00+00:00,-17.130925132863226,88200.0,86061.1,0.024548221031543978,0.1,0,1,0,1,0,L
reference_validation,LONG,2025-11-26 16:00:00+00:00,-17.130925132863226,88200.0,86061.1,0.024548221031543978,0.2,1,1,0,2,1,H-L
reference_validation,LONG,2025-11-26 16:00:00+00:00,-17.130925132863226,88200.0,86061.1,0.024548221031543978,0.3,0,0,2,0,0,
reference_validation,SHORT,2025-12-01 00:00:00+00:00,-24.020496506566836,91934.4,90092.7,0.020235448457949366,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-12-01 00:00:00+00:00,-24.020496506566836,91934.4,90092.7,0.020235448457949366,0.2,0,0,1,0,0,
reference_validation,SHORT,2025-12-01 00:00:00+00:00,-24.020496506566836,91934.4,90092.7,0.020235448457949366,0.3,0,0,1,0,0,
reference_validation,LONG,2025-12-02 12:00:00+00:00,-21.34611559181225,87384.0,83786.0,0.04204007711631711,0.1,1,0,0,1,0,H
reference_validation,LONG,2025-12-02 12:00:00+00:00,-21.34611559181225,87384.0,83786.0,0.04204007711631711,0.2,1,0,0,1,0,H
reference_validation,LONG,2025-12-02 12:00:00+00:00,-21.34611559181225,87384.0,83786.0,0.04204007711631711,0.3,1,0,0,1,0,H
reference_validation,SHORT,2025-12-15 12:00:00+00:00,-16.771348272631645,89972.4,87504.3,0.027813228440690986,0.1,1,0,0,1,0,H
reference_validation,SHORT,2025-12-15 12:00:00+00:00,-16.771348272631645,89972.4,87504.3,0.027813228440690986,0.2,1,0,0,1,0,H
reference_validation,SHORT,2025-12-15 12:00:00+00:00,-16.771348272631645,89972.4,87504.3,0.027813228440690986,0.3,1,0,0,1,0,H
reference_validation,SHORT,2025-12-17 16:00:00+00:00,-10.603215297961087,87925.8,86158.4,0.02030511671938072,0.1,1,0,0,1,0,H
reference_validation,SHORT,2025-12-17 16:00:00+00:00,-10.603215297961087,87925.8,86158.4,0.02030511671938072,0.2,1,0,0,1,0,H
reference_validation,SHORT,2025-12-17 16:00:00+00:00,-10.603215297961087,87925.8,86158.4,0.02030511671938072,0.3,1,0,0,1,0,H
reference_validation,SHORT,2025-12-18 16:00:00+00:00,-24.39730008170808,90363.2,85261.3,0.058100094235143666,0.1,0,0,0,0,0,
reference_validation,SHORT,2025-12-18 16:00:00+00:00,-24.39730008170808,90363.2,85261.3,0.058100094235143666,0.2,1,1,0,2,1,L-H
reference_validation,SHORT,2025-12-18 16:00:00+00:00,-24.39730008170808,90363.2,85261.3,0.058100094235143666,0.3,1,3,0,2,1,L-H
reference_validation,LONG,2025-12-21 08:00:00+00:00,-3.038570091463621,88434.9,87821.1,0.006964869281045619,0.1,0,0,0,0,0,
reference_validation,LONG,2025-12-21 08:00:00+00:00,-3.038570091463621,88434.9,87821.1,0.006964869281045619,0.2,0,0,0,0,0,
reference_validation,LONG,2025-12-21 08:00:00+00:00,-3.038570091463621,88434.9,87821.1,0.006964869281045619,0.3,0,0,0,0,0,
reference_validation,LONG,2025-12-22 08:00:00+00:00,-5.155564750425934,89600.0,87845.0,0.01978077714221308,0.1,0,0,0,0,0,
reference_validation,LONG,2025-12-22 08:00:00+00:00,-5.155564750425934,89600.0,87845.0,0.01978077714221308,0.2,0,0,0,0,0,
reference_validation,LONG,2025-12-22 08:00:00+00:00,-5.155564750425934,89600.0,87845.0,0.01978077714221308,0.3,0,0,0,0,0,
reference_validation,LONG,2025-12-29 00:00:00+00:00,-13.236949101746545,88078.3,87566.0,0.005833380303260657,0.1,0,1,0,1,0,L
reference_validation,LONG,2025-12-29 00:00:00+00:00,-13.236949101746545,88078.3,87566.0,0.005833380303260657,0.2,0,0,1,0,0,
reference_validation,LONG,2025-12-29 00:00:00+00:00,-13.236949101746545,88078.3,87566.0,0.005833380303260657,0.3,0,0,1,0,0,
reference_validation,LONG,2026-01-02 08:00:00+00:00,-4.191151855110142,89088.0,87508.4,0.0178893793984476,0.1,0,0,0,0,0,
reference_validation,LONG,2026-01-02 08:00:00+00:00,-4.191151855110142,89088.0,87508.4,0.0178893793984476,0.2,0,0,0,0,0,
reference_validation,LONG,2026-01-02 08:00:00+00:00,-4.191151855110142,89088.0,87508.4,0.0178893793984476,0.3,0,0,0,0,0,
reference_validation,LONG,2026-01-03 20:00:00+00:00,6.475594674366936,90200.0,89261.2,0.010462428647529415,0.1,0,0,0,0,0,
reference_validation,LONG,2026-01-03 20:00:00+00:00,6.475594674366936,90200.0,89261.2,0.010462428647529415,0.2,0,0,0,0,0,
reference_validation,LONG,2026-01-03 20:00:00+00:00,6.475594674366936,90200.0,89261.2,0.010462428647529415,0.3,0,0,0,0,0,
reference_validation,LONG,2026-01-05 00:00:00+00:00,-7.718336882629783,91779.7,90790.1,0.010840785277740255,0.1,0,0,0,0,0,
reference_validation,LONG,2026-01-05 00:00:00+00:00,-7.718336882629783,91779.7,90790.1,0.010840785277740255,0.2,0,0,0,0,0,
reference_validation,LONG,2026-01-05 00:00:00+00:00,-7.718336882629783,91779.7,90790.1,0.010840785277740255,0.3,0,0,0,0,0,
reference_validation,SHORT,2026-01-06 16:00:00+00:00,-9.45203221300377,94760.3,93088.0,0.017804792484148145,0.1,0,0,0,0,0,
reference_validation,SHORT,2026-01-06 16:00:00+00:00,-9.45203221300377,94760.3,93088.0,0.017804792484148145,0.2,0,1,0,1,0,L
reference_validation,SHORT,2026-01-06 16:00:00+00:00,-9.45203221300377,94760.3,93088.0,0.017804792484148145,0.3,0,0,1,0,0,
reference_validation,SHORT,2026-01-08 04:00:00+00:00,-3.978618006006007,92928.0,90634.1,0.024993176696060833,0.1,0,1,0,1,0,L
reference_validation,SHORT,2026-01-08 04:00:00+00:00,-3.978618006006007,92928.0,90634.1,0.024993176696060833,0.2,0,1,0,1,0,L
reference_validation,SHORT,2026-01-08 04:00:00+00:00,-3.978618006006007,92928.0,90634.1,0.024993176696060833,0.3,0,1,0,1,0,L
reference_validation,LONG,2026-01-13 16:00:00+00:00,12.020948910379811,92299.0,90870.0,0.015603076939875197,0.1,2,0,0,1,0,H
reference_validation,LONG,2026-01-13 16:00:00+00:00,12.020948910379811,92299.0,90870.0,0.015603076939875197,0.2,2,0,0,1,0,H
reference_validation,LONG,2026-01-13 16:00:00+00:00,12.020948910379811,92299.0,90870.0,0.015603076939875197,0.3,2,0,0,1,0,H
reference_validation,LONG,2026-01-13 20:00:00+00:00,-7.548084617384809,92299.0,91700.6,0.006504361966004211,0.1,0,0,0,0,0,
reference_validation,LONG,2026-01-13 20:00:00+00:00,-7.548084617384809,92299.0,91700.6,0.006504361966004211,0.2,0,0,0,0,0,
reference_validation,LONG,2026-01-13 20:00:00+00:00,-7.548084617384809,92299.0,91700.6,0.006504361966004211,0.3,0,0,0,0,0,
reference_validation,SHORT,2026-01-18 20:00:00+00:00,19.639737646078583,95621.9,94850.4,0.008100915461198295,0.1,0,0,0,0,0,
reference_validation,SHORT,2026-01-18 20:00:00+00:00,19.639737646078583,95621.9,94850.4,0.008100915461198295,0.2,0,0,0,0,0,
reference_validation,SHORT,2026-01-18 20:00:00+00:00,19.639737646078583,95621.9,94850.4,0.008100915461198295,0.3,0,0,0,0,0,
reference_validation,SHORT,2026-01-20 16:00:00+00:00,-7.370358139498534,93379.0,92116.0,0.013617617725545162,0.1,0,0,0,0,0,
reference_validation,SHORT,2026-01-20 16:00:00+00:00,-7.370358139498534,93379.0,92116.0,0.013617617725545162,0.2,0,0,0,0,0,
reference_validation,SHORT,2026-01-20 16:00:00+00:00,-7.370358139498534,93379.0,92116.0,0.013617617725545162,0.3,0,0,0,0,0,
reference_validation,SHORT,2026-01-25 08:00:00+00:00,-1.5086524591978896,89444.4,89116.9,0.0036682080607612065,0.1,0,0,0,0,0,
reference_validation,SHORT,2026-01-25 08:00:00+00:00,-1.5086524591978896,89444.4,89116.9,0.0036682080607612065,0.2,0,0,0,0,0,
reference_validation,SHORT,2026-01-25 08:00:00+00:00,-1.5086524591978896,89444.4,89116.9,0.0036682080607612065,0.3,0,0,0,0,0,
reference_validation,SHORT,2026-01-25 16:00:00+00:00,-11.68043914253396,89444.4,88084.0,0.015325998544458173,0.1,0,0,0,0,0,
reference_validation,SHORT,2026-01-25 16:00:00+00:00,-11.68043914253396,89444.4,88084.0,0.015325998544458173,0.2,0,0,0,0,0,
reference_validation,SHORT,2026-01-25 16:00:00+00:00,-11.68043914253396,89444.4,88084.0,0.015325998544458173,0.3,0,0,0,0,0,
reference_validation,LONG,2026-01-27 20:00:00+00:00,-5.233078842751693,88983.3,86960.0,0.02299945493803973,0.1,1,0,0,1,0,H
reference_validation,LONG,2026-01-27 20:00:00+00:00,-5.233078842751693,88983.3,86960.0,0.02299945493803973,0.2,0,0,1,0,0,
reference_validation,LONG,2026-01-27 20:00:00+00:00,-5.233078842751693,88983.3,86960.0,0.02299945493803973,0.3,0,0,2,0,0,
reference_validation,SHORT,2026-01-29 00:00:00+00:00,14.526729937093265,90592.7,88786.0,0.020143974730556048,0.1,0,0,0,0,0,
reference_validation,SHORT,2026-01-29 00:00:00+00:00,14.526729937093265,90592.7,88786.0,0.020143974730556048,0.2,0,0,0,0,0,
