track,anchor_hour,or_min,trigger,geom,entry_ts,side,net_ret,reason,ref_t,trigger_ts,ranking,rr,week,score
H4,8,240,CLASSIC,,2023-06-23 16:00:00+00:00,LONG,-0.010970782412135947,SL,2023-06-23 08:00:00+00:00,2023-06-23 12:00:00+00:00,ext_body_score,R100,2023-W25,2.429210734848099
H4,12,240,CLASSIC,,2023-06-20 20:00:00+00:00,LONG,0.016073649535098877,TP,2023-06-20 12:00:00+00:00,2023-06-20 16:00:00+00:00,ext_body_score,R100,2023-W25,1.3658258781969403
H4,8,240,CLASSIC,,2023-06-30 16:00:00+00:00,SHORT,-0.009156728337548157,SL,2023-06-30 08:00:00+00:00,2023-06-30 12:00:00+00:00,ext_body_score,R100,2023-W26,1.4859081812275718
H4,4,240,CLASSIC,,2023-06-27 12:00:00+00:00,LONG,-0.009556614399041706,SL,2023-06-27 04:00:00+00:00,2023-06-27 08:00:00+00:00,ext_body_score,R100,2023-W26,0.6674662912084368
H4,8,240,CLASSIC,,2023-07-03 16:00:00+00:00,LONG,-0.005240182824771509,SL,2023-07-03 08:00:00+00:00,2023-07-03 12:00:00+00:00,ext_body_score,R100,2023-W27,2.3306176379408448
H4,4,240,CLASSIC,,2023-07-05 12:00:00+00:00,SHORT,0.0024381477216646754,TP,2023-07-05 04:00:00+00:00,2023-07-05 08:00:00+00:00,ext_body_score,R100,2023-W27,2.2867965770742047
H4,12,240,CLASSIC,,2023-07-14 20:00:00+00:00,SHORT,-0.008732582168047008,TIME,2023-07-14 12:00:00+00:00,2023-07-14 16:00:00+00:00,ext_body_score,R100,2023-W28,2.3307157178858566
H4,12,240,CLASSIC,,2023-07-10 20:00:00+00:00,LONG,-0.008919422861684732,SL,2023-07-10 12:00:00+00:00,2023-07-10 16:00:00+00:00,ext_body_score,R100,2023-W28,1.7659555370672748
H4,8,240,CLASSIC,,2023-07-20 16:00:00+00:00,SHORT,0.007508857815117067,TP,2023-07-20 08:00:00+00:00,2023-07-20 12:00:00+00:00,ext_body_score,R100,2023-W29,0.9151704700496633
H4,20,240,CLASSIC,,2023-07-19 04:00:00+00:00,LONG,-0.0075236954206602796,SL,2023-07-18 20:00:00+00:00,2023-07-19 00:00:00+00:00,ext_body_score,R100,2023-W29,0.8765204832534758
H4,4,240,CLASSIC,,2023-07-24 12:00:00+00:00,SHORT,0.0061282395239869464,TP,2023-07-24 04:00:00+00:00,2023-07-24 08:00:00+00:00,ext_body_score,R100,2023-W30,1.034595146331599
H4,20,240,CLASSIC,,2023-07-24 04:00:00+00:00,SHORT,0.006107967494453916,TP,2023-07-23 20:00:00+00:00,2023-07-24 00:00:00+00:00,ext_body_score,R100,2023-W30,0.7446659116647905
H4,20,240,CLASSIC,,2023-08-01 04:00:00+00:00,SHORT,0.004849735080724895,TP,2023-07-31 20:00:00+00:00,2023-08-01 00:00:00+00:00,ext_body_score,R100,2023-W31,0.9468434793821834
H4,16,240,CLASSIC,,2023-08-02 00:00:00+00:00,LONG,-0.006493064253296153,TIME,2023-08-01 16:00:00+00:00,2023-08-01 20:00:00+00:00,ext_body_score,R100,2023-W31,0.599343531781313
H4,8,240,CLASSIC,,2023-08-07 16:00:00+00:00,SHORT,-0.005492624734864724,SL,2023-08-07 08:00:00+00:00,2023-08-07 12:00:00+00:00,ext_body_score,R100,2023-W32,0.9506347972178056
H4,12,240,CLASSIC,,2023-08-13 20:00:00+00:00,LONG,-0.002641847345884517,SL,2023-08-13 12:00:00+00:00,2023-08-13 16:00:00+00:00,ext_body_score,R100,2023-W32,0.5582485889451353
H4,8,240,CLASSIC,,2023-08-17 16:00:00+00:00,SHORT,0.004180332654033338,TP,2023-08-17 08:00:00+00:00,2023-08-17 12:00:00+00:00,ext_body_score,R100,2023-W33,2.996368458507268
H4,8,240,CLASSIC,,2023-08-19 16:00:00+00:00,LONG,-0.0061486775313918645,SL,2023-08-19 08:00:00+00:00,2023-08-19 12:00:00+00:00,ext_body_score,R100,2023-W33,1.505705434113312
H4,8,240,CLASSIC,,2023-08-24 16:00:00+00:00,SHORT,-0.008168641990510648,SL,2023-08-24 08:00:00+00:00,2023-08-24 12:00:00+00:00,ext_body_score,R100,2023-W34,2.2765962795185994
H4,12,240,CLASSIC,,2023-08-23 20:00:00+00:00,LONG,-0.01604056328714415,SL,2023-08-23 12:00:00+00:00,2023-08-23 16:00:00+00:00,ext_body_score,R100,2023-W34,0.7685925020183301
H4,8,240,CLASSIC,,2023-08-29 16:00:00+00:00,LONG,0.0033556440021303437,TP,2023-08-29 08:00:00+00:00,2023-08-29 12:00:00+00:00,ext_body_score,R100,2023-W35,8.600579346134513
H4,12,240,CLASSIC,,2023-08-31 20:00:00+00:00,SHORT,0.005135129088635395,TIME,2023-08-31 12:00:00+00:00,2023-08-31 16:00:00+00:00,ext_body_score,R100,2023-W35,0.7510604833547276
H4,8,240,CLASSIC,,2023-09-06 16:00:00+00:00,SHORT,-0.004064874512732462,SL,2023-09-06 08:00:00+00:00,2023-09-06 12:00:00+00:00,ext_body_score,R100,2023-W36,1.1573893113043543
H4,4,240,CLASSIC,,2023-09-08 12:00:00+00:00,SHORT,-0.004244987204255533,TIME,2023-09-08 04:00:00+00:00,2023-09-08 08:00:00+00:00,ext_body_score,R100,2023-W36,1.0904520479171251
H4,20,240,CLASSIC,,2023-09-12 04:00:00+00:00,LONG,0.010986330957569792,TP,2023-09-11 20:00:00+00:00,2023-09-12 00:00:00+00:00,ext_body_score,R100,2023-W37,1.3755308149432397
H4,8,240,CLASSIC,,2023-09-11 16:00:00+00:00,SHORT,-0.011973102173497395,SL,2023-09-11 08:00:00+00:00,2023-09-11 12:00:00+00:00,ext_body_score,R100,2023-W37,1.0089573297585719
H4,4,240,CLASSIC,,2023-09-19 12:00:00+00:00,LONG,-0.005907810640454923,SL,2023-09-19 04:00:00+00:00,2023-09-19 08:00:00+00:00,ext_body_score,R100,2023-W38,1.8543559593099377
H4,4,240,CLASSIC,,2023-09-18 12:00:00+00:00,LONG,-0.010545562561155962,SL,2023-09-18 04:00:00+00:00,2023-09-18 08:00:00+00:00,ext_body_score,R100,2023-W38,1.3424754793241613
H4,4,240,CLASSIC,,2023-09-27 12:00:00+00:00,LONG,-0.003712612639549638,SL,2023-09-27 04:00:00+00:00,2023-09-27 08:00:00+00:00,ext_body_score,R100,2023-W39,6.652505675247665
H4,8,240,CLASSIC,,2023-09-28 16:00:00+00:00,LONG,0.007614366418261355,TP,2023-09-28 08:00:00+00:00,2023-09-28 12:00:00+00:00,ext_body_score,R100,2023-W39,1.3971106417546644
H4,16,240,CLASSIC,,2023-10-02 00:00:00+00:00,LONG,-0.005827874945499465,SL,2023-10-01 16:00:00+00:00,2023-10-01 20:00:00+00:00,ext_body_score,R100,2023-W40,4.5682840392732045
H4,20,240,CLASSIC,,2023-10-08 04:00:00+00:00,LONG,-0.005396613190730757,SL,2023-10-07 20:00:00+00:00,2023-10-08 00:00:00+00:00,ext_body_score,R100,2023-W40,0.6356339718700948
H4,4,240,CLASSIC,,2023-10-09 12:00:00+00:00,SHORT,-0.0063805361305361834,SL,2023-10-09 04:00:00+00:00,2023-10-09 08:00:00+00:00,ext_body_score,R100,2023-W41,2.0222004813331496
H4,20,240,CLASSIC,,2023-10-11 04:00:00+00:00,SHORT,-0.007059115134052161,SL,2023-10-10 20:00:00+00:00,2023-10-11 00:00:00+00:00,ext_body_score,R100,2023-W41,1.6669303441275445
H4,0,240,CLASSIC,,2023-10-16 08:00:00+00:00,LONG,-0.00794461368241056,SL,2023-10-16 00:00:00+00:00,2023-10-16 04:00:00+00:00,ext_body_score,R100,2023-W42,1.945839916836909
H4,4,240,CLASSIC,,2023-10-20 12:00:00+00:00,LONG,-0.011402815631296135,SL,2023-10-20 04:00:00+00:00,2023-10-20 08:00:00+00:00,ext_body_score,R100,2023-W42,0.8400630590698454
H4,20,240,CLASSIC,,2023-10-23 04:00:00+00:00,LONG,-0.013288867949706904,SL,2023-10-22 20:00:00+00:00,2023-10-23 00:00:00+00:00,ext_body_score,R100,2023-W43,1.4346984419365147
H4,16,240,CLASSIC,,2023-10-24 00:00:00+00:00,LONG,0.030990778254822715,TP,2023-10-23 16:00:00+00:00,2023-10-23 20:00:00+00:00,ext_body_score,R100,2023-W43,0.566465018785115
H4,16,240,CLASSIC,,2023-11-05 00:00:00+00:00,LONG,-0.0045482154110244016,SL,2023-11-04 16:00:00+00:00,2023-11-04 20:00:00+00:00,ext_body_score,R100,2023-W44,1.588732214071148
H4,16,240,CLASSIC,,2023-11-02 00:00:00+00:00,LONG,0.011514462081128775,TP,2023-11-01 16:00:00+00:00,2023-11-01 20:00:00+00:00,ext_body_score,R100,2023-W44,1.0888559730484753
H4,12,240,CLASSIC,,2023-11-07 20:00:00+00:00,LONG,0.00777734787940282,TP,2023-11-07 12:00:00+00:00,2023-11-07 16:00:00+00:00,ext_body_score,R100,2023-W45,1.3459025681037753
H4,4,240,CLASSIC,,2023-11-07 12:00:00+00:00,SHORT,-0.005903276615280615,SL,2023-11-07 04:00:00+00:00,2023-11-07 08:00:00+00:00,ext_body_score,R100,2023-W45,0.9553306901195264
H4,4,240,CLASSIC,,2023-11-15 12:00:00+00:00,LONG,0.006294894426898847,TP,2023-11-15 04:00:00+00:00,2023-11-15 08:00:00+00:00,ext_body_score,R100,2023-W46,1.8847689747160223
H4,12,240,CLASSIC,,2023-11-15 20:00:00+00:00,LONG,0.009470650777831548,TP,2023-11-15 12:00:00+00:00,2023-11-15 16:00:00+00:00,ext_body_score,R100,2023-W46,1.8707379324671778
H4,12,240,CLASSIC,,2023-11-22 20:00:00+00:00,LONG,0.009621567744236227,TP,2023-11-22 12:00:00+00:00,2023-11-22 16:00:00+00:00,ext_body_score,R100,2023-W47,1.17381458831552
H4,8,240,CLASSIC,,2023-11-26 16:00:00+00:00,SHORT,0.002706531615799869,TP,2023-11-26 08:00:00+00:00,2023-11-26 12:00:00+00:00,ext_body_score,R100,2023-W47,0.8565243167329509
H4,12,240,CLASSIC,,2023-12-02 20:00:00+00:00,LONG,0.002850980810018168,TP,2023-12-02 12:00:00+00:00,2023-12-02 16:00:00+00:00,ext_body_score,R100,2023-W48,1.6867163024015754
H4,8,240,CLASSIC,,2023-12-03 16:00:00+00:00,LONG,-0.0053482337110303795,SL,2023-12-03 08:00:00+00:00,2023-12-03 12:00:00+00:00,ext_body_score,R100,2023-W48,0.9083126289514857
H4,4,240,CLASSIC,,2023-12-07 12:00:00+00:00,SHORT,-0.006846430158495119,SL,2023-12-07 04:00:00+00:00,2023-12-07 08:00:00+00:00,ext_body_score,R100,2023-W49,1.7217510259917803
H4,12,240,CLASSIC,,2023-12-05 20:00:00+00:00,LONG,-0.004623146416024069,TIME,2023-12-05 12:00:00+00:00,2023-12-05 16:00:00+00:00,ext_body_score,R100,2023-W49,1.1551825177314654
H4,8,240,CLASSIC,,2023-12-13 16:00:00+00:00,LONG,0.006567206863679788,TP,2023-12-13 08:00:00+00:00,2023-12-13 12:00:00+00:00,ext_body_score,R100,2023-W50,1.8183509383978196
H4,8,240,CLASSIC,,2023-12-15 16:00:00+00:00,SHORT,-0.011232795298876162,SL,2023-12-15 08:00:00+00:00,2023-12-15 12:00:00+00:00,ext_body_score,R100,2023-W50,1.335854774729045
H4,8,240,CLASSIC,,2023-12-20 16:00:00+00:00,LONG,-0.00929511285444956,SL,2023-12-20 08:00:00+00:00,2023-12-20 12:00:00+00:00,ext_body_score,R100,2023-W51,2.24457849376628
H4,16,240,CLASSIC,,2023-12-19 00:00:00+00:00,LONG,0.012092114698700364,TP,2023-12-18 16:00:00+00:00,2023-12-18 20:00:00+00:00,ext_body_score,R100,2023-W51,1.2617647058823458
H4,0,240,CLASSIC,,2023-12-26 08:00:00+00:00,SHORT,0.003993157502447499,TP,2023-12-26 00:00:00+00:00,2023-12-26 04:00:00+00:00,ext_body_score,R100,2023-W52,1.8410378437942605
H4,16,240,CLASSIC,,2023-12-25 00:00:00+00:00,SHORT,0.0027387068572650177,TP,2023-12-24 16:00:00+00:00,2023-12-24 20:00:00+00:00,ext_body_score,R100,2023-W52,1.775018257505885
H4,12,240,CLASSIC,,2024-01-01 20:00:00+00:00,LONG,0.004767764405526677,TP,2024-01-01 12:00:00+00:00,2024-01-01 16:00:00+00:00,ext_body_score,R100,2024-W01,2.008870565053198
H4,4,240,CLASSIC,,2024-01-03 12:00:00+00:00,SHORT,0.00908796356642866,TP,2024-01-03 04:00:00+00:00,2024-01-03 08:00:00+00:00,ext_body_score,R100,2024-W01,1.6620595538929366
H4,12,240,CLASSIC,,2024-01-08 20:00:00+00:00,LONG,-0.005033508767824433,TIME,2024-01-08 12:00:00+00:00,2024-01-08 16:00:00+00:00,ext_body_score,R100,2024-W02,1.1580810294737736
H4,8,240,CLASSIC,,2024-01-12 16:00:00+00:00,SHORT,0.015411974576975908,TP,2024-01-12 08:00:00+00:00,2024-01-12 12:00:00+00:00,ext_body_score,R100,2024-W02,1.1408824911353592
H4,12,240,CLASSIC,,2024-01-18 20:00:00+00:00,SHORT,-0.012969198472724206,SL,2024-01-18 12:00:00+00:00,2024-01-18 16:00:00+00:00,ext_body_score,R100,2024-W03,2.5143784275205268
H4,16,240,CLASSIC,,2024-01-15 00:00:00+00:00,SHORT,-0.010746458000378599,SL,2024-01-14 16:00:00+00:00,2024-01-14 20:00:00+00:00,ext_body_score,R100,2024-W03,2.0806085418341578
H4,4,240,CLASSIC,,2024-01-26 12:00:00+00:00,LONG,-0.0096362864321729,SL,2024-01-26 04:00:00+00:00,2024-01-26 08:00:00+00:00,ext_body_score,R100,2024-W04,2.9429446178546717
H4,4,240,CLASSIC,,2024-01-23 12:00:00+00:00,SHORT,-0.014779210917833017,SL,2024-01-23 04:00:00+00:00,2024-01-23 08:00:00+00:00,ext_body_score,R100,2024-W04,1.1932290482978563
H4,4,240,CLASSIC,,2024-01-31 12:00:00+00:00,SHORT,-0.00668411830111054,SL,2024-01-31 04:00:00+00:00,2024-01-31 08:00:00+00:00,ext_body_score,R100,2024-W05,0.5538796601416527
H4,12,240,CLASSIC,,2024-02-04 20:00:00+00:00,SHORT,-0.008181697357585836,SL,2024-02-04 12:00:00+00:00,2024-02-04 16:00:00+00:00,ext_body_score,R100,2024-W05,0.5087811729240687
H4,8,240,CLASSIC,,2024-02-08 16:00:00+00:00,LONG,-0.01004064625251072,SL,2024-02-08 08:00:00+00:00,2024-02-08 12:00:00+00:00,ext_body_score,R100,2024-W06,1.1274910530138835
H4,4,240,CLASSIC,,2024-02-09 12:00:00+00:00,LONG,0.011102876840437816,TP,2024-02-09 04:00:00+00:00,2024-02-09 08:00:00+00:00,ext_body_score,R100,2024-W06,1.0798108873262187
H4,8,240,CLASSIC,,2024-02-12 16:00:00+00:00,LONG,-0.003737333627104321,TIME,2024-02-12 08:00:00+00:00,2024-02-12 12:00:00+00:00,ext_body_score,R100,2024-W07,2.4892707938524454
H4,4,240,CLASSIC,,2024-02-14 12:00:00+00:00,LONG,0.0028041718102907467,TIME,2024-02-14 04:00:00+00:00,2024-02-14 08:00:00+00:00,ext_body_score,R100,2024-W07,2.0924135286548204
H4,12,240,CLASSIC,,2024-02-24 20:00:00+00:00,LONG,0.0014249911319850774,TP,2024-02-24 12:00:00+00:00,2024-02-24 16:00:00+00:00,ext_body_score,R100,2024-W08,1.9202807368862893
H4,0,240,CLASSIC,,2024-02-21 08:00:00+00:00,SHORT,0.005889549204552815,TP,2024-02-21 00:00:00+00:00,2024-02-21 04:00:00+00:00,ext_body_score,R100,2024-W08,0.7575384295654362
H4,8,240,CLASSIC,,2024-02-26 16:00:00+00:00,LONG,0.008081594864598087,TP,2024-02-26 08:00:00+00:00,2024-02-26 12:00:00+00:00,ext_body_score,R100,2024-W09,2.6241084839183864
H4,0,240,CLASSIC,,2024-02-28 08:00:00+00:00,LONG,0.005709274801500465,TP,2024-02-28 00:00:00+00:00,2024-02-28 04:00:00+00:00,ext_body_score,R100,2024-W09,2.373184043629714
H4,20,240,CLASSIC,,2024-03-10 04:00:00+00:00,LONG,0.002009709860131993,TP,2024-03-09 20:00:00+00:00,2024-03-10 00:00:00+00:00,ext_body_score,R100,2024-W10,2.292621766537628
H4,0,240,CLASSIC,,2024-03-06 08:00:00+00:00,LONG,-0.0218222622166499,SL,2024-03-06 00:00:00+00:00,2024-03-06 04:00:00+00:00,ext_body_score,R100,2024-W10,1.8444667623579964
H4,8,240,CLASSIC,,2024-03-14 16:00:00+00:00,SHORT,0.011475199035322183,TP,2024-03-14 08:00:00+00:00,2024-03-14 12:00:00+00:00,ext_body_score,R100,2024-W11,1.536811800025546
H4,0,240,CLASSIC,,2024-03-11 08:00:00+00:00,LONG,0.00997648471931495,TIME,2024-03-11 00:00:00+00:00,2024-03-11 04:00:00+00:00,ext_body_score,R100,2024-W11,0.9256957862409609
H4,4,240,CLASSIC,,2024-03-22 12:00:00+00:00,SHORT,0.012356018771365553,TP,2024-03-22 04:00:00+00:00,2024-03-22 08:00:00+00:00,ext_body_score,R100,2024-W12,1.4569176005875728
H4,16,240,CLASSIC,,2024-03-20 00:00:00+00:00,SHORT,-0.030541163970110252,SL,2024-03-19 16:00:00+00:00,2024-03-19 20:00:00+00:00,ext_body_score,R100,2024-W12,0.9351917102169944
H4,8,240,CLASSIC,,2024-03-25 16:00:00+00:00,LONG,0.007149213610234297,TP,2024-03-25 08:00:00+00:00,2024-03-25 12:00:00+00:00,ext_body_score,R100,2024-W13,3.7029953364129837
H4,0,240,CLASSIC,,2024-03-29 08:00:00+00:00,SHORT,-0.010687523978034573,SL,2024-03-29 00:00:00+00:00,2024-03-29 04:00:00+00:00,ext_body_score,R100,2024-W13,0.5965872838967277
H4,20,240,CLASSIC,,2024-04-02 04:00:00+00:00,SHORT,0.0073110875849078955,TP,2024-04-01 20:00:00+00:00,2024-04-02 00:00:00+00:00,ext_body_score,R100,2024-W14,3.2070405388895624
H4,8,240,CLASSIC,,2024-04-04 16:00:00+00:00,LONG,0.005360688109274094,TP,2024-04-04 08:00:00+00:00,2024-04-04 12:00:00+00:00,ext_body_score,R100,2024-W14,1.961850337098784
H4,8,240,CLASSIC,,2024-04-12 16:00:00+00:00,SHORT,0.0055055063856776516,TP,2024-04-12 08:00:00+00:00,2024-04-12 12:00:00+00:00,ext_body_score,R100,2024-W15,2.17180642311814
H4,12,240,CLASSIC,,2024-04-13 20:00:00+00:00,SHORT,-0.013525483527866365,SL,2024-04-13 12:00:00+00:00,2024-04-13 16:00:00+00:00,ext_body_score,R100,2024-W15,2.1065750690289926
H4,8,240,CLASSIC,,2024-04-17 16:00:00+00:00,SHORT,-0.019297060092245466,SL,2024-04-17 08:00:00+00:00,2024-04-17 12:00:00+00:00,ext_body_score,R100,2024-W16,1.4690468995288
H4,8,240,CLASSIC,,2024-04-20 16:00:00+00:00,LONG,0.009665490728875627,TP,2024-04-20 08:00:00+00:00,2024-04-20 12:00:00+00:00,ext_body_score,R100,2024-W16,0.8575756592374737
H4,8,240,CLASSIC,,2024-04-24 16:00:00+00:00,SHORT,0.0070101442095566475,TP,2024-04-24 08:00:00+00:00,2024-04-24 12:00:00+00:00,ext_body_score,R100,2024-W17,2.5276815802540544
H4,20,240,CLASSIC,,2024-04-28 04:00:00+00:00,LONG,-0.0080260298890919,SL,2024-04-27 20:00:00+00:00,2024-04-28 00:00:00+00:00,ext_body_score,R100,2024-W17,0.6703771540126081
H4,4,240,CLASSIC,,2024-04-30 12:00:00+00:00,SHORT,0.0089817896679269,TP,2024-04-30 04:00:00+00:00,2024-04-30 08:00:00+00:00,ext_body_score,R100,2024-W18,2.5464179410837207
H4,8,240,CLASSIC,,2024-05-03 16:00:00+00:00,LONG,0.010577090989293327,TP,2024-05-03 08:00:00+00:00,2024-05-03 12:00:00+00:00,ext_body_score,R100,2024-W18,2.0631580931133353
H4,8,240,CLASSIC,,2024-05-10 16:00:00+00:00,SHORT,0.007372839062169069,TP,2024-05-10 08:00:00+00:00,2024-05-10 12:00:00+00:00,ext_body_score,R100,2024-W19,2.9359308914671542
H4,16,240,CLASSIC,,2024-05-09 00:00:00+00:00,SHORT,0.0005422545574652062,TIME,2024-05-08 16:00:00+00:00,2024-05-08 20:00:00+00:00,ext_body_score,R100,2024-W19,0.6353752223282912
H4,8,240,CLASSIC,,2024-05-15 16:00:00+00:00,LONG,0.015287404885800994,TP,2024-05-15 08:00:00+00:00,2024-05-15 12:00:00+00:00,ext_body_score,R100,2024-W20,1.3155704591742325
H4,8,240,CLASSIC,,2024-05-17 16:00:00+00:00,LONG,-0.009132883181305838,SL,2024-05-17 08:00:00+00:00,2024-05-17 12:00:00+00:00,ext_body_score,R100,2024-W20,0.7339852477823053
H4,12,240,CLASSIC,,2024-05-20 20:00:00+00:00,LONG,-0.012694845456558466,SL,2024-05-20 12:00:00+00:00,2024-05-20 16:00:00+00:00,ext_body_score,R100,2024-W21,3.0013312389039037
H4,8,240,CLASSIC,,2024-05-23 16:00:00+00:00,SHORT,0.006402747166420144,TP,2024-05-23 08:00:00+00:00,2024-05-23 12:00:00+00:00,ext_body_score,R100,2024-W21,2.06087438633087
H4,8,240,CLASSIC,,2024-05-27 16:00:00+00:00,LONG,-0.011296737923415399,SL,2024-05-27 08:00:00+00:00,2024-05-27 12:00:00+00:00,ext_body_score,R100,2024-W22,1.9017748367323999
H4,4,240,CLASSIC,,2024-06-02 12:00:00+00:00,LONG,-0.004018891687657398,SL,2024-06-02 04:00:00+00:00,2024-06-02 08:00:00+00:00,ext_body_score,R100,2024-W22,1.2286172878171397
H4,8,240,CLASSIC,,2024-06-04 16:00:00+00:00,LONG,0.007737914603196673,TP,2024-06-04 08:00:00+00:00,2024-06-04 12:00:00+00:00,ext_body_score,R100,2024-W23,1.7086499401893638
H4,12,240,CLASSIC,,2024-06-06 20:00:00+00:00,SHORT,-0.01127937214644231,SL,2024-06-06 12:00:00+00:00,2024-06-06 16:00:00+00:00,ext_body_score,R100,2024-W23,0.6271290242582054
H4,8,240,CLASSIC,,2024-06-12 16:00:00+00:00,LONG,-0.011805715678682991,SL,2024-06-12 08:00:00+00:00,2024-06-12 12:00:00+00:00,ext_body_score,R100,2024-W24,1.982322045004754
H4,20,240,CLASSIC,,2024-06-11 04:00:00+00:00,SHORT,0.003963531184918935,TP,2024-06-10 20:00:00+00:00,2024-06-11 00:00:00+00:00,ext_body_score,R100,2024-W24,1.5012584147202452
H4,12,240,CLASSIC,,2024-06-17 20:00:00+00:00,LONG,-0.012275351252748755,SL,2024-06-17 12:00:00+00:00,2024-06-17 16:00:00+00:00,ext_body_score,R100,2024-W25,0.7245611884773043
H4,8,240,CLASSIC,,2024-06-20 16:00:00+00:00,SHORT,0.003452596138857901,TIME,2024-06-20 08:00:00+00:00,2024-06-20 12:00:00+00:00,ext_body_score,R100,2024-W25,0.6754195158966592
H4,16,240,CLASSIC,,2024-06-24 00:00:00+00:00,SHORT,0.002905418791706306,TP,2024-06-23 16:00:00+00:00,2024-06-23 20:00:00+00:00,ext_body_score,R100,2024-W26,2.3369249262833223
H4,12,240,CLASSIC,,2024-06-24 20:00:00+00:00,SHORT,-0.01882082141507907,SL,2024-06-24 12:00:00+00:00,2024-06-24 16:00:00+00:00,ext_body_score,R100,2024-W26,0.999824514091001
H4,20,240,CLASSIC,,2024-07-03 04:00:00+00:00,SHORT,0.003511199769117458,TP,2024-07-02 20:00:00+00:00,2024-07-03 00:00:00+00:00,ext_body_score,R100,2024-W27,1.972324030795917
H4,4,240,CLASSIC,,2024-07-01 12:00:00+00:00,SHORT,-0.005548970680472718,SL,2024-07-01 04:00:00+00:00,2024-07-01 08:00:00+00:00,ext_body_score,R100,2024-W27,1.7964645455641912
H4,8,240,CLASSIC,,2024-07-12 16:00:00+00:00,LONG,-0.011546589641667047,SL,2024-07-12 08:00:00+00:00,2024-07-12 12:00:00+00:00,ext_body_score,R100,2024-W28,1.2424045254118203
H4,16,240,CLASSIC,,2024-07-08 00:00:00+00:00,SHORT,0.010127948630688945,TP,2024-07-07 16:00:00+00:00,2024-07-07 20:00:00+00:00,ext_body_score,R100,2024-W28,1.1095061983491596
H4,0,240,CLASSIC,,2024-07-16 08:00:00+00:00,SHORT,-0.009946005044384863,SL,2024-07-16 00:00:00+00:00,2024-07-16 04:00:00+00:00,ext_body_score,R100,2024-W29,2.282249373057305
H4,8,240,CLASSIC,,2024-07-19 16:00:00+00:00,LONG,0.010574508105150317,TP,2024-07-19 08:00:00+00:00,2024-07-19 12:00:00+00:00,ext_body_score,R100,2024-W29,1.8660007587387681
H4,8,240,CLASSIC,,2024-07-27 16:00:00+00:00,LONG,-0.007018592192310878,SL,2024-07-27 08:00:00+00:00,2024-07-27 12:00:00+00:00,ext_body_score,R100,2024-W30,0.7949380626806206
H4,0,240,CLASSIC,,2024-07-23 08:00:00+00:00,SHORT,-0.009820072607171491,SL,2024-07-23 00:00:00+00:00,2024-07-23 04:00:00+00:00,ext_body_score,R100,2024-W30,0.7849351692152731
H4,8,240,CLASSIC,,2024-08-01 16:00:00+00:00,SHORT,-0.007890258949383609,SL,2024-08-01 08:00:00+00:00,2024-08-01 12:00:00+00:00,ext_body_score,R100,2024-W31,2.6529948977829894
H4,8,240,CLASSIC,,2024-07-29 16:00:00+00:00,SHORT,0.0057898440220193765,TP,2024-07-29 08:00:00+00:00,2024-07-29 12:00:00+00:00,ext_body_score,R100,2024-W31,1.570526109497606
H4,16,240,CLASSIC,,2024-08-09 00:00:00+00:00,LONG,-0.01165410364613567,SL,2024-08-08 16:00:00+00:00,2024-08-08 20:00:00+00:00,ext_body_score,R100,2024-W32,1.9058563427199005
H4,20,240,CLASSIC,,2024-08-05 04:00:00+00:00,SHORT,0.028089336105747764,TP,2024-08-04 20:00:00+00:00,2024-08-05 00:00:00+00:00,ext_body_score,R100,2024-W32,1.8205644441834095
H4,12,240,CLASSIC,,2024-08-15 20:00:00+00:00,SHORT,-0.023272729266260173,SL,2024-08-15 12:00:00+00:00,2024-08-15 16:00:00+00:00,ext_body_score,R100,2024-W33,1.0053136233970807
H4,8,240,CLASSIC,,2024-08-14 16:00:00+00:00,SHORT,0.012291965573960896,TP,2024-08-14 08:00:00+00:00,2024-08-14 12:00:00+00:00,ext_body_score,R100,2024-W33,0.8926043153400081
H4,8,240,CLASSIC,,2024-08-20 16:00:00+00:00,SHORT,-0.011077484915036072,SL,2024-08-20 08:00:00+00:00,2024-08-20 12:00:00+00:00,ext_body_score,R100,2024-W34,2.158614541223112
H4,16,240,CLASSIC,,2024-08-19 00:00:00+00:00,SHORT,0.008573625494732786,TP,2024-08-18 16:00:00+00:00,2024-08-18 20:00:00+00:00,ext_body_score,R100,2024-W34,1.3667428671598039
H4,16,240,CLASSIC,,2024-08-28 00:00:00+00:00,SHORT,0.009962606341059223,TP,2024-08-27 16:00:00+00:00,2024-08-27 20:00:00+00:00,ext_body_score,R100,2024-W35,1.9990573016001143
H4,8,240,CLASSIC,,2024-08-30 16:00:00+00:00,SHORT,-0.008413628716613606,SL,2024-08-30 08:00:00+00:00,2024-08-30 12:00:00+00:00,ext_body_score,R100,2024-W35,1.8609101997518769
H4,8,240,CLASSIC,,2024-09-04 16:00:00+00:00,LONG,-0.009416207656293083,SL,2024-09-04 08:00:00+00:00,2024-09-04 12:00:00+00:00,ext_body_score,R100,2024-W36,2.0943186096935626
H4,8,240,CLASSIC,,2024-09-08 16:00:00+00:00,SHORT,-0.008527135813235885,SL,2024-09-08 08:00:00+00:00,2024-09-08 12:00:00+00:00,ext_body_score,R100,2024-W36,1.6193695888321724
H4,8,240,CLASSIC,,2024-09-13 16:00:00+00:00,LONG,0.007379034476281245,TP,2024-09-13 08:00:00+00:00,2024-09-13 12:00:00+00:00,ext_body_score,R100,2024-W37,2.0614517030668957
