partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,rr,variant,executed,skip_reason,entry_ts,entry_px,target_px,stop_px,exit_ts,exit_px,exit_reason,pnl
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:45:00+00:00,120264.8,119207.5,1057.300000000003,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-07-23 02:45:00+00:00,119019.1,,,,,,
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:45:00+00:00,120264.8,119207.5,1057.300000000003,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-07-23 02:45:00+00:00,119019.1,,,,,,
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:45:00+00:00,120264.8,119207.5,1057.300000000003,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-07-23 02:45:00+00:00,119019.1,,,,,,
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:35:00+00:00,120146.5,118522.0,1624.5,1.0,RR100,True,,2025-07-23 06:35:00+00:00,118518.9,118359.55,118678.24999999999,2025-07-23 06:50:00+00:00,118359.55,TP_T10,0.272255648677067
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:35:00+00:00,120146.5,118522.0,1624.5,1.5,RR150,True,,2025-07-23 06:35:00+00:00,118518.9,118359.55,118625.13333333332,2025-07-23 06:50:00+00:00,118359.55,TP_T10,0.272255648677067
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:35:00+00:00,120146.5,118522.0,1624.5,2.0,RR200,True,,2025-07-23 06:35:00+00:00,118518.9,118359.55,118598.57499999998,2025-07-23 06:50:00+00:00,118359.55,TP_T10,0.272255648677067
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:50:00+00:00,119091.2,118471.3,619.8999999999942,1.0,RR100,True,,2025-07-28 13:50:00+00:00,118410.8,118409.31,118412.29000000001,2025-07-28 13:55:00+00:00,118412.29000000001,STOP,-0.4062916558286608
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:50:00+00:00,119091.2,118471.3,619.8999999999942,1.5,RR150,True,,2025-07-28 13:50:00+00:00,118410.8,118409.31,118411.79333333333,2025-07-28 13:55:00+00:00,118411.79333333333,STOP,-0.4041944372191072
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:50:00+00:00,119091.2,118471.3,619.8999999999942,2.0,RR200,True,,2025-07-28 13:50:00+00:00,118410.8,118409.31,118411.54500000001,2025-07-28 13:55:00+00:00,118411.54500000001,STOP,-0.4031458279143859
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:35:00+00:00,119085.0,117900.0,1185.0,1.0,RR100,True,,2025-07-28 17:35:00+00:00,117899.2,117781.5,118016.9,2025-07-28 17:45:00+00:00,117781.5,TP_T10,0.09915521055271526
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:35:00+00:00,119085.0,117900.0,1185.0,1.5,RR150,True,,2025-07-28 17:35:00+00:00,117899.2,117781.5,117977.66666666666,2025-07-28 17:45:00+00:00,117781.5,TP_T10,0.09915521055271526
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:35:00+00:00,119085.0,117900.0,1185.0,2.0,RR200,True,,2025-07-28 17:35:00+00:00,117899.2,117781.5,117958.04999999999,2025-07-28 17:40:00+00:00,117958.04999999999,STOP,-0.6495776052763299
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:35:00+00:00,119258.7,118377.1,881.5999999999913,1.0,RR100,True,,2025-07-29 11:35:00+00:00,118360.8,118288.94,118432.66,2025-07-29 11:55:00+00:00,118432.66,STOP,-0.703563341917279
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:35:00+00:00,119258.7,118377.1,881.5999999999913,1.5,RR150,True,,2025-07-29 11:35:00+00:00,118360.8,118288.94,118408.70666666667,2025-07-29 11:40:00+00:00,118408.70666666667,STOP,-0.602375561278112
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:35:00+00:00,119258.7,118377.1,881.5999999999913,2.0,RR200,True,,2025-07-29 11:35:00+00:00,118360.8,118288.94,118396.73000000001,2025-07-29 11:40:00+00:00,118396.73000000001,STOP,-0.5517816709586395
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 17:00:00+00:00,117200.0,116600.0,600.0,1.0,RR100,True,,2025-08-09 17:00:00+00:00,116596.8,116540.0,116653.6,2025-08-09 17:10:00+00:00,116653.6,STOP,-0.6435744377203841
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 17:00:00+00:00,117200.0,116600.0,600.0,1.5,RR150,True,,2025-08-09 17:00:00+00:00,116596.8,116540.0,116634.66666666667,2025-08-09 17:10:00+00:00,116634.66666666667,STOP,-0.5623829584802561
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 17:00:00+00:00,117200.0,116600.0,600.0,2.0,RR200,True,,2025-08-09 17:00:00+00:00,116596.8,116540.0,116625.20000000001,2025-08-09 17:10:00+00:00,116625.20000000001,STOP,-0.5217872188602476
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:40:00+00:00,116900.9,116458.1,442.7999999999884,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-08-09 21:40:00+00:00,116401.3,,,,,,
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:40:00+00:00,116900.9,116458.1,442.7999999999884,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-08-09 21:40:00+00:00,116401.3,,,,,,
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:40:00+00:00,116900.9,116458.1,442.7999999999884,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-08-09 21:40:00+00:00,116401.3,,,,,,
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:10:00+00:00,120799.0,118499.0,2300.0,1.0,RR100,True,,2025-08-11 22:10:00+00:00,118410.9,118269.0,118552.79999999999,2025-08-11 22:15:00+00:00,118552.79999999999,STOP,-0.9991847034352294
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:10:00+00:00,120799.0,118499.0,2300.0,1.5,RR150,True,,2025-08-11 22:10:00+00:00,118410.9,118269.0,118505.49999999999,2025-08-11 22:15:00+00:00,118505.49999999999,STOP,-0.7994564689567826
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:10:00+00:00,120799.0,118499.0,2300.0,2.0,RR200,True,,2025-08-11 22:10:00+00:00,118410.9,118269.0,118481.84999999999,2025-08-11 22:15:00+00:00,118481.84999999999,STOP,-0.6995923517176147
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:05:00+00:00,120146.6,119028.0,1118.6000000000058,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-08-13 06:05:00+00:00,118902.8,,,,,,
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:05:00+00:00,120146.6,119028.0,1118.6000000000058,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-08-13 06:05:00+00:00,118902.8,,,,,,
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:05:00+00:00,120146.6,119028.0,1118.6000000000058,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-08-13 06:05:00+00:00,118902.8,,,,,,
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:35:00+00:00,118558.0,118010.0,548.0,1.0,RR100,True,,2025-08-17 16:35:00+00:00,118008.4,117955.2,118061.59999999999,2025-08-17 16:40:00+00:00,117955.2,TP_T10,-0.1745923171570959
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:35:00+00:00,118558.0,118010.0,548.0,1.5,RR150,True,,2025-08-17 16:35:00+00:00,118008.4,117955.2,118043.86666666665,2025-08-17 16:40:00+00:00,117955.2,TP_T10,-0.1745923171570959
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:35:00+00:00,118558.0,118010.0,548.0,2.0,RR200,True,,2025-08-17 16:35:00+00:00,118008.4,117955.2,118035.0,2025-08-17 16:40:00+00:00,117955.2,TP_T10,-0.1745923171570959
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 01:50:00+00:00,116938.7,115929.9,1008.8000000000028,1.0,RR100,True,,2025-08-19 01:50:00+00:00,115861.4,115829.01999999999,115893.78,2025-08-19 01:55:00+00:00,115829.01999999999,TP_T10,-0.2602640741437453
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 01:50:00+00:00,116938.7,115929.9,1008.8000000000028,1.5,RR150,True,,2025-08-19 01:50:00+00:00,115861.4,115829.01999999999,115882.98666666666,2025-08-19 01:55:00+00:00,115829.01999999999,TP_T10,-0.2602640741437453
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 01:50:00+00:00,116938.7,115929.9,1008.8000000000028,2.0,RR200,True,,2025-08-19 01:50:00+00:00,115861.4,115829.01999999999,115877.59,2025-08-19 01:55:00+00:00,115829.01999999999,TP_T10,-0.2602640741437453
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 17:00:00+00:00,113936.0,112545.4,1390.6000000000058,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-08-21 17:00:00+00:00,112350.8,,,,,,
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 17:00:00+00:00,113936.0,112545.4,1390.6000000000058,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-08-21 17:00:00+00:00,112350.8,,,,,,
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 17:00:00+00:00,113936.0,112545.4,1390.6000000000058,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-08-21 17:00:00+00:00,112350.8,,,,,,
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:35:00+00:00,113350.2,112655.5,694.6999999999971,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-08-22 10:35:00+00:00,112582.0,,,,,,
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:35:00+00:00,113350.2,112655.5,694.6999999999971,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-08-22 10:35:00+00:00,112582.0,,,,,,
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:35:00+00:00,113350.2,112655.5,694.6999999999971,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-08-22 10:35:00+00:00,112582.0,,,,,,
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:50:00+00:00,113153.1,111853.6,1299.5,1.0,RR100,True,,2025-08-28 20:50:00+00:00,111848.0,111723.65000000001,111972.34999999999,2025-08-28 21:15:00+00:00,111972.34999999999,STOP,-0.9558883484728661
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:50:00+00:00,113153.1,111853.6,1299.5,1.5,RR150,True,,2025-08-28 20:50:00+00:00,111848.0,111723.65000000001,111930.9,2025-08-28 20:55:00+00:00,111930.9,STOP,-0.7705922323152811
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:50:00+00:00,113153.1,111853.6,1299.5,2.0,RR200,True,,2025-08-28 20:50:00+00:00,111848.0,111723.65000000001,111910.17499999999,2025-08-28 20:55:00+00:00,111910.17499999999,STOP,-0.677944174236433
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:45:00+00:00,108742.9,108359.6,383.2999999999884,1.0,RR100,True,,2025-08-30 13:45:00+00:00,108355.3,108321.27,108389.33,2025-08-30 13:50:00+00:00,108389.33,STOP,-0.5570296976705077
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:45:00+00:00,108742.9,108359.6,383.2999999999884,1.5,RR150,True,,2025-08-30 13:45:00+00:00,108355.3,108321.27,108377.98666666666,2025-08-30 13:50:00+00:00,108377.98666666666,STOP,-0.5046864651136348
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:45:00+00:00,108742.9,108359.6,383.2999999999884,2.0,RR200,True,,2025-08-30 13:45:00+00:00,108355.3,108321.27,108372.315,2025-08-30 13:50:00+00:00,108372.315,STOP,-0.47851484883525386
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 21:10:00+00:00,108851.0,108562.0,289.0,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-08-30 21:10:00+00:00,108519.5,,,,,,
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 21:10:00+00:00,108851.0,108562.0,289.0,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-08-30 21:10:00+00:00,108519.5,,,,,,
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 21:10:00+00:00,108851.0,108562.0,289.0,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-08-30 21:10:00+00:00,108519.5,,,,,,
reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:50:00+00:00,112207.1,111550.9,656.2000000000116,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-09-04 02:50:00+00:00,111469.6,,,,,,
reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:50:00+00:00,112207.1,111550.9,656.2000000000116,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-09-04 02:50:00+00:00,111469.6,,,,,,
reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:50:00+00:00,112207.1,111550.9,656.2000000000116,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-09-04 02:50:00+00:00,111469.6,,,,,,
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:35:00+00:00,116013.7,115546.1,467.59999999999127,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-09-13 18:35:00+00:00,115454.9,,,,,,
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:35:00+00:00,116013.7,115546.1,467.59999999999127,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-09-13 18:35:00+00:00,115454.9,,,,,,
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:35:00+00:00,116013.7,115546.1,467.59999999999127,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-09-13 18:35:00+00:00,115454.9,,,,,,
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:45:00+00:00,117156.6,116197.0,959.6000000000058,1.0,RR100,True,,2025-09-17 12:45:00+00:00,116159.8,116101.04,116218.56000000001,2025-09-17 12:50:00+00:00,116101.04,TP_T10,-0.1470725672736869
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:45:00+00:00,117156.6,116197.0,959.6000000000058,1.5,RR150,True,,2025-09-17 12:45:00+00:00,116159.8,116101.04,116198.97333333334,2025-09-17 12:50:00+00:00,116198.97333333334,STOP,-0.5686182884842458
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:45:00+00:00,117156.6,116197.0,959.6000000000058,2.0,RR200,True,,2025-09-17 12:45:00+00:00,116159.8,116101.04,116189.18000000001,2025-09-17 12:50:00+00:00,116189.18000000001,STOP,-0.5264637163631566
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 23:35:00+00:00,116017.9,115636.6,381.2999999999884,1.0,RR100,True,,2025-09-20 23:35:00+00:00,115599.7,115598.47,115600.93,2025-09-20 23:40:00+00:00,115598.47,TP_T10,-0.3946799169894263
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 23:35:00+00:00,116017.9,115636.6,381.2999999999884,1.5,RR150,True,,2025-09-20 23:35:00+00:00,115599.7,115598.47,115600.51999999999,2025-09-20 23:40:00+00:00,115598.47,TP_T10,-0.3946799169894263
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 23:35:00+00:00,116017.9,115636.6,381.2999999999884,2.0,RR200,True,,2025-09-20 23:35:00+00:00,115599.7,115598.47,115600.315,2025-09-20 23:40:00+00:00,115598.47,TP_T10,-0.3946799169894263
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:50:00+00:00,120880.9,120018.0,862.8999999999942,1.0,RR100,True,,2025-10-03 01:50:00+00:00,119983.3,119931.71,120034.89,2025-10-03 01:55:00+00:00,119931.71,TP_T10,-0.1850117474681997
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:50:00+00:00,120880.9,120018.0,862.8999999999942,1.5,RR150,True,,2025-10-03 01:50:00+00:00,119983.3,119931.71,120017.69333333333,2025-10-03 01:55:00+00:00,119931.71,TP_T10,-0.1850117474681997
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:50:00+00:00,120880.9,120018.0,862.8999999999942,2.0,RR200,True,,2025-10-03 01:50:00+00:00,119983.3,119931.71,120009.095,2025-10-03 01:55:00+00:00,119931.71,TP_T10,-0.1850117474681997
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:40:00+00:00,122694.1,121944.7,749.4000000000087,1.0,RR100,True,,2025-10-04 01:40:00+00:00,121907.5,121869.76,121945.24,2025-10-04 01:45:00+00:00,121869.76,TP_T10,-0.2452105079670971
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:40:00+00:00,122694.1,121944.7,749.4000000000087,1.5,RR150,True,,2025-10-04 01:40:00+00:00,121907.5,121869.76,121932.66,2025-10-04 01:45:00+00:00,121869.76,TP_T10,-0.2452105079670971
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:40:00+00:00,122694.1,121944.7,749.4000000000087,2.0,RR200,True,,2025-10-04 01:40:00+00:00,121907.5,121869.76,121926.37,2025-10-04 01:45:00+00:00,121869.76,TP_T10,-0.2452105079670971
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:35:00+00:00,124631.9,123503.9,1128.0,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-10-07 08:35:00+00:00,123372.7,,,,,,
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:35:00+00:00,124631.9,123503.9,1128.0,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-10-07 08:35:00+00:00,123372.7,,,,,,
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:35:00+00:00,124631.9,123503.9,1128.0,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-10-07 08:35:00+00:00,123372.7,,,,,,
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 18:35:00+00:00,123740.1,120595.5,3144.600000000006,1.0,RR100,True,,2025-10-09 18:35:00+00:00,120367.2,120281.04,120453.36,2025-10-09 18:40:00+00:00,120453.36,STOP,-0.7579048112775096
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 18:35:00+00:00,123740.1,120595.5,3144.600000000006,1.5,RR150,True,,2025-10-09 18:35:00+00:00,120367.2,120281.04,120424.64,2025-10-09 18:40:00+00:00,120424.64,STOP,-0.6386032075183398
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 18:35:00+00:00,123740.1,120595.5,3144.600000000006,2.0,RR200,True,,2025-10-09 18:35:00+00:00,120367.2,120281.04,120410.28,2025-10-09 18:40:00+00:00,120410.28,STOP,-0.5789524056386993
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:05:00+00:00,112466.2,111740.8,725.3999999999942,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-10-11 17:05:00+00:00,111666.0,,,,,,
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:05:00+00:00,112466.2,111740.8,725.3999999999942,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-10-11 17:05:00+00:00,111666.0,,,,,,
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:05:00+00:00,112466.2,111740.8,725.3999999999942,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-10-11 17:05:00+00:00,111666.0,,,,,,
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 03:15:00+00:00,114894.8,113792.4,1102.4000000000087,1.0,RR100,False,TARGET_ALREADY_PASSED,2025-10-28 03:15:00+00:00,113678.2,,,,,,
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 03:15:00+00:00,114894.8,113792.4,1102.4000000000087,1.5,RR150,False,TARGET_ALREADY_PASSED,2025-10-28 03:15:00+00:00,113678.2,,,,,,
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 03:15:00+00:00,114894.8,113792.4,1102.4000000000087,2.0,RR200,False,TARGET_ALREADY_PASSED,2025-10-28 03:15:00+00:00,113678.2,,,,,,
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 15:55:00+00:00,104656.0,103550.0,1106.0,1.0,RR100,True,,2025-11-04 15:55:00+00:00,103544.0,103439.4,103648.6,2025-11-04 16:00:00+00:00,103439.4,TP_T10,0.10509928146491576
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 15:55:00+00:00,104656.0,103550.0,1106.0,1.5,RR150,True,,2025-11-04 15:55:00+00:00,103544.0,103439.4,103613.73333333334,2025-11-04 16:00:00+00:00,103439.4,TP_T10,0.10509928146491576
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 15:55:00+00:00,104656.0,103550.0,1106.0,2.0,RR200,True,,2025-11-04 15:55:00+00:00,103544.0,103439.4,103596.3,2025-11-04 16:00:00+00:00,103439.4,TP_T10,0.10509928146491576
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 14:40:00+00:00,102024.7,99750.0,2274.699999999997,1.0,RR100,True,,2025-11-07 14:40:00+00:00,99552.5,99522.53,99582.47,2025-11-07 14:45:00+00:00,99582.47,STOP,-0.5505235930789883
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 14:40:00+00:00,102024.7,99750.0,2274.699999999997,1.5,RR150,True,,2025-11-07 14:40:00+00:00,99552.5,99522.53,99572.48,2025-11-07 14:45:00+00:00,99572.48,STOP,-0.5003490620526959
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 14:40:00+00:00,102024.7,99750.0,2274.699999999997,2.0,RR200,True,,2025-11-07 14:40:00+00:00,99552.5,99522.53,99567.485,2025-11-07 14:45:00+00:00,99567.485,STOP,-0.4752617965394942
reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 21:00:00+00:00,103694.8,102777.0,917.8000000000028,1.0,RR100,True,,2025-11-11 21:00:00+00:00,102774.8,102685.22,102864.38,2025-11-11 21:05:00+00:00,102685.22,TP_T10,0.035807221225437114
reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 21:00:00+00:00,103694.8,102777.0,917.8000000000028,1.5,RR150,True,,2025-11-11 21:00:00+00:00,102774.8,102685.22,102834.52,2025-11-11 21:05:00+00:00,102834.52,STOP,-0.6905381474835878
reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 21:00:00+00:00,103694.8,102777.0,917.8000000000028,2.0,RR200,True,,2025-11-11 21:00:00+00:00,102774.8,102685.22,102819.59,2025-11-11 21:05:00+00:00,102819.59,STOP,-0.6179036106126908
reference_validation,BEAR,16-20,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 16:40:00+00:00,103456.0,101135.0,2321.0,1.0,RR100,True,,2025-11-13 16:40:00+00:00,100967.3,100902.9,101031.70000000001,2025-11-13 16:45:00+00:00,101031.70000000001,STOP,-0.7189151339096919
reference_validation,BEAR,16-20,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 16:40:00+00:00,103456.0,101135.0,2321.0,1.5,RR150,True,,2025-11-13 16:40:00+00:00,100967.3,100902.9,101010.23333333334,2025-11-13 16:45:00+00:00,101010.23333333334,STOP,-0.6126100892730909
