event_ts,utc_date,session,session_wib,side,manip_side,acc_high,acc_low,manip_open,manip_high,manip_low,manip_close,displacement_ok,fvg,fvg_low,fvg_high,baseline_entry_idx,baseline_entry_ts,baseline_entry,baseline_signed1h,baseline_signed3h,fvg_entry_idx,fvg_entry_ts,fvg_entry,fvg_signed1h,fvg_signed3h,fill,fill_idx,fill_ts,entry,fvg_stop_valid,fvg_stop,fvg_risk,target,target_dist,net_rr,rr_ok,outcome,net_ret,pnl,control_manip_risk,control_rr_ok
2022-08-15 00:00:00+00:00,2022-08-15,ASIA_OPEN,07:00,LONG,LOW_SWEEP,24420.0,24162.0,24294.1,24399.0,24150.0,24387.5,True,True,24399.0,24626.4,22969,2022-08-15 01:00:00+00:00,24387.5,0.01005433111225007,0.019214761660686808,22971.0,2022-08-15 03:00:00+00:00,24908.2,-0.0020916806513519015,-0.003942476774716819,True,22974.0,2022-08-15 06:00:00+00:00,24626.4,False,,,,,,False,,,,,False
2022-08-20 07:00:00+00:00,2022-08-20,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,21316.0,21069.5,21300.1,21368.9,21253.1,21295.1,True,True,21218.0,21253.1,23096,2022-08-20 08:00:00+00:00,21295.2,0.005127916150118317,0.00361583831098089,23098.0,2022-08-20 10:00:00+00:00,21195.4,-0.0010757051058247757,-0.0015569416005358772,True,23098.0,2022-08-20 10:00:00+00:00,21218.0,True,21253.1,0.0016542558205296703,21069.5,0.006998774625318126,1.7432874624591355,True,SL,-0.00315425582052967,-1.577127910264835,0.007111886134414245,False
2022-08-25 00:00:00+00:00,2022-08-25,ASIA_OPEN,07:00,LONG,LOW_SWEEP,21711.3,21350.0,21355.0,21474.6,21295.3,21467.0,True,True,21474.6,21500.2,23209,2022-08-25 01:00:00+00:00,21467.0,0.0035496343224483695,-0.0002888153910654001,23211.0,2022-08-25 03:00:00+00:00,21519.0,-0.0027045866443607958,0.001440587387889769,True,23211.0,2022-08-25 03:00:00+00:00,21500.2,True,21474.6,0.0011906865982643036,21711.3,0.00981851331615513,3.0915950306219986,True,SL,-0.002690686598264304,-1.345343299132152,0.009530143905638154,False
2022-08-26 13:00:00+00:00,2022-08-26,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,21809.6,21000.0,21626.5,21867.6,21606.2,21747.6,True,True,21158.2,21606.2,23246,2022-08-26 14:00:00+00:00,21747.5,0.027708932061156433,0.04763765950109211,23248.0,2022-08-26 16:00:00+00:00,20769.6,0.002797357676604162,0.004135852399660966,False,,,,False,,,,,,False,,,,,False
2022-08-31 13:00:00+00:00,2022-08-31,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,20410.0,20149.5,20298.1,20419.0,20213.1,20295.5,True,True,20156.7,20213.1,23366,2022-08-31 14:00:00+00:00,20295.6,0.009785372198900189,0.01311121622420619,23368.0,2022-08-31 16:00:00+00:00,20130.6,0.005022205001341207,0.006790657009726364,True,23368.0,2022-08-31 16:00:00+00:00,20156.7,True,20213.1,0.002798077066186321,20149.5,0.00035720132759830365,-0.26588603573264924,False,,,,0.01301304280958685,False
2022-09-05 00:00:00+00:00,2022-09-05,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,20022.4,19809.0,19992.7,20046.7,19865.0,19906.4,True,True,19856.1,19865.0,23473,2022-09-05 01:00:00+00:00,19906.4,0.0037475384800869094,0.0017331109592895189,23475.0,2022-09-05 03:00:00+00:00,19842.1,-0.0015018571622964494,0.006556765664924469,True,23475.0,2022-09-05 03:00:00+00:00,19856.1,True,19865.0,0.00044822497872197743,19809.0,0.002372067022224835,0.44762131260472043,False,,,,0.009599065274651226,False
2022-09-28 00:00:00+00:00,2022-09-28,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,19159.2,18911.7,19070.1,19228.3,19060.2,19085.8,True,True,19007.4,19060.2,24025,2022-09-28 01:00:00+00:00,19085.8,0.004605518238690376,0.01832776200106878,24027.0,2022-09-28 03:00:00+00:00,18623.9,-0.006019147439580319,-0.010250269814592983,False,,,,False,,,,,,False,,,,,False
2022-10-18 13:00:00+00:00,2022-10-18,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,19648.0,19495.3,19620.5,19674.0,19521.9,19534.9,True,True,19444.0,19521.9,24518,2022-10-18 14:00:00+00:00,19534.9,0.006419280364885482,0.006705946792663342,24520.0,2022-10-18 16:00:00+00:00,19364.1,-0.0020553498484310317,0.007875398288585633,False,,,,False,,,,,,False,,,,,False
2022-10-20 13:00:00+00:00,2022-10-20,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,19270.8,19121.9,19126.6,19209.8,19120.0,19163.0,True,True,19209.8,19235.0,24566,2022-10-20 14:00:00+00:00,19162.9,0.008005051427497856,0.000547933767853559,24568.0,2022-10-20 16:00:00+00:00,19244.2,-0.003679030565053365,-0.009847122769457761,True,24568.0,2022-10-20 16:00:00+00:00,19235.0,True,19209.8,0.0013101117754094477,19270.8,0.0018611905380815843,0.1285324453077874,False,,,,0.005978684689368339,False
2022-10-23 07:00:00+00:00,2022-10-23,LONDON_OPEN,14:00,LONG,LOW_SWEEP,19214.0,19145.8,19167.2,19167.7,19136.0,19151.6,True,True,19167.7,19168.0,24632,2022-10-23 08:00:00+00:00,19151.6,0.0011330646003466782,0.00043860565174713706,24634.0,2022-10-23 10:00:00+00:00,19173.0,-0.0006780368226151356,-0.0015699160277472535,True,24634.0,2022-10-23 10:00:00+00:00,19168.0,True,19167.7,1.5651085141865214e-05,19214.0,0.0023998330550918196,0.5936940658130397,False,,,,0.001669449081803005,False
2022-10-26 13:00:00+00:00,2022-10-26,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,20738.9,20436.0,20539.2,20612.4,20329.1,20542.9,True,True,20612.4,20773.7,24710,2022-10-26 14:00:00+00:00,20542.9,0.013493713156370157,0.010261452862059262,24712.0,2022-10-26 16:00:00+00:00,20835.6,-0.003930772331970145,-0.007132024035784834,True,24712.0,2022-10-26 16:00:00+00:00,20773.7,False,,,,,,False,,,,,False
2022-10-29 00:00:00+00:00,2022-10-29,ASIA_OPEN,07:00,LONG,LOW_SWEEP,20654.0,20557.0,20582.7,20617.2,20547.8,20613.6,True,True,20617.2,20617.4,24769,2022-10-29 01:00:00+00:00,20613.6,0.0002619629758995323,0.006384134745992975,24771.0,2022-10-29 03:00:00+00:00,20724.5,0.0009988178243143242,-0.00371058409129299,True,24773.0,2022-10-29 05:00:00+00:00,20617.4,True,20617.2,9.700544200564939e-06,20654.0,0.0017751995886968552,0.1822875336132188,False,,,,0.0033757893817844237,False
2022-11-06 00:00:00+00:00,2022-11-06,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,21347.5,21227.0,21289.8,21355.8,21282.6,21314.7,True,True,21267.4,21282.6,24961,2022-11-06 01:00:00+00:00,21314.7,0.006103768760526873,0.00411922288373745,24963.0,2022-11-06 03:00:00+00:00,21229.8,0.00013660043900542984,0.003980254171023767,True,24968.0,2022-11-06 08:00:00+00:00,21267.4,True,21282.6,0.0007147088971852266,21227.0,0.0018996210162032714,0.18043952264388685,False,,,,0.004156596480998985,False
2022-11-07 00:00:00+00:00,2022-11-07,ASIA_OPEN,07:00,LONG,LOW_SWEEP,21202.0,20863.3,20900.0,20941.8,20833.4,20894.4,True,True,20941.8,20952.5,24985,2022-11-07 01:00:00+00:00,20894.4,0.004058503713913808,0.0006317482196185331,24987.0,2022-11-07 03:00:00+00:00,20977.4,-0.0033273904297006496,-0.0059969300294604455,True,24987.0,2022-11-07 03:00:00+00:00,20952.5,True,20941.8,0.0005106789165970995,21202.0,0.011907886887006324,5.176304779989823,True,SL,-0.0020106789165970996,-1.0053394582985498,0.005684285884739222,True
2022-11-11 13:00:00+00:00,2022-11-11,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,17460.0,17208.7,17394.2,17550.0,17286.3,17295.0,True,True,17045.0,17286.3,25094,2022-11-11 14:00:00+00:00,17295.6,0.02263003307199507,0.02704155970304567,25096.0,2022-11-11 16:00:00+00:00,16864.7,0.0021820726132097956,0.001992327168582997,False,,,,False,,,,,,False,,,,,False
2022-11-12 13:00:00+00:00,2022-11-12,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,16975.0,16779.2,16855.8,16858.9,16746.7,16833.1,True,True,16858.9,16865.0,25118,2022-11-12 14:00:00+00:00,16833.1,0.0034990584027898564,0.002964397526302509,25120.0,2022-11-12 16:00:00+00:00,16925.5,-0.0025110041062302857,-0.003757643791911569,True,25120.0,2022-11-12 16:00:00+00:00,16865.0,True,16858.9,0.0003616958197449478,16975.0,0.006522383634746516,2.6977466358787776,True,SL,-0.0018616958197449477,-0.9308479098724739,0.007014527127186438,False
2023-01-08 13:00:00+00:00,2023-01-08,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,16933.2,16915.3,16915.4,16929.5,16912.7,16924.1,True,True,16929.5,16931.7,26486,2023-01-08 14:00:00+00:00,16924.1,0.0012703777453453302,0.00035452402195690347,26488.0,2023-01-08 16:00:00+00:00,16990.9,-0.0035783860772532483,-0.0040492263505760295,True,26488.0,2023-01-08 16:00:00+00:00,16931.7,True,16929.5,0.0001299337928265164,16933.2,8.859122238168642e-05,-0.8659301278555296,False,,,,0.0011221554835013612,False
2023-01-10 13:00:00+00:00,2023-01-10,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,17278.0,17212.0,17216.2,17248.5,17204.4,17238.7,True,True,17248.5,17263.3,26534,2023-01-10 14:00:00+00:00,17238.7,0.0023609668942554674,0.003213699408888049,26536.0,2023-01-10 16:00:00+00:00,17317.6,-0.0013570009701113772,0.0063576939067770954,False,,,,False,,,,,,False,,,,,False
2023-02-12 13:00:00+00:00,2023-02-12,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,21911.0,21801.0,21806.6,21824.4,21750.0,21807.8,True,True,21824.4,21873.0,27326,2023-02-12 14:00:00+00:00,21807.8,0.004860646190812501,0.008419006043709265,27328.0,2023-02-12 16:00:00+00:00,21931.4,0.002735803459879449,0.0012995066434426938,True,27333.0,2023-02-12 21:00:00+00:00,21873.0,True,21824.4,0.0022219174324509005,21911.0,0.001737301696155077,0.06375791523102455,False,,,,0.005623371279659855,False
2023-02-21 07:00:00+00:00,2023-02-21,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,25050.0,24855.2,25038.6,25053.9,24938.7,25004.6,True,True,24833.2,24938.7,27536,2023-02-21 08:00:00+00:00,25004.6,0.012809643025683215,0.01219775561296721,27538.0,2023-02-21 10:00:00+00:00,24797.4,0.003943961866969992,0.006585367820820087,False,,,,False,,,,,,False,,,,,False
2023-03-01 00:00:00+00:00,2023-03-01,ASIA_OPEN,07:00,LONG,LOW_SWEEP,23266.1,23010.0,23129.7,23209.6,23008.4,23090.3,True,True,23209.6,23221.7,27721,2023-03-01 01:00:00+00:00,23090.2,0.006327359659076048,0.014785493412789785,27723.0,2023-03-01 03:00:00+00:00,23318.9,0.0048329895492496,0.015746883429321068,False,,,,False,,,,,,False,,,,,False
2023-03-02 00:00:00+00:00,2023-03-02,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,23667.5,23359.2,23619.8,23790.5,23587.2,23595.9,True,True,23534.5,23587.2,27745,2023-03-02 01:00:00+00:00,23596.0,0.003949822003729508,0.004615189015087395,27747.0,2023-03-02 03:00:00+00:00,23487.6,2.128782847121702e-05,0.0021543282412846976,True,27748.0,2023-03-02 04:00:00+00:00,23534.5,True,23587.2,0.0022392657587796947,23359.2,0.007448639231766099,1.5908575681733388,True,TP,0.0059486392317661,2.97431961588305,0.010877647708682997,False
2023-04-12 00:00:00+00:00,2023-04-12,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,30269.9,30110.8,30185.1,30350.0,30183.9,30213.0,True,True,30159.6,30183.9,28729,2023-04-12 01:00:00+00:00,30213.0,0.0018468871015787647,0.009869923542845771,28731.0,2023-04-12 03:00:00+00:00,29909.5,-0.00017720122369135893,4.346445109415509e-05,False,,,,False,,,,,,False,,,,,False
2023-04-16 13:00:00+00:00,2023-04-16,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,30314.7,30210.0,30250.1,30256.2,30142.5,30241.0,True,True,30256.2,30289.5,28838,2023-04-16 14:00:00+00:00,30241.0,0.002083264442313437,0.0031050560497338786,28840.0,2023-04-16 16:00:00+00:00,30324.7,0.0003363594693435168,0.005355370374644952,True,28840.0,2023-04-16 16:00:00+00:00,30289.5,True,30256.2,0.001099390878027015,30314.7,0.0008319714752637292,-0.2569942559940491,False,,,,0.00485316693903828,False
2023-05-02 13:00:00+00:00,2023-05-02,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,28250.0,27953.1,28095.7,28129.7,27917.9,27994.9,True,True,28129.7,28250.4,29222,2023-05-02 14:00:00+00:00,27994.9,0.012966647496508221,0.016510150063047124,29224.0,2023-05-02 16:00:00+00:00,28521.0,-0.002240454402019587,0.006532029031240061,False,,,,False,,,,,,False,,,,,False
2023-06-07 00:00:00+00:00,2023-06-07,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,27358.1,26934.3,27221.5,27394.4,27152.5,27170.2,True,True,27091.3,27152.5,30073,2023-06-07 01:00:00+00:00,27170.2,0.003161551994464551,0.01005513393350066,30075.0,2023-06-07 03:00:00+00:00,26930.2,0.0012328166890702708,0.0010508648283339417,False,,,,False,,,,,,False,,,,,False
2023-06-08 13:00:00+00:00,2023-06-08,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,26594.9,26353.4,26447.7,26465.0,26283.4,26389.9,True,True,26465.0,26570.0,30110,2023-06-08 14:00:00+00:00,26389.8,0.009321783416319951,0.00372113468082369,30112.0,2023-06-08 16:00:00+00:00,26705.8,-0.00815553175714634,-0.0063619138913643125,True,30112.0,2023-06-08 16:00:00+00:00,26570.0,True,26465.0,0.003951825366955213,26594.9,0.0009371471584494337,-0.1032411722066794,False,,,,0.010786601430184364,False
2023-06-18 07:00:00+00:00,2023-06-18,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,26642.2,26457.2,26531.8,26675.1,26531.7,26572.0,True,True,26530.0,26531.7,30344,2023-06-18 08:00:00+00:00,26572.0,0.0031348788198103383,0.0027886497064578686,30346.0,2023-06-18 10:00:00+00:00,26515.6,0.000667531566323154,-0.00023382461645216068,True,30348.0,2023-06-18 12:00:00+00:00,26530.0,True,26531.7,6.407840180929995e-05,26457.2,0.002744063324538231,0.7953970357874127,False,,,,0.0054692800603090294,False
2023-06-22 13:00:00+00:00,2023-06-22,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,30244.5,29800.0,30099.1,30353.9,30086.3,30226.8,True,True,29950.0,30086.3,30446,2023-06-22 14:00:00+00:00,30226.9,0.016260350879514607,0.008902666168214446,30448.0,2023-06-22 16:00:00+00:00,29837.3,-0.004038569173484108,-0.009853438481363996,True,30448.0,2023-06-22 16:00:00+00:00,29950.0,True,30086.3,0.004550918196994967,29800.0,0.005008347245409015,0.5798041109118521,False,,,,0.013485809682804724,False
2023-06-23 13:00:00+00:00,2023-06-23,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,30233.9,29919.8,30090.2,30175.0,29901.1,30063.3,True,True,30175.0,30238.6,30470,2023-06-23 14:00:00+00:00,30063.3,0.007038482136026314,0.034164579404124096,30472.0,2023-06-23 16:00:00+00:00,31232.9,-0.004562496598138455,-0.00951560694011766,False,,,,False,,,,,,False,,,,,False
2023-06-28 13:00:00+00:00,2023-06-28,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,30377.0,30020.1,30091.6,30199.8,29992.5,30193.4,True,True,30199.8,30270.0,30590,2023-06-28 14:00:00+00:00,30193.5,0.003686223856127935,0.001619553877490132,30592.0,2023-06-28 16:00:00+00:00,30399.8,-0.005177665642537077,-0.007131625865959612,True,30592.0,2023-06-28 16:00:00+00:00,30270.0,True,30199.8,0.002319127849355822,30377.0,0.003534852989758837,0.5328056744950445,False,,,,0.009167492566897919,False
2023-07-16 13:00:00+00:00,2023-07-16,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,30338.5,30257.1,30280.9,30300.2,30254.1,30292.4,True,True,30300.2,30360.0,31022,2023-07-16 14:00:00+00:00,30292.5,0.003172402409837405,0.0018849550218700273,31024.0,2023-07-16 16:00:00+00:00,30365.9,-0.0005367863294024611,-0.0034709987189578406,True,31024.0,2023-07-16 16:00:00+00:00,30360.0,False,,,,,,False,,,,,False
2023-08-07 00:00:00+00:00,2023-08-07,ASIA_OPEN,07:00,LONG,LOW_SWEEP,29199.0,29025.0,29075.9,29088.9,29005.5,29046.4,True,True,29088.9,29108.1,31537,2023-08-07 01:00:00+00:00,29046.5,0.0029951973559636524,0.0035253817155251888,31539.0,2023-08-07 03:00:00+00:00,29186.5,-0.001288266835694496,-0.0024326315248488495,True,31542.0,2023-08-07 06:00:00+00:00,29108.1,True,29088.9,0.0006596102115904882,29199.0,0.003122842095499241,0.751451390065463,False,,,,0.0035247920681871557,False
2023-08-09 13:00:00+00:00,2023-08-09,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,30085.0,29715.6,30064.6,30149.7,29850.0,29867.6,True,True,29788.9,29850.0,31598,2023-08-09 14:00:00+00:00,29867.6,0.004104782439834476,0.012160334275268081,31600.0,2023-08-09 16:00:00+00:00,29749.3,0.00823212647020255,0.008080862406846467,False,,,,False,,,,,,False,,,,,False
2023-08-11 07:00:00+00:00,2023-08-11,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,29467.3,29367.3,29451.1,29481.9,29406.7,29406.7,True,True,29405.7,29406.7,31640,2023-08-11 08:00:00+00:00,29406.8,0.0001530258307602672,0.0008127371900376046,31642.0,2023-08-11 10:00:00+00:00,29377.1,-0.00019743269417338283,-0.0013582007754340264,True,31642.0,2023-08-11 10:00:00+00:00,29405.7,True,29406.7,3.400701224592511e-05,29367.3,0.0013058692702435737,-0.12655139657556153,False,,,,0.002591334333139518,False
2023-08-14 13:00:00+00:00,2023-08-14,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,29435.9,29330.0,29372.1,29393.5,29319.9,29376.0,True,True,29393.5,29462.8,31718,2023-08-14 14:00:00+00:00,29376.0,0.005027913943355111,0.008935866013071836,31720.0,2023-08-14 16:00:00+00:00,29592.8,0.0015442945581358725,-0.00938066016057959,True,31722.0,2023-08-14 18:00:00+00:00,29462.8,False,,,,,,False,,,,,False
2023-09-11 13:00:00+00:00,2023-09-11,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,25730.6,25555.0,25709.2,25749.7,25589.0,25605.8,True,True,25193.7,25589.0,32390,2023-09-11 14:00:00+00:00,25605.8,0.018234150075373434,0.0168047864155777,32392.0,2023-09-11 16:00:00+00:00,25102.4,-0.002912072152463363,-0.0018922493466759782,True,32392.0,2023-09-11 16:00:00+00:00,25193.7,False,,,,,,False,,,,,False
2023-09-22 13:00:00+00:00,2023-09-22,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,26645.3,26564.6,26574.6,26609.0,26540.6,26598.0,True,True,26609.0,26613.5,32654,2023-09-22 14:00:00+00:00,26598.0,0.0025904203323559027,-0.0004812391909165825,32656.0,2023-09-22 16:00:00+00:00,26619.9,-0.0013035360763939963,-0.0013711546624893822,True,32656.0,2023-09-22 16:00:00+00:00,26613.5,True,26609.0,0.0001690871174403968,26645.3,0.0011948822965787767,-0.1828051395478577,False,,,,0.002739211302534483,False
2023-10-13 13:00:00+00:00,2023-10-13,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,26925.0,26725.7,26920.1,26972.8,26820.0,26843.0,True,True,26774.0,26820.0,33158,2023-10-13 14:00:00+00:00,26843.0,0.0036359572327980816,0.0021234586298103375,33160.0,2023-10-13 16:00:00+00:00,26692.9,-0.003487818858198155,-0.0015659594873542737,True,33160.0,2023-10-13 16:00:00+00:00,26774.0,True,26820.0,0.0017180847090460896,26725.7,0.0018039889444983667,0.09446269193717889,False,,,,0.007425113916486116,False
2023-10-15 07:00:00+00:00,2023-10-15,LONDON_OPEN,14:00,LONG,LOW_SWEEP,26879.7,26858.8,26868.5,26872.7,26858.7,26872.7,True,True,26872.7,26883.0,33200,2023-10-15 08:00:00+00:00,26872.7,0.0008298384605938125,0.00030514239358159223,33202.0,2023-10-15 10:00:00+00:00,26890.4,-0.00035328593103856054,-0.002461845119447914,True,33202.0,2023-10-15 10:00:00+00:00,26883.0,False,,,,,,False,,,,,False
2023-10-17 13:00:00+00:00,2023-10-17,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,28605.0,28145.6,28203.5,28380.0,28117.0,28276.5,True,True,28380.0,28412.5,33254,2023-10-17 14:00:00+00:00,28276.5,0.0061252276625467506,0.010262939189786602,33256.0,2023-10-17 16:00:00+00:00,28445.7,0.004253718488207436,-0.003926779794485635,True,33256.0,2023-10-17 16:00:00+00:00,28412.5,True,28380.0,0.0011438627364716233,28605.0,0.006775186977562692,1.9952575089441713,True,SL,-0.0026438627364716236,-1.3219313682358118,0.010400351957765069,False
2023-10-22 13:00:00+00:00,2023-10-22,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,29941.7,29801.0,29882.1,29962.6,29871.8,29933.1,True,True,29866.7,29871.8,33374,2023-10-22 14:00:00+00:00,29933.0,0.00236862325861098,0.002625864430561564,33376.0,2023-10-22 16:00:00+00:00,29815.3,-0.0013114072305160374,-0.0018379825123342464,True,33376.0,2023-10-22 16:00:00+00:00,29866.7,True,29871.8,0.00017075873799243118,29801.0,0.0021997743306090304,0.4188362536711153,False,,,,0.0032109339163683237,False
2023-10-23 13:00:00+00:00,2023-10-23,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,30777.0,30455.2,30648.8,30700.0,30378.5,30590.8,True,True,30700.0,30740.2,33398,2023-10-23 14:00:00+00:00,30590.9,0.005616049217250785,0.019829426398046524,33400.0,2023-10-23 16:00:00+00:00,30864.1,0.01080219413493344,0.00947378993717618,True,33402.0,2023-10-23 18:00:00+00:00,30740.2,True,30700.0,0.0013077338468845592,30777.0,0.001197129491675372,-0.10787009198207691,False,,,,0.011766351552689987,False
2023-10-24 07:00:00+00:00,2023-10-24,LONDON_OPEN,14:00,LONG,LOW_SWEEP,34597.9,33800.0,33979.5,34045.8,33710.0,34025.9,True,True,34045.8,34054.0,33416,2023-10-24 08:00:00+00:00,34025.8,0.002941885275291156,0.012331818796325056,33418.0,2023-10-24 10:00:00+00:00,34344.9,0.002926198649581213,0.00665018678173479,True,33423.0,2023-10-24 15:00:00+00:00,34054.0,True,34045.8,0.00024079403300631614,34597.9,0.015971692018558803,8.31327069381464,True,SL,-0.0017407940330063161,-0.870397016503158,0.01010160333587831,True
2023-10-30 07:00:00+00:00,2023-10-30,LONDON_OPEN,14:00,LONG,LOW_SWEEP,34358.7,34182.0,34303.2,34349.0,34104.0,34191.7,True,True,34349.0,34385.1,33560,2023-10-30 08:00:00+00:00,34191.8,0.005668025666972554,0.010210050362952527,33562.0,2023-10-30 10:00:00+00:00,34537.4,0.00010133941755885445,0.0017025022149899094,False,,,,False,,,,,,False,,,,,False
2023-10-31 07:00:00+00:00,2023-10-31,LONDON_OPEN,14:00,LONG,LOW_SWEEP,34360.0,34137.6,34256.0,34306.9,34080.0,34151.9,True,True,34306.9,34352.9,33584,2023-10-31 08:00:00+00:00,34151.9,0.007674536409394417,0.008845774320023203,33586.0,2023-10-31 10:00:00+00:00,34428.1,0.0007522924587763935,-0.003241538162140789,True,33588.0,2023-10-31 12:00:00+00:00,34352.9,True,34306.9,0.0013390427009073468,34360.0,0.00020667832992261336,-0.45554850924364265,False,,,,0.007944016371252543,False
2023-11-01 13:00:00+00:00,2023-11-01,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,34949.6,34354.0,34825.4,35249.0,34400.0,34612.7,True,True,34323.2,34400.0,33614,2023-11-01 14:00:00+00:00,34612.8,0.012371145934452099,0.004460777515832293,33616.0,2023-11-01 16:00:00+00:00,34296.9,-0.004708880394437953,-0.008233980330583757,True,33616.0,2023-11-01 16:00:00+00:00,34323.2,False,,,,,,False,,,,,False
2023-11-17 13:00:00+00:00,2023-11-17,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,36546.8,36129.4,36540.9,36636.7,36280.0,36352.5,True,True,36186.2,36280.0,33998,2023-11-17 14:00:00+00:00,36352.5,0.00886321435939752,0.00983151090021328,34000.0,2023-11-17 16:00:00+00:00,36059.1,0.0017748640426411555,-0.011838897809429483,True,34000.0,2023-11-17 16:00:00+00:00,36186.2,True,36280.0,0.0025921483880596173,36129.4,0.0015696591518312407,0.017022635844413027,False,,,,0.012449497322183596,False
2023-11-18 13:00:00+00:00,2023-11-18,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,36550.0,36400.2,36460.2,36497.9,36364.8,36443.8,True,True,36497.9,36511.2,34022,2023-11-18 14:00:00+00:00,36443.8,0.0020524753181609956,0.006656825029222935,34024.0,2023-11-18 16:00:00+00:00,36672.0,0.0003926701570680091,0.0011589223385688463,False,,,,False,,,,,,False,,,,,False
2023-12-10 07:00:00+00:00,2023-12-10,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,44006.0,43849.9,43941.2,44042.8,43871.7,43995.8,True,True,43847.3,43871.7,34544,2023-12-10 08:00:00+00:00,43995.8,0.004454970701748828,0.006118765882197952,34546.0,2023-12-10 10:00:00+00:00,43625.0,-0.0023289398280801343,-0.006581088825214909,True,34548.0,2023-12-10 12:00:00+00:00,43847.3,False,,,,,,False,,,,,False
2023-12-12 13:00:00+00:00,2023-12-12,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,41929.2,41570.8,41875.0,42085.9,41760.0,41833.6,True,True,41613.0,41760.0,34598,2023-12-12 14:00:00+00:00,41833.7,0.00809395296136839,0.011034166234399456,34600.0,2023-12-12 16:00:00+00:00,41376.7,0.00011117367987290017,0.0010102303953672953,False,,,,False,,,,,,False,,,,,False
2023-12-24 00:00:00+00:00,2023-12-24,ASIA_OPEN,07:00,LONG,LOW_SWEEP,43864.7,43688.5,43725.2,43751.2,43625.1,43749.3,True,True,43751.2,43805.9,34873,2023-12-24 01:00:00+00:00,43749.4,0.0013828761080152407,0.0027063228295702846,34875.0,2023-12-24 03:00:00+00:00,43890.9,-0.0005263049971634404,-0.008265950345060169,True,34876.0,2023-12-24 04:00:00+00:00,43805.9,True,43751.2,0.0012486902449214458,43864.7,0.0013422849433522798,-0.057378257495226626,False,,,,0.0041272979210563625,False
2024-01-16 07:00:00+00:00,2024-01-16,LONDON_OPEN,14:00,LONG,LOW_SWEEP,42945.0,42648.3,42744.5,42788.1,42600.5,42788.1,True,True,42788.1,42899.6,35432,2024-01-16 08:00:00+00:00,42788.5,0.005445388363695791,0.0019047173890180957,35434.0,2024-01-16 10:00:00+00:00,42937.1,-0.0015627510940421363,0.005193643725356356,True,35434.0,2024-01-16 10:00:00+00:00,42899.6,True,42788.1,0.002599091833024084,42945.0,0.0010582849257336072,-0.10775925308814556,False,,,,0.0069720929798878905,False
2024-01-22 13:00:00+00:00,2024-01-22,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,40947.0,40353.7,40885.7,41253.7,40861.8,40941.9,True,True,40857.8,40861.8,35582,2024-01-22 14:00:00+00:00,40942.0,0.006152606125738869,0.010207122270529112,35584.0,2024-01-22 16:00:00+00:00,40775.0,0.006153280196198652,0.011141630901287614,True,35584.0,2024-01-22 16:00:00+00:00,40857.8,True,40861.8,9.790052327829692e-05,40353.7,0.012337913446147512,6.782595842644915,True,SL,-0.001597900523278297,-0.7989502616391485,0.009689704291469295,False
