event_id,partition,clock_block,regime,label,mode,bad_prob,model_eligible,resolved_before_or_at,_flag
626,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.3172480318574188,True,False,False
640,reference_validation,00-04,BULL,OTHER,AGGRESSIVE,,False,False,False
650,reference_validation,00-04,BEAR,OTHER,AGGRESSIVE,,False,False,False
658,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.19132051449161483,True,False,False
667,reference_validation,00-04,BEAR,BAD,AGGRESSIVE,0.44881860998496453,True,False,False
676,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.8862145985602907,True,False,True
685,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.7053278561987416,True,False,True
687,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,0.6108529501461673,True,False,True
697,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
698,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,0.2623298080195688,True,False,False
699,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
701,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,,False,True,False
703,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,0.5051821202626237,True,False,False
714,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,0.8593745708965546,True,False,True
718,reference_validation,00-04,BULL,BAD,AGGRESSIVE,0.8146766147957291,True,False,True
719,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,,False,True,False
727,reference_validation,00-04,BEAR,BAD,AGGRESSIVE,0.544896690411223,True,False,True
535,reference_validation,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
548,reference_validation,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
556,reference_validation,04-08,BULL,GOOD,AGGRESSIVE,0.05077173585087106,True,False,False
561,reference_validation,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
564,reference_validation,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
565,reference_validation,04-08,BULL,GOOD,AGGRESSIVE,0.10803299314431673,True,False,False
576,reference_validation,04-08,BEAR,BAD,AGGRESSIVE,0.06180997208575163,True,False,False
579,reference_validation,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
581,reference_validation,04-08,BULL,GOOD,AGGRESSIVE,,False,True,False
597,reference_validation,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
615,reference_validation,04-08,BULL,BAD,AGGRESSIVE,0.5104878840087904,True,False,False
635,reference_validation,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
637,reference_validation,04-08,BEAR,GOOD,AGGRESSIVE,0.05320009166706519,True,False,False
642,reference_validation,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
673,reference_validation,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
682,reference_validation,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
692,reference_validation,04-08,BULL,GOOD,AGGRESSIVE,0.7005562697283938,True,False,False
695,reference_validation,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
707,reference_validation,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
715,reference_validation,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
537,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
539,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
540,reference_validation,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
542,reference_validation,08-12,BULL,GOOD,AGGRESSIVE,0.48561200784843206,True,False,False
547,reference_validation,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
549,reference_validation,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
551,reference_validation,08-12,BEAR,GOOD,AGGRESSIVE,0.8106311608404025,True,False,True
557,reference_validation,08-12,BULL,GOOD,AGGRESSIVE,,False,True,False
572,reference_validation,08-12,BULL,GOOD,AGGRESSIVE,0.8653320839957014,True,False,True
573,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
586,reference_validation,08-12,BEAR,GOOD,AGGRESSIVE,,False,True,False
588,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
589,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
590,reference_validation,08-12,BEAR,GOOD,AGGRESSIVE,,False,True,False
591,reference_validation,08-12,BULL,GOOD,AGGRESSIVE,0.8936675226629923,True,False,True
600,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
622,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
627,reference_validation,08-12,BEAR,BAD,AGGRESSIVE,0.9150662225019013,True,False,True
638,reference_validation,08-12,BEAR,GOOD,AGGRESSIVE,0.5069067701031126,True,False,False
649,reference_validation,08-12,BEAR,GOOD,AGGRESSIVE,0.1447059746647678,True,False,False
651,reference_validation,08-12,BULL,GOOD,AGGRESSIVE,0.4343682994463985,True,False,False
690,reference_validation,08-12,BEAR,BAD,AGGRESSIVE,0.5443690447442951,True,False,False
709,reference_validation,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
728,reference_validation,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
543,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
545,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
550,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.3660235839804301,True,False,False
554,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.9180183744709006,True,False,True
566,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
568,reference_validation,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
571,reference_validation,12-16,SIDEWAYS,BAD,AGGRESSIVE,0.9765344676872005,True,False,True
587,reference_validation,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
592,reference_validation,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
598,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
610,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.03990443416121302,True,False,False
616,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.5988152502586717,True,False,False
619,reference_validation,12-16,BEAR,BAD,AGGRESSIVE,0.43661355695357734,True,False,False
628,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.8590742381207158,True,False,True
629,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.4135281339972011,True,False,False
633,reference_validation,12-16,BEAR,BAD,AGGRESSIVE,0.3826672634226594,True,False,False
643,reference_validation,12-16,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
644,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.09744099108850339,True,False,False
645,reference_validation,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
652,reference_validation,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.8725808616388449,True,False,True
653,reference_validation,12-16,BULL,BAD,AGGRESSIVE,0.8774527327103815,True,False,True
655,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
657,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.08738775238582057,True,False,False
660,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
661,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.38580304584247027,True,False,False
666,reference_validation,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
669,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.598401304062901,True,False,False
670,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.6896513430480563,True,False,True
681,reference_validation,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
683,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.01864793130931366,True,False,False
684,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.4220663182377662,True,False,False
686,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.12906367904507993,True,False,False
689,reference_validation,12-16,BULL,BAD,AGGRESSIVE,0.3384564982121251,True,False,False
702,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
710,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
716,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.6946655341702285,True,False,True
717,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.3912405652503689,True,False,False
722,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.09144305365114844,True,False,False
723,reference_validation,12-16,BEAR,GOOD,AGGRESSIVE,0.3178507761548475,True,False,False
726,reference_validation,12-16,BULL,GOOD,AGGRESSIVE,0.4763802768090024,True,False,False
538,reference_validation,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
553,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
555,reference_validation,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
560,reference_validation,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
567,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
574,reference_validation,16-20,BULL,GOOD,AGGRESSIVE,0.028341735382154298,True,False,False
593,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
595,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
599,reference_validation,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
601,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
605,reference_validation,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
614,reference_validation,16-20,BULL,GOOD,AGGRESSIVE,,False,True,False
623,reference_validation,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
624,reference_validation,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
625,reference_validation,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
631,reference_validation,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
639,reference_validation,16-20,BULL,GOOD,AGGRESSIVE,0.043140682420578974,True,False,False
641,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
648,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
659,reference_validation,16-20,BULL,GOOD,AGGRESSIVE,0.26460749920112997,True,False,False
663,reference_validation,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
671,reference_validation,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
677,reference_validation,16-20,BEAR,GOOD,AGGRESSIVE,0.3761697971220025,True,False,False
696,reference_validation,16-20,SIDEWAYS,GOOD,AGGRESSIVE,0.2222222822671834,True,False,False
700,reference_validation,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
706,reference_validation,16-20,BEAR,GOOD,AGGRESSIVE,0.032659436382738036,True,False,False
725,reference_validation,16-20,BULL,GOOD,AGGRESSIVE,0.0671214324631597,True,False,False
546,reference_validation,20-00,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
558,reference_validation,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
570,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
582,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
594,reference_validation,20-00,BULL,BAD,AGGRESSIVE,0.8782868169938705,True,False,True
602,reference_validation,20-00,BULL,GOOD,AGGRESSIVE,,False,True,False
603,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
609,reference_validation,20-00,SIDEWAYS,GOOD,AGGRESSIVE,0.07894752512119116,True,False,False
611,reference_validation,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
612,reference_validation,20-00,SIDEWAYS,BAD,AGGRESSIVE,0.8262751985173165,True,False,True
617,reference_validation,20-00,SIDEWAYS,GOOD,AGGRESSIVE,0.25896858299347425,True,False,False
618,reference_validation,20-00,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
630,reference_validation,20-00,SIDEWAYS,GOOD,AGGRESSIVE,0.14157161424318113,True,False,False
632,reference_validation,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
636,reference_validation,20-00,BEAR,GOOD,AGGRESSIVE,0.8396998671224701,True,False,True
646,reference_validation,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
664,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
665,reference_validation,20-00,BEAR,GOOD,AGGRESSIVE,0.3660178119106323,True,False,False
675,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
678,reference_validation,20-00,BULL,GOOD,AGGRESSIVE,0.07127075473574357,True,False,False
680,reference_validation,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
694,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
704,reference_validation,20-00,SIDEWAYS,BAD,AGGRESSIVE,,False,True,False
705,reference_validation,20-00,BEAR,GOOD,AGGRESSIVE,0.07550966408547956,True,False,False
708,reference_validation,20-00,BEAR,BAD,AGGRESSIVE,0.7387656073704445,True,False,True
711,reference_validation,20-00,BEAR,GOOD,AGGRESSIVE,0.15096744153728783,True,False,False
713,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
721,reference_validation,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
724,reference_validation,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
