partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_level,T10,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,52372.6,51758.0,614.5999999999985,0.1,51819.46,51696.54,True,2024-02-16 09:15:00+00:00,,False,,False,,True,2024-02-16 13:00:00+00:00,False,0.0,,
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,52372.6,51758.0,614.5999999999985,0.15,51850.19,51696.54,True,2024-02-16 09:15:00+00:00,,False,,False,,True,2024-02-16 13:00:00+00:00,False,0.0,,
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,52372.6,51758.0,614.5999999999985,0.25,51911.65,51696.54,True,2024-02-16 09:20:00+00:00,,False,,False,,True,2024-02-16 13:00:00+00:00,False,5.0,,
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,52372.6,51758.0,614.5999999999985,0.5,52065.3,51696.54,True,2024-02-16 10:20:00+00:00,,False,,False,,True,2024-02-16 13:00:00+00:00,False,65.0,,
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,0.05,51886.14,51837.72,True,2024-02-17 05:40:00+00:00,,True,2024-02-17 08:20:00+00:00,True,2024-02-17 08:25:00+00:00,False,,False,0.0,160.0,165.0
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,0.1,51902.28,51837.72,True,2024-02-17 05:40:00+00:00,,True,2024-02-17 08:20:00+00:00,True,2024-02-17 08:25:00+00:00,False,,False,0.0,160.0,165.0
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,0.15,51918.42,51837.72,True,2024-02-17 05:40:00+00:00,,True,2024-02-17 08:20:00+00:00,True,2024-02-17 08:25:00+00:00,False,,False,0.0,160.0,165.0
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,0.25,51950.7,51837.72,True,2024-02-17 06:05:00+00:00,,True,2024-02-17 08:20:00+00:00,True,2024-02-17 08:25:00+00:00,False,,False,25.0,135.0,140.0
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,0.5,52031.4,51837.72,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,0.05,51369.9,51253.2,True,2024-02-18 03:05:00+00:00,,True,2024-02-18 03:20:00+00:00,False,,False,,True,0.0,15.0,
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,0.1,51408.8,51253.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,0.15,51447.7,51253.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,0.25,51525.5,51253.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,0.5,51720.0,51253.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,0.05,52040.065,51982.87,True,2024-02-21 05:05:00+00:00,,True,2024-02-21 05:25:00+00:00,True,2024-02-21 05:30:00+00:00,False,,False,0.0,20.0,25.0
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,0.1,52059.13,51982.87,True,2024-02-21 05:05:00+00:00,,True,2024-02-21 05:25:00+00:00,True,2024-02-21 05:30:00+00:00,False,,False,0.0,20.0,25.0
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,0.15,52078.195,51982.87,True,2024-02-21 05:05:00+00:00,,True,2024-02-21 05:25:00+00:00,True,2024-02-21 05:30:00+00:00,False,,False,0.0,20.0,25.0
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,0.25,52116.325,51982.87,True,2024-02-21 05:05:00+00:00,,True,2024-02-21 05:25:00+00:00,True,2024-02-21 05:30:00+00:00,False,,False,0.0,20.0,25.0
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,0.5,52211.65,51982.87,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,0.05,50832.795,50747.61,True,2024-02-23 16:25:00+00:00,,True,2024-02-23 23:05:00+00:00,True,2024-02-23 23:10:00+00:00,False,,False,0.0,400.0,405.0
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,0.1,50861.19,50747.61,True,2024-02-23 16:25:00+00:00,,True,2024-02-23 23:05:00+00:00,True,2024-02-23 23:10:00+00:00,False,,False,0.0,400.0,405.0
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,0.15,50889.585,50747.61,True,2024-02-23 16:25:00+00:00,,True,2024-02-23 23:05:00+00:00,True,2024-02-23 23:10:00+00:00,False,,False,0.0,400.0,405.0
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,0.25,50946.375,50747.61,True,2024-02-23 16:35:00+00:00,,True,2024-02-23 23:05:00+00:00,True,2024-02-23 23:10:00+00:00,False,,False,10.0,390.0,395.0
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,0.5,51088.350000000006,50747.61,True,2024-02-23 16:45:00+00:00,,True,2024-02-23 23:05:00+00:00,True,2024-02-23 23:10:00+00:00,False,,False,20.0,380.0,385.0
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999854,0.05,51486.305,51450.590000000004,True,2024-02-25 01:20:00+00:00,,False,,False,,True,2024-02-25 02:00:00+00:00,False,0.0,,
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999854,0.1,51498.21,51450.590000000004,True,2024-02-25 01:20:00+00:00,,False,,False,,True,2024-02-25 02:00:00+00:00,False,0.0,,
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999854,0.15,51510.115,51450.590000000004,True,2024-02-25 01:25:00+00:00,,False,,False,,True,2024-02-25 02:00:00+00:00,False,5.0,,
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999854,0.25,51533.925,51450.590000000004,True,2024-02-25 01:25:00+00:00,,False,,False,,True,2024-02-25 02:00:00+00:00,False,5.0,,
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999854,0.5,51593.45,51450.590000000004,True,2024-02-25 01:35:00+00:00,,False,,False,,True,2024-02-25 02:00:00+00:00,False,15.0,,
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,0.05,61848.0,61764.0,True,2024-03-02 09:45:00+00:00,,True,2024-03-02 14:05:00+00:00,True,2024-03-02 14:10:00+00:00,False,,False,0.0,260.0,265.0
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,0.1,61876.0,61764.0,True,2024-03-02 09:45:00+00:00,,True,2024-03-02 14:05:00+00:00,True,2024-03-02 14:10:00+00:00,False,,False,0.0,260.0,265.0
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,0.15,61904.0,61764.0,True,2024-03-02 09:45:00+00:00,,True,2024-03-02 14:05:00+00:00,True,2024-03-02 14:10:00+00:00,False,,False,0.0,260.0,265.0
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,0.25,61960.0,61764.0,True,2024-03-02 09:45:00+00:00,,True,2024-03-02 14:05:00+00:00,True,2024-03-02 14:10:00+00:00,False,,False,0.0,260.0,265.0
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,0.5,62100.0,61764.0,True,2024-03-02 10:30:00+00:00,,True,2024-03-02 14:05:00+00:00,True,2024-03-02 14:10:00+00:00,False,,False,45.0,215.0,220.0
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,0.05,68148.12999999999,68079.93999999999,True,2024-03-09 17:30:00+00:00,,False,,False,,False,,True,5.0,,
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,0.1,68170.86,68079.93999999999,True,2024-03-09 17:30:00+00:00,,False,,False,,False,,True,5.0,,
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,0.15,68193.59,68079.93999999999,True,2024-03-09 17:30:00+00:00,,False,,False,,False,,True,5.0,,
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,0.25,68239.04999999999,68079.93999999999,True,2024-03-09 17:30:00+00:00,,False,,False,,False,,True,5.0,,
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,0.5,68352.7,68079.93999999999,True,2024-03-09 18:10:00+00:00,,False,,False,,False,,True,45.0,,
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,0.05,72913.295,72823.01,True,2024-03-14 01:50:00+00:00,,False,,False,,True,2024-03-14 04:15:00+00:00,False,0.0,,
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,0.1,72943.39,72823.01,True,2024-03-14 01:50:00+00:00,,False,,False,,True,2024-03-14 04:15:00+00:00,False,0.0,,
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,0.15,72973.485,72823.01,True,2024-03-14 01:55:00+00:00,,False,,False,,True,2024-03-14 04:15:00+00:00,False,5.0,,
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,0.25,73033.675,72823.01,True,2024-03-14 02:20:00+00:00,,False,,False,,True,2024-03-14 04:15:00+00:00,False,30.0,,
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,0.5,73184.15,72823.01,True,2024-03-14 02:25:00+00:00,,False,,False,,True,2024-03-14 04:15:00+00:00,False,35.0,,
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,0.05,70690.625,70307.75,True,2024-03-14 16:35:00+00:00,,True,2024-03-14 18:20:00+00:00,True,2024-03-14 18:50:00+00:00,False,,False,0.0,105.0,135.0
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,0.1,70818.25,70307.75,True,2024-03-14 16:35:00+00:00,,True,2024-03-14 18:20:00+00:00,True,2024-03-14 18:50:00+00:00,False,,False,0.0,105.0,135.0
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,0.15,70945.875,70307.75,True,2024-03-14 16:35:00+00:00,,True,2024-03-14 18:20:00+00:00,True,2024-03-14 18:50:00+00:00,False,,False,0.0,105.0,135.0
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,0.25,71201.125,70307.75,True,2024-03-14 16:45:00+00:00,,True,2024-03-14 18:20:00+00:00,True,2024-03-14 18:50:00+00:00,False,,False,10.0,95.0,125.0
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,0.5,71839.25,70307.75,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,0.05,69023.625,68854.05,True,2024-03-16 04:45:00+00:00,,True,2024-03-16 04:50:00+00:00,True,2024-03-16 05:10:00+00:00,False,,False,0.0,5.0,25.0
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,0.1,69080.15000000001,68854.05,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,0.15,69136.675,68854.05,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,0.25,69249.725,68854.05,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,0.5,69532.35,68854.05,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,0.05,67827.13,67564.54000000001,True,2024-03-16 14:10:00+00:00,,True,2024-03-16 17:45:00+00:00,True,2024-03-16 17:50:00+00:00,False,,False,0.0,215.0,220.0
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,0.1,67914.66,67564.54000000001,True,2024-03-16 14:10:00+00:00,,True,2024-03-16 17:45:00+00:00,True,2024-03-16 17:50:00+00:00,False,,False,0.0,215.0,220.0
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,0.15,68002.19,67564.54000000001,True,2024-03-16 14:10:00+00:00,,True,2024-03-16 17:45:00+00:00,True,2024-03-16 17:50:00+00:00,False,,False,0.0,215.0,220.0
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,0.25,68177.25,67564.54000000001,True,2024-03-16 14:10:00+00:00,,True,2024-03-16 17:45:00+00:00,True,2024-03-16 17:50:00+00:00,False,,False,0.0,215.0,220.0
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,0.5,68614.9,67564.54000000001,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,0.05,67625.08,67477.84,True,2024-03-16 19:10:00+00:00,,True,2024-03-16 19:15:00+00:00,True,2024-03-16 19:20:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,0.1,67674.16,67477.84,True,2024-03-16 19:10:00+00:00,,True,2024-03-16 19:15:00+00:00,True,2024-03-16 19:20:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,0.15,67723.24,67477.84,True,2024-03-16 19:10:00+00:00,,True,2024-03-16 19:15:00+00:00,True,2024-03-16 19:20:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,0.25,67821.4,67477.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,0.5,68066.8,67477.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,0.05,66495.075,66211.04999999999,True,2024-03-21 05:30:00+00:00,,False,,False,,False,,True,0.0,,
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,0.1,66589.75,66211.04999999999,True,2024-03-21 05:30:00+00:00,,False,,False,,False,,True,0.0,,
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,0.15,66684.42499999999,66211.04999999999,True,2024-03-21 05:30:00+00:00,,False,,False,,False,,True,0.0,,
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,0.25,66873.775,66211.04999999999,True,2024-03-21 05:55:00+00:00,,False,,False,,False,,True,25.0,,
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,0.5,67347.15,66211.04999999999,True,2024-03-21 06:05:00+00:00,,False,,False,,False,,True,35.0,,
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,0.05,70348.14499999999,70191.40999999999,True,2024-03-26 14:10:00+00:00,,True,2024-03-26 14:20:00+00:00,True,2024-03-26 14:25:00+00:00,False,,False,0.0,10.0,15.0
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,0.1,70400.39,70191.40999999999,True,2024-03-26 14:10:00+00:00,,True,2024-03-26 14:20:00+00:00,True,2024-03-26 14:25:00+00:00,False,,False,0.0,10.0,15.0
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,0.15,70452.635,70191.40999999999,True,2024-03-26 14:10:00+00:00,,True,2024-03-26 14:20:00+00:00,True,2024-03-26 14:25:00+00:00,False,,False,0.0,10.0,15.0
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,0.25,70557.125,70191.40999999999,True,2024-03-26 14:10:00+00:00,,True,2024-03-26 14:20:00+00:00,True,2024-03-26 14:25:00+00:00,False,,False,0.0,10.0,15.0
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,0.5,70818.35,70191.40999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,0.05,69979.63500000001,69924.63,True,2024-03-30 18:25:00+00:00,,True,2024-03-30 19:05:00+00:00,True,2024-03-30 19:10:00+00:00,False,,False,0.0,40.0,45.0
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,0.1,69997.97,69924.63,True,2024-03-30 18:25:00+00:00,,True,2024-03-30 19:05:00+00:00,True,2024-03-30 19:10:00+00:00,False,,False,0.0,40.0,45.0
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,0.15,70016.30500000001,69924.63,True,2024-03-30 18:25:00+00:00,,True,2024-03-30 19:05:00+00:00,True,2024-03-30 19:10:00+00:00,False,,False,0.0,40.0,45.0
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,0.25,70052.975,69924.63,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,0.5,70144.65,69924.63,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,0.05,69390.4,69302.2,True,2024-04-02 00:50:00+00:00,,True,2024-04-02 02:05:00+00:00,True,2024-04-02 02:10:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,0.1,69419.8,69302.2,True,2024-04-02 00:50:00+00:00,,True,2024-04-02 02:05:00+00:00,True,2024-04-02 02:10:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,0.15,69449.2,69302.2,True,2024-04-02 00:50:00+00:00,,True,2024-04-02 02:05:00+00:00,True,2024-04-02 02:10:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,0.25,69508.0,69302.2,True,2024-04-02 01:00:00+00:00,,True,2024-04-02 02:05:00+00:00,True,2024-04-02 02:10:00+00:00,False,,False,10.0,65.0,70.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,0.5,69655.0,69302.2,True,2024-04-02 01:05:00+00:00,,True,2024-04-02 02:05:00+00:00,True,2024-04-02 02:10:00+00:00,False,,False,15.0,60.0,65.0
development,BEAR,12-16,2024-04-05 12:00:00+00:00,2024-04-05 16:00:00+00:00,2024-04-05 12:45:00+00:00,67700.0,66388.4,1311.6000000000058,0.05,66453.98,66257.23999999999,True,2024-04-05 12:45:00+00:00,,False,,False,,True,2024-04-05 14:15:00+00:00,False,0.0,,
development,BEAR,12-16,2024-04-05 12:00:00+00:00,2024-04-05 16:00:00+00:00,2024-04-05 12:45:00+00:00,67700.0,66388.4,1311.6000000000058,0.1,66519.56,66257.23999999999,True,2024-04-05 12:45:00+00:00,,False,,False,,True,2024-04-05 14:15:00+00:00,False,0.0,,
development,BEAR,12-16,2024-04-05 12:00:00+00:00,2024-04-05 16:00:00+00:00,2024-04-05 12:45:00+00:00,67700.0,66388.4,1311.6000000000058,0.15,66585.14,66257.23999999999,True,2024-04-05 12:50:00+00:00,,False,,False,,True,2024-04-05 14:15:00+00:00,False,5.0,,
development,BEAR,12-16,2024-04-05 12:00:00+00:00,2024-04-05 16:00:00+00:00,2024-04-05 12:45:00+00:00,67700.0,66388.4,1311.6000000000058,0.25,66716.29999999999,66257.23999999999,True,2024-04-05 12:50:00+00:00,,False,,False,,True,2024-04-05 14:15:00+00:00,False,5.0,,
