role,partition,component,stage,snapshot_min,feature,kind,continuation_n,staller_n,continuation_value,staller_value,continuation_minus_staller,meaningful_min_abs_gap,development_meaningful
CENTRAL,reference_validation,REC_H2,ANCHOR,0,closes_ge_E10_to_E20,median,38,27,1.0,1.0,0.0,1.0,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,close_R,median,20,26,0.1986684201874093,0.11289653742484308,0.08577188276256621,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,close_vs_E20_R,median,20,26,-0.0013315798125907163,-0.08710346257515693,0.08577188276256621,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,post_e20_peak_R,median,20,26,0.2762901655306692,0.25539909528673677,0.02089107024393244,0.03,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,20,26,0.09148616857304993,0.14055201093767666,-0.04906584236462673,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,post_e20_mae_below_E20_R,median,20,26,0.1651151767940083,0.1604621739292127,0.004653002864795613,0.03,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,closes_ge_E20,median,20,26,1.0,0.0,1.0,1.0,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,fraction_closes_ge_E20,median,20,26,0.5,0.0,0.5,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,consecutive_closes_ge_E20,median,20,26,0.5,0.0,0.5,1.0,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,E25_by_snapshot,rate,38,27,0.42105263157894735,0.48148148148148145,-0.06042884990253411,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,E30_by_snapshot,rate,38,27,0.18421052631578946,0.2962962962962963,-0.11208576998050682,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,closed_back_le_E10,rate,38,27,0.07894736842105263,0.4444444444444444,-0.36549707602339176,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,5,closed_back_le_H,rate,38,27,0.0,0.037037037037037035,-0.037037037037037035,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,close_R,median,19,25,0.18213058419244046,0.0833333333333432,0.09879725085909727,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,close_vs_E20_R,median,19,25,-0.017869415807559547,-0.11666666666665682,0.09879725085909727,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,post_e20_peak_R,median,19,25,0.2900552486187794,0.24675324675324964,0.043302001865529766,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,19,25,0.12707182320442192,0.17537313432835827,-0.04830131112393635,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,post_e20_mae_below_E20_R,median,19,25,0.1562043795620423,0.19191374663072824,-0.03570936706868594,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,closes_ge_E20,median,19,25,1.0,0.0,1.0,1.0,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,fraction_closes_ge_E20,median,19,25,0.3333333333333333,0.0,0.3333333333333333,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,consecutive_closes_ge_E20,median,19,25,0.0,0.0,0.0,1.0,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,E25_by_snapshot,rate,38,27,0.39473684210526316,0.4444444444444444,-0.049707602339181256,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,E30_by_snapshot,rate,38,27,0.21052631578947367,0.2962962962962963,-0.08576998050682261,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,closed_back_le_E10,rate,38,27,0.10526315789473684,0.5925925925925926,-0.4873294346978557,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,10,closed_back_le_H,rate,38,27,0.0,0.037037037037037035,-0.037037037037037035,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,close_R,median,15,24,0.24437299035369375,0.03741704505763323,0.20695594529606054,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,close_vs_E20_R,median,15,24,0.04437299035369374,-0.1625829549423668,0.20695594529606054,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,post_e20_peak_R,median,15,24,0.3190184049079711,0.25539909528673677,0.06361930962123435,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,15,24,0.13919413919414253,0.2436894528585068,-0.10449531366436426,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,post_e20_mae_below_E20_R,median,15,24,0.1562043795620423,0.2049621667262066,-0.04875778716416429,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,closes_ge_E20,median,15,24,1.0,0.5,0.5,1.0,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,fraction_closes_ge_E20,median,15,24,0.25,0.125,0.125,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,consecutive_closes_ge_E20,median,15,24,1.0,0.0,1.0,1.0,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,E25_by_snapshot,rate,38,27,0.3684210526315789,0.4444444444444444,-0.07602339181286549,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,E30_by_snapshot,rate,38,27,0.21052631578947367,0.2962962962962963,-0.08576998050682261,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,closed_back_le_E10,rate,38,27,0.15789473684210525,0.6666666666666666,-0.5087719298245614,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,15,closed_back_le_H,rate,38,27,0.0,0.25925925925925924,-0.25925925925925924,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,close_R,median,10,12,0.18734261944984593,0.1118546605062255,0.07548795894362043,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,close_vs_E20_R,median,10,12,-0.012657380550154085,-0.08814533949377451,0.07548795894362043,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,post_e20_peak_R,median,10,12,0.3203444169009376,0.3026702269692959,0.017674189931641715,0.03,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,10,12,0.17194092827004107,0.19132524933628584,-0.01938432106624477,0.03,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,post_e20_mae_below_E20_R,median,10,12,0.1570051433675179,0.19230628613212003,-0.03530114276460214,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,closes_ge_E20,median,10,12,2.0,1.0,1.0,1.0,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,fraction_closes_ge_E20,median,10,12,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,consecutive_closes_ge_E20,median,10,12,0.5,0.0,0.5,1.0,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,E25_by_snapshot,rate,38,27,0.2631578947368421,0.25925925925925924,0.003898635477582846,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,E30_by_snapshot,rate,38,27,0.15789473684210525,0.2222222222222222,-0.06432748538011696,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,closed_back_le_E10,rate,38,27,0.18421052631578946,0.3333333333333333,-0.14912280701754385,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,30,closed_back_le_H,rate,38,27,0.0,0.07407407407407407,-0.07407407407407407,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,close_R,median,5,3,0.16877637130801895,0.22388059701492918,-0.05510422570691023,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,close_vs_E20_R,median,5,3,-0.03122362869198106,0.023880597014929172,-0.05510422570691023,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,post_e20_peak_R,median,5,3,0.3190184049079711,0.36007462686567393,-0.04105622195770281,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,5,3,0.1862302483069981,0.21974522292993454,-0.03351497462293643,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,post_e20_mae_below_E20_R,median,5,3,0.13670886075949196,0.09365671641790718,0.043052144341584775,0.03,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,closes_ge_E20,median,5,3,5.0,8.0,-3.0,1.0,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,fraction_closes_ge_E20,median,5,3,0.38461538461538464,0.6153846153846154,-0.23076923076923078,0.1,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,consecutive_closes_ge_E20,median,5,3,0.0,2.0,-2.0,1.0,True
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,E25_by_snapshot,rate,38,27,0.13157894736842105,0.1111111111111111,0.02046783625730994,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,E30_by_snapshot,rate,38,27,0.07894736842105263,0.1111111111111111,-0.03216374269005848,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,closed_back_le_E10,rate,38,27,0.10526315789473684,0.037037037037037035,0.0682261208576998,0.1,False
CENTRAL,reference_validation,REC_H2,SNAPSHOT,60,closed_back_le_H,rate,38,27,0.0,0.0,0.0,0.1,False
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,entry_to_e20_min,median,133,86,15.0,10.0,5.0,10.0,False
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,break_to_e20_min,median,101,71,5.0,5.0,0.0,10.0,False
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,e20_bar_close_R,median,133,86,0.21628940986257067,0.17254323288806503,0.04374617697450564,0.03,True
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,e20_bar_close_vs_E20_R,median,133,86,0.01628940986257066,-0.027456767111934982,0.04374617697450564,0.03,True
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,running_mae_R_to_E20,median,133,86,0.16400148754183785,0.13609567155904215,0.027905815982795706,0.03,False
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,closes_gt_H_to_E20,median,133,86,3.0,2.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,ANCHOR,0,closes_ge_E10_to_E20,median,133,86,1.0,1.0,0.0,1.0,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,close_R,median,88,79,0.2113095896118386,0.11932698693823342,0.09198260267360518,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,close_vs_E20_R,median,88,79,0.011309589611838589,-0.0806730130617666,0.09198260267360518,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,post_e20_peak_R,median,88,79,0.2930064979502171,0.2677035076108521,0.025302990339365006,0.03,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,88,79,0.09053844844930156,0.15061728395061733,-0.060078835501315764,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,post_e20_mae_below_E20_R,median,88,79,0.16370674725075346,0.20602337067823018,-0.04231662342747672,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,closes_ge_E20,median,88,79,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,fraction_closes_ge_E20,median,88,79,0.5,0.0,0.5,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,consecutive_closes_ge_E20,median,88,79,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,E25_by_snapshot,rate,133,86,0.45864661654135336,0.5232558139534884,-0.06460919741213506,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,E30_by_snapshot,rate,133,86,0.3082706766917293,0.32558139534883723,-0.017310718657107926,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,closed_back_le_E10,rate,133,86,0.10526315789473684,0.4186046511627907,-0.3133414932680539,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,5,closed_back_le_H,rate,133,86,0.022556390977443608,0.13953488372093023,-0.11697849274348662,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,close_R,median,75,72,0.20300751879699555,0.09529444114162292,0.10771307765537264,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,close_vs_E20_R,median,75,72,0.0030075187969955397,-0.1047055588583771,0.10771307765537264,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,post_e20_peak_R,median,75,72,0.3064516129032256,0.2777549294603121,0.028696683442913484,0.03,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,75,72,0.11739090151023766,0.19302611314943402,-0.07563521163919636,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,post_e20_mae_below_E20_R,median,75,72,0.16818674283462884,0.2112702872947122,-0.04308354446008336,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,closes_ge_E20,median,75,72,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,fraction_closes_ge_E20,median,75,72,0.3333333333333333,0.0,0.3333333333333333,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,consecutive_closes_ge_E20,median,75,72,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,E25_by_snapshot,rate,133,86,0.41353383458646614,0.5232558139534884,-0.10972197936702227,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,E30_by_snapshot,rate,133,86,0.3233082706766917,0.32558139534883723,-0.002273124672145521,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,closed_back_le_E10,rate,133,86,0.11278195488721804,0.4883720930232558,-0.37559013813603775,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,10,closed_back_le_H,rate,133,86,0.022556390977443608,0.22093023255813954,-0.19837384158069593,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,close_R,median,59,57,0.21247563352826293,0.1345926800472252,0.07788295348103774,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,close_vs_E20_R,median,59,57,0.01247563352826292,-0.06540731995277482,0.07788295348103774,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,post_e20_peak_R,median,59,57,0.3245094985985686,0.2966457023060793,0.027863796292489307,0.03,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,59,57,0.13541666666666816,0.21017871017871026,-0.0747620435120421,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,post_e20_mae_below_E20_R,median,59,57,0.16818674283462884,0.21073549566011854,-0.0425487528254897,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,closes_ge_E20,median,59,57,2.0,1.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,fraction_closes_ge_E20,median,59,57,0.5,0.25,0.25,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,consecutive_closes_ge_E20,median,59,57,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,E25_by_snapshot,rate,133,86,0.3533834586466165,0.45348837209302323,-0.10010491344640671,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,E30_by_snapshot,rate,133,86,0.2857142857142857,0.313953488372093,-0.028239202657807327,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,closed_back_le_E10,rate,133,86,0.11278195488721804,0.4186046511627907,-0.3058226962755727,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,15,closed_back_le_H,rate,133,86,0.015037593984962405,0.1744186046511628,-0.1593810106662004,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,close_R,median,39,40,0.20102040816326727,0.11999799444064992,0.08102241372261736,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,close_vs_E20_R,median,39,40,0.0010204081632672612,-0.0800020055593501,0.08102241372261736,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,post_e20_peak_R,median,39,40,0.3193885760257443,0.31226839140073737,0.007120184625006909,0.03,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,39,40,0.17026683608640433,0.22595511068040647,-0.055688274594002135,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,post_e20_mae_below_E20_R,median,39,40,0.16119605186762181,0.2075060673615865,-0.046310015493964685,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,closes_ge_E20,median,39,40,3.0,2.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,fraction_closes_ge_E20,median,39,40,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,consecutive_closes_ge_E20,median,39,40,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,E25_by_snapshot,rate,133,86,0.24060150375939848,0.37209302325581395,-0.13149151949641547,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,E30_by_snapshot,rate,133,86,0.18796992481203006,0.27906976744186046,-0.0910998426298304,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,closed_back_le_E10,rate,133,86,0.11278195488721804,0.3372093023255814,-0.22442734743836334,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,30,closed_back_le_H,rate,133,86,0.015037593984962405,0.11627906976744186,-0.10124147578247945,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,close_R,median,23,25,0.1743327095439783,0.09583184894905528,0.07850086059492303,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,close_vs_E20_R,median,23,25,-0.025667290456021702,-0.10416815105094474,0.07850086059492303,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,post_e20_peak_R,median,23,25,0.33387821822639846,0.3121911037891275,0.02168711443727095,0.03,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,23,25,0.22266401590457455,0.27080438474602425,-0.048140368841449704,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,post_e20_mae_below_E20_R,median,23,25,0.1804237060874235,0.270570570570564,-0.09014686448314049,0.03,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,closes_ge_E20,median,23,25,3.0,2.0,1.0,1.0,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,fraction_closes_ge_E20,median,23,25,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,consecutive_closes_ge_E20,median,23,25,0.0,0.0,0.0,1.0,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,E25_by_snapshot,rate,133,86,0.14285714285714285,0.2558139534883721,-0.11295681063122925,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,E30_by_snapshot,rate,133,86,0.12781954887218044,0.18604651162790697,-0.05822696275572653,0.1,False
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,closed_back_le_E10,rate,133,86,0.10526315789473684,0.26744186046511625,-0.16217870257037942,0.1,True
CLOCK_SUPPORT,external,POOLED,SNAPSHOT,60,closed_back_le_H,rate,133,86,0.022556390977443608,0.11627906976744186,-0.09372267878999825,0.1,False
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,entry_to_e20_min,median,95,63,15.0,10.0,5.0,10.0,False
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,break_to_e20_min,median,63,48,5.0,5.0,0.0,10.0,False
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,e20_bar_close_R,median,95,63,0.21744627054361715,0.1658896658896657,0.051556604653951454,0.03,True
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,e20_bar_close_vs_E20_R,median,95,63,0.017446270543617137,-0.03411033411033432,0.051556604653951454,0.03,True
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,running_mae_R_to_E20,median,95,63,0.17756137988190177,0.16752475247524787,0.010036627406653897,0.03,False
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,closes_gt_H_to_E20,median,95,63,2.0,2.0,0.0,1.0,False
CLOCK_SUPPORT,external,PARENT,ANCHOR,0,closes_ge_E10_to_E20,median,95,63,1.0,1.0,0.0,1.0,False
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,close_R,median,62,58,0.21271317829457528,0.11667410275216115,0.09603907554241413,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,close_vs_E20_R,median,62,58,0.012713178294575272,-0.08332589724783886,0.09603907554241413,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,post_e20_peak_R,median,62,58,0.2922617278689571,0.2689263806710979,0.02333534719785918,0.03,False
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,62,58,0.09194272305214846,0.16263647409896087,-0.07069375104681241,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,post_e20_mae_below_E20_R,median,62,58,0.1594054937129908,0.21967248096123304,-0.060266987248242254,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,closes_ge_E20,median,62,58,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,fraction_closes_ge_E20,median,62,58,0.5,0.0,0.5,0.1,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,consecutive_closes_ge_E20,median,62,58,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,E25_by_snapshot,rate,95,63,0.4421052631578947,0.5555555555555556,-0.11345029239766086,0.1,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,E30_by_snapshot,rate,95,63,0.3157894736842105,0.3333333333333333,-0.017543859649122806,0.1,False
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,closed_back_le_E10,rate,95,63,0.12631578947368421,0.4444444444444444,-0.3181286549707602,0.1,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,5,closed_back_le_H,rate,95,63,0.031578947368421054,0.19047619047619047,-0.15889724310776943,0.1,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,10,close_R,median,53,51,0.205431754874653,0.10159176029962841,0.1038399945750246,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,10,close_vs_E20_R,median,53,51,0.005431754874653,-0.0984082397003716,0.1038399945750246,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,10,post_e20_peak_R,median,53,51,0.30919438720439657,0.2835820895522378,0.025612297652158778,0.03,False
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,53,51,0.11924686192468749,0.19413303437967352,-0.07488617245498604,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,10,post_e20_mae_below_E20_R,median,53,51,0.16042471042470777,0.21180507892930586,-0.051380368504598095,0.03,True
CLOCK_SUPPORT,external,PARENT,SNAPSHOT,10,closes_ge_E20,median,53,51,1.0,0.0,1.0,1.0,True
