partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,case_status,k1_signal_ts,leave_ts,blind_filled,h2_after_fill,same_bar_confirmed,entry_executed,fixed_net_pnl_usd,fixed_exit_reason,fixed_e20_reached,window_status,H,L,range,F15,F65,E20_DOWN,blind_touch_bar_start,confirmation_bar_start,entry_start,entry_px,entry_fraction,fixed_exit_px,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted
reference_validation,2025-12-18,1220,2025-12-18 20:20:00+00:00,2025-12-19 01:50:00+00:00,2025-12-19 01:50:00+00:00,2025-12-19 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-18,1230,2025-12-18 20:30:00+00:00,2025-12-19 02:00:00+00:00,2025-12-19 02:00:00+00:00,2025-12-19 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-21,1170,2025-12-21 19:30:00+00:00,2025-12-22 01:00:00+00:00,2025-12-22 01:00:00+00:00,2025-12-22 07:30:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-21,1180,2025-12-21 19:40:00+00:00,2025-12-22 01:10:00+00:00,2025-12-22 01:10:00+00:00,2025-12-22 07:40:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-21,1190,2025-12-21 19:50:00+00:00,2025-12-22 01:20:00+00:00,2025-12-22 01:20:00+00:00,2025-12-22 07:50:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-21,1200,2025-12-21 20:00:00+00:00,2025-12-22 01:30:00+00:00,2025-12-22 01:30:00+00:00,2025-12-22 08:00:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-21,1210,2025-12-21 20:10:00+00:00,2025-12-22 01:40:00+00:00,2025-12-22 01:40:00+00:00,2025-12-22 08:10:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-21,1220,2025-12-21 20:20:00+00:00,2025-12-22 01:50:00+00:00,2025-12-22 01:50:00+00:00,2025-12-22 08:20:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-21,1230,2025-12-21 20:30:00+00:00,2025-12-22 02:00:00+00:00,2025-12-22 02:00:00+00:00,2025-12-22 08:30:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-22 02:10:00+00:00,2025-12-22 02:15:00+00:00,False,False,False,False,,NO_TRADE,False,H2_ARRIVAL,89600.0,88047.4,1552.6000000000058,88280.29,89056.59,87736.87999999999,,,,,,,,False,False
reference_validation,2025-12-22,1170,2025-12-22 19:30:00+00:00,2025-12-23 01:00:00+00:00,2025-12-23 01:00:00+00:00,2025-12-23 07:30:00+00:00,EXECUTED,2025-12-23 03:10:00+00:00,2025-12-23 03:15:00+00:00,True,True,True,True,1.5308910756083987,TP_E20_DOWN,True,H2_ARRIVAL,88904.9,87872.6,1032.2999999999884,88027.445,88543.595,87666.14000000001,2025-12-23 04:50:00+00:00,2025-12-23 04:50:00+00:00,2025-12-23 04:55:00+00:00,88006.0,0.12922600019373795,87666.14000000001,35.0,True,True
reference_validation,2025-12-22,1180,2025-12-22 19:40:00+00:00,2025-12-23 01:10:00+00:00,2025-12-23 01:10:00+00:00,2025-12-23 07:40:00+00:00,EXECUTED,2025-12-23 03:10:00+00:00,2025-12-23 03:15:00+00:00,True,True,True,True,1.5308910756083987,TP_E20_DOWN,True,H2_ARRIVAL,88904.9,87872.6,1032.2999999999884,88027.445,88543.595,87666.14000000001,2025-12-23 04:50:00+00:00,2025-12-23 04:50:00+00:00,2025-12-23 04:55:00+00:00,88006.0,0.12922600019373795,87666.14000000001,35.0,True,True
reference_validation,2025-12-22,1190,2025-12-22 19:50:00+00:00,2025-12-23 01:20:00+00:00,2025-12-23 01:20:00+00:00,2025-12-23 07:50:00+00:00,EXECUTED,2025-12-23 03:10:00+00:00,2025-12-23 03:15:00+00:00,True,True,True,True,1.5308910756083987,TP_E20_DOWN,True,H2_ARRIVAL,88904.9,87872.6,1032.2999999999884,88027.445,88543.595,87666.14000000001,2025-12-23 04:50:00+00:00,2025-12-23 04:50:00+00:00,2025-12-23 04:55:00+00:00,88006.0,0.12922600019373795,87666.14000000001,35.0,True,True
reference_validation,2025-12-22,1200,2025-12-22 20:00:00+00:00,2025-12-23 01:30:00+00:00,2025-12-23 01:30:00+00:00,2025-12-23 08:00:00+00:00,EXECUTED,2025-12-23 03:10:00+00:00,2025-12-23 03:15:00+00:00,True,True,True,True,1.5308910756083987,TP_E20_DOWN,True,H2_ARRIVAL,88904.9,87872.6,1032.2999999999884,88027.445,88543.595,87666.14000000001,2025-12-23 04:50:00+00:00,2025-12-23 04:50:00+00:00,2025-12-23 04:55:00+00:00,88006.0,0.12922600019373795,87666.14000000001,35.0,True,True
reference_validation,2025-12-22,1210,2025-12-22 20:10:00+00:00,2025-12-23 01:40:00+00:00,2025-12-23 01:40:00+00:00,2025-12-23 08:10:00+00:00,EXECUTED,2025-12-23 03:10:00+00:00,2025-12-23 03:15:00+00:00,True,True,True,True,1.5308910756083987,TP_E20_DOWN,True,H2_ARRIVAL,88904.9,87872.6,1032.2999999999884,88027.445,88543.595,87666.14000000001,2025-12-23 04:50:00+00:00,2025-12-23 04:50:00+00:00,2025-12-23 04:55:00+00:00,88006.0,0.12922600019373795,87666.14000000001,35.0,True,True
reference_validation,2025-12-22,1220,2025-12-22 20:20:00+00:00,2025-12-23 01:50:00+00:00,2025-12-23 01:50:00+00:00,2025-12-23 08:20:00+00:00,EXECUTED,2025-12-23 03:10:00+00:00,2025-12-23 03:20:00+00:00,True,True,True,True,1.5127445879971728,TP_E20_DOWN,True,H2_ARRIVAL,88904.9,87900.0,1004.8999999999942,88050.735,88553.185,87699.02,2025-12-23 03:20:00+00:00,2025-12-23 03:20:00+00:00,2025-12-23 03:25:00+00:00,88035.8,0.13513782465917373,87699.02,125.0,True,True
reference_validation,2025-12-22,1230,2025-12-22 20:30:00+00:00,2025-12-23 02:00:00+00:00,2025-12-23 02:00:00+00:00,2025-12-23 08:30:00+00:00,NO_BLIND_F15_OPPORTUNITY,2025-12-23 03:05:00+00:00,,False,False,False,False,,NO_TRADE,False,NO_WINDOW_LOW_BREAK_DURING_K1,88904.9,88007.1,897.7999999999884,88141.77,88590.67,87827.54000000001,,,,,,,,False,False
reference_validation,2025-12-23,1170,2025-12-23 19:30:00+00:00,2025-12-24 01:00:00+00:00,2025-12-24 01:00:00+00:00,2025-12-24 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-23,1180,2025-12-23 19:40:00+00:00,2025-12-24 01:10:00+00:00,2025-12-24 01:10:00+00:00,2025-12-24 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-23,1190,2025-12-23 19:50:00+00:00,2025-12-24 01:20:00+00:00,2025-12-24 01:20:00+00:00,2025-12-24 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-23,1200,2025-12-23 20:00:00+00:00,2025-12-24 01:30:00+00:00,2025-12-24 01:30:00+00:00,2025-12-24 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-23,1210,2025-12-23 20:10:00+00:00,2025-12-24 01:40:00+00:00,2025-12-24 01:40:00+00:00,2025-12-24 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-23,1220,2025-12-23 20:20:00+00:00,2025-12-24 01:50:00+00:00,2025-12-24 01:50:00+00:00,2025-12-24 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-23,1230,2025-12-23 20:30:00+00:00,2025-12-24 02:00:00+00:00,2025-12-24 02:00:00+00:00,2025-12-24 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1170,2025-12-24 19:30:00+00:00,2025-12-25 01:00:00+00:00,2025-12-25 01:00:00+00:00,2025-12-25 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1180,2025-12-24 19:40:00+00:00,2025-12-25 01:10:00+00:00,2025-12-25 01:10:00+00:00,2025-12-25 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1190,2025-12-24 19:50:00+00:00,2025-12-25 01:20:00+00:00,2025-12-25 01:20:00+00:00,2025-12-25 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1200,2025-12-24 20:00:00+00:00,2025-12-25 01:30:00+00:00,2025-12-25 01:30:00+00:00,2025-12-25 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1210,2025-12-24 20:10:00+00:00,2025-12-25 01:40:00+00:00,2025-12-25 01:40:00+00:00,2025-12-25 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1220,2025-12-24 20:20:00+00:00,2025-12-25 01:50:00+00:00,2025-12-25 01:50:00+00:00,2025-12-25 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-24,1230,2025-12-24 20:30:00+00:00,2025-12-25 02:00:00+00:00,2025-12-25 02:00:00+00:00,2025-12-25 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1170,2025-12-25 19:30:00+00:00,2025-12-26 01:00:00+00:00,2025-12-26 01:00:00+00:00,2025-12-26 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1180,2025-12-25 19:40:00+00:00,2025-12-26 01:10:00+00:00,2025-12-26 01:10:00+00:00,2025-12-26 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1190,2025-12-25 19:50:00+00:00,2025-12-26 01:20:00+00:00,2025-12-26 01:20:00+00:00,2025-12-26 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1200,2025-12-25 20:00:00+00:00,2025-12-26 01:30:00+00:00,2025-12-26 01:30:00+00:00,2025-12-26 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1210,2025-12-25 20:10:00+00:00,2025-12-26 01:40:00+00:00,2025-12-26 01:40:00+00:00,2025-12-26 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1220,2025-12-25 20:20:00+00:00,2025-12-26 01:50:00+00:00,2025-12-26 01:50:00+00:00,2025-12-26 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-25,1230,2025-12-25 20:30:00+00:00,2025-12-26 02:00:00+00:00,2025-12-26 02:00:00+00:00,2025-12-26 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1170,2025-12-28 19:30:00+00:00,2025-12-29 01:00:00+00:00,2025-12-29 01:00:00+00:00,2025-12-29 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1180,2025-12-28 19:40:00+00:00,2025-12-29 01:10:00+00:00,2025-12-29 01:10:00+00:00,2025-12-29 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1190,2025-12-28 19:50:00+00:00,2025-12-29 01:20:00+00:00,2025-12-29 01:20:00+00:00,2025-12-29 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1200,2025-12-28 20:00:00+00:00,2025-12-29 01:30:00+00:00,2025-12-29 01:30:00+00:00,2025-12-29 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1210,2025-12-28 20:10:00+00:00,2025-12-29 01:40:00+00:00,2025-12-29 01:40:00+00:00,2025-12-29 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1220,2025-12-28 20:20:00+00:00,2025-12-29 01:50:00+00:00,2025-12-29 01:50:00+00:00,2025-12-29 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-28,1230,2025-12-28 20:30:00+00:00,2025-12-29 02:00:00+00:00,2025-12-29 02:00:00+00:00,2025-12-29 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1170,2025-12-29 19:30:00+00:00,2025-12-30 01:00:00+00:00,2025-12-30 01:00:00+00:00,2025-12-30 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1180,2025-12-29 19:40:00+00:00,2025-12-30 01:10:00+00:00,2025-12-30 01:10:00+00:00,2025-12-30 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1190,2025-12-29 19:50:00+00:00,2025-12-30 01:20:00+00:00,2025-12-30 01:20:00+00:00,2025-12-30 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1200,2025-12-29 20:00:00+00:00,2025-12-30 01:30:00+00:00,2025-12-30 01:30:00+00:00,2025-12-30 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1210,2025-12-29 20:10:00+00:00,2025-12-30 01:40:00+00:00,2025-12-30 01:40:00+00:00,2025-12-30 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1220,2025-12-29 20:20:00+00:00,2025-12-30 01:50:00+00:00,2025-12-30 01:50:00+00:00,2025-12-30 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-29,1230,2025-12-29 20:30:00+00:00,2025-12-30 02:00:00+00:00,2025-12-30 02:00:00+00:00,2025-12-30 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1170,2025-12-30 19:30:00+00:00,2025-12-31 01:00:00+00:00,2025-12-31 01:00:00+00:00,2025-12-31 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1180,2025-12-30 19:40:00+00:00,2025-12-31 01:10:00+00:00,2025-12-31 01:10:00+00:00,2025-12-31 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1190,2025-12-30 19:50:00+00:00,2025-12-31 01:20:00+00:00,2025-12-31 01:20:00+00:00,2025-12-31 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1200,2025-12-30 20:00:00+00:00,2025-12-31 01:30:00+00:00,2025-12-31 01:30:00+00:00,2025-12-31 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1210,2025-12-30 20:10:00+00:00,2025-12-31 01:40:00+00:00,2025-12-31 01:40:00+00:00,2025-12-31 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1220,2025-12-30 20:20:00+00:00,2025-12-31 01:50:00+00:00,2025-12-31 01:50:00+00:00,2025-12-31 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-30,1230,2025-12-30 20:30:00+00:00,2025-12-31 02:00:00+00:00,2025-12-31 02:00:00+00:00,2025-12-31 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1170,2025-12-31 19:30:00+00:00,2026-01-01 01:00:00+00:00,2026-01-01 01:00:00+00:00,2026-01-01 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1180,2025-12-31 19:40:00+00:00,2026-01-01 01:10:00+00:00,2026-01-01 01:10:00+00:00,2026-01-01 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1190,2025-12-31 19:50:00+00:00,2026-01-01 01:20:00+00:00,2026-01-01 01:20:00+00:00,2026-01-01 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1200,2025-12-31 20:00:00+00:00,2026-01-01 01:30:00+00:00,2026-01-01 01:30:00+00:00,2026-01-01 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1210,2025-12-31 20:10:00+00:00,2026-01-01 01:40:00+00:00,2026-01-01 01:40:00+00:00,2026-01-01 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1220,2025-12-31 20:20:00+00:00,2026-01-01 01:50:00+00:00,2026-01-01 01:50:00+00:00,2026-01-01 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2025-12-31,1230,2025-12-31 20:30:00+00:00,2026-01-01 02:00:00+00:00,2026-01-01 02:00:00+00:00,2026-01-01 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1170,2026-01-01 19:30:00+00:00,2026-01-02 01:00:00+00:00,2026-01-02 01:00:00+00:00,2026-01-02 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1180,2026-01-01 19:40:00+00:00,2026-01-02 01:10:00+00:00,2026-01-02 01:10:00+00:00,2026-01-02 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1190,2026-01-01 19:50:00+00:00,2026-01-02 01:20:00+00:00,2026-01-02 01:20:00+00:00,2026-01-02 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1200,2026-01-01 20:00:00+00:00,2026-01-02 01:30:00+00:00,2026-01-02 01:30:00+00:00,2026-01-02 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1210,2026-01-01 20:10:00+00:00,2026-01-02 01:40:00+00:00,2026-01-02 01:40:00+00:00,2026-01-02 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1220,2026-01-01 20:20:00+00:00,2026-01-02 01:50:00+00:00,2026-01-02 01:50:00+00:00,2026-01-02 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-01,1230,2026-01-01 20:30:00+00:00,2026-01-02 02:00:00+00:00,2026-01-02 02:00:00+00:00,2026-01-02 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1170,2026-01-04 19:30:00+00:00,2026-01-05 01:00:00+00:00,2026-01-05 01:00:00+00:00,2026-01-05 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1180,2026-01-04 19:40:00+00:00,2026-01-05 01:10:00+00:00,2026-01-05 01:10:00+00:00,2026-01-05 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1190,2026-01-04 19:50:00+00:00,2026-01-05 01:20:00+00:00,2026-01-05 01:20:00+00:00,2026-01-05 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1200,2026-01-04 20:00:00+00:00,2026-01-05 01:30:00+00:00,2026-01-05 01:30:00+00:00,2026-01-05 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1210,2026-01-04 20:10:00+00:00,2026-01-05 01:40:00+00:00,2026-01-05 01:40:00+00:00,2026-01-05 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1220,2026-01-04 20:20:00+00:00,2026-01-05 01:50:00+00:00,2026-01-05 01:50:00+00:00,2026-01-05 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-04,1230,2026-01-04 20:30:00+00:00,2026-01-05 02:00:00+00:00,2026-01-05 02:00:00+00:00,2026-01-05 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1170,2026-01-05 19:30:00+00:00,2026-01-06 01:00:00+00:00,2026-01-06 01:00:00+00:00,2026-01-06 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1180,2026-01-05 19:40:00+00:00,2026-01-06 01:10:00+00:00,2026-01-06 01:10:00+00:00,2026-01-06 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1190,2026-01-05 19:50:00+00:00,2026-01-06 01:20:00+00:00,2026-01-06 01:20:00+00:00,2026-01-06 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1200,2026-01-05 20:00:00+00:00,2026-01-06 01:30:00+00:00,2026-01-06 01:30:00+00:00,2026-01-06 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1210,2026-01-05 20:10:00+00:00,2026-01-06 01:40:00+00:00,2026-01-06 01:40:00+00:00,2026-01-06 08:10:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1220,2026-01-05 20:20:00+00:00,2026-01-06 01:50:00+00:00,2026-01-06 01:50:00+00:00,2026-01-06 08:20:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-05,1230,2026-01-05 20:30:00+00:00,2026-01-06 02:00:00+00:00,2026-01-06 02:00:00+00:00,2026-01-06 08:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-06,1170,2026-01-06 19:30:00+00:00,2026-01-07 01:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-07 07:30:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-06,1180,2026-01-06 19:40:00+00:00,2026-01-07 01:10:00+00:00,2026-01-07 01:10:00+00:00,2026-01-07 07:40:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-06,1190,2026-01-06 19:50:00+00:00,2026-01-07 01:20:00+00:00,2026-01-07 01:20:00+00:00,2026-01-07 07:50:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
reference_validation,2026-01-06,1200,2026-01-06 20:00:00+00:00,2026-01-07 01:30:00+00:00,2026-01-07 01:30:00+00:00,2026-01-07 08:00:00+00:00,NO_K1_OPP0,,,False,False,False,False,,NO_K1_OPP0,False,,,,,,,,,,,,,,,,
