visits_reached,first_break_visit,break_i,first_visit_delay_min,h1_h2_min,h2_h3_min,h3_h4_min,h4_h5_min,break_delay_min,break_close_excess_R,extension_before_reclaim_R,ext15_R,ext30_R,ext60_R,ext120_R,reclaim_min,reclaim15,reclaim30,reclaim60,reach_E05,reach_E10,reach_E15,reach_E20,reach_E30,reach_E40,partition,ref_min,hour,execution_start,dev_block,H,L,R,role
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-06-21 18:00:00+00:00,,30.416,27.449,2.9669999999999987,REF_SUPPORT
1,1,81141,400.0,,,,,410.0,0.15072027520963246,0.6437325306385723,0.35884755966458837,0.5936357772522037,0.5936357772522037,0.6437325306385723,,False,False,False,True,True,True,True,True,True,external,180,18,2021-06-22 18:00:00+00:00,,28.256,23.605,4.651,REF_SUPPORT
2,2,81423,360.0,15.0,,,,380.0,0.012728044123885255,0.0,0.01315231226134865,0.01315231226134865,0.01315231226134865,0.01315231226134865,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-06-23 18:00:00+00:00,,31.17,28.813,2.357000000000003,REF_SUPPORT
1,0,-1,610.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-06-24 18:00:00+00:00,,32.963,30.213,2.75,REF_SUPPORT
1,1,82005,405.0,,,,,410.0,0.0831991411701563,0.10520665593129254,0.10520665593129254,0.10520665593129254,0.10520665593129254,0.10520665593129254,15.0,True,True,True,True,True,False,False,False,False,external,180,18,2021-06-25 18:00:00+00:00,,29.82,27.957,1.8629999999999995,REF_SUPPORT
4,4,82225,10.0,25.0,15.0,10.0,,70.0,0.0091575091575106,0.0,0.008241758241758563,0.008241758241758563,0.008241758241758563,0.008241758241758563,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-06-26 18:00:00+00:00,,28.493,27.401,1.0919999999999987,REF_SUPPORT
1,1,82550,250.0,,,,,255.0,0.18220338983051076,1.959039548022604,1.200564971751417,1.200564971751417,1.2316384180791036,1.959039548022604,,False,False,False,True,True,True,True,True,True,external,180,18,2021-06-27 18:00:00+00:00,,30.548,29.84,0.7079999999999984,REF_SUPPORT
1,0,-1,230.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-06-28 18:00:00+00:00,,34.1,31.676,2.424000000000003,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-06-29 18:00:00+00:00,,35.697,34.771,0.9260000000000019,REF_SUPPORT
1,1,83364,0.0,,,,,5.0,0.0035810205908727824,0.0,0.015219337511193422,0.015219337511193422,0.6991942703670616,2.0725156669650944,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-06-30 18:00:00+00:00,,32.66,31.543,1.1169999999999973,REF_SUPPORT
1,1,83653,5.0,,,,,10.0,0.01990521327014294,0.0,0.032227488151664485,0.032227488151664485,0.032227488151664485,0.032227488151664485,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-07-01 18:00:00+00:00,,34.175,33.12,1.0549999999999997,REF_SUPPORT
1,1,83962,110.0,,,,,115.0,0.023188405797098733,0.12173913043477608,0.2391304347826058,0.2391304347826058,0.2391304347826058,0.2391304347826058,10.0,True,True,True,True,True,False,False,False,False,external,180,18,2021-07-02 18:00:00+00:00,,33.2,32.51,0.6900000000000048,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-03 18:00:00+00:00,,35.198,34.632,0.5660000000000025,REF_SUPPORT
1,0,-1,230.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-04 18:00:00+00:00,,35.308,34.7,0.607999999999997,REF_SUPPORT
5,5,84842,25.0,45.0,50.0,10.0,60.0,195.0,0.15534979423868636,0.31069958847736545,0.31069958847736545,0.31069958847736545,0.3127572016460922,0.3127572016460922,10.0,True,True,True,True,True,True,True,True,False,external,180,18,2021-07-05 18:00:00+00:00,,33.33,32.358,0.9720000000000013,REF_SUPPORT
1,1,85156,320.0,,,,,325.0,0.26346433770013994,0.7874818049490439,0.6710334788937341,0.777292576419207,0.7874818049490439,1.026200873362436,70.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-07-06 18:00:00+00:00,,33.889,33.202,0.6870000000000047,REF_SUPPORT
1,1,85380,0.0,,,,,5.0,0.07674597083653234,0.547966231772832,0.43514965464313227,0.43514965464313227,0.43514965464313227,0.547966231772832,120.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-07-07 18:00:00+00:00,,37.403,36.1,1.3029999999999973,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-08 18:00:00+00:00,,34.474,33.555,0.9189999999999969,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-09 18:00:00+00:00,,34.309,33.374,0.9349999999999952,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-10 18:00:00+00:00,,32.83,31.572,1.2579999999999991,REF_SUPPORT
1,1,86648,580.0,,,,,585.0,0.03392568659127755,0.0,0.08077544426493889,0.08077544426493889,0.17447495961227308,0.17447495961227308,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-07-11 18:00:00+00:00,,32.57,31.951,0.6189999999999998,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-12 18:00:00+00:00,,31.393,30.21,1.1829999999999998,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-13 18:00:00+00:00,,30.314,29.787,0.527000000000001,REF_SUPPORT
2,2,87400,0.0,20.0,,,,25.0,0.026825633383006038,0.6691505216095323,0.6691505216095323,0.6691505216095323,0.6691505216095323,0.6691505216095323,25.0,False,True,True,True,True,True,True,True,True,external,180,18,2021-07-14 18:00:00+00:00,,31.001,30.33,0.6710000000000029,REF_SUPPORT
1,1,87781,485.0,,,,,490.0,0.06933744221879813,0.17950693374422252,0.17950693374422252,0.17950693374422252,0.17950693374422252,0.17950693374422252,30.0,False,True,True,True,True,True,False,False,False,external,180,18,2021-07-15 18:00:00+00:00,,29.25,27.952,1.2979999999999983,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-16 18:00:00+00:00,,28.35,27.503,0.8470000000000013,REF_SUPPORT
1,1,88277,85.0,,,,,90.0,0.06570512820512855,1.5673076923076832,0.23878205128204616,0.6458333333333288,1.0128205128205057,1.5673076923076832,155.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-07-17 18:00:00+00:00,,26.847,26.223,0.6240000000000023,REF_SUPPORT
1,1,88553,25.0,,,,,30.0,0.04341317365269453,0.0,0.07035928143712672,0.07035928143712672,0.07035928143712672,0.07035928143712672,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-07-18 18:00:00+00:00,,26.872,26.204,0.6679999999999993,REF_SUPPORT
2,2,88913,340.0,35.0,,,,390.0,0.05416116248348783,0.2747688243064703,0.2747688243064703,0.2747688243064703,0.2747688243064703,0.2747688243064703,20.0,False,True,True,True,True,True,True,False,False,external,180,18,2021-07-19 18:00:00+00:00,,24.768,24.011,0.7570000000000014,REF_SUPPORT
1,1,89151,125.0,,,,,140.0,0.1798063623789803,0.21438450899032,0.21438450899032,0.21438450899032,0.21438450899032,0.21438450899032,55.0,False,False,True,True,True,True,True,False,False,external,180,18,2021-07-20 18:00:00+00:00,,23.941,23.218,0.722999999999999,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-21 18:00:00+00:00,,27.457,26.335,1.1219999999999999,REF_SUPPORT
2,2,89794,455.0,15.0,,,,475.0,0.0009823182711175527,0.5186640471512753,0.5186640471512753,0.5186640471512753,0.5186640471512753,0.5186640471512753,40.0,False,False,True,True,True,True,True,True,True,external,180,18,2021-07-22 18:00:00+00:00,,28.172,27.154,1.0180000000000007,REF_SUPPORT
1,1,90044,280.0,,,,,285.0,0.05242566510172163,0.0,0.12597809076682437,0.12597809076682437,0.4968701095461676,1.015649452269173,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-07-23 18:00:00+00:00,,27.659,26.381,1.2779999999999987,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-24 18:00:00+00:00,,29.494,28.278,1.216000000000001,REF_SUPPORT
5,0,90620,25.0,35.0,30.0,125.0,15.0,285.0,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-25 18:00:00+00:00,,27.682,26.904,0.7779999999999987,REF_SUPPORT
1,1,90853,5.0,,,,,10.0,0.10581222056631541,0.17138599105811914,0.1594634873323381,0.17138599105811914,0.17138599105811914,0.5812220566318858,25.0,False,True,True,True,True,True,False,False,False,external,180,18,2021-07-26 18:00:00+00:00,,30.51,29.839,0.6710000000000029,REF_SUPPORT
1,1,91245,525.0,,,,,530.0,0.031229668184774427,0.0,0.04489264801561425,0.04489264801561425,0.04489264801561425,0.04489264801561425,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-07-27 18:00:00+00:00,,28.521,26.984,1.536999999999999,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-07-28 18:00:00+00:00,,28.526,27.575,0.9510000000000005,REF_SUPPORT
1,1,91727,55.0,,,,,60.0,0.13174182139699145,0.13704686118479006,0.13704686118479006,0.1494252873563191,1.1883289124668412,1.36781609195402,10.0,True,True,True,True,True,False,False,False,False,external,180,18,2021-07-29 18:00:00+00:00,,30.321,29.19,1.1310000000000002,REF_SUPPORT
2,2,92020,0.0,80.0,,,,85.0,0.02833333333333245,0.20833333333333345,0.20833333333333345,0.20833333333333345,0.21416666666666503,0.7100000000000006,25.0,False,True,True,True,True,True,True,False,False,external,180,18,2021-07-30 18:00:00+00:00,,31.62,30.42,1.1999999999999993,REF_SUPPORT
1,1,92301,45.0,,,,,50.0,0.006422018348621904,0.0,0.022935779816512385,0.022935779816512385,0.022935779816512385,0.3146788990825645,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-07-31 18:00:00+00:00,,34.701,33.611,1.0900000000000034,REF_SUPPORT
1,1,92607,135.0,,,,,140.0,0.15158636897767505,0.17273795534664937,0.17273795534664937,0.17273795534664937,0.17273795534664937,0.17273795534664937,10.0,True,True,True,True,True,True,False,False,False,external,180,18,2021-08-01 18:00:00+00:00,,36.0,34.298,1.7019999999999982,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-02 18:00:00+00:00,,34.2,33.621,0.5790000000000006,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-03 18:00:00+00:00,,35.526,34.2,1.3260000000000005,REF_SUPPORT
1,1,93464,100.0,,,,,105.0,0.08797127468581618,0.10412926391382402,0.10412926391382402,0.10412926391382402,0.16068222621185144,0.2262118491921033,15.0,True,True,True,True,True,False,False,False,False,external,180,18,2021-08-04 18:00:00+00:00,,36.311,35.197,1.1139999999999972,REF_SUPPORT
2,2,93768,75.0,100.0,,,,185.0,0.017107309486779503,0.0,0.06531881804043234,0.3125972006220789,0.34603421461897343,0.34603421461897343,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-05 18:00:00+00:00,,37.386,36.1,1.2860000000000014,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-06 18:00:00+00:00,,40.446,38.842,1.6039999999999992,REF_SUPPORT
1,1,94347,195.0,,,,,200.0,0.0031055900621089643,0.06583850931676653,0.07453416149068134,0.07453416149068134,0.07453416149068134,0.10124223602484227,15.0,True,True,True,True,False,False,False,False,False,external,180,18,2021-08-07 18:00:00+00:00,,39.145,37.535,1.6100000000000065,REF_SUPPORT
1,1,94639,215.0,,,,,220.0,0.04871447902571245,0.0,0.05412719891745507,0.3369418132611682,0.6765899864682028,0.7388362652232766,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-08 18:00:00+00:00,,37.93,37.191,0.7389999999999972,REF_SUPPORT
1,1,94986,510.0,,,,,515.0,0.2583547557840628,0.8419023136246815,0.4858611825192812,0.8419023136246815,0.8419023136246815,0.8419023136246815,45.0,False,False,True,True,True,True,True,True,True,external,180,18,2021-08-09 18:00:00+00:00,,40.059,39.281,0.7779999999999987,REF_SUPPORT
1,1,95196,120.0,,,,,125.0,0.04098360655737565,0.0,0.04728877679697535,0.04728877679697535,0.152585119798233,0.3871374527112218,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-10 18:00:00+00:00,,40.735,39.149,1.5859999999999985,REF_SUPPORT
1,1,95479,95.0,,,,,100.0,0.06843267108168301,0.07505518763797465,0.08830022075055795,0.28035320088300797,0.5088300220750621,0.5088300220750621,10.0,True,True,True,True,False,False,False,False,False,external,180,18,2021-08-11 18:00:00+00:00,,43.318,42.412,0.9059999999999988,REF_SUPPORT
1,1,95748,0.0,,,,,5.0,0.04390243902438689,0.0,0.08013937282229595,0.08362369337978903,0.24529616724738412,0.24529616724738412,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-12 18:00:00+00:00,,40.822,39.387,1.4350000000000023,REF_SUPPORT
1,1,96062,125.0,,,,,135.0,0.05222734254992155,0.0,0.16436251920122788,0.16436251920122788,0.16436251920122788,0.16436251920122788,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-13 18:00:00+00:00,,44.136,42.834,1.3019999999999996,REF_SUPPORT
1,1,96392,340.0,,,,,345.0,0.08405797101449192,0.0,0.09855072463767733,0.09855072463767733,0.34927536231883766,0.9202898550724544,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-14 18:00:00+00:00,,44.231,43.541,0.6900000000000048,REF_SUPPORT
1,1,96629,85.0,,,,,90.0,0.11021945627251924,0.32574516868653886,0.32574516868653886,0.32574516868653886,0.32574516868653886,0.32574516868653886,40.0,False,False,True,True,True,True,True,True,False,external,180,18,2021-08-15 18:00:00+00:00,,52.8,46.694,6.1059999999999945,REF_SUPPORT
1,1,96994,470.0,,,,,475.0,0.4842047930283244,1.4267429193899805,1.0337690631808305,1.1576797385620938,1.1604030501089362,1.4267429193899805,,False,False,False,True,True,True,True,True,True,external,180,18,2021-08-16 18:00:00+00:00,,69.448,65.776,3.671999999999997,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-17 18:00:00+00:00,,70.666,64.6,6.0660000000000025,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-18 18:00:00+00:00,,79.3,76.12,3.1799999999999926,REF_SUPPORT
1,1,97810,230.0,,,,,235.0,0.02496878901373499,0.0,0.1235955056179788,0.1235955056179788,0.1235955056179788,0.1235955056179788,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-19 18:00:00+00:00,,74.505,70.5,4.0049999999999955,REF_SUPPORT
1,1,98055,15.0,,,,,20.0,0.02432938240798596,0.0,0.03597421501351672,0.03597421501351672,0.03597421501351672,0.3703472655437735,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-20 18:00:00+00:00,,77.329,72.52,4.8089999999999975,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-21 18:00:00+00:00,,76.618,72.96,3.6580000000000013,REF_SUPPORT
2,2,98745,550.0,30.0,,,,590.0,0.15820456217807524,0.6732891832229548,0.6732891832229548,0.6732891832229548,0.6732891832229548,0.6732891832229548,15.0,True,True,True,True,True,True,True,True,True,external,180,18,2021-08-22 18:00:00+00:00,,75.149,73.79,1.3589999999999947,REF_SUPPORT
1,1,98922,30.0,,,,,35.0,0.21848184818482042,0.41452145214521446,0.41452145214521446,0.41452145214521446,0.41452145214521446,0.41452145214521446,30.0,False,True,True,True,True,True,True,True,True,external,180,18,2021-08-23 18:00:00+00:00,,73.21,71.695,1.5150000000000006,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-24 18:00:00+00:00,,74.099,68.584,5.515000000000001,REF_SUPPORT
1,1,99546,270.0,,,,,275.0,0.08248987854251569,0.17914979757085708,0.17914979757085708,0.17914979757085708,0.17914979757085708,0.8744939271255109,10.0,True,True,True,True,True,True,False,False,False,external,180,18,2021-08-25 18:00:00+00:00,,71.576,69.6,1.975999999999999,REF_SUPPORT
1,1,99859,395.0,,,,,400.0,0.07809523809523901,1.476190476190481,0.7604761904761932,0.7604761904761932,0.7604761904761932,1.476190476190481,,False,False,False,True,True,True,True,True,True,external,180,18,2021-08-26 18:00:00+00:00,,77.6,73.4,4.199999999999989,REF_SUPPORT
1,1,100076,40.0,,,,,45.0,0.13992673992673832,0.16654456654456712,0.16654456654456712,0.16654456654456712,0.16654456654456712,0.4432234432234428,20.0,False,True,True,True,True,True,False,False,False,external,180,18,2021-08-27 18:00:00+00:00,,85.858,81.763,4.094999999999999,REF_SUPPORT
1,1,100405,245.0,,,,,250.0,0.036314117113026866,0.0,0.10463004993191055,0.10463004993191055,0.26395823876531893,0.2889241942805253,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-28 18:00:00+00:00,,96.607,92.201,4.406000000000006,REF_SUPPORT
4,4,100656,25.0,10.0,15.0,10.0,,65.0,0.03757961783439331,0.0,0.09554140127388443,0.2866242038216578,0.2866242038216578,0.31847133757961776,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-08-29 18:00:00+00:00,,93.5,90.36,3.1400000000000006,REF_SUPPORT
1,1,100935,10.0,,,,,20.0,0.12316806984720796,1.7101652634861229,0.2304334268787019,0.49391955098222506,1.2631743062051743,1.2631743062051743,,False,False,False,True,True,True,True,True,True,external,180,18,2021-08-30 18:00:00+00:00,,108.498,102.084,6.4140000000000015,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-08-31 18:00:00+00:00,,121.704,107.708,13.995999999999995,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-01 18:00:00+00:00,,118.959,114.088,4.871000000000009,REF_SUPPORT
1,1,101832,180.0,,,,,185.0,0.015317919075143717,0.24653179190751484,0.24653179190751484,0.24653179190751484,0.24653179190751484,0.24653179190751484,30.0,False,True,True,True,True,True,True,False,False,external,180,18,2021-09-02 18:00:00+00:00,,128.888,115.048,13.840000000000003,REF_SUPPORT
1,1,102108,120.0,,,,,125.0,0.07166194728816788,0.2833805271182717,0.2833805271182717,0.2833805271182717,0.2833805271182717,1.1546504029623128,25.0,False,True,True,True,True,True,True,False,False,external,180,18,2021-09-03 18:00:00+00:00,,143.699,139.108,4.591000000000008,REF_SUPPORT
1,1,102457,425.0,,,,,430.0,0.11413326392503663,0.19338885996876504,0.19338885996876504,0.19338885996876504,0.19338885996876504,0.19338885996876504,25.0,False,True,True,True,True,True,False,False,False,external,180,18,2021-09-04 18:00:00+00:00,,143.722,136.038,7.6839999999999975,REF_SUPPORT
1,1,102700,200.0,,,,,205.0,0.09403126480340847,1.3344386546660292,0.5260540028422547,0.5260540028422547,1.2946470866887658,1.3344386546660292,,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-05 18:00:00+00:00,,139.222,135.0,4.222000000000008,REF_SUPPORT
1,1,102963,75.0,,,,,80.0,0.06888625757470254,2.1188967054398566,0.4004318450929877,0.4004318450929877,0.4004318450929877,0.4004318450929877,,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-06 18:00:00+00:00,,158.89,144.533,14.357,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-07 18:00:00+00:00,,190.8,130.0,60.80000000000001,REF_SUPPORT
1,1,103526,10.0,,,,,15.0,0.06774286537907155,1.9261074276928958,0.20178725857595772,0.4011722878831549,0.4498894974536354,1.0470836936677217,,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-08 18:00:00+00:00,,176.3,155.486,20.81400000000002,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-09 18:00:00+00:00,,203.815,190.3,13.514999999999986,REF_SUPPORT
1,1,104108,40.0,,,,,45.0,0.13156342182890937,0.24433206911083064,0.24433206911083064,0.24433206911083064,0.24433206911083064,0.31099873577749954,15.0,True,True,True,True,True,True,True,False,False,external,180,18,2021-09-10 18:00:00+00:00,,180.557,168.692,11.86499999999998,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-11 18:00:00+00:00,,191.296,185.4,5.895999999999987,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-12 18:00:00+00:00,,180.444,175.0,5.443999999999988,REF_SUPPORT
1,1,104967,15.0,,,,,20.0,0.4753820033955888,2.529711375212231,0.6974533106960974,0.6974533106960974,1.008149405772501,1.160611205432942,,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-13 18:00:00+00:00,,160.1,154.21,5.889999999999986,REF_SUPPORT
2,0,-1,420.0,275.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-14 18:00:00+00:00,,163.25,155.618,7.632000000000005,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-15 18:00:00+00:00,,164.786,158.318,6.467999999999989,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-16 18:00:00+00:00,,159.9,153.537,6.3629999999999995,REF_SUPPORT
1,1,106168,255.0,,,,,265.0,0.1917692696913476,0.2681733850565024,0.2681733850565024,0.2681733850565024,0.2681733850565024,0.5095294316073512,25.0,False,True,True,True,True,True,True,False,False,external,180,18,2021-09-17 18:00:00+00:00,,145.99,140.061,5.929000000000002,REF_SUPPORT
1,1,106467,315.0,,,,,320.0,0.37695051270619845,1.333481943825237,1.333481943825237,1.333481943825237,1.333481943825237,1.333481943825237,120.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-18 18:00:00+00:00,,165.498,161.012,4.48599999999999,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-19 18:00:00+00:00,,161.95,156.189,5.760999999999996,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-20 18:00:00+00:00,,146.88,141.041,5.838999999999999,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-21 18:00:00+00:00,,138.692,129.444,9.248000000000019,REF_SUPPORT
1,1,107556,0.0,,,,,5.0,0.3186573169329794,0.7420393148637778,0.5632831359926427,0.7420393148637778,0.7420393148637778,0.7420393148637778,45.0,False,False,True,True,True,True,True,True,True,external,180,18,2021-09-22 18:00:00+00:00,,145.0,136.301,8.699000000000012,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-23 18:00:00+00:00,,152.099,144.627,7.47199999999998,REF_SUPPORT
3,3,108161,0.0,25.0,120.0,,,150.0,0.1525205761316927,1.2273662551440454,0.9233539094650269,1.2273662551440454,1.2273662551440454,1.2273662551440454,185.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-24 18:00:00+00:00,,139.498,135.61,3.887999999999977,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-25 18:00:00+00:00,,139.341,136.368,2.973000000000013,REF_SUPPORT
1,1,108800,460.0,,,,,465.0,0.23174971031286554,0.467941290073388,0.467941290073388,0.467941290073388,0.467941290073388,0.467941290073388,35.0,False,False,True,True,True,True,True,True,True,external,180,18,2021-09-26 18:00:00+00:00,,140.778,135.6,5.177999999999997,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-09-27 18:00:00+00:00,,145.904,140.473,5.430999999999983,REF_SUPPORT
2,2,109322,135.0,50.0,,,,195.0,0.032281205164997544,0.4237207077953192,0.2931611669057873,0.4237207077953192,0.4237207077953192,0.4237207077953192,65.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-28 18:00:00+00:00,,132.772,128.59,4.181999999999988,REF_SUPPORT
1,1,109654,410.0,,,,,415.0,0.04901960784313731,0.6719607843137247,0.12254901960784327,0.4349019607843121,0.4349019607843121,0.4349019607843121,,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-29 18:00:00+00:00,,137.9,132.8,5.099999999999994,REF_SUPPORT
1,1,109868,40.0,,,,,45.0,0.3411691927002806,1.0785648004948933,0.9081348592638426,1.0785648004948933,1.0785648004948933,1.0785648004948933,75.0,False,False,False,True,True,True,True,True,True,external,180,18,2021-09-30 18:00:00+00:00,,139.391,136.158,3.233000000000004,REF_SUPPORT
1,1,110149,5.0,,,,,10.0,0.06306306306306383,0.33597597597597606,0.33597597597597606,0.33597597597597606,0.33597597597597606,0.33597597597597606,40.0,False,False,True,True,True,True,True,True,False,external,180,18,2021-10-01 18:00:00+00:00,,162.125,153.8,8.324999999999989,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-02 18:00:00+00:00,,175.0,166.891,8.109000000000009,REF_SUPPORT
1,0,-1,0.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-03 18:00:00+00:00,,177.2,171.538,5.661999999999978,REF_SUPPORT
3,0,-1,0.0,45.0,10.0,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-04 18:00:00+00:00,,171.869,162.1,9.769000000000005,REF_SUPPORT
1,1,111335,175.0,,,,,180.0,0.04455159112825351,0.3459980713596879,0.3459980713596879,0.3459980713596879,0.3459980713596879,0.3459980713596879,35.0,False,False,True,True,True,True,True,True,False,external,180,18,2021-10-05 18:00:00+00:00,,165.335,160.15,5.185000000000002,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-06 18:00:00+00:00,,162.042,157.75,4.292000000000002,REF_SUPPORT
1,1,111902,130.0,,,,,135.0,0.21248600223963762,0.0,0.2583986562150059,0.28107502799551787,0.3667413213885782,0.48684210526315874,5.0,True,True,True,False,False,False,False,False,False,external,180,18,2021-10-07 18:00:00+00:00,,157.174,153.602,3.5720000000000027,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-08 18:00:00+00:00,,169.0,162.501,6.498999999999995,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-09 18:00:00+00:00,,158.591,156.252,2.3389999999999986,REF_SUPPORT
1,0,-1,150.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-10 18:00:00+00:00,,154.781,152.0,2.781000000000006,REF_SUPPORT
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,180,18,2021-10-11 18:00:00+00:00,,149.049,145.5,3.5490000000000066,REF_SUPPORT
