partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_fraction,entry_price,H,L,R4,stop_r4_fraction,target_r4_fraction,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,structural_winner
development,BEAR,08-12,2022-02-21 08:00:00+00:00,2022-02-21 12:00:00+00:00,2022-02-21 09:15:00+00:00,0.1,38946.24,39510.0,38883.6,626.4000000000015,0.3,0.3,1.0,39134.159999999996,38758.32,2022-02-21 10:20:00+00:00,38758.32,TP,0.0048251127708348295,2.012556385417415,True,True
development,BEAR,12-16,2022-02-21 12:00:00+00:00,2022-02-21 16:00:00+00:00,2022-02-21 13:20:00+00:00,0.05,37415.525,39335.0,37314.5,2020.5,0.3,0.3,1.0,38021.675,36809.375,2022-02-21 14:15:00+00:00,38021.675,STOP,-0.016200494313523637,-8.50024715676182,False,False
development,BULL,00-04,2022-03-03 00:00:00+00:00,2022-03-03 04:00:00+00:00,2022-03-03 01:45:00+00:00,0.05,43695.96000000001,44345.0,43661.8,683.1999999999971,0.2,0.2,1.0,43832.600000000006,43559.32000000001,2022-03-03 01:55:00+00:00,43832.600000000006,STOP,-0.0031270625476588544,-1.9635312738294273,False,True
development,SIDEWAYS,16-20,2022-03-03 16:00:00+00:00,2022-03-03 20:00:00+00:00,2022-03-03 16:15:00+00:00,0.05,42420.35,44080.0,42333.0,1747.0,0.25,0.25,1.0,42857.1,41983.6,2022-03-03 20:00:00+00:00,42220.6,TIME,0.004708824891826682,1.9544124459133414,True,True
development,SIDEWAYS,20-00,2022-03-03 20:00:00+00:00,2022-03-04 00:00:00+00:00,2022-03-03 20:10:00+00:00,0.05,42086.52,42761.4,42051.0,710.4000000000015,0.15,0.15,1.0,42193.079999999994,41979.96,2022-03-03 20:20:00+00:00,42193.079999999994,STOP,-0.0025319270873428758,-1.6659635436714377,False,True
development,BEAR,16-20,2022-03-04 16:00:00+00:00,2022-03-04 20:00:00+00:00,2022-03-04 16:25:00+00:00,0.05,40604.29,41825.8,40540.0,1285.800000000003,0.25,0.25,1.0,40925.740000000005,40282.84,2022-03-04 17:10:00+00:00,40925.740000000005,STOP,-0.007916651171588135,-4.358325585794067,False,True
development,BEAR,08-12,2022-03-06 08:00:00+00:00,2022-03-06 12:00:00+00:00,2022-03-06 09:40:00+00:00,0.1,38853.99,39645.9,38766.0,879.9000000000015,0.3,0.3,1.0,39117.96,38590.02,2022-03-06 09:50:00+00:00,38590.02,TP,0.006793896843026962,2.996948421513481,True,True
development,BULL,20-00,2022-03-09 20:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-09 21:05:00+00:00,0.05,41799.6,42552.0,41760.0,792.0,0.15,0.15,1.0,41918.4,41680.799999999996,2022-03-09 21:05:00+00:00,41918.4,STOP_FILL_BAR,-0.002842132460597779,-1.8210662302988894,False,True
development,BULL,08-12,2022-03-17 08:00:00+00:00,2022-03-17 12:00:00+00:00,2022-03-17 10:50:00+00:00,0.1,40635.93,41498.4,40540.1,958.3000000000028,0.3,0.3,1.0,40923.42,40348.44,2022-03-17 12:00:00+00:00,40743.4,TIME,-0.002644703837219947,-1.7223519186099736,False,False
development,BULL,04-08,2022-03-20 04:00:00+00:00,2022-03-20 08:00:00+00:00,2022-03-20 07:45:00+00:00,0.05,41781.19,42269.3,41755.5,513.8000000000029,0.25,0.25,1.0,41909.64,41652.740000000005,2022-03-20 08:00:00+00:00,41848.7,TIME,-0.0016157988798307266,-1.2078994399153633,False,False
development,SIDEWAYS,16-20,2022-03-20 16:00:00+00:00,2022-03-20 20:00:00+00:00,2022-03-20 17:20:00+00:00,0.05,41224.4,41688.0,41200.0,488.0,0.25,0.25,1.0,41346.4,41102.4,2022-03-20 17:30:00+00:00,41102.4,TP,0.0029594123868388624,1.079706193419431,True,True
development,BULL,16-20,2022-03-25 16:00:00+00:00,2022-03-25 20:00:00+00:00,2022-03-25 16:40:00+00:00,0.05,44235.7,45142.0,44188.0,954.0,0.25,0.25,1.0,44474.2,43997.2,2022-03-25 18:50:00+00:00,44474.2,STOP,-0.005391572869876593,-3.0957864349382964,False,True
development,BULL,08-12,2022-03-27 08:00:00+00:00,2022-03-27 12:00:00+00:00,2022-03-27 10:25:00+00:00,0.1,44533.52,44746.1,44509.9,236.1999999999971,0.3,0.3,1.0,44604.38,44462.659999999996,2022-03-27 11:30:00+00:00,44604.38,STOP,-0.0015911609951335666,-1.1955804975667834,False,False
development,BULL,12-16,2022-03-27 12:00:00+00:00,2022-03-27 16:00:00+00:00,2022-03-27 12:30:00+00:00,0.05,44482.995,44729.9,44470.0,259.90000000000146,0.3,0.3,1.0,44560.965000000004,44405.025,2022-03-27 13:40:00+00:00,44560.965000000004,STOP,-0.0017528046391660714,-1.2764023195830356,False,True
development,SIDEWAYS,16-20,2022-03-31 16:00:00+00:00,2022-03-31 20:00:00+00:00,2022-03-31 16:15:00+00:00,0.05,46270.97,47619.4,46200.0,1419.4000000000017,0.25,0.25,1.0,46625.82,45916.12,2022-03-31 16:25:00+00:00,45916.12,TP,0.007668955286651621,3.4344776433258106,True,True
development,BULL,00-04,2022-04-04 00:00:00+00:00,2022-04-04 04:00:00+00:00,2022-04-04 00:10:00+00:00,0.05,46283.3,47448.0,46222.0,1226.0,0.2,0.2,1.0,46528.5,46038.100000000006,2022-04-04 00:25:00+00:00,46038.100000000006,TP,0.005297807200437244,2.2489036002186222,True,True
development,BULL,08-12,2022-04-05 08:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-05 11:00:00+00:00,0.1,46568.31,46878.0,46533.9,344.09999999999854,0.3,0.3,1.0,46671.53999999999,46465.08,2022-04-05 11:05:00+00:00,46671.53999999999,STOP,-0.0022167435322431915,-1.5083717661215958,False,False
development,SIDEWAYS,16-20,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,2022-04-05 19:05:00+00:00,0.05,45700.3,47188.0,45622.0,1566.0,0.25,0.25,1.0,46091.8,45308.8,2022-04-05 20:00:00+00:00,46019.5,TIME,-0.006984636862340008,-3.892318431170004,False,True
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:35:00+00:00,0.1,45138.850000000006,45485.8,45100.3,385.5,0.3,0.3,1.0,45254.50000000001,45023.200000000004,2022-04-06 10:35:00+00:00,45254.50000000001,STOP_FILL_BAR,-0.0025620945150353065,-1.6810472575176534,False,True
development,BEAR,08-12,2022-04-10 08:00:00+00:00,2022-04-10 12:00:00+00:00,2022-04-10 09:00:00+00:00,0.1,42577.37,42778.7,42555.0,223.6999999999971,0.3,0.3,1.0,42644.48,42510.26,2022-04-10 09:00:00+00:00,42644.48,STOP_FILL_BAR,-0.0015761894170541904,-1.1880947085270952,False,True
development,BEAR,00-04,2022-04-11 00:00:00+00:00,2022-04-11 04:00:00+00:00,2022-04-11 02:20:00+00:00,0.05,41916.07,43399.4,41838.0,1561.4000000000017,0.2,0.2,1.0,42228.35,41603.79,2022-04-11 04:00:00+00:00,42105.1,TIME,-0.004509726221947783,-2.6548631109738916,False,False
development,BEAR,12-16,2022-04-11 12:00:00+00:00,2022-04-11 16:00:00+00:00,2022-04-11 13:10:00+00:00,0.05,41003.845,42338.5,40933.6,1404.9000000000017,0.3,0.3,1.0,41425.315,40582.375,2022-04-11 15:55:00+00:00,40582.375,TP,0.010278792147419374,4.7393960737096865,True,True
development,BEAR,20-00,2022-04-12 20:00:00+00:00,2022-04-13 00:00:00+00:00,2022-04-12 20:40:00+00:00,0.05,39287.87,40366.5,39231.1,1135.4000000000017,0.15,0.15,1.0,39458.18,39117.560000000005,2022-04-12 20:40:00+00:00,39458.18,STOP_FILL_BAR,-0.004334925767164208,-2.567462883582104,False,False
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:20:00+00:00,0.05,40025.32,40400.0,40005.6,394.4000000000015,0.3,0.3,1.0,40143.64,39907.0,2022-04-15 14:25:00+00:00,39907.0,TP,0.0029561287704882736,1.078064385244137,True,True
development,BEAR,04-08,2022-04-16 04:00:00+00:00,2022-04-16 08:00:00+00:00,2022-04-16 06:10:00+00:00,0.05,40399.99,40700.0,40384.2,315.8000000000029,0.25,0.25,1.0,40478.94,40321.03999999999,2022-04-16 08:00:00+00:00,40376.0,TIME,0.0005938120281712438,-0.10309398591437813,False,True
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 12:55:00+00:00,0.05,39536.745,39777.0,39524.1,252.90000000000143,0.3,0.3,1.0,39612.615000000005,39460.875,2022-04-24 13:05:00+00:00,39460.875,TP,0.0019189743616982787,0.5594871808491393,True,True
development,BEAR,16-20,2022-04-26 16:00:00+00:00,2022-04-26 20:00:00+00:00,2022-04-26 16:15:00+00:00,0.05,38635.12,40628.6,38530.2,2098.400000000001,0.25,0.25,1.0,39159.72,38110.520000000004,2022-04-26 17:20:00+00:00,38110.520000000004,TP,0.013578319415081369,6.389159707540684,True,True
development,BEAR,00-04,2022-05-01 00:00:00+00:00,2022-05-01 04:00:00+00:00,2022-05-01 01:15:00+00:00,0.05,37594.89,38447.8,37550.0,897.8000000000029,0.2,0.2,1.0,37774.45,37415.33,2022-05-01 01:35:00+00:00,37415.33,TP,0.004776181018218106,1.9880905091090528,True,False
development,BEAR,08-12,2022-05-01 08:00:00+00:00,2022-05-01 12:00:00+00:00,2022-05-01 11:30:00+00:00,0.1,37897.82,38159.0,37868.8,290.1999999999971,0.3,0.3,1.0,37984.88,37810.76,2022-05-01 12:00:00+00:00,37922.1,TIME,-0.0006406700965912772,-0.7203350482956385,False,False
development,BEAR,12-16,2022-05-02 12:00:00+00:00,2022-05-02 16:00:00+00:00,2022-05-02 12:50:00+00:00,0.05,38490.65,39073.0,38460.0,613.0,0.3,0.3,1.0,38674.55,38306.75,2022-05-02 13:05:00+00:00,38674.55,STOP,-0.004777783695520898,-2.788891847760449,False,False
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:30:00+00:00,0.1,39548.72,39845.0,39515.8,329.1999999999971,0.3,0.3,1.0,39647.48,39449.96,2022-05-05 08:40:00+00:00,39449.96,TP,0.0024971731069931475,0.8485865534965736,True,True
development,SIDEWAYS,16-20,2022-05-05 16:00:00+00:00,2022-05-05 20:00:00+00:00,2022-05-05 19:30:00+00:00,0.05,35735.845,39550.0,35535.1,4014.9000000000015,0.25,0.25,1.0,36739.57,34732.12,2022-05-05 20:00:00+00:00,36284.0,TIME,-0.015339080410719233,-8.069540205359615,False,False
development,BEAR,12-16,2022-05-07 12:00:00+00:00,2022-05-07 16:00:00+00:00,2022-05-07 13:25:00+00:00,0.05,35874.47,36138.0,35860.6,277.40000000000146,0.3,0.3,1.0,35957.69,35791.25,2022-05-07 14:50:00+00:00,35957.69,STOP,-0.0023197555253081413,-1.5598777626540707,False,False
development,SIDEWAYS,04-08,2022-05-18 04:00:00+00:00,2022-05-18 08:00:00+00:00,2022-05-18 07:30:00+00:00,0.05,29750.0,30700.0,29700.0,1000.0,0.25,0.25,1.0,30000.0,29500.0,2022-05-18 08:00:00+00:00,29893.7,TIME,-0.0048302521008403605,-2.8151260504201803,False,False
development,SIDEWAYS,20-00,2022-05-23 20:00:00+00:00,2022-05-24 00:00:00+00:00,2022-05-23 20:10:00+00:00,0.05,29124.09,30531.8,29050.0,1481.7999999999993,0.15,0.15,1.0,29346.36,28901.82,2022-05-23 20:40:00+00:00,29346.36,STOP,-0.007631826436465498,-4.215913218232749,False,True
development,BULL,08-12,2022-05-25 08:00:00+00:00,2022-05-25 12:00:00+00:00,2022-05-25 09:15:00+00:00,0.1,29713.49,30209.3,29658.4,550.8999999999978,0.3,0.3,1.0,29878.760000000002,29548.22,2022-05-25 11:25:00+00:00,29548.22,TP,0.005562120101004642,2.381060050502321,True,True
development,BEAR,00-04,2022-06-04 00:00:00+00:00,2022-06-04 04:00:00+00:00,2022-06-04 01:25:00+00:00,0.05,29562.035,29878.1,29545.4,332.6999999999971,0.2,0.2,1.0,29628.575,29495.495,2022-06-04 02:15:00+00:00,29495.495,TP,0.0022508599289595885,0.7254299644797942,True,True
development,BEAR,20-00,2022-06-09 20:00:00+00:00,2022-06-10 00:00:00+00:00,2022-06-09 23:00:00+00:00,0.05,29981.01,30456.2,29956.0,500.2000000000007,0.15,0.15,1.0,30056.039999999997,29905.98,2022-06-09 23:00:00+00:00,30056.039999999997,STOP_FILL_BAR,-0.002502584135757896,-1.651292067878948,False,False
development,BEAR,20-00,2022-06-12 20:00:00+00:00,2022-06-13 00:00:00+00:00,2022-06-12 20:15:00+00:00,0.05,27445.52,28234.4,27404.0,830.4000000000015,0.15,0.15,1.0,27570.08,27320.96,2022-06-12 22:00:00+00:00,27320.96,TP,0.0045384456188114234,1.869222809405712,True,True
development,BEAR,08-12,2022-06-14 08:00:00+00:00,2022-06-14 12:00:00+00:00,2022-06-14 11:55:00+00:00,0.1,21922.28,23424.2,21755.4,1668.7999999999993,0.3,0.3,1.0,22422.92,21421.64,2022-06-14 12:00:00+00:00,21980.0,TIME,-0.002632937814862376,-1.7164689074311879,False,False
development,BEAR,08-12,2022-06-16 08:00:00+00:00,2022-06-16 12:00:00+00:00,2022-06-16 08:25:00+00:00,0.1,21707.12,22353.5,21635.3,718.2000000000007,0.3,0.3,1.0,21922.579999999998,21491.66,2022-06-16 09:05:00+00:00,21491.66,TP,0.009925775505916912,4.5628877529584555,True,True
development,BEAR,16-20,2022-06-18 16:00:00+00:00,2022-06-18 20:00:00+00:00,2022-06-18 16:40:00+00:00,0.05,18922.715,19278.3,18904.0,374.2999999999993,0.25,0.25,1.0,19016.29,18829.14,2022-06-18 16:40:00+00:00,19016.29,STOP_FILL_BAR,-0.004945114905551383,-2.872557452775691,False,True
development,BEAR,16-20,2022-06-23 16:00:00+00:00,2022-06-23 20:00:00+00:00,2022-06-23 16:35:00+00:00,0.05,20294.215,20855.0,20264.7,590.2999999999993,0.25,0.25,1.0,20441.79,20146.64,2022-06-23 18:30:00+00:00,20441.79,STOP,-0.007271776710752336,-4.035888355376168,False,True
development,BULL,00-04,2022-06-25 00:00:00+00:00,2022-06-25 04:00:00+00:00,2022-06-25 00:30:00+00:00,0.05,21151.865,21563.5,21130.2,433.2999999999993,0.2,0.2,1.0,21238.525,21065.205,2022-06-25 00:30:00+00:00,21238.525,STOP_FILL_BAR,-0.004097038251709712,-2.448519125854856,False,False
development,BEAR,16-20,2022-06-28 16:00:00+00:00,2022-06-28 20:00:00+00:00,2022-06-28 17:10:00+00:00,0.05,20603.375,21138.7,20575.2,563.5,0.25,0.25,1.0,20744.25,20462.5,2022-06-28 18:05:00+00:00,20462.5,TP,0.006837472016113865,3.0187360080569325,True,True
development,BEAR,20-00,2022-06-28 20:00:00+00:00,2022-06-29 00:00:00+00:00,2022-06-28 23:35:00+00:00,0.05,20236.54,20757.9,20209.1,548.8000000000029,0.15,0.15,1.0,20318.86,20154.22,2022-06-29 00:00:00+00:00,20268.6,TIME,-0.001584262922416464,-1.192131461208232,False,False
development,BEAR,00-04,2022-06-30 00:00:00+00:00,2022-06-30 04:00:00+00:00,2022-06-30 00:30:00+00:00,0.05,20057.315,20430.0,20037.7,392.2999999999993,0.2,0.2,1.0,20135.774999999998,19978.855,2022-06-30 01:15:00+00:00,19978.855,TP,0.00391178978841381,1.5558948942069049,True,True
development,BEAR,00-04,2022-07-02 00:00:00+00:00,2022-07-02 04:00:00+00:00,2022-07-02 00:35:00+00:00,0.05,19231.56,19686.8,19207.6,479.2000000000007,0.2,0.2,1.0,19327.4,19135.72,2022-07-02 00:35:00+00:00,19327.4,STOP_FILL_BAR,-0.004983475079504738,-2.891737539752369,False,True
development,BEAR,00-04,2022-07-03 00:00:00+00:00,2022-07-03 04:00:00+00:00,2022-07-03 01:35:00+00:00,0.05,19192.995000000003,19375.3,19183.4,191.89999999999785,0.2,0.2,1.0,19231.375000000004,19154.615,2022-07-03 02:20:00+00:00,19231.375000000004,STOP,-0.001999687906968194,-1.3998439534840972,False,True
development,SIDEWAYS,12-16,2022-07-05 12:00:00+00:00,2022-07-05 16:00:00+00:00,2022-07-05 12:10:00+00:00,0.05,19499.265000000003,20209.2,19461.9,747.2999999999993,0.3,0.3,1.0,19723.455,19275.075000000004,2022-07-05 16:00:00+00:00,19507.0,TIME,-0.00039668161851213075,-0.5983408092560654,False,True
development,BULL,12-16,2022-07-07 12:00:00+00:00,2022-07-07 16:00:00+00:00,2022-07-07 13:05:00+00:00,0.05,20396.23,20619.1,20384.5,234.59999999999852,0.3,0.3,1.0,20466.61,20325.85,2022-07-07 13:35:00+00:00,20466.61,STOP,-0.003450637691377329,-2.1253188456886645,False,False
