event_id,local_date,weekday,H,L,R,k1_signal,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2,h2_timing_bucket,first_post_leave_exists,first_post_leave_start,first_post_leave_close,first_close_depth_R,first_close_depth_bin,first_post_leave_is_h2_terminal,pre_h2_low_depth_R,pre_h2_close_depth_R,P10_level,P10_reached_before_terminal,P10_first_start,P10_first_complete,P10_to_h2_minutes,P20_level,P20_reached_before_terminal,P20_first_start,P20_first_complete,P20_to_h2_minutes,P35_level,P35_reached_before_terminal,P35_first_start,P35_first_complete,P35_to_h2_minutes,P50_level,P50_reached_before_terminal,P50_first_start,P50_first_complete,P50_to_h2_minutes
2024-05-19,2024-05-19,Sunday,578.18,576.5,1.67999999999995,2024-05-18 22:05:00+00:00,2024-05-18 22:10:00+00:00,2024-05-18 22:15:00+00:00,H2_ARRIVAL,2024-05-18 22:45:00+00:00,35.0,7_12_BARS_35_60M,True,2024-05-18 22:15:00+00:00,576.71,0.8749999999999746,GT_0.50R,False,0.9345238095237994,0.8749999999999746,578.012,True,2024-05-18 22:15:00+00:00,2024-05-18 22:20:00+00:00,30.0,577.8439999999999,True,2024-05-18 22:15:00+00:00,2024-05-18 22:20:00+00:00,30.0,577.592,True,2024-05-18 22:15:00+00:00,2024-05-18 22:20:00+00:00,30.0,577.3399999999999,True,2024-05-18 22:15:00+00:00,2024-05-18 22:20:00+00:00,30.0
2024-05-21,2024-05-21,Tuesday,594.72,577.27,17.450000000000045,2024-05-20 22:05:00+00:00,2024-05-20 22:05:00+00:00,2024-05-20 22:10:00+00:00,H2_ARRIVAL,2024-05-20 23:15:00+00:00,70.0,13PLUS_BARS_65M_PLUS,True,2024-05-20 22:10:00+00:00,592.9,0.10429799426934357,GT_0.10_TO_0.20R,False,0.309455587392548,0.27220630372492766,592.975,True,2024-05-20 22:10:00+00:00,2024-05-20 22:15:00+00:00,65.0,591.23,True,2024-05-20 22:20:00+00:00,2024-05-20 22:25:00+00:00,55.0,588.6125,False,,,,585.995,False,,,
2024-05-29,2024-05-29,Wednesday,603.26,595.73,7.529999999999973,2024-05-28 22:10:00+00:00,2024-05-28 22:10:00+00:00,2024-05-28 22:15:00+00:00,H2_ARRIVAL,2024-05-28 22:20:00+00:00,10.0,2_BARS_10M,True,2024-05-28 22:15:00+00:00,603.11,0.019920318725096656,LE_0.10R,False,0.0982735723771596,0.019920318725096656,602.507,False,,,,601.754,False,,,,600.6245,False,,,,599.495,False,,,
2024-05-30,2024-05-30,Thursday,597.53,593.86,3.669999999999959,2024-05-29 22:30:00+00:00,2024-05-29 22:35:00+00:00,2024-05-29 22:40:00+00:00,NO_H2_BY_END,,,NON_H2,True,2024-05-29 22:40:00+00:00,597.22,0.08446866485012232,LE_0.10R,False,,,597.163,True,2024-05-29 22:45:00+00:00,2024-05-29 22:50:00+00:00,,596.7959999999999,True,2024-05-29 22:50:00+00:00,2024-05-29 22:55:00+00:00,,596.2455,True,2024-05-29 23:40:00+00:00,2024-05-29 23:45:00+00:00,,595.6949999999999,True,2024-05-30 00:50:00+00:00,2024-05-30 00:55:00+00:00,
2024-06-19,2024-06-19,Wednesday,589.25,575.67,13.580000000000041,2024-06-18 22:45:00+00:00,2024-06-18 22:45:00+00:00,2024-06-18 22:50:00+00:00,H2_ARRIVAL,2024-06-18 22:55:00+00:00,10.0,2_BARS_10M,True,2024-06-18 22:50:00+00:00,588.0,0.09204712812960208,LE_0.10R,False,0.09204712812960208,0.09204712812960208,587.892,False,,,,586.534,False,,,,584.497,False,,,,582.46,False,,,
2024-07-09,2024-07-09,Tuesday,511.29,504.23,7.060000000000002,2024-07-08 22:15:00+00:00,2024-07-08 22:15:00+00:00,2024-07-08 22:20:00+00:00,H2_ARRIVAL,2024-07-08 22:20:00+00:00,5.0,1_BAR_5M,True,2024-07-08 22:20:00+00:00,511.74,-0.06373937677053661,LE_0.10R,True,0.0,0.0,510.584,False,,,,509.87800000000004,False,,,,508.819,False,,,,507.76,False,,,
2024-07-26,2024-07-26,Friday,572.99,560.89,12.100000000000023,2024-07-25 22:10:00+00:00,2024-07-25 22:10:00+00:00,2024-07-25 22:15:00+00:00,H2_ARRIVAL,2024-07-25 22:30:00+00:00,20.0,4_6_BARS_20_30M,True,2024-07-25 22:15:00+00:00,571.51,0.12231404958677813,GT_0.10_TO_0.20R,False,0.15785123966941855,0.1462809917355354,571.78,True,2024-07-25 22:15:00+00:00,2024-07-25 22:20:00+00:00,15.0,570.57,False,,,,568.755,False,,,,566.94,False,,,
2024-08-09,2024-08-09,Friday,513.82,501.63,12.190000000000055,2024-08-08 22:05:00+00:00,2024-08-08 22:05:00+00:00,2024-08-08 22:10:00+00:00,H2_ARRIVAL,2024-08-08 22:30:00+00:00,25.0,4_6_BARS_20_30M,True,2024-08-08 22:10:00+00:00,509.75,0.33388022969647513,GT_0.20_TO_0.35R,False,0.39048400328138033,0.33388022969647513,512.601,True,2024-08-08 22:10:00+00:00,2024-08-08 22:15:00+00:00,20.0,511.38200000000006,True,2024-08-08 22:10:00+00:00,2024-08-08 22:15:00+00:00,20.0,509.55350000000004,False,,,,507.725,False,,,
2024-08-10,2024-08-10,Saturday,508.85,503.42,5.430000000000007,2024-08-09 22:05:00+00:00,2024-08-09 22:05:00+00:00,2024-08-09 22:10:00+00:00,H2_ARRIVAL,2024-08-09 22:30:00+00:00,25.0,4_6_BARS_20_30M,True,2024-08-09 22:10:00+00:00,506.77,0.38305709023941775,GT_0.35_TO_0.50R,False,0.48434622467771493,0.38305709023941775,508.307,True,2024-08-09 22:10:00+00:00,2024-08-09 22:15:00+00:00,20.0,507.764,True,2024-08-09 22:10:00+00:00,2024-08-09 22:15:00+00:00,20.0,506.9495,True,2024-08-09 22:10:00+00:00,2024-08-09 22:15:00+00:00,20.0,506.135,False,,,
2024-08-14,2024-08-14,Wednesday,525.67,518.8,6.8700000000000045,2024-08-13 22:05:00+00:00,2024-08-13 22:05:00+00:00,2024-08-13 22:10:00+00:00,H2_ARRIVAL,2024-08-14 00:55:00+00:00,170.0,13PLUS_BARS_65M_PLUS,True,2024-08-13 22:10:00+00:00,523.93,0.2532751091703068,GT_0.20_TO_0.35R,False,0.5400291120815022,0.4818049490538491,524.983,True,2024-08-13 22:10:00+00:00,2024-08-13 22:15:00+00:00,165.0,524.2959999999999,True,2024-08-13 22:10:00+00:00,2024-08-13 22:15:00+00:00,165.0,523.2655,True,2024-08-13 23:30:00+00:00,2024-08-13 23:35:00+00:00,85.0,522.2349999999999,False,,,
2024-08-23,2024-08-23,Friday,586.63,574.68,11.950000000000045,2024-08-23 01:55:00+00:00,2024-08-23 01:55:00+00:00,2024-08-23 02:00:00+00:00,NO_H2_BY_END,,,NON_H2,False,,,,MISSING_FIRST_POST_LEAVE_BAR,False,,,585.435,False,,,,584.24,False,,,,582.4475,False,,,,580.655,False,,,
2024-08-29,2024-08-29,Thursday,540.4,528.09,12.309999999999945,2024-08-29 00:25:00+00:00,2024-08-29 00:25:00+00:00,2024-08-29 00:30:00+00:00,H2_ARRIVAL,2024-08-29 01:00:00+00:00,35.0,7_12_BARS_35_60M,True,2024-08-29 00:30:00+00:00,537.19,0.2607636068237154,GT_0.20_TO_0.35R,False,0.2664500406173832,0.2607636068237154,539.169,True,2024-08-29 00:30:00+00:00,2024-08-29 00:35:00+00:00,30.0,537.938,True,2024-08-29 00:30:00+00:00,2024-08-29 00:35:00+00:00,30.0,536.0915,False,,,,534.245,False,,,
2024-09-27,2024-09-27,Friday,599.74,591.33,8.409999999999968,2024-09-27 01:10:00+00:00,2024-09-27 01:10:00+00:00,2024-09-27 01:15:00+00:00,NO_H2_BY_END,,,NON_H2,True,2024-09-27 01:15:00+00:00,597.48,0.2687277051129607,GT_0.20_TO_0.35R,False,,,598.899,True,2024-09-27 01:15:00+00:00,2024-09-27 01:20:00+00:00,,598.058,True,2024-09-27 01:15:00+00:00,2024-09-27 01:20:00+00:00,,596.7965,False,,,,595.5350000000001,False,,,
2024-09-29,2024-09-29,Sunday,602.04,595.76,6.279999999999973,2024-09-28 23:55:00+00:00,2024-09-28 23:55:00+00:00,2024-09-29 00:00:00+00:00,H2_ARRIVAL,2024-09-29 00:15:00+00:00,20.0,4_6_BARS_20_30M,True,2024-09-29 00:00:00+00:00,600.85,0.18949044585986402,GT_0.10_TO_0.20R,False,0.24363057324840437,0.18949044585986402,601.4119999999999,True,2024-09-29 00:00:00+00:00,2024-09-29 00:05:00+00:00,15.0,600.784,False,,,,599.842,False,,,,598.9,False,,,
2024-10-11,2024-10-11,Friday,561.73,551.27,10.460000000000036,2024-10-10 22:50:00+00:00,2024-10-10 22:50:00+00:00,2024-10-10 22:55:00+00:00,H2_ARRIVAL,2024-10-10 23:20:00+00:00,30.0,4_6_BARS_20_30M,True,2024-10-10 22:55:00+00:00,560.79,0.08986615678776781,LE_0.10R,False,0.11185468451243487,0.08986615678776781,560.684,False,,,,559.638,False,,,,558.069,False,,,,556.5,False,,,
2024-10-13,2024-10-13,Sunday,578.16,575.72,2.439999999999941,2024-10-12 23:10:00+00:00,2024-10-12 23:15:00+00:00,2024-10-12 23:20:00+00:00,H2_ARRIVAL,2024-10-13 00:30:00+00:00,75.0,13PLUS_BARS_65M_PLUS,True,2024-10-12 23:20:00+00:00,577.3,0.3524590163934568,GT_0.35_TO_0.50R,False,0.7991803278688439,0.6762295081967283,577.9159999999999,True,2024-10-12 23:20:00+00:00,2024-10-12 23:25:00+00:00,70.0,577.672,True,2024-10-12 23:20:00+00:00,2024-10-12 23:25:00+00:00,70.0,577.306,True,2024-10-12 23:20:00+00:00,2024-10-12 23:25:00+00:00,70.0,576.94,True,2024-10-12 23:30:00+00:00,2024-10-12 23:35:00+00:00,60.0
2024-10-20,2024-10-20,Sunday,597.75,595.75,2.0,2024-10-19 22:50:00+00:00,2024-10-19 22:50:00+00:00,2024-10-19 22:55:00+00:00,H2_ARRIVAL,2024-10-19 23:05:00+00:00,15.0,3_BARS_15M,True,2024-10-19 22:55:00+00:00,597.61,0.06999999999999318,LE_0.10R,False,0.23500000000001364,0.17500000000001137,597.55,True,2024-10-19 23:00:00+00:00,2024-10-19 23:05:00+00:00,5.0,597.35,False,,,,597.05,False,,,,596.75,False,,,
2024-10-22,2024-10-22,Tuesday,600.94,596.69,4.25,2024-10-21 22:15:00+00:00,2024-10-21 22:15:00+00:00,2024-10-21 22:20:00+00:00,H2_ARRIVAL,2024-10-21 22:20:00+00:00,5.0,1_BAR_5M,True,2024-10-21 22:20:00+00:00,600.87,0.016470588235305887,LE_0.10R,True,0.0,0.0,600.5150000000001,False,,,,600.09,False,,,,599.4525000000001,False,,,,598.815,False,,,
2024-11-23,2024-11-23,Saturday,629.7,618.76,10.940000000000055,2024-11-22 22:05:00+00:00,2024-11-22 22:05:00+00:00,2024-11-22 22:10:00+00:00,H2_ARRIVAL,2024-11-22 22:50:00+00:00,45.0,7_12_BARS_35_60M,True,2024-11-22 22:10:00+00:00,627.47,0.2038391224862895,GT_0.20_TO_0.35R,False,0.3564899451553996,0.3427787934186455,628.606,True,2024-11-22 22:10:00+00:00,2024-11-22 22:15:00+00:00,40.0,627.5120000000001,True,2024-11-22 22:10:00+00:00,2024-11-22 22:15:00+00:00,40.0,625.871,False,,,,624.23,False,,,
2024-11-29,2024-11-29,Friday,660.0,648.0,12.0,2024-11-28 23:05:00+00:00,2024-11-28 23:05:00+00:00,2024-11-28 23:10:00+00:00,NO_H2_BY_END,,,NON_H2,True,2024-11-28 23:10:00+00:00,656.64,0.28000000000000114,GT_0.20_TO_0.35R,False,,,658.8,True,2024-11-28 23:10:00+00:00,2024-11-28 23:15:00+00:00,,657.6,True,2024-11-28 23:10:00+00:00,2024-11-28 23:15:00+00:00,,655.8,True,2024-11-28 23:30:00+00:00,2024-11-28 23:35:00+00:00,,654.0,True,2024-11-29 01:05:00+00:00,2024-11-29 01:10:00+00:00,
2024-12-09,2024-12-09,Monday,741.77,735.23,6.539999999999964,2024-12-08 22:10:00+00:00,2024-12-08 22:10:00+00:00,2024-12-08 22:15:00+00:00,H2_ARRIVAL,2024-12-08 22:15:00+00:00,5.0,1_BAR_5M,True,2024-12-08 22:15:00+00:00,741.55,0.03363914373089121,LE_0.10R,True,0.0,0.0,741.116,False,,,,740.462,False,,,,739.481,False,,,,738.5,False,,,
2024-12-20,2024-12-20,Friday,674.81,647.59,27.219999999999914,2024-12-19 22:25:00+00:00,2024-12-19 22:25:00+00:00,2024-12-19 22:30:00+00:00,H2_ARRIVAL,2024-12-19 22:45:00+00:00,20.0,4_6_BARS_20_30M,True,2024-12-19 22:30:00+00:00,670.4,0.1620132255694336,GT_0.10_TO_0.20R,False,0.17413666421748386,0.1620132255694336,672.088,True,2024-12-19 22:30:00+00:00,2024-12-19 22:35:00+00:00,15.0,669.366,False,,,,665.283,False,,,,661.2,False,,,
2024-12-25,2024-12-25,Wednesday,698.35,686.09,12.259999999999991,2024-12-24 22:25:00+00:00,2024-12-24 22:25:00+00:00,2024-12-24 22:30:00+00:00,H2_ARRIVAL,2024-12-25 00:40:00+00:00,135.0,13PLUS_BARS_65M_PLUS,True,2024-12-24 22:30:00+00:00,695.45,0.23654159869494124,GT_0.20_TO_0.35R,False,0.30913539967374226,0.2487765089722733,697.124,True,2024-12-24 22:30:00+00:00,2024-12-24 22:35:00+00:00,130.0,695.898,True,2024-12-24 22:30:00+00:00,2024-12-24 22:35:00+00:00,130.0,694.059,False,,,,692.22,False,,,
2024-12-26,2024-12-26,Thursday,704.85,695.51,9.340000000000032,2024-12-26 01:40:00+00:00,2024-12-26 01:40:00+00:00,2024-12-26 01:45:00+00:00,H2_ARRIVAL,2024-12-26 01:55:00+00:00,15.0,3_BARS_15M,True,2024-12-26 01:45:00+00:00,703.51,0.14346895074946758,GT_0.10_TO_0.20R,False,0.29871520342613145,0.14346895074946758,703.916,True,2024-12-26 01:45:00+00:00,2024-12-26 01:50:00+00:00,10.0,702.982,False,,,,701.581,False,,,,700.1800000000001,False,,,
