partition,timeframe,variant,bull_cross_ts,signal_ts,entry_ts,exit_ts,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
reference_validation,5m,C1_CROSS_ENTRY,2025-04-26 21:40:00+00:00,2025-04-26 21:40:00+00:00,2025-04-26 21:45:00+00:00,2025-04-26 23:40:00+00:00,0,94295.9,94528.5,0.0024667032182736914,0.005878304358938324,-0.0005684234415280764,23,115,1.2333516091368457,0.8333516091368457,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-27 08:35:00+00:00,2025-04-27 08:35:00+00:00,2025-04-27 08:40:00+00:00,2025-04-27 09:05:00+00:00,0,94122.1,94073.1,-0.00052060036909507,0.0018412253870236928,-0.00052060036909507,5,25,-0.260300184547535,-0.660300184547535,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-27 14:25:00+00:00,2025-04-27 14:25:00+00:00,2025-04-27 14:30:00+00:00,2025-04-27 14:55:00+00:00,0,94000.0,93906.0,-0.0010000000000000009,0.0008180851063828154,-0.0010010638297872632,5,25,-0.5000000000000004,-0.9000000000000005,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-27 17:20:00+00:00,2025-04-27 17:20:00+00:00,2025-04-27 17:25:00+00:00,2025-04-27 20:05:00+00:00,0,94030.1,94257.3,0.0024162475632802938,0.0038732278281103927,-0.0009582038092058598,32,160,1.2081237816401469,0.8081237816401469,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-28 03:30:00+00:00,2025-04-28 03:30:00+00:00,2025-04-28 03:35:00+00:00,2025-04-28 08:50:00+00:00,0,93799.9,94587.8,0.00839979573539007,0.010501077293259442,-0.001083156805071095,63,315,4.199897867695035,3.799897867695035,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-28 19:05:00+00:00,2025-04-28 19:05:00+00:00,2025-04-28 19:10:00+00:00,2025-04-28 20:45:00+00:00,0,94403.8,94414.9,0.00011758001266892748,0.004982850266620487,-0.00047985356521673683,19,95,0.05879000633446374,-0.3412099936655363,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-29 07:05:00+00:00,2025-04-29 07:05:00+00:00,2025-04-29 07:10:00+00:00,2025-04-29 08:55:00+00:00,0,94671.4,94786.2,0.001212615425566721,0.004014940098065578,-1.0562852138518153e-06,21,105,0.6063077127833605,0.20630771278336046,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-29 14:45:00+00:00,2025-04-29 14:45:00+00:00,2025-04-29 14:50:00+00:00,2025-04-29 15:20:00+00:00,0,94962.3,94757.1,-0.002160857519247106,0.0013099935448066535,-0.002168228865560451,6,30,-1.080428759623553,-1.4804287596235528,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-29 16:20:00+00:00,2025-04-29 16:20:00+00:00,2025-04-29 16:25:00+00:00,2025-04-29 17:00:00+00:00,0,94992.0,94905.2,-0.0009137611588344585,0.004573016675088359,-0.0013895907023749876,7,35,-0.45688057941722926,-0.8568805794172293,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-30 02:05:00+00:00,2025-04-30 02:05:00+00:00,2025-04-30 02:10:00+00:00,2025-04-30 05:50:00+00:00,0,94520.1,94857.8,0.0035727850478364243,0.006663133026731716,-0.0009003376001507357,44,220,1.7863925239182121,1.3863925239182122,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-30 09:40:00+00:00,2025-04-30 09:40:00+00:00,2025-04-30 09:45:00+00:00,2025-04-30 12:25:00+00:00,0,94952.2,94964.2,0.0001263793782555478,0.0024675573604402423,-0.0015502537066017785,32,160,0.0631896891277739,-0.3368103108722261,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-30 18:10:00+00:00,2025-04-30 18:10:00+00:00,2025-04-30 18:15:00+00:00,2025-04-30 18:35:00+00:00,0,94312.2,94090.0,-0.0023560048434878578,0.0011334694769076226,-0.0024620356645269625,4,20,-1.1780024217439289,-1.5780024217439288,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-04-30 20:05:00+00:00,2025-04-30 20:05:00+00:00,2025-04-30 20:10:00+00:00,2025-04-30 21:45:00+00:00,0,94385.8,94431.8,0.0004873614463192233,0.0038777019424531822,-7.946110537815354e-05,19,95,0.24368072315961165,-0.15631927684038838,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-01 01:00:00+00:00,2025-05-01 01:00:00+00:00,2025-05-01 01:05:00+00:00,2025-05-01 03:15:00+00:00,0,94450.0,94664.1,0.002266807834833351,0.005591318157755598,-0.000529380624669118,26,130,1.1334039174166755,0.7334039174166754,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-02 00:25:00+00:00,2025-05-02 00:25:00+00:00,2025-05-02 00:30:00+00:00,2025-05-02 01:45:00+00:00,0,96777.5,96771.7,-5.993128568104744e-05,0.0036155098034149624,-0.0011407610239982935,15,75,-0.02996564284052372,-0.42996564284052374,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-02 10:15:00+00:00,2025-05-02 10:15:00+00:00,2025-05-02 10:20:00+00:00,2025-05-02 12:05:00+00:00,0,96777.1,96845.9,0.0007109119822765742,0.0030492750867714413,-0.0005290507775084219,21,105,0.3554559911382871,-0.04454400886171295,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-03 13:30:00+00:00,2025-05-03 13:30:00+00:00,2025-05-03 13:35:00+00:00,2025-05-03 15:55:00+00:00,0,96178.4,96273.3,0.0009867080342365053,0.002886302953677866,-0.00026409256132342573,28,140,0.49335401711825266,0.09335401711825264,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-03 19:35:00+00:00,2025-05-03 19:35:00+00:00,2025-05-03 19:40:00+00:00,2025-05-03 20:40:00+00:00,0,96260.7,96250.1,-0.00011011762848167628,0.0009048344755440141,-0.0003189255843765171,12,60,-0.05505881424083814,-0.45505881424083816,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-04 02:25:00+00:00,2025-05-04 02:25:00+00:00,2025-05-04 02:30:00+00:00,2025-05-04 02:35:00+00:00,0,96144.8,95986.6,-0.0016454348025062293,0.0005897354823141132,-0.001674557542373556,1,5,-0.8227174012531147,-1.2227174012531146,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-04 05:50:00+00:00,2025-05-04 05:50:00+00:00,2025-05-04 05:55:00+00:00,2025-05-04 06:25:00+00:00,0,96023.7,95903.3,-0.0012538571206899274,0.0008945708194956214,-0.0012538571206899274,6,30,-0.6269285603449637,-1.0269285603449636,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-04 14:50:00+00:00,2025-05-04 14:50:00+00:00,2025-05-04 14:55:00+00:00,2025-05-04 15:25:00+00:00,0,95594.4,95500.0,-0.0009875055442577496,0.0005711631643694481,-0.001113035910053295,6,30,-0.4937527721288748,-0.8937527721288748,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-04 19:30:00+00:00,2025-05-04 19:30:00+00:00,2025-05-04 19:35:00+00:00,2025-05-04 21:15:00+00:00,0,95545.2,95578.3,0.00034643289249491893,0.0016201755818188168,-0.0006321615319241358,20,100,0.17321644624745947,-0.22678355375254056,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-05 05:30:00+00:00,2025-05-05 05:30:00+00:00,2025-05-05 05:35:00+00:00,2025-05-05 07:10:00+00:00,0,94377.0,94560.7,0.0019464488169786964,0.004254214480222895,-1.059580194362475e-06,19,95,0.9732244084893482,0.5732244084893482,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-05 16:50:00+00:00,2025-05-05 16:50:00+00:00,2025-05-05 16:55:00+00:00,2025-05-05 17:15:00+00:00,0,94186.6,94046.2,-0.0014906579067511805,0.0004629108599312204,-0.0017454712241444792,4,20,-0.7453289533755902,-1.1453289533755902,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-05 21:20:00+00:00,2025-05-05 21:20:00+00:00,2025-05-05 21:25:00+00:00,2025-05-05 23:30:00+00:00,0,94565.5,94855.2,0.0030634850976307693,0.006340578752293435,-0.0027642216241652307,25,125,1.5317425488153846,1.1317425488153847,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-06 01:25:00+00:00,2025-05-06 01:25:00+00:00,2025-05-06 01:30:00+00:00,2025-05-06 01:40:00+00:00,0,94761.0,94430.4,-0.003488777028524459,0.0001424636717637373,-0.0034929981743544447,2,10,-1.7443885142622295,-2.1443885142622294,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-06 04:50:00+00:00,2025-05-06 04:50:00+00:00,2025-05-06 04:55:00+00:00,2025-05-06 05:20:00+00:00,0,94527.3,94388.6,-0.001467300980774855,0.0004749950543387893,-0.0017137906192179475,5,25,-0.7336504903874275,-1.1336504903874274,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-06 07:00:00+00:00,2025-05-06 07:00:00+00:00,2025-05-06 07:05:00+00:00,2025-05-06 07:20:00+00:00,0,94530.9,94388.9,-0.0015021543220259392,7.616557125778023e-05,-0.0016312126511013325,3,15,-0.7510771610129696,-1.1510771610129695,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-06 14:25:00+00:00,2025-05-06 14:25:00+00:00,2025-05-06 14:30:00+00:00,2025-05-06 15:10:00+00:00,0,94273.2,94036.3,-0.0025129092891722493,0.0017343211008007398,-0.002626409202191038,8,40,-1.2564546445861247,-1.6564546445861246,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-06 22:00:00+00:00,2025-05-06 22:00:00+00:00,2025-05-06 22:05:00+00:00,2025-05-07 02:00:00+00:00,0,95218.0,97208.7,0.020906761326639822,0.026066500031506568,-0.002426011888508439,47,235,10.453380663319912,10.053380663319912,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-07 07:10:00+00:00,2025-05-07 07:10:00+00:00,2025-05-07 07:15:00+00:00,2025-05-07 09:20:00+00:00,0,96623.1,96834.9,0.002192022404580163,0.004248466464023659,-0.00023907326508887383,25,125,1.0960112022900814,0.6960112022900814,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-07 13:40:00+00:00,2025-05-07 13:40:00+00:00,2025-05-07 13:45:00+00:00,2025-05-07 13:50:00+00:00,0,97184.6,96858.1,-0.0033595857779936678,0.00042496444909989606,-0.00395741712164277,1,5,-1.6797928889968339,-2.079792888996834,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-07 21:10:00+00:00,2025-05-07 21:10:00+00:00,2025-05-07 21:15:00+00:00,2025-05-07 23:35:00+00:00,0,96770.0,97101.6,0.003426681822878974,0.006136199235300177,-0.0004133512452205723,28,140,1.713340911439487,1.3133409114394872,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-08 14:40:00+00:00,2025-05-08 14:40:00+00:00,2025-05-08 14:45:00+00:00,2025-05-08 15:00:00+00:00,0,99581.0,99321.1,-0.0026099356302908827,0.0019682469547404047,-0.002740482622186957,3,15,-1.3049678151454414,-1.7049678151454413,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-09 05:05:00+00:00,2025-05-09 05:05:00+00:00,2025-05-09 05:10:00+00:00,2025-05-09 05:25:00+00:00,0,102832.4,102608.6,-0.0021763568680687184,0.00014003368588122456,-0.002259988097136678,3,15,-1.0881784340343592,-1.4881784340343591,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-09 10:55:00+00:00,2025-05-09 10:55:00+00:00,2025-05-09 11:00:00+00:00,2025-05-09 11:30:00+00:00,0,103323.8,102995.7,-0.0031754542515858297,0.001221403006858024,-0.006691585094624974,6,30,-1.5877271257929149,-1.9877271257929148,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-09 13:45:00+00:00,2025-05-09 13:45:00+00:00,2025-05-09 13:50:00+00:00,2025-05-09 14:25:00+00:00,0,103662.5,102940.4,-0.006965874834197527,0.0008132159652718407,-0.007067165078982307,7,35,-3.4829374170987637,-3.8829374170987636,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-09 17:50:00+00:00,2025-05-09 17:50:00+00:00,2025-05-09 17:55:00+00:00,2025-05-09 19:15:00+00:00,0,103130.2,103102.1,-0.00027247110933548147,0.001996505388334402,-0.002206919020810494,16,80,-0.13623555466774073,-0.5362355546677408,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-10 01:35:00+00:00,2025-05-10 01:35:00+00:00,2025-05-10 01:40:00+00:00,2025-05-10 01:50:00+00:00,0,103003.8,102902.6,-0.0009824880247135681,0.0002893097147873558,-0.001379560754069309,2,10,-0.49124401235678405,-0.8912440123567841,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-10 02:00:00+00:00,2025-05-10 02:00:00+00:00,2025-05-10 02:05:00+00:00,2025-05-10 02:20:00+00:00,0,102958.6,102930.0,-0.00027778155491631207,0.0007362182469456968,-0.0005341952979158737,3,15,-0.13889077745815603,-0.5388907774581561,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-10 12:50:00+00:00,2025-05-10 12:50:00+00:00,2025-05-10 12:55:00+00:00,2025-05-10 13:20:00+00:00,0,103662.3,103533.6,-0.0012415313956953833,0.0008460163434536039,-0.0012415313956953833,5,25,-0.6207656978476916,-1.0207656978476916,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-10 13:50:00+00:00,2025-05-10 13:50:00+00:00,2025-05-10 13:55:00+00:00,2025-05-10 14:00:00+00:00,0,103634.6,103581.4,-0.0005133420691546542,8.587865442621911e-05,-0.0007507145297034334,1,5,-0.2566710345773271,-0.6566710345773271,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-10 21:45:00+00:00,2025-05-10 21:45:00+00:00,2025-05-10 21:50:00+00:00,2025-05-11 00:30:00+00:00,0,103493.0,103891.7,0.0038524344641666097,0.014562337549399507,-0.0010677050621781259,32,160,1.9262172320833049,1.526217232083305,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-11 04:15:00+00:00,2025-05-11 04:15:00+00:00,2025-05-11 04:20:00+00:00,2025-05-11 04:40:00+00:00,0,104279.9,104040.5,-0.0022957444339704036,5.7537454485556694e-05,-0.0022957444339704036,4,20,-1.1478722169852018,-1.5478722169852017,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-11 09:10:00+00:00,2025-05-11 09:10:00+00:00,2025-05-11 09:15:00+00:00,2025-05-11 12:45:00+00:00,0,104228.9,104540.5,0.0029895739089638163,0.006184465153138863,-0.0013844528724757943,42,210,1.4947869544819081,1.0947869544819082,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-11 18:45:00+00:00,2025-05-11 18:45:00+00:00,2025-05-11 18:50:00+00:00,2025-05-11 20:05:00+00:00,0,104676.9,104254.3,-0.004037184899438051,0.0011759996713698317,-0.004395430128328104,15,75,-2.0185924497190255,-2.4185924497190254,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-12 00:25:00+00:00,2025-05-12 00:25:00+00:00,2025-05-12 00:30:00+00:00,2025-05-12 01:25:00+00:00,0,104362.6,104385.4,0.00021846906842104552,0.007931960299954133,-0.0009754452265466895,11,55,0.10923453421052276,-0.29076546578947726,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-12 06:35:00+00:00,2025-05-12 06:35:00+00:00,2025-05-12 06:40:00+00:00,2025-05-12 07:45:00+00:00,0,104269.8,104684.7,0.0039791003723033125,0.015280551032034184,-0.000309773299651539,13,65,1.9895501861516562,1.5895501861516563,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-12 11:00:00+00:00,2025-05-12 11:00:00+00:00,2025-05-12 11:05:00+00:00,2025-05-12 11:20:00+00:00,0,104480.0,104388.6,-0.0008748085758039092,0.0009992343032159123,-0.001318912710566611,3,15,-0.4374042879019546,-0.8374042879019546,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-12 21:10:00+00:00,2025-05-12 21:10:00+00:00,2025-05-12 21:15:00+00:00,2025-05-13 00:00:00+00:00,0,102484.2,102739.3,0.0024891641833570954,0.005822360910267221,-0.001737828855569834,33,165,1.2445820916785477,0.8445820916785477,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-13 04:50:00+00:00,2025-05-13 04:50:00+00:00,2025-05-13 04:55:00+00:00,2025-05-13 05:35:00+00:00,0,102612.1,102311.2,-0.00293240270884243,0.0011275473360354837,-0.00293240270884243,8,40,-1.466201354421215,-1.8662013544212148,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-13 15:25:00+00:00,2025-05-13 15:25:00+00:00,2025-05-13 15:30:00+00:00,2025-05-13 17:00:00+00:00,0,103623.4,103682.7,0.0005722645657255665,0.007156684687049442,-0.002493645257731325,18,90,0.28613228286278325,-0.11386771713721677,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-14 05:45:00+00:00,2025-05-14 05:45:00+00:00,2025-05-14 05:50:00+00:00,2025-05-14 06:20:00+00:00,0,103875.4,103765.2,-0.0010608864081389502,0.0007143173455892438,-0.001277492072232711,6,30,-0.5304432040694751,-0.9304432040694751,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-14 10:35:00+00:00,2025-05-14 10:35:00+00:00,2025-05-14 10:40:00+00:00,2025-05-14 13:00:00+00:00,0,103742.4,103950.1,0.0020020743688213827,0.00406005644750862,-0.0014266105276145025,28,140,1.0010371844106913,0.6010371844106913,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-14 19:10:00+00:00,2025-05-14 19:10:00+00:00,2025-05-14 19:15:00+00:00,2025-05-14 19:55:00+00:00,0,103493.3,103324.6,-0.0016300572114329448,0.0017556692075717528,-0.0016300572114329448,8,40,-0.8150286057164724,-1.2150286057164723,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-15 11:45:00+00:00,2025-05-15 11:45:00+00:00,2025-05-15 11:50:00+00:00,2025-05-15 13:35:00+00:00,0,102290.6,102473.5,0.0017880430850927276,0.004978952122677738,-0.0007508021264905906,21,105,0.8940215425463638,0.49402154254636377,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-15 15:35:00+00:00,2025-05-15 15:35:00+00:00,2025-05-15 15:40:00+00:00,2025-05-15 18:20:00+00:00,0,102708.9,103686.3,0.00951621524522217,0.014155540561723523,-0.0008996299249626194,32,160,4.758107622611085,4.358107622611085,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-15 20:25:00+00:00,2025-05-15 20:25:00+00:00,2025-05-15 20:30:00+00:00,2025-05-15 21:05:00+00:00,0,103277.2,103166.0,-0.001076713931051576,0.0016489602739035991,-0.001301352089328467,7,35,-0.538356965525788,-0.9383569655257881,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-15 22:00:00+00:00,2025-05-15 22:00:00+00:00,2025-05-15 22:05:00+00:00,2025-05-15 22:55:00+00:00,0,103430.2,103434.1,3.7706588597918866e-05,0.0049269942434608804,-6.47779855399433e-05,10,50,0.018853294298959433,-0.3811467057010406,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-16 06:30:00+00:00,2025-05-16 06:30:00+00:00,2025-05-16 06:35:00+00:00,2025-05-16 06:55:00+00:00,0,104000.1,103943.5,-0.000544230245932531,0.00056057638406104,-0.001028845164571912,4,20,-0.2721151229662655,-0.6721151229662655,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-16 10:55:00+00:00,2025-05-16 10:55:00+00:00,2025-05-16 11:00:00+00:00,2025-05-16 11:10:00+00:00,0,103749.8,103699.8,-0.00048192863986240564,0.0008385558333605658,-0.0006486759492548844,2,10,-0.24096431993120282,-0.6409643199312028,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-16 13:50:00+00:00,2025-05-16 13:50:00+00:00,2025-05-16 13:55:00+00:00,2025-05-16 14:10:00+00:00,0,103839.1,103607.2,-0.002233262807555203,0.0020656958698601624,-0.0031240640567956612,3,15,-1.1166314037776015,-1.5166314037776014,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-16 15:05:00+00:00,2025-05-16 15:05:00+00:00,2025-05-16 15:10:00+00:00,2025-05-16 16:25:00+00:00,0,103957.2,103945.6,-0.00011158438280356453,0.005454167676697708,-0.0016881947570731581,15,75,-0.055792191401782265,-0.4557921914017823,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-17 03:45:00+00:00,2025-05-17 03:45:00+00:00,2025-05-17 03:50:00+00:00,2025-05-17 05:25:00+00:00,0,103424.8,103469.8,0.00043509873840696933,0.002254778351033826,-0.0004331649662363546,19,95,0.21754936920348467,-0.18245063079651536,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-17 08:40:00+00:00,2025-05-17 08:40:00+00:00,2025-05-17 08:45:00+00:00,2025-05-17 09:00:00+00:00,0,103428.9,103375.5,-0.0005162967023722986,7.734782058022027e-05,-0.0007831466833737588,3,15,-0.2581483511861493,-0.6581483511861493,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-17 14:50:00+00:00,2025-05-17 14:50:00+00:00,2025-05-17 14:55:00+00:00,2025-05-17 15:50:00+00:00,0,103121.5,102944.9,-0.0017125429711554174,0.00010473082722817217,-0.0019782489587525376,11,55,-0.8562714855777087,-1.2562714855777086,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-17 17:15:00+00:00,2025-05-17 17:15:00+00:00,2025-05-17 17:20:00+00:00,2025-05-17 18:35:00+00:00,0,103065.0,103004.0,-0.000591859506136938,0.0023363896570125497,-0.0012487265318003038,15,75,-0.295929753068469,-0.695929753068469,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-17 23:50:00+00:00,2025-05-17 23:50:00+00:00,2025-05-17 23:55:00+00:00,2025-05-18 00:00:00+00:00,0,103135.2,103079.5,-0.0005400677945065491,0.0,-0.0007611368378593886,1,5,-0.27003389725327454,-0.6700338972532746,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-18 22:30:00+00:00,2025-05-18 22:30:00+00:00,2025-05-18 22:35:00+00:00,2025-05-19 00:35:00+00:00,0,105117.7,105862.5,0.007085390947480841,0.01899394678536548,-0.00228220366313181,24,120,3.5426954737404204,3.1426954737404205,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-19 14:00:00+00:00,2025-05-19 14:00:00+00:00,2025-05-19 14:05:00+00:00,2025-05-19 18:20:00+00:00,0,103262.3,105015.2,0.01697521748014519,0.02186180241966329,-0.001341244578127787,51,255,8.487608740072595,8.087608740072595,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-20 05:05:00+00:00,2025-05-20 05:05:00+00:00,2025-05-20 05:10:00+00:00,2025-05-20 06:00:00+00:00,0,106280.1,106065.5,-0.0020191926804736804,0.0008581098437054901,-0.002324047493368897,10,50,-1.0095963402368402,-1.40959634023684,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-20 15:40:00+00:00,2025-05-20 15:40:00+00:00,2025-05-20 15:45:00+00:00,2025-05-20 18:25:00+00:00,0,105053.9,105913.7,0.008184370118577311,0.01261923641102336,-0.0002427325401531677,32,160,4.0921850592886555,3.6921850592886556,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-21 02:50:00+00:00,2025-05-21 02:50:00+00:00,2025-05-21 02:55:00+00:00,2025-05-21 04:00:00+00:00,0,106855.9,106791.0,-0.0006073600053904116,0.0018875887994955765,-0.0014121822005148665,13,65,-0.3036800026952058,-0.7036800026952058,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-21 12:35:00+00:00,2025-05-21 12:35:00+00:00,2025-05-21 12:40:00+00:00,2025-05-21 12:50:00+00:00,0,106606.4,106496.1,-0.001034647075597639,9.380299870187514e-07,-0.0015608818982724149,2,10,-0.5173235377988195,-0.9173235377988195,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-21 13:40:00+00:00,2025-05-21 13:40:00+00:00,2025-05-21 13:45:00+00:00,2025-05-21 14:35:00+00:00,0,107088.3,107030.1,-0.0005434767383551975,0.005706505752729241,-0.0014483374934517457,10,50,-0.27173836917759875,-0.6717383691775988,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-21 20:00:00+00:00,2025-05-21 20:00:00+00:00,2025-05-21 20:05:00+00:00,2025-05-21 20:45:00+00:00,0,108499.8,107926.4,-0.005284802368299424,0.0014064542054454954,-0.005413834864211764,8,40,-2.642401184149712,-3.042401184149712,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-22 07:55:00+00:00,2025-05-22 07:55:00+00:00,2025-05-22 08:00:00+00:00,2025-05-22 08:25:00+00:00,0,111005.8,110781.2,-0.002023317700516558,0.001088231425745434,-0.002323302025660001,5,25,-1.011658850258279,-1.411658850258279,REVERSAL_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-22 11:50:00+00:00,2025-05-22 11:50:00+00:00,2025-05-22 11:55:00+00:00,2025-05-22 13:20:00+00:00,0,111066.3,111111.1,0.0004033626761672515,0.0046476744070882425,-0.002695687170635952,17,85,0.20168133808362576,-0.19831866191637426,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-22 15:25:00+00:00,2025-05-22 15:25:00+00:00,2025-05-22 15:30:00+00:00,2025-05-22 16:30:00+00:00,0,111073.7,111214.2,0.0012649259005506064,0.006066242503851127,-0.000825577972103142,12,60,0.6324629502753032,0.23246295027530317,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,C1_CROSS_ENTRY,2025-05-22 23:40:00+00:00,2025-05-22 23:40:00+00:00,2025-05-22 23:45:00+00:00,2025-05-23 00:35:00+00:00,0,111323.1,111375.8,0.00047339680623337266,0.004018033992944758,-0.0002649944171515539,10,50,0.23669840311668633,-0.1633015968833137,DYNAMIC_DETERIORATION_CUT
