partition,transition,date_utc,previous_session_high,previous_session_low,side,signal_ts,entry_ts,entry_px,sweep_level,sweep_extreme,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
external,LONDON_TO_NEWYORK,2020-01-17,9039.0,8800.0,LONG,2020-01-17 14:20:00+00:00,2020-01-17 14:25:00+00:00,8804.98,8800.0,8785.0,8785.0,8844.939999999999,0.002269170401295581,SL,2020-01-17 15:00:00+00:00,8785.0,-0.002269170401295595,-1.1345852006477974,-1.5345852006477974,35.0
external,ASIA_TO_LONDON,2020-01-20,8740.0,8628.06,LONG,2020-01-20 08:45:00+00:00,2020-01-20 08:50:00+00:00,8638.55,8628.06,8601.0,8601.0,8713.649999999998,0.004346794311545257,SL,2020-01-20 12:20:00+00:00,8601.0,-0.004346794311545277,-2.1733971557726384,-2.5733971557726383,210.0
external,LONDON_TO_NEWYORK,2020-01-20,8686.0,8526.06,SHORT,2020-01-20 16:05:00+00:00,2020-01-20 16:10:00+00:00,8685.1,8686.0,8710.65,8710.65,8634.000000000002,0.0029418198984466812,TIME_EXIT_SESSION_END,2020-01-20 20:00:00+00:00,8678.63,0.0007449540016811751,0.37247700084058755,-0.027522999159412476,230.0
external,ASIA_TO_LONDON,2020-01-21,8700.0,8621.27,LONG,2020-01-21 08:10:00+00:00,2020-01-21 08:15:00+00:00,8625.26,8621.27,8619.17,8619.17,8637.44,0.000706065672223231,TP_2R,2020-01-21 08:25:00+00:00,8637.44,0.001412131344446399,0.7060656722231995,0.30606567222319947,10.0
external,LONDON_TO_NEWYORK,2020-01-22,8749.0,8616.09,LONG,2020-01-22 16:35:00+00:00,2020-01-22 16:40:00+00:00,8648.58,8616.09,8585.85,8585.85,8774.039999999999,0.007253213822384664,TIME_EXIT_SESSION_END,2020-01-22 20:00:00+00:00,8671.66,0.002668646182379053,1.3343230911895265,0.9343230911895265,200.0
external,LONDON_TO_NEWYORK,2020-01-23,8625.0,8374.0,LONG,2020-01-23 13:35:00+00:00,2020-01-23 13:40:00+00:00,8394.47,8374.0,8365.36,8365.36,8452.689999999997,0.003467759131904547,SL,2020-01-23 13:50:00+00:00,8365.36,-0.0034677591319045575,-1.7338795659522788,-2.1338795659522787,10.0
external,ASIA_TO_LONDON,2020-01-24,8424.97,8283.4,LONG,2020-01-24 10:00:00+00:00,2020-01-24 10:05:00+00:00,8306.65,8283.4,8262.0,8262.0,8395.949999999999,0.005375211426989176,SL,2020-01-24 10:35:00+00:00,8262.0,-0.005375211426989157,-2.6876057134945786,-3.0876057134945785,30.0
external,LONDON_TO_NEWYORK,2020-01-24,8464.08,8247.0,SHORT,2020-01-24 14:00:00+00:00,2020-01-24 14:05:00+00:00,8459.7,8464.08,8475.76,8475.76,8427.580000000002,0.0018984124732554924,SL,2020-01-24 14:10:00+00:00,8475.76,-0.0018984124732555063,-0.9492062366277532,-1.349206236627753,5.0
external,ASIA_TO_LONDON,2020-01-27,8700.0,8611.0,LONG,2020-01-27 09:00:00+00:00,2020-01-27 09:05:00+00:00,8613.02,8611.0,8593.43,8593.43,8652.2,0.002274463544726489,TP_2R,2020-01-27 10:05:00+00:00,8652.2,0.004548927089452981,2.2744635447264905,1.8744635447264906,60.0
external,LONDON_TO_NEWYORK,2020-01-27,8764.0,8565.0,SHORT,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,8760.4,8764.0,8768.0,8768.0,8745.199999999999,0.0008675402949637419,SL,2020-01-27 13:35:00+00:00,8768.0,-0.0008675402949638311,-0.43377014748191556,-0.8337701474819156,0.0
external,LONDON_TO_NEWYORK,2020-01-28,9125.42,8952.41,SHORT,2020-01-28 14:40:00+00:00,2020-01-28 14:45:00+00:00,9120.04,9125.42,9164.95,9164.95,9030.220000000001,0.00492432050736618,TP_2R,2020-01-28 14:55:00+00:00,9030.220000000001,0.009848641014732373,4.924320507366186,4.524320507366186,10.0
external,ASIA_TO_LONDON,2020-01-29,9450.0,9291.5,LONG,2020-01-29 10:00:00+00:00,2020-01-29 10:05:00+00:00,9307.79,9291.5,9266.0,9266.0,9391.370000000003,0.004489787586527078,TP_2R,2020-01-29 10:45:00+00:00,9391.370000000003,0.008979575173054144,4.489787586527072,4.089787586527072,40.0
external,ASIA_TO_LONDON,2020-01-30,9406.0,9210.42,SHORT,2020-01-30 08:10:00+00:00,2020-01-30 08:15:00+00:00,9399.79,9406.0,9415.2,9415.2,9368.970000000001,0.001639398326983885,TP_2R,2020-01-30 08:30:00+00:00,9368.970000000001,0.003278796653967797,1.6393983269838985,1.2393983269838986,15.0
external,LONDON_TO_NEWYORK,2020-01-30,9415.2,9322.12,SHORT,2020-01-30 14:00:00+00:00,2020-01-30 14:05:00+00:00,9368.34,9415.2,9425.72,9425.72,9253.580000000002,0.006124884451247414,SL,2020-01-30 16:15:00+00:00,9425.72,-0.00612488445124737,-3.062442225623685,-3.462442225623685,130.0
external,ASIA_TO_LONDON,2020-01-31,9550.72,9328.22,LONG,2020-01-31 10:45:00+00:00,2020-01-31 10:50:00+00:00,9331.4,9328.22,9304.58,9304.58,9385.039999999999,0.0028741667916925336,SL,2020-01-31 10:50:00+00:00,9304.58,-0.0028741667916925007,-1.4370833958462503,-1.8370833958462502,0.0
external,LONDON_TO_NEWYORK,2020-02-03,9407.0,9304.0,LONG,2020-02-03 15:25:00+00:00,2020-02-03 15:30:00+00:00,9314.44,9304.0,9293.18,9293.18,9356.960000000001,0.0022824775295133383,SL,2020-02-03 15:55:00+00:00,9293.18,-0.0022824775295133826,-1.1412387647566913,-1.5412387647566912,25.0
external,ASIA_TO_LONDON,2020-02-04,9368.0,9226.4,LONG,2020-02-04 09:15:00+00:00,2020-02-04 09:20:00+00:00,9237.84,9226.4,9214.36,9214.36,9284.8,0.0025417197093692426,SL,2020-02-04 09:20:00+00:00,9214.36,-0.002541719709369228,-1.270859854684614,-1.6708598546846138,0.0
external,LONDON_TO_NEWYORK,2020-02-05,9505.0,9237.4,SHORT,2020-02-05 15:55:00+00:00,2020-02-05 16:00:00+00:00,9500.28,9505.0,9512.0,9512.0,9476.840000000002,0.0012336478503790777,SL,2020-02-05 16:00:00+00:00,9512.0,-0.0012336478503791604,-0.6168239251895802,-1.01682392518958,0.0
external,ASIA_TO_LONDON,2020-02-06,9705.0,9550.0,SHORT,2020-02-06 10:45:00+00:00,2020-02-06 10:50:00+00:00,9679.79,9705.0,9705.99,9705.99,9627.390000000003,0.0027066702893346764,SL,2020-02-06 11:50:00+00:00,9705.99,-0.0027066702893345784,-1.3533351446672892,-1.7533351446672891,60.0
external,ASIA_TO_LONDON,2020-02-07,9867.3,9743.21,SHORT,2020-02-07 11:45:00+00:00,2020-02-07 11:50:00+00:00,9830.02,9867.3,9879.62,9879.62,9730.82,0.005045767963849551,TIME_EXIT_SESSION_END,2020-02-07 13:30:00+00:00,9773.19,0.005781270027934826,2.890635013967413,2.490635013967413,100.0
external,ASIA_TO_LONDON,2020-02-11,9874.77,9729.36,SHORT,2020-02-11 12:25:00+00:00,2020-02-11 12:30:00+00:00,9869.73,9874.77,9880.0,9880.0,9849.189999999999,0.0010405553140765186,SL,2020-02-11 12:30:00+00:00,9880.0,-0.00104055531407643,-0.520277657038215,-0.9202776570382151,0.0
external,LONDON_TO_NEWYORK,2020-02-11,9887.89,9742.22,SHORT,2020-02-11 13:50:00+00:00,2020-02-11 13:55:00+00:00,9885.86,9887.89,9898.0,9898.0,9861.580000000002,0.0012280165812584255,SL,2020-02-11 14:00:00+00:00,9898.0,-0.0012280165812583732,-0.6140082906291866,-1.0140082906291865,5.0
external,LONDON_TO_NEWYORK,2020-02-12,10395.0,10235.52,SHORT,2020-02-12 14:10:00+00:00,2020-02-12 14:15:00+00:00,10329.98,10395.0,10410.04,10410.04,10169.859999999997,0.0077502570188907735,TIME_EXIT_SESSION_END,2020-02-12 20:00:00+00:00,10328.07,0.00018489871229177002,0.09244935614588501,-0.307550643854115,345.0
external,LONDON_TO_NEWYORK,2020-02-13,10380.0,10101.0,SHORT,2020-02-13 13:55:00+00:00,2020-02-13 14:00:00+00:00,10150.0,10380.0,10470.0,10470.0,9510.0,0.03152709359605911,TIME_EXIT_SESSION_END,2020-02-13 20:00:00+00:00,10263.0,-0.01113300492610847,-5.566502463054235,-5.966502463054235,360.0
external,ASIA_TO_LONDON,2020-02-14,10299.0,10123.37,SHORT,2020-02-14 10:40:00+00:00,2020-02-14 10:45:00+00:00,10284.0,10299.0,10310.0,10310.0,10232.0,0.002528199144301828,TP_2R,2020-02-14 11:05:00+00:00,10232.0,0.005056398288603603,2.5281991443018015,2.1281991443018016,20.0
external,LONDON_TO_NEWYORK,2020-02-14,10310.0,10125.01,SHORT,2020-02-14 14:35:00+00:00,2020-02-14 14:40:00+00:00,10284.67,10310.0,10339.28,10339.28,10175.449999999999,0.0053098446522835034,SL,2020-02-14 18:10:00+00:00,10339.28,-0.0053098446522834575,-2.6549223261417287,-3.0549223261417287,210.0
external,ASIA_TO_LONDON,2020-02-17,9971.0,9720.23,LONG,2020-02-17 10:25:00+00:00,2020-02-17 10:30:00+00:00,9746.65,9720.23,9689.56,9689.56,9860.83,0.005857397156971898,SL,2020-02-17 11:10:00+00:00,9689.56,-0.005857397156971866,-2.928698578485933,-3.328698578485933,40.0
external,LONDON_TO_NEWYORK,2020-02-17,9844.75,9585.0,LONG,2020-02-17 14:50:00+00:00,2020-02-17 14:55:00+00:00,9615.46,9585.0,9559.19,9559.19,9727.999999999996,0.005852034120052356,SL,2020-02-17 15:10:00+00:00,9559.19,-0.005852034120052307,-2.9260170600261537,-3.3260170600261536,15.0
external,LONDON_TO_NEWYORK,2020-02-18,9802.59,9598.0,SHORT,2020-02-18 15:45:00+00:00,2020-02-18 15:50:00+00:00,9790.08,9802.59,9835.34,9835.34,9699.56,0.0046230470026802865,SL,2020-02-18 15:50:00+00:00,9835.34,-0.004623047002680236,-2.311523501340118,-2.711523501340118,0.0
external,ASIA_TO_LONDON,2020-02-19,10198.88,10037.26,LONG,2020-02-19 08:05:00+00:00,2020-02-19 08:10:00+00:00,10058.2,10037.26,10026.08,10026.08,10122.440000000002,0.0031934143286075837,TP_2R,2020-02-19 08:15:00+00:00,10122.440000000002,0.006386828657215071,3.1934143286075356,2.7934143286075357,5.0
external,LONDON_TO_NEWYORK,2020-02-19,10258.5,10026.08,SHORT,2020-02-19 17:30:00+00:00,2020-02-19 17:35:00+00:00,10218.3,10258.5,10286.0,10286.0,10082.899999999998,0.006625368211933563,TIME_EXIT_SESSION_END,2020-02-19 20:00:00+00:00,10150.61,0.006624389575565326,3.312194787782663,2.912194787782663,145.0
external,LONDON_TO_NEWYORK,2020-02-20,9642.0,9523.86,LONG,2020-02-20 16:40:00+00:00,2020-02-20 16:45:00+00:00,9585.92,9523.86,9443.0,9443.0,9871.76,0.014909367071705175,SL,2020-02-20 17:25:00+00:00,9443.0,-0.014909367071705204,-7.4546835358526025,-7.854683535852603,40.0
external,ASIA_TO_LONDON,2020-02-21,9740.0,9572.06,SHORT,2020-02-21 12:10:00+00:00,2020-02-21 12:15:00+00:00,9733.17,9740.0,9743.69,9743.69,9712.13,0.0010808400551927519,SL,2020-02-21 12:15:00+00:00,9743.69,-0.001080840055192711,-0.5404200275963555,-0.9404200275963556,0.0
external,LONDON_TO_NEWYORK,2020-02-24,9848.2,9702.0,LONG,2020-02-24 15:45:00+00:00,2020-02-24 15:50:00+00:00,9710.0,9702.0,9685.0,9685.0,9760.0,0.0025746652935118436,SL,2020-02-24 15:55:00+00:00,9685.0,-0.002574665293511802,-1.287332646755901,-1.687332646755901,5.0
external,ASIA_TO_LONDON,2020-02-25,9680.0,9497.5,SHORT,2020-02-25 12:00:00+00:00,2020-02-25 12:05:00+00:00,9656.01,9680.0,9686.78,9686.78,9594.47,0.003186616418168626,TP_2R,2020-02-25 13:15:00+00:00,9594.47,0.006373232836337284,3.186616418168642,2.786616418168642,70.0
external,ASIA_TO_LONDON,2020-02-26,9384.0,9117.71,LONG,2020-02-26 08:30:00+00:00,2020-02-26 08:35:00+00:00,9137.73,9117.71,9116.0,9116.0,9181.189999999999,0.0023780523171509295,TP_2R,2020-02-26 08:45:00+00:00,9181.189999999999,0.004756104634301872,2.378052317150936,1.978052317150936,10.0
external,LONDON_TO_NEWYORK,2020-02-26,9300.0,9016.66,LONG,2020-02-26 14:00:00+00:00,2020-02-26 14:05:00+00:00,9080.41,9016.66,9011.11,9011.11,9219.009999999998,0.007631813981967695,SL,2020-02-26 14:20:00+00:00,9011.11,-0.007631813981967661,-3.8159069909838306,-4.2159069909838305,15.0
external,ASIA_TO_LONDON,2020-02-27,8836.56,8533.9,SHORT,2020-02-27 08:15:00+00:00,2020-02-27 08:20:00+00:00,8833.24,8836.56,8847.3,8847.3,8805.12,0.0015917149313275187,SL,2020-02-27 08:25:00+00:00,8847.3,-0.0015917149313275925,-0.7958574656637962,-1.1958574656637961,5.0
external,LONDON_TO_NEWYORK,2020-02-27,8947.0,8742.2,SHORT,2020-02-27 16:45:00+00:00,2020-02-27 16:50:00+00:00,8943.38,8947.0,8978.0,8978.0,8874.139999999998,0.0038710196815969805,TP_2R,2020-02-27 19:05:00+00:00,8874.139999999998,0.007742039363193953,3.8710196815969766,3.4710196815969767,135.0
external,ASIA_TO_LONDON,2020-02-28,8908.86,8702.0,LONG,2020-02-28 09:15:00+00:00,2020-02-28 09:20:00+00:00,8724.87,8702.0,8686.43,8686.43,8801.750000000002,0.004405796304128372,SL,2020-02-28 09:30:00+00:00,8686.43,-0.0044057963041284065,-2.2028981520642033,-2.602898152064203,10.0
external,ASIA_TO_LONDON,2020-03-02,8704.35,8504.95,SHORT,2020-03-02 09:35:00+00:00,2020-03-02 09:40:00+00:00,8696.91,8704.35,8708.84,8708.84,8673.05,0.0013717515761345457,SL,2020-03-02 09:40:00+00:00,8708.84,-0.00137175157613445,-0.685875788067225,-1.085875788067225,0.0
external,LONDON_TO_NEWYORK,2020-03-02,8833.81,8622.73,SHORT,2020-03-02 13:45:00+00:00,2020-03-02 13:50:00+00:00,8828.28,8833.81,8840.0,8840.0,8804.840000000002,0.0013275519127167856,SL,2020-03-02 13:55:00+00:00,8840.0,-0.001327551912716718,-0.663775956358359,-1.0637759563583589,5.0
external,ASIA_TO_LONDON,2020-03-03,8922.34,8752.29,LONG,2020-03-03 08:05:00+00:00,2020-03-03 08:10:00+00:00,8767.53,8752.29,8738.5,8738.5,8825.590000000002,0.0033110807718936407,TP_2R,2020-03-03 09:45:00+00:00,8825.590000000002,0.006622161543787364,3.311080771893682,2.911080771893682,95.0
external,LONDON_TO_NEWYORK,2020-03-03,8907.0,8737.07,LONG,2020-03-03 14:05:00+00:00,2020-03-03 14:10:00+00:00,8765.6,8737.07,8731.62,8731.62,8833.56,0.0038765172948799355,SL,2020-03-03 14:35:00+00:00,8731.62,-0.003876517294879922,-1.938258647439961,-2.338258647439961,25.0
external,ASIA_TO_LONDON,2020-03-04,8853.88,8731.08,LONG,2020-03-04 10:00:00+00:00,2020-03-04 10:05:00+00:00,8734.04,8731.08,8716.11,8716.11,8769.900000000001,0.002052887323621175,TP_2R,2020-03-04 10:20:00+00:00,8769.900000000001,0.004105774647242377,2.0528873236211886,1.6528873236211887,15.0
external,LONDON_TO_NEWYORK,2020-03-04,8834.61,8703.72,LONG,2020-03-04 15:15:00+00:00,2020-03-04 15:20:00+00:00,8742.26,8703.72,8684.84,8684.84,8857.1,0.006568095664050265,SL,2020-03-04 16:05:00+00:00,8684.84,-0.006568095664050255,-3.2840478320251276,-3.6840478320251275,45.0
external,ASIA_TO_LONDON,2020-03-06,9145.6,8994.14,SHORT,2020-03-06 10:40:00+00:00,2020-03-06 10:45:00+00:00,9140.0,9145.6,9150.0,9150.0,9120.0,0.0010940919037199124,SL,2020-03-06 10:55:00+00:00,9150.0,-0.001094091903719896,-0.547045951859948,-0.947045951859948,10.0
external,LONDON_TO_NEWYORK,2020-03-06,9179.75,9077.7,LONG,2020-03-06 14:15:00+00:00,2020-03-06 14:20:00+00:00,9085.95,9077.7,9062.13,9062.13,9133.590000000004,0.002621630099219292,SL,2020-03-06 14:50:00+00:00,9062.13,-0.002621630099219341,-1.3108150496096704,-1.7108150496096703,30.0
external,LONDON_TO_NEWYORK,2020-03-09,7996.28,7762.06,LONG,2020-03-09 13:35:00+00:00,2020-03-09 13:40:00+00:00,7788.12,7762.06,7761.0,7761.0,7842.36,0.003482226776166763,SL,2020-03-09 13:40:00+00:00,7761.0,-0.003482226776166719,-1.7411133880833596,-2.1411133880833595,0.0
external,LONDON_TO_NEWYORK,2020-03-10,8156.31,7878.6,LONG,2020-03-10 17:10:00+00:00,2020-03-10 17:15:00+00:00,7902.1,7878.6,7859.2,7859.2,7987.9000000000015,0.005428936611786809,SL,2020-03-10 17:50:00+00:00,7859.2,-0.005428936611786783,-2.7144683058933916,-3.1144683058933915,35.0
external,ASIA_TO_LONDON,2020-03-11,7967.99,7817.25,LONG,2020-03-11 08:35:00+00:00,2020-03-11 08:40:00+00:00,7820.0,7817.25,7797.85,7797.85,7864.299999999999,0.0028324808184142757,SL,2020-03-11 10:05:00+00:00,7797.85,-0.0028324808184142514,-1.4162404092071257,-1.8162404092071256,85.0
external,LONDON_TO_NEWYORK,2020-03-11,7930.0,7758.18,LONG,2020-03-11 15:35:00+00:00,2020-03-11 15:40:00+00:00,7797.33,7758.18,7758.0,7758.0,7875.99,0.0050440343040502236,SL,2020-03-11 15:45:00+00:00,7758.0,-0.0050440343040502045,-2.5220171520251022,-2.922017152025102,5.0
external,ASIA_TO_LONDON,2020-03-12,7969.0,7340.0,LONG,2020-03-12 08:05:00+00:00,2020-03-12 08:10:00+00:00,7345.06,7340.0,7329.0,7329.0,7377.180000000001,0.0021865035819993847,TP_2R,2020-03-12 08:10:00+00:00,7377.180000000001,0.004373007163998688,2.186503581999344,1.786503581999344,0.0
external,ASIA_TO_LONDON,2020-03-13,5529.97,3621.81,SHORT,2020-03-13 08:05:00+00:00,2020-03-13 08:10:00+00:00,5457.48,5529.97,5646.48,5646.48,5079.48,0.034631368323841775,SL,2020-03-13 09:50:00+00:00,5646.48,-0.03463136832384173,-17.315684161920863,-17.715684161920862,100.0
external,LONDON_TO_NEWYORK,2020-03-13,5727.0,5111.0,SHORT,2020-03-13 13:40:00+00:00,2020-03-13 13:45:00+00:00,5678.0,5727.0,5820.0,5820.0,5394.0,0.02500880591757661,SL,2020-03-13 14:15:00+00:00,5820.0,-0.025008805917576593,-12.504402958788297,-12.904402958788298,30.0
external,ASIA_TO_LONDON,2020-03-16,5361.26,4757.44,LONG,2020-03-16 12:05:00+00:00,2020-03-16 12:10:00+00:00,4802.41,4757.44,4540.76,4540.76,5325.709999999999,0.05448306162947346,SL,2020-03-16 13:25:00+00:00,4540.76,-0.05448306162947347,-27.241530814736738,-27.641530814736736,75.0
external,LONDON_TO_NEWYORK,2020-03-16,4949.0,4413.62,SHORT,2020-03-16 14:25:00+00:00,2020-03-16 14:30:00+00:00,4942.02,4949.0,5000.0,5000.0,4826.060000000001,0.011732044791400997,SL,2020-03-16 14:30:00+00:00,5000.0,-0.011732044791401108,-5.866022395700554,-6.2660223957005545,0.0
external,ASIA_TO_LONDON,2020-03-17,5416.08,4913.49,SHORT,2020-03-17 08:15:00+00:00,2020-03-17 08:20:00+00:00,5410.58,5416.08,5440.0,5440.0,5351.74,0.005437494686336784,TP_2R,2020-03-17 08:25:00+00:00,5351.74,0.010874989372673616,5.437494686336808,5.0374946863368075,5.0
external,LONDON_TO_NEWYORK,2020-03-17,5440.0,5166.66,LONG,2020-03-17 14:20:00+00:00,2020-03-17 14:25:00+00:00,5172.12,5166.66,5140.0,5140.0,5236.36,0.006210219407128971,TP_2R,2020-03-17 14:30:00+00:00,5236.36,0.012420438814257917,6.2102194071289585,5.810219407128958,5.0
external,ASIA_TO_LONDON,2020-03-18,5435.0,5091.5,LONG,2020-03-18 08:05:00+00:00,2020-03-18 08:10:00+00:00,5116.97,5091.5,5063.0,5063.0,5224.910000000001,0.010547257459004108,TP_2R,2020-03-18 09:05:00+00:00,5224.910000000001,0.021094514918008178,10.54725745900409,10.14725745900409,55.0
external,LONDON_TO_NEWYORK,2020-03-18,5249.18,4982.75,SHORT,2020-03-18 13:30:00+00:00,2020-03-18 13:35:00+00:00,5242.0,5249.18,5282.08,5282.08,5161.84,0.007645936665394874,TP_2R,2020-03-18 13:40:00+00:00,5161.84,0.01529187333078974,7.645936665394871,7.24593666539487,5.0
external,LONDON_TO_NEWYORK,2020-03-19,5880.0,5365.0,SHORT,2020-03-19 15:30:00+00:00,2020-03-19 15:35:00+00:00,5869.7,5880.0,5892.42,5892.42,5824.259999999999,0.003870725931478654,SL,2020-03-19 15:35:00+00:00,5892.42,-0.0038707259314787468,-1.9353629657393734,-2.3353629657393733,0.0
external,ASIA_TO_LONDON,2020-03-24,6689.51,6369.0,SHORT,2020-03-24 11:05:00+00:00,2020-03-24 11:10:00+00:00,6644.0,6689.51,6700.96,6700.96,6530.08,0.008573148705599042,SL,2020-03-24 11:35:00+00:00,6700.96,-0.00857314870559911,-4.286574352799555,-4.686574352799555,25.0
external,LONDON_TO_NEWYORK,2020-03-24,6840.0,6500.68,LONG,2020-03-24 15:05:00+00:00,2020-03-24 15:10:00+00:00,6509.3,6500.68,6480.0,6480.0,6567.900000000001,0.004501252054752459,SL,2020-03-24 15:10:00+00:00,6480.0,-0.0045012520547524915,-2.2506260273762457,-2.6506260273762456,0.0
external,ASIA_TO_LONDON,2020-03-25,6740.98,6522.34,SHORT,2020-03-25 08:25:00+00:00,2020-03-25 08:30:00+00:00,6728.59,6740.98,6749.0,6749.0,6687.77,0.0030333249610988117,SL,2020-03-25 08:55:00+00:00,6749.0,-0.00303332496109876,-1.51666248054938,-1.91666248054938,25.0
external,LONDON_TO_NEWYORK,2020-03-26,6670.0,6565.14,SHORT,2020-03-26 13:30:00+00:00,2020-03-26 13:35:00+00:00,6539.66,6670.0,6688.83,6688.83,6241.32,0.02281005434533295,TIME_EXIT_SESSION_END,2020-03-26 20:00:00+00:00,6653.06,-0.017340351027423484,-8.670175513711742,-9.070175513711742,385.0
external,ASIA_TO_LONDON,2020-03-27,6840.0,6613.38,LONG,2020-03-27 10:05:00+00:00,2020-03-27 10:10:00+00:00,6620.2,6613.38,6590.33,6590.33,6679.94,0.004511948279508155,TP_2R,2020-03-27 11:30:00+00:00,6679.94,0.009023896559016364,4.511948279508182,4.111948279508182,80.0
external,LONDON_TO_NEWYORK,2020-03-27,6699.0,6579.0,LONG,2020-03-27 13:45:00+00:00,2020-03-27 13:50:00+00:00,6587.08,6579.0,6566.0,6566.0,6629.24,0.0032002040357791204,TP_2R,2020-03-27 15:05:00+00:00,6629.24,0.006400408071558283,3.2002040357791417,2.800204035779142,75.0
external,ASIA_TO_LONDON,2020-03-30,6330.0,5850.0,SHORT,2020-03-30 12:10:00+00:00,2020-03-30 12:15:00+00:00,6319.25,6330.0,6345.0,6345.0,6267.75,0.004074850654745421,TIME_EXIT_SESSION_END,2020-03-30 13:30:00+00:00,6337.22,-0.0028436918938166134,-1.4218459469083067,-1.8218459469083066,75.0
external,LONDON_TO_NEWYORK,2020-03-30,6395.0,6230.25,SHORT,2020-03-30 15:35:00+00:00,2020-03-30 15:40:00+00:00,6345.11,6395.0,6416.94,6416.94,6201.45,0.011320528722118282,TIME_EXIT_SESSION_END,2020-03-30 20:00:00+00:00,6362.97,-0.0028147660166648603,-1.4073830083324301,-1.80738300833243,260.0
external,ASIA_TO_LONDON,2020-03-31,6516.63,6374.0,LONG,2020-03-31 11:15:00+00:00,2020-03-31 11:20:00+00:00,6377.59,6374.0,6342.45,6342.45,6447.870000000001,0.005509918323379259,SL,2020-03-31 12:10:00+00:00,6342.45,-0.005509918323379215,-2.7549591616896074,-3.1549591616896073,50.0
external,LONDON_TO_NEWYORK,2020-04-01,6337.0,6180.0,LONG,2020-04-01 13:35:00+00:00,2020-04-01 13:40:00+00:00,6191.31,6180.0,6154.94,6154.94,6264.050000000002,0.0058743626146971805,SL,2020-04-01 16:40:00+00:00,6154.94,-0.005874362614697204,-2.937181307348602,-3.337181307348602,180.0
external,LONDON_TO_NEWYORK,2020-04-02,6728.2,6600.0,SHORT,2020-04-02 14:35:00+00:00,2020-04-02 14:40:00+00:00,6725.58,6728.2,6735.0,6735.0,6706.74,0.0014006226972246368,SL,2020-04-02 14:40:00+00:00,6735.0,-0.0014006226972247404,-0.7003113486123702,-1.1003113486123701,0.0
external,ASIA_TO_LONDON,2020-04-03,6950.0,6720.05,SHORT,2020-04-03 08:05:00+00:00,2020-04-03 08:10:00+00:00,6900.93,6950.0,6965.1,6965.1,6772.59,0.009298746690663443,SL,2020-04-03 09:55:00+00:00,6965.1,-0.00929874669066355,-4.649373345331775,-5.049373345331776,105.0
external,LONDON_TO_NEWYORK,2020-04-03,7049.11,6835.0,LONG,2020-04-03 13:55:00+00:00,2020-04-03 14:00:00+00:00,6838.37,6835.0,6806.21,6806.21,6902.69,0.004702875100352841,SL,2020-04-03 14:20:00+00:00,6806.21,-0.004702875100352832,-2.351437550176416,-2.751437550176416,20.0
external,ASIA_TO_LONDON,2020-04-06,7100.0,6760.0,SHORT,2020-04-06 09:15:00+00:00,2020-04-06 09:20:00+00:00,7088.0,7100.0,7130.0,7130.0,7004.0,0.005925507900677201,SL,2020-04-06 09:25:00+00:00,7130.0,-0.0059255079006772515,-2.9627539503386258,-3.3627539503386257,5.0
external,LONDON_TO_NEWYORK,2020-04-06,7159.69,7010.64,SHORT,2020-04-06 16:05:00+00:00,2020-04-06 16:10:00+00:00,7125.7,7159.69,7170.36,7170.36,7036.38,0.006267454425530103,SL,2020-04-06 17:20:00+00:00,7170.36,-0.006267454425530117,-3.1337272127650584,-3.5337272127650583,70.0
external,ASIA_TO_LONDON,2020-04-07,7450.0,7221.5,SHORT,2020-04-07 12:25:00+00:00,2020-04-07 12:30:00+00:00,7392.99,7450.0,7457.0,7457.0,7264.969999999999,0.008658201891251067,TIME_EXIT_SESSION_END,2020-04-07 13:30:00+00:00,7368.53,0.003308539576003744,1.654269788001872,1.254269788001872,60.0
external,LONDON_TO_NEWYORK,2020-04-07,7457.0,7289.39,LONG,2020-04-07 14:15:00+00:00,2020-04-07 14:20:00+00:00,7297.96,7289.39,7270.0,7270.0,7353.88,0.003831207625144566,SL,2020-04-07 14:50:00+00:00,7270.0,-0.0038312076251445504,-1.9156038125722752,-2.315603812572275,30.0
external,LONDON_TO_NEWYORK,2020-04-08,7343.46,7210.46,LONG,2020-04-08 13:55:00+00:00,2020-04-08 14:00:00+00:00,7217.99,7210.46,7192.0,7192.0,7269.969999999999,0.003600725409705442,TP_2R,2020-04-08 15:00:00+00:00,7269.969999999999,0.007201450819410926,3.600725409705463,3.200725409705463,60.0
external,ASIA_TO_LONDON,2020-04-09,7365.69,7235.51,LONG,2020-04-09 12:25:00+00:00,2020-04-09 12:30:00+00:00,7240.0,7235.51,7216.1,7216.1,7287.799999999999,0.0033011049723756405,SL,2020-04-09 12:40:00+00:00,7216.1,-0.003301104972375679,-1.6505524861878396,-2.0505524861878395,10.0
external,ASIA_TO_LONDON,2020-04-10,7290.0,6860.0,LONG,2020-04-10 09:45:00+00:00,2020-04-10 09:50:00+00:00,6910.17,6860.0,6851.0,6851.0,7028.51,0.008562741582334454,TIME_EXIT_SESSION_END,2020-04-10 13:30:00+00:00,6891.15,-0.0027524648452933453,-1.3762324226466727,-1.7762324226466726,220.0
