partition,regime,clock_block,obs_start,obs_end,H,L,range,f15_px,k1_ts,k1_start,clean_window,window_status,leave_bar_start,eligible_start,fill_ts,terminal_ts,terminal_type,l2_after_fill,minutes_fill_to_l2
reference_validation,BULL,20-00,2025-09-08 20:00:00+00:00,2025-09-09 00:00:00+00:00,112635.0,111927.0,708.0,112033.2,2025-09-08 20:20:00+00:00,2025-09-08 20:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-08 20:20:00+00:00,2025-09-08 20:25:00+00:00,,2025-09-08 20:30:00+00:00,L2_ARRIVAL,False,
reference_validation,BULL,12-16,2025-09-09 12:00:00+00:00,2025-09-09 16:00:00+00:00,113134.3,112350.0,784.3000000000029,112467.645,2025-09-09 12:05:00+00:00,2025-09-09 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-09 12:05:00+00:00,2025-09-09 12:10:00+00:00,2025-09-09 13:00:00+00:00,2025-09-09 14:00:00+00:00,L2_ARRIVAL,True,60.0
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,116013.7,115546.1,467.59999999999127,115616.24,2025-09-13 16:20:00+00:00,2025-09-13 16:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-13 16:20:00+00:00,,,2025-09-13 16:20:00+00:00,L2_BREAK,False,
reference_validation,BULL,04-08,2025-09-14 04:00:00+00:00,2025-09-14 08:00:00+00:00,116075.8,115580.0,495.8000000000029,115654.37,2025-09-14 04:10:00+00:00,2025-09-14 04:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-14 04:15:00+00:00,,,2025-09-14 04:15:00+00:00,L2_BREAK,False,
reference_validation,BULL,08-12,2025-09-15 08:00:00+00:00,2025-09-15 12:00:00+00:00,116759.9,115341.8,1418.0999999999913,115554.515,2025-09-15 08:40:00+00:00,2025-09-15 08:35:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-15 08:40:00+00:00,,,2025-09-15 08:40:00+00:00,L2_BREAK,False,
reference_validation,SIDEWAYS,12-16,2025-09-15 12:00:00+00:00,2025-09-15 16:00:00+00:00,115769.6,114588.0,1181.6000000000058,114765.24,2025-09-15 13:05:00+00:00,2025-09-15 13:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-15 13:05:00+00:00,2025-09-15 13:10:00+00:00,2025-09-15 13:15:00+00:00,2025-09-15 13:40:00+00:00,L2_ARRIVAL,True,25.0
reference_validation,BULL,04-08,2025-09-16 04:00:00+00:00,2025-09-16 08:00:00+00:00,115490.8,114890.0,600.8000000000029,114980.12,2025-09-16 04:20:00+00:00,2025-09-16 04:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-16 04:20:00+00:00,2025-09-16 04:25:00+00:00,,2025-09-16 05:00:00+00:00,OPPOSITE_HIGH_BREAK,False,
reference_validation,BULL,00-04,2025-09-17 00:00:00+00:00,2025-09-17 04:00:00+00:00,116910.8,116543.7,367.1000000000058,116598.765,2025-09-17 00:55:00+00:00,2025-09-17 00:50:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-17 00:55:00+00:00,,,2025-09-17 00:55:00+00:00,L2_BREAK,False,
reference_validation,BULL,04-08,2025-09-17 04:00:00+00:00,2025-09-17 08:00:00+00:00,117081.9,116317.0,764.8999999999942,116431.735,2025-09-17 04:05:00+00:00,2025-09-17 04:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-17 04:05:00+00:00,2025-09-17 04:10:00+00:00,,2025-09-17 04:15:00+00:00,L2_ARRIVAL,False,
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,117156.6,116197.0,959.6000000000058,116340.94,2025-09-17 12:05:00+00:00,2025-09-17 12:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-17 12:05:00+00:00,,,2025-09-17 12:05:00+00:00,L2_BREAK,False,
reference_validation,SIDEWAYS,16-20,2025-09-17 16:00:00+00:00,2025-09-17 20:00:00+00:00,116493.0,115340.0,1153.0,115512.95,2025-09-17 16:50:00+00:00,2025-09-17 16:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-17 16:50:00+00:00,2025-09-17 16:55:00+00:00,2025-09-17 17:55:00+00:00,2025-09-17 18:15:00+00:00,L2_ARRIVAL,True,20.0
reference_validation,BULL,12-16,2025-09-18 12:00:00+00:00,2025-09-18 16:00:00+00:00,117381.9,116955.0,426.8999999999942,117019.035,2025-09-18 12:15:00+00:00,2025-09-18 12:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-18 12:15:00+00:00,2025-09-18 12:20:00+00:00,2025-09-18 12:30:00+00:00,2025-09-18 13:30:00+00:00,OPPOSITE_HIGH_BREAK,False,
reference_validation,SIDEWAYS,16-20,2025-09-19 16:00:00+00:00,2025-09-19 20:00:00+00:00,116488.0,115408.4,1079.6000000000058,115570.34,2025-09-19 18:15:00+00:00,2025-09-19 18:10:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-19 18:15:00+00:00,,,2025-09-19 18:15:00+00:00,L2_BREAK,False,
reference_validation,SIDEWAYS,20-00,2025-09-19 20:00:00+00:00,2025-09-20 00:00:00+00:00,116093.0,115057.0,1036.0,115212.4,2025-09-19 20:05:00+00:00,2025-09-19 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-19 20:05:00+00:00,2025-09-19 20:10:00+00:00,2025-09-19 20:10:00+00:00,2025-09-20 00:00:00+00:00,BLOCK_END,False,
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,116017.9,115636.6,381.29999999998836,115693.795,2025-09-20 20:05:00+00:00,2025-09-20 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-20 20:05:00+00:00,2025-09-20 20:10:00+00:00,,2025-09-20 20:15:00+00:00,L2_ARRIVAL,False,
reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,115620.0,115158.0,462.0,115227.3,2025-09-21 22:20:00+00:00,2025-09-21 22:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-21 22:25:00+00:00,2025-09-21 22:30:00+00:00,2025-09-21 22:30:00+00:00,2025-09-21 23:15:00+00:00,L2_ARRIVAL,True,45.0
reference_validation,SIDEWAYS,00-04,2025-09-22 00:00:00+00:00,2025-09-22 04:00:00+00:00,115510.7,115137.6,373.09999999999127,115193.565,2025-09-22 00:05:00+00:00,2025-09-22 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-22 00:05:00+00:00,2025-09-22 00:10:00+00:00,,2025-09-22 00:15:00+00:00,L2_ARRIVAL,False,
reference_validation,BEAR,16-20,2025-09-22 16:00:00+00:00,2025-09-22 20:00:00+00:00,113413.5,112333.0,1080.5,112495.075,2025-09-22 17:10:00+00:00,2025-09-22 17:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-22 17:10:00+00:00,,,2025-09-22 17:10:00+00:00,L2_BREAK,False,
reference_validation,BEAR,20-00,2025-09-23 20:00:00+00:00,2025-09-24 00:00:00+00:00,112927.8,111482.0,1445.800000000003,111698.87,2025-09-23 20:40:00+00:00,2025-09-23 20:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-23 20:40:00+00:00,2025-09-23 20:45:00+00:00,2025-09-23 20:45:00+00:00,2025-09-24 00:00:00+00:00,BLOCK_END,False,
reference_validation,BEAR,08-12,2025-09-25 08:00:00+00:00,2025-09-25 12:00:00+00:00,112574.6,111389.0,1185.6000000000058,111566.84,2025-09-25 11:25:00+00:00,2025-09-25 11:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-25 11:25:00+00:00,2025-09-25 11:30:00+00:00,,2025-09-25 11:35:00+00:00,L2_ARRIVAL,False,
reference_validation,BEAR,12-16,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,109544.8,109188.0,356.8000000000029,109241.52,2025-09-28 12:45:00+00:00,2025-09-28 12:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-28 12:45:00+00:00,,,2025-09-28 12:45:00+00:00,L2_BREAK,False,
reference_validation,BULL,04-08,2025-09-29 04:00:00+00:00,2025-09-29 08:00:00+00:00,112269.3,111517.3,752.0,111630.1,2025-09-29 05:25:00+00:00,2025-09-29 05:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-09-29 05:25:00+00:00,2025-09-29 05:30:00+00:00,2025-09-29 05:35:00+00:00,2025-09-29 07:15:00+00:00,L2_ARRIVAL,True,100.0
reference_validation,BULL,04-08,2025-09-30 04:00:00+00:00,2025-09-30 08:00:00+00:00,114800.0,113985.1,814.8999999999942,114107.335,2025-09-30 05:20:00+00:00,2025-09-30 05:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-30 05:20:00+00:00,,,2025-09-30 05:20:00+00:00,L2_BREAK,False,
reference_validation,BULL,16-20,2025-09-30 16:00:00+00:00,2025-09-30 20:00:00+00:00,113623.8,112800.1,823.6999999999971,112923.655,2025-09-30 16:45:00+00:00,2025-09-30 16:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-09-30 16:50:00+00:00,,,2025-09-30 16:50:00+00:00,L2_BREAK,False,
reference_validation,BULL,04-08,2025-10-02 04:00:00+00:00,2025-10-02 08:00:00+00:00,119457.0,118335.0,1122.0,118503.3,2025-10-02 05:45:00+00:00,2025-10-02 05:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-02 05:45:00+00:00,,,2025-10-02 05:45:00+00:00,L2_BREAK,False,
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,120880.9,120018.0,862.8999999999942,120147.435,2025-10-03 01:20:00+00:00,2025-10-03 01:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-03 01:20:00+00:00,,,2025-10-03 01:20:00+00:00,L2_BREAK,False,
reference_validation,BULL,04-08,2025-10-03 04:00:00+00:00,2025-10-03 08:00:00+00:00,120505.5,119766.0,739.5,119876.925,2025-10-03 05:55:00+00:00,2025-10-03 05:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-03 05:55:00+00:00,2025-10-03 06:00:00+00:00,,2025-10-03 06:00:00+00:00,L2_ARRIVAL,False,
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,122694.1,121944.7,749.4000000000087,122057.11,2025-10-04 00:40:00+00:00,2025-10-04 00:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-04 00:40:00+00:00,2025-10-04 00:45:00+00:00,2025-10-04 00:55:00+00:00,2025-10-04 01:25:00+00:00,L2_ARRIVAL,True,30.0
reference_validation,BULL,08-12,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,122781.1,122168.4,612.7000000000116,122260.305,2025-10-04 08:50:00+00:00,2025-10-04 08:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-04 08:50:00+00:00,2025-10-04 08:55:00+00:00,2025-10-04 09:00:00+00:00,2025-10-04 09:50:00+00:00,L2_ARRIVAL,True,50.0
reference_validation,BULL,12-16,2025-10-04 12:00:00+00:00,2025-10-04 16:00:00+00:00,122497.4,121908.3,589.0999999999913,121996.66500000001,2025-10-04 12:55:00+00:00,2025-10-04 12:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-04 12:55:00+00:00,2025-10-04 13:00:00+00:00,2025-10-04 13:00:00+00:00,2025-10-04 15:00:00+00:00,L2_ARRIVAL,True,120.0
reference_validation,BULL,16-20,2025-10-04 16:00:00+00:00,2025-10-04 20:00:00+00:00,122480.9,121638.5,842.3999999999942,121764.86,2025-10-04 16:15:00+00:00,2025-10-04 16:10:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-04 16:15:00+00:00,,,2025-10-04 16:15:00+00:00,L2_BREAK,False,
reference_validation,BULL,16-20,2025-10-05 16:00:00+00:00,2025-10-05 20:00:00+00:00,123413.3,122600.0,813.3000000000029,122721.995,2025-10-05 16:55:00+00:00,2025-10-05 16:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-05 16:55:00+00:00,2025-10-05 17:00:00+00:00,,2025-10-05 19:10:00+00:00,L2_ARRIVAL,False,
reference_validation,BULL,00-04,2025-10-07 00:00:00+00:00,2025-10-07 04:00:00+00:00,125500.0,124463.0,1037.0,124618.55,2025-10-07 01:25:00+00:00,2025-10-07 01:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-07 01:30:00+00:00,2025-10-07 01:35:00+00:00,2025-10-07 01:35:00+00:00,2025-10-07 02:15:00+00:00,L2_ARRIVAL,True,40.0
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,124631.9,123503.9,1128.0,123673.09999999999,2025-10-07 08:05:00+00:00,2025-10-07 08:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-07 08:15:00+00:00,,,2025-10-07 08:15:00+00:00,L2_BREAK,False,
reference_validation,SIDEWAYS,00-04,2025-10-08 00:00:00+00:00,2025-10-08 04:00:00+00:00,122255.4,121218.0,1037.3999999999942,121373.61,2025-10-08 03:50:00+00:00,2025-10-08 03:45:00+00:00,False,LEAVE_AT_BLOCK_END,2025-10-08 03:55:00+00:00,2025-10-08 04:00:00+00:00,,2025-10-08 04:00:00+00:00,BLOCK_END,False,
reference_validation,SIDEWAYS,04-08,2025-10-08 04:00:00+00:00,2025-10-08 08:00:00+00:00,122196.9,121137.0,1059.8999999999942,121295.985,2025-10-08 04:15:00+00:00,2025-10-08 04:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-08 04:15:00+00:00,2025-10-08 04:20:00+00:00,2025-10-08 05:25:00+00:00,2025-10-08 05:50:00+00:00,L2_ARRIVAL,True,25.0
reference_validation,SIDEWAYS,08-12,2025-10-09 08:00:00+00:00,2025-10-09 12:00:00+00:00,122221.0,121657.3,563.6999999999971,121741.855,2025-10-09 08:10:00+00:00,2025-10-09 08:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-09 08:10:00+00:00,2025-10-09 08:15:00+00:00,,2025-10-09 08:15:00+00:00,L2_ARRIVAL,False,
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,123740.1,120595.5,3144.600000000006,121067.19,2025-10-09 16:45:00+00:00,2025-10-09 16:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-09 16:50:00+00:00,,,2025-10-09 16:50:00+00:00,L2_BREAK,False,
reference_validation,BEAR,04-08,2025-10-10 04:00:00+00:00,2025-10-10 08:00:00+00:00,121835.5,120850.0,985.5,120997.825,2025-10-10 08:00:00+00:00,2025-10-10 07:55:00+00:00,False,NO_CAUSAL_LEAVE,,,,2025-10-10 08:00:00+00:00,BLOCK_END,False,
reference_validation,BEAR,16-20,2025-10-10 16:00:00+00:00,2025-10-10 20:00:00+00:00,122497.0,118424.4,4072.600000000006,119035.29,2025-10-10 16:55:00+00:00,2025-10-10 16:50:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-10 16:55:00+00:00,,,2025-10-10 16:55:00+00:00,L2_BREAK,False,
reference_validation,BEAR,04-08,2025-10-11 04:00:00+00:00,2025-10-11 08:00:00+00:00,113300.1,110987.0,2313.100000000006,111333.965,2025-10-11 07:10:00+00:00,2025-10-11 07:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-11 07:10:00+00:00,2025-10-11 07:15:00+00:00,,2025-10-11 07:15:00+00:00,L2_ARRIVAL,False,
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,112466.2,111740.8,725.3999999999942,111849.61,2025-10-11 16:30:00+00:00,2025-10-11 16:25:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-11 16:30:00+00:00,,,2025-10-11 16:30:00+00:00,L2_BREAK,False,
reference_validation,BEAR,04-08,2025-10-13 04:00:00+00:00,2025-10-13 08:00:00+00:00,115912.0,114566.1,1345.8999999999942,114767.985,2025-10-13 04:25:00+00:00,2025-10-13 04:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-13 04:25:00+00:00,2025-10-13 04:30:00+00:00,2025-10-13 04:30:00+00:00,2025-10-13 04:35:00+00:00,L2_ARRIVAL,True,5.0
reference_validation,SIDEWAYS,08-12,2025-10-13 08:00:00+00:00,2025-10-13 12:00:00+00:00,115500.0,114357.2,1142.800000000003,114528.62,2025-10-13 11:10:00+00:00,2025-10-13 11:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-13 11:20:00+00:00,,,2025-10-13 11:20:00+00:00,L2_BREAK,False,
reference_validation,SIDEWAYS,00-04,2025-10-14 00:00:00+00:00,2025-10-14 04:00:00+00:00,115817.4,114930.1,887.2999999999884,115063.195,2025-10-14 00:50:00+00:00,2025-10-14 00:45:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-14 00:50:00+00:00,,,2025-10-14 00:50:00+00:00,L2_BREAK,False,
reference_validation,SIDEWAYS,04-08,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,115360.2,113210.6,2149.5999999999913,113533.04000000001,2025-10-14 04:10:00+00:00,2025-10-14 04:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-14 04:15:00+00:00,2025-10-14 04:20:00+00:00,,2025-10-14 04:30:00+00:00,L2_ARRIVAL,False,
reference_validation,SIDEWAYS,12-16,2025-10-14 12:00:00+00:00,2025-10-14 16:00:00+00:00,112100.1,109969.2,2130.9000000000087,110288.83499999999,2025-10-14 13:40:00+00:00,2025-10-14 13:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-14 13:40:00+00:00,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,OPPOSITE_HIGH_BREAK,False,
reference_validation,BEAR,04-08,2025-10-15 04:00:00+00:00,2025-10-15 08:00:00+00:00,113576.1,111758.5,1817.6000000000058,112031.14,2025-10-15 04:05:00+00:00,2025-10-15 04:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-15 04:05:00+00:00,2025-10-15 04:10:00+00:00,2025-10-15 04:15:00+00:00,2025-10-15 08:00:00+00:00,BLOCK_END,False,
reference_validation,BEAR,16-20,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,112183.4,110320.4,1863.0,110599.84999999999,2025-10-15 17:10:00+00:00,2025-10-15 17:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-15 17:10:00+00:00,,,2025-10-15 17:10:00+00:00,L2_BREAK,False,
reference_validation,BEAR,16-20,2025-10-16 16:00:00+00:00,2025-10-16 20:00:00+00:00,111960.0,108250.0,3710.0,108806.5,2025-10-16 16:05:00+00:00,2025-10-16 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-16 16:05:00+00:00,2025-10-16 16:10:00+00:00,,2025-10-16 16:15:00+00:00,L2_ARRIVAL,False,
reference_validation,BEAR,04-08,2025-10-17 04:00:00+00:00,2025-10-17 08:00:00+00:00,109199.8,107885.6,1314.199999999997,108082.73000000001,2025-10-17 06:25:00+00:00,2025-10-17 06:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-17 06:25:00+00:00,,,2025-10-17 06:25:00+00:00,L2_BREAK,False,
reference_validation,BEAR,00-04,2025-10-18 00:00:00+00:00,2025-10-18 04:00:00+00:00,107370.0,106296.3,1073.699999999997,106457.355,2025-10-18 00:20:00+00:00,2025-10-18 00:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-18 00:20:00+00:00,2025-10-18 00:25:00+00:00,2025-10-18 02:50:00+00:00,2025-10-18 04:00:00+00:00,BLOCK_END,False,
reference_validation,BEAR,16-20,2025-10-18 16:00:00+00:00,2025-10-18 20:00:00+00:00,107248.0,106669.0,579.0,106755.85,2025-10-18 16:25:00+00:00,2025-10-18 16:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-18 16:25:00+00:00,2025-10-18 16:30:00+00:00,,2025-10-18 16:30:00+00:00,L2_ARRIVAL,False,
reference_validation,BEAR,04-08,2025-10-19 04:00:00+00:00,2025-10-19 08:00:00+00:00,107333.0,106666.9,666.1000000000058,106766.815,2025-10-19 06:35:00+00:00,2025-10-19 06:30:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-19 06:35:00+00:00,,,2025-10-19 06:35:00+00:00,L2_BREAK,False,
reference_validation,BEAR,08-12,2025-10-19 08:00:00+00:00,2025-10-19 12:00:00+00:00,107241.5,106503.3,738.1999999999971,106614.03,2025-10-19 08:30:00+00:00,2025-10-19 08:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-19 08:30:00+00:00,2025-10-19 08:35:00+00:00,,2025-10-19 08:35:00+00:00,L2_ARRIVAL,False,
reference_validation,BULL,12-16,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,111650.0,110552.3,1097.699999999997,110716.955,2025-10-20 13:15:00+00:00,2025-10-20 13:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-20 13:25:00+00:00,2025-10-20 13:30:00+00:00,2025-10-20 13:30:00+00:00,2025-10-20 16:00:00+00:00,BLOCK_END,False,
reference_validation,BULL,16-20,2025-10-20 16:00:00+00:00,2025-10-20 20:00:00+00:00,111649.0,110522.9,1126.1000000000058,110691.815,2025-10-20 16:05:00+00:00,2025-10-20 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-20 16:05:00+00:00,2025-10-20 16:10:00+00:00,2025-10-20 16:30:00+00:00,2025-10-20 16:35:00+00:00,L2_ARRIVAL,True,5.0
reference_validation,BULL,20-00,2025-10-27 20:00:00+00:00,2025-10-28 00:00:00+00:00,115744.8,114712.4,1032.4000000000087,114867.26,2025-10-27 20:05:00+00:00,2025-10-27 20:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-27 20:20:00+00:00,,,2025-10-27 20:20:00+00:00,L2_BREAK,False,
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,114894.8,113792.4,1102.4000000000087,113957.76,2025-10-28 00:50:00+00:00,2025-10-28 00:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-28 00:50:00+00:00,2025-10-28 00:55:00+00:00,2025-10-28 00:55:00+00:00,2025-10-28 02:45:00+00:00,L2_ARRIVAL,True,110.0
reference_validation,BULL,04-08,2025-10-28 04:00:00+00:00,2025-10-28 08:00:00+00:00,114500.1,113477.5,1022.6000000000058,113630.89,2025-10-28 06:00:00+00:00,2025-10-28 05:55:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-28 06:00:00+00:00,2025-10-28 06:05:00+00:00,2025-10-28 06:05:00+00:00,2025-10-28 08:00:00+00:00,BLOCK_END,False,
reference_validation,SIDEWAYS,00-04,2025-10-29 00:00:00+00:00,2025-10-29 04:00:00+00:00,113647.4,112121.4,1526.0,112350.29999999999,2025-10-29 01:25:00+00:00,2025-10-29 01:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-29 01:30:00+00:00,2025-10-29 01:35:00+00:00,2025-10-29 01:50:00+00:00,2025-10-29 04:00:00+00:00,BLOCK_END,False,
reference_validation,SIDEWAYS,00-04,2025-10-30 00:00:00+00:00,2025-10-30 04:00:00+00:00,111744.0,109686.4,2057.600000000006,109995.04,2025-10-30 00:10:00+00:00,2025-10-30 00:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-10-30 00:10:00+00:00,2025-10-30 00:15:00+00:00,,2025-10-30 04:00:00+00:00,BLOCK_END,False,
reference_validation,BEAR,12-16,2025-10-30 12:00:00+00:00,2025-10-30 16:00:00+00:00,111400.0,109638.6,1761.3999999999942,109902.81,2025-10-30 12:05:00+00:00,2025-10-30 12:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-30 12:05:00+00:00,,,2025-10-30 12:05:00+00:00,L2_BREAK,False,
reference_validation,BEAR,16-20,2025-10-30 16:00:00+00:00,2025-10-30 20:00:00+00:00,109736.3,107254.1,2482.199999999997,107626.43000000001,2025-10-30 17:20:00+00:00,2025-10-30 17:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-10-30 17:20:00+00:00,,,2025-10-30 17:20:00+00:00,L2_BREAK,False,
reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,108088.8,106946.7,1142.1000000000058,107118.015,2025-11-03 08:50:00+00:00,2025-11-03 08:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-11-03 08:50:00+00:00,2025-11-03 08:55:00+00:00,2025-11-03 09:50:00+00:00,2025-11-03 10:55:00+00:00,L2_ARRIVAL,True,65.0
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,104656.0,103550.0,1106.0,103715.9,2025-11-04 13:30:00+00:00,2025-11-04 13:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-11-04 13:30:00+00:00,2025-11-04 13:35:00+00:00,2025-11-04 14:00:00+00:00,2025-11-04 14:30:00+00:00,L2_ARRIVAL,True,30.0
reference_validation,BEAR,20-00,2025-11-04 20:00:00+00:00,2025-11-05 00:00:00+00:00,103474.1,99980.0,3494.100000000006,100504.115,2025-11-04 20:20:00+00:00,2025-11-04 20:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2025-11-04 20:25:00+00:00,2025-11-04 20:30:00+00:00,,2025-11-04 20:30:00+00:00,L2_ARRIVAL,False,
reference_validation,BEAR,08-12,2025-11-07 08:00:00+00:00,2025-11-07 12:00:00+00:00,102480.4,101530.0,950.3999999999942,101672.56,2025-11-07 08:40:00+00:00,2025-11-07 08:35:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-11-07 08:45:00+00:00,,,2025-11-07 08:45:00+00:00,L2_BREAK,False,
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,102024.7,99750.0,2274.699999999997,100091.205,2025-11-07 12:35:00+00:00,2025-11-07 12:30:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-11-07 12:45:00+00:00,,,2025-11-07 12:45:00+00:00,L2_BREAK,False,
reference_validation,BEAR,04-08,2025-11-08 04:00:00+00:00,2025-11-08 08:00:00+00:00,103373.8,102488.0,885.8000000000029,102620.87,2025-11-08 04:25:00+00:00,2025-11-08 04:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-11-08 04:25:00+00:00,,,2025-11-08 04:25:00+00:00,L2_BREAK,False,
reference_validation,BEAR,08-12,2025-11-08 08:00:00+00:00,2025-11-08 12:00:00+00:00,102794.0,101853.8,940.1999999999971,101994.83,2025-11-08 11:50:00+00:00,2025-11-08 11:45:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-11-08 11:50:00+00:00,,,2025-11-08 11:50:00+00:00,L2_BREAK,False,
reference_validation,BEAR,12-16,2025-11-08 12:00:00+00:00,2025-11-08 16:00:00+00:00,102654.1,101647.7,1006.4000000000087,101798.66,2025-11-08 14:10:00+00:00,2025-11-08 14:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2025-11-08 14:10:00+00:00,,,2025-11-08 14:10:00+00:00,L2_BREAK,False,
