event_ts,utc_date,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,entry_ts,entry_price,sweep_depth_range,lower_wick_ratio,close_position,body_ratio,range_expansion,reclaim_depth_range,ret1h_long,ret3h_long,positive1h,positive3h,source_index,selected_leaf
2021-05-07 04:00:00+00:00,2021-05-07,4,11,56616.0,55541.09,55770.01,55949.45,55300.0,55889.69,2021-05-07 05:00:00+00:00,55889.69,0.22428854508749171,0.7237046731850091,0.9079836784971976,0.18427900531218852,0.9556919183000755,0.32430622098594736,-0.0004619814495303576,-0.0006314223607252201,0,0,11812,False
2021-05-07 08:00:00+00:00,2021-05-07,8,15,56331.31,55691.0,55854.41,56227.52,55645.25,56159.7,2021-05-07 09:00:00+00:00,56158.0,0.07144976651934246,0.3592147972590115,0.8835248252528894,0.5243100279938779,1.0279464727067198,0.7319891927347673,0.0024178211474767952,0.006278357491363629,1,1,11816,False
2021-05-09 19:00:00+00:00,2021-05-09,19,2,57950.0,57266.11,57516.71,57650.0,57085.95,57343.03,2021-05-09 20:00:00+00:00,57343.03,0.263434178011089,0.4557751972342885,0.4557751972342885,0.30791596489672796,1.2132977693648037,0.11247422831156811,0.00946706164637634,0.01114206905355375,1,1,11875,True
2021-05-10 08:00:00+00:00,2021-05-10,8,15,59533.56,58418.56,58465.0,58676.88,58120.0,58484.26,2021-05-10 09:00:00+00:00,58484.26,0.2677668161434957,0.6195230570320386,0.654108605085483,0.034585548053444416,0.8824657317169714,0.058923766816147416,-0.008451162757295738,-0.005397007673517584,0,0,11888,False
2021-05-10 18:00:00+00:00,2021-05-10,18,1,58671.01,56700.0,57053.76,57251.93,56450.0,56850.0,2021-05-10 19:00:00+00:00,56847.2,0.12683852441134227,0.4987966530744577,0.4987966530744577,0.2540870150761313,0.7982262302914485,0.07610311464680537,-0.01792630067971679,-0.020448676451962355,0,0,11898,True
2021-05-12 08:00:00+00:00,2021-05-12,8,15,57550.0,56933.4,57176.69,57259.99,56702.25,56998.36,2021-05-12 09:00:00+00:00,56998.91,0.3748783652286766,0.5309104600710038,0.5309104600710038,0.31973679492236956,1.5426358733232048,0.10535192993837054,-0.0017907359982850535,-0.009243159211290264,0,0,11936,True
2021-05-12 19:00:00+00:00,2021-05-12,19,2,55719.49,53616.29,54141.11,54564.58,53555.85,54468.36,2021-05-12 20:00:00+00:00,54468.97,0.028737162419171933,0.5801948985357828,0.9046127308595949,0.3244178323238121,0.7951019957751387,0.4051302776721191,-0.00017404404746412805,-0.027992084300474285,0,0,11947,False
2021-05-14 04:00:00+00:00,2021-05-14,4,11,50414.05,49064.52,49203.66,49581.14,48870.41,49241.72,2021-05-14 05:00:00+00:00,49242.84,0.14383526116499257,0.46888410507506634,0.5224346798362245,0.05355057476115809,1.1179394416043977,0.13130497284239961,0.009165190309901039,0.016264293448550182,1,1,11980,False
2021-05-15 08:00:00+00:00,2021-05-15,8,15,49750.0,48404.0,48510.01,49084.05,48229.27,48863.22,2021-05-15 09:00:00+00:00,48863.22,0.12981426448737238,0.3284353868831784,0.7416528229485948,0.4132174360654164,1.252314814814828,0.34117384843982257,-0.003424457086536714,0.0019685563088147617,0,1,12008,False
2021-05-15 19:00:00+00:00,2021-05-15,19,2,49033.08,47411.0,47938.47,48159.8,46888.0,48157.36,2021-05-15 20:00:00+00:00,48157.36,0.32242552771749816,0.8259710646328029,0.9980814593489524,0.17211039471614947,1.50837326248873,0.460125271256658,0.0024444861595402934,-0.0028724581247809855,1,0,12019,False
2021-05-16 19:00:00+00:00,2021-05-16,19,2,48162.92,45300.0,45400.31,46230.99,44368.52,45573.29,2021-05-16 20:00:00+00:00,45572.68,0.32536012183365365,0.5539901313846667,0.6468667951698569,0.09287666378519015,1.4601538184127405,0.09545848294748056,-0.031734363658226794,-1.162977468072146e-05,0,0,12043,False
2021-05-17 04:00:00+00:00,2021-05-17,4,11,45648.06,42759.57,42991.01,43811.73,42200.0,43635.46,2021-05-17 05:00:00+00:00,43635.46,0.19372405651395716,0.49078319569654993,0.8906330464780058,0.39984985078145585,1.4344977971607935,0.30323456200298426,0.014105042091913322,0.03545258833068332,1,1,12052,False
2021-05-18 18:00:00+00:00,2021-05-18,18,1,43849.41,42634.52,43362.82,43366.2,42400.0,42820.01,2021-05-18 19:00:00+00:00,42820.01,0.19303805282782432,0.43470296004968256,0.43470296004968256,0.5617987994204091,0.9489015251956768,0.15268048959165376,0.010816204853758782,0.0045404006211113845,1,1,12090,True
2021-05-24 04:00:00+00:00,2021-05-24,4,11,35921.33,34666.0,35221.25,35393.28,34366.0,34864.49,2021-05-24 05:00:00+00:00,34867.24,0.23898098507962018,0.48525231679775577,0.48525231679775577,0.3472860369130154,1.2427776433583362,0.15811778576151106,0.011993779834595486,0.05004984621667785,1,1,12220,True
2021-05-25 04:00:00+00:00,2021-05-25,4,11,39551.04,37808.0,38300.28,38700.0,37606.6,38366.29,2021-05-25 05:00:00+00:00,38364.2,0.11554525426840541,0.6344247301993775,0.6947960490214024,0.06037131882202483,1.2257710115357439,0.32029672296677103,-0.0003161801888218463,0.0161872266331633,0,1,12244,False
2021-05-26 19:00:00+00:00,2021-05-26,19,2,39375.44,38028.27,38630.57,38632.73,37900.0,38474.08,2021-05-26 20:00:00+00:00,38473.68,0.09521441243495347,0.783480954785527,0.783480954785527,0.21357116536786713,0.8565533526606205,0.33092334300793746,0.00642881055308453,0.01237235429519612,1,1,12283,False
2021-05-27 19:00:00+00:00,2021-05-27,19,2,39745.22,38719.26,39096.61,39135.3,38520.0,38774.19,2021-05-27 20:00:00+00:00,38773.69,0.19421809817147082,0.41311555338859274,0.41311555338859274,0.5240045506257057,1.0972999964332937,0.053540099029202246,-0.007966742396712911,-0.007058136586948649,0,0,12307,True
2021-05-28 18:00:00+00:00,2021-05-28,18,1,37048.59,35593.25,35977.76,36373.78,35550.0,36190.02,2021-05-28 19:00:00+00:00,36188.21,0.029718141465224692,0.519264852266385,0.7769307339338145,0.2576658816674295,1.1658528991352877,0.41005538224744614,-0.010749080985215875,-0.03153568524113248,0,0,12330,False
2021-05-29 08:00:00+00:00,2021-05-29,8,15,37375.0,35721.81,36179.68,36393.54,35669.48,35810.95,2021-05-29 09:00:00+00:00,35810.96,0.03165395387099752,0.19538436041211274,0.19538436041211274,0.5092533767919846,0.9976301358538384,0.05391999709652205,-0.011681619258461673,-0.01178521882686201,0,0,12344,True
2021-05-31 04:00:00+00:00,2021-05-31,4,11,35448.56,34253.08,34498.64,34670.19,34150.0,34464.93,2021-05-31 05:00:00+00:00,34464.93,0.08622478000468607,0.6054134066398794,0.6054134066398794,0.06480324496818274,1.0618506195268387,0.17720915448188115,-0.0006151180344773355,0.040291972158365,0,1,12388,False
2021-05-31 19:00:00+00:00,2021-05-31,19,2,37444.0,36603.0,36695.24,36859.65,36512.0,36858.83,2021-05-31 20:00:00+00:00,36858.84,0.10820451843043995,0.5270818351790514,0.9976413059111183,0.470559470732067,0.709026758035572,0.30419738406658947,-0.005040310546940652,0.0005388123988709914,0,1,12403,False
2021-06-04 08:00:00+00:00,2021-06-04,8,15,37700.0,36324.01,36631.46,36849.59,36219.24,36726.65,2021-06-04 09:00:00+00:00,36726.66,0.07614154172632376,0.6539541524549887,0.8049654953597282,0.1510113429047395,1.2103494623655988,0.29261840565701785,0.0039028868946970885,-0.0031688152421157634,1,0,12488,False
2021-06-05 08:00:00+00:00,2021-06-05,8,15,37900.49,37470.34,37576.93,37850.0,37430.0,37777.15,2021-06-05 09:00:00+00:00,37777.15,0.09378123910263018,0.34983333333333405,0.8265476190476225,0.4767142857142885,1.4468290330359252,0.7132628152969985,-0.03875808524465185,-0.05066766550679447,0,0,12512,False
2021-06-07 19:00:00+00:00,2021-06-07,19,2,36096.03,35407.06,35506.06,35684.28,35353.5,35642.68,2021-06-07 20:00:00+00:00,35642.68,0.07773923392890486,0.4612128907430867,0.8742366527601466,0.41302376201706,0.8637906721679554,0.3419887658388641,-0.033992112826532694,-0.04223363675234293,0,0,12571,False
2021-06-09 19:00:00+00:00,2021-06-09,19,2,37068.61,35754.97,35870.65,36424.0,35650.0,36222.21,2021-06-09 20:00:00+00:00,36222.21,0.0799077372796209,0.2850775193798468,0.7392894056847534,0.45421188630490655,0.9371027301894821,0.3556834444748928,0.0031693262227787677,0.023443351468615425,1,1,12619,False
2021-06-10 04:00:00+00:00,2021-06-10,4,11,37450.0,36738.45,36945.44,37208.1,36636.24,36785.9,2021-06-10 05:00:00+00:00,36785.9,0.14364415712177458,0.26170741090477273,0.26170741090477273,0.27898436680306493,1.1472535409059936,0.06668540510154476,0.0005961523301047933,0.004213027274037051,1,1,12628,True
2021-06-13 04:00:00+00:00,2021-06-13,4,11,35900.0,34768.0,34864.96,35250.0,34739.06,35165.93,2021-06-13 05:00:00+00:00,35165.94,0.02556537102473704,0.24640858026382917,0.8354601323051644,0.5890515520413352,1.1489285152121682,0.35152826855123703,-0.005486274503113009,0.0027606257645891308,0,1,12700,False
2021-06-14 19:00:00+00:00,2021-06-14,19,2,40729.03,39600.14,39728.88,39846.99,39291.97,39709.57,2021-06-14 20:00:00+00:00,39709.58,0.2729849675344794,0.7524053187272548,0.7524053187272548,0.03479153904363407,0.8540608746499189,0.09693592821266939,0.0022818171332963377,0.011217192425606148,1,1,12739,False
2021-06-16 08:00:00+00:00,2021-06-16,8,15,40495.0,40030.0,40129.99,40259.22,39900.0,40036.04,2021-06-16 09:00:00+00:00,40035.1,0.27956989247311825,0.3787094259785102,0.3787094259785102,0.2615388898168164,1.090726908362194,0.012989247311829835,-0.002229293794695164,-0.023866557096148155,0,0,12776,True
2021-06-17 18:00:00+00:00,2021-06-17,18,1,39150.0,37611.0,37691.87,37882.0,37504.91,37730.01,2021-06-17 19:00:00+00:00,37730.01,0.06893437296945842,0.49579675939431134,0.5969397226126406,0.10114296321832923,0.43664385544400397,0.07732943469785708,-0.0012653057870910533,-0.0002854491689772143,0,0,12810,False
2021-06-23 18:00:00+00:00,2021-06-23,18,1,34075.0,33180.0,33578.68,33578.68,32905.17,33277.78,2021-06-23 19:00:00+00:00,33277.78,0.307072625698326,0.5532360321301829,0.5532360321301829,0.44676396786981715,0.9226164383561671,0.1092513966480434,-0.01217208599852504,0.0010328212999786146,0,1,12954,True
2021-06-24 04:00:00+00:00,2021-06-24,4,11,33336.99,32330.0,32579.91,32776.54,32300.0,32534.4,2021-06-24 05:00:00+00:00,32534.41,0.02979175562815923,0.4918789608427436,0.4918789608427436,0.0955009023376806,0.8863551819061107,0.20298116167985966,0.013038502926593809,0.009195802229085892,1,1,12964,False
2021-06-25 08:00:00+00:00,2021-06-25,8,15,34878.7,33933.0,34262.69,34402.0,33922.71,34280.99,2021-06-25 09:00:00+00:00,34281.0,0.010880829015544997,0.7093409000813757,0.7475223768490855,0.03818147676770974,0.9545327810085206,0.3679708152691118,-0.015489921530877249,-0.028616434759779485,0,0,12992,False
2021-06-25 18:00:00+00:00,2021-06-25,18,1,32960.14,31493.48,31674.99,32278.91,31471.0,32061.15,2021-06-25 19:00:00+00:00,32061.71,0.015327342397010599,0.2524909952841302,0.7304650270450936,0.47797403176096337,1.1029036353459942,0.38704948658857674,0.0040755780025458765,-0.008739084721307688,1,0,13002,False
2021-06-28 18:00:00+00:00,2021-06-28,18,1,35000.0,34000.0,34186.8,34280.0,33932.68,34148.71,2021-06-28 19:00:00+00:00,34148.72,0.06731999999999971,0.6219912472647674,0.6219912472647674,0.10966831740183064,0.5243832472748159,0.14870999999999912,0.00809078641893457,0.014032151131872617,1,1,13074,True
2021-07-01 04:00:00+00:00,2021-07-01,4,11,35023.55,34120.0,34120.06,34327.95,34059.0,34314.99,2021-07-01 05:00:00+00:00,34314.99,0.06751148248575044,0.2270310466629423,0.9518126045733435,0.7247815579104012,0.857757933343947,0.21580432737534982,-7.839139687915164e-05,-0.02848347034342702,0,0,13132,True
2021-07-01 08:00:00+00:00,2021-07-01,8,15,34449.0,33264.8,33338.99,33538.0,33148.0,33467.43,2021-07-01 09:00:00+00:00,33466.44,0.09863198783989462,0.4897179487179435,0.8190512820512827,0.3293333333333393,1.0257759074171566,0.17111129876709835,-0.005921753254902518,0.00688660042717415,0,1,13136,True
2021-07-02 19:00:00+00:00,2021-07-02,19,2,33788.0,33217.0,33275.37,33334.97,33100.0,33300.34,2021-07-02 20:00:00+00:00,33300.34,0.20490367775831875,0.7463505979486817,0.8526194833382794,0.10626888538959767,0.738899371069186,0.14595446584938093,-0.005571114288923096,0.011585166998294927,0,1,13171,False
2021-07-08 08:00:00+00:00,2021-07-08,8,15,33483.81,32216.0,32473.66,32596.62,32207.0,32541.37,2021-07-08 09:00:00+00:00,32541.37,0.007098855506739982,0.6844104512088716,0.8581951645192748,0.1737847133104032,0.5921186608106291,0.25663940180310896,-0.00013982201732742894,0.003878447649868555,0,1,13304,True
2021-07-09 08:00:00+00:00,2021-07-09,8,15,33300.0,32720.0,32878.58,32898.41,32588.0,32783.62,2021-07-09 09:00:00+00:00,32783.62,0.22758620689655173,0.6301987693695449,0.6301987693695449,0.3059179794465322,1.0144117647058937,0.10968965517241831,0.0032842620796604827,-0.0009928738803097747,1,0,13328,True
2021-07-09 19:00:00+00:00,2021-07-09,19,2,33675.77,33322.0,33365.47,33467.87,33254.26,33420.44,2021-07-09 20:00:00+00:00,33420.44,0.19148034033411135,0.5206216937409243,0.7779598333411349,0.25733813960021074,1.3519620253164595,0.2782598863668576,0.002419178203518557,0.015976749558054726,1,1,13339,False
2021-07-10 04:00:00+00:00,2021-07-10,4,11,34070.0,33621.51,33777.87,33888.0,33600.0,33641.78,2021-07-10 05:00:00+00:00,33641.78,0.04796093558385278,0.1450694444444404,0.1450694444444404,0.47253472222223536,1.2106435747614472,0.04519610247719434,-6.004438528506295e-05,0.0031567889689547712,0,1,13348,True
2021-07-11 04:00:00+00:00,2021-07-11,4,11,33770.0,33381.51,33446.92,33538.0,33306.03,33450.0,2021-07-11 05:00:00+00:00,33450.0,0.1942907153337373,0.6073630210803066,0.6206406000775981,0.013277578997291593,1.2178181436371593,0.176297974207826,0.003585052316890769,0.001540508221225645,1,1,13372,False
2021-07-12 19:00:00+00:00,2021-07-12,19,2,33433.0,32811.42,33012.84,33359.99,32714.42,32828.59,2021-07-12 20:00:00+00:00,32828.58,0.15605392708903074,0.17685146459717507,0.17685146459717507,0.2854066948588071,1.730750670241286,0.027623153898127684,0.0005504350172929051,0.005834245648151715,1,1,13411,True
2021-07-14 19:00:00+00:00,2021-07-14,19,2,33176.47,32648.38,32731.01,32787.96,32560.0,32717.98,2021-07-14 20:00:00+00:00,32717.98,0.16735783673237706,0.6930163186523959,0.6930163186523959,0.05715915072819304,0.9578151260504165,0.13179571663920644,0.0019802567273405902,0.006689593917472925,1,1,13459,False
2021-07-15 04:00:00+00:00,2021-07-15,4,11,33170.0,32614.55,32620.19,32675.06,32426.87,32661.0,2021-07-15 05:00:00+00:00,32661.0,0.33788819875776405,0.7789193762842899,0.9433498529352464,0.16443047665095664,1.1717023888206892,0.08362588891889579,-0.002786197605707086,-0.006123511221334366,0,0,13468,True
2021-07-15 08:00:00+00:00,2021-07-15,8,15,32664.37,32350.89,32461.0,32540.0,32303.0,32369.84,2021-07-15 09:00:00+00:00,32369.83,0.15276891667729833,0.28202531645569684,0.28202531645569684,0.38464135021096985,0.9957983193277311,0.060450427459489454,0.0038857170396013885,-0.01553545384699273,1,0,13472,True
2021-07-17 04:00:00+00:00,2021-07-17,4,11,31633.41,31237.32,31301.38,31430.27,31175.14,31367.51,2021-07-17 05:00:00+00:00,31367.45,0.1569845237193574,0.49480656920002,0.7540077607494149,0.25920119154939486,0.9901040049674042,0.3286879244616088,0.0032336068121572303,0.004131671525737568,1,1,13516,False
2021-07-18 08:00:00+00:00,2021-07-18,8,15,32147.16,31666.0,31705.0,31797.81,31648.93,31754.93,2021-07-18 09:00:00+00:00,31754.93,0.035476764485825325,0.3766120365394904,0.7119828049435738,0.3353707684040835,0.6501877893265844,0.1848241749106333,-0.001076368299347541,0.0008527809697580491,0,1,13544,True
2021-07-19 18:00:00+00:00,2021-07-19,18,1,30970.0,30592.2,30728.99,30798.31,30555.0,30648.39,2021-07-19 19:00:00+00:00,30648.38,0.09846479618846161,0.38383132629155775,0.38383132629155775,0.3312646418149757,1.3684476940382582,0.1487294865007909,0.0028259242413466445,0.001720808734425594,1,1,13578,True
2021-07-19 19:00:00+00:00,2021-07-19,19,2,30839.0,30555.0,30648.38,30764.0,30529.0,30734.99,2021-07-19 20:00:00+00:00,30735.0,0.09154929577464789,0.5080000000000043,0.8765531914893685,0.36855319148936416,1.3217097862767209,0.6337676056338084,0.0004883683097445246,0.00315178135675942,1,1,13579,False
2021-07-24 08:00:00+00:00,2021-07-24,8,15,33930.52,33550.5,33793.83,33818.44,33526.0,33607.67,2021-07-24 09:00:00+00:00,33607.66,0.06447029103731437,0.2792709615647572,0.2792709615647572,0.6365750239365409,1.465864661654147,0.1504394505552306,0.006072127604242583,0.0073706410978924275,1,1,13688,True
2021-07-24 19:00:00+00:00,2021-07-24,19,2,34471.0,33803.0,34252.82,34252.82,33688.35,33828.05,2021-07-24 20:00:00+00:00,33828.04,0.1716317365269483,0.24748879479866792,0.24748879479866792,0.7525112052013321,1.8581539271841574,0.037500000000004356,0.0019498617123545614,0.0048075501861768455,1,1,13699,True
2021-07-26 08:00:00+00:00,2021-07-26,8,15,39284.65,37778.0,38159.99,38333.11,37666.0,38199.99,2021-07-26 09:00:00+00:00,38198.79,0.07433710549895456,0.7404925724393241,0.800452698955191,0.05996012651586689,0.7305110544124584,0.2800849566919972,0.0003717395236864096,0.007048914376607263,1,1,13736,False
2021-07-27 18:00:00+00:00,2021-07-27,18,1,38587.48,37559.12,37777.99,38050.0,37325.0,37887.78,2021-07-27 19:00:00+00:00,37887.78,0.22766346415652347,0.6248137931034454,0.7762482758620673,0.1514344827586219,1.107749663855269,0.3195962503403439,-0.0028309919451602328,0.01100328390842642,0,1,13770,False
2021-07-31 04:00:00+00:00,2021-07-31,4,11,42224.37,41714.01,41824.69,41884.74,41520.0,41829.94,2021-07-31 05:00:00+00:00,41829.94,0.38014342816835534,0.8353621757964688,0.8497559905686354,0.014393814772166556,0.9874651433521817,0.22715338192648357,-0.0032115752496896244,-0.00698901313269884,0,0,13852,False
2021-08-02 18:00:00+00:00,2021-08-02,18,1,39960.0,39560.8,39680.09,39778.67,39460.02,39629.98,2021-08-02 19:00:00+00:00,39629.99,0.2524549098196564,0.5333751765259865,0.5333751765259865,0.15725717872271483,1.231449992270826,0.17329659318637475,-0.011498867398149648,-0.011102702776356943,0,0,13914,True
2021-08-03 18:00:00+00:00,2021-08-03,18,1,38512.0,37922.02,38002.1,38200.0,37600.0,38186.7,2021-08-03 19:00:00+00:00,38185.33,0.5458151123766823,0.6701666666666642,0.9778333333333284,0.30766666666666426,1.1682697924373961,0.44862537713142625,-0.004446471982826883,0.003802769283387075,0,1,13938,False
2021-08-04 04:00:00+00:00,2021-08-04,4,11,38554.27,37900.0,37980.33,38096.99,37758.0,37966.76,2021-08-04 05:00:00+00:00,37966.77,0.21703578033533663,0.615829375497812,0.615829375497812,0.04003067937107228,1.3966874047216808,0.10203738517737687,0.0008752390577340119,-0.0036558285047686434,1,0,13948,False
2021-08-04 08:00:00+00:00,2021-08-04,8,15,38220.0,37661.1,37827.96,37983.62,37500.0,37743.71,2021-08-04 09:00:00+00:00,37743.72,0.28824476650563274,0.5039287043546541,0.5039287043546541,0.17420702204209823,1.8747141140442705,0.14780819466809872,0.0019738382968079726,0.010839949003436766,1,1,13952,True
2021-08-06 04:00:00+00:00,2021-08-06,4,11,40766.58,39907.51,40226.33,40364.96,39849.82,40179.49,2021-08-06 05:00:00+00:00,40179.5,0.06715401538873707,0.6399619520906912,0.6399619520906912,0.09092673836239437,1.0858311201045514,0.31659818175468357,0.009204942819099227,0.013647755696312824,1,1,13996,False
2021-08-08 18:00:00+00:00,2021-08-08,18,1,44388.0,43543.0,43690.06,43933.71,43430.3,43625.77,2021-08-08 19:00:00+00:00,43625.77,0.13337278106508532,0.3882918495858155,0.3882918495858155,0.12770902445323168,1.10249447011672,0.0979526627218897,0.002234688350486458,0.013391855318542367,1,1,14058,True
2021-08-08 19:00:00+00:00,2021-08-08,19,2,44388.0,43430.3,43625.77,43867.91,43265.0,43723.26,2021-08-08 20:00:00+00:00,43722.04,0.1726010232849571,0.5983811845880723,0.7600802773216556,0.16169909273358324,1.1976520132695179,0.30589955100762245,0.0026403159596395387,0.010561949991354513,1,1,14059,False
2021-08-11 19:00:00+00:00,2021-08-11,19,2,46600.0,46211.0,46301.55,46490.92,46204.0,46448.42,2021-08-11 20:00:00+00:00,46448.43,0.017994858611825194,0.33999024118222326,0.8518750871323008,0.5118848459500775,0.8516220949214783,0.6103341902313579,-0.0026982612760001468,-0.01471309148662292,0,0,14131,False
2021-08-15 08:00:00+00:00,2021-08-15,8,15,46886.0,45666.0,45788.25,45940.0,45600.0,45754.55,2021-08-15 09:00:00+00:00,45754.55,0.054098360655737705,0.45455882352942034,0.45455882352942034,0.09911764705881497,0.6958657388456836,0.07258196721311715,0.0060990655574144625,0.00417969360424264,1,1,14216,False
2021-08-18 08:00:00+00:00,2021-08-18,8,15,45500.0,44903.37,44957.76,45292.47,44871.0,45264.89,2021-08-18 09:00:00+00:00,45264.88,0.05425473073764772,0.20585095024557334,0.9345623650556346,0.7287114148100613,0.9838235294117641,0.6059366776729269,0.002580366942318335,-0.01061949131423734,1,0,14288,False
2021-08-19 04:00:00+00:00,2021-08-19,4,11,45243.81,44050.0,44058.61,44340.0,43938.38,44150.12,2021-08-19 05:00:00+00:00,44151.18,0.09349896549702452,0.2993625815447498,0.5272147801404409,0.22785219859569106,1.0438195238590302,0.08386594181653932,0.005740956413849085,0.012087785649217198,1,1,14308,True
2021-08-26 04:00:00+00:00,2021-08-26,4,11,49353.3,47853.0,47945.44,48035.0,47611.0,47922.99,2021-08-26 05:00:00+00:00,47923.0,0.16130107311870928,0.7358254716981084,0.7358254716981084,0.05294811320755747,0.7063135099117074,0.04665066986602535,-0.017796673830937193,-0.020927112242555723,0,0,14476,False
2021-08-27 04:00:00+00:00,2021-08-27,4,11,47688.88,46700.53,46845.71,47031.98,46597.44,46944.99,2021-08-27 05:00:00+00:00,46944.99,0.10430515505640377,0.5713398076126394,0.7998112947024323,0.22847148708979298,0.853914478855532,0.24734152881064347,0.003953137491348846,0.01147215070234342,1,1,14500,True
2021-08-29 04:00:00+00:00,2021-08-29,4,11,49697.94,48100.0,48242.88,48325.44,47741.31,48158.34,2021-08-29 05:00:00+00:00,48158.34,0.224470255453898,0.713933542190943,0.713933542190943,0.14472805711057504,0.9467567830399715,0.03650950598895855,0.0033547667963640393,0.0070529839691320095,1,1,14548,True
2021-08-30 04:00:00+00:00,2021-08-30,4,11,48728.83,47822.99,47989.04,48172.42,47764.0,47896.5,2021-08-30 05:00:00+00:00,47895.57,0.06512187582795827,0.3244209392292262,0.3244209392292262,0.22658048087753113,1.2209865470851966,0.08115119667932717,0.0026733161334127065,0.001783881056222958,1,1,14572,True
2021-09-02 18:00:00+00:00,2021-09-02,18,1,49804.12,49300.0,49577.23,49630.81,49251.0,49438.0,2021-09-02 19:00:00+00:00,49438.2,0.09719907958422547,0.4923514388773364,0.4923514388773364,0.36657802585504345,1.0345945356977393,0.2737443465841452,-0.0007049204865872127,0.008421423110064774,0,1,14658,True
2021-09-03 18:00:00+00:00,2021-09-03,18,1,50861.5,50335.19,50456.35,50626.04,50243.75,50504.84,2021-09-03 19:00:00+00:00,50504.84,0.17373791111702747,0.5561223155196267,0.6829631954798606,0.126840879960234,1.3149766097963653,0.32233854572399334,0.0014032318486703055,-0.004368690208700787,1,0,14682,False
2021-09-05 04:00:00+00:00,2021-09-05,4,11,50341.16,49670.0,49694.35,49931.74,49660.0,49863.5,2021-09-05 05:00:00+00:00,49863.5,0.014899576852017326,0.12640759549569,0.7488776035916741,0.6224700080959841,0.9626611874734274,0.28830681208653525,-0.002765549951367241,0.0005507034203375838,0,1,14716,False
2021-09-08 08:00:00+00:00,2021-09-08,8,15,46714.1,45030.0,45111.16,46079.08,44431.0,45988.0,2021-09-08 09:00:00+00:00,45988.01,0.3556795914731907,0.4126984126984144,0.9447356924421134,0.5320372797436991,2.479135954751955,0.5688498307701448,0.006088326065859295,0.009101067865297852,1,1,14792,False
2021-09-10 08:00:00+00:00,2021-09-10,8,15,46781.49,45893.6,46169.1,46379.0,45622.0,46014.99,2021-09-10 09:00:00+00:00,46015.0,0.30589374809942527,0.5191413474240396,0.5191413474240396,0.203579920739763,1.6766705796363228,0.13671738616269977,0.00485059219819628,0.007280017385635107,1,1,14840,True
2021-09-12 19:00:00+00:00,2021-09-12,19,2,46149.65,45830.63,45916.56,45988.0,45777.88,45925.47,2021-09-12 20:00:00+00:00,45925.48,0.16535013478778549,0.6600038073481751,0.7024081477251187,0.042404340376943565,1.1587713009430354,0.2972854366497479,-0.01762964698463687,-0.0029386736948641135,0,0,14899,False
2021-09-13 04:00:00+00:00,2021-09-13,4,11,46118.34,44558.0,44630.29,44792.33,44502.69,44739.51,2021-09-13 05:00:00+00:00,44738.67,0.035447402489199656,0.4405468857892515,0.8176356856787743,0.3770887998895228,0.49260178917649894,0.11632721073612318,0.0008344012014662727,-0.005510445437917566,1,0,14908,True
2021-09-13 08:00:00+00:00,2021-09-13,8,15,45000.0,44200.0,44488.48,44580.0,44183.0,44413.36,2021-09-13 09:00:00+00:00,44413.36,0.02125,0.5802518891687672,0.5802518891687672,0.18921914357683278,0.5969924812030075,0.2667000000000007,0.0025591398624196238,0.010149648664275812,1,1,14912,True
2021-09-14 18:00:00+00:00,2021-09-14,18,1,46950.0,46455.09,46731.0,46731.0,46330.0,46515.77,2021-09-14 19:00:00+00:00,46515.76,0.25275302580266235,0.46326683291769777,0.46326683291769777,0.5367331670823022,1.08179561886263,0.12260815097694502,-0.001039647637703922,0.0023271682543721806,0,1,14946,True
2021-09-16 18:00:00+00:00,2021-09-16,18,1,48236.19,47372.61,47402.91,47662.0,47265.1,47660.34,2021-09-16 19:00:00+00:00,47660.34,0.12449338798953405,0.3472159234064108,0.9958175862937679,0.6486016628873572,0.5991938284092481,0.3331827971930746,-0.004640965633060823,0.000349137249125997,0,1,14994,False
2021-09-17 08:00:00+00:00,2021-09-17,8,15,48150.0,47657.72,47726.77,47988.0,47656.0,47913.98,2021-09-17 09:00:00+00:00,47913.99,0.0034939465344949383,0.2131626506024,0.7770481927710939,0.563885542168694,1.1857142857142857,0.5205574063541127,-0.003976500391639215,-0.010381310343805517,0,0,15008,False
2021-09-18 19:00:00+00:00,2021-09-18,19,2,48521.65,48108.02,48297.83,48303.28,48057.0,48272.23,2021-09-18 20:00:00+00:00,48272.24,0.12334695259047028,0.8739239889556774,0.8739239889556774,0.10394672730225217,0.8733952762607137,0.396997316442242,-0.00624686155024079,-0.004570121461113019,0,0,15043,False
2021-09-20 18:00:00+00:00,2021-09-20,18,1,44260.0,43400.0,44040.82,44117.6,43222.0,43416.21,2021-09-20 19:00:00+00:00,43416.21,0.2069767441860465,0.21684903974988773,0.21684903974988773,0.6974207235372952,1.67270553957641,0.01884883720930131,0.010037955869478088,0.00276993316551577,1,1,15090,True
2021-09-20 19:00:00+00:00,2021-09-20,19,2,44260.0,43222.0,43416.21,43966.09,42910.0,43852.02,2021-09-20 20:00:00+00:00,43852.01,0.30057803468208094,0.4793246787679088,0.8919883722031265,0.41266369343521775,1.9724515333756676,0.606955684007704,-0.006935371947602964,-0.011493657873379193,0,0,15091,False
