partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,tie_order,accepted,decision,blocked_by_zone,portfolio
development,2024-08-07,210,2024-08-07 03:30:00+00:00,2024-08-07 09:00:00+00:00,2024-08-07 09:00:00+00:00,2024-08-07 15:30:00+00:00,57460.0,56510.0,950.0,57317.5,56842.5,57650.0,2024-08-07 09:00:00+00:00,2024-08-07 09:05:00+00:00,2024-08-07 09:10:00+00:00,2024-08-07 09:15:00+00:00,2024-08-07 09:20:00+00:00,,2024-08-07 09:15:00+00:00,True,True,2024-08-07 09:20:00+00:00,57397.0,0.9336842105263158,0.4562669071235347,2024-08-07 10:30:00+00:00,2024-08-07 10:30:00+00:00,57650.0,TP_E20,0.00440789588306,1.8039479415300048,True,False,TRADE_EXECUTED,True,ALT_0330,15.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2024-08-08,330,2024-08-08 05:30:00+00:00,2024-08-08 11:00:00+00:00,2024-08-08 11:00:00+00:00,2024-08-08 17:30:00+00:00,57550.5,56757.1,793.4000000000015,57431.49,57034.79,57709.18,2024-08-08 11:35:00+00:00,2024-08-08 11:40:00+00:00,2024-08-08 11:40:00+00:00,2024-08-08 11:45:00+00:00,2024-08-08 12:30:00+00:00,,2024-08-08 11:45:00+00:00,True,True,2024-08-08 11:50:00+00:00,57506.0,0.9439122762793044,0.4311877931283306,2024-08-08 12:30:00+00:00,2024-08-08 12:30:00+00:00,57709.18,TP_E20,0.0035331965360136,1.3665982680068471,True,False,TRADE_EXECUTED,True,RAW_0530,45.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-08-08,570,2024-08-08 09:30:00+00:00,2024-08-08 15:00:00+00:00,2024-08-08 15:00:00+00:00,2024-08-08 21:30:00+00:00,58984.8,56645.0,2339.800000000003,58633.83,57463.93,59452.76,2024-08-08 15:05:00+00:00,2024-08-08 15:10:00+00:00,2024-08-08 15:10:00+00:00,2024-08-08 15:15:00+00:00,2024-08-08 15:30:00+00:00,,2024-08-08 15:15:00+00:00,True,True,2024-08-08 15:20:00+00:00,58661.0,0.8616121035985971,0.6614149548480893,2024-08-08 15:50:00+00:00,2024-08-08 15:50:00+00:00,59452.76,TP_E20,0.0134972127989636,6.3486063994818265,True,False,TRADE_EXECUTED,True,RAW_0930,15.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2024-08-16,480,2024-08-16 08:00:00+00:00,2024-08-16 13:30:00+00:00,2024-08-16 13:30:00+00:00,2024-08-16 20:00:00+00:00,58908.5,57500.0,1408.5,58697.225,57992.975,59190.2,2024-08-16 17:30:00+00:00,2024-08-16 17:35:00+00:00,2024-08-16 17:35:00+00:00,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,2024-08-16 17:40:00+00:00,True,True,2024-08-16 17:45:00+00:00,58738.2,0.8790912318068846,0.6065282297292776,2024-08-16 17:55:00+00:00,2024-08-16 17:55:00+00:00,59190.2,TP_E20,0.0076951626028716,3.4475813014358097,True,False,TRADE_EXECUTED,True,LONDON,250.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2024-08-16,570,2024-08-16 09:30:00+00:00,2024-08-16 15:00:00+00:00,2024-08-16 15:00:00+00:00,2024-08-16 21:30:00+00:00,58908.5,57500.0,1408.5,58697.225,57992.975,59190.2,2024-08-16 17:30:00+00:00,2024-08-16 17:35:00+00:00,2024-08-16 17:35:00+00:00,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,2024-08-16 17:40:00+00:00,True,True,2024-08-16 17:45:00+00:00,58738.2,0.8790912318068846,0.6065282297292776,2024-08-16 17:55:00+00:00,2024-08-16 17:55:00+00:00,59190.2,TP_E20,0.0076951626028716,3.4475813014358097,True,False,TRADE_EXECUTED,True,RAW_0930,160.0,False,True,3,False,SKIP_OPEN_POSITION,LONDON,EXPANDED_5ZONE
development,2024-08-19,480,2024-08-19 08:00:00+00:00,2024-08-19 13:30:00+00:00,2024-08-19 13:30:00+00:00,2024-08-19 20:00:00+00:00,58940.0,57750.0,1190.0,58761.5,58166.5,59178.0,2024-08-19 13:30:00+00:00,2024-08-19 13:35:00+00:00,2024-08-19 13:40:00+00:00,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,2024-08-19 17:20:00+00:00,True,True,2024-08-19 17:25:00+00:00,58772.0,0.8588235294117647,0.6705202312138728,2024-08-19 17:30:00+00:00,2024-08-19 17:30:00+00:00,59178.0,TP_E20,0.0069080514530728,3.054025726536414,True,False,TRADE_EXECUTED,True,LONDON,230.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2024-08-30,330,2024-08-30 05:30:00+00:00,2024-08-30 11:00:00+00:00,2024-08-30 11:00:00+00:00,2024-08-30 17:30:00+00:00,59637.4,58681.7,955.7000000000044,59494.045,59016.195,59828.54,2024-08-30 12:15:00+00:00,2024-08-30 12:20:00+00:00,2024-08-30 12:20:00+00:00,2024-08-30 12:25:00+00:00,2024-08-30 12:30:00+00:00,,2024-08-30 12:25:00+00:00,True,True,2024-08-30 12:30:00+00:00,59524.9,0.8822852359527054,0.5968881768411916,2024-08-30 12:30:00+00:00,2024-08-30 12:30:00+00:00,59828.54,TP_E20,0.0051010585486073,2.150529274303659,True,False,TRADE_EXECUTED,True,RAW_0530,85.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-09-09,330,2024-09-09 05:30:00+00:00,2024-09-09 11:00:00+00:00,2024-09-09 11:00:00+00:00,2024-09-09 17:30:00+00:00,55549.0,54557.0,992.0,55400.2,54904.2,55747.4,2024-09-09 13:20:00+00:00,2024-09-09 13:25:00+00:00,2024-09-09 13:25:00+00:00,2024-09-09 13:30:00+00:00,2024-09-09 13:35:00+00:00,,2024-09-09 13:30:00+00:00,True,True,2024-09-09 13:35:00+00:00,55405.3,0.855141129032261,0.6826980642586202,2024-09-09 13:55:00+00:00,2024-09-09 13:55:00+00:00,55747.4,TP_E20,0.0061744995514869,2.687249775743484,True,False,TRADE_EXECUTED,True,RAW_0530,150.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-09-10,330,2024-09-10 05:30:00+00:00,2024-09-10 11:00:00+00:00,2024-09-10 11:00:00+00:00,2024-09-10 17:30:00+00:00,57366.0,56737.0,629.0,57271.65,56957.15,57491.8,2024-09-10 12:15:00+00:00,2024-09-10 12:20:00+00:00,2024-09-10 12:20:00+00:00,2024-09-10 12:25:00+00:00,2024-09-10 12:45:00+00:00,,2024-09-10 12:25:00+00:00,True,True,2024-09-10 12:30:00+00:00,57322.1,0.9302066772654984,0.4649952048225941,2024-09-10 13:05:00+00:00,2024-09-10 13:10:00+00:00,56898.0,CLOSE_INVALIDATION_F35,-0.0073985426214322,-4.099271310716124,False,False,TRADE_EXECUTED,True,RAW_0530,85.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-09-19,480,2024-09-19 08:00:00+00:00,2024-09-19 13:30:00+00:00,2024-09-19 13:30:00+00:00,2024-09-19 20:00:00+00:00,63369.6,61851.3,1518.2999999999956,63141.855,62382.705,63673.26,2024-09-19 14:10:00+00:00,2024-09-19 14:15:00+00:00,2024-09-19 14:15:00+00:00,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,2024-09-19 14:20:00+00:00,True,True,2024-09-19 14:25:00+00:00,63180.2,0.8752552196535586,0.6182609295356091,2024-09-19 17:00:00+00:00,2024-09-19 17:00:00+00:00,63673.26,TP_E20,0.0078040272110566,3.502013605528332,True,False,TRADE_EXECUTED,True,LONDON,50.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2024-09-30,1410,2024-09-30 23:30:00+00:00,2024-10-01 05:00:00+00:00,2024-10-01 05:00:00+00:00,2024-10-01 11:30:00+00:00,63850.0,62825.0,1025.0,63696.25,63183.75,64055.0,2024-10-01 05:00:00+00:00,2024-10-01 05:05:00+00:00,2024-10-01 05:05:00+00:00,2024-10-01 05:10:00+00:00,2024-10-01 06:05:00+00:00,,2024-10-01 05:10:00+00:00,True,True,2024-10-01 05:15:00+00:00,63730.9,0.8838048780487819,0.5923421365256286,2024-10-01 06:55:00+00:00,2024-10-01 06:55:00+00:00,64055.0,TP_E20,0.0050854452078976,2.1427226039488327,True,False,TRADE_EXECUTED,True,RAW_2330,10.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2024-10-11,330,2024-10-11 05:30:00+00:00,2024-10-11 11:00:00+00:00,2024-10-11 11:00:00+00:00,2024-10-11 17:30:00+00:00,61213.0,60561.4,651.5999999999985,61115.26,60789.46,61343.32,2024-10-11 11:50:00+00:00,2024-10-11 11:55:00+00:00,2024-10-11 11:55:00+00:00,2024-10-11 12:00:00+00:00,2024-10-11 12:05:00+00:00,,2024-10-11 12:00:00+00:00,True,True,2024-10-11 12:05:00+00:00,61147.3,0.8991712707182363,0.5477867203219169,2024-10-11 12:30:00+00:00,2024-10-11 12:30:00+00:00,61343.32,TP_E20,0.0032057016417732,1.2028508208866255,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-10-14,330,2024-10-14 05:30:00+00:00,2024-10-14 11:00:00+00:00,2024-10-14 11:00:00+00:00,2024-10-14 17:30:00+00:00,65000.0,63752.8,1247.199999999997,64812.92,64189.32,65249.44,2024-10-14 11:30:00+00:00,2024-10-14 11:35:00+00:00,2024-10-14 11:35:00+00:00,2024-10-14 11:40:00+00:00,2024-10-14 12:30:00+00:00,,2024-10-14 12:00:00+00:00,True,True,2024-10-14 12:05:00+00:00,64839.9,0.8716324567030156,0.6294998309201018,2024-10-14 13:45:00+00:00,2024-10-14 13:45:00+00:00,65249.44,TP_E20,0.0063161726035974,2.7580863017987016,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-10-17,1410,2024-10-17 23:30:00+00:00,2024-10-18 05:00:00+00:00,2024-10-18 05:00:00+00:00,2024-10-18 11:30:00+00:00,68268.0,67165.0,1103.0,68102.55,67551.05,68488.6,2024-10-18 06:25:00+00:00,2024-10-18 06:30:00+00:00,2024-10-18 06:30:00+00:00,2024-10-18 06:35:00+00:00,,,2024-10-18 06:35:00+00:00,True,True,2024-10-18 06:40:00+00:00,68120.0,0.8658204895738894,0.6478600931540692,2024-10-18 11:30:00+00:00,2024-10-18 11:30:00+00:00,67838.5,TIME_EXIT_EXEC_END,-0.0041324133881386,-2.466206694069317,False,True,TRADE_EXECUTED,True,RAW_2330,95.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2024-10-24,330,2024-10-24 05:30:00+00:00,2024-10-24 11:00:00+00:00,2024-10-24 11:00:00+00:00,2024-10-24 17:30:00+00:00,67457.0,66700.0,757.0,67343.45,66964.95,67608.4,2024-10-24 12:05:00+00:00,2024-10-24 12:10:00+00:00,2024-10-24 12:10:00+00:00,2024-10-24 12:15:00+00:00,2024-10-24 12:45:00+00:00,,2024-10-24 12:15:00+00:00,True,True,2024-10-24 12:20:00+00:00,67417.9,0.9483487450462276,0.420576222541122,2024-10-24 13:10:00+00:00,2024-10-24 13:10:00+00:00,67608.4,TP_E20,0.0028256590608726,1.0128295304363104,True,False,TRADE_EXECUTED,True,RAW_0530,75.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2024-10-29,570,2024-10-29 09:30:00+00:00,2024-10-29 15:00:00+00:00,2024-10-29 15:00:00+00:00,2024-10-29 21:30:00+00:00,71979.5,70900.0,1079.5,71817.575,71277.825,72195.4,2024-10-29 15:20:00+00:00,2024-10-29 15:25:00+00:00,2024-10-29 15:30:00+00:00,2024-10-29 15:35:00+00:00,2024-10-29 15:40:00+00:00,,2024-10-29 15:35:00+00:00,True,True,2024-10-29 15:40:00+00:00,71823.5,0.8554886521537749,0.681541210427438,2024-10-29 15:40:00+00:00,2024-10-29 15:40:00+00:00,72195.4,TP_E20,0.0051779709983499,2.1889854991749678,True,False,TRADE_EXECUTED,True,RAW_0930,35.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2024-11-19,1410,2024-11-19 23:30:00+00:00,2024-11-20 05:00:00+00:00,2024-11-20 05:00:00+00:00,2024-11-20 11:30:00+00:00,92459.2,91500.0,959.1999999999972,92315.32,91835.72,92651.04,2024-11-20 05:25:00+00:00,2024-11-20 05:30:00+00:00,2024-11-20 05:35:00+00:00,2024-11-20 05:40:00+00:00,2024-11-20 05:45:00+00:00,,2024-11-20 05:40:00+00:00,True,True,2024-11-20 05:45:00+00:00,92329.9,0.8652001668056679,0.6498441863288761,2024-11-20 06:05:00+00:00,2024-11-20 06:05:00+00:00,92651.04,TP_E20,0.0034781798745584,1.3390899372792258,True,False,TRADE_EXECUTED,True,RAW_2330,40.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2024-11-20,570,2024-11-20 09:30:00+00:00,2024-11-20 15:00:00+00:00,2024-11-20 15:00:00+00:00,2024-11-20 21:30:00+00:00,94849.0,92831.7,2017.300000000003,94546.405,93537.755,95252.46,2024-11-20 15:35:00+00:00,2024-11-20 15:40:00+00:00,2024-11-20 15:40:00+00:00,2024-11-20 15:45:00+00:00,,,2024-11-20 16:05:00+00:00,True,True,2024-11-20 16:10:00+00:00,94564.4,0.8589203390670672,0.6702024555713214,2024-11-20 18:35:00+00:00,2024-11-20 18:40:00+00:00,93507.4,CLOSE_INVALIDATION_F35,-0.0111775678796671,-5.988783939833587,False,False,TRADE_EXECUTED,True,RAW_0930,65.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2024-11-27,570,2024-11-27 09:30:00+00:00,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,2024-11-27 21:30:00+00:00,94940.8,92903.4,2037.4000000000087,94635.19,93616.49,95348.28,2024-11-27 15:00:00+00:00,2024-11-27 15:05:00+00:00,2024-11-27 15:10:00+00:00,2024-11-27 15:15:00+00:00,2024-11-27 15:30:00+00:00,,2024-11-27 15:15:00+00:00,True,True,2024-11-27 15:20:00+00:00,94698.9,0.8812702463924572,0.5999390249535782,2024-11-27 15:30:00+00:00,2024-11-27 15:30:00+00:00,95348.28,TP_E20,0.0068573130205313,3.028656510265693,True,False,TRADE_EXECUTED,True,RAW_0930,15.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2024-12-10,1410,2024-12-10 23:30:00+00:00,2024-12-11 05:00:00+00:00,2024-12-11 05:00:00+00:00,2024-12-11 11:30:00+00:00,97643.0,95650.0,1993.0,97344.05,96347.55,98041.6,2024-12-11 05:00:00+00:00,2024-12-11 05:05:00+00:00,2024-12-11 05:05:00+00:00,2024-12-11 05:10:00+00:00,2024-12-11 06:05:00+00:00,,2024-12-11 05:10:00+00:00,True,True,2024-12-11 05:15:00+00:00,97406.0,0.8810837932764677,0.6005007322027565,2024-12-11 08:30:00+00:00,2024-12-11 08:30:00+00:00,98041.6,TP_E20,0.0065252653840626,2.8626326920313088,True,False,TRADE_EXECUTED,True,RAW_2330,10.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2024-12-12,570,2024-12-12 09:30:00+00:00,2024-12-12 15:00:00+00:00,2024-12-12 15:00:00+00:00,2024-12-12 21:30:00+00:00,101689.5,100150.0,1539.5,101458.575,100688.825,101997.4,2024-12-12 15:00:00+00:00,2024-12-12 15:05:00+00:00,2024-12-12 15:10:00+00:00,2024-12-12 15:15:00+00:00,2024-12-12 15:45:00+00:00,,2024-12-12 15:25:00+00:00,True,True,2024-12-12 15:30:00+00:00,101478.0,0.8626177330302046,0.658155668894722,2024-12-12 16:00:00+00:00,2024-12-12 16:00:00+00:00,101997.4,TP_E20,0.0051183507755374,2.1591753877687307,True,False,TRADE_EXECUTED,True,RAW_0930,25.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2024-12-12,1410,2024-12-12 23:30:00+00:00,2024-12-13 05:00:00+00:00,2024-12-13 05:00:00+00:00,2024-12-13 11:30:00+00:00,100333.0,99149.6,1183.3999999999942,100155.49,99563.79,100569.68,2024-12-13 08:30:00+00:00,2024-12-13 08:35:00+00:00,2024-12-13 08:40:00+00:00,2024-12-13 08:45:00+00:00,2024-12-13 10:45:00+00:00,,2024-12-13 08:45:00+00:00,True,True,2024-12-13 08:50:00+00:00,100216.1,0.9012168328544916,0.5420428937161602,2024-12-13 11:25:00+00:00,2024-12-13 11:25:00+00:00,100569.68,TP_E20,0.0035281756125011,1.3640878062505917,True,False,TRADE_EXECUTED,True,RAW_2330,225.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2024-12-19,210,2024-12-19 03:30:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 15:30:00+00:00,101816.7,100613.2,1203.5,101636.175,101034.425,102057.4,2024-12-19 09:15:00+00:00,2024-12-19 09:20:00+00:00,2024-12-19 09:20:00+00:00,2024-12-19 09:25:00+00:00,2024-12-19 09:35:00+00:00,,2024-12-19 09:30:00+00:00,True,True,2024-12-19 09:35:00+00:00,101764.1,0.9562941420855908,0.401959776612858,2024-12-19 10:15:00+00:00,2024-12-19 10:15:00+00:00,102057.4,TP_E20,0.0028821558879801,1.0410779439900657,True,False,TRADE_EXECUTED,True,ALT_0330,30.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2024-12-22,1410,2024-12-22 23:30:00+00:00,2024-12-23 05:00:00+00:00,2024-12-23 05:00:00+00:00,2024-12-23 11:30:00+00:00,96488.8,93655.3,2833.5,96063.775,94647.025,97055.5,2024-12-23 11:00:00+00:00,2024-12-23 11:05:00+00:00,2024-12-23 11:05:00+00:00,2024-12-23 11:10:00+00:00,,,2024-12-23 11:10:00+00:00,True,True,2024-12-23 11:15:00+00:00,96106.8,0.8651844009175931,0.6498946755493147,2024-12-23 11:30:00+00:00,2024-12-23 11:30:00+00:00,95927.0,TIME_EXIT_EXEC_END,-0.0018708353623261,-1.3354176811630645,False,True,TRADE_EXECUTED,True,RAW_2330,370.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2024-12-31,480,2024-12-31 08:00:00+00:00,2024-12-31 13:30:00+00:00,2024-12-31 13:30:00+00:00,2024-12-31 20:00:00+00:00,96032.1,92800.0,3232.100000000006,95547.285,93931.235,96678.52,2024-12-31 14:30:00+00:00,2024-12-31 14:35:00+00:00,2024-12-31 14:40:00+00:00,2024-12-31 14:45:00+00:00,,,2024-12-31 14:50:00+00:00,True,True,2024-12-31 14:55:00+00:00,95639.9,0.8786547445932951,0.6078546701664831,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,CLOSE_INVALIDATION_F35,-0.0240265830474518,-12.413291523725931,False,False,TRADE_EXECUTED,True,LONDON,80.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-01-01,330,2025-01-01 05:30:00+00:00,2025-01-01 11:00:00+00:00,2025-01-01 11:00:00+00:00,2025-01-01 17:30:00+00:00,93914.7,92796.5,1118.199999999997,93746.97,93187.87,94138.34,2025-01-01 12:25:00+00:00,2025-01-01 12:30:00+00:00,2025-01-01 12:30:00+00:00,2025-01-01 12:35:00+00:00,2025-01-01 13:55:00+00:00,,2025-01-01 12:35:00+00:00,True,True,2025-01-01 12:40:00+00:00,93806.1,0.9028796279735364,0.5374051728320933,2025-01-01 14:00:00+00:00,2025-01-01 14:00:00+00:00,94138.34,TP_E20,0.0035417739358101,1.370886967905061,True,False,TRADE_EXECUTED,True,RAW_0530,95.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-01-02,480,2025-01-02 08:00:00+00:00,2025-01-02 13:30:00+00:00,2025-01-02 13:30:00+00:00,2025-01-02 20:00:00+00:00,96991.8,95612.5,1379.300000000003,96784.905,96095.255,97267.66,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,,2025-01-02 14:40:00+00:00,True,True,2025-01-02 14:45:00+00:00,96797.9,0.8594214456608364,0.6685595144063023,2025-01-02 14:50:00+00:00,2025-01-02 14:50:00+00:00,97267.66,TP_E20,0.0048529978439615,2.0264989219807688,True,False,TRADE_EXECUTED,True,LONDON,70.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-01-03,570,2025-01-03 09:30:00+00:00,2025-01-03 15:00:00+00:00,2025-01-03 15:00:00+00:00,2025-01-03 21:30:00+00:00,97321.0,96362.3,958.6999999999972,97177.195,96697.845,97512.74,2025-01-03 15:10:00+00:00,2025-01-03 15:15:00+00:00,2025-01-03 15:15:00+00:00,2025-01-03 15:20:00+00:00,2025-01-03 15:30:00+00:00,,2025-01-03 15:25:00+00:00,True,True,2025-01-03 15:30:00+00:00,97215.9,0.8903723792635797,0.5729893544122053,2025-01-03 15:40:00+00:00,2025-01-03 15:40:00+00:00,97512.74,TP_E20,0.003053409987461,1.1267049937305322,True,False,TRADE_EXECUTED,True,RAW_0930,25.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-01-16,1410,2025-01-16 23:30:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 11:30:00+00:00,102133.7,99760.0,2373.699999999997,101777.645,100590.795,102608.44,2025-01-17 08:35:00+00:00,2025-01-17 08:40:00+00:00,2025-01-17 08:40:00+00:00,2025-01-17 08:45:00+00:00,2025-01-17 08:55:00+00:00,,2025-01-17 08:45:00+00:00,True,True,2025-01-17 08:50:00+00:00,101819.1,0.8674642962463699,0.6426254065561824,2025-01-17 11:30:00+00:00,2025-01-17 11:30:00+00:00,102300.1,TIME_EXIT_EXEC_END,0.0047240645419179,1.9620322709589917,False,True,TRADE_EXECUTED,True,RAW_2330,225.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-01-19,1410,2025-01-19 23:30:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 11:30:00+00:00,102792.8,99501.0,3291.800000000003,102299.03,100653.13,103451.16,2025-01-20 05:20:00+00:00,2025-01-20 05:25:00+00:00,2025-01-20 05:25:00+00:00,2025-01-20 05:30:00+00:00,2025-01-20 06:35:00+00:00,,2025-01-20 05:55:00+00:00,True,True,2025-01-20 06:00:00+00:00,102330.2,0.8594689835348425,0.6684038233347513,2025-01-20 06:35:00+00:00,2025-01-20 06:35:00+00:00,103451.16,TP_E20,0.0109543419244759,5.077170962237987,True,False,TRADE_EXECUTED,True,RAW_2330,55.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-01-28,570,2025-01-28 09:30:00+00:00,2025-01-28 15:00:00+00:00,2025-01-28 15:00:00+00:00,2025-01-28 21:30:00+00:00,103151.0,101770.5,1380.5,102943.925,102253.675,103427.1,2025-01-28 15:00:00+00:00,2025-01-28 15:05:00+00:00,2025-01-28 15:10:00+00:00,2025-01-28 15:15:00+00:00,2025-01-28 15:25:00+00:00,,2025-01-28 15:20:00+00:00,True,True,2025-01-28 15:25:00+00:00,103069.9,0.9412531691416112,0.4376244295384427,2025-01-28 15:30:00+00:00,2025-01-28 15:30:00+00:00,103427.1,TP_E20,0.0034656092612879,1.3328046306439585,True,False,TRADE_EXECUTED,True,RAW_0930,20.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-02-20,330,2025-02-20 05:30:00+00:00,2025-02-20 11:00:00+00:00,2025-02-20 11:00:00+00:00,2025-02-20 17:30:00+00:00,97332.9,96743.8,589.0999999999913,97244.535,96949.985,97450.72,2025-02-20 11:00:00+00:00,2025-02-20 11:05:00+00:00,2025-02-20 11:05:00+00:00,2025-02-20 11:10:00+00:00,2025-02-20 12:05:00+00:00,,2025-02-20 11:15:00+00:00,True,True,2025-02-20 11:20:00+00:00,97247.1,0.8543540994737912,0.6853238644968352,2025-02-20 12:20:00+00:00,2025-02-20 12:20:00+00:00,97450.72,TP_E20,0.0020938413587652,0.6469206793826124,True,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-03-04,1410,2025-03-04 23:30:00+00:00,2025-03-05 05:00:00+00:00,2025-03-05 05:00:00+00:00,2025-03-05 11:30:00+00:00,87850.0,86328.0,1522.0,87621.7,86860.7,88154.4,2025-03-05 08:40:00+00:00,2025-03-05 08:45:00+00:00,2025-03-05 08:50:00+00:00,2025-03-05 08:55:00+00:00,2025-03-05 09:05:00+00:00,,2025-03-05 08:55:00+00:00,True,True,2025-03-05 09:00:00+00:00,87713.1,0.910052562417875,0.5177146879399154,2025-03-05 09:05:00+00:00,2025-03-05 09:05:00+00:00,88154.4,TP_E20,0.0050311755028609,2.1155877514304597,True,False,TRADE_EXECUTED,True,RAW_2330,235.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-03-07,330,2025-03-07 05:30:00+00:00,2025-03-07 11:00:00+00:00,2025-03-07 11:00:00+00:00,2025-03-07 17:30:00+00:00,89666.0,87763.8,1902.199999999997,89380.67,88429.57,90046.44,2025-03-07 13:10:00+00:00,2025-03-07 13:15:00+00:00,2025-03-07 13:15:00+00:00,2025-03-07 13:20:00+00:00,2025-03-07 13:30:00+00:00,,2025-03-07 13:20:00+00:00,True,True,2025-03-07 13:25:00+00:00,89448.7,0.8857638523814514,0.5865198747951793,2025-03-07 13:30:00+00:00,2025-03-07 13:30:00+00:00,90046.44,TP_E20,0.0066824895163373,2.94124475816866,True,False,TRADE_EXECUTED,True,RAW_0530,140.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-03-09,1410,2025-03-09 23:30:00+00:00,2025-03-10 05:00:00+00:00,2025-03-10 05:00:00+00:00,2025-03-10 11:30:00+00:00,82694.2,80001.0,2693.199999999997,82290.22,80943.62,83232.84,2025-03-10 05:00:00+00:00,2025-03-10 05:05:00+00:00,2025-03-10 05:05:00+00:00,2025-03-10 05:10:00+00:00,2025-03-10 09:15:00+00:00,,2025-03-10 05:35:00+00:00,True,True,2025-03-10 05:40:00+00:00,82348.5,0.8716396851329283,0.6294772507260361,2025-03-10 09:15:00+00:00,2025-03-10 09:15:00+00:00,83232.84,TP_E20,0.0107389934242883,4.96949671214415,True,False,TRADE_EXECUTED,True,RAW_2330,35.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
reference_validation,2025-03-11,330,2025-03-11 05:30:00+00:00,2025-03-11 11:00:00+00:00,2025-03-11 11:00:00+00:00,2025-03-11 17:30:00+00:00,81874.9,80019.5,1855.3999999999944,81596.59,80668.89,82245.98,2025-03-11 11:00:00+00:00,2025-03-11 11:05:00+00:00,2025-03-11 11:05:00+00:00,2025-03-11 11:10:00+00:00,2025-03-11 11:30:00+00:00,,2025-03-11 11:15:00+00:00,True,True,2025-03-11 11:20:00+00:00,81701.1,0.9063274765549268,0.527877079276491,2025-03-11 13:05:00+00:00,2025-03-11 13:10:00+00:00,80566.7,CLOSE_INVALIDATION_F35,-0.0138847579775548,-7.342378988777421,False,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
