partition,rule,config,tp_pct,sl_pct,rr,cost,decision_time,entry_ts,entry_price,side,market_state,regime,exit_ts,exit_price,exit_reason,samebar_sl,hold_min,gross_return,net_return,net_pnl_usd
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-14 07:45:00+00:00,2026-02-14 07:45:00+00:00,84.98,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-14 08:10:00+00:00,85.8298,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-14 08:15:00+00:00,2026-02-14 08:15:00+00:00,85.52,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-14 11:15:00+00:00,86.37519999999999,TP,False,180.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-14 15:15:00+00:00,2026-02-14 15:15:00+00:00,87.19,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-14 16:50:00+00:00,88.0619,TP,False,95.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-14 19:00:00+00:00,2026-02-14 19:00:00+00:00,87.94,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-14 22:45:00+00:00,88.8194,SL,False,225.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,88.01,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-15 04:00:00+00:00,88.56,TIME,False,240.0,-0.006249289853425655,-0.007749289853425654,-3.8746449267128273
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-15 06:00:00+00:00,2026-02-15 06:00:00+00:00,89.61,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-15 07:40:00+00:00,90.5061,SL,False,100.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-15 09:30:00+00:00,2026-02-15 09:30:00+00:00,90.24,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-15 10:10:00+00:00,89.3376,SL,False,40.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-16 23:45:00+00:00,2026-02-16 23:45:00+00:00,86.17,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-17 00:50:00+00:00,87.0317,TP,False,65.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-17 01:00:00+00:00,2026-02-17 01:00:00+00:00,86.56,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-17 02:50:00+00:00,87.4256,SL,False,110.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-17 04:30:00+00:00,2026-02-17 04:30:00+00:00,86.48,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-17 05:35:00+00:00,85.6152,TP,False,65.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-18 08:30:00+00:00,2026-02-18 08:30:00+00:00,85.65,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-18 10:40:00+00:00,84.79350000000001,SL,False,130.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-18 10:45:00+00:00,2026-02-18 10:45:00+00:00,84.61,SHORT,DELEVERAGING,SIDEWAYS,2026-02-18 11:10:00+00:00,83.76389999999999,TP,False,25.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 02:15:00+00:00,2026-02-20 02:15:00+00:00,82.97,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-20 06:15:00+00:00,83.36,TIME,False,240.0,-0.004700494154513679,-0.006200494154513679,-3.1002470772568396
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 07:00:00+00:00,2026-02-20 07:00:00+00:00,83.66,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-20 10:10:00+00:00,84.4966,SL,False,190.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 10:15:00+00:00,2026-02-20 10:15:00+00:00,84.41,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-20 11:45:00+00:00,83.5659,SL,False,90.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 11:45:00+00:00,2026-02-20 11:45:00+00:00,83.43,SHORT,DELEVERAGING,SIDEWAYS,2026-02-20 13:35:00+00:00,82.59570000000001,TP,False,110.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 16:15:00+00:00,2026-02-20 16:15:00+00:00,84.51,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-20 17:15:00+00:00,83.6649,TP,False,60.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 17:45:00+00:00,2026-02-20 17:45:00+00:00,83.85,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-20 18:25:00+00:00,84.68849999999999,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-20 22:00:00+00:00,2026-02-20 22:00:00+00:00,84.51,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-21 02:00:00+00:00,84.65,TIME,False,240.0,-0.0016566086853626594,-0.0031566086853626594,-1.5783043426813297
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-21 06:15:00+00:00,2026-02-21 06:15:00+00:00,84.71,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-21 10:15:00+00:00,84.88,TIME,False,240.0,0.002006846889387237,0.0005068468893872371,0.25342344469361855
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-21 10:30:00+00:00,2026-02-21 10:30:00+00:00,85.03,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-21 14:00:00+00:00,85.8803,TP,False,210.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-21 15:15:00+00:00,2026-02-21 15:15:00+00:00,86.53,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-21 19:15:00+00:00,86.6,TIME,False,240.0,0.0008089679879810241,-0.0006910320120189759,-0.34551600600948795
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-21 23:15:00+00:00,2026-02-21 23:15:00+00:00,85.16,SHORT,DELEVERAGING,SIDEWAYS,2026-02-22 03:15:00+00:00,85.04,TIME,False,240.0,0.0014091122592765348,-9.08877407234652e-05,-0.0454438703617326
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-22 08:00:00+00:00,2026-02-22 08:00:00+00:00,85.19,SHORT,DELEVERAGING,SIDEWAYS,2026-02-22 12:00:00+00:00,85.2,TIME,False,240.0,-0.00011738466956212612,-0.0016173846695621262,-0.8086923347810631
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-22 12:15:00+00:00,2026-02-22 12:15:00+00:00,84.84,SHORT,DELEVERAGING,SIDEWAYS,2026-02-22 13:40:00+00:00,83.9916,TP,False,85.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-22 14:45:00+00:00,2026-02-22 14:45:00+00:00,83.65,SHORT,DELEVERAGING,SIDEWAYS,2026-02-22 17:35:00+00:00,82.8135,TP,False,170.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-22 23:15:00+00:00,2026-02-22 23:15:00+00:00,82.92,SHORT,DELEVERAGING,SIDEWAYS,2026-02-23 00:35:00+00:00,82.0908,TP,False,80.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 01:45:00+00:00,2026-02-25 01:45:00+00:00,81.61,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-25 02:05:00+00:00,82.4261,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 05:00:00+00:00,2026-02-25 05:00:00+00:00,81.92,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-25 05:40:00+00:00,81.1008,TP,False,40.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 09:45:00+00:00,2026-02-25 09:45:00+00:00,82.28,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-25 11:35:00+00:00,83.1028,SL,False,110.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 16:45:00+00:00,2026-02-25 16:45:00+00:00,87.24,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-25 17:15:00+00:00,88.1124,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 18:00:00+00:00,2026-02-25 18:00:00+00:00,88.51,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-25 19:50:00+00:00,89.3951,SL,False,110.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 22:15:00+00:00,2026-02-25 22:15:00+00:00,90.29,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-25 22:40:00+00:00,89.3871,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-25 23:15:00+00:00,2026-02-25 23:15:00+00:00,89.03,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-25 23:35:00+00:00,88.1397,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-27 05:45:00+00:00,2026-02-27 05:45:00+00:00,87.69,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-27 06:30:00+00:00,86.81309999999999,TP,False,45.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-27 08:00:00+00:00,2026-02-27 08:00:00+00:00,87.27,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2026-02-27 09:50:00+00:00,86.3973,SL,False,110.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-28 08:15:00+00:00,2026-02-28 08:15:00+00:00,78.28,SHORT,DELEVERAGING,BULL,2026-02-28 10:40:00+00:00,79.0628,SL,False,145.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-28 10:45:00+00:00,2026-02-28 10:45:00+00:00,78.75,SHORT,DELEVERAGING,BULL,2026-02-28 13:50:00+00:00,79.5375,SL,False,185.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-28 18:30:00+00:00,2026-02-28 18:30:00+00:00,81.1,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-28 18:40:00+00:00,81.911,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-28 19:00:00+00:00,2026-02-28 19:00:00+00:00,82.29,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-02-28 19:25:00+00:00,81.4671,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-28 19:30:00+00:00,2026-02-28 19:30:00+00:00,81.46,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-02-28 19:35:00+00:00,82.27459999999999,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-02-28 23:15:00+00:00,2026-02-28 23:15:00+00:00,84.21,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-01 01:35:00+00:00,85.0521,SL,False,140.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-01 02:45:00+00:00,2026-03-01 02:45:00+00:00,88.61,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-01 03:00:00+00:00,87.7239,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-01 04:30:00+00:00,2026-03-01 04:30:00+00:00,87.65,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-01 06:10:00+00:00,86.7735,SL,False,100.0,-0.01000000000000012,-0.01150000000000012,-5.7500000000000595
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-01 08:15:00+00:00,2026-03-01 08:15:00+00:00,86.66,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-01 08:55:00+00:00,85.79339999999999,SL,False,40.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-01 09:30:00+00:00,2026-03-01 09:30:00+00:00,85.51,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-01 13:05:00+00:00,84.6549,TP,False,215.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-02 18:00:00+00:00,2026-03-02 18:00:00+00:00,87.57,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-02 18:05:00+00:00,86.6943,TP,False,5.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-02 22:45:00+00:00,2026-03-02 22:45:00+00:00,88.07,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-02 23:25:00+00:00,87.18929999999999,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 00:15:00+00:00,2026-03-04 00:15:00+00:00,87.03,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-04 01:45:00+00:00,87.9003,TP,False,90.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 03:00:00+00:00,2026-03-04 03:00:00+00:00,87.01,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-04 03:30:00+00:00,86.1399,TP,False,30.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 08:00:00+00:00,2026-03-04 08:00:00+00:00,87.38,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-04 08:50:00+00:00,88.2538,SL,False,50.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 10:45:00+00:00,2026-03-04 10:45:00+00:00,90.19,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-04 12:20:00+00:00,89.2881,SL,False,95.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 12:45:00+00:00,2026-03-04 12:45:00+00:00,89.15,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-04 13:10:00+00:00,90.04150000000001,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 13:30:00+00:00,2026-03-04 13:30:00+00:00,89.64,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-04 14:35:00+00:00,90.5364,TP,False,65.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 15:45:00+00:00,2026-03-04 15:45:00+00:00,91.98,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-04 16:00:00+00:00,92.8998,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 17:15:00+00:00,2026-03-04 17:15:00+00:00,91.97,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-04 17:25:00+00:00,91.0503,TP,False,10.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 17:30:00+00:00,2026-03-04 17:30:00+00:00,91.08,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-04 18:30:00+00:00,91.9908,TP,False,60.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 18:45:00+00:00,2026-03-04 18:45:00+00:00,91.99,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-04 19:20:00+00:00,92.9099,TP,False,35.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-04 19:30:00+00:00,2026-03-04 19:30:00+00:00,92.58,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-04 19:45:00+00:00,93.5058,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-07 14:15:00+00:00,2026-03-07 14:15:00+00:00,83.8,SHORT,DELEVERAGING,SIDEWAYS,2026-03-07 18:05:00+00:00,82.962,TP,False,230.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-07 19:15:00+00:00,2026-03-07 19:15:00+00:00,83.06,SHORT,DELEVERAGING,SIDEWAYS,2026-03-07 20:00:00+00:00,82.2294,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-08 02:45:00+00:00,2026-03-08 02:45:00+00:00,83.0,SHORT,DELEVERAGING,SIDEWAYS,2026-03-08 02:55:00+00:00,82.17,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-08 10:45:00+00:00,2026-03-08 10:45:00+00:00,83.73,SHORT,DELEVERAGING,SIDEWAYS,2026-03-08 11:10:00+00:00,82.8927,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-08 11:15:00+00:00,2026-03-08 11:15:00+00:00,82.87,SHORT,DELEVERAGING,SIDEWAYS,2026-03-08 12:15:00+00:00,82.0413,TP,False,60.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-09 09:15:00+00:00,2026-03-09 09:15:00+00:00,83.72,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-09 09:40:00+00:00,84.5572,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-09 11:15:00+00:00,2026-03-09 11:15:00+00:00,83.72,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-09 13:30:00+00:00,84.5572,SL,False,135.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-09 14:00:00+00:00,2026-03-09 14:00:00+00:00,85.1,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-09 18:00:00+00:00,85.05,TIME,False,240.0,-0.000587544065804857,-0.002087544065804857,-1.0437720329024285
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-09 18:15:00+00:00,2026-03-09 18:15:00+00:00,84.71,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-09 19:20:00+00:00,85.55709999999999,TP,False,65.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-09 21:45:00+00:00,2026-03-09 21:45:00+00:00,85.97,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-09 23:40:00+00:00,85.1103,TP,False,115.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-10 00:30:00+00:00,2026-03-10 00:30:00+00:00,85.58,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-10 02:40:00+00:00,86.4358,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-10 04:30:00+00:00,2026-03-10 04:30:00+00:00,85.76,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-10 05:00:00+00:00,86.61760000000001,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-10 07:00:00+00:00,2026-03-10 07:00:00+00:00,86.31,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-10 08:10:00+00:00,87.1731,TP,False,70.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-10 09:15:00+00:00,2026-03-10 09:15:00+00:00,86.82,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-10 13:15:00+00:00,86.98,TIME,False,240.0,0.0018428933425478355,0.0003428933425478355,0.17144667127391774
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-10 13:30:00+00:00,2026-03-10 13:30:00+00:00,87.13,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2026-03-10 13:40:00+00:00,86.25869999999999,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2026,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2026-03-10 16:15:00+00:00,2026-03-10 16:15:00+00:00,87.81,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2026-03-10 17:10:00+00:00,88.6881,TP,False,55.0,0.010000000000000009,0.00850000000000001,4.250000000000004
