hour_utc,hour_wib,direction,hold_min,year,N,WR,net,exp,PF,DD,LS
12,19,SHORT,240,2022,365,47.397260273972606,-213.77394519109734,-0.5856820416194448,0.848052667929508,261.3166468387949,5
12,19,SHORT,240,2023,365,42.73972602739726,-210.22932574987288,-0.5759707554791038,0.7449804539686559,223.09062335101356,8
12,19,SHORT,240,2024,366,48.90710382513661,5.624740864250981,0.01536814443784421,1.0053342614462724,170.96571109793862,6
12,19,SHORT,360,2022,365,49.86301369863014,1.279269099619114,0.0035048468482715453,1.0008445395575618,227.37724283096543,6
12,19,SHORT,360,2023,365,42.73972602739726,-282.4569747962142,-0.77385472546908,0.724020290445032,318.3062446123899,11
12,19,SHORT,360,2024,366,49.45355191256831,-50.481903650321605,-0.13792869849814646,0.9590294484857935,166.03532702512905,6
12,19,SHORT,720,2022,365,52.054794520547944,150.2340364013629,0.4116000997297614,1.0670260481938973,332.3710327259001,8
12,19,SHORT,720,2023,365,46.849315068493155,-424.3580965633596,-1.1626249220913962,0.6950531230823969,454.93736615424007,11
12,19,SHORT,720,2024,365,48.21917808219178,-99.19598067919446,-0.27176981007998485,0.9420603989795324,203.02202111331954,8
12,19,SHORT,960,2022,365,52.87671232876713,493.2886714263758,1.351475812127057,1.2135056864898053,276.92986097937404,7
12,19,SHORT,960,2023,365,47.671232876712324,-533.1029607187144,-1.4605560567636011,0.6690694054534562,576.7343550554511,8
12,19,SHORT,960,2024,365,45.47945205479452,-157.41077582803618,-0.43126239952886625,0.9182353705649315,331.3182921656808,11
13,20,LONG,60,2022,365,37.26027397260274,-333.59105428870606,-0.9139480939416604,0.6216376714209562,365.376533969979,10
13,20,LONG,60,2023,365,26.84931506849315,-323.6954783842425,-0.8868369270801164,0.34708093833348214,333.0722699547555,15
13,20,LONG,60,2024,366,36.885245901639344,-403.01757525342316,-1.1011409159929595,0.4325474646653014,410.5924673853338,11
13,20,LONG,120,2022,365,40.0,-269.0132680944158,-0.737022652313468,0.7618930422677442,298.7894307528948,8
13,20,LONG,120,2023,365,35.61643835616438,-350.11455995871563,-0.9592179724896319,0.509014707056824,362.33359606610134,9
13,20,LONG,120,2024,366,40.43715846994536,-465.31056788866476,-1.2713403494225812,0.5553198254922629,484.3068797563969,9
13,20,LONG,240,2022,365,43.013698630136986,-233.1334967208411,-0.6387219088242222,0.8408113234262007,351.4373143539495,15
13,20,LONG,240,2023,365,36.16438356164384,-381.20155554045,-1.0443878233984931,0.6009842404198185,390.5670635492654,8
13,20,LONG,240,2024,366,38.25136612021858,-494.97948822551984,-1.3524029732937701,0.6202447641895266,519.0930103732055,14
13,20,LONG,360,2022,365,41.64383561643836,-420.95816427333085,-1.153310039105016,0.7722286889429192,477.8544434001383,10
13,20,LONG,360,2023,365,40.273972602739725,-197.31623060149735,-0.5405924126068421,0.8036186647588698,275.3226171127846,9
13,20,LONG,360,2024,366,43.98907103825137,-462.29008822724893,-1.2630876727520464,0.6896770503504687,548.625214528534,9
13,20,LONG,720,2022,365,41.369863013698634,-498.726369431664,-1.3663736148812713,0.7989403130239888,530.2428404901195,8
13,20,LONG,720,2023,365,39.178082191780824,41.58998788176149,0.11394517227879859,1.0336571682938334,231.1376450802153,9
13,20,LONG,720,2024,365,44.38356164383562,-283.6950775977921,-0.7772467879391564,0.8377678178391661,501.9419575305798,10
13,20,LONG,960,2022,365,41.917808219178085,-740.7563033346814,-2.0294693242046065,0.7456529053618782,785.3683930635603,7
13,20,LONG,960,2023,365,38.9041095890411,19.634649197334966,0.05379355944475333,1.0143878638465569,272.2315748491459,10
13,20,LONG,960,2024,365,49.31506849315068,-183.04703076103118,-0.501498714413784,0.9044448543654294,513.0823722943986,10
13,20,SHORT,60,2022,365,46.02739726027397,-190.68686434088778,-0.5224297653175007,0.755637819754311,193.38037289312516,7
13,20,SHORT,60,2023,365,38.9041095890411,-220.12353249614063,-0.6030781712223031,0.46342527841384373,220.313884013161,11
13,20,SHORT,60,2024,366,40.7103825136612,-135.50497135298968,-0.37023216216663846,0.7595010882245015,139.77730866763474,9
13,20,SHORT,120,2022,365,48.21917808219178,-235.96407407322272,-0.6464769152691033,0.7823700040666798,246.98002134973956,7
13,20,SHORT,120,2023,365,43.28767123287671,-184.83365764896928,-0.5063935825999158,0.6952543162855116,190.32539299826053,7
13,20,SHORT,120,2024,366,44.80874316939891,-55.934626410451145,-0.15282684811598674,0.9325956054161405,140.96597040208243,7
13,20,SHORT,240,2022,365,47.12328767123288,-235.9770528468753,-0.6465124735530831,0.8369668166344171,272.64969357203324,10
13,20,SHORT,240,2023,365,47.671232876712324,-139.94774298425492,-0.38341847392946554,0.8250991789154135,150.38278442404206,8
13,20,SHORT,240,2024,366,48.63387978142077,-8.260437804155103,-0.02256950219714509,0.9919930262615205,182.7082365625398,7
13,20,SHORT,360,2022,365,50.68493150684932,-9.420901952621705,-0.025810690281155357,0.9941789340679853,281.7231098433795,9
13,20,SHORT,360,2023,365,45.47945205479452,-315.34973189751304,-0.8639718682123645,0.6988114226499945,326.56114905324233,10
13,20,SHORT,360,2024,366,48.08743169398907,-20.86812954184471,-0.05701674738208937,0.9835206316739947,138.43071100887556,9
13,20,SHORT,720,2022,365,53.15068493150685,155.8359655755706,0.4269478508919743,1.0732828014822082,293.3873718152191,9
13,20,SHORT,720,2023,365,46.3013698630137,-509.6256539708925,-1.396234668413404,0.6553083950357985,526.2514626813391,7
13,20,SHORT,720,2024,365,47.397260273972606,-132.28281977455077,-0.3624186843138377,0.9205230033217509,265.1966723889225,12
13,20,SHORT,960,2022,365,52.054794520547944,452.46226806500084,1.239622652232879,1.1959467757034221,269.92306663920834,7
13,20,SHORT,960,2023,365,47.397260273972606,-477.7507528371957,-1.3089061721567006,0.6961599974235867,512.6409992330681,11
13,20,SHORT,960,2024,365,45.75342465753425,-196.71240161947676,-0.5389380866287035,0.8983177660306754,327.94542582168447,11
14,21,LONG,60,2022,365,43.56164383561644,-206.16346675554576,-0.5648314157686185,0.74809271040049,222.1908095926849,7
14,21,LONG,60,2023,365,31.506849315068493,-300.33040333267576,-0.8228230228292487,0.48151570783764364,303.972632074101,10
14,21,LONG,60,2024,366,38.25136612021858,-337.5458172778903,-0.922256331360356,0.5751408340079673,337.9814247683276,12
14,21,LONG,120,2022,365,44.93150684931507,-163.1265204860191,-0.4469219739342989,0.8491176382941545,196.10024305897608,9
14,21,LONG,120,2023,365,34.24657534246575,-334.58649704146825,-0.916675334360187,0.5585353940644588,349.51717980205575,10
14,21,LONG,120,2024,366,43.169398907103826,-382.77019701914173,-1.0458202104348135,0.6261283801996459,387.5431753536999,9
14,21,LONG,240,2022,365,42.73972602739726,-345.75953342748426,-0.9472863929520117,0.7700056521467071,398.6433728318426,9
14,21,LONG,240,2023,365,39.45205479452055,-250.7932703893704,-0.6871048503818368,0.7347128321931541,301.82023078621705,11
14,21,LONG,240,2024,366,43.71584699453552,-308.61938301741964,-0.8432223579710919,0.7316608339801851,341.0099935846366,10
14,21,LONG,360,2022,365,43.83561643835616,-374.9893717683173,-1.0273681418310063,0.7957388223403591,426.64603910448216,6
14,21,LONG,360,2023,365,42.465753424657535,-167.04250059865933,-0.4576506865716694,0.8419312175035462,310.5054119068378,8
14,21,LONG,360,2024,366,45.3551912568306,-400.8848556395179,-1.0953138132227265,0.7209836746104255,455.8346162387528,9
14,21,LONG,720,2022,365,44.38356164383562,-538.4128976379045,-1.4751038291449439,0.7880419151042951,564.7705929094516,11
14,21,LONG,720,2023,365,41.0958904109589,32.58493171940481,0.0892737855326159,1.0254837809418011,230.44771581284994,10
14,21,LONG,720,2024,365,48.21917808219178,-248.48762707139366,-0.6807880193736813,0.8563874553388333,414.96271939981,10
14,21,LONG,960,2022,365,42.73972602739726,-582.5752676060395,-1.5960966235781904,0.7936883136579079,665.5615299512394,12
14,21,LONG,960,2023,365,40.821917808219176,32.19792964197474,0.08821350586842394,1.0239247711583639,242.3811810329783,10
14,21,LONG,960,2024,365,50.41095890410959,-6.163374292541491,-0.0168859569658671,0.9964765519505753,369.8548036405325,7
14,21,SHORT,60,2022,365,39.178082191780824,-315.9696415517251,-0.8656702508266441,0.6422309157910819,324.75315299240367,12
14,21,SHORT,60,2023,365,37.534246575342465,-238.62109801384128,-0.6537564329146336,0.5538221503192767,238.62109801384153,12
14,21,SHORT,60,2024,366,44.26229508196721,-195.63786886606516,-0.5345296963553693,0.7233656625489073,229.14611047029985,7
14,21,SHORT,120,2022,365,41.369863013698634,-337.16151622522256,-0.9237301814389659,0.7143130413243581,379.0394678525384,8
14,21,SHORT,120,2023,365,41.369863013698634,-195.63167972223636,-0.5359772047184558,0.7063886346280432,205.16187791259398,9
14,21,SHORT,120,2024,366,42.89617486338798,-138.21091815255767,-0.3776254594332177,0.8474255949887263,175.55727767692764,9
14,21,SHORT,240,2022,365,46.849315068493155,-119.20558469333501,-0.3265906429954384,0.9134643762247378,258.25164545692706,12
14,21,SHORT,240,2023,365,42.19178082191781,-266.3706838518126,-0.7297826954844181,0.7155431717726394,303.196597620024,11
14,21,SHORT,240,2024,366,41.2568306010929,-196.3599162250205,-0.5365025033470505,0.822035176783418,214.38718744728232,9
14,21,SHORT,360,2022,365,46.02739726027397,-44.8071391299126,-0.12275928528743178,0.973173855673041,349.6665459688007,11
14,21,SHORT,360,2023,365,44.657534246575345,-338.44735836118514,-0.9272530366059867,0.7020311571944549,374.9275893955592,11
14,21,SHORT,360,2024,366,45.90163934426229,-78.06450704709243,-0.2132910028609083,0.9387081877915618,136.86682221743231,8
14,21,SHORT,720,2022,365,52.32876712328767,201.89102573741175,0.5531260979107171,1.0935015740009724,322.36512987059353,7
14,21,SHORT,720,2023,365,45.75342465753425,-498.50974180630124,-1.3657801145378117,0.6706105681162738,526.0066223810356,13
14,21,SHORT,720,2024,365,42.73972602739726,-155.18220763337348,-0.4251567332421191,0.9090625002866775,265.7266186425212,9
14,21,SHORT,960,2022,365,49.86301369863014,324.3413610006945,0.8886064684950534,1.135967530711543,369.7594147782153,8
14,21,SHORT,960,2023,365,48.21917808219178,-493.0435295436642,-1.3508041905305868,0.6869767249461894,543.5219896037684,13
14,21,SHORT,960,2024,365,44.109589041095894,-384.7001518981141,-1.0539730188989427,0.8036885036125038,433.4406175594538,7
15,22,LONG,60,2022,365,39.178082191780824,-231.97899578248723,-0.6355588925547595,0.6965652246937455,247.47398264312937,11
15,22,LONG,60,2023,365,36.16438356164384,-308.6260735093543,-0.845550886326998,0.4496735711700992,326.1337004577087,10
15,22,LONG,60,2024,366,42.07650273224044,-319.39789391467923,-0.8726718412969378,0.5676867336074332,338.20347285432587,10
15,22,LONG,120,2022,365,44.93150684931507,-236.458469552863,-0.6478314234325013,0.7714359831446477,326.52150605514436,11
15,22,LONG,120,2023,365,35.61643835616438,-305.4097448318282,-0.8367390269365157,0.5456211665102598,310.26676861749377,16
15,22,LONG,120,2024,366,41.2568306010929,-303.6398228852879,-0.8296170024188194,0.6402259737879831,324.91698104063295,12
15,22,LONG,240,2022,365,41.917808219178085,-424.5233256135723,-1.163077604420746,0.7173800910881648,456.9189025587194,9
15,22,LONG,240,2023,365,41.0958904109589,-119.83284491459565,-0.3283091641495771,0.8494956265045376,214.29468239729647,8
15,22,LONG,240,2024,366,45.62841530054645,-271.4731450991843,-0.74172990464258,0.7485554133860988,323.4298998661587,10
15,22,LONG,360,2022,365,45.47945205479452,-238.89441030780972,-0.6545052337200267,0.8599100832042296,345.69372811410375,6
15,22,LONG,360,2023,365,41.917808219178085,-180.03538959377167,-0.4932476427226621,0.820443616771888,313.09348787707927,9
15,22,LONG,360,2024,366,41.80327868852459,-330.2540583423163,-0.9023334927385691,0.7426162702375104,412.8068524486266,7
15,22,LONG,720,2022,365,41.917808219178085,-693.1436787553762,-1.8990237774119896,0.7291499071389789,732.1655070828784,9
15,22,LONG,720,2023,365,42.19178082191781,49.40223219968892,0.13534858136901073,1.04076015973408,188.77014169203176,10
15,22,LONG,720,2024,365,52.054794520547944,-129.13739069394921,-0.3538010703943814,0.9171844746907355,334.9596314534308,10
15,22,LONG,960,2022,365,44.93150684931507,-690.2833553532721,-1.8911872749404715,0.7515176421164491,734.812391837785,10
15,22,LONG,960,2023,365,41.917808219178085,52.72185315166165,0.1444434332922237,1.041984964097801,219.03128625748548,11
15,22,LONG,960,2024,365,49.86301369863014,127.70987102474638,0.3498900576020449,1.0826298851156542,266.28511252554154,8
15,22,SHORT,60,2022,365,38.35616438356164,-296.15799972367984,-0.8113917800648762,0.629927103459404,333.3270282077898,13
15,22,SHORT,60,2023,365,35.342465753424655,-231.33206714956998,-0.6337864853412876,0.5545307932529219,241.6729141467477,11
15,22,SHORT,60,2024,366,39.34426229508197,-216.74395794005724,-0.5921966063935991,0.686336792061595,241.41003082881295,13
15,22,SHORT,120,2022,365,41.917808219178085,-272.31001798365475,-0.7460548437908349,0.7429222058667712,307.2432598828804,8
15,22,SHORT,120,2023,365,37.534246575342465,-229.37485965150364,-0.6284242730178182,0.6347676371404064,242.56388041419106,9
15,22,SHORT,120,2024,366,41.53005464480874,-226.24052337289328,-0.618143506483315,0.718637295147909,249.96667123271354,11
15,22,SHORT,240,2022,365,47.397260273972606,-46.09649260419711,-0.12629176055944413,0.9644706080984052,214.5077003958449,11
15,22,SHORT,240,2023,365,39.726027397260275,-403.10594073909493,-1.104399837641356,0.5727516414942421,419.12770229445204,14
15,22,SHORT,240,2024,366,41.80327868852459,-239.58014347846301,-0.6545905559520847,0.7757343014140893,248.72958668128203,12
15,22,SHORT,360,2022,365,43.83561643835616,-182.65636755708002,-0.5004284042659727,0.8914142456935165,374.8893736255591,11
15,22,SHORT,360,2023,365,40.821917808219176,-325.26817206030086,-0.8911456768775365,0.697265541021977,366.4993971009838,12
15,22,SHORT,360,2024,366,42.89617486338798,-150.4187727023966,-0.41098025328523663,0.8742432321682373,208.93699634269905,11
15,22,SHORT,720,2022,365,51.78082191780822,353.7235457155409,0.9691056047001121,1.1740332513028626,218.29021450623827,10
15,22,SHORT,720,2023,365,47.12328767123288,-519.451053504881,-1.4231535712462493,0.6468471749493631,564.6317069398648,9
15,22,SHORT,720,2024,365,38.63013698630137,-292.4502760983153,-0.8012336331460694,0.8266239722148364,335.76992111371914,10
15,22,SHORT,960,2022,365,50.41095890410959,411.5657743431326,1.1275774639537879,1.1828300274550239,241.2162120789074,6
15,22,SHORT,960,2023,365,44.657534246575345,-519.5048719323372,-1.4233010189927047,0.6581923031669105,561.1455786872513,17
15,22,SHORT,960,2024,365,41.0958904109589,-534.0088513081582,-1.4630379487894747,0.7194954354280033,562.3580956713632,12
16,23,LONG,60,2022,365,37.80821917808219,-278.54146787836333,-0.76312730925579,0.6461687605632855,335.38188734707546,11
16,23,LONG,60,2023,365,30.41095890410959,-270.8533608126046,-0.742064002226314,0.4328306288282701,271.357386953725,18
16,23,LONG,60,2024,366,36.6120218579235,-257.248508237035,-0.7028647766039209,0.5804861286059291,275.7488675427065,13
16,23,LONG,120,2022,365,36.43835616438356,-459.04670757554237,-1.2576622125357326,0.565233079600265,497.0205779118414,9
16,23,LONG,120,2023,365,38.9041095890411,-190.8647819739241,-0.5229172108874632,0.669858927598057,216.59868525689322,8
16,23,LONG,120,2024,366,44.80874316939891,-200.10792555993743,-0.546742966010758,0.7230345013286815,219.48193010940435,9
16,23,LONG,240,2022,365,43.013698630136986,-489.741921387071,-1.3417586887317012,0.6703037500600674,493.8517872602302,7
16,23,LONG,240,2023,365,45.47945205479452,-106.76176858688046,-0.29249799612843963,0.8588557128523692,200.73109522447794,12
16,23,LONG,240,2024,366,46.994535519125684,-291.98225043009575,-0.7977657115576386,0.7264886075027058,328.5695404026777,7
16,23,LONG,360,2022,365,42.73972602739726,-440.0452982555079,-1.2056035568644052,0.741930280238363,453.5763169774231,7
16,23,LONG,360,2023,365,43.56164383561644,-179.95212211934373,-0.49301951265573624,0.805950093556891,313.8279014092082,11
16,23,LONG,360,2024,366,48.08743169398907,-121.1612615943172,-0.331041698345129,0.891011530585376,202.25021322899673,6
16,23,LONG,720,2022,365,42.73972602739726,-782.0910223320691,-2.1427151296769016,0.6779154882522657,826.7635559418064,9
16,23,LONG,720,2023,365,43.83561643835616,113.01929541180952,0.3096419052378343,1.1051548294903235,148.52845048332966,11
16,23,LONG,720,2024,365,50.68493150684932,16.90112362560629,0.0463044482893323,1.0115596632677009,248.18608646544982,6
16,23,LONG,960,2022,365,48.21917808219178,-689.3517487940542,-1.8886349282028883,0.7367182844185812,737.6805543580081,7
16,23,LONG,960,2023,365,44.93150684931507,91.54772632668863,0.25081568856627023,1.081519922537433,182.13932343932845,9
16,23,LONG,960,2024,365,49.31506849315068,119.95456150616127,0.3286426342634555,1.0802572380688809,244.42004598282932,5
16,23,SHORT,60,2022,365,42.73972602739726,-250.14647038558724,-0.6853327955769514,0.6688750948249869,250.14647038558755,10
16,23,SHORT,60,2023,365,35.06849315068493,-272.1183227278948,-0.7455296513093008,0.4095982215985284,278.01268753849337,12
16,23,SHORT,60,2024,366,40.16393442622951,-282.5210109951639,-0.7719153305878795,0.5412633050466581,308.4078266524887,11
16,23,SHORT,120,2022,365,47.671232876712324,-58.25987990980134,-0.1596161093419215,0.9298152638557452,123.61366116365612,8
16,23,SHORT,120,2023,365,38.082191780821915,-345.39218099160973,-0.9462799479222185,0.47806849462145123,362.7195039488875,8
16,23,SHORT,120,2024,366,36.885245901639344,-332.4410482164916,-0.908308874908447,0.5906762576983381,341.0495079569742,9
16,23,SHORT,240,2022,365,46.3013698630137,14.601348694151028,0.04000369505246857,1.011906941546959,192.38154335756678,10
16,23,SHORT,240,2023,365,38.63013698630137,-417.09592123007667,-1.1427285513152785,0.5493841727897146,434.55389473549525,11
16,23,SHORT,240,2024,366,40.7103825136612,-213.6831515896372,-0.5838337475126699,0.7963741208408843,222.92912434261024,11
16,23,SHORT,360,2022,365,45.47945205479452,-3.8261673163699044,-0.010482650181835354,0.9974335063547687,282.3695740222765,7
16,23,SHORT,360,2023,365,39.726027397260275,-330.53247239348894,-0.905568417516408,0.6734139529225655,356.5691365287017,11
16,23,SHORT,360,2024,366,42.07650273224044,-366.8666100766777,-1.0023677870947478,0.7060179514597983,406.3435077980038,12
16,23,SHORT,720,2022,365,48.76712328767123,428.87826719462066,1.1750089512181388,1.2331599765359964,177.66815066895458,6
16,23,SHORT,720,2023,365,44.109589041095894,-595.7992714562456,-1.6323267711130016,0.5801073904811334,622.0302435771696,12
16,23,SHORT,720,2024,365,43.28767123287671,-446.8912666929484,-1.224359634775201,0.7403018869294756,458.60301621820753,10
16,23,SHORT,960,2022,365,45.75342465753425,384.40881246300677,1.053174828665772,1.1802889220671924,224.90675430287575,8
16,23,SHORT,960,2023,365,43.013698630136986,-570.8751103133277,-1.564041398118706,0.605739972830982,593.4635181618153,8
16,23,SHORT,960,2024,365,39.45205479452055,-548.0018148928102,-1.5013748353227676,0.7048334417323415,566.4660702355014,11
17,0,LONG,60,2022,365,33.97260273972603,-450.52275876555706,-1.2343089281248139,0.4515025114662854,454.1079723462743,8
17,0,LONG,60,2023,365,36.43835616438356,-193.82763665594948,-0.531034620975204,0.5857867576594803,231.29682913981566,12
17,0,LONG,60,2024,366,43.98907103825137,-215.64131111785457,-0.5891839101580726,0.6317787701440297,247.70721584711288,8
17,0,LONG,120,2022,365,39.178082191780824,-458.73237745349024,-1.2568010341191513,0.5820819344125706,465.38537019980805,9
17,0,LONG,120,2023,365,43.013698630136986,-88.46939733883231,-0.24238191051734878,0.8297253812713242,157.19459975417243,13
17,0,LONG,120,2024,366,44.80874316939891,-240.68650251698514,-0.6576133948551507,0.7042215053061592,288.11666294903716,10
17,0,LONG,240,2022,365,46.02739726027397,-278.5497977722374,-0.7631501308828422,0.7850305226278785,315.7720713729266,7
17,0,LONG,240,2023,365,43.83561643835616,-149.6197372609185,-0.4099170883860781,0.807160347623529,262.108234458652,22
17,0,LONG,240,2024,366,46.44808743169399,-301.8585956633892,-0.8247502613753804,0.7152628108895233,371.6753879901453,10
17,0,LONG,360,2022,365,45.47945205479452,-430.5621263693739,-1.179622264025682,0.7334028265296427,444.32634179117605,9
17,0,LONG,360,2023,365,43.28767123287671,-45.82959250761803,-0.1255605274181316,0.945770288269831,191.44807585828715,10
17,0,LONG,360,2024,366,47.81420765027322,-31.285188766199695,-0.0854786578311467,0.97134135181878,182.96039461454276,6
17,0,LONG,720,2022,365,45.75342465753425,-776.5453066687353,-2.1275213881335215,0.6691598522509752,852.5714957028332,7
17,0,LONG,720,2023,365,45.47945205479452,126.54729094703161,0.3467049067041962,1.1236731300201703,185.53703769738212,9
17,0,LONG,720,2024,365,51.23287671232877,33.05265654832624,0.09055522342007188,1.0238021226398584,244.85548802768753,7
17,0,LONG,960,2022,365,48.21917808219178,-760.3759246572727,-2.083221711389788,0.7102454751164959,802.5772084888538,6
17,0,LONG,960,2023,365,45.47945205479452,105.97662239667545,0.29034691067582313,1.0954410366548692,224.40606211279996,9
17,0,LONG,960,2024,365,51.23287671232877,179.27886200050966,0.491174964384958,1.115514279680547,220.49931920609725,6
17,0,SHORT,60,2022,365,44.109589041095894,-78.17506642850464,-0.21417826418768393,0.8712976304044958,133.50606013208164,8
17,0,SHORT,60,2023,365,29.041095890410958,-347.07216834822225,-0.9508826530088281,0.3831974540082706,357.2448460081588,18
17,0,SHORT,60,2024,366,34.69945355191257,-322.71847810052697,-0.8817444756844999,0.5200976260684067,329.6239934859352,15
17,0,SHORT,120,2022,365,43.83561643835616,-44.13202255365625,-0.12090965083193493,0.9496964536208662,163.0733664572611,9
17,0,SHORT,120,2023,365,32.054794520547944,-447.73843855868927,-1.22668065358545,0.38736441658526055,449.4102901391539,18
17,0,SHORT,120,2024,366,39.34426229508197,-286.25517746634836,-0.7821179712195311,0.6655590440341739,294.5672982797862,10
17,0,SHORT,240,2022,365,40.273972602739725,-186.16832518659282,-0.5100502059906653,0.8534446797932067,333.9680040199454,11
17,0,SHORT,240,2023,365,37.534246575342465,-370.8727349952809,-1.0160896849185779,0.5901774138311252,391.0363289968775,13
17,0,SHORT,240,2024,366,40.43715846994536,-199.5995790194125,-0.5453540410366461,0.8057551666772874,250.7420451170358,9
17,0,SHORT,360,2022,365,46.02739726027397,-12.652401101988382,-0.034664112608187345,0.9910657767520817,268.43390328724917,8
17,0,SHORT,360,2023,365,36.986301369863014,-466.1197067966739,-1.277040292593627,0.5621682073049257,484.608078348149,16
17,0,SHORT,360,2024,366,41.2568306010929,-459.3846984613929,-1.255149449348068,0.6519060825705492,514.0240237713513,10
17,0,SHORT,720,2022,365,46.57534246575342,420.6511664423585,1.1524689491571465,1.2359051723240322,216.99941204745573,6
17,0,SHORT,720,2023,365,40.273972602739725,-611.8682128755134,-1.6763512681520916,0.5612243780245214,625.1913195654015,8
17,0,SHORT,720,2024,365,40.0,-472.5654238268571,-1.2946997913064577,0.7177571026950256,518.6033362104658,11
17,0,SHORT,960,2022,365,44.93150684931507,471.97396243946486,1.2930793491492187,1.227923663880738,201.25477410459172,10
17,0,SHORT,960,2023,365,41.0958904109589,-585.9546269354279,-1.6053551422888435,0.5990762786275805,606.0335418379806,9
17,0,SHORT,960,2024,365,41.369863013698634,-595.9255701214502,-1.6326727948532882,0.6963924625780067,655.140170737387,9
18,1,LONG,60,2022,365,39.726027397260275,-285.6868040307733,-0.7827035726870502,0.6081746517483207,294.7770172805895,8
18,1,LONG,60,2023,365,37.534246575342465,-167.93048302138124,-0.46008351512707185,0.6097577300940386,188.5986036998907,10
18,1,LONG,60,2024,366,35.24590163934426,-300.5907756215574,-0.8212862721900475,0.4924451386975737,303.7096800503979,11
18,1,LONG,120,2022,365,42.465753424657535,-305.24974024399864,-0.836300658202736,0.7058917696118608,319.01155926838607,8
18,1,LONG,120,2023,365,40.54794520547945,-189.3238545878614,-0.5186954920215381,0.682137397726255,227.72266144052867,10
18,1,LONG,120,2024,366,42.349726775956285,-368.7627543507248,-1.0075485091549858,0.5307439534285889,390.62679263692917,9
18,1,LONG,240,2022,365,44.657534246575345,-254.50588832675925,-0.6972764063746829,0.80325993843281,283.0907873478356,7
18,1,LONG,240,2023,365,44.38356164383562,-262.6897468101666,-0.7196979364662098,0.6767929559411482,345.21483584042005,10
18,1,LONG,240,2024,366,45.62841530054645,-198.5701119015868,-0.5425412893485978,0.7745830791232917,237.19168192102592,7
18,1,LONG,360,2022,365,44.93150684931507,-311.9086125106386,-0.8545441438647633,0.8084953844422079,337.8510754370134,7
18,1,LONG,360,2023,365,46.57534246575342,-98.07967697207219,-0.2687114437591019,0.8862886295505131,225.01488931974242,8
18,1,LONG,360,2024,365,43.83561643835616,-172.533294806025,-0.47269395837267125,0.8358500755162532,251.3100701854141,10
18,1,LONG,720,2022,365,44.657534246575345,-520.3361447217505,-1.4255784786897274,0.7604979272080977,584.60130985734,7
18,1,LONG,720,2023,365,46.02739726027397,8.362047486412834,0.022909719140857078,1.0081270029303133,203.36365535625617,8
18,1,LONG,720,2024,365,47.671232876712324,9.226861681816217,0.02527907310086635,1.0069091854357404,256.95655619427686,8
18,1,LONG,960,2022,365,48.49315068493151,-627.6442999597837,-1.7195734245473524,0.7506310549230703,672.9861056067006,7
18,1,LONG,960,2023,365,45.75342465753425,41.381992729203425,0.11337532254576281,1.0358254325673195,251.55315384806363,10
18,1,LONG,960,2024,365,50.95890410958904,171.8095239943629,0.47071102464209014,1.1145378887015145,211.59963557535283,6
18,1,SHORT,60,2022,365,43.56164383561644,-243.74141280306617,-0.6677846926111402,0.6499301586701111,274.7321693088257,10
18,1,SHORT,60,2023,365,26.575342465753426,-373.954746894644,-1.024533553136011,0.333860136661041,373.9547468946442,14
18,1,SHORT,60,2024,366,34.42622950819672,-239.08858249497928,-0.6532474931556811,0.5793198271805717,239.08858249497953,16
18,1,SHORT,120,2022,365,43.56164383561644,-201.9150855816168,-0.5531920152921008,0.795140668537277,303.89186076887086,10
18,1,SHORT,120,2023,365,33.6986301369863,-345.1610636986462,-0.9456467498593047,0.5030817917949083,346.1954346456767,13
18,1,SHORT,120,2024,366,37.97814207650273,-158.30594736278545,-0.43252991082728265,0.7742754142221954,186.63170196288203,9
18,1,SHORT,240,2022,365,40.821917808219176,-219.21753459337327,-0.600595985187324,0.8303493499968064,431.85466794654997,12
18,1,SHORT,240,2023,365,38.63013698630137,-258.73862509889216,-0.7088729454764169,0.6880892669919604,268.8840997477105,14
18,1,SHORT,240,2024,366,38.79781420765027,-312.01813368143553,-0.8525085619711353,0.6731932971950385,380.589841617762,10
18,1,SHORT,360,2022,365,45.75342465753425,-135.65356467523355,-0.37165360184995494,0.9121814902541672,270.8802245318818,8
18,1,SHORT,360,2023,365,38.63013698630137,-415.2925844266628,-1.1377879025388022,0.6022981385765298,422.5430990049222,11
18,1,SHORT,360,2024,365,40.273972602739725,-324.0133666036911,-0.8877078537087427,0.7130592590826157,378.86925387102434,13
18,1,SHORT,720,2022,365,46.57534246575342,158.55467248396843,0.4343963629697765,1.0853457848419266,268.362563878238,7
18,1,SHORT,720,2023,365,41.369863013698634,-500.9902371916977,-1.372575992306021,0.6115815726208608,510.46622081742044,9
18,1,SHORT,720,2024,365,40.54794520547945,-463.28031510329345,-1.269261137269297,0.7082508441092882,497.5863324404616,10
18,1,SHORT,960,2022,365,45.75342465753425,324.5153915837012,0.88908326461288,1.1547207830395938,265.68538600269187,10
18,1,SHORT,960,2023,365,42.73972602739726,-523.8516682477999,-1.4352100499939724,0.6375133068137236,525.4989976956715,11
18,1,SHORT,960,2024,365,41.917808219178085,-600.1712568042385,-1.6443048131622973,0.6851869643890924,640.7896684523644,7
19,2,LONG,60,2022,365,39.178082191780824,-296.68244081200413,-0.8128286049643949,0.5910636955205095,297.52755943896165,12
