role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,loss_class,H,L,R,parent_pnl,parent_pnl_5bps,h2_eligible,h2_recovery_entry_ts,h2_recovery_exit_ts,h2_recovery_reason,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl,episode_pnl_5bps,episode_class,latent_target_recovered,latent_recovery_min,latent_target_visit
CLOCK_SUPPORT,reference_validation,,2026-07-03 17:00:00+00:00,2026-07-03 18:55:00+00:00,2026-07-03 19:15:00+00:00,L3_BREAK_FAST_FAIL_10M,82.1,80.85,1.25,-0.2436053593178333,-0.4936053593178333,True,2026-07-04 01:15:00+00:00,2026-07-04 01:25:00+00:00,FAILED_BREAK,-0.8526187576126665,-1.1026187576126665,-1.0962241169304998,-1.5962241169304998,RESIDUAL_LATENT_RECOVERABLE,True,20.0,1.0
CLOCK_SUPPORT,reference_validation,,2026-07-04 17:00:00+00:00,2026-07-04 17:30:00+00:00,2026-07-04 18:05:00+00:00,L4_BREAK_FAIL_30M,82.39,81.34,1.0499999999999972,-0.060686976574853,-0.310686976574853,False,,,NONE,0.0,0.0,-0.060686976574853,-0.310686976574853,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-05 17:00:00+00:00,2026-07-05 21:30:00+00:00,2026-07-05 22:15:00+00:00,WIN,81.72,80.63,1.0900000000000034,2.667645619187531,2.417645619187531,False,,,NONE,0.0,0.0,2.667645619187531,2.417645619187531,PARENT_WIN,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-06 17:00:00+00:00,2026-07-06 21:05:00+00:00,2026-07-06 21:10:00+00:00,WIN,82.37,79.19,3.180000000000007,7.721257739468301,7.471257739468301,False,,,NONE,0.0,0.0,7.721257739468301,7.471257739468301,PARENT_WIN,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-07 17:00:00+00:00,2026-07-07 17:25:00+00:00,2026-07-07 18:05:00+00:00,L4_BREAK_FAIL_30M,82.55,80.45,2.0999999999999943,-0.7268322228951574,-0.9768322228951574,False,,,NONE,0.0,0.0,-0.7268322228951574,-0.9768322228951574,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-08 17:00:00+00:00,2026-07-08 17:25:00+00:00,2026-07-08 17:45:00+00:00,L4_BREAK_FAIL_30M,77.43,76.24,1.190000000000012,-0.4520211804210916,-0.7020211804210916,True,2026-07-08 19:55:00+00:00,2026-07-08 20:15:00+00:00,FAILED_BREAK,-0.12914890869181184,-0.37914890869181184,-0.5811700891129035,-1.0811700891129035,RESIDUAL_LATENT_RECOVERABLE,True,365.0,4.0
CLOCK_SUPPORT,reference_validation,,2026-07-09 17:00:00+00:00,2026-07-10 01:15:00+00:00,2026-07-10 01:45:00+00:00,WIN,78.47,77.21,1.2600000000000051,3.2114183764496707,2.9614183764496707,False,,,NONE,0.0,0.0,3.2114183764496707,2.9614183764496707,PARENT_WIN,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-12 17:00:00+00:00,2026-07-12 19:50:00+00:00,2026-07-12 22:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,77.69,76.94,0.75,-6.821984811430037,-7.071984811430037,True,2026-07-13 00:10:00+00:00,2026-07-13 00:15:00+00:00,TARGET,1.9307504183292412,1.6807504183292412,-4.891234393100796,-5.391234393100796,RESIDUAL_LATENT_RECOVERABLE,True,125.0,2.0
CLOCK_SUPPORT,reference_validation,,2026-07-14 17:00:00+00:00,2026-07-15 04:45:00+00:00,2026-07-15 04:55:00+00:00,L2_BREAK_FAST_FAIL_5M,78.0,76.46,1.5400000000000065,-0.1923076923077138,-0.4423076923077138,True,2026-07-15 05:50:00+00:00,2026-07-15 06:30:00+00:00,TARGET,3.9487179487179835,3.6987179487179835,3.7564102564102697,3.2564102564102697,H2_ECONOMIC_RESCUE,True,95.0,2.0
CLOCK_SUPPORT,reference_validation,,2026-07-17 17:00:00+00:00,2026-07-17 17:05:00+00:00,2026-07-17 18:20:00+00:00,L5_BREAK_FAIL_LATE,75.09,73.32,1.7700000000000102,-0.3329338127580072,-0.5829338127580073,True,2026-07-17 18:25:00+00:00,2026-07-17 19:15:00+00:00,FAILED_BREAK,-0.5992808629644575,-0.8492808629644575,-0.9322146757224647,-1.4322146757224647,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-18 17:00:00+00:00,2026-07-18 17:15:00+00:00,2026-07-18 18:25:00+00:00,WIN,75.25,74.46,0.7900000000000063,2.0996677740864333,1.8496677740864331,False,,,NONE,0.0,0.0,2.0996677740864333,1.8496677740864331,PARENT_WIN,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-19 17:00:00+00:00,2026-07-20 00:10:00+00:00,2026-07-20 00:15:00+00:00,WIN,76.67,75.83,0.8400000000000034,2.191209077866185,1.9412090778661848,False,,,NONE,0.0,0.0,2.191209077866185,1.9412090778661848,PARENT_WIN,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-20 17:00:00+00:00,2026-07-20 18:00:00+00:00,2026-07-20 18:40:00+00:00,L5_BREAK_FAIL_LATE,77.91,75.73,2.1799999999999926,-0.0641766140417887,-0.3141766140417887,True,2026-07-20 20:30:00+00:00,2026-07-20 20:40:00+00:00,FAILED_BREAK,0.06417661404189978,-0.18582338595810022,1.1107781361374691e-13,-0.4999999999998889,H2_ECONOMIC_RESCUE,True,715.0,6.0
CLOCK_SUPPORT,reference_validation,,2026-07-25 17:00:00+00:00,2026-07-25 17:15:00+00:00,2026-07-25 18:55:00+00:00,WIN,74.39,73.73,0.6599999999999966,1.7744320473181974,1.5244320473181974,False,,,NONE,0.0,0.0,1.7744320473181974,1.5244320473181974,PARENT_WIN,False,,
CLOCK_SUPPORT,reference_validation,,2026-07-26 17:00:00+00:00,2026-07-26 22:00:00+00:00,2026-07-26 22:30:00+00:00,WIN,75.96,74.73,1.2299999999999898,3.238546603475445,2.988546603475445,False,,,NONE,0.0,0.0,3.238546603475445,2.988546603475445,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-09-16 18:00:00+00:00,2020-09-17 01:05:00+00:00,2020-09-17 01:40:00+00:00,L4_BREAK_FAIL_30M,2.6654,2.453,0.2124000000000001,-3.657987544083418,-3.907987544083418,True,2020-09-17 13:05:00+00:00,2020-09-17 13:35:00+00:00,TIME,-15.719966984317546,-15.969966984317546,-19.377954528400963,-19.877954528400963,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-09-17 18:00:00+00:00,2020-09-17 19:45:00+00:00,2020-09-17 20:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2.7728,2.5741,0.1987000000000001,-0.7212925562607997,-0.9712925562607996,True,2020-09-17 20:50:00+00:00,2020-09-17 21:00:00+00:00,TARGET,14.33208309290257,14.08208309290257,13.61079053664177,13.11079053664177,H2_ECONOMIC_RESCUE,True,60.0,2.0
REF_SUPPORT,external,,2020-09-18 18:00:00+00:00,2020-09-18 19:40:00+00:00,2020-09-18 20:00:00+00:00,WIN,3.0325,2.7989,0.2336,15.406430338004927,15.156430338004927,False,,,NONE,0.0,0.0,15.406430338004927,15.156430338004927,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-09-20 18:00:00+00:00,2020-09-20 23:35:00+00:00,2020-09-20 23:55:00+00:00,L4_BREAK_FAIL_30M,2.87,2.6876,0.1823999999999999,-1.4982578397212398,-1.7482578397212398,True,2020-09-21 00:20:00+00:00,2020-09-21 01:10:00+00:00,TARGET,12.710801393728266,12.460801393728266,11.212543554007027,10.712543554007027,H2_ECONOMIC_RESCUE,True,75.0,2.0
REF_SUPPORT,external,,2020-09-21 18:00:00+00:00,2020-09-21 18:00:00+00:00,2020-09-21 19:00:00+00:00,WIN,2.7248,2.5831,0.1417000000000001,10.400763358778596,10.150763358778596,False,,,NONE,0.0,0.0,10.400763358778596,10.150763358778596,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-09-22 18:00:00+00:00,2020-09-23 00:05:00+00:00,2020-09-23 00:20:00+00:00,WIN,2.9987,2.82,0.1787,11.918498015806913,11.668498015806913,False,,,NONE,0.0,0.0,11.918498015806913,11.668498015806913,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-09-24 18:00:00+00:00,2020-09-24 20:20:00+00:00,2020-09-24 20:30:00+00:00,L2_BREAK_FAST_FAIL_5M,3.2357,2.957,0.2787000000000001,-0.7262725221744981,-0.976272522174498,False,,,NONE,0.0,0.0,-0.7262725221744981,-0.976272522174498,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-09-25 18:00:00+00:00,2020-09-25 18:15:00+00:00,2020-09-25 19:45:00+00:00,WIN,3.1741,3.0623,0.1118000000000001,7.044516555874125,6.794516555874125,False,,,NONE,0.0,0.0,7.044516555874125,6.794516555874125,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-09-26 18:00:00+00:00,2020-09-27 00:20:00+00:00,2020-09-27 00:35:00+00:00,L2_BREAK_FAST_FAIL_5M,3.1562,3.0916,0.0645999999999999,-0.7287244154362549,-0.9787244154362548,True,2020-09-27 00:45:00+00:00,2020-09-27 00:55:00+00:00,FAILED_BREAK,-0.5861478993727243,-0.8361478993727243,-1.3148723148089791,-1.8148723148089791,RESIDUAL_LATENT_RECOVERABLE,True,10.0,2.0
REF_SUPPORT,external,,2020-09-27 18:00:00+00:00,2020-09-27 18:00:00+00:00,2020-09-27 23:40:00+00:00,WIN,3.146,3.0632,0.0827999999999997,5.263827082008898,5.013827082008898,False,,,NONE,0.0,0.0,5.263827082008898,5.013827082008898,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-09-30 18:00:00+00:00,2020-10-01 00:00:00+00:00,2020-10-01 01:40:00+00:00,WIN,2.9138,2.8679,0.0459,3.1505250875145663,2.9005250875145663,False,,,NONE,0.0,0.0,3.1505250875145663,2.9005250875145663,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-10-02 18:00:00+00:00,2020-10-02 18:00:00+00:00,2020-10-02 21:50:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2.6688,2.5852,0.0836000000000001,-19.147182254196597,-19.397182254196597,False,,,NONE,0.0,0.0,-19.147182254196597,-19.397182254196597,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-10-03 18:00:00+00:00,2020-10-03 18:50:00+00:00,2020-10-03 21:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2.664,2.6329,0.0311000000000003,-8.37087087087085,-8.620870870870851,False,,,NONE,0.0,0.0,-8.37087087087085,-8.620870870870851,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-10-04 18:00:00+00:00,2020-10-04 23:40:00+00:00,2020-10-04 23:55:00+00:00,L3_BREAK_FAST_FAIL_10M,2.5264,2.4266,0.0998000000000001,-2.4540848638379686,-2.704084863837969,True,2020-10-05 05:45:00+00:00,2020-10-05 11:25:00+00:00,FAILED_BREAK,-0.09895503483220436,-0.34895503483220436,-2.553039898670173,-3.0530398986701734,RESIDUAL_LATENT_RECOVERABLE,True,95.0,1.0
REF_SUPPORT,external,,2020-10-05 18:00:00+00:00,2020-10-05 22:00:00+00:00,2020-10-05 22:15:00+00:00,L2_BREAK_FAST_FAIL_5M,2.6623,2.5993,0.0630000000000001,-0.2817113022574591,-0.5317113022574591,True,2020-10-05 22:45:00+00:00,2020-10-05 22:55:00+00:00,FAILED_BREAK,-1.521241032190257,-1.771241032190257,-1.802952334447716,-2.302952334447716,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-10-07 18:00:00+00:00,2020-10-07 18:15:00+00:00,2020-10-07 18:20:00+00:00,WIN,2.2792,2.2131,0.0661,5.800280800280833,5.550280800280833,False,,,NONE,0.0,0.0,5.800280800280833,5.550280800280833,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-10-11 18:00:00+00:00,2020-10-11 19:00:00+00:00,2020-10-11 19:10:00+00:00,L2_BREAK_FAST_FAIL_5M,2.4522,2.381,0.0712000000000001,-0.4485767881901581,-0.6985767881901581,True,2020-10-12 02:30:00+00:00,2020-10-12 02:40:00+00:00,FAILED_BREAK,0.12233912405190672,-0.12766087594809328,-0.3262376641382514,-0.8262376641382514,RESIDUAL_LATENT_RECOVERABLE,True,460.0,2.0
REF_SUPPORT,external,,2020-10-12 18:00:00+00:00,2020-10-12 18:00:00+00:00,2020-10-12 20:30:00+00:00,WIN,2.6247,2.5277,0.0969999999999999,7.391320912866317,7.141320912866317,False,,,NONE,0.0,0.0,7.391320912866317,7.141320912866317,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-10-15 18:00:00+00:00,2020-10-15 20:05:00+00:00,2020-10-16 00:15:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2.3014,2.2481,0.0533000000000001,-13.88285391500832,-14.13285391500832,False,,,NONE,0.0,0.0,-13.88285391500832,-14.13285391500832,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-10-17 18:00:00+00:00,2020-10-18 00:40:00+00:00,2020-10-18 05:55:00+00:00,L1_NEVER_BREAK_TIME,2.2151,2.1627,0.0524,-0.2031510992732133,-0.4531510992732133,False,,,NONE,0.0,0.0,-0.2031510992732133,-0.4531510992732133,RESIDUAL_LATENT_RECOVERABLE,True,45.0,7.0
REF_SUPPORT,external,,2020-10-20 18:00:00+00:00,2020-10-20 20:40:00+00:00,2020-10-20 21:20:00+00:00,L4_BREAK_FAIL_30M,1.9181,1.8554,0.0626999999999999,-4.014389239351379,-4.264389239351379,True,2020-10-21 02:20:00+00:00,2020-10-21 02:35:00+00:00,FAILED_BREAK,-0.20853970074552475,-0.45853970074552475,-4.222928940096904,-4.722928940096904,RESIDUAL_LATENT_RECOVERABLE,True,365.0,3.0
REF_SUPPORT,external,,2020-10-23 18:00:00+00:00,2020-10-23 21:45:00+00:00,2020-10-24 05:55:00+00:00,L1_NEVER_BREAK_TIME,1.9637,1.8502,0.1134999999999999,-6.823852930692043,-7.073852930692043,False,,,NONE,0.0,0.0,-6.823852930692043,-7.073852930692043,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-10-28 18:00:00+00:00,2020-10-29 03:30:00+00:00,2020-10-29 04:30:00+00:00,L5_BREAK_FAIL_LATE,1.5576,1.4942,0.0634000000000001,-1.187724704673876,-1.437724704673876,False,,,NONE,0.0,0.0,-1.187724704673876,-1.437724704673876,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-10-30 18:00:00+00:00,2020-10-30 18:20:00+00:00,2020-10-31 02:35:00+00:00,WIN,1.4529,1.4077,0.0452000000000001,6.222038681258257,5.972038681258257,False,,,NONE,0.0,0.0,6.222038681258257,5.972038681258257,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-10-31 18:00:00+00:00,2020-10-31 20:35:00+00:00,2020-10-31 20:45:00+00:00,L2_BREAK_FAST_FAIL_5M,1.5335,1.4864,0.0471000000000001,-0.5868927290512138,-0.8368927290512138,True,2020-10-31 23:15:00+00:00,2020-11-01 00:00:00+00:00,TARGET,6.142810564069068,5.892810564069068,5.555917835017854,5.055917835017854,H2_ECONOMIC_RESCUE,True,195.0,2.0
REF_SUPPORT,external,,2020-11-01 18:00:00+00:00,2020-11-01 19:30:00+00:00,2020-11-01 19:40:00+00:00,L2_BREAK_FAST_FAIL_5M,1.6173,1.5397,0.0775999999999998,-1.76219625301427,-2.0121962530142703,True,2020-11-01 20:15:00+00:00,2020-11-01 22:20:00+00:00,FAILED_BREAK,-0.34007296110799556,-0.5900729611079956,-2.1022692141222654,-2.602269214122266,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-11-04 18:00:00+00:00,2020-11-04 18:30:00+00:00,2020-11-04 19:00:00+00:00,L4_BREAK_FAIL_30M,1.3969,1.2737,0.1231999999999999,-0.5011095998282422,-0.7511095998282422,True,2020-11-04 21:05:00+00:00,2020-11-04 21:35:00+00:00,FAILED_BREAK,-0.35793542844875237,-0.6079354284487524,-0.8590450282769946,-1.3590450282769946,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-11-05 18:00:00+00:00,2020-11-06 01:30:00+00:00,2020-11-06 01:50:00+00:00,WIN,1.489,1.405,0.084,11.28274009402286,11.032740094022856,False,,,NONE,0.0,0.0,11.28274009402286,11.032740094022856,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-11-06 18:00:00+00:00,2020-11-06 18:00:00+00:00,2020-11-06 19:00:00+00:00,L5_BREAK_FAIL_LATE,1.8125,1.6917,0.1208,-2.1241379310344977,-2.3741379310344977,True,2020-11-06 20:55:00+00:00,2020-11-06 21:00:00+00:00,TARGET,13.329655172413801,13.079655172413801,11.205517241379304,10.705517241379304,H2_ECONOMIC_RESCUE,True,20.0,1.0
REF_SUPPORT,external,,2020-11-08 18:00:00+00:00,2020-11-08 18:00:00+00:00,2020-11-08 19:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2.2768,2.1756,0.1011999999999999,-23.080639494026723,-23.330639494026723,False,,,NONE,0.0,0.0,-23.080639494026723,-23.330639494026723,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-11-09 18:00:00+00:00,2020-11-09 19:15:00+00:00,2020-11-10 02:00:00+00:00,WIN,2.0599,1.9517,0.1081999999999998,10.505364338074584,10.255364338074584,False,,,NONE,0.0,0.0,10.505364338074584,10.255364338074584,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-11-10 18:00:00+00:00,2020-11-10 22:40:00+00:00,2020-11-10 23:15:00+00:00,L4_BREAK_FAIL_30M,2.3,2.1382,0.1617999999999999,-0.73913043478252,-0.98913043478252,True,2020-11-10 23:25:00+00:00,2020-11-10 23:35:00+00:00,FAILED_BREAK,-3.239130434782578,-3.4891304347825782,-3.978260869565098,-4.478260869565098,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-11-12 18:00:00+00:00,2020-11-13 01:10:00+00:00,2020-11-13 01:25:00+00:00,WIN,1.9312,1.8272,0.104,10.770505385252704,10.520505385252704,False,,,NONE,0.0,0.0,10.770505385252704,10.520505385252704,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-11-14 18:00:00+00:00,2020-11-14 19:05:00+00:00,2020-11-15 05:40:00+00:00,WIN,1.9594,1.8785,0.0808999999999999,8.25762988669998,8.007629886699979,False,,,NONE,0.0,0.0,8.25762988669998,8.007629886699979,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-11-15 18:00:00+00:00,2020-11-16 04:25:00+00:00,2020-11-16 04:50:00+00:00,L4_BREAK_FAIL_30M,2.2252,2.031,0.1941999999999999,-1.011145065612118,-1.261145065612118,True,2020-11-16 05:00:00+00:00,2020-11-16 07:40:00+00:00,FAILED_BREAK,-0.4718676972856328,-0.7218676972856328,-1.4830127628977507,-1.9830127628977507,RESIDUAL_LATENT_RECOVERABLE,True,215.0,3.0
REF_SUPPORT,external,,2020-11-16 18:00:00+00:00,2020-11-17 00:20:00+00:00,2020-11-17 01:25:00+00:00,L5_BREAK_FAIL_LATE,2.3072,2.1822,0.125,-1.2569348127600133,-1.5069348127600133,True,2020-11-17 01:30:00+00:00,2020-11-17 02:35:00+00:00,FAILED_BREAK,-0.41175450762831467,-0.6617545076283147,-1.668689320388328,-2.168689320388328,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-11-18 18:00:00+00:00,2020-11-18 18:00:00+00:00,2020-11-19 05:55:00+00:00,L1_NEVER_BREAK_TIME,2.1283,2.004,0.1242999999999998,-11.58201381384194,-11.83201381384194,False,,,NONE,0.0,0.0,-11.58201381384194,-11.83201381384194,RESIDUAL_LATENT_RECOVERABLE,True,405.0,5.0
REF_SUPPORT,external,,2020-11-21 18:00:00+00:00,2020-11-21 18:00:00+00:00,2020-11-21 18:10:00+00:00,WIN,2.4288,2.269,0.1597999999999997,13.158761528326735,12.908761528326734,False,,,NONE,0.0,0.0,13.158761528326735,12.908761528326734,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-11-22 18:00:00+00:00,2020-11-22 18:00:00+00:00,2020-11-22 18:30:00+00:00,L4_BREAK_FAIL_30M,2.2387,2.1268,0.1119000000000003,-2.345111001920752,-2.5951110019207526,True,2020-11-22 18:35:00+00:00,2020-11-22 20:35:00+00:00,FAILED_BREAK,-0.6700317148345403,-0.9200317148345403,-3.0151427167552924,-3.515142716755293,RESIDUAL_LATENT_RECOVERABLE,True,645.0,6.0
REF_SUPPORT,external,,2020-11-23 18:00:00+00:00,2020-11-23 22:00:00+00:00,2020-11-23 23:15:00+00:00,L5_BREAK_FAIL_LATE,2.2838,2.15,0.1337999999999999,-0.1532533496803045,-0.4032533496803046,True,2020-11-23 23:55:00+00:00,2020-11-24 00:25:00+00:00,FAILED_BREAK,-8.034854190384412,-8.284854190384412,-8.188107540064715,-8.688107540064717,RESIDUAL_LATENT_RECOVERABLE,True,130.0,5.0
REF_SUPPORT,external,,2020-11-24 18:00:00+00:00,2020-11-24 19:05:00+00:00,2020-11-24 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,2.2567,2.1794,0.0773000000000001,-4.652811627597786,-4.902811627597786,True,2020-11-24 19:50:00+00:00,2020-11-24 19:55:00+00:00,TARGET,6.850711215491634,6.600711215491634,2.197899587893848,1.6978995878938479,H2_ECONOMIC_RESCUE,True,40.0,2.0
REF_SUPPORT,external,,2020-11-26 18:00:00+00:00,2020-11-26 20:40:00+00:00,2020-11-26 20:50:00+00:00,L2_BREAK_FAST_FAIL_5M,1.8419,1.724,0.1179000000000001,-0.9501058689396767,-1.2001058689396769,False,,,NONE,0.0,0.0,-0.9501058689396767,-1.2001058689396769,RESIDUAL_LATENT_RECOVERABLE,True,10.0,1.0
REF_SUPPORT,external,,2020-11-27 18:00:00+00:00,2020-11-28 01:05:00+00:00,2020-11-28 01:30:00+00:00,L4_BREAK_FAIL_30M,1.8603,1.7643,0.096,-0.6450572488308493,-0.8950572488308493,True,2020-11-28 01:35:00+00:00,2020-11-28 02:00:00+00:00,FAILED_BREAK,-0.13438692683981346,-0.38438692683981346,-0.7794441756706627,-1.2794441756706627,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-11-29 18:00:00+00:00,2020-11-29 21:25:00+00:00,2020-11-29 21:40:00+00:00,L2_BREAK_FAST_FAIL_5M,1.9157,1.8846,0.0310999999999999,-0.3915018009083004,-0.6415018009083004,True,2020-11-30 00:00:00+00:00,2020-11-30 00:05:00+00:00,TARGET,3.2468549355326726,2.9968549355326726,2.855353134624372,2.355353134624372,H2_ECONOMIC_RESCUE,True,145.0,2.0
REF_SUPPORT,external,,2020-11-30 18:00:00+00:00,2020-12-01 05:45:00+00:00,2020-12-01 05:55:00+00:00,WIN,2.012,1.9412,0.0707999999999999,7.037773359840904,6.787773359840904,False,,,NONE,0.0,0.0,7.037773359840904,6.787773359840904,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-12-02 18:00:00+00:00,2020-12-02 18:30:00+00:00,2020-12-03 05:55:00+00:00,L1_NEVER_BREAK_TIME,2.1773,2.0592,0.1180999999999996,-7.922656501171188,-8.172656501171188,False,,,NONE,0.0,0.0,-7.922656501171188,-8.172656501171188,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-12-05 18:00:00+00:00,2020-12-05 19:35:00+00:00,2020-12-05 20:30:00+00:00,L5_BREAK_FAIL_LATE,1.9629,1.9244,0.0384999999999999,-0.1273625757807761,-0.3773625757807761,True,2020-12-05 21:10:00+00:00,2020-12-05 21:20:00+00:00,FAILED_BREAK,-0.15283509093694247,-0.4028350909369425,-0.28019766671771856,-0.7801976667177186,RESIDUAL_LATENT_RECOVERABLE,True,195.0,3.0
REF_SUPPORT,external,,2020-12-06 18:00:00+00:00,2020-12-06 23:10:00+00:00,2020-12-07 05:55:00+00:00,L1_NEVER_BREAK_TIME,1.86,1.831,0.0290000000000001,-2.231182795699005,-2.481182795699005,True,2020-12-07 12:55:00+00:00,2020-12-07 14:25:00+00:00,TARGET,3.1182795698925236,2.8682795698925236,0.8870967741935187,0.38709677419351873,H2_ECONOMIC_RESCUE,True,420.0,2.0
REF_SUPPORT,external,,2020-12-08 18:00:00+00:00,2020-12-08 18:00:00+00:00,2020-12-08 20:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,1.7604,1.6955,0.0648999999999999,-20.904339922744818,-21.154339922744818,False,,,NONE,0.0,0.0,-20.904339922744818,-21.154339922744818,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-12-09 18:00:00+00:00,2020-12-09 21:05:00+00:00,2020-12-09 22:45:00+00:00,WIN,1.651,1.6105,0.0404999999999999,4.9061175045427285,4.6561175045427285,False,,,NONE,0.0,0.0,4.9061175045427285,4.6561175045427285,PARENT_WIN,False,,
REF_SUPPORT,external,,2020-12-10 18:00:00+00:00,2020-12-10 20:10:00+00:00,2020-12-11 00:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,1.6199,1.5409,0.0789999999999999,-26.081856904747124,-26.331856904747124,False,,,NONE,0.0,0.0,-26.081856904747124,-26.331856904747124,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-12-11 18:00:00+00:00,2020-12-11 20:00:00+00:00,2020-12-11 23:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,1.4973,1.4517,0.0456,-16.796901088626193,-17.046901088626193,True,2020-12-12 00:35:00+00:00,2020-12-12 00:55:00+00:00,TARGET,6.09096373472251,5.84096373472251,-10.705937353903682,-11.205937353903682,RESIDUAL_LATENT_RECOVERABLE,True,70.0,2.0
REF_SUPPORT,external,,2020-12-12 18:00:00+00:00,2020-12-12 18:00:00+00:00,2020-12-12 18:10:00+00:00,L2_BREAK_FAST_FAIL_5M,1.4894,1.4625,0.0269000000000001,-0.3357056532832247,-0.5857056532832248,True,2020-12-12 23:55:00+00:00,2020-12-13 00:15:00+00:00,FAILED_BREAK,-3.9613267087417747,-4.211326708741775,-4.297032362024999,-4.797032362025,RESIDUAL_LATENT_RECOVERABLE,True,50.0,1.0
REF_SUPPORT,external,,2020-12-14 18:00:00+00:00,2020-12-14 22:00:00+00:00,2020-12-14 22:15:00+00:00,L3_BREAK_FAST_FAIL_10M,1.5797,1.5379,0.0418,-3.6399316325884663,-3.8899316325884663,True,2020-12-14 22:40:00+00:00,2020-12-14 22:50:00+00:00,FAILED_BREAK,-0.7596379059315872,-1.0096379059315872,-4.399569538520053,-4.899569538520053,RESIDUAL_LATENT_RECOVERABLE,True,75.0,3.0
REF_SUPPORT,external,,2020-12-15 18:00:00+00:00,2020-12-15 18:00:00+00:00,2020-12-15 18:15:00+00:00,L2_BREAK_FAST_FAIL_5M,1.7404,1.695,0.0453999999999998,-0.4022063893357464,-0.6522063893357464,True,2020-12-15 18:20:00+00:00,2020-12-15 18:40:00+00:00,FAILED_BREAK,-0.430935417145506,-0.680935417145506,-0.8331418064812524,-1.3331418064812524,RESIDUAL_TRUE_FAILURE_PROXY,False,,
REF_SUPPORT,external,,2020-12-16 18:00:00+00:00,2020-12-16 23:35:00+00:00,2020-12-17 00:00:00+00:00,WIN,1.7682,1.6876,0.0806,9.116615767447156,8.866615767447156,False,,,NONE,0.0,0.0,9.116615767447156,8.866615767447156,PARENT_WIN,False,,
