partition,dev_block,entry_ts,breakout_confirmation_ts,measurement_start_ts,warning_ts,warning_known_ts,outcome,H,R,prewarning_mfe_R,low_mfe
external,,2020-09-26 15:30:00+00:00,2020-09-26 15:30:00+00:00,2020-09-26 15:30:00+00:00,2020-09-26 15:30:00+00:00,2020-09-26 15:35:00+00:00,FAILED_BREAK,3.1542,0.1372,0.01457725947522029,True
external,,2020-10-01 01:20:00+00:00,2020-10-01 01:20:00+00:00,2020-10-01 01:20:00+00:00,2020-10-01 01:20:00+00:00,2020-10-01 01:25:00+00:00,UNRESOLVED_TIME,2.9264,0.0979000000000001,0.021450459652706727,True
external,,2020-10-02 16:40:00+00:00,2020-10-02 16:50:00+00:00,2020-10-02 16:50:00+00:00,2020-10-02 16:50:00+00:00,2020-10-02 16:55:00+00:00,FAILED_BREAK,2.6598,0.2374,0.021903959561920268,True
external,,2020-10-05 01:30:00+00:00,2020-10-05 01:30:00+00:00,2020-10-05 01:30:00+00:00,2020-10-05 01:30:00+00:00,2020-10-05 01:35:00+00:00,FAILED_BREAK,2.5659,0.0685000000000002,0.08467153284671224,True
external,,2020-10-05 16:00:00+00:00,2020-10-05 16:00:00+00:00,2020-10-05 16:00:00+00:00,2020-10-05 16:05:00+00:00,2020-10-05 16:10:00+00:00,FAILED_BREAK,2.6291,0.1630000000000002,0.07055214723926276,True
external,,2020-10-12 16:25:00+00:00,2020-10-12 16:25:00+00:00,2020-10-12 16:25:00+00:00,2020-10-12 16:25:00+00:00,2020-10-12 16:30:00+00:00,FAILED_BREAK,2.59,0.1376999999999997,0.017429193899783476,True
external,,2020-10-18 16:00:00+00:00,2020-10-18 16:15:00+00:00,2020-10-18 16:15:00+00:00,2020-10-18 16:15:00+00:00,2020-10-18 16:20:00+00:00,FAILED_BREAK,2.2435,0.0495999999999998,0.040322580645157015,True
external,,2020-10-22 15:05:00+00:00,2020-10-22 15:05:00+00:00,2020-10-22 15:05:00+00:00,2020-10-22 15:20:00+00:00,2020-10-22 15:25:00+00:00,FAILED_BREAK,2.0794,0.0994000000000001,0.1116700201207231,False
external,,2020-10-27 15:10:00+00:00,2020-10-27 15:10:00+00:00,2020-10-27 15:10:00+00:00,2020-10-27 15:10:00+00:00,2020-10-27 15:15:00+00:00,FAILED_BREAK,1.7347,0.1158999999999998,0.054357204486628175,True
external,,2020-10-30 15:05:00+00:00,2020-10-30 15:05:00+00:00,2020-10-30 15:05:00+00:00,2020-10-30 15:05:00+00:00,2020-10-30 15:10:00+00:00,RECOVER_E40,1.4238,0.0831999999999999,0.055288461538460856,True
external,,2020-10-31 15:55:00+00:00,2020-10-31 15:55:00+00:00,2020-10-31 15:55:00+00:00,2020-10-31 18:00:00+00:00,2020-10-31 18:05:00+00:00,FAILED_BREAK,1.5145,0.054,0.35185185185185425,False
external,,2020-11-01 15:10:00+00:00,2020-11-01 15:10:00+00:00,2020-11-01 15:10:00+00:00,2020-11-01 15:15:00+00:00,2020-11-01 15:20:00+00:00,FAILED_BREAK,1.553,0.0397999999999998,0.12562814070352113,False
external,,2020-11-04 18:35:00+00:00,2020-11-04 18:35:00+00:00,2020-11-04 18:35:00+00:00,2020-11-04 18:35:00+00:00,2020-11-04 18:40:00+00:00,FAILED_BREAK,1.4001,0.0988,0.04655870445344291,True
external,,2020-11-05 15:00:00+00:00,2020-11-05 15:00:00+00:00,2020-11-05 15:00:00+00:00,2020-11-05 15:00:00+00:00,2020-11-05 15:05:00+00:00,FAILED_BREAK,1.4525,0.1504999999999998,0.04518272425249268,True
external,,2020-11-08 15:10:00+00:00,2020-11-08 15:10:00+00:00,2020-11-08 15:10:00+00:00,2020-11-08 15:15:00+00:00,2020-11-08 15:20:00+00:00,FAILED_BREAK,2.2193,0.2518,0.22835583796664058,False
external,,2020-11-10 16:25:00+00:00,2020-11-10 16:25:00+00:00,2020-11-10 16:25:00+00:00,2020-11-10 16:25:00+00:00,2020-11-10 16:30:00+00:00,FAILED_BREAK,2.2455,0.1395999999999997,0.07091690544412638,True
external,,2020-11-22 18:00:00+00:00,2020-11-22 18:00:00+00:00,2020-11-22 18:00:00+00:00,2020-11-22 18:05:00+00:00,2020-11-22 18:10:00+00:00,FAILED_BREAK,2.246,0.2158000000000002,0.13438368860055555,False
external,,2020-11-26 21:30:00+00:00,2020-11-26 21:30:00+00:00,2020-11-26 21:30:00+00:00,2020-11-26 21:30:00+00:00,2020-11-26 21:35:00+00:00,FAILED_BREAK,1.8908,0.1287,0.06915306915306843,True
external,,2020-11-28 16:00:00+00:00,2020-11-28 16:10:00+00:00,2020-11-28 16:10:00+00:00,2020-11-28 16:10:00+00:00,2020-11-28 16:15:00+00:00,FAILED_BREAK,1.928,0.1368,0.007309941520468654,True
external,,2020-11-30 00:30:00+00:00,2020-11-30 00:30:00+00:00,2020-11-30 00:30:00+00:00,2020-11-30 00:30:00+00:00,2020-11-30 00:35:00+00:00,RECOVER_E40,1.9418,0.0514999999999998,0.11456310679611727,False
external,,2020-12-05 15:00:00+00:00,2020-12-05 15:00:00+00:00,2020-12-05 15:00:00+00:00,2020-12-05 15:00:00+00:00,2020-12-05 15:05:00+00:00,FAILED_BREAK,1.9337,0.0488999999999999,0.09815950920245245,False
external,,2020-12-08 17:25:00+00:00,2020-12-08 17:30:00+00:00,2020-12-08 17:30:00+00:00,2020-12-08 17:30:00+00:00,2020-12-08 17:35:00+00:00,FAILED_BREAK,1.7521,0.1001,0.08291708291708266,True
external,,2020-12-24 16:10:00+00:00,2020-12-24 16:10:00+00:00,2020-12-24 16:10:00+00:00,2020-12-24 16:10:00+00:00,2020-12-24 16:15:00+00:00,FAILED_BREAK,1.3195,0.0681999999999998,0.0806451612903237,True
external,,2020-12-26 16:35:00+00:00,2020-12-26 16:35:00+00:00,2020-12-26 16:35:00+00:00,2020-12-26 16:35:00+00:00,2020-12-26 16:40:00+00:00,FAILED_BREAK,1.3909,0.0534000000000001,0.05992509363295625,True
external,,2020-12-27 15:00:00+00:00,2020-12-27 15:05:00+00:00,2020-12-27 15:05:00+00:00,2020-12-27 15:05:00+00:00,2020-12-27 15:10:00+00:00,FAILED_BREAK,1.3776,0.1231999999999999,0.04383116883116944,True
external,,2021-01-01 15:20:00+00:00,2021-01-01 15:20:00+00:00,2021-01-01 15:20:00+00:00,2021-01-01 15:20:00+00:00,2021-01-01 15:25:00+00:00,FAILED_BREAK,1.64,0.0723999999999998,0.08149171270718278,True
external,,2021-01-02 17:05:00+00:00,2021-01-02 17:05:00+00:00,2021-01-02 17:05:00+00:00,2021-01-02 17:30:00+00:00,2021-01-02 17:35:00+00:00,RECOVER_E40,1.8396,0.1257999999999999,0.18600953895071626,False
external,,2021-01-04 02:05:00+00:00,2021-01-04 02:05:00+00:00,2021-01-04 02:05:00+00:00,2021-01-04 02:05:00+00:00,2021-01-04 02:10:00+00:00,FAILED_BREAK,2.3589,0.4199000000000001,0.09764229578471044,False
external,,2021-01-04 15:05:00+00:00,2021-01-04 15:05:00+00:00,2021-01-04 15:05:00+00:00,2021-01-04 15:05:00+00:00,2021-01-04 15:10:00+00:00,FAILED_BREAK,2.2528,0.4346000000000001,0.036585365853658076,True
external,,2021-01-09 18:05:00+00:00,2021-01-09 18:05:00+00:00,2021-01-09 18:05:00+00:00,2021-01-09 18:05:00+00:00,2021-01-09 18:10:00+00:00,RECOVER_E40,3.35,0.2255000000000002,0.00266075388026578,True
external,,2021-01-12 16:10:00+00:00,2021-01-12 16:15:00+00:00,2021-01-12 16:15:00+00:00,2021-01-12 16:20:00+00:00,2021-01-12 16:25:00+00:00,FAILED_BREAK,3.4844,0.3336999999999999,0.15762661072819897,False
external,,2021-01-13 15:35:00+00:00,2021-01-13 15:40:00+00:00,2021-01-13 15:40:00+00:00,2021-01-13 15:40:00+00:00,2021-01-13 15:45:00+00:00,RECOVER_E40,3.4658,0.2186000000000003,0.048490393412624455,True
external,,2021-01-17 16:30:00+00:00,2021-01-17 16:30:00+00:00,2021-01-17 16:30:00+00:00,2021-01-17 16:30:00+00:00,2021-01-17 16:35:00+00:00,RECOVER_E40,3.6216,0.3155000000000001,0.010776545166402753,True
external,,2021-01-20 15:10:00+00:00,2021-01-20 15:10:00+00:00,2021-01-20 15:10:00+00:00,2021-01-20 15:10:00+00:00,2021-01-20 15:15:00+00:00,FAILED_BREAK,3.6035,0.2795000000000001,0.010733452593918114,True
external,,2021-01-22 15:05:00+00:00,2021-01-22 15:05:00+00:00,2021-01-22 15:05:00+00:00,2021-01-22 15:10:00+00:00,2021-01-22 15:15:00+00:00,FAILED_BREAK,3.4016,0.2863000000000002,0.11386657352427501,False
external,,2021-01-26 20:00:00+00:00,2021-01-26 20:00:00+00:00,2021-01-26 20:00:00+00:00,2021-01-26 20:00:00+00:00,2021-01-26 20:05:00+00:00,FAILED_BREAK,4.0645,0.4021999999999996,0.06340129288911014,True
external,,2021-01-27 16:05:00+00:00,2021-01-27 16:05:00+00:00,2021-01-27 16:05:00+00:00,2021-01-27 16:05:00+00:00,2021-01-27 16:10:00+00:00,FAILED_BREAK,3.7466,0.2282999999999999,0.028909329829172863,True
external,,2021-01-29 15:15:00+00:00,2021-01-29 15:20:00+00:00,2021-01-29 15:20:00+00:00,2021-01-29 15:25:00+00:00,2021-01-29 15:30:00+00:00,FAILED_BREAK,3.8542,0.1802999999999999,0.08097615085967683,True
external,,2021-01-30 15:20:00+00:00,2021-01-30 15:20:00+00:00,2021-01-30 15:20:00+00:00,2021-01-30 15:20:00+00:00,2021-01-30 15:25:00+00:00,RECOVER_E40,4.0085,0.1811999999999995,0.018211920529803045,True
external,,2021-02-01 18:05:00+00:00,2021-02-01 18:05:00+00:00,2021-02-01 18:05:00+00:00,2021-02-01 18:15:00+00:00,2021-02-01 18:20:00+00:00,FAILED_BREAK,4.409,0.2626999999999997,0.1149600304529875,False
external,,2021-02-04 20:05:00+00:00,2021-02-04 20:05:00+00:00,2021-02-04 20:05:00+00:00,2021-02-04 20:05:00+00:00,2021-02-04 20:10:00+00:00,RECOVER_E40,5.9662,0.3849,0.056378280072746305,True
external,,2021-02-06 21:20:00+00:00,2021-02-06 21:25:00+00:00,2021-02-06 21:25:00+00:00,2021-02-06 21:25:00+00:00,2021-02-06 21:30:00+00:00,FAILED_BREAK,6.2795,0.4295,0.019557625145517957,True
external,,2021-02-10 01:50:00+00:00,2021-02-10 01:50:00+00:00,2021-02-10 01:50:00+00:00,2021-02-10 01:50:00+00:00,2021-02-10 01:55:00+00:00,FAILED_BREAK,8.3954,0.8279000000000005,0.03164633409832023,True
external,,2021-02-10 20:05:00+00:00,2021-02-10 20:05:00+00:00,2021-02-10 20:05:00+00:00,2021-02-10 20:05:00+00:00,2021-02-10 20:10:00+00:00,FAILED_BREAK,8.4551,1.1672000000000002,0.03846812885538053,True
external,,2021-02-17 15:05:00+00:00,2021-02-17 15:05:00+00:00,2021-02-17 15:05:00+00:00,2021-02-17 15:05:00+00:00,2021-02-17 15:10:00+00:00,FAILED_BREAK,8.2938,0.4474999999999989,0.02122905027933179,True
external,,2021-02-21 17:15:00+00:00,2021-02-21 17:15:00+00:00,2021-02-21 17:15:00+00:00,2021-02-21 17:15:00+00:00,2021-02-21 17:20:00+00:00,RECOVER_E40,10.9061,0.7030000000000012,0.057183499288763,True
external,,2021-02-24 01:20:00+00:00,2021-02-24 01:20:00+00:00,2021-02-24 01:20:00+00:00,2021-02-24 01:20:00+00:00,2021-02-24 01:25:00+00:00,UNRESOLVED_TIME,15.8026,4.402699999999999,0.042564789788084645,True
external,,2021-02-25 15:00:00+00:00,2021-02-25 15:00:00+00:00,2021-02-25 15:00:00+00:00,2021-02-25 15:00:00+00:00,2021-02-25 15:05:00+00:00,FAILED_BREAK,16.398,0.8917999999999999,0.03341556402781073,True
external,,2021-03-01 15:00:00+00:00,2021-03-01 15:10:00+00:00,2021-03-01 15:10:00+00:00,2021-03-01 15:10:00+00:00,2021-03-01 15:15:00+00:00,FAILED_BREAK,15.3207,0.9089000000000008,0.027835845527560386,True
external,,2021-03-05 15:05:00+00:00,2021-03-05 15:05:00+00:00,2021-03-05 15:05:00+00:00,2021-03-05 15:05:00+00:00,2021-03-05 15:10:00+00:00,FAILED_BREAK,12.9171,0.7271000000000001,0.04015953789025061,True
external,,2021-03-07 17:40:00+00:00,2021-03-07 17:45:00+00:00,2021-03-07 17:45:00+00:00,2021-03-07 18:00:00+00:00,2021-03-07 18:05:00+00:00,FAILED_BREAK,13.9344,1.1135000000000002,0.09546475078580975,False
external,,2021-03-08 15:20:00+00:00,2021-03-08 15:20:00+00:00,2021-03-08 15:20:00+00:00,2021-03-08 15:20:00+00:00,2021-03-08 15:25:00+00:00,FAILED_BREAK,13.6351,0.5350999999999999,0.022051952906000604,True
external,,2021-03-13 17:50:00+00:00,2021-03-13 17:55:00+00:00,2021-03-13 17:55:00+00:00,2021-03-13 17:55:00+00:00,2021-03-13 18:00:00+00:00,FAILED_BREAK,15.1755,0.7992999999999988,0.045289628424872955,True
external,,2021-03-14 18:55:00+00:00,2021-03-14 19:00:00+00:00,2021-03-14 19:00:00+00:00,2021-03-14 19:00:00+00:00,2021-03-14 19:05:00+00:00,FAILED_BREAK,14.8807,0.5145,0.07288629737609606,True
external,,2021-03-15 20:10:00+00:00,2021-03-15 20:10:00+00:00,2021-03-15 20:10:00+00:00,2021-03-15 20:10:00+00:00,2021-03-15 20:15:00+00:00,FAILED_BREAK,14.3665,0.7544000000000004,0.03751325556733796,True
external,,2021-03-16 16:00:00+00:00,2021-03-16 16:05:00+00:00,2021-03-16 16:05:00+00:00,2021-03-16 16:05:00+00:00,2021-03-16 16:10:00+00:00,FAILED_BREAK,13.867,0.3863000000000003,0.034170333937352894,True
external,,2021-03-21 15:10:00+00:00,2021-03-21 15:10:00+00:00,2021-03-21 15:10:00+00:00,2021-03-21 15:10:00+00:00,2021-03-21 15:15:00+00:00,FAILED_BREAK,13.9971,0.3630999999999993,0.03552740291930641,True
external,,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,2021-03-24 15:20:00+00:00,FAILED_BREAK,14.9,0.2934000000000001,0.07191547375596039,True
external,,2021-03-28 17:10:00+00:00,2021-03-28 17:10:00+00:00,2021-03-28 17:10:00+00:00,2021-03-28 17:10:00+00:00,2021-03-28 17:15:00+00:00,FAILED_BREAK,19.2854,1.705400000000001,0.025272663304795946,True
external,,2021-03-29 17:45:00+00:00,2021-03-29 17:45:00+00:00,2021-03-29 17:45:00+00:00,2021-03-29 18:30:00+00:00,2021-03-29 18:35:00+00:00,FAILED_BREAK,18.78,0.7038000000000011,0.37936913895993046,False
external,,2021-03-31 19:15:00+00:00,2021-03-31 19:15:00+00:00,2021-03-31 19:15:00+00:00,2021-03-31 19:15:00+00:00,2021-03-31 19:20:00+00:00,FAILED_BREAK,19.75,1.246500000000001,0.026714801444043743,True
external,,2021-04-02 15:30:00+00:00,2021-04-02 15:30:00+00:00,2021-04-02 15:30:00+00:00,2021-04-02 15:40:00+00:00,2021-04-02 15:45:00+00:00,RECOVER_E40,19.5016,0.5413999999999994,0.38234207609900434,False
external,,2021-04-06 17:00:00+00:00,2021-04-06 17:00:00+00:00,2021-04-06 17:00:00+00:00,2021-04-06 17:00:00+00:00,2021-04-06 17:05:00+00:00,FAILED_BREAK,23.5388,1.8878999999999984,0.07304412309974152,True
external,,2021-04-14 16:35:00+00:00,2021-04-14 16:40:00+00:00,2021-04-14 16:40:00+00:00,2021-04-14 16:40:00+00:00,2021-04-14 16:45:00+00:00,FAILED_BREAK,26.3513,1.7624999999999993,0.05486524822695152,True
external,,2021-04-15 15:00:00+00:00,2021-04-15 15:15:00+00:00,2021-04-15 15:15:00+00:00,2021-04-15 15:15:00+00:00,2021-04-15 15:20:00+00:00,FAILED_BREAK,27.6487,1.3032000000000004,0.058471454880294677,True
external,,2021-04-18 15:30:00+00:00,2021-04-18 15:30:00+00:00,2021-04-18 15:30:00+00:00,2021-04-18 15:30:00+00:00,2021-04-18 15:35:00+00:00,FAILED_BREAK,27.7968,2.889300000000002,0.017789776070327556,True
external,,2021-04-19 17:40:00+00:00,2021-04-19 17:40:00+00:00,2021-04-19 17:40:00+00:00,2021-04-19 17:45:00+00:00,2021-04-19 17:50:00+00:00,FAILED_BREAK,34.9967,5.0959999999999965,0.11787676609105255,False
external,,2021-04-20 19:40:00+00:00,2021-04-20 19:40:00+00:00,2021-04-20 19:40:00+00:00,2021-04-20 19:45:00+00:00,2021-04-20 19:50:00+00:00,FAILED_BREAK,31.6915,2.165800000000001,0.12147936097515827,False
external,,2021-04-22 01:05:00+00:00,2021-04-22 01:05:00+00:00,2021-04-22 01:05:00+00:00,2021-04-22 01:05:00+00:00,2021-04-22 01:10:00+00:00,FAILED_BREAK,35.1789,5.043299999999999,0.03232010786588223,True
external,,2021-04-22 15:00:00+00:00,2021-04-22 15:00:00+00:00,2021-04-22 15:00:00+00:00,2021-04-22 15:05:00+00:00,2021-04-22 15:10:00+00:00,RECOVER_E40,37.9925,1.9046999999999985,0.13855200294009545,False
external,,2021-04-23 20:20:00+00:00,2021-04-23 20:20:00+00:00,2021-04-23 20:20:00+00:00,2021-04-23 20:20:00+00:00,2021-04-23 20:25:00+00:00,FAILED_BREAK,36.7278,3.544699999999999,0.019663159082573264,True
external,,2021-04-25 15:25:00+00:00,2021-04-25 15:25:00+00:00,2021-04-25 15:25:00+00:00,2021-04-25 15:25:00+00:00,2021-04-25 15:30:00+00:00,FAILED_BREAK,45.3,4.486899999999999,0.08914840981524122,True
external,,2021-04-28 16:40:00+00:00,2021-04-28 16:45:00+00:00,2021-04-28 16:45:00+00:00,2021-04-28 16:45:00+00:00,2021-04-28 16:50:00+00:00,FAILED_BREAK,46.5802,5.030799999999999,0.08106066629561934,True
external,,2021-04-29 15:30:00+00:00,2021-04-29 15:35:00+00:00,2021-04-29 15:35:00+00:00,2021-04-29 15:35:00+00:00,2021-04-29 15:40:00+00:00,FAILED_BREAK,44.6,1.8700000000000043,0.08187165775401158,True
external,,2021-05-01 15:40:00+00:00,2021-05-01 15:40:00+00:00,2021-05-01 15:40:00+00:00,2021-05-01 16:10:00+00:00,2021-05-01 16:15:00+00:00,RECOVER_E40,46.9781,4.589799999999997,0.20671924702601557,False
external,,2021-05-02 17:50:00+00:00,2021-05-02 17:50:00+00:00,2021-05-02 17:50:00+00:00,2021-05-02 17:50:00+00:00,2021-05-02 17:55:00+00:00,FAILED_BREAK,47.731,1.6030000000000015,0.09295071740486635,False
external,,2021-05-05 19:20:00+00:00,2021-05-05 19:20:00+00:00,2021-05-05 19:20:00+00:00,2021-05-05 19:20:00+00:00,2021-05-05 19:25:00+00:00,FAILED_BREAK,45.8675,1.8675,0.04171352074966513,True
external,,2021-05-11 18:15:00+00:00,2021-05-11 18:15:00+00:00,2021-05-11 18:15:00+00:00,2021-05-11 18:20:00+00:00,2021-05-11 18:25:00+00:00,FAILED_BREAK,42.288,2.2479999999999976,0.1881672597864779,False
external,,2021-05-14 15:00:00+00:00,2021-05-14 15:00:00+00:00,2021-05-14 15:00:00+00:00,2021-05-14 15:05:00+00:00,2021-05-14 15:10:00+00:00,RECOVER_E40,43.843,2.041000000000004,0.1205291523762835,False
external,,2021-05-15 15:00:00+00:00,2021-05-15 15:00:00+00:00,2021-05-15 15:00:00+00:00,2021-05-15 15:05:00+00:00,2021-05-15 15:10:00+00:00,FAILED_BREAK,41.579,1.4750000000000014,0.14305084745762597,False
external,,2021-05-18 16:15:00+00:00,2021-05-18 16:15:00+00:00,2021-05-18 16:15:00+00:00,2021-05-18 16:15:00+00:00,2021-05-18 16:20:00+00:00,RECOVER_E40,55.148,4.009,0.004739336492890584,True
external,,2021-05-20 15:10:00+00:00,2021-05-20 15:10:00+00:00,2021-05-20 15:10:00+00:00,2021-05-20 15:10:00+00:00,2021-05-20 15:15:00+00:00,FAILED_BREAK,45.001,5.6669999999999945,0.033527439562379566,True
external,,2021-05-24 19:45:00+00:00,2021-05-24 19:45:00+00:00,2021-05-24 19:45:00+00:00,2021-05-24 19:45:00+00:00,2021-05-24 19:50:00+00:00,FAILED_BREAK,31.423,4.357999999999997,0.05461220743460378,True
external,,2021-05-25 15:55:00+00:00,2021-05-25 15:55:00+00:00,2021-05-25 15:55:00+00:00,2021-05-25 15:55:00+00:00,2021-05-25 16:00:00+00:00,FAILED_BREAK,29.5,3.561,0.05447907891041816,True
external,,2021-05-27 20:30:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:35:00+00:00,FAILED_BREAK,35.266,1.5409999999999968,0.11810512654120865,False
external,,2021-05-31 15:35:00+00:00,2021-05-31 15:35:00+00:00,2021-05-31 15:35:00+00:00,2021-05-31 17:00:00+00:00,2021-05-31 17:05:00+00:00,FAILED_BREAK,32.409,1.8639999999999968,0.3261802575107324,False
external,,2021-06-03 17:00:00+00:00,2021-06-03 17:00:00+00:00,2021-06-03 17:00:00+00:00,2021-06-03 17:00:00+00:00,2021-06-03 17:05:00+00:00,FAILED_BREAK,39.757,3.6229999999999976,0.03394976538780148,True
external,,2021-06-04 15:50:00+00:00,2021-06-04 15:50:00+00:00,2021-06-04 15:50:00+00:00,2021-06-04 16:15:00+00:00,2021-06-04 16:20:00+00:00,FAILED_BREAK,37.798,3.5730000000000004,0.2395745871816405,False
external,,2021-06-06 15:00:00+00:00,2021-06-06 15:00:00+00:00,2021-06-06 15:00:00+00:00,2021-06-06 15:05:00+00:00,2021-06-06 15:10:00+00:00,RECOVER_E40,42.02,1.791000000000004,0.21217197096593782,False
external,,2021-06-08 16:00:00+00:00,2021-06-08 16:00:00+00:00,2021-06-08 16:00:00+00:00,2021-06-08 16:20:00+00:00,2021-06-08 16:25:00+00:00,FAILED_BREAK,37.439,3.051000000000002,0.3549655850540799,False
external,,2021-06-15 17:55:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 18:15:00+00:00,2021-06-15 18:20:00+00:00,FAILED_BREAK,41.137,1.615000000000002,0.23529411764706012,False
external,,2021-06-20 19:35:00+00:00,2021-06-20 19:40:00+00:00,2021-06-20 19:40:00+00:00,2021-06-20 19:40:00+00:00,2021-06-20 19:45:00+00:00,FAILED_BREAK,35.123,3.881999999999998,0.054353426069038056,True
external,,2021-06-27 22:15:00+00:00,2021-06-27 22:25:00+00:00,2021-06-27 22:25:00+00:00,2021-06-27 22:25:00+00:00,2021-06-27 22:30:00+00:00,FAILED_BREAK,31.159,1.4239999999999997,0.04283707865168536,True
external,,2021-07-07 18:00:00+00:00,2021-07-07 18:05:00+00:00,2021-07-07 18:05:00+00:00,2021-07-07 18:10:00+00:00,2021-07-07 18:15:00+00:00,FAILED_BREAK,37.58,2.9849999999999994,0.1306532663316585,False
external,,2021-07-14 18:30:00+00:00,2021-07-14 18:30:00+00:00,2021-07-14 18:30:00+00:00,2021-07-14 18:30:00+00:00,2021-07-14 18:35:00+00:00,FAILED_BREAK,31.18,3.652000000000001,0.017250821467688613,True
external,,2021-07-17 19:25:00+00:00,2021-07-17 19:35:00+00:00,2021-07-17 19:35:00+00:00,2021-07-17 19:35:00+00:00,2021-07-17 19:40:00+00:00,RECOVER_E40,26.928,0.9909999999999995,0.04843592330978636,True
external,,2021-07-20 15:00:00+00:00,2021-07-20 15:15:00+00:00,2021-07-20 15:15:00+00:00,2021-07-20 15:20:00+00:00,2021-07-20 15:25:00+00:00,RECOVER_E40,23.385,1.3340000000000032,0.12593703148425703,False
external,,2021-07-24 16:40:00+00:00,2021-07-24 16:40:00+00:00,2021-07-24 16:40:00+00:00,2021-07-24 16:40:00+00:00,2021-07-24 16:45:00+00:00,FAILED_BREAK,29.141,0.8769999999999989,0.052451539338657906,True
external,,2021-07-26 00:20:00+00:00,2021-07-26 00:20:00+00:00,2021-07-26 00:20:00+00:00,2021-07-26 00:20:00+00:00,2021-07-26 00:25:00+00:00,FAILED_BREAK,28.444,1.9179999999999997,0.027111574556829828,True
external,,2021-07-26 16:25:00+00:00,2021-07-26 16:25:00+00:00,2021-07-26 16:25:00+00:00,2021-07-26 16:25:00+00:00,2021-07-26 16:30:00+00:00,FAILED_BREAK,30.499,1.0599999999999987,0.003773584905661642,True
external,,2021-07-29 16:00:00+00:00,2021-07-29 16:05:00+00:00,2021-07-29 16:05:00+00:00,2021-07-29 16:05:00+00:00,2021-07-29 16:10:00+00:00,RECOVER_E40,29.782,1.8709999999999989,0.05558524853019736,True
external,,2021-07-30 17:55:00+00:00,2021-07-30 17:55:00+00:00,2021-07-30 17:55:00+00:00,2021-07-30 18:00:00+00:00,2021-07-30 18:05:00+00:00,FAILED_BREAK,31.474,1.5940000000000012,0.09159347553325012,False
external,,2021-08-04 15:00:00+00:00,2021-08-04 15:00:00+00:00,2021-08-04 15:00:00+00:00,2021-08-04 15:00:00+00:00,2021-08-04 15:05:00+00:00,FAILED_BREAK,35.358,2.088999999999998,0.03255146002872427,True
external,,2021-08-06 15:00:00+00:00,2021-08-06 15:00:00+00:00,2021-08-06 15:00:00+00:00,2021-08-06 15:00:00+00:00,2021-08-06 15:05:00+00:00,RECOVER_E40,39.034,2.293999999999997,0.07236268526591288,True
external,,2021-08-09 15:10:00+00:00,2021-08-09 15:10:00+00:00,2021-08-09 15:10:00+00:00,2021-08-09 15:10:00+00:00,2021-08-09 15:15:00+00:00,FAILED_BREAK,39.776,1.2250000000000014,0.07428571428570928,True
external,,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:05:00+00:00,FAILED_BREAK,43.483,1.5409999999999968,0.03698896820246741,True
external,,2021-08-13 01:15:00+00:00,2021-08-13 01:30:00+00:00,2021-08-13 01:30:00+00:00,2021-08-13 01:35:00+00:00,2021-08-13 01:40:00+00:00,UNRESOLVED_TIME,41.935,2.5720000000000027,0.17107309486780609,False
external,,2021-08-13 23:45:00+00:00,2021-08-13 23:45:00+00:00,2021-08-13 23:45:00+00:00,2021-08-13 23:45:00+00:00,2021-08-13 23:50:00+00:00,FAILED_BREAK,44.7,1.4840000000000018,0.17587601078166804,False
external,,2021-08-15 15:15:00+00:00,2021-08-15 15:15:00+00:00,2021-08-15 15:15:00+00:00,2021-08-15 15:20:00+00:00,2021-08-15 15:25:00+00:00,RECOVER_E40,47.611,3.2919999999999945,0.14550425273390252,False
external,,2021-08-19 15:35:00+00:00,2021-08-19 15:35:00+00:00,2021-08-19 15:35:00+00:00,2021-08-19 15:35:00+00:00,2021-08-19 15:40:00+00:00,FAILED_BREAK,73.15,4.865000000000009,0.05364850976361669,True
external,,2021-08-25 15:45:00+00:00,2021-08-25 15:50:00+00:00,2021-08-25 15:50:00+00:00,2021-08-25 15:50:00+00:00,2021-08-25 15:55:00+00:00,FAILED_BREAK,71.229,4.771000000000001,0.07273108363026497,True
external,,2021-08-27 00:35:00+00:00,2021-08-27 00:40:00+00:00,2021-08-27 00:40:00+00:00,2021-08-27 01:45:00+00:00,2021-08-27 01:50:00+00:00,RECOVER_E40,78.18,11.680000000000009,0.2238013698630127,False
external,,2021-08-28 16:00:00+00:00,2021-08-28 16:00:00+00:00,2021-08-28 16:00:00+00:00,2021-08-28 16:00:00+00:00,2021-08-28 16:05:00+00:00,FAILED_BREAK,95.0,7.302000000000007,0.2054231717337714,False
external,,2021-08-30 15:10:00+00:00,2021-08-30 15:10:00+00:00,2021-08-30 15:10:00+00:00,2021-08-30 15:10:00+00:00,2021-08-30 15:15:00+00:00,RECOVER_E40,103.989,5.719999999999999,0.15209790209790044,False
