partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_px,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,target_reached,target_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_target
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,85889.04500000001,0.15,85641.26500000001,True,2025-02-27 14:25:00+00:00,,True,2025-02-27 14:45:00+00:00,True,2025-02-27 14:50:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,83173.585,0.05,83027.015,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,83173.585,0.075,82990.3725,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,83173.585,0.1,82953.73000000001,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,83173.585,0.15,82880.445,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,88931.0,86544.0,2387.0,86663.35,0.05,86424.65,True,2025-03-05 00:55:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,88931.0,86544.0,2387.0,86663.35,0.075,86364.975,True,2025-03-05 00:55:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,88931.0,86544.0,2387.0,86663.35,0.1,86305.3,True,2025-03-05 00:55:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,88931.0,86544.0,2387.0,86663.35,0.15,86185.95,True,2025-03-05 00:55:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,90897.1,87890.0,3007.100000000006,88040.355,0.05,87739.645,True,2025-03-05 16:40:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,90897.1,87890.0,3007.100000000006,88040.355,0.075,87664.4675,True,2025-03-05 16:40:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,90897.1,87890.0,3007.100000000006,88040.355,0.1,87589.29,True,2025-03-05 16:40:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,90897.1,87890.0,3007.100000000006,88040.355,0.15,87438.935,True,2025-03-05 16:40:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,91642.3,90572.4,1069.9000000000087,90625.89499999999,0.05,90518.905,True,2025-03-06 15:10:00+00:00,,True,2025-03-06 16:25:00+00:00,True,2025-03-06 16:30:00+00:00,False,,False,0.0,75.0,80.0
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,91642.3,90572.4,1069.9000000000087,90625.89499999999,0.075,90492.15749999999,True,2025-03-06 15:10:00+00:00,,True,2025-03-06 16:25:00+00:00,True,2025-03-06 16:30:00+00:00,False,,False,0.0,75.0,80.0
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,91642.3,90572.4,1069.9000000000087,90625.89499999999,0.1,90465.40999999999,True,2025-03-06 15:10:00+00:00,,True,2025-03-06 16:25:00+00:00,True,2025-03-06 16:30:00+00:00,False,,False,0.0,75.0,80.0
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,91642.3,90572.4,1069.9000000000087,90625.89499999999,0.15,90411.915,True,2025-03-06 15:10:00+00:00,,True,2025-03-06 16:25:00+00:00,True,2025-03-06 16:30:00+00:00,False,,False,0.0,75.0,80.0
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,86587.0,85774.8,812.1999999999971,85815.41,0.05,85734.19,True,2025-03-08 17:20:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,86587.0,85774.8,812.1999999999971,85815.41,0.075,85713.88500000001,True,2025-03-08 17:20:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,86587.0,85774.8,812.1999999999971,85815.41,0.1,85693.58,True,2025-03-08 17:20:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,86587.0,85774.8,812.1999999999971,85815.41,0.15,85652.97,True,2025-03-08 17:20:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,83950.87999999999,0.05,83879.92,True,2025-03-15 07:40:00+00:00,,True,2025-03-15 07:55:00+00:00,True,2025-03-15 08:00:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,83950.87999999999,0.075,83862.18,True,2025-03-15 07:40:00+00:00,,True,2025-03-15 07:55:00+00:00,True,2025-03-15 08:00:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,83950.87999999999,0.1,83844.43999999999,True,2025-03-15 07:40:00+00:00,,True,2025-03-15 07:55:00+00:00,True,2025-03-15 08:00:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,83950.87999999999,0.15,83808.95999999999,True,2025-03-15 07:40:00+00:00,,True,2025-03-15 07:55:00+00:00,True,2025-03-15 08:00:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,83947.29,0.05,83901.51,True,2025-03-16 10:10:00+00:00,,True,2025-03-16 10:20:00+00:00,True,2025-03-16 10:25:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,83947.29,0.075,83890.06499999999,True,2025-03-16 10:10:00+00:00,,True,2025-03-16 10:20:00+00:00,True,2025-03-16 10:25:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,83947.29,0.1,83878.62,True,2025-03-16 10:10:00+00:00,,True,2025-03-16 10:20:00+00:00,True,2025-03-16 10:25:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,83947.29,0.15,83855.73,True,2025-03-16 10:10:00+00:00,,True,2025-03-16 10:20:00+00:00,True,2025-03-16 10:25:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,84034.645,0.05,84007.55500000001,True,2025-03-22 21:15:00+00:00,,True,2025-03-22 21:20:00+00:00,True,2025-03-22 21:25:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,84034.645,0.075,84000.7825,True,2025-03-22 21:15:00+00:00,,True,2025-03-22 21:20:00+00:00,True,2025-03-22 21:25:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,84034.645,0.1,83994.01000000001,True,2025-03-22 21:15:00+00:00,,True,2025-03-22 21:20:00+00:00,True,2025-03-22 21:25:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,84034.645,0.15,83980.46500000001,True,2025-03-22 21:15:00+00:00,,True,2025-03-22 21:20:00+00:00,True,2025-03-22 21:25:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,87081.425,0.05,86938.575,True,2025-03-25 01:45:00+00:00,,True,2025-03-25 02:05:00+00:00,True,2025-03-25 02:10:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,87081.425,0.075,86902.8625,True,2025-03-25 01:45:00+00:00,,True,2025-03-25 02:05:00+00:00,True,2025-03-25 02:10:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,87081.425,0.1,86867.15,True,2025-03-25 01:45:00+00:00,,True,2025-03-25 02:05:00+00:00,True,2025-03-25 02:15:00+00:00,False,,False,0.0,20.0,30.0
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,87081.425,0.15,86795.725,True,2025-03-25 01:45:00+00:00,,True,2025-03-25 02:05:00+00:00,True,2025-03-25 02:55:00+00:00,False,,False,0.0,20.0,70.0
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,82140.795,0.05,82067.205,True,2025-03-29 17:30:00+00:00,,True,2025-03-29 17:45:00+00:00,True,2025-03-29 17:55:00+00:00,False,,False,0.0,15.0,25.0
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,82140.795,0.075,82048.8075,True,2025-03-29 17:30:00+00:00,,True,2025-03-29 17:45:00+00:00,True,2025-03-29 17:55:00+00:00,False,,False,0.0,15.0,25.0
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,82140.795,0.1,82030.41,True,2025-03-29 17:30:00+00:00,,True,2025-03-29 17:45:00+00:00,False,,False,,True,0.0,15.0,
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,82140.795,0.15,81993.615,True,2025-03-29 17:30:00+00:00,,True,2025-03-29 17:45:00+00:00,False,,False,,True,0.0,15.0,
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,77411.025,0.05,77210.975,True,2025-04-07 04:25:00+00:00,,True,2025-04-07 04:35:00+00:00,True,2025-04-07 04:40:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,77411.025,0.075,77160.9625,True,2025-04-07 04:25:00+00:00,,True,2025-04-07 04:35:00+00:00,True,2025-04-07 04:40:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,77411.025,0.1,77110.95,True,2025-04-07 04:25:00+00:00,,True,2025-04-07 04:35:00+00:00,True,2025-04-07 04:40:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,77411.025,0.15,77010.925,True,2025-04-07 04:25:00+00:00,,True,2025-04-07 04:35:00+00:00,True,2025-04-07 04:40:00+00:00,False,,False,0.0,10.0,15.0
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,79368.435,0.05,79301.965,True,2025-04-11 01:15:00+00:00,,False,,False,,True,2025-04-11 01:55:00+00:00,False,0.0,,
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,79368.435,0.075,79285.3475,True,2025-04-11 01:15:00+00:00,,False,,False,,True,2025-04-11 01:55:00+00:00,False,0.0,,
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,79368.435,0.1,79268.73,True,2025-04-11 01:15:00+00:00,,False,,False,,True,2025-04-11 01:55:00+00:00,False,0.0,,
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,79368.435,0.15,79235.495,True,2025-04-11 01:15:00+00:00,,False,,False,,True,2025-04-11 01:55:00+00:00,False,0.0,,
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,93216.205,0.05,93147.395,True,2025-04-24 01:30:00+00:00,,True,2025-04-24 02:50:00+00:00,True,2025-04-24 02:55:00+00:00,False,,False,0.0,80.0,85.0
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,93216.205,0.075,93130.1925,True,2025-04-24 01:30:00+00:00,,True,2025-04-24 02:50:00+00:00,True,2025-04-24 02:55:00+00:00,False,,False,0.0,80.0,85.0
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,93216.205,0.1,93112.99,True,2025-04-24 01:30:00+00:00,,True,2025-04-24 02:50:00+00:00,True,2025-04-24 02:55:00+00:00,False,,False,0.0,80.0,85.0
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,93216.205,0.15,93078.585,True,2025-04-24 01:30:00+00:00,,True,2025-04-24 02:50:00+00:00,True,2025-04-24 03:00:00+00:00,False,,False,0.0,80.0,90.0
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,94533.33,0.05,94467.67,True,2025-04-26 05:05:00+00:00,,True,2025-04-26 05:10:00+00:00,True,2025-04-26 05:15:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,94533.33,0.075,94451.255,True,2025-04-26 05:05:00+00:00,,True,2025-04-26 05:10:00+00:00,True,2025-04-26 05:30:00+00:00,False,,False,0.0,5.0,25.0
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,94533.33,0.1,94434.84,True,2025-04-26 05:05:00+00:00,,True,2025-04-26 05:10:00+00:00,True,2025-04-26 05:30:00+00:00,False,,False,0.0,5.0,25.0
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,94533.33,0.15,94402.01,True,2025-04-26 05:05:00+00:00,,True,2025-04-26 05:10:00+00:00,True,2025-04-26 05:30:00+00:00,False,,False,0.0,5.0,25.0
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,94064.025,0.05,93935.975,True,2025-04-27 05:05:00+00:00,,True,2025-04-27 05:15:00+00:00,True,2025-04-27 05:25:00+00:00,False,,False,0.0,10.0,20.0
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,94064.025,0.075,93903.9625,True,2025-04-27 05:05:00+00:00,,True,2025-04-27 05:15:00+00:00,True,2025-04-27 05:25:00+00:00,False,,False,0.0,10.0,20.0
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,94064.025,0.1,93871.95,True,2025-04-27 05:05:00+00:00,,True,2025-04-27 05:15:00+00:00,True,2025-04-27 05:30:00+00:00,False,,False,0.0,10.0,25.0
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,94064.025,0.15,93807.925,True,2025-04-27 05:05:00+00:00,,True,2025-04-27 05:15:00+00:00,True,2025-04-27 05:30:00+00:00,False,,False,0.0,10.0,25.0
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,94728.34000000001,0.05,94671.86,True,2025-04-29 13:25:00+00:00,,True,2025-04-29 13:40:00+00:00,True,2025-04-29 13:45:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,94728.34000000001,0.075,94657.74,True,2025-04-29 13:25:00+00:00,,True,2025-04-29 13:40:00+00:00,True,2025-04-29 13:45:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,94728.34000000001,0.1,94643.62000000001,True,2025-04-29 13:25:00+00:00,,True,2025-04-29 13:40:00+00:00,True,2025-04-29 13:45:00+00:00,False,,False,0.0,15.0,20.0
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,94728.34000000001,0.15,94615.38,True,2025-04-29 13:25:00+00:00,,True,2025-04-29 13:40:00+00:00,True,2025-04-29 14:05:00+00:00,False,,False,0.0,15.0,40.0
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,96694.78,0.05,96615.62,True,2025-05-07 16:45:00+00:00,,True,2025-05-07 17:20:00+00:00,True,2025-05-07 17:25:00+00:00,False,,False,0.0,35.0,40.0
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,96694.78,0.075,96595.83,True,2025-05-07 16:45:00+00:00,,True,2025-05-07 17:20:00+00:00,True,2025-05-07 17:25:00+00:00,False,,False,0.0,35.0,40.0
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,96694.78,0.1,96576.04,True,2025-05-07 16:45:00+00:00,,True,2025-05-07 17:20:00+00:00,True,2025-05-07 17:40:00+00:00,False,,False,0.0,35.0,55.0
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,96694.78,0.15,96536.45999999999,True,2025-05-07 16:45:00+00:00,,True,2025-05-07 17:20:00+00:00,True,2025-05-07 17:40:00+00:00,False,,False,0.0,35.0,55.0
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,99200.105,0.05,99130.295,True,2025-05-08 13:55:00+00:00,,True,2025-05-08 14:15:00+00:00,True,2025-05-08 14:20:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,99200.105,0.075,99112.8425,True,2025-05-08 13:55:00+00:00,,True,2025-05-08 14:15:00+00:00,False,,True,2025-05-08 15:25:00+00:00,False,0.0,20.0,
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,99200.105,0.1,99095.39,True,2025-05-08 13:55:00+00:00,,True,2025-05-08 14:15:00+00:00,False,,True,2025-05-08 15:25:00+00:00,False,0.0,20.0,
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,99200.105,0.15,99060.485,True,2025-05-08 13:55:00+00:00,,True,2025-05-08 14:15:00+00:00,False,,True,2025-05-08 15:25:00+00:00,False,0.0,20.0,
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,101795.93000000001,0.05,101660.67,True,2025-05-13 03:45:00+00:00,,True,2025-05-13 03:55:00+00:00,True,2025-05-13 04:05:00+00:00,False,,False,0.0,10.0,20.0
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,101795.93000000001,0.075,101626.85500000001,True,2025-05-13 03:45:00+00:00,,True,2025-05-13 03:55:00+00:00,True,2025-05-13 04:05:00+00:00,False,,False,0.0,10.0,20.0
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,101795.93000000001,0.1,101593.04000000001,True,2025-05-13 03:45:00+00:00,,True,2025-05-13 03:55:00+00:00,True,2025-05-13 04:05:00+00:00,False,,False,0.0,10.0,20.0
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,101795.93000000001,0.15,101525.41,True,2025-05-13 03:45:00+00:00,,True,2025-05-13 03:55:00+00:00,False,,False,,True,0.0,10.0,
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,103582.75,0.05,103483.65,True,2025-05-16 20:55:00+00:00,,True,2025-05-16 21:30:00+00:00,True,2025-05-16 21:35:00+00:00,False,,False,0.0,35.0,40.0
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,103582.75,0.075,103458.875,True,2025-05-16 20:55:00+00:00,,True,2025-05-16 21:30:00+00:00,True,2025-05-16 21:35:00+00:00,False,,False,0.0,35.0,40.0
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,103582.75,0.1,103434.09999999999,True,2025-05-16 20:55:00+00:00,,True,2025-05-16 21:30:00+00:00,True,2025-05-16 22:10:00+00:00,False,,False,0.0,35.0,75.0
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,103582.75,0.15,103384.55,True,2025-05-16 20:55:00+00:00,,True,2025-05-16 21:30:00+00:00,True,2025-05-16 22:10:00+00:00,False,,False,0.0,35.0,75.0
reference_validation,SIDEWAYS,12-16,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,2025-05-19 13:40:00+00:00,103359.5,102732.8,626.6999999999971,102764.13500000001,0.05,102701.465,True,2025-05-19 13:40:00+00:00,,False,,False,,True,2025-05-19 14:10:00+00:00,False,0.0,,
reference_validation,SIDEWAYS,12-16,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,2025-05-19 13:40:00+00:00,103359.5,102732.8,626.6999999999971,102764.13500000001,0.075,102685.7975,True,2025-05-19 13:40:00+00:00,,False,,False,,True,2025-05-19 14:10:00+00:00,False,0.0,,
