event_ts,utc_date,event_hour_utc,event_hour_wib,direction,profile_day,poc,val,vah,event_open,event_high,event_low,event_close,entry_ts,entry_price,signed1h,signed3h,positive1h,positive3h,source_index,poc_eligible,poc_outcome,va_eligible,va_outcome,exec_outcome,exec_net_ret,exec_pnl,exec_risk
2021-09-10 08:00:00+00:00,2021-09-10,8,15,LONG,2021-09-09 00:00:00+00:00,46307.5,45747.0,46735.0,46169.1,46379.0,45622.0,46014.99,2021-09-10 09:00:00+00:00,46015.0,0.00485059219819628,0.007280017385635107,1,1,14840,True,TARGET,True,ADVERSE,SL,-0.01004069325220037,-5.020346626100185,0.00854069325220037
2021-09-11 08:00:00+00:00,2021-09-11,8,15,LONG,2021-09-10 00:00:00+00:00,46206.0125,45053.6,46424.825,45068.6,45203.87,44853.86,45142.86,2021-09-11 09:00:00+00:00,45142.86,0.007517910916587933,0.009418986745633795,1,1,14864,True,ADVERSE,True,ADVERSE,TP,0.007901898328993776,3.950949164496888,0.006401898328993776
2021-09-14 04:00:00+00:00,2021-09-14,4,11,SHORT,2021-09-13 00:00:00+00:00,44677.665,44045.922,45237.2088,45204.06,45340.0,45076.5,45098.82,2021-09-14 05:00:00+00:00,45098.82,-0.0032439873149674447,-0.014019879012355574,0,0,14932,True,ADVERSE,True,ADVERSE,SL,-0.006847811760928564,-3.423905880464282,0.005347811760928563
2021-09-15 08:00:00+00:00,2021-09-15,8,15,SHORT,2021-09-14 00:00:00+00:00,46692.462,45853.936,47195.577600000004,47166.29,47312.0,47010.78,47055.16,2021-09-15 09:00:00+00:00,47055.17,-0.001562633818983139,-0.010263059298266208,0,0,14960,True,ADVERSE,True,ADVERSE,SL,-0.006958061250230352,-3.479030625115176,0.005458061250230352
2021-09-17 19:00:00+00:00,2021-09-17,19,2,LONG,2021-09-16 00:00:00+00:00,47958.82665,47458.6491,48154.5483,47192.98,47550.0,47080.0,47498.99,2021-09-17 20:00:00+00:00,47499.0,-0.01098444177772162,-0.01107433840712424,0,0,15019,True,ADVERSE,True,ADVERSE,SL,-0.010321238341859829,-5.160619170929914,0.008821238341859829
2021-09-22 18:00:00+00:00,2021-09-22,18,1,SHORT,2021-09-21 00:00:00+00:00,42659.9853,41319.0288,43423.299,43113.16,43989.98,42905.0,43118.51,2021-09-22 19:00:00+00:00,43118.51,-0.005965651410496209,-0.002532323125265634,0,0,15138,True,ADVERSE,True,ADVERSE,SL,-0.021711041615306306,-10.855520807653154,0.020211041615306305
2021-09-22 19:00:00+00:00,2021-09-22,19,2,SHORT,2021-09-21 00:00:00+00:00,42659.9853,41319.0288,43423.299,43118.51,43540.0,42823.53,43375.74,2021-09-22 20:00:00+00:00,43373.59,-0.000548029342279488,-0.002521349973566789,0,0,15139,True,ADVERSE,True,ADVERSE,SL,-0.005336666506046733,-2.6683332530233663,0.0038366665060467326
2021-09-24 04:00:00+00:00,2021-09-24,4,11,SHORT,2021-09-23 00:00:00+00:00,44083.4568,43190.4336,44285.1072,44270.31,44375.49,44020.03,44255.0,2021-09-24 05:00:00+00:00,44256.55,0.0013503085983883611,-0.011940831357166282,1,0,15172,True,TARGET,True,ADVERSE,TP,0.004187511792039711,2.0937558960198555,0.0026875117920397104
2021-10-01 04:00:00+00:00,2021-10-01,4,11,SHORT,2021-09-30 00:00:00+00:00,43028.6731,42906.6232,43638.9226,43609.27,43680.37,43437.0,43604.68,2021-10-01 05:00:00+00:00,43604.67,-0.004938003200115837,-0.026357497946894348,0,0,15340,True,ADVERSE,True,ADVERSE,SL,-0.0032360525833587178,-1.6180262916793589,0.0017360525833587175
2021-10-04 04:00:00+00:00,2021-10-04,4,11,LONG,2021-10-03 00:00:00+00:00,47953.239700000006,47227.5602,48321.6616,47457.3,47836.79,47214.58,47740.01,2021-10-04 05:00:00+00:00,47743.76,0.00030244790104494435,0.0019401488278258938,1,1,15412,True,ADVERSE,True,ADVERSE,SL,-0.01258375209660907,-6.291876048304535,0.01108375209660907
2021-10-07 08:00:00+00:00,2021-10-07,8,15,SHORT,2021-10-06 00:00:00+00:00,51280.8729,50410.0,54614.214,54807.63,54826.87,54455.67,54597.62,2021-10-07 09:00:00+00:00,54597.61,0.00386903382767112,0.004425285282634195,1,1,15488,True,ADVERSE,True,ADVERSE,TP,0.0056990849049986265,2.849542452499313,0.004199084904998626
2021-10-08 18:00:00+00:00,2021-10-08,18,1,SHORT,2021-10-07 00:00:00+00:00,54208.8105,53786.6666,54670.2236,54339.92,54695.0,54260.01,54531.85,2021-10-08 19:00:00+00:00,54531.85,-0.0032999063849843413,0.006242590339407106,0,1,15522,True,ADVERSE,True,ADVERSE,SL,-0.00449182954548583,-2.245914772742915,0.0029918295454858302
2021-10-09 08:00:00+00:00,2021-10-09,8,15,SHORT,2021-10-08 00:00:00+00:00,54172.39315,53800.9858,55030.472200000004,54943.46,55087.82,54540.89,54764.07,2021-10-09 09:00:00+00:00,54764.09,-0.003180186140224528,-0.0010209244780658988,0,0,15536,True,ADVERSE,True,ADVERSE,SL,-0.007411355415565259,-3.7056777077826295,0.0059113554155652585
2021-10-09 18:00:00+00:00,2021-10-09,18,1,SHORT,2021-10-08 00:00:00+00:00,54172.39315,53800.9858,55030.472200000004,54947.56,55147.99,54777.38,54925.66,2021-10-09 19:00:00+00:00,54925.67,0.004464761194537981,0.0011874229299342343,1,1,15546,True,ADVERSE,True,ADVERSE,TP,0.0055476520359241804,2.77382601796209,0.004047652035924181
2021-10-18 19:00:00+00:00,2021-10-18,19,2,SHORT,2021-10-17 00:00:00+00:00,60838.867249999996,60411.6291,61472.3583,61868.94,61868.94,61070.3,61449.9,2021-10-18 20:00:00+00:00,61449.91,0.001032873766617426,-0.010440047837336097,1,0,15763,True,ADVERSE,True,ADVERSE,SL,-0.008319049857029878,-4.159524928514939,0.006819049857029877
2021-10-19 04:00:00+00:00,2021-10-19,4,11,SHORT,2021-10-18 00:00:00+00:00,61972.81885,61348.805,62538.7849,62634.83,62870.95,62294.95,62474.88,2021-10-19 05:00:00+00:00,62474.95,-0.0005655066550673826,0.002475072008861101,0,1,15772,True,TARGET,True,ADVERSE,TP,0.007838540487027201,3.9192702435136004,0.006338540487027201
2021-10-22 08:00:00+00:00,2021-10-22,8,15,LONG,2021-10-21 00:00:00+00:00,65063.75,63377.5,66655.0,63424.53,63688.74,63283.94,63614.36,2021-10-22 09:00:00+00:00,63614.98,-0.004448323335164206,-0.003054469246080216,0,0,15848,True,ADVERSE,True,ADVERSE,SL,-0.006703805770276135,-3.3519028851380672,0.005203805770276134
2021-10-26 08:00:00+00:00,2021-10-26,8,15,LONG,2021-10-25 00:00:00+00:00,62852.0111,62619.8876,63672.1808,62495.36,63170.46,62482.26,62890.0,2021-10-26 09:00:00+00:00,62889.99,-0.0024976947841778285,-0.0008839244528421331,0,0,15944,False,INELIGIBLE,True,ADVERSE,SL,-0.00798322570889256,-3.9916128544462794,0.006483225708892559
2021-11-01 04:00:00+00:00,2021-11-01,4,11,LONG,2021-10-31 00:00:00+00:00,60584.92265,60204.3992,61382.7944,59931.23,60758.55,59400.0,60544.92,2021-11-01 05:00:00+00:00,60540.01,0.00203336603347104,0.028372311137708772,1,1,16084,True,TARGET,True,TARGET,TP,0.020330687342139553,10.165343671069776,0.018830687342139555
2021-11-03 18:00:00+00:00,2021-11-03,18,1,LONG,2021-11-02 00:00:00+00:00,63187.20945,62172.4677,64349.55,62520.02,63325.04,60300.0,63231.77,2021-11-03 19:00:00+00:00,63231.76,-0.005887073204984383,-0.0009091949994750603,0,0,16146,False,INELIGIBLE,True,ADVERSE,SL,-0.047865307560630954,-23.932653780315476,0.04636530756063095
2021-11-05 19:00:00+00:00,2021-11-05,19,2,LONG,2021-11-04 00:00:00+00:00,61228.89,60874.22,62097.22,61264.0,61268.73,60848.64,61152.78,2021-11-05 20:00:00+00:00,61152.78,-0.0022989960554531397,-0.00045917781660953505,0,0,16195,True,ADVERSE,True,ADVERSE,SL,-0.006473445197421924,-3.236722598710962,0.004973445197421923
2021-11-06 08:00:00+00:00,2021-11-06,8,15,LONG,2021-11-05 00:00:00+00:00,60962.4954,60857.474,61850.403600000005,60825.87,61436.68,60759.55,61070.37,2021-11-06 09:00:00+00:00,61070.38,-0.0011868273948842933,-0.011119793261479605,0,0,16208,False,INELIGIBLE,True,ADVERSE,SL,-0.006589701423177561,-3.29485071158878,0.005089701423177561
2021-11-06 19:00:00+00:00,2021-11-06,19,2,LONG,2021-11-05 00:00:00+00:00,60962.4954,60857.474,61850.403600000005,60796.29,61245.0,60778.57,61220.0,2021-11-06 20:00:00+00:00,61220.0,-0.0006177719699445028,0.0030032669062398654,0,1,16219,False,INELIGIBLE,True,TARGET,TP,0.00871055210715453,4.355276053577265,0.0072105521071545295
2021-11-10 18:00:00+00:00,2021-11-10,18,1,SHORT,2021-11-09 00:00:00+00:00,67546.959,67036.2996,68271.3828,68714.85,68729.34,67700.0,67874.52,2021-11-10 19:00:00+00:00,67870.98,0.016662644328989895,0.05241312266302911,1,1,16314,True,TARGET,True,TARGET,TP,0.014146936879355516,7.073468439677758,0.012646936879355516
2021-11-12 08:00:00+00:00,2021-11-12,8,15,LONG,2021-11-11 00:00:00+00:00,64904.5493,64672.071,65302.0122,64534.58,65000.0,64272.23,64919.19,2021-11-12 09:00:00+00:00,64919.18,-0.016197062254945327,-0.017082008737633436,0,0,16352,False,INELIGIBLE,True,ADVERSE,SL,-0.011465467832464875,-5.732733916232437,0.009965467832464875
2021-11-14 04:00:00+00:00,2021-11-14,4,11,SHORT,2021-11-13 00:00:00+00:00,64687.080949999996,63824.385200000004,64892.4847,64688.45,65058.0,64685.75,64791.97,2021-11-14 05:00:00+00:00,64791.97,-0.002209533064051028,0.0017653422175618605,0,1,16396,True,TARGET,True,ADVERSE,SL,-0.005605910037925979,-2.8029550189629893,0.004105910037925978
2021-11-15 19:00:00+00:00,2021-11-15,19,2,LONG,2021-11-14 00:00:00+00:00,64711.14445000001,64045.2979,64913.7934,63888.0,64376.0,63712.95,64308.89,2021-11-15 20:00:00+00:00,64308.9,-0.005362865793070659,-0.004166297355420512,0,0,16435,True,ADVERSE,True,ADVERSE,SL,-0.010766991038565491,-5.383495519282746,0.009266991038565492
2021-11-19 08:00:00+00:00,2021-11-19,8,15,LONG,2021-11-18 00:00:00+00:00,57786.1332,56595.3504,59336.397600000004,56025.8,57400.0,56016.5,57043.71,2021-11-19 09:00:00+00:00,57043.71,-0.0004980391352524816,-0.00043615676469843656,0,0,16520,True,TARGET,True,ADVERSE,SL,-0.019507419222908173,-9.753709611454086,0.01800741922290817
2021-11-21 04:00:00+00:00,2021-11-21,4,11,SHORT,2021-11-20 00:00:00+00:00,58510.337199999994,57597.1656,58898.1224,58713.53,58992.32,58600.0,58636.82,2021-11-21 05:00:00+00:00,58636.82,-0.0067036377484317455,-0.006280695303735762,0,0,16564,True,ADVERSE,True,ADVERSE,SL,-0.007562743511670654,-3.781371755835327,0.0060627435116706535
2021-11-21 08:00:00+00:00,2021-11-21,8,15,SHORT,2021-11-20 00:00:00+00:00,58510.337199999994,57597.1656,58898.1224,59005.1,59121.0,58674.63,58760.02,2021-11-21 09:00:00+00:00,58760.02,-0.003159461143818598,0.0006189582644797742,0,1,16568,True,ADVERSE,True,ADVERSE,SL,-0.007643292667361298,-3.8216463336806488,0.006143292667361298
2021-11-24 08:00:00+00:00,2021-11-24,8,15,SHORT,2021-11-23 00:00:00+00:00,56793.229999999996,55988.64,57307.64,56544.38,57499.02,56428.17,56885.23,2021-11-24 09:00:00+00:00,56885.22,0.002924485481466066,0.004011059463248978,1,1,16640,True,TARGET,True,TARGET,TP,0.012290149005312728,6.145074502656364,0.010790149005312727
2021-11-26 04:00:00+00:00,2021-11-26,4,11,LONG,2021-11-25 00:00:00+00:00,58880.774300000005,57827.8046,59401.2076,57963.99,58068.0,57721.0,57873.6,2021-11-26 05:00:00+00:00,57873.6,7.861961239674642e-05,-0.014842518868706911,1,0,16684,True,ADVERSE,True,ADVERSE,SL,-0.0041367808465344914,-2.0683904232672456,0.0026367808465344914
2021-11-28 08:00:00+00:00,2021-11-28,8,15,LONG,2021-11-27 00:00:00+00:00,54943.24835,54304.414000000004,55034.5104,54533.55,54729.81,54268.25,54433.59,2021-11-28 09:00:00+00:00,54433.59,-0.001197606110491578,0.001956145093498396,0,1,16736,True,ADVERSE,True,ADVERSE,SL,-0.004537462713739743,-2.2687313568698713,0.0030374627137397425
2021-11-28 19:00:00+00:00,2021-11-28,19,2,LONG,2021-11-27 00:00:00+00:00,54943.24835,54304.414000000004,55034.5104,54138.57,54935.26,54070.0,54644.88,2021-11-28 20:00:00+00:00,54642.3,0.00541265649505962,0.02607302401253242,1,1,16747,True,TARGET,True,TARGET,TP,0.011973570841637393,5.986785420818697,0.010473570841637391
2021-11-30 19:00:00+00:00,2021-11-30,19,2,SHORT,2021-11-29 00:00:00+00:00,57366.71695,56891.7368,57996.3418,58368.8,58391.93,57400.44,57672.08,2021-11-30 20:00:00+00:00,57672.08,0.0038940853182337642,0.006360790177846964,1,1,16795,True,TARGET,True,TARGET,TP,0.01398177627718644,6.9908881385932204,0.01248177627718644
2021-12-01 18:00:00+00:00,2021-12-01,18,1,SHORT,2021-11-30 00:00:00+00:00,57113.62135,56332.2487,57928.2439,58059.44,58162.74,57450.0,57522.89,2021-12-01 19:00:00+00:00,57522.89,0.0008099384436351942,0.008881681709663747,1,1,16818,True,TARGET,True,ADVERSE,TP,0.012623398007297592,6.311699003648796,0.011123398007297591
2021-12-02 18:00:00+00:00,2021-12-02,18,1,LONG,2021-12-01 00:00:00+00:00,57163.0,56708.0,57904.0,56613.3,56785.25,56177.0,56745.01,2021-12-02 19:00:00+00:00,56745.01,-0.001674332245249488,0.0028162828766793435,0,1,16842,True,TARGET,True,ADVERSE,SL,-0.011509866946891049,-5.754933473445524,0.01000986694689105
2021-12-05 18:00:00+00:00,2021-12-05,18,1,SHORT,2021-12-04 00:00:00+00:00,47324.286,46479.234000000004,49339.41,49251.02,49350.0,49051.89,49084.81,2021-12-05 19:00:00+00:00,49084.81,0.0039199499804520865,-0.0010235345721010258,1,0,16914,True,ADVERSE,True,ADVERSE,TP,0.006902689752695434,3.451344876347717,0.005402689752695433
2021-12-09 04:00:00+00:00,2021-12-09,4,11,LONG,2021-12-08 00:00:00+00:00,50474.35075,49631.0107,51076.7365,49506.76,49799.99,49410.0,49799.04,2021-12-09 05:00:00+00:00,49799.17,-0.0010002174735039837,0.0037898221998480253,0,1,16996,True,ADVERSE,True,ADVERSE,SL,-0.009314788881019468,-4.6573944405097345,0.007814788881019469
2021-12-10 19:00:00+00:00,2021-12-10,19,2,LONG,2021-12-09 00:00:00+00:00,49233.2677,48074.1208,50081.002,47819.0,48197.69,47655.05,48101.35,2021-12-10 20:00:00+00:00,48101.35,0.006883798479668579,-0.011998415844877486,1,0,17035,True,ADVERSE,True,ADVERSE,SL,-0.010778325868192797,-5.389162934096398,0.009278325868192798
2021-12-11 04:00:00+00:00,2021-12-11,4,11,SHORT,2021-12-10 00:00:00+00:00,48323.51455000001,47433.0642,48575.5288,48296.6,48600.0,48248.69,48518.93,2021-12-11 05:00:00+00:00,48518.93,0.004290696435391261,0.010307729374905872,1,1,17044,True,TARGET,True,ADVERSE,TP,0.00317089422623293,1.585447113116465,0.0016708942262329302
2021-12-11 08:00:00+00:00,2021-12-11,8,15,SHORT,2021-12-10 00:00:00+00:00,48323.51455000001,47433.0642,48575.5288,48018.54,48915.27,47835.9,48389.2,2021-12-11 09:00:00+00:00,48389.2,-0.002620626090119371,0.0034503566911624484,0,1,17048,True,TARGET,True,ADVERSE,SL,-0.012371640779347453,-6.185820389673727,0.010871640779347453
2021-12-11 19:00:00+00:00,2021-12-11,19,2,SHORT,2021-12-10 00:00:00+00:00,48323.51455000001,47433.0642,48575.5288,48660.92,48788.55,48370.0,48400.0,2021-12-11 20:00:00+00:00,48400.0,-0.003288842975206707,-0.008493801652892596,0,0,17059,True,ADVERSE,True,ADVERSE,SL,-0.00952789256198353,-4.763946280991766,0.008027892561983531
2021-12-12 04:00:00+00:00,2021-12-12,4,11,SHORT,2021-12-11 00:00:00+00:00,48458.537500000006,48000.712,48888.616,49279.09,49329.99,48800.14,48851.37,2021-12-12 05:00:00+00:00,48848.79,-0.002433427726664217,-0.008749244351804908,0,0,17068,True,ADVERSE,True,ADVERSE,SL,-0.011350806949363476,-5.675403474681739,0.009850806949363477
2021-12-13 04:00:00+00:00,2021-12-13,4,11,LONG,2021-12-12 00:00:00+00:00,49186.397600000004,48766.7888,50057.8928,48852.96,49098.61,48724.18,49011.0,2021-12-13 05:00:00+00:00,49011.08,0.0042853575150760825,-0.0057140140555972385,1,0,17092,True,TARGET,True,ADVERSE,SL,-0.007353778370115522,-3.6768891850577607,0.005853778370115522
2021-12-13 08:00:00+00:00,2021-12-13,8,15,LONG,2021-12-12 00:00:00+00:00,49186.397600000004,48766.7888,50057.8928,48731.02,49160.0,48078.2,48994.26,2021-12-13 09:00:00+00:00,48994.26,-0.003053418910704986,-0.0034512206123739064,0,0,17096,True,ADVERSE,True,ADVERSE,SL,-0.020197292295056707,-10.098646147528353,0.018697292295056706
2021-12-14 04:00:00+00:00,2021-12-14,4,11,LONG,2021-12-13 00:00:00+00:00,48783.1,46928.2,49309.8,46937.26,47150.0,46843.81,46962.99,2021-12-14 05:00:00+00:00,46962.99,-0.00606860849362445,0.00040031522694783384,0,1,17116,True,ADVERSE,True,ADVERSE,SL,-0.004037743018491802,-2.018871509245901,0.0025377430184918017
2021-12-19 19:00:00+00:00,2021-12-19,19,2,SHORT,2021-12-18 00:00:00+00:00,46814.886,46235.8252,47090.1772,47104.73,47144.92,46447.05,46656.13,2021-12-19 20:00:00+00:00,46658.72,-0.002033060486871463,-0.013366847611764765,0,0,17251,False,INELIGIBLE,True,ADVERSE,SL,-0.011920345864610025,-5.960172932305013,0.010420345864610025
2021-12-20 04:00:00+00:00,2021-12-20,4,11,LONG,2021-12-19 00:00:00+00:00,47110.691,46852.966,47801.394,46676.54,47026.0,46650.0,46950.75,2021-12-20 05:00:00+00:00,46950.76,-0.01103198329483912,-0.011269253149469804,0,0,17260,True,ADVERSE,True,ADVERSE,SL,-0.007905860096833407,-3.9529300484167034,0.006405860096833406
2021-12-25 18:00:00+00:00,2021-12-25,18,1,LONG,2021-12-24 00:00:00+00:00,51070.738750000004,50749.945,51277.4725,50787.07,51190.0,50716.85,50988.4,2021-12-25 19:00:00+00:00,50988.4,-0.0017139192443771378,-0.0007234978936385694,0,0,17394,True,TARGET,True,ADVERSE,SL,-0.006825721144417219,-3.4128605722086096,0.005325721144417219
2021-12-29 08:00:00+00:00,2021-12-29,8,15,LONG,2021-12-28 00:00:00+00:00,49087.369,47632.356,49412.6072,47561.68,47829.83,47530.19,47715.0,2021-12-29 09:00:00+00:00,47715.0,0.004551818086555581,0.0004172692025570246,1,1,17480,True,ADVERSE,True,ADVERSE,SL,-0.0053732054909357155,-2.686602745467858,0.0038732054909357155
2021-12-31 18:00:00+00:00,2021-12-31,18,1,LONG,2021-12-30 00:00:00+00:00,46905.9984,46672.3552,47627.2448,47000.01,47044.97,46306.98,46673.43,2021-12-31 19:00:00+00:00,46676.46,-0.020756501242810588,-0.007779081789835773,0,0,17538,True,ADVERSE,True,ADVERSE,SL,-0.009415767391100265,-4.707883695550133,0.007915767391100266
2022-01-02 04:00:00+00:00,2022-01-02,4,11,LONG,2022-01-01 00:00:00+00:00,47415.1379,46817.177,47493.1328,47330.76,47418.65,46749.99,46902.11,2022-01-02 05:00:00+00:00,46903.89,0.003705662792574227,0.005695689632565726,1,1,17572,True,TARGET,True,TARGET,TP,0.004781177744532522,2.3905888722662607,0.003281177744532521
2022-01-02 18:00:00+00:00,2022-01-02,18,1,LONG,2022-01-01 00:00:00+00:00,47415.1379,46817.177,47493.1328,47401.6,47408.7,46605.68,47046.95,2022-01-02 19:00:00+00:00,47046.96,-0.0029474805598490583,-0.0004992883705982054,0,0,17586,True,TARGET,True,ADVERSE,SL,-0.010879564588232669,-5.439782294116334,0.009379564588232669
2022-01-04 08:00:00+00:00,2022-01-04,8,15,LONG,2022-01-03 00:00:00+00:00,46973.62670000001,46410.2298,47346.041600000004,46521.69,46690.0,46376.82,46475.02,2022-01-04 09:00:00+00:00,46476.1,-0.0026013370312913953,0.005032263894776179,0,1,17624,True,ADVERSE,True,ADVERSE,SL,-0.0036361516994756196,-1.8180758497378098,0.0021361516994756195
2022-01-08 08:00:00+00:00,2022-01-08,8,15,SHORT,2022-01-07 00:00:00+00:00,41675.250199999995,41099.3856,42143.9772,41902.21,42172.29,41862.7,41948.85,2022-01-08 09:00:00+00:00,41948.86,-0.004509538519044343,0.0007351808845342811,0,1,17720,True,ADVERSE,True,ADVERSE,SL,-0.006826247244859581,-3.4131236224297905,0.0053262472448595815
2022-01-09 18:00:00+00:00,2022-01-09,18,1,SHORT,2022-01-08 00:00:00+00:00,41867.075,41123.9,42169.85,42084.68,42288.0,41882.76,41954.99,2022-01-09 19:00:00+00:00,41955.0,-0.017255392682635984,-0.00799141937790493,0,0,17754,True,ADVERSE,True,ADVERSE,SL,-0.009437075437969253,-4.718537718984626,0.007937075437969253
2022-01-10 18:00:00+00:00,2022-01-10,18,1,LONG,2022-01-09 00:00:00+00:00,41835.59775,41506.8085,42100.233,41168.96,41724.53,41097.84,41584.61,2022-01-10 19:00:00+00:00,41584.62,-0.0073144830949520845,0.002694265331750101,0,1,17778,True,TARGET,True,ADVERSE,SL,-0.013205770065952414,-6.602885032976207,0.011705770065952414
2022-01-11 08:00:00+00:00,2022-01-11,8,15,SHORT,2022-01-10 00:00:00+00:00,41658.7244,40784.428,42011.0528,42191.81,42698.34,41890.24,41978.17,2022-01-11 09:00:00+00:00,41979.9,0.0002853746674004176,0.004262754318138051,1,1,17792,True,TARGET,True,ADVERSE,SL,-0.018613904511444644,-9.306952255722322,0.017113904511444643
2022-01-12 08:00:00+00:00,2022-01-12,8,15,SHORT,2022-01-11 00:00:00+00:00,42121.295,41534.45,42596.36,42550.1,42691.95,42487.74,42594.19,2022-01-12 09:00:00+00:00,42594.18,-0.004315613072020552,-0.007343726302513787,0,0,17816,True,ADVERSE,True,ADVERSE,SL,-0.003795384017252986,-1.897692008626493,0.002295384017252986
2022-01-14 18:00:00+00:00,2022-01-14,18,1,LONG,2022-01-13 00:00:00+00:00,43673.725600000005,42887.905600000006,44312.8592,42904.07,43098.03,42758.46,43030.9,2022-01-14 19:00:00+00:00,43030.91,0.0005619216512036118,0.005517893997593726,1,1,17874,True,ADVERSE,True,ADVERSE,TP,0.007831495197289677,3.9157475986448382,0.006331495197289677
2022-01-16 04:00:00+00:00,2022-01-16,4,11,LONG,2022-01-15 00:00:00+00:00,43019.3436,42847.979999999996,43355.724,42966.51,43050.0,42835.0,43004.91,2022-01-16 05:00:00+00:00,43004.9,-0.0014826217477543757,0.003909321960985812,0,1,17908,True,TARGET,True,ADVERSE,SL,-0.005450712593216155,-2.7253562966080773,0.003950712593216155
2022-01-19 18:00:00+00:00,2022-01-19,18,1,SHORT,2022-01-18 00:00:00+00:00,41678.9,41387.8,42041.0,42149.99,42220.0,41872.29,42000.01,2022-01-19 19:00:00+00:00,42000.0,0.003226904761904681,0.007041428571428532,1,1,17994,True,TARGET,True,ADVERSE,TP,0.006738095238095239,3.3690476190476195,0.005238095238095238
2022-01-19 19:00:00+00:00,2022-01-19,19,2,SHORT,2022-01-18 00:00:00+00:00,41678.9,41387.8,42041.0,42000.0,42046.62,41740.01,41864.47,2022-01-19 20:00:00+00:00,41864.46,0.005696000856096006,-0.0021978069226260555,1,0,17995,True,TARGET,True,ADVERSE,SL,-0.005851184751935258,-2.925592375967629,0.004351184751935257
2022-01-23 08:00:00+00:00,2022-01-23,8,15,SHORT,2022-01-22 00:00:00+00:00,35455.5635,34580.902799999996,35871.3858,35552.0,35928.0,35315.84,35820.2,2022-01-23 09:00:00+00:00,35820.2,-0.0011208759303409366,0.00414933473291601,0,1,18080,True,ADVERSE,True,ADVERSE,SL,-0.004509475100641619,-2.2547375503208094,0.003009475100641619
2022-01-24 04:00:00+00:00,2022-01-24,4,11,LONG,2022-01-23 00:00:00+00:00,35323.4262,35065.83,35886.3216,35315.03,35448.0,35040.0,35106.28,2022-01-24 05:00:00+00:00,35106.28,0.0016549745515617165,-0.0065728980683797955,1,0,18100,True,ADVERSE,True,ADVERSE,SL,-0.003387981295654192,-1.693990647827096,0.0018879812956541918
2022-01-28 08:00:00+00:00,2022-01-28,8,15,SHORT,2022-01-27 00:00:00+00:00,36171.56035,35765.3699,36716.0284,36788.86,36884.88,36408.18,36643.79,2022-01-28 09:00:00+00:00,36640.01,0.004550217098739928,0.005641919857554689,1,1,18200,True,TARGET,True,ADVERSE,TP,0.008183131363774064,4.091565681887032,0.006683131363774064
2022-01-30 08:00:00+00:00,2022-01-30,8,15,SHORT,2022-01-29 00:00:00+00:00,37604.2509,37431.8728,38031.4488,38228.0,38420.3,37951.66,37992.01,2022-01-30 09:00:00+00:00,37993.65,0.002940491371584475,-0.0026796583113231076,1,0,18248,True,ADVERSE,True,ADVERSE,SL,-0.012729508088851727,-6.3647540444258635,0.011229508088851727
2022-01-30 19:00:00+00:00,2022-01-30,19,2,LONG,2022-01-29 00:00:00+00:00,37604.2509,37431.8728,38031.4488,37813.89,37819.75,37419.9,37505.73,2022-01-30 20:00:00+00:00,37505.73,0.0042465511269877965,0.006968535207820148,1,1,18259,True,ADVERSE,True,ADVERSE,SL,-0.0037884503247904186,-1.8942251623952093,0.0022884503247904186
2022-02-02 08:00:00+00:00,2022-02-02,8,15,LONG,2022-02-01 00:00:00+00:00,38388.6595,38253.0772,38821.2316,38269.0,38458.99,38205.38,38430.3,2022-02-02 09:00:00+00:00,38430.0,0.001951600312255941,0.0011384335154827063,1,1,18320,False,INELIGIBLE,True,ADVERSE,SL,-0.007344912828519455,-3.6724564142597274,0.005844912828519454
2022-02-06 04:00:00+00:00,2022-02-06,4,11,LONG,2022-02-05 00:00:00+00:00,41436.03,41360.88,41671.5,41429.06,41533.1,41300.0,41522.43,2022-02-06 05:00:00+00:00,41522.43,0.0008706137863319086,0.001579146499855577,1,1,18412,False,INELIGIBLE,True,TARGET,SL,-0.006856863748099528,-3.428431874049764,0.005356863748099528
2022-02-10 08:00:00+00:00,2022-02-10,8,15,SHORT,2022-02-09 00:00:00+00:00,44122.5474,43314.8796,44218.078,44066.19,44277.0,44030.0,44189.67,2022-02-10 09:00:00+00:00,44189.67,-0.0042437519900011544,-0.014167790798166102,0,0,18512,True,ADVERSE,True,ADVERSE,SL,-0.0034762537262668348,-1.7381268631334175,0.0019762537262668347
2022-02-12 18:00:00+00:00,2022-02-12,18,1,LONG,2022-02-11 00:00:00+00:00,43473.05945,42748.2534,43741.1384,42691.48,42980.0,42691.2,42810.01,2022-02-12 19:00:00+00:00,42810.0,-0.003861948142957261,-0.022190843260920246,0,0,18570,True,ADVERSE,True,ADVERSE,SL,-0.004275052557813663,-2.1375262789068317,0.002775052557813663
2022-02-13 08:00:00+00:00,2022-02-13,8,15,SHORT,2022-02-12 00:00:00+00:00,42281.600000000006,41885.6,42432.8,42385.69,42474.64,42311.25,42424.27,2022-02-13 09:00:00+00:00,42424.28,0.003093982973900844,-0.000889113498213856,1,0,18584,True,TARGET,True,ADVERSE,TP,0.0026870560914646186,1.3435280457323093,0.0011870560914646183
