partition,seed_ts,fresh,stage_index,stage,ordered_d1_cascade,on_15m,on_1h,on_4h,on_1d,lag_5m_to_15m_h,lag_15m_to_1h_h,lag_1h_to_4h_h,lag_4h_to_1d_h,lag_seed_to_deepest_h,ret24,mfe24,mae24,ret72,mfe72,mae72,ret168,mfe168,mae168,mfe3_72h,mfe5_72h,mfe8_168h
development,2022-03-28 12:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.015089058685788803,0.02047513491655173,-0.008000779117945389,-0.0017000861687510582,0.02047513491655173,-0.014775717772993024,-0.0211674489603646,0.02047513491655173,-0.06408033383510237,False,False,False
development,2022-03-28 13:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.008631556277197916,0.017712848730287112,-0.010685984911667945,-0.004484693134238937,0.017712848730287112,-0.017442584737263234,-0.029028042000713628,0.017712848730287112,-0.06661373996803288,False,False,False
development,2022-03-28 15:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.0030404077970596077,0.012768872275557008,-0.015492001857443372,-0.02172620360856692,0.012768872275557008,-0.02925473238317966,-0.04066624222825965,0.012768872275557008,-0.07114806386747452,False,False,False
development,2022-03-28 17:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0036242776146199196,0.013284112672147907,-0.014991139019637112,-0.03668635072664239,0.013284112672147907,-0.040699544442599156,-0.04810576836156999,0.013284112672147907,-0.0706755157342841,False,False,False
development,2022-03-29 05:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.002568723891658853,0.012750976957283333,-0.02020027624309395,-0.059345943942864854,0.012750976957283333,-0.06923342541436472,-0.01592398261689809,0.012750976957283333,-0.06923342541436472,False,False,False
development,2022-03-29 09:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.00819312884413348,0.008675447665262181,-0.02414320255503155,-0.055275833939726904,0.008675447665262181,-0.07297903171351117,-0.0221237546213483,0.008675447665262181,-0.07297903171351117,False,False,False
development,2022-03-29 11:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.011245212294262341,0.008379402225981769,-0.02442961574665159,-0.05278163868990349,0.008379402225981769,-0.07325111162822884,-0.02054704058465051,0.008379402225981769,-0.07325111162822884,False,False,False
development,2022-03-29 11:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0055176413238978705,0.010657074179287518,-0.022226050999310853,-0.052459615740196086,0.010657074179287518,-0.07115782219159217,-0.01924450757257401,0.010657074179287518,-0.07115782219159217,False,False,False
development,2022-03-29 14:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.012926237395924911,0.004016568344420657,-0.026505167147818032,-0.03947742772268936,0.004016568344420657,-0.0752227940253547,-0.04041881092841304,0.004016568344420657,-0.0752227940253547,False,False,False
development,2022-03-29 20:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.012029074636514592,0.0012173902092442734,-0.0232542519452007,-0.029418864090976826,0.0012173902092442734,-0.07213456779499161,-0.03654689366096531,0.0012173902092442734,-0.07213456779499161,False,False,False
development,2022-03-30 04:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.006389040354725983,0.007887495403188005,-0.010472277524865015,-0.017450977905713705,0.007887495403188005,-0.06571222054553072,-0.04337911124073768,0.007887495403188005,-0.06571222054553072,False,False,False
development,2022-03-30 05:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.007879754234235703,0.004475936313218742,-0.013821691335219155,-0.019363427071726558,0.004475936313218742,-0.06887465482632316,-0.045469193973388666,0.004475936313218742,-0.06887465482632316,False,False,False
development,2022-03-30 06:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.006790963929063865,0.005125892078051697,-0.013183575225417021,-0.018027037394563128,0.005125892078051697,-0.06827216126326274,-0.04290616160892324,0.005125892078051697,-0.06827216126326274,False,False,False
development,2022-03-30 07:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.006325633142777565,0.004865385385301124,-0.013439336503875965,-0.018658721345535034,0.004865385385301124,-0.0685136447826169,-0.0457797154097227,0.004865385385301124,-0.0685136447826169,False,False,False
development,2022-03-30 08:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.002701984408221114,0.005884884074111474,-0.012438409098579184,-0.018310637508015204,0.005884884074111474,-0.06756859370254131,-0.042868954810840076,0.005884884074111474,-0.06756859370254131,False,False,False
development,2022-03-30 17:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.03324590329844568,0.005486164407823013,-0.03787393207445333,-0.021849777770281187,0.005486164407823013,-0.06793819736697848,-0.07785419706336283,0.005486164407823013,-0.08573133396867694,False,False,False
development,2022-03-31 01:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0450460749010867,0.008067606158562057,-0.0470656225986118,-0.03536748782238153,0.008067606158562057,-0.06418732257511395,-0.08404832519375172,0.008067606158562057,-0.0963900055675162,False,False,False
development,2022-03-31 09:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.045128865488108905,0.008545850020861723,-0.06374335764011707,-0.02183798254401581,0.008545850020861723,-0.06374335764011707,-0.08059573152264388,0.008545850020861723,-0.09596131811529596,False,False,False
development,2022-03-31 09:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.04438578637153878,0.009612856718822949,-0.06275283042869872,-0.01658610015689277,0.009612856718822949,-0.06275283042869872,-0.07973752279184165,0.009612856718822949,-0.09500487639401267,False,False,False
development,2022-03-31 09:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.04547225256810883,0.008176452156533953,-0.06408627829577496,-0.018019105205660413,0.008176452156533953,-0.06408627829577496,-0.08196141696941972,0.008176452156533953,-0.09629243836962131,False,False,False
development,2022-03-31 10:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.043196937552667514,0.008240490194832972,-0.06402683029078848,-0.022498316754957615,0.008240490194832972,-0.06402683029078848,-0.08108583067613517,0.008240490194832972,-0.09623503605743777,False,False,False
development,2022-03-31 12:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.051840974877001234,0.004654126264799885,-0.06735613559836973,-0.022287484071326746,0.004654126264799885,-0.06735613559836973,-0.07789437707283742,0.004654126264799885,-0.09944977509979158,False,False,False
development,2022-04-01 08:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.032079148221138,0.04714001015289182,-0.009518890364284882,0.022081431513423677,0.05182186773308972,-0.009518890364284882,-0.028332775441529012,0.05182186773308972,-0.05376377457033099,True,True,False
development,2022-04-01 09:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.031107223138848505,0.046138173120577664,-0.010466519760372939,0.01935841075442646,0.05081555139690175,-0.010466519760372939,-0.031880142181669235,0.05081555139690175,-0.05466907327228232,True,True,False
development,2022-04-01 10:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03198502320208729,0.04529551957406408,-0.01126357880853912,0.017900017481782493,0.0499691302702594,-0.01126357880853912,-0.035981491439458835,0.0499691302702594,-0.05543052761789691,True,False,False
development,2022-04-01 13:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03297050810275293,0.044618215271389206,-5.7497700092001836e-05,0.01732449932771929,0.04928879767886207,-5.7497700092001836e-05,-0.04589422192343062,0.04928879767886207,-0.05604256598966806,True,False,False
development,2022-04-01 16:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0011616404345698994,0.018036676803182772,-0.011120713622227663,-0.016043138024004366,0.022588410750885135,-0.019372886579496984,-0.06118332151577921,0.022588410750885135,-0.08006267254886323,False,False,False
development,2022-04-01 17:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.000981988267824363,0.017236478279970102,-0.008178928599116286,-0.022693404312134513,0.02178463446778811,-0.027336313753865582,-0.07563032448682494,0.02178463446778811,-0.08078576289290296,False,False,False
development,2022-04-01 20:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0016155612239386885,0.0202398719646133,-0.015112408935694988,-0.005494636034358624,0.02480145659691102,-0.0260412054505752,-0.07779316064682917,0.02480145659691102,-0.08642604595710124,False,False,False
development,2022-04-01 20:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,2.377288680666112e-05,0.020868272273033783,-0.014505783295008512,-0.0020747246667472963,0.02543266653987808,-0.02544131122598936,-0.07834462905651896,0.02543266653987808,-0.08586334480195024,False,False,False
development,2022-04-01 21:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0067738454898575995,0.01935261113508857,-0.01596892533448424,0.0014026758739749123,0.023910228744065565,-0.026888217522658575,-0.07774277082434178,0.023910228744065565,-0.08722054380664657,False,False,False
development,2022-04-01 22:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0026003484380660025,0.018508616079899287,-0.01678367515912582,0.0013691718558639376,0.0230624601107412,-0.02769392648301794,-0.08153148879650873,0.0230624601107412,-0.08797629931174866,False,False,False
development,2022-04-02 00:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01982121291509842,0.006115055048275142,-0.028747787525798874,-0.009616674866932073,0.010613486348155732,-0.03952527918176252,-0.09688453813336395,0.010613486348155732,-0.10384943886755393,False,False,False
development,2022-04-02 04:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.00886624192879959,0.008114683518753552,-0.022952593842804125,0.0030964206493893087,0.018855526853182036,-0.03169214449676727,-0.08978975690306401,0.018855526853182036,-0.09654089873501981,False,False,False
development,2022-04-02 04:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.00903052964056339,0.009436903474388858,-0.021671121011247352,0.004416359019456584,0.020191834251078733,-0.030422134258174305,-0.0870564558611363,0.020191834251078733,-0.09535594262603508,False,False,False
development,2022-04-02 04:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.008784785645213344,0.008870742451917879,-0.02221983453314713,0.0038379714193617076,0.01961964113033199,-0.03096593961534333,-0.08834640593101961,0.01961964113033199,-0.0958633286773396,False,False,False
development,2022-04-02 05:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.005511128695498968,0.009502020173784542,-0.02160801102655796,0.006089549928073534,0.02025764472894842,-0.03035958878335865,-0.08678468753426982,0.02025764472894842,-0.09529758589770332,False,False,False
development,2022-04-02 07:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.004457314457314565,0.007031317031316986,-0.024002574002573995,-0.00027885027885032887,0.01776061776061777,-0.032732732732732694,-0.09002145002145012,0.01776061776061777,-0.0975117975117975,False,False,False
development,2022-04-02 09:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0039057719106504463,0.008067061609848158,-0.02299874817755687,0.0004766802441806828,0.018807397562059736,-0.03173788598753324,-0.08977692652897329,0.018807397562059736,-0.09658357686254215,False,False,False
development,2022-04-02 10:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.00846091255912007,0.007919895059780302,-0.02314137946580963,0.0005131078664373234,0.018658663042708135,-0.03187924145911569,-0.08850144593367393,0.018658663042708135,-0.09671546558634925,False,False,False
development,2022-04-02 11:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.00887804271324999,0.006774332592066834,-0.02425163889955162,-0.0006990922522993603,0.017500895309862985,-0.032979569779485796,-0.08931439636815142,0.017500895309862985,-0.09774210358145397,False,False,False
development,2022-04-02 12:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.010875135592206875,0.002481230622058739,-0.028412439463951666,0.00248977186344268,0.01316205297277917,-0.037103152572194764,-0.09268314556837687,0.01316205297277917,-0.1015895250215666,False,False,False
development,2022-04-03 05:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0061941747572815675,0.023689320388349477,-0.013268608414239491,-0.022207119741100345,0.023689320388349477,-0.04315641855447683,-0.07825889967637545,0.023689320388349477,-0.09225458468176917,False,False,False
development,2022-04-03 08:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.005797988593696735,0.02268759402871834,-0.01423416976683034,-0.024256715105376858,0.02268759402871834,-0.04409273333132169,-0.08219564870655283,0.02268759402871834,-0.09314285467955874,False,False,False
development,2022-04-03 08:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.005978131941598797,0.023269857016541273,-0.013672928033815701,-0.025264724276995443,0.023269857016541273,-0.043548491449028504,-0.07977096767236735,0.023269857016541273,-0.09262653928271047,False,False,False
development,2022-04-03 09:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.009114095289794122,0.02208837936694641,-0.014811751172920107,-0.02609504853239586,0.02208837936694641,-0.04465281996269066,-0.0845084075428778,0.02208837936694641,-0.09367420178964558,False,False,False
development,2022-04-03 13:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01123122581421021,0.01892772931672071,-0.01785829328316857,-0.03539017235529329,0.01892772931672071,-0.047607083188379695,-0.08567728801329699,0.01892772931672071,-0.09647687398263993,False,False,False
development,2022-04-03 15:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.017909999892831485,0.016986207413916876,-0.019729721040391834,-0.05234109590509162,0.016986207413916876,-0.0640760467683339,-0.08429016943340006,0.016986207413916876,-0.09819849749761556,False,False,False
development,2022-04-03 18:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.024130216075799238,0.01780646489867621,-0.032689160172380216,-0.05983538512030795,0.01780646489867621,-0.0754624296675741,-0.07503555501213055,0.01780646489867621,-0.09747114305878213,False,False,False
development,2022-04-03 19:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.013617915047279605,0.02108538742624,-0.029572912228147397,-0.05972256295703293,0.02108538742624,-0.07248397829052977,-0.06906228345406096,0.02108538742624,-0.09456359402774361,False,False,False
development,2022-04-03 21:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0026172895701332966,0.01874614867664759,-0.031796096180560784,-0.05797113896111428,0.01874614867664759,-0.07460885584295407,-0.0737307004416542,0.01874614867664759,-0.09663788864817746,False,False,False
development,2022-04-04 06:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.009082608902601041,0.014610494978386068,-0.02436596985733508,-0.059744440742359295,0.020938896845967836,-0.07648603857187974,-0.08613333564112657,0.020938896845967836,-0.09887884518024581,False,False,False
development,2022-04-04 20:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.012615854370569668,0.020426698728899684,-0.017762534761717408,-0.05830453643114486,0.020426698728899684,-0.07694935925991608,-0.13425483420336748,0.020426698728899684,-0.14753240462422745,False,False,False
development,2022-04-04 23:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.02326639203570202,0.012444215585307283,-0.028063851699279052,-0.0679711637487127,0.012444215585307283,-0.08417009955372468,-0.1538233779608651,0.012444215585307283,-0.1603008067284587,False,False,False
development,2022-04-05 00:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.026900454380732075,0.011860216275793478,-0.028624485095926078,-0.06885401276726233,0.011860216275793478,-0.08469836967592947,-0.1498405700451808,0.011860216275793478,-0.16078516304312873,False,False,False
development,2022-04-05 01:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0317499437437716,0.011283392089838529,-0.049544056663416325,-0.06602230961284994,0.011283392089838529,-0.08522014937368061,-0.15408420217952712,0.011283392089838529,-0.1612635684665088,False,False,False
development,2022-04-05 03:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.031200943598541753,0.011966545142612084,-0.04890199442419052,-0.06432125241261,0.011966545142612084,-0.08460218743298309,-0.1529766244906713,0.011966545142612084,-0.16069697619558232,False,False,False
development,2022-04-05 04:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.03357504165292524,0.010549218980884678,-0.05023407016536974,-0.06555677861202613,0.010549218980884678,-0.08588426268968685,-0.14995267199766993,0.010549218980884678,-0.16187247566141427,False,False,False
development,2022-04-05 04:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.031131861404026906,0.01014252625540002,-0.05061630082501678,-0.06632030517487186,0.01014252625540002,-0.08625214602840248,-0.15157061450265663,0.01014252625540002,-0.16220977775494394,False,False,False
development,2022-04-05 07:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.029840746607303403,0.010060362173038184,-0.05069352283916273,-0.06978466543944517,0.010060362173038184,-0.08632646945502809,-0.1410912282203861,0.010060362173038184,-0.16227792285628673,False,False,False
development,2022-04-05 12:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.044575260804768924,0.004641260378965395,-0.05578667234404944,-0.07717479242069414,0.004641260378965395,-0.09122844368746008,-0.1432829465616351,0.004641260378965395,-0.16677240791994896,False,False,False
development,2022-04-05 13:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.04210143998632654,0.00010255095500588673,-0.052478314745972754,-0.07990855873178648,0.00010255095500588673,-0.08804426782891084,-0.13330342263812334,0.00010255095500588673,-0.16385292483869596,False,False,False
development,2022-04-05 22:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.05082783222658249,2.1765011872787454e-06,-0.06192798828171764,-0.07724402713661682,2.1765011872787454e-06,-0.08147296894350464,-0.1377355246347287,2.1765011872787454e-06,-0.1481892598372414,False,False,False
development,2022-04-06 06:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.04265227447956821,0.0020002202885780473,-0.05969820464808895,-0.0649278554906928,0.0020002202885780473,-0.07315783676616372,-0.1177838969049455,0.0020002202885780473,-0.13786320079303893,False,False,False
development,2022-04-06 09:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.04323886532460608,0.0029991128452069304,-0.058004916867858136,-0.06388838621688064,0.0029991128452069304,-0.07148878698133443,-0.11514254061712426,0.0029991128452069304,-0.13631067189837898,False,False,False
development,2022-04-07 06:25:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.0040162215719257155,0.011267540726744851,-0.009285928247194652,-0.01728380838268162,0.013113205373395775,-0.03053065738841909,-0.05004723611143114,0.013113205373395775,-0.09821194036728964,False,False,False
development,2022-04-07 08:05:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.007642722843709704,0.01000849191427089,-0.01051938756958648,-0.020049202473471306,0.01185185867061267,-0.0317376665876542,-0.05138873866306437,0.01185185867061267,-0.09933468498219922,False,False,False
development,2022-04-07 08:25:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.00907893888750766,0.010285167076415913,-0.010248335681334653,-0.017522536209865214,0.012129038792666913,-0.03147242709685727,-0.05005616787749878,0.012129038792666913,-0.09908796257930264,False,False,False
development,2022-04-07 08:55:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.007356425485712803,0.011407290176250529,-0.010954127005304515,-0.019568827894608454,0.011407290176250529,-0.03216308353384456,-0.05327312627380243,0.011407290176250529,-0.09973040241809705,False,False,False
development,2022-04-07 11:10:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,-0.0004972078098456345,0.012096421484901976,-0.010280231846160226,-0.02145359623963572,0.012096421484901976,-0.03150363928494149,-0.0567093129785049,0.012096421484901976,-0.09911699575992228,False,False,False
development,2022-04-07 18:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.015921640508649415,0.007402909840760641,-0.02101042502004813,-0.013435674189483326,0.007402909840760641,-0.03599495933096575,-0.08395005155229696,0.007402909840760641,-0.10329476457784403,False,False,False
development,2022-04-07 21:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01753705034897257,0.009783634689185972,-0.028567753966850518,-0.010582861184922132,0.009783634689185972,-0.03371679363191027,-0.08393026519161917,0.009783634689185972,-0.10117564380220523,False,False,False
development,2022-04-07 21:10:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,-0.018447845914332572,0.009605095775411021,-0.028739512006943913,-0.00986916128202664,0.009605095775411021,-0.033887641275046065,-0.08448259234255961,0.009605095775411021,-0.10133456410821651,False,False,False
development,2022-04-07 22:35:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,-0.02719955528807516,0.009976156457740748,-0.030592321368683728,-0.029554047659519855,0.009976156457740748,-0.03353256550082928,-0.08267369262504087,0.009976156457740748,-0.10100427713638616,False,False,False
development,2022-04-08 02:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.029078744800401957,0.008787406705502487,-0.03467010515061342,-0.03510832830485644,0.008787406705502487,-0.04439820030239694,-0.0826658651695189,0.008787406705502487,-0.10206240205941941,False,False,False
development,2022-04-08 05:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.02562421185371999,0.008095838587641735,-0.0353318812335206,-0.030693568726355536,0.008095838587641735,-0.045053307348389304,-0.07887653330276279,0.008095838587641735,-0.10267797775994503,False,False,False
development,2022-04-08 08:10:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,-0.031213381666678086,0.0043125404015138535,-0.03895219887024237,-0.03483609833871271,0.0043125404015138535,-0.04863714129737118,-0.08042842165132846,0.0043125404015138535,-0.10604555120799108,False,False,False
development,2022-04-08 15:45:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,-0.030697663760211658,0.0025275845870047497,-0.035851369776688014,-0.06298566632675273,0.0025275845870047497,-0.06811645679846923,-0.07242687076778531,0.0025275845870047497,-0.10316119939961277,False,False,False
development,2022-04-08 16:20:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,-0.029704331566609565,0.0010174128840219065,-0.03588671886636374,-0.06571708130824638,0.0010174128840219065,-0.07235088828852365,-0.07725005213095293,0.0010174128840219065,-0.10319408067350899,False,False,False
development,2022-04-09 05:15:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.005588458832471055,0.009174484626443657,-0.008195621942524878,-0.06105185383885958,0.021203201069219135,-0.07909963457361835,-0.04727953824035325,0.021203201069219135,-0.07909963457361835,False,False,False
development,2022-04-09 06:30:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.004640398542194335,0.009732829819092625,-0.007646887095407173,-0.05897379151873583,0.02176820138058333,-0.07859012873515603,-0.04914678821324647,0.02176820138058333,-0.07859012873515603,False,False,False
development,2022-04-09 08:15:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.0055165425582053285,0.010656046752756998,-0.00673956075030635,-0.05120180978414557,0.02270242247148646,-0.07774766707512493,-0.04800169667263643,0.02270242247148646,-0.07774766707512493,False,False,False
development,2022-04-09 09:00:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.004164733096672313,0.010282273736976322,-0.007106900312590425,-0.05412739654713461,0.02232419431966215,-0.07808874556260414,-0.04927717853466396,0.02232419431966215,-0.07808874556260414,False,False,False
development,2022-04-09 11:00:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.0013186430221414636,0.009896886825107698,-0.007485653870335063,-0.055001542341391985,0.021934213841513284,-0.07844042205995594,-0.04862496144146522,0.021934213841513284,-0.07844042205995594,False,False,False
development,2022-04-09 11:30:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.0013656345138224335,0.009820795788194836,-0.007560435213592287,-0.05171987539762324,0.021857215847953082,-0.07850985729119331,-0.04819277108433728,0.021857215847953082,-0.07850985729119331,False,False,False
development,2022-04-09 11:45:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.001314193525595142,0.01009668036599587,-0.007289299214545575,-0.05038212885220028,0.02213638879402735,-0.0782581047822043,-0.047864435520908244,0.02213638879402735,-0.0782581047822043,False,False,False
development,2022-04-09 12:05:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.005588711368504029,0.010496504699276876,-0.006896356735080378,-0.049657538281023594,0.022540978778447185,-0.0778932537279674,-0.047657194287828,0.022540978778447185,-0.0778932537279674,False,False,False
development,2022-04-09 12:45:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.003917617034099985,0.009732829819092625,-0.007646887095407173,-0.04652641095426002,0.02176820138058333,-0.07859012873515603,-0.04898433894921239,0.02176820138058333,-0.07859012873515603,False,False,False
development,2022-04-09 13:00:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.001868688176193345,0.009378743554320224,-0.007994878758852075,-0.04475672927791907,0.021409894633287685,-0.07891324250347731,-0.04835524844844752,0.021409894633287685,-0.07891324250347731,False,False,False
development,2022-04-09 13:20:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.0032748290190816043,0.009716189332674041,-0.00766324116255257,-0.047547409683229125,0.021751362550175957,-0.07860531365139911,-0.04797353768643098,0.021751362550175957,-0.07860531365139911,False,False,False
development,2022-04-09 13:30:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.0023255321302391163,0.009492784495197082,-0.007882800712723848,-0.04656242570889901,0.0215252948694713,-0.07880917690756017,-0.04931634533681384,0.0215252948694713,-0.07880917690756017,False,False,False
development,2022-04-09 14:05:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.002352713981573995,0.01004672456996425,-0.0073383951617460585,-0.05099431015317357,0.022085837556757193,-0.07830369086421618,-0.047975111630273015,0.022085837556757193,-0.07830369086421618,False,False,False
development,2022-04-09 18:00:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.012146005846249253,0.018347071705845375,-0.004516274566935707,-0.060034494750594414,0.01978983579746796,-0.08037417875236152,-0.05699858073369479,0.01978983579746796,-0.08037417875236152,False,False,False
development,2022-04-09 18:35:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.017019313814778503,0.019888028352971876,-0.003009914597497554,-0.06600867439031,0.02133297562651637,-0.07898260650602817,-0.055943463496254786,0.02133297562651637,-0.07898260650602817,False,False,False
development,2022-04-09 20:05:00+00:00,True,0,S0_5M,False,,,,,,,,,0.0,0.018858250308110724,0.020709265897095763,-0.003579727733717064,-0.07447103760360507,0.020749249715409368,-0.07950899871110984,-0.054902486523101146,0.020749249715409368,-0.07950899871110984,False,False,False
development,2022-04-09 22:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.0037263605330224436,0.020326885279817963,-0.002701317509427592,-0.06737306864026638,0.020326885279817963,-0.07988987840544692,-0.048658980411333874,0.020326885279817963,-0.07988987840544692,False,False,False
development,2022-04-09 23:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.010285762660847353,0.020566822183760936,-0.016150575664083178,-0.0638568552938521,0.020566822183760936,-0.07967350816464758,-0.05020129430355935,0.020566822183760936,-0.07967350816464758,False,False,False
development,2022-04-09 23:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.012227294839651348,0.015029188339632515,-0.02148897953074136,-0.0644108071698537,0.015029188339632515,-0.08466723421771516,-0.05467200538861672,0.015029188339632515,-0.08466723421771516,False,False,False
development,2022-04-10 01:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.011204016507734504,0.015342647788207042,-0.02558511683620468,-0.06955193292095196,0.015342647788207042,-0.08438456283513796,-0.0552293208807868,0.015342647788207042,-0.08438456283513796,False,False,False
development,2022-04-10 03:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01706435184211319,0.014357802132050734,-0.026530264040518725,-0.06150739392919491,0.014357802132050734,-0.08527267670287086,-0.059228563214763996,0.014357802132050734,-0.08527267670287086,False,False,False
development,2022-04-10 03:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.015176880450793795,0.014739647875797957,-0.026163810236386142,-0.06334260796371205,0.014739647875797957,-0.08492833594425875,-0.05849330122284824,0.014739647875797957,-0.08492833594425875,False,False,False
