rule,source_tf,level_type,role,mode,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,rrank
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,17761,2022-01-10 01:00:00+00:00,LONG,41776.22604166667,H4|VAL|2022-01-09T20:00:00+00:00|SUPPORT,2022-W02,2022-01-10 02:00:00+00:00,2022-01-10 11:00:00+00:00,41790.01,42270.595115000004,41434.794915000006,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,17930,2022-01-17 02:00:00+00:00,LONG,42855.939098651135,H1|VWAP|2022-01-17T01:00:00+00:00|SUPPORT,2022-W03,2022-01-17 03:00:00+00:00,2022-01-17 05:00:00+00:00,42901.92,43395.29208,42537.25368,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,18100,2022-01-24 04:00:00+00:00,SHORT,35253.183124999996,H1|VAH|2022-01-24T03:00:00+00:00|RESISTANCE,2022-W04,2022-01-24 05:00:00+00:00,2022-01-24 08:00:00+00:00,35106.28,34702.55778,35404.683379999995,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,18266,2022-01-31 02:00:00+00:00,LONG,36833.592384321324,H1|VWAP|2022-01-31T01:00:00+00:00|SUPPORT,2022-W05,2022-01-31 03:00:00+00:00,2022-01-31 12:00:00+00:00,36965.9,37391.00785,36651.68985,TP,0.010000000000000066,10,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,18436,2022-02-07 04:00:00+00:00,LONG,42680.922309354755,H1|VWAP|2022-02-07T03:00:00+00:00|SUPPORT,2022-W06,2022-02-07 05:00:00+00:00,2022-02-07 09:00:00+00:00,42783.5,43275.51025,42419.84025,SL,-0.009999999999999952,5,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,18600,2022-02-14 00:00:00+00:00,LONG,42049.596041666664,H4|VAL|2022-02-13T20:00:00+00:00|SUPPORT,2022-W07,2022-02-14 01:00:00+00:00,2022-02-14 01:00:00+00:00,42099.97,42584.119655,41742.120255,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,18768,2022-02-21 00:00:00+00:00,LONG,38629.916723238304,H1|VWAP|2022-02-20T23:00:00+00:00|SUPPORT,2022-W08,2022-02-21 01:00:00+00:00,2022-02-21 01:00:00+00:00,38719.1,39164.36965,38389.98765,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,18936,2022-02-28 00:00:00+00:00,SHORT,37550.63958333334,H1|VAH|2022-02-27T23:00:00+00:00|RESISTANCE,2022-W09,2022-02-28 01:00:00+00:00,2022-02-28 01:00:00+00:00,37548.2,37116.3957,37867.35969999999,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,19104,2022-03-07 00:00:00+00:00,LONG,38372.02083333333,H4|VAL|2022-03-06T20:00:00+00:00|SUPPORT,2022-W10,2022-03-07 01:00:00+00:00,2022-03-07 02:00:00+00:00,38391.4,38832.9011,38065.0731,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,19272,2022-03-14 00:00:00+00:00,LONG,37732.61701913878,H1|VWAP|2022-03-13T23:00:00+00:00|SUPPORT,2022-W11,2022-03-14 01:00:00+00:00,2022-03-14 01:00:00+00:00,37817.3,38252.198950000005,37495.85295000001,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,19440,2022-03-21 00:00:00+00:00,LONG,41289.4809619059,H1|VWAP|2022-03-20T23:00:00+00:00|SUPPORT,2022-W12,2022-03-21 01:00:00+00:00,2022-03-21 02:00:00+00:00,41404.9,41881.056350000006,41052.95835,SL,-0.010000000000000063,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,19608,2022-03-28 00:00:00+00:00,LONG,46729.587901877894,H1|VWAP|2022-03-27T23:00:00+00:00|SUPPORT,2022-W13,2022-03-28 01:00:00+00:00,2022-03-28 13:00:00+00:00,46916.0,47455.534,46517.214,TP,0.010000000000000066,13,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,19778,2022-04-04 02:00:00+00:00,LONG,45871.53038102105,H1|VWAP|2022-04-04T01:00:00+00:00|SUPPORT,2022-W14,2022-04-04 03:00:00+00:00,2022-04-04 15:00:00+00:00,46022.1,46551.35415,45630.912150000004,SL,-0.00999999999999984,13,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,19944,2022-04-11 00:00:00+00:00,LONG,42219.47834450066,H1|VWAP|2022-04-10T23:00:00+00:00|SUPPORT,2022-W15,2022-04-11 01:00:00+00:00,2022-04-11 02:00:00+00:00,42286.5,42772.79475,41927.064750000005,SL,-0.00999999999999984,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,20112,2022-04-18 00:00:00+00:00,SHORT,39738.80208333333,H1|VAH|2022-04-17T23:00:00+00:00|RESISTANCE,2022-W16,2022-04-18 01:00:00+00:00,2022-04-18 04:00:00+00:00,39707.7,39251.06145,40045.215449999996,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,20282,2022-04-25 02:00:00+00:00,LONG,38942.349091856384,H1|VWAP|2022-04-25T01:00:00+00:00|SUPPORT,2022-W17,2022-04-25 03:00:00+00:00,2022-04-25 06:00:00+00:00,39066.6,39515.865900000004,38734.5339,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,20450,2022-05-02 02:00:00+00:00,LONG,38593.494972765024,H1|VWAP|2022-05-02T01:00:00+00:00|SUPPORT,2022-W18,2022-05-02 03:00:00+00:00,2022-05-02 04:00:00+00:00,38598.9,39042.787350000006,38270.80935,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,20616,2022-05-09 00:00:00+00:00,LONG,34060.01751015028,H1|VWAP|2022-05-08T23:00:00+00:00|SUPPORT,2022-W19,2022-05-09 01:00:00+00:00,2022-05-09 02:00:00+00:00,34146.4,34539.083600000005,33856.155600000006,SL,-0.00999999999999984,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,20788,2022-05-16 04:00:00+00:00,SHORT,30379.425,H1|VAH|2022-05-16T03:00:00+00:00|RESISTANCE,2022-W20,2022-05-16 05:00:00+00:00,2022-05-16 06:00:00+00:00,30313.4,29964.795900000005,30571.0639,TP,0.009999999999999844,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,20952,2022-05-23 00:00:00+00:00,SHORT,30360.80625,H1|VAH|2022-05-22T23:00:00+00:00|RESISTANCE,2022-W21,2022-05-23 01:00:00+00:00,2022-05-23 06:00:00+00:00,30267.2,29919.127200000003,30524.4712,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,21124,2022-05-30 04:00:00+00:00,LONG,30296.693861006606,H1|VWAP|2022-05-30T03:00:00+00:00|SUPPORT,2022-W22,2022-05-30 05:00:00+00:00,2022-05-30 06:00:00+00:00,30321.5,30670.19725,30063.76725,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,21293,2022-06-06 05:00:00+00:00,SHORT,31259.06875,H1|VAH|2022-06-06T04:00:00+00:00|RESISTANCE,2022-W23,2022-06-06 06:00:00+00:00,2022-06-06 06:00:00+00:00,31158.3,30799.97955,31423.145549999997,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,21460,2022-06-13 04:00:00+00:00,SHORT,25443.52291666667,H1|VAH|2022-06-13T03:00:00+00:00|RESISTANCE,2022-W24,2022-06-13 05:00:00+00:00,2022-06-13 05:00:00+00:00,25373.8,25082.0013,25589.4773,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,21626,2022-06-20 02:00:00+00:00,LONG,19826.828608141706,H1|VWAP|2022-06-20T01:00:00+00:00|SUPPORT,2022-W25,2022-06-20 03:00:00+00:00,2022-06-20 03:00:00+00:00,19936.3,20165.567450000002,19766.84145,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,21793,2022-06-27 01:00:00+00:00,LONG,21037.108603077348,H1|VWAP|2022-06-27T00:00:00+00:00|SUPPORT,2022-W26,2022-06-27 02:00:00+00:00,2022-06-27 07:00:00+00:00,21080.0,21322.420000000002,20900.82,TP,0.010000000000000066,6,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,21960,2022-07-04 00:00:00+00:00,SHORT,19296.177083333336,H1|VAH|2022-07-03T23:00:00+00:00|RESISTANCE,2022-W27,2022-07-04 01:00:00+00:00,2022-07-04 09:00:00+00:00,19254.9,19033.468650000003,19418.56665,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,22131,2022-07-11 03:00:00+00:00,SHORT,20551.82083333333,H1|VAH|2022-07-11T02:00:00+00:00|RESISTANCE,2022-W28,2022-07-11 04:00:00+00:00,2022-07-11 13:00:00+00:00,20540.0,20303.79,20714.59,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,22296,2022-07-18 00:00:00+00:00,SHORT,20876.375,H1|VAH|2022-07-17T23:00:00+00:00|RESISTANCE,2022-W29,2022-07-18 01:00:00+00:00,2022-07-18 01:00:00+00:00,20815.5,20576.121750000002,20992.43175,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,22468,2022-07-25 04:00:00+00:00,LONG,21859.35253290786,H1|VWAP|2022-07-25T03:00:00+00:00|SUPPORT,2022-W30,2022-07-25 05:00:00+00:00,2022-07-25 14:00:00+00:00,21880.8,22132.429200000002,21694.8132,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,22632,2022-08-01 00:00:00+00:00,LONG,23339.88417225654,H1|VWAP|2022-07-31T23:00:00+00:00|SUPPORT,2022-W31,2022-08-01 01:00:00+00:00,2022-08-01 06:00:00+00:00,23365.8,23634.5067,23167.1907,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,22800,2022-08-08 00:00:00+00:00,LONG,23154.0125,H4|VAL|2022-08-07T20:00:00+00:00|SUPPORT,2022-W32,2022-08-08 01:00:00+00:00,2022-08-08 06:00:00+00:00,23251.8,23519.1957,23054.1597,TP,0.010000000000000066,6,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,22968,2022-08-15 00:00:00+00:00,LONG,24279.99166420747,H1|VWAP|2022-08-14T23:00:00+00:00|SUPPORT,2022-W33,2022-08-15 01:00:00+00:00,2022-08-15 02:00:00+00:00,24387.5,24667.956250000003,24180.206250000003,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,23136,2022-08-22 00:00:00+00:00,LONG,21429.981249999997,H4|VAL|2022-08-21T20:00:00+00:00|SUPPORT,2022-W34,2022-08-22 01:00:00+00:00,2022-08-22 07:00:00+00:00,21441.2,21687.773800000003,21258.949800000002,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,23305,2022-08-29 01:00:00+00:00,LONG,19623.376877193165,H1|VWAP|2022-08-29T00:00:00+00:00|SUPPORT,2022-W35,2022-08-29 02:00:00+00:00,2022-08-29 03:00:00+00:00,19650.9,19876.885350000004,19483.867350000004,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,23472,2022-09-05 00:00:00+00:00,SHORT,19975.627083333333,H1|VAH|2022-09-04T23:00:00+00:00|RESISTANCE,2022-W36,2022-09-05 01:00:00+00:00,2022-09-05 05:00:00+00:00,19906.4,19677.476400000003,20075.6044,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,23644,2022-09-12 04:00:00+00:00,SHORT,21721.479166666664,H1|VAH|2022-09-12T03:00:00+00:00|RESISTANCE,2022-W37,2022-09-12 05:00:00+00:00,2022-09-12 07:00:00+00:00,21706.9,21457.270650000002,21891.40865,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,23808,2022-09-19 00:00:00+00:00,SHORT,19463.860416666663,H1|VAH|2022-09-18T23:00:00+00:00|RESISTANCE,2022-W38,2022-09-19 01:00:00+00:00,2022-09-19 02:00:00+00:00,19448.9,19225.237650000003,19614.215650000002,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,23976,2022-09-26 00:00:00+00:00,SHORT,18789.41875,H1|VAH|2022-09-25T23:00:00+00:00|RESISTANCE,2022-W39,2022-09-26 01:00:00+00:00,2022-09-26 02:00:00+00:00,18765.7,18549.89445,18925.20845,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,24144,2022-10-03 00:00:00+00:00,LONG,19004.544658051476,H1|VWAP|2022-10-02T23:00:00+00:00|SUPPORT,2022-W40,2022-10-03 01:00:00+00:00,2022-10-03 06:00:00+00:00,19083.9,19303.36485,18921.686850000002,TP,0.010000000000000066,6,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAH|SUPPORT|WICK,H4,VAH,SUPPORT,WICK,24312,2022-10-10 00:00:00+00:00,LONG,19451.8375,H4|VAH|2022-10-09T20:00:00+00:00|SUPPORT,2022-W41,2022-10-10 01:00:00+00:00,2022-10-10 08:00:00+00:00,19484.2,19708.268300000003,19318.584300000002,SL,-0.009999999999999952,8,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,24480,2022-10-17 00:00:00+00:00,SHORT,19256.199999999997,H1|VAH|2022-10-16T23:00:00+00:00|RESISTANCE,2022-W42,2022-10-17 01:00:00+00:00,2022-10-17 10:00:00+00:00,19220.0,18998.97,19383.37,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,24648,2022-10-24 00:00:00+00:00,SHORT,19559.9375,H1|VAH|2022-10-23T23:00:00+00:00|RESISTANCE,2022-W43,2022-10-24 01:00:00+00:00,2022-10-24 04:00:00+00:00,19510.4,19286.030400000003,19676.238400000002,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,24816,2022-10-31 00:00:00+00:00,SHORT,20607.13958333333,H1|VAH|2022-10-30T23:00:00+00:00|RESISTANCE,2022-W44,2022-10-31 01:00:00+00:00,2022-10-31 09:00:00+00:00,20532.7,20296.57395,20707.22795,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,24984,2022-11-07 00:00:00+00:00,LONG,20870.356249999997,H4|VAL|2022-11-06T20:00:00+00:00|SUPPORT,2022-W45,2022-11-07 01:00:00+00:00,2022-11-07 07:00:00+00:00,20894.4,21134.685600000004,20716.7976,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,25152,2022-11-14 00:00:00+00:00,SHORT,16357.864583333332,H1|VAH|2022-11-13T23:00:00+00:00|RESISTANCE,2022-W46,2022-11-14 01:00:00+00:00,2022-11-14 01:00:00+00:00,16254.0,16067.079000000002,16392.159,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,25320,2022-11-21 00:00:00+00:00,SHORT,16275.391666666666,H1|VAH|2022-11-20T23:00:00+00:00|RESISTANCE,2022-W47,2022-11-21 01:00:00+00:00,2022-11-21 02:00:00+00:00,16261.5,16074.492750000001,16399.72275,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,25488,2022-11-28 00:00:00+00:00,LONG,16424.0,H4|VAL|2022-11-27T20:00:00+00:00|SUPPORT,2022-W48,2022-11-28 01:00:00+00:00,2022-11-28 01:00:00+00:00,16436.4,16625.4186,16296.690600000002,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,25658,2022-12-05 02:00:00+00:00,SHORT,17249.05416666667,H1|VAH|2022-12-05T01:00:00+00:00|RESISTANCE,2022-W49,2022-12-05 03:00:00+00:00,2022-12-05 04:00:00+00:00,17235.0,17036.7975,17381.497499999998,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,25829,2022-12-12 05:00:00+00:00,LONG,16915.258363238005,H1|VWAP|2022-12-12T04:00:00+00:00|SUPPORT,2022-W50,2022-12-12 06:00:00+00:00,2022-12-12 21:00:00+00:00,16938.1,17132.88815,16794.12615,TP,0.010000000000000066,16,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,25992,2022-12-19 00:00:00+00:00,SHORT,16789.970833333333,H1|VAH|2022-12-18T23:00:00+00:00|RESISTANCE,2022-W51,2022-12-19 01:00:00+00:00,2022-12-19 17:00:00+00:00,16766.9,16574.080650000004,16909.41865,TP,0.009999999999999844,17,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,26160,2022-12-26 00:00:00+00:00,LONG,16817.792480638513,H1|VWAP|2022-12-25T23:00:00+00:00|SUPPORT,2022-W52,2022-12-26 01:00:00+00:00,2022-12-27 17:00:00+00:00,16822.2,17015.655300000002,16679.211300000003,SL,-0.00999999999999984,41,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,26333,2023-01-02 05:00:00+00:00,SHORT,16644.300000000003,H1|VAH|2023-01-02T04:00:00+00:00|RESISTANCE,2023-W01,2023-01-02 06:00:00+00:00,2023-01-02 21:00:00+00:00,16640.1,16448.738849999998,16781.540849999998,SL,-0.009999999999999952,16,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,26497,2023-01-09 01:00:00+00:00,LONG,17147.115882916114,H1|VWAP|2023-01-09T00:00:00+00:00|SUPPORT,2023-W02,2023-01-09 02:00:00+00:00,2023-01-09 17:00:00+00:00,17167.0,17364.4205,17021.0805,TP,0.010000000000000066,16,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,26664,2023-01-16 00:00:00+00:00,LONG,20896.523287340977,H1|VWAP|2023-01-15T23:00:00+00:00|SUPPORT,2023-W03,2023-01-16 01:00:00+00:00,2023-01-16 01:00:00+00:00,20981.5,21222.78725,20803.15725,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,26832,2023-01-23 00:00:00+00:00,LONG,22708.176740901978,H1|VWAP|2023-01-22T23:00:00+00:00|SUPPORT,2023-W04,2023-01-23 01:00:00+00:00,2023-01-23 14:00:00+00:00,22743.1,23004.64565,22549.78365,SL,-0.00999999999999984,14,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,27000,2023-01-30 00:00:00+00:00,LONG,23735.668749999997,H4|VAL|2023-01-29T20:00:00+00:00|SUPPORT,2023-W05,2023-01-30 01:00:00+00:00,2023-01-30 08:00:00+00:00,23752.7,24025.856050000002,23550.802050000002,SL,-0.009999999999999952,8,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,27172,2023-02-06 04:00:00+00:00,SHORT,22906.360416666663,H1|VAH|2023-02-06T03:00:00+00:00|RESISTANCE,2023-W06,2023-02-06 05:00:00+00:00,2023-02-06 05:00:00+00:00,22865.6,22602.6456,23059.957599999998,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,27336,2023-02-13 00:00:00+00:00,LONG,21763.3855999302,H1|VWAP|2023-02-12T23:00:00+00:00|SUPPORT,2023-W07,2023-02-13 01:00:00+00:00,2023-02-13 02:00:00+00:00,21800.0,22050.7,21614.7,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,27504,2023-02-20 00:00:00+00:00,LONG,24187.7125,H4|VAL|2023-02-19T20:00:00+00:00|SUPPORT,2023-W08,2023-02-20 01:00:00+00:00,2023-02-20 01:00:00+00:00,24208.0,24486.392,24002.232,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,27673,2023-02-27 01:00:00+00:00,LONG,23486.45818547033,H1|VWAP|2023-02-27T00:00:00+00:00|SUPPORT,2023-W09,2023-02-27 02:00:00+00:00,2023-02-27 05:00:00+00:00,23544.0,23814.756,23343.876,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,27840,2023-03-06 00:00:00+00:00,LONG,22397.269420181907,H1|VWAP|2023-03-05T23:00:00+00:00|SUPPORT,2023-W10,2023-03-06 01:00:00+00:00,2023-03-06 02:00:00+00:00,22434.9,22692.901350000004,22244.203350000003,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,28010,2023-03-13 02:00:00+00:00,SHORT,22348.229166666664,H1|VAH|2023-03-13T01:00:00+00:00|RESISTANCE,2023-W11,2023-03-13 03:00:00+00:00,2023-03-13 04:00:00+00:00,22174.5,21919.49325,22362.983249999997,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,28180,2023-03-20 04:00:00+00:00,LONG,27282.102351023845,H1|VWAP|2023-03-20T03:00:00+00:00|SUPPORT,2023-W12,2023-03-20 05:00:00+00:00,2023-03-20 07:00:00+00:00,27422.3,27737.656450000002,27189.210450000002,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL|SUPPORT|HOLD,H4,VAL,SUPPORT,HOLD,28346,2023-03-27 02:00:00+00:00,LONG,27846.729166666664,H4|VAL|2023-03-26T20:00:00+00:00|SUPPORT,2023-W13,2023-03-27 03:00:00+00:00,2023-03-27 13:00:00+00:00,27867.3,28187.773950000003,27630.42795,SL,-0.009999999999999952,11,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAH|SUPPORT|WICK,H4,VAH,SUPPORT,WICK,28512,2023-04-03 00:00:00+00:00,LONG,28065.708333333336,H4|VAH|2023-04-02T20:00:00+00:00|SUPPORT,2023-W14,2023-04-03 01:00:00+00:00,2023-04-03 01:00:00+00:00,28100.7,28423.858050000003,27861.844050000003,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,28680,2023-04-10 00:00:00+00:00,LONG,28336.486466109895,H1|VWAP|2023-04-09T23:00:00+00:00|SUPPORT,2023-W15,2023-04-10 01:00:00+00:00,2023-04-10 16:00:00+00:00,28368.1,28694.333150000002,28126.97115,TP,0.010000000000000066,16,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,28849,2023-04-17 01:00:00+00:00,SHORT,29933.19375,H1|VAH|2023-04-17T00:00:00+00:00|RESISTANCE,2023-W16,2023-04-17 02:00:00+00:00,2023-04-17 11:00:00+00:00,29932.6,29588.3751,30187.027099999996,TP,0.009999999999999955,10,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VWAP|SUPPORT|WICK,H1,VWAP,SUPPORT,WICK,29019,2023-04-24 03:00:00+00:00,LONG,27721.240525604062,H1|VWAP|2023-04-24T02:00:00+00:00|SUPPORT,2023-W17,2023-04-24 04:00:00+00:00,2023-04-24 06:00:00+00:00,27780.1,28099.57115,27543.96915,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
