partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_price,fraction,H,L,R4,LOCAL_R,structural_winner,terminal_type,terminal_complete_ts,causal_bars,terminal_minutes,fillbar_adv_px,fillbar_adv_r4,fillbar_adv_localr,mae_px,mae_r4,mae_localr,mfe_px,mfe_r4,mfe_localr
development,BULL,16-20,2023-11-06 16:00:00+00:00,2023-11-06 20:00:00+00:00,2023-11-06 17:35:00+00:00,34929.525,0.05,35281.5,34911.0,370.5,18.525000000001455,True,LOW_BREAK,2023-11-06 18:15:00+00:00,7,40.0,48.674999999995634,0.1313765182186117,2.6275303643720274,88.47499999999854,0.23879892037786382,4.775978407556901,64.42500000000291,0.17388663967612122,3.477732793522151
development,BULL,00-04,2023-11-11 00:00:00+00:00,2023-11-11 04:00:00+00:00,2023-11-11 01:45:00+00:00,37104.5,0.05,37570.0,37080.0,490.0,24.5,True,LOW_BREAK,2023-11-11 02:15:00+00:00,5,30.0,99.90000000000146,0.20387755102041114,4.077551020408222,42.0,0.08571428571428572,1.7142857142857142,102.90000000000146,0.21000000000000296,4.20000000000006
development,BEAR,12-16,2023-11-14 12:00:00+00:00,2023-11-14 16:00:00+00:00,2023-11-14 12:10:00+00:00,36284.285,0.05,36779.9,36258.2,521.7000000000044,26.085000000006403,True,LOW_BREAK,2023-11-14 15:35:00+00:00,40,205.0,50.71499999999651,0.0972110408280546,1.944220816560631,435.7149999999965,0.8351830553958076,16.703661107912193,619.0850000000064,1.1866685834770965,23.733371669536304
development,BULL,04-08,2023-11-16 04:00:00+00:00,2023-11-16 08:00:00+00:00,2023-11-16 05:05:00+00:00,37383.935000000005,0.05,37956.5,37353.8,602.6999999999971,30.135000000002037,False,BLOCK_END,2023-11-16 08:00:00+00:00,34,175.0,46.06499999999505,0.0764310602289618,1.5286212045791252,261.9649999999965,0.4346523975443799,8.69304795088697,32.43500000000495,0.05381616061059417,1.0763232122118054
development,BEAR,08-12,2023-11-17 08:00:00+00:00,2023-11-17 12:00:00+00:00,2023-11-17 10:45:00+00:00,36183.130000000005,0.1,36537.1,36143.8,393.29999999999563,39.330000000001746,False,BLOCK_END,2023-11-17 12:00:00+00:00,14,75.0,74.2699999999968,0.18883803712178393,1.8883803712177345,297.36999999999534,0.7560894991100906,7.560894991100486,0.0,0.0,0.0
development,BULL,00-04,2023-11-19 00:00:00+00:00,2023-11-19 04:00:00+00:00,2023-11-19 01:20:00+00:00,36463.5,0.05,36720.0,36450.0,270.0,13.5,True,LOW_BREAK,2023-11-19 01:35:00+00:00,2,15.0,17.0,0.06296296296296296,1.2592592592592593,16.599999999998545,0.06148148148147609,1.229629629629522,63.5,0.2351851851851852,4.703703703703703
development,BULL,12-16,2023-11-20 12:00:00+00:00,2023-11-20 16:00:00+00:00,2023-11-20 14:05:00+00:00,37088.87,0.05,37445.5,37070.1,375.40000000000146,18.770000000004075,True,LOW_BREAK,2023-11-20 14:15:00+00:00,1,10.0,36.729999999995925,0.0978423015450074,1.956846030899731,1.1299999999973807,0.003010122535954652,0.0602024507190802,488.8700000000026,1.3022642514651057,26.045285029296565
development,BULL,12-16,2023-11-21 12:00:00+00:00,2023-11-21 16:00:00+00:00,2023-11-21 12:30:00+00:00,37170.175,0.05,37439.5,37156.0,283.5,14.17500000000291,True,LOW_BREAK,2023-11-21 13:20:00+00:00,9,50.0,74.32499999999709,0.2621693121693019,5.243386243384961,52.724999999998545,0.18597883597883086,3.719576719575853,61.97500000000582,0.2186067019400558,4.372134038800218
development,BULL,08-12,2023-11-25 08:00:00+00:00,2023-11-25 12:00:00+00:00,2023-11-25 10:05:00+00:00,37720.34,0.1,37830.5,37708.1,122.40000000000146,12.239999999997963,True,LOW_BREAK,2023-11-25 10:15:00+00:00,1,10.0,6.760000000002037,0.055228758169950626,0.5522875816996048,9.060000000004948,0.0740196078431768,0.7401960784318999,15.339999999996508,0.12532679738559088,1.2532679738561323
development,BEAR,12-16,2023-11-27 12:00:00+00:00,2023-11-27 16:00:00+00:00,2023-11-27 13:35:00+00:00,36861.16,0.05,37457.0,36829.8,627.1999999999971,31.360000000000582,True,LOW_BREAK,2023-11-27 14:20:00+00:00,8,45.0,55.23999999999796,0.0880739795918339,1.761479591836637,137.8399999999965,0.21977040816326077,4.395408163265113,128.76000000000204,0.20529336734694298,4.105867346938764
development,BULL,00-04,2023-12-03 00:00:00+00:00,2023-12-03 04:00:00+00:00,2023-12-03 03:45:00+00:00,39293.51,0.05,39725.0,39270.8,454.1999999999971,22.709999999999127,False,BLOCK_END,2023-12-03 04:00:00+00:00,2,15.0,60.38999999999942,0.1329590488771462,2.6591809775430093,85.48999999999796,0.18822104799647404,3.7644209599296015,0.0,0.0,0.0
development,BULL,04-08,2023-12-06 04:00:00+00:00,2023-12-06 08:00:00+00:00,2023-12-06 05:55:00+00:00,43598.745,0.05,44160.1,43569.2,590.9000000000015,29.54500000000553,True,LOW_BREAK,2023-12-06 06:10:00+00:00,2,15.0,93.25499999999738,0.15781858182433095,3.156371636486036,94.35499999999593,0.15968014892536078,3.1936029785066262,73.54500000000553,0.124462684041302,2.48925368082558
development,BEAR,16-20,2023-12-12 16:00:00+00:00,2023-12-12 20:00:00+00:00,2023-12-12 16:20:00+00:00,41216.935,0.05,42085.9,41171.2,914.7000000000044,45.73500000000058,True,LOW_BREAK,2023-12-12 17:25:00+00:00,12,65.0,125.46500000000378,0.1371651907729345,2.743303815458668,171.06500000000233,0.18701760139936757,3.7403520279873215,161.93499999999767,0.17703618672788554,3.5407237345576825
development,BULL,00-04,2023-12-15 00:00:00+00:00,2023-12-15 04:00:00+00:00,2023-12-15 02:20:00+00:00,42868.43,0.05,43193.9,42851.3,342.59999999999854,17.12999999999738,True,LOW_BREAK,2023-12-15 03:20:00+00:00,11,60.0,54.669999999998254,0.1595738470519512,3.1914769410394985,93.66999999999825,0.273409223584351,5.468184471687833,457.9300000000003,1.336631640396971,26.732632807943393
development,BEAR,20-00,2023-12-16 20:00:00+00:00,2023-12-17 00:00:00+00:00,2023-12-16 20:25:00+00:00,42360.835,0.05,42756.7,42340.0,416.6999999999971,20.834999999999127,True,LOW_BREAK,2023-12-16 20:50:00+00:00,4,25.0,35.46500000000378,0.08510919126470849,1.7021838252942294,28.965000000003783,0.06951043916487637,1.390208783297576,34.63500000000204,0.08311735061195652,1.6623470122391883
development,BULL,16-20,2023-12-24 16:00:00+00:00,2023-12-24 20:00:00+00:00,2023-12-24 19:35:00+00:00,43599.17,0.05,43908.3,43582.9,325.40000000000146,16.2699999999968,False,BLOCK_END,2023-12-24 20:00:00+00:00,4,25.0,78.83000000000175,0.2422556853103915,4.845113706208805,57.63000000000466,0.17710510141365826,3.542102028273878,6.669999999998254,0.02049784880146965,0.4099569760294755
development,BEAR,00-04,2023-12-29 00:00:00+00:00,2023-12-29 04:00:00+00:00,2023-12-29 01:20:00+00:00,42390.65,0.05,42788.7,42369.7,419.0,20.950000000004366,True,LOW_BREAK,2023-12-29 01:35:00+00:00,2,15.0,169.9499999999971,0.4056085918854346,8.112171837707,63.75,0.15214797136038186,3.0429594272070033,109.55000000000291,0.26145584725537685,5.229116945106448
development,BEAR,16-20,2023-12-29 16:00:00+00:00,2023-12-29 20:00:00+00:00,2023-12-29 16:35:00+00:00,42210.595,0.05,43171.9,42160.0,1011.9000000000015,50.595000000001164,True,LOW_BREAK,2023-12-29 16:55:00+00:00,3,20.0,96.10499999999593,0.09497479988140704,1.8994959976280998,110.50499999999738,0.10920545508449177,2.1841091016897884,144.59500000000116,0.1428945547979059,2.8578910959580557
development,BEAR,20-00,2023-12-29 20:00:00+00:00,2023-12-30 00:00:00+00:00,2023-12-29 22:50:00+00:00,41715.45,0.05,42389.0,41680.0,709.0,35.44999999999709,False,BLOCK_END,2023-12-30 00:00:00+00:00,13,70.0,84.55000000000291,0.1192524682651663,2.385049365303522,419.5500000000029,0.5917489421720774,11.83497884344252,13.75,0.019393511988716503,0.3878702397743619
development,SIDEWAYS,12-16,2023-12-31 12:00:00+00:00,2023-12-31 16:00:00+00:00,2023-12-31 13:05:00+00:00,42427.74,0.05,42951.0,42400.2,550.8000000000029,27.540000000000873,False,BLOCK_END,2023-12-31 16:00:00+00:00,34,175.0,114.36000000000058,0.20762527233115463,4.152505446622984,200.26000000000204,0.36358024691358204,7.271604938271448,43.93999999999505,0.0797748729121184,1.595497458242326
development,BEAR,04-08,2024-01-01 04:00:00+00:00,2024-01-01 08:00:00+00:00,2024-01-01 05:45:00+00:00,42298.1,0.05,42832.0,42270.0,562.0,28.099999999998545,True,LOW_BREAK,2024-01-01 05:55:00+00:00,1,10.0,37.700000000004366,0.0670818505338156,1.3416370106763815,0.0,0.0,0.0,56.099999999998545,0.09982206405693692,1.9964412811388417
development,BULL,16-20,2024-01-02 16:00:00+00:00,2024-01-02 20:00:00+00:00,2024-01-02 19:55:00+00:00,44917.195,0.05,45850.0,44868.1,981.9000000000015,49.095000000001164,False,BLOCK_END,2024-01-02 20:00:00+00:00,0,5.0,236.00499999999738,0.24035543334351464,4.807108666870186,,,,,,
development,BEAR,08-12,2024-01-04 08:00:00+00:00,2024-01-04 12:00:00+00:00,2024-01-04 08:35:00+00:00,42817.5,0.1,43290.0,42765.0,525.0,52.5,False,BLOCK_END,2024-01-04 12:00:00+00:00,40,205.0,48.599999999998545,0.09257142857142579,0.925714285714258,437.5,0.8333333333333334,8.333333333333334,172.40000000000146,0.32838095238095516,3.2838095238095515
development,BULL,00-04,2024-01-08 00:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 02:30:00+00:00,43592.77,0.05,44262.9,43557.5,705.4000000000015,35.2699999999968,True,LOW_BREAK,2024-01-08 02:40:00+00:00,1,10.0,61.330000000001746,0.08694357811171197,1.7388715622344006,52.330000000001746,0.0741848596540993,1.4836971930821234,192.7699999999968,0.2732775730082172,5.465551460164851
development,BULL,20-00,2024-01-10 20:00:00+00:00,2024-01-11 00:00:00+00:00,2024-01-10 20:20:00+00:00,45268.33,0.05,46768.0,45189.4,1578.5999999999985,78.93000000000029,False,HIGH_BREAK,2024-01-10 22:55:00+00:00,30,155.0,531.1699999999983,0.3364816926390465,6.729633852780898,1676.7699999999968,1.0621880146965654,21.243760293931214,468.33000000000175,0.296674268339036,5.933485366780692
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 01:10:00+00:00,46125.26,0.05,46973.8,46080.6,893.2000000000044,44.66000000000349,True,LOW_BREAK,2024-01-12 01:25:00+00:00,2,15.0,95.73999999999796,0.10718763994625784,2.1437527989249996,59.93999999999505,0.06710703090012848,1.3421406180024713,212.56000000000495,0.23797581728616649,4.7595163457229805
development,BEAR,16-20,2024-01-12 16:00:00+00:00,2024-01-12 20:00:00+00:00,2024-01-12 16:10:00+00:00,44448.76,0.05,46120.0,44360.8,1759.199999999997,87.95999999999913,True,LOW_BREAK,2024-01-12 16:20:00+00:00,1,10.0,270.93999999999505,0.15401318781263956,3.0802637562528163,0.0,0.0,0.0,427.06000000000495,0.2427580718508445,4.85516143701693
development,BEAR,20-00,2024-01-13 20:00:00+00:00,2024-01-14 00:00:00+00:00,2024-01-13 20:10:00+00:00,42735.62,0.05,43193.9,42711.5,482.40000000000146,24.12000000000262,False,BLOCK_END,2024-01-14 00:00:00+00:00,45,230.0,96.77999999999884,0.20062189054726065,4.01243781094479,332.07999999999447,0.6883913764510644,13.767827529019835,0.0,0.0,0.0
development,SIDEWAYS,00-04,2024-01-17 00:00:00+00:00,2024-01-17 04:00:00+00:00,2024-01-17 00:50:00+00:00,43088.065,0.05,43589.0,43061.7,527.3000000000029,26.36500000000524,True,LOW_BREAK,2024-01-17 01:50:00+00:00,11,60.0,15.235000000000582,0.028892471079083062,0.5778494215815496,109.93499999999767,0.20848663000189088,4.169732600037012,63.96500000000378,0.1213066565522538,2.4261331310446073
development,BEAR,12-16,2024-01-18 12:00:00+00:00,2024-01-18 16:00:00+00:00,2024-01-18 12:35:00+00:00,42409.99,0.05,42932.3,42382.5,549.8000000000029,27.489999999997963,False,BLOCK_END,2024-01-18 16:00:00+00:00,40,205.0,72.91000000000349,0.1326118588577721,2.6522371771556528,411.4100000000035,0.7482902873772305,14.965805747545797,42.58999999999651,0.0774645325572868,1.549290651145859
development,BEAR,08-12,2024-01-22 08:00:00+00:00,2024-01-22 12:00:00+00:00,2024-01-22 10:05:00+00:00,40732.89,0.1,41334.9,40666.0,668.9000000000015,66.88999999999942,True,LOW_BREAK,2024-01-22 10:25:00+00:00,3,20.0,100.30999999999767,0.14996262520555756,1.4996262520555919,117.11000000000058,0.1750784870683216,1.7507848706832352,132.88999999999942,0.19866945731798344,1.9866945731798562
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:10:00+00:00,41693.91,0.05,41924.0,41681.8,242.1999999999971,12.110000000000582,True,LOW_BREAK,2024-01-27 07:20:00+00:00,1,10.0,19.889999999999418,0.08212221304706713,1.6424442609412437,3.1899999999950523,0.013170933113109375,0.2634186622621717,65.41000000000349,0.2700660611065412,5.401321222130499
development,BULL,16-20,2024-01-28 16:00:00+00:00,2024-01-28 20:00:00+00:00,2024-01-28 17:15:00+00:00,42149.75,0.05,42525.0,42130.0,395.0,19.75,True,LOW_BREAK,2024-01-28 17:40:00+00:00,4,25.0,72.44999999999709,0.18341772151897998,3.6683544303795994,76.55000000000291,0.19379746835443776,3.875949367088755,75.94999999999709,0.19227848101265085,3.845569620253017
development,BULL,08-12,2024-01-29 08:00:00+00:00,2024-01-29 12:00:00+00:00,2024-01-29 08:25:00+00:00,42002.27,0.1,42326.9,41966.2,360.70000000000437,36.06999999999971,False,HIGH_BREAK,2024-01-29 10:45:00+00:00,27,140.0,27.7300000000032,0.07687829220960041,0.7687829220960195,358.9300000000003,0.9950928749653339,9.95092874965354,69.36999999999534,0.1923204879401012,1.9232048794010508
development,SIDEWAYS,00-04,2024-02-01 00:00:00+00:00,2024-02-01 04:00:00+00:00,2024-02-01 01:05:00+00:00,42312.165,0.05,43348.9,42257.6,1091.300000000003,54.56500000000233,True,LOW_BREAK,2024-02-01 01:20:00+00:00,2,15.0,83.13500000000204,0.07617978557683663,1.5235957115366716,24.034999999996217,0.02202419133143604,0.4404838266287032,269.6650000000009,0.24710437093374887,4.94208741867478
development,BULL,04-08,2024-02-04 04:00:00+00:00,2024-02-04 08:00:00+00:00,2024-02-04 05:30:00+00:00,42880.675,0.05,43055.0,42871.5,183.5,9.17500000000291,True,LOW_BREAK,2024-02-04 06:25:00+00:00,10,55.0,32.32499999999709,0.1761580381471231,3.5231607629413446,36.32499999999709,0.1979564032697389,3.9591280653935224,27.67500000000291,0.15081743869211395,3.0163487738413224
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:25:00+00:00,42570.5,0.05,42960.0,42550.0,410.0,20.5,True,LOW_BREAK,2024-02-04 22:40:00+00:00,2,15.0,168.40000000000146,0.4107317073170767,8.214634146341535,89.30000000000291,0.2178048780487876,4.356097560975751,393.8000000000029,0.9604878048780559,19.20975609756112
development,BULL,20-00,2024-02-09 20:00:00+00:00,2024-02-10 00:00:00+00:00,2024-02-09 22:50:00+00:00,47166.3,0.05,48230.3,47110.3,1120.0,56.0,True,LOW_BREAK,2024-02-09 23:35:00+00:00,8,45.0,89.79999999999563,0.08017857142856753,1.6035714285713507,104.59999999999854,0.09339285714285585,1.867857142857117,125.70000000000437,0.11223214285714675,2.244642857142935
development,BULL,04-08,2024-02-15 04:00:00+00:00,2024-02-15 08:00:00+00:00,2024-02-15 07:50:00+00:00,51774.385,0.05,52568.3,51732.6,835.7000000000044,41.78500000000349,False,BLOCK_END,2024-02-15 08:00:00+00:00,1,10.0,53.61499999999796,0.06415579753499782,1.283115950699856,74.01499999999942,0.08856647122172913,1.7713294244344437,0.0,0.0,0.0
development,BULL,20-00,2024-02-15 20:00:00+00:00,2024-02-16 00:00:00+00:00,2024-02-15 20:25:00+00:00,51696.055,0.05,52419.1,51658.0,761.0999999999985,38.05500000000029,True,LOW_BREAK,2024-02-15 21:40:00+00:00,14,75.0,84.6449999999968,0.11121403232163574,2.2242806464326934,219.54499999999825,0.2884574957298629,5.769149914597203,96.05500000000029,0.12620549205097947,2.5241098410195653
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 08:10:00+00:00,51819.46,0.1,52372.6,51758.0,614.5999999999985,61.45999999999913,True,LOW_BREAK,2024-02-16 09:10:00+00:00,11,60.0,110.44000000000233,0.17969410999024177,1.7969410999024389,246.73999999999796,0.40146436706800936,4.014643670680141,158.45999999999913,0.2578262284412618,2.5782622844126486
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 04:10:00+00:00,52040.065,0.05,52402.3,52021.0,381.3000000000029,19.06500000000233,True,LOW_BREAK,2024-02-21 04:20:00+00:00,1,10.0,9.034999999996217,0.02369525308155297,0.47390506163100515,7.834999999999127,0.020548124836084623,0.4109624967216454,37.36500000000524,0.09799370574352204,1.9598741148702163
development,BEAR,08-12,2024-02-23 08:00:00+00:00,2024-02-23 12:00:00+00:00,2024-02-23 08:45:00+00:00,50945.44,0.1,51352.6,50900.2,452.40000000000146,45.24000000000524,False,BLOCK_END,2024-02-23 12:00:00+00:00,38,195.0,107.86000000000058,0.23841732979664065,2.384173297966138,354.5599999999977,0.7837312113174105,7.8373121131732235,83.13999999999942,0.18377541998231467,1.8377541998229396
development,BULL,00-04,2024-03-02 00:00:00+00:00,2024-03-02 04:00:00+00:00,2024-03-02 00:30:00+00:00,62316.925,0.05,63199.0,62270.5,928.5,46.42500000000291,True,LOW_BREAK,2024-03-02 00:45:00+00:00,2,15.0,114.07499999999709,0.12285945072697586,2.457189014539363,7.674999999995634,0.008266020463107846,0.16532040926214656,126.02500000000146,0.1357296715131949,2.7145934302637276
development,BULL,20-00,2024-03-07 20:00:00+00:00,2024-03-08 00:00:00+00:00,2024-03-07 23:00:00+00:00,67120.14,0.05,68101.3,67068.5,1032.800000000003,51.63999999999942,True,LOW_BREAK,2024-03-07 23:20:00+00:00,3,20.0,84.4600000000064,0.08177769171185725,1.635553834237168,119.86000000000058,0.11605344694035655,2.3210689388071635,193.63999999999942,0.1874903175832677,3.7498063516654065
development,BULL,08-12,2024-03-09 08:00:00+00:00,2024-03-09 12:00:00+00:00,2024-03-09 10:15:00+00:00,68222.24,0.1,68608.7,68179.3,429.3999999999942,42.94000000000233,True,LOW_BREAK,2024-03-09 10:25:00+00:00,1,10.0,64.75999999999476,0.15081509082439598,1.5081509082438578,0.0,0.0,0.0,166.54000000000815,0.3878435025617383,3.8784350256171196
development,BULL,12-16,2024-03-10 12:00:00+00:00,2024-03-10 16:00:00+00:00,2024-03-10 14:10:00+00:00,69265.925,0.05,69999.8,69227.3,772.5,38.625,True,LOW_BREAK,2024-03-10 14:40:00+00:00,5,30.0,267.875,0.34676375404530746,6.935275080906149,193.0749999999971,0.24993527508090238,4.998705501618048,95.92500000000291,0.12417475728155716,2.483495145631143
development,BULL,08-12,2024-03-14 08:00:00+00:00,2024-03-14 12:00:00+00:00,2024-03-14 11:25:00+00:00,72836.14,0.1,73881.4,72720.0,1161.3999999999942,116.13999999999942,False,BLOCK_END,2024-03-14 12:00:00+00:00,6,35.0,112.16000000000349,0.09657310142931294,0.9657310142931295,135.4600000000064,0.11663509557431297,1.1663509557431297,158.13999999999942,0.13616325124849338,1.3616325124849338
development,BEAR,12-16,2024-03-22 12:00:00+00:00,2024-03-22 16:00:00+00:00,2024-03-22 13:10:00+00:00,64217.55,0.05,66413.0,64102.0,2311.0,115.55000000000291,True,LOW_BREAK,2024-03-22 13:35:00+00:00,4,25.0,81.84999999999854,0.03541756815231439,0.7083513630462699,146.64999999999418,0.06345737775854357,1.2691475551708393,417.3500000000058,0.1805928169623565,3.6118563392470384
development,BULL,16-20,2024-03-27 16:00:00+00:00,2024-03-27 20:00:00+00:00,2024-03-27 17:55:00+00:00,68717.85,0.05,71888.0,68551.0,3337.0,166.85000000000582,True,LOW_BREAK,2024-03-27 19:00:00+00:00,12,65.0,260.6499999999942,0.07810908001198508,1.562181600239647,278.84999999999127,0.08356308061132492,1.67126161222644,281.65000000000873,0.08440215762661335,1.688043152532208
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:05:00+00:00,69979.63500000001,0.05,70328.0,69961.3,366.6999999999971,18.335000000006403,True,LOW_BREAK,2024-03-30 18:20:00+00:00,2,15.0,91.96499999999651,0.25079083719661094,5.0158167439304275,48.764999999984866,0.13298336514858264,2.659667302970703,48.03500000000349,0.13099263703300756,2.6198527406592156
development,BEAR,16-20,2024-04-01 16:00:00+00:00,2024-04-01 20:00:00+00:00,2024-04-01 16:15:00+00:00,68306.75,0.05,70145.0,68210.0,1935.0,96.75,False,BLOCK_END,2024-04-01 20:00:00+00:00,44,225.0,236.64999999999418,0.12229974160206418,2.4459948320412837,1559.3500000000058,0.8058656330749384,16.11731266149877,79.85000000000582,0.04126614987080404,0.8253229974160808
development,BULL,08-12,2024-04-11 08:00:00+00:00,2024-04-11 12:00:00+00:00,2024-04-11 11:30:00+00:00,70517.64,0.1,71387.4,70421.0,966.3999999999942,96.63999999999942,True,LOW_BREAK,2024-04-11 11:40:00+00:00,1,10.0,90.4600000000064,0.09360513245033832,0.9360513245033831,0.0,0.0,0.0,217.44000000000233,0.22500000000000375,2.2500000000000377
