structure_id,raid_i_h1,raid_time,reclaim_i_h1,reclaim_time,reclaim_close_time,raid_year,liquidity_low,liquidity_pivot_i,liquidity_confirm_i,significant_high,significant_high_pivot_i,significant_high_confirm_i,raid_extreme,raid_depth_pct,reclaim_delay_h1_bars,reclaim_close,median_prior_h1_range,bos_i_h1,bos_time,bos_close_time,bos_close,bos_high,bars_reclaim_to_bos,displacement_range_units,bull_path_efficiency,bos_extension_range_units,origin_i_h1,origin_time,origin_open,origin_high,origin_low,origin_close,zone_low,zone_high,zone_width_range_units,first_return_i_5m,first_return_time,return_year,bos_to_return_min,return_open,return_high,return_low,return_close,return_penetration_zone_width,pre_return_structural_high
2024-08-25 08:00:00+00:00__L34460__H34462,34465,2024-08-25 08:00:00+00:00,34466,2024-08-25 09:00:00+00:00,2024-08-25 10:00:00+00:00,2024,157.269,34460,34462,159.021,34462,34464,155.66,1.0230878304052349,1,157.301,1.6855000000000047,34471,2024-08-25 14:00:00+00:00,2024-08-25 15:00:00+00:00,159.027,159.784,5,1.9976268169682474,0.5976454293628853,0.0035597745476121097,34467,2024-08-25 10:00:00+00:00,157.3,157.45,156.216,156.72,156.216,157.45,0.7321269652921846,413800,2024-08-26 02:20:00+00:00,2024,680.0,158.001,158.233,157.381,158.233,0.0559157212317581,161.89
2024-09-02 05:00:00+00:00__L34648__H34651,34654,2024-09-02 05:00:00+00:00,34654,2024-09-02 05:00:00+00:00,2024-09-02 06:00:00+00:00,2024,127.6,34648,34650,130.668,34651,34653,127.257,0.26880877742945875,0,129.016,1.8234999999999957,34658,2024-09-02 09:00:00+00:00,2024-09-02 10:00:00+00:00,131.592,131.779,4,2.3772964080065906,0.47422680412371393,0.5067178502879127,34656,2024-09-02 07:00:00+00:00,128.75,129.338,126.756,127.588,126.756,129.338,1.4159583219084177,416260,2024-09-03 15:20:00+00:00,2024,1760.0,130.298,130.349,129.265,129.514,0.02827265685515402,137.5
2024-09-06 07:00:00+00:00__L34740__H34748,34752,2024-09-06 07:00:00+00:00,34752,2024-09-06 07:00:00+00:00,2024-09-06 08:00:00+00:00,2024,127.777,34740,34742,131.493,34748,34750,127.39,0.3028714087824886,0,128.054,1.3955000000000126,34757,2024-09-06 12:00:00+00:00,2024-09-06 13:00:00+00:00,133.451,134.0,5,4.343246148333886,0.9284362635472222,1.4030813328555936,34756,2024-09-06 11:00:00+00:00,130.393,130.642,129.733,130.185,129.733,130.642,0.6513794338946497,417107,2024-09-06 13:55:00+00:00,2024,55.0,131.486,131.798,130.564,130.758,0.08580858085808983,134.22
2024-09-06 08:00:00+00:00__L34737__H34748,34753,2024-09-06 08:00:00+00:00,34755,2024-09-06 10:00:00+00:00,2024-09-06 11:00:00+00:00,2024,129.348,34737,34739,131.493,34748,34750,127.962,1.0715279710548364,2,130.393,1.5160000000000053,34757,2024-09-06 12:00:00+00:00,2024-09-06 13:00:00+00:00,133.451,134.0,2,3.6207124010553895,0.8802533103051243,1.2915567282321845,34756,2024-09-06 11:00:00+00:00,130.393,130.642,129.733,130.185,129.733,130.642,0.5996042216358763,417107,2024-09-06 13:55:00+00:00,2024,55.0,131.486,131.798,130.564,130.758,0.08580858085808983,134.22
2024-09-07 18:00:00+00:00__L34780__H34784,34787,2024-09-07 18:00:00+00:00,34787,2024-09-07 18:00:00+00:00,2024-09-07 19:00:00+00:00,2024,126.666,34780,34782,129.4,34784,34786,126.19,0.3757914515339547,0,127.564,1.0504999999999995,34800,2024-09-08 07:00:00+00:00,2024-09-08 08:00:00+00:00,129.549,130.08,13,3.197524988100914,0.30190114068441193,0.1418372203712527,34798,2024-09-08 05:00:00+00:00,128.433,128.453,127.801,127.815,127.801,128.453,0.6206568300809151,417673,2024-09-08 13:05:00+00:00,2024,305.0,128.704,128.704,128.366,128.37,0.13343558282206894,130.926
2024-09-09 14:00:00+00:00__L34822__H34826,34831,2024-09-09 14:00:00+00:00,34832,2024-09-09 15:00:00+00:00,2024-09-09 16:00:00+00:00,2024,127.432,34822,34824,130.955,34826,34828,126.847,0.4590683658735702,1,128.339,1.115499999999983,34833,2024-09-09 16:00:00+00:00,2024-09-09 17:00:00+00:00,132.611,133.217,1,5.167189601075825,1.0,1.484536082474229,34831,2024-09-09 14:00:00+00:00,129.65,129.999,126.847,127.088,126.847,129.999,2.825638727028282,418546,2024-09-11 13:50:00+00:00,2024,2690.0,130.723,130.776,129.642,129.696,0.1132614213197967,137.983
2024-09-17 13:00:00+00:00__L35018__H35019,35022,2024-09-17 13:00:00+00:00,35023,2024-09-17 14:00:00+00:00,2024-09-17 15:00:00+00:00,2024,131.666,35018,35020,133.299,35019,35021,130.806,0.6531678641410731,1,133.456,1.1824999999999903,35024,2024-09-17 15:00:00+00:00,2024-09-17 16:00:00+00:00,134.605,135.5,1,3.2126849894291833,1.0,1.1044397463002062,35022,2024-09-17 13:00:00+00:00,132.323,132.61,130.806,131.064,130.806,132.61,1.5255813953488515,420306,2024-09-17 16:30:00+00:00,2024,30.0,133.567,133.573,131.784,131.982,0.4578713968957987,135.5
2024-09-21 04:00:00+00:00__L35099__H35105,35109,2024-09-21 04:00:00+00:00,35109,2024-09-21 04:00:00+00:00,2024-09-21 05:00:00+00:00,2024,144.77,35099,35101,147.957,35105,35107,144.54,0.15887269461906348,0,145.305,1.443000000000012,35118,2024-09-21 13:00:00+00:00,2024-09-21 14:00:00+00:00,148.461,148.57,9,2.717255717255709,0.6202830188679229,0.3492723492723596,35115,2024-09-21 10:00:00+00:00,147.424,147.455,146.377,146.77,146.377,147.455,0.7470547470547428,421442,2024-09-21 15:10:00+00:00,2024,70.0,147.986,147.986,147.413,147.644,0.038961038961040334,149.355
2024-09-21 05:00:00+00:00__L35095__H35105,35110,2024-09-21 05:00:00+00:00,35111,2024-09-21 06:00:00+00:00,2024-09-21 07:00:00+00:00,2024,145.9,35095,35097,147.957,35105,35107,145.112,0.540095956134346,1,146.755,1.443000000000012,35118,2024-09-21 13:00:00+00:00,2024-09-21 14:00:00+00:00,148.461,148.57,7,2.320859320859314,0.46893897746014335,0.3492723492723596,35115,2024-09-21 10:00:00+00:00,147.424,147.455,146.377,146.77,146.377,147.455,0.7470547470547428,421442,2024-09-21 15:10:00+00:00,2024,70.0,147.986,147.986,147.413,147.644,0.038961038961040334,149.355
2024-09-22 21:00:00+00:00__L35145__H35146,35150,2024-09-22 21:00:00+00:00,35151,2024-09-22 22:00:00+00:00,2024-09-22 23:00:00+00:00,2024,142.372,35145,35147,145.4,35146,35148,140.935,1.0093276767903883,1,145.382,1.2044999999999817,35153,2024-09-23 00:00:00+00:00,2024-09-23 01:00:00+00:00,145.539,146.4,2,3.822332918223375,0.08986834573553577,0.11540058115399228,35152,2024-09-22 23:00:00+00:00,145.376,145.708,144.111,144.587,144.111,145.708,1.3258613532586407,421848,2024-09-23 01:00:00+00:00,2024,0.0,145.538,145.905,145.275,145.905,0.2711333750782658,146.4
2024-09-22 23:00:00+00:00__L35135__H35146,35152,2024-09-22 23:00:00+00:00,35154,2024-09-23 01:00:00+00:00,2024-09-23 02:00:00+00:00,2024,146.3,35135,35137,145.4,35146,35148,142.024,2.9227614490772456,2,146.617,1.2884999999999849,35155,2024-09-23 02:00:00+00:00,2024-09-23 03:00:00+00:00,146.67,146.956,1,3.605743112145938,1.0,0.9856422196352322,35152,2024-09-22 23:00:00+00:00,145.376,145.708,144.111,144.587,144.111,145.708,1.2394256887854305,421923,2024-09-23 07:15:00+00:00,2024,255.0,146.329,146.329,145.53,145.551,0.11145898559799394,149.0
2024-09-23 21:00:00+00:00__L35166__H35167,35174,2024-09-23 21:00:00+00:00,35174,2024-09-23 21:00:00+00:00,2024-09-23 22:00:00+00:00,2024,142.535,35166,35168,145.453,35167,35169,142.303,0.16276703967446543,0,144.073,1.3064999999999998,35179,2024-09-24 02:00:00+00:00,2024-09-24 03:00:00+00:00,146.566,146.74,5,3.2629161882893274,0.6132841328413275,0.8518943742824338,35177,2024-09-24 00:00:00+00:00,144.691,145.139,143.006,143.905,143.006,145.139,1.6326061997703867,422296,2024-09-24 14:20:00+00:00,2024,680.0,145.82,146.084,145.134,145.372,0.0023441162681780833,148.72
2024-09-29 06:00:00+00:00__L35294__H35299,35303,2024-09-29 06:00:00+00:00,35305,2024-09-29 08:00:00+00:00,2024-09-29 09:00:00+00:00,2024,155.537,35294,35296,158.499,35299,35301,155.0,0.34525546975961097,2,155.891,0.9429999999999836,35316,2024-09-29 19:00:00+00:00,2024-09-29 20:00:00+00:00,159.4,159.701,11,4.665959703075378,0.6480147737765468,0.9554612937433999,35311,2024-09-29 14:00:00+00:00,157.27,157.472,156.648,156.84,156.648,157.472,0.8738069989395828,423858,2024-09-30 00:30:00+00:00,2024,270.0,157.637,157.68,156.8,156.827,0.8155339805825085,161.761
2024-10-01 00:00:00+00:00__L35339__H35342,35345,2024-10-01 00:00:00+00:00,35345,2024-10-01 00:00:00+00:00,2024-10-01 01:00:00+00:00,2024,153.89,35339,35341,156.9,35342,35344,151.414,1.6089414516862692,0,154.107,1.3889999999999958,35355,2024-10-01 10:00:00+00:00,2024-10-01 11:00:00+00:00,157.032,157.238,10,4.044636429085703,0.5578867060842996,0.09503239740821123,35353,2024-10-01 08:00:00+00:00,156.757,156.922,155.89,156.327,155.89,156.922,0.7429805615550855,424273,2024-10-01 11:05:00+00:00,2024,5.0,157.001,157.044,156.727,156.788,0.18895348837208445,157.288
2024-10-03 14:00:00+00:00__L35402__H35404,35407,2024-10-03 14:00:00+00:00,35408,2024-10-03 15:00:00+00:00,2024-10-03 16:00:00+00:00,2024,135.114,35402,35404,138.43,35404,35406,133.002,1.5631244726675213,1,135.499,1.7490000000000094,35422,2024-10-04 05:00:00+00:00,2024-10-04 06:00:00+00:00,139.18,139.4,14,3.532304173813587,0.33411999636924783,0.4288164665523133,35420,2024-10-04 03:00:00+00:00,137.513,137.628,136.695,137.262,136.695,137.628,0.5334476843910736,426739,2024-10-10 00:35:00+00:00,2024,8315.0,137.942,138.228,137.544,137.883,0.09003215434080966,152.28
2024-10-12 03:00:00+00:00__L35608__H35609,35612,2024-10-12 03:00:00+00:00,35613,2024-10-12 04:00:00+00:00,2024-10-12 05:00:00+00:00,2024,145.091,35608,35610,146.543,35609,35611,144.639,0.31152862686176136,1,145.315,0.9639999999999986,35619,2024-10-12 10:00:00+00:00,2024-10-12 11:00:00+00:00,146.712,147.0,6,2.1504149377593174,0.6605200945626408,0.1753112033194844,35616,2024-10-12 07:00:00+00:00,145.69,145.866,145.316,145.482,145.316,145.866,0.5705394190871496,427452,2024-10-12 12:00:00+00:00,2024,60.0,146.173,146.293,145.71,145.775,0.2836363636363685,147.154
2024-10-13 03:00:00+00:00__L35628__H35630,35636,2024-10-13 03:00:00+00:00,35638,2024-10-13 05:00:00+00:00,2024-10-13 06:00:00+00:00,2024,146.142,35628,35630,147.146,35630,35632,145.067,0.7355859369654094,2,146.444,0.8094999999999999,35642,2024-10-13 09:00:00+00:00,2024-10-13 10:00:00+00:00,147.619,147.886,4,3.1525633106855997,0.8697261287934953,0.5843113032736421,35639,2024-10-13 06:00:00+00:00,146.445,146.921,146.205,146.356,146.205,146.921,0.8844966028412352,427730,2024-10-13 11:10:00+00:00,2024,70.0,147.397,147.425,146.909,146.91,0.01675977653631396,148.349
2024-10-13 04:00:00+00:00__L35624__H35630,35637,2024-10-13 04:00:00+00:00,35637,2024-10-13 04:00:00+00:00,2024-10-13 05:00:00+00:00,2024,145.607,35624,35626,147.146,35630,35632,145.208,0.2740252872458061,0,145.859,0.8360000000000127,35642,2024-10-13 09:00:00+00:00,2024-10-13 10:00:00+00:00,147.619,147.886,5,2.8839712918659863,0.9090909090909144,0.5657894736842177,35639,2024-10-13 06:00:00+00:00,146.445,146.921,146.205,146.356,146.205,146.921,0.8564593301435034,427730,2024-10-13 11:10:00+00:00,2024,70.0,147.397,147.425,146.909,146.91,0.01675977653631396,148.349
2024-10-23 09:00:00+00:00__L35878__H35879,35882,2024-10-23 09:00:00+00:00,35882,2024-10-23 09:00:00+00:00,2024-10-23 10:00:00+00:00,2024,164.24,35878,35880,166.36,35879,35881,164.1,0.08524111056990671,0,165.69,1.75,35885,2024-10-23 12:00:00+00:00,2024-10-23 13:00:00+00:00,166.42,167.16,3,1.3257142857142818,0.7373737373737415,0.03428571428569934,35883,2024-10-23 10:00:00+00:00,165.68,166.78,165.41,165.56,165.41,166.78,0.7828571428571455,430632,2024-10-23 13:00:00+00:00,2024,0.0,166.42,166.43,166.12,166.33,0.48175182481751416,167.16
2024-10-23 10:00:00+00:00__L35873__H35879,35883,2024-10-23 10:00:00+00:00,35884,2024-10-23 11:00:00+00:00,2024-10-23 12:00:00+00:00,2024,165.81,35873,35875,166.36,35879,35881,165.41,0.24123997346360634,1,166.35,1.75,35885,2024-10-23 12:00:00+00:00,2024-10-23 13:00:00+00:00,166.42,167.16,1,0.577142857142852,1.0,0.03428571428569934,35883,2024-10-23 10:00:00+00:00,165.68,166.78,165.41,165.56,165.41,166.78,0.7828571428571455,430632,2024-10-23 13:00:00+00:00,2024,0.0,166.42,166.43,166.12,166.33,0.48175182481751416,167.16
2024-10-29 12:00:00+00:00__L36024__H36025,36029,2024-10-29 12:00:00+00:00,36030,2024-10-29 13:00:00+00:00,2024-10-29 14:00:00+00:00,2024,179.41,36024,36026,181.64,36025,36027,178.33,0.6019731341619665,1,179.79,1.6350000000000051,36033,2024-10-29 16:00:00+00:00,2024-10-29 17:00:00+00:00,182.4,183.34,3,2.489296636085615,0.7435897435897494,0.46483180428135595,36031,2024-10-29 14:00:00+00:00,179.78,180.65,178.31,179.34,178.31,180.65,1.4311926605504564,432417,2024-10-29 17:45:00+00:00,2024,45.0,181.15,181.17,180.14,180.49,0.2179487179487259,183.34
2024-11-09 16:00:00+00:00__L36283__H36291,36297,2024-11-09 16:00:00+00:00,36298,2024-11-09 17:00:00+00:00,2024-11-09 18:00:00+00:00,2024,197.24,36283,36285,203.56,36291,36293,195.02,1.125532346380044,1,198.02,1.9500000000000028,36309,2024-11-10 04:00:00+00:00,2024-11-10 05:00:00+00:00,205.16,205.65,11,5.199999999999985,0.5578125000000034,0.8205128205128164,36308,2024-11-10 03:00:00+00:00,202.47,203.37,201.43,201.43,201.43,203.37,0.9948717948717922,435911,2024-11-10 20:55:00+00:00,2024,955.0,203.78,204.35,202.54,202.72,0.4278350515463987,215.64
2024-11-09 17:00:00+00:00__L36278__H36291,36298,2024-11-09 17:00:00+00:00,36298,2024-11-09 17:00:00+00:00,2024-11-09 18:00:00+00:00,2024,197.12,36278,36280,203.56,36291,36293,195.02,1.0653409090909063,0,198.02,1.9500000000000028,36309,2024-11-10 04:00:00+00:00,2024-11-10 05:00:00+00:00,205.16,205.65,11,5.199999999999985,0.5578125000000034,0.8205128205128164,36308,2024-11-10 03:00:00+00:00,202.47,203.37,201.43,201.43,201.43,203.37,0.9948717948717922,435911,2024-11-10 20:55:00+00:00,2024,955.0,203.78,204.35,202.54,202.72,0.4278350515463987,215.64
2024-11-10 20:00:00+00:00__L36317__H36322,36325,2024-11-10 20:00:00+00:00,36326,2024-11-10 21:00:00+00:00,2024-11-10 22:00:00+00:00,2024,203.6,36317,36319,215.64,36322,36324,200.0,1.7681728880157142,1,207.47,3.089999999999989,36339,2024-11-11 10:00:00+00:00,2024-11-11 11:00:00+00:00,215.87,217.04,13,5.135922330097107,0.4073714839961199,0.07443365695793495,36334,2024-11-11 05:00:00+00:00,208.0,208.28,204.26,206.23,204.26,208.28,1.3009708737864156,436388,2024-11-12 12:40:00+00:00,2024,1540.0,209.83,210.21,208.26,208.41,0.004975124378111985,225.69
2024-11-10 21:00:00+00:00__L36313__H36322,36326,2024-11-10 21:00:00+00:00,36326,2024-11-10 21:00:00+00:00,2024-11-10 22:00:00+00:00,2024,204.07,36313,36315,215.64,36322,36324,200.0,1.9944136815798468,0,207.47,3.4200000000000017,36339,2024-11-11 10:00:00+00:00,2024-11-11 11:00:00+00:00,215.87,217.04,13,4.640350877192981,0.4073714839961199,0.06725146198830938,36334,2024-11-11 05:00:00+00:00,208.0,208.28,204.26,206.23,204.26,208.28,1.1754385964912304,436388,2024-11-12 12:40:00+00:00,2024,1540.0,209.83,210.21,208.26,208.41,0.004975124378111985,225.69
2024-11-12 00:00:00+00:00__L36348__H36349,36353,2024-11-12 00:00:00+00:00,36353,2024-11-12 00:00:00+00:00,2024-11-12 01:00:00+00:00,2024,216.4,36348,36350,223.65,36349,36351,215.3,0.5083179297597016,0,220.66,3.6200000000000045,36361,2024-11-12 08:00:00+00:00,2024-11-12 09:00:00+00:00,225.22,225.37,8,2.7403314917127,0.28252788104089255,0.4337016574585611,36358,2024-11-12 05:00:00+00:00,218.68,220.49,216.37,217.97,216.37,220.49,1.1381215469613257,436345,2024-11-12 09:05:00+00:00,2024,5.0,224.47,224.54,220.46,221.24,0.007281553398058521,225.69
2024-11-13 03:00:00+00:00__L36366__H36375,36380,2024-11-13 03:00:00+00:00,36381,2024-11-13 04:00:00+00:00,2024-11-13 05:00:00+00:00,2024,205.01,36366,36368,215.71,36375,36377,200.85,2.0291693088142027,1,205.38,4.239999999999995,36391,2024-11-13 14:00:00+00:00,2024-11-13 15:00:00+00:00,216.88,217.56,10,3.7806603773584952,0.6467941507311596,0.27594339622641245,36389,2024-11-13 12:00:00+00:00,207.81,208.6,206.04,207.58,206.04,208.6,0.6037735849056617,436764,2024-11-13 20:00:00+00:00,2024,300.0,211.02,211.2,208.38,208.4,0.08593749999999949,220.77
2024-11-21 02:00:00+00:00__L36564__H36566,36571,2024-11-21 02:00:00+00:00,36571,2024-11-21 02:00:00+00:00,2024-11-21 03:00:00+00:00,2024,231.03,36564,36566,238.0,36566,36568,229.35,0.7271782885339596,0,232.07,3.2749999999999915,36573,2024-11-21 04:00:00+00:00,2024-11-21 05:00:00+00:00,240.38,241.79,2,3.367938931297719,1.0,0.7267175572519089,36571,2024-11-21 02:00:00+00:00,236.34,236.52,229.35,232.07,229.35,236.52,2.189312977099247,440162,2024-11-25 15:10:00+00:00,2024,6370.0,240.12,240.19,235.25,239.46,0.17712691771269282,264.64
2024-11-26 19:00:00+00:00__L36703__H36705,36708,2024-11-26 19:00:00+00:00,36708,2024-11-26 19:00:00+00:00,2024-11-26 20:00:00+00:00,2024,225.8,36703,36705,232.58,36705,36707,225.35,0.19929140832595973,0,229.09,3.9650000000000034,36715,2024-11-27 02:00:00+00:00,2024-11-27 03:00:00+00:00,233.71,233.81,7,2.108448928121061,0.5486935866983368,0.284993694829759,36713,2024-11-27 00:00:00+00:00,230.72,232.79,229.3,229.64,229.3,232.79,0.8802017654476615,440595,2024-11-27 03:15:00+00:00,2024,15.0,233.38,233.5,232.73,232.87,0.017191977077364643,233.81
2024-11-27 05:00:00+00:00__L36714__H36715,36718,2024-11-27 05:00:00+00:00,36718,2024-11-27 05:00:00+00:00,2024-11-27 06:00:00+00:00,2024,228.07,36714,36716,233.81,36715,36717,227.45,0.2718463629587427,0,228.79,3.9650000000000034,36720,2024-11-27 07:00:00+00:00,2024-11-27 08:00:00+00:00,234.31,234.99,2,1.730138713745273,1.0,0.12610340479192927,36718,2024-11-27 05:00:00+00:00,230.06,230.13,227.45,228.79,227.45,230.13,0.6759142496847427,442043,2024-12-02 03:55:00+00:00,2024,6955.0,230.44,231.08,228.0,228.57,0.7947761194029813,246.88
2024-12-05 01:00:00+00:00__L36898__H36901,36906,2024-12-05 01:00:00+00:00,36906,2024-12-05 01:00:00+00:00,2024-12-05 02:00:00+00:00,2024,224.82,36898,36900,236.5,36901,36903,223.11,0.7606084867894224,0,225.96,3.3700000000000045,36909,2024-12-05 04:00:00+00:00,2024-12-05 05:00:00+00:00,237.04,238.55,3,4.133531157270018,1.0,0.16023738872403304,36906,2024-12-05 01:00:00+00:00,226.42,227.0,223.11,225.96,223.11,227.0,1.1543026706231398,443129,2024-12-05 22:25:00+00:00,2024,1045.0,231.86,231.87,224.0,227.5,0.7712082262210824,245.12
2024-12-05 02:00:00+00:00__L36889__H36901,36907,2024-12-05 02:00:00+00:00,36909,2024-12-05 04:00:00+00:00,2024-12-05 05:00:00+00:00,2024,235.15,36889,36891,236.5,36901,36903,225.6,4.0612375079736385,2,237.04,3.5400000000000063,36914,2024-12-05 09:00:00+00:00,2024-12-05 10:00:00+00:00,237.83,237.93,5,3.4548022598870047,0.10807113543091931,0.3757062146892684,36911,2024-12-05 06:00:00+00:00,235.23,235.76,231.61,233.78,231.61,235.76,1.1723163841807824,443088,2024-12-05 19:00:00+00:00,2024,540.0,236.68,236.79,235.67,236.41,0.021686746987952747,245.12
2024-12-10 17:00:00+00:00__L37037__H37039,37042,2024-12-10 17:00:00+00:00,37044,2024-12-10 19:00:00+00:00,2024-12-10 20:00:00+00:00,2024,210.17,37037,37039,218.56,37039,37041,203.17,3.3306371032973305,2,212.04,4.220000000000013,37052,2024-12-11 03:00:00+00:00,2024-12-11 04:00:00+00:00,219.31,219.33,8,3.824644549763025,0.4723846653671252,0.17772511848341177,37050,2024-12-11 01:00:00+00:00,214.95,216.45,211.68,212.0,211.68,216.45,1.1303317535544946,445698,2024-12-14 20:30:00+00:00,2024,5310.0,216.68,216.93,216.21,216.29,0.05031446540880117,234.66
2024-12-10 18:00:00+00:00__L37028__H37039,37043,2024-12-10 18:00:00+00:00,37043,2024-12-10 18:00:00+00:00,2024-12-10 19:00:00+00:00,2024,206.95,37028,37030,218.56,37039,37041,203.17,1.826528146895386,0,209.25,4.220000000000013,37052,2024-12-11 03:00:00+00:00,2024-12-11 04:00:00+00:00,219.31,219.33,9,3.824644549763025,0.5533553355335568,0.17772511848341177,37050,2024-12-11 01:00:00+00:00,214.95,216.45,211.68,212.0,211.68,216.45,1.1303317535544946,445698,2024-12-14 20:30:00+00:00,2024,5310.0,216.68,216.93,216.21,216.29,0.05031446540880117,234.66
2024-12-15 21:00:00+00:00__L37157__H37161,37166,2024-12-15 21:00:00+00:00,37167,2024-12-15 22:00:00+00:00,2024-12-15 23:00:00+00:00,2024,217.25,37157,37159,222.39,37161,37163,216.09,0.5339470655926336,1,219.25,1.8399999999999892,37168,2024-12-15 23:00:00+00:00,2024-12-16 00:00:00+00:00,224.21,225.51,1,4.413043478260898,1.0,0.9891304347826262,37166,2024-12-15 21:00:00+00:00,220.36,220.52,216.46,216.74,216.46,220.52,2.206521739130449,446073,2024-12-16 03:45:00+00:00,2024,225.0,221.33,221.5,220.32,220.93,0.04926108374384654,227.41
2024-12-23 01:00:00+00:00__L37333__H37334,37338,2024-12-23 01:00:00+00:00,37338,2024-12-23 01:00:00+00:00,2024-12-23 02:00:00+00:00,2024,176.77,37333,37335,182.29,37334,37336,176.36,0.23193980879108253,0,178.24,2.9499999999999886,37340,2024-12-23 03:00:00+00:00,2024-12-23 04:00:00+00:00,186.12,187.3,2,3.308474576271196,1.0,1.298305084745772,37338,2024-12-23 01:00:00+00:00,179.02,181.99,176.36,178.24,176.36,181.99,1.9084745762711923,448123,2024-12-23 06:35:00+00:00,2024,155.0,182.61,182.64,181.61,181.63,0.06749555950266355,187.64
2024-12-26 14:00:00+00:00__L37419__H37420,37423,2024-12-26 14:00:00+00:00,37423,2024-12-26 14:00:00+00:00,2024-12-26 15:00:00+00:00,2024,188.1,37419,37421,190.8,37420,37422,187.44,0.35087719298245434,0,188.56,1.75,37439,2024-12-27 06:00:00+00:00,2024-12-27 07:00:00+00:00,190.82,190.85,16,1.9314285714285688,0.1808000000000009,0.011428571428561034,37438,2024-12-27 05:00:00+00:00,189.66,189.96,187.8,189.11,187.8,189.96,1.2342857142857124,449283,2024-12-27 07:15:00+00:00,2024,15.0,190.02,190.02,189.14,189.34,0.37962962962964025,191.1
2024-12-27 07:00:00+00:00__L37430__H37431,37440,2024-12-27 07:00:00+00:00,37440,2024-12-27 07:00:00+00:00,2024-12-27 08:00:00+00:00,2024,186.53,37430,37432,189.99,37431,37433,185.64,0.4771350453010319,0,186.54,2.0049999999999955,37442,2024-12-27 09:00:00+00:00,2024-12-27 10:00:00+00:00,192.95,194.29,2,3.645885286783052,1.0,1.4763092269326614,37440,2024-12-27 07:00:00+00:00,190.83,191.1,185.64,186.54,185.64,191.1,2.723192019950135,449320,2024-12-27 10:20:00+00:00,2024,20.0,191.44,191.5,190.1,190.3,0.1831501831501829,194.29
2024-12-29 01:00:00+00:00__L37477__H37479,37482,2024-12-29 01:00:00+00:00,37483,2024-12-29 02:00:00+00:00,2024-12-29 03:00:00+00:00,2024,192.61,37477,37479,195.98,37479,37481,192.34,0.14017963760968288,1,193.6,1.529999999999987,37487,2024-12-29 06:00:00+00:00,2024-12-29 07:00:00+00:00,196.2,196.21,4,2.522875816993476,0.8074534161490811,0.1437908496732031,37485,2024-12-29 04:00:00+00:00,194.64,194.77,194.07,194.33,194.07,194.77,0.4575163398692961,449944,2024-12-29 14:20:00+00:00,2024,440.0,195.18,195.24,194.48,194.61,0.4142857142857334,197.68
