role,partition,ref_min,hour,entry_ts,loss_class,latent_class,snapshot_min,close_R,running_mfe_R,running_mae_R,closes_above_H,closes_le_H,reclaim_by_snapshot
CLOCK_SUPPORT,reference_validation,360,16,2026-01-23 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,0.19787985865724375,0.2685512367491122,0.24028268551236884,1,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-01-23 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,0.20141342756183417,0.30742049469963684,0.24028268551236884,2,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-01-23 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,0.11660777385158397,0.37809187279151535,0.24028268551236884,5,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-01-23 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.5971731448763217,0.600706713780912,0.24028268551236884,10,2,True
CLOCK_SUPPORT,reference_validation,360,16,2026-01-24 18:35:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.14516129032258507,0.0,0.16129032258065773,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-24 18:35:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.06451612903226768,0.0,0.16129032258065773,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-24 18:35:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.06451612903226768,0.0,0.16129032258065773,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-24 18:35:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.12903225806451243,0.09677419354839005,0.20967741935485276,1,5,True
CLOCK_SUPPORT,reference_validation,360,16,2026-01-24 18:35:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,0.03225806451612238,0.14516129032258507,0.29032258064517014,3,9,True
CLOCK_SUPPORT,reference_validation,360,16,2026-01-26 18:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.21515151515151681,0.0,0.23939393939394046,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-26 18:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.21515151515151681,0.0,0.23939393939394046,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-26 18:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.13636363636363674,0.0,0.24242424242424504,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-26 18:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.12424242424242708,0.0,0.24242424242424504,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-26 18:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,60,-0.2454545454545453,0.0,0.29090909090909234,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-30 16:25:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.17741935483870908,0.0,0.2483870967741927,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-30 16:25:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.17096774193548456,0.0,0.25161290322580726,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-30 16:25:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.3129032258064518,0.0,0.33548387096773996,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-30 16:25:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.17419354838709453,0.0,0.35483870967741815,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-01-30 16:25:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.19032258064515817,0.04193548387097094,0.35483870967741815,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-07 16:05:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,5,-0.06642066420664439,0.022140221402209552,0.1918819188191914,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-07 16:05:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,10,-0.13653136531365442,0.022140221402209552,0.1918819188191914,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-07 16:05:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,15,-0.07749077490775179,0.022140221402209552,0.1918819188191914,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-07 16:05:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,30,-0.08118081180811743,0.022140221402209552,0.1918819188191914,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-07 16:05:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,60,-0.07749077490775179,0.022140221402209552,0.26937269372693795,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-08 23:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,5,-0.9879032258064511,0.0,1.1370967741935503,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-08 23:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,10,-0.8346774193548394,0.0,1.1370967741935503,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-08 23:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,15,-0.6209677419354832,0.0,1.1370967741935503,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-08 23:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,30,-0.8266129032258087,0.0,1.1370967741935503,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-08 23:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,60,-0.7540322580645153,0.0,1.1370967741935503,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-09 16:40:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,0.11864406779661295,0.15932203389830454,0.0237288135593197,1,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-09 16:40:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,0.12203389830508443,0.15932203389830454,0.0237288135593197,2,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-09 16:40:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,0.2474576271186452,0.2474576271186452,0.0237288135593197,3,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-09 16:40:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,0.6949152542372865,0.7559322033898311,0.0237288135593197,6,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-09 16:40:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.7491525423728833,0.9796610169491518,0.0237288135593197,12,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-13 16:30:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,0.025974025974027013,0.05411255411255422,0.023809523809523735,1,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-13 16:30:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,10,-0.028138528138527213,0.06493506493506446,0.04112554112554072,1,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-13 16:30:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,-0.08441558441558472,0.06493506493506446,0.10389610389610497,1,2,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-13 16:30:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,-0.023809523809523735,0.06493506493506446,0.16883116883116944,1,5,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-13 16:30:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,-0.008658008658006953,0.08441558441558472,0.16883116883116944,5,7,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-17 00:45:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,-0.07322654462242423,0.0,0.10526315789473564,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-17 00:45:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,-0.06864988558352353,0.0,0.10526315789473564,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-17 00:45:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,-0.025171624713958736,0.0,0.10526315789473564,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-17 00:45:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,0.025171624713958736,0.03432494279176339,0.10526315789473564,2,4,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-17 00:45:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,-0.1533180778032044,0.03432494279176339,0.1578947368421051,3,9,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-20 16:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,5,-0.16774193548386923,0.0,0.20000000000000093,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-20 16:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,10,-0.1870967741935473,0.0,0.20000000000000093,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-20 16:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,15,-0.16451612903225926,0.0,0.20000000000000093,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-20 16:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,30,-0.18064516129032282,0.0,0.23548387096774256,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-20 16:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,60,-0.1612903225806447,0.0,0.23548387096774256,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-02-24 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,0.08510638297872115,0.11170212765957056,0.06914893617021756,1,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-24 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,0.15957446808510406,0.2872340425531858,0.06914893617021756,2,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-24 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,0.03723404255318767,0.2872340425531858,0.06914893617021756,3,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-24 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,0.36170212765956866,0.4787234042553122,0.06914893617021756,6,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-02-24 16:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.3191489361702081,0.5319148936170185,0.06914893617021756,12,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-02 16:00:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,-0.05769230769230765,0.0,0.08814102564102526,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-02 16:00:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,10,0.15384615384615524,0.1714743589743603,0.08814102564102526,1,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-02 16:00:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,0.10256410256410274,0.21794871794871803,0.08814102564102526,2,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-02 16:00:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,-0.008012820512820065,0.21794871794871803,0.08814102564102526,3,3,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-02 16:00:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,-0.200320512820513,0.21794871794871803,0.22435897435897317,3,9,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-04 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,-0.11883408071748883,0.0,0.1479820627802712,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-04 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,-0.13452914798206445,0.0,0.1479820627802712,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-04 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,0.008968609865469051,0.03587443946188258,0.1479820627802712,1,2,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-04 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,0.08744394618834078,0.23094170403587427,0.1479820627802712,4,2,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-04 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,0.04260089686098596,0.23094170403587427,0.1479820627802712,8,4,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-09 03:10:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,5,-0.17905405405405,0.0,0.2668918918918898,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-09 03:10:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,10,-0.17567567567567471,0.0,0.2668918918918898,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-09 03:10:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,15,-0.31081081081080725,0.0,0.3243243243243229,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-09 03:10:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,30,-0.3783783783783759,0.0,0.40878378378378255,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-09 03:10:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,60,-0.23648648648648316,0.0,0.40878378378378255,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-10 16:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.8118279569892465,0.0,0.8252688172042995,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-10 16:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.8279569892473116,0.0,0.833333333333332,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-10 16:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.8387096774193563,0.0,0.846774193548385,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-10 16:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.7123655913978474,0.0,0.846774193548385,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-10 16:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,60,-0.5456989247311833,0.0,0.846774193548385,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-11 17:25:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,-0.09508196721311224,0.032786885245904465,0.2196721311475371,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-11 17:25:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,-0.039344262295078834,0.078688524590167,0.2196721311475371,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-11 17:25:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,-0.02950819672130796,0.078688524590167,0.2196721311475371,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-11 17:25:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,0.08196721311475418,0.08852459016393786,0.2196721311475371,1,5,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-11 17:25:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,0.06885245901639611,0.2065573770491837,0.2196721311475371,7,5,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-14 22:00:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,5,-0.10000000000000316,0.0,0.13333333333333755,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-14 22:00:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,10,0.02222222222221766,0.02222222222221766,0.13333333333333755,1,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-14 22:00:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,15,-0.06666666666666878,0.05555555555555205,0.13333333333333755,1,2,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-14 22:00:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,30,-0.011111111111116725,0.05555555555555205,0.13333333333333755,2,4,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-14 22:00:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,60,0.5888888888888865,0.8555555555555457,0.1555555555555552,5,7,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-15 17:50:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.13333333333332842,0.0,0.2296296296296323,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-15 17:50:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.1185185185185165,0.0,0.2296296296296323,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-15 17:50:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.12592592592592772,0.0,0.2296296296296323,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-15 17:50:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.12592592592592772,0.0,0.2296296296296323,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-15 17:50:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.6000000000000042,0.0,0.6518518518518512,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-17 18:15:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.054999999999999716,0.0,0.06499999999999773,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-17 18:15:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.054999999999999716,0.0,0.0899999999999963,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-17 18:15:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.15499999999999403,0.0,0.16499999999999915,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-17 18:15:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.2749999999999986,0.0,0.32499999999999574,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-17 18:15:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,60,-0.49499999999999744,0.0,0.5899999999999963,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-20 21:15:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,5,-0.19685039370078802,0.0,0.25984251968503885,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-20 21:15:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,10,-0.08661417322834628,0.0,0.25984251968503885,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-20 21:15:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,15,-0.11023622047244173,0.0,0.25984251968503885,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-20 21:15:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,30,0.21259842519684793,0.40944881889763596,0.25984251968503885,2,4,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-20 21:15:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,60,0.16535433070865702,0.40944881889763596,0.25984251968503885,8,4,True
CLOCK_SUPPORT,reference_validation,360,16,2026-03-21 20:30:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,5,-2.4666666666666766,0.0,2.7238095238095306,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-21 20:30:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,10,-2.7238095238095306,0.0,3.200000000000008,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-21 20:30:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,15,-3.676190476190486,0.0,3.9809523809523846,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-21 20:30:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,30,-3.0476190476190586,0.0,3.9809523809523846,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-21 20:30:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,60,-2.714285714285716,0.0,3.9809523809523846,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-30 00:15:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.43037974683544394,0.0,0.46202531645569506,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-30 00:15:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.48734177215190133,0.0,0.5379746835443049,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-30 00:15:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.6898734177215157,0.0,0.7405063291139192,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-30 00:15:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.7468354430379731,0.0,0.8544303797468341,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-03-30 00:15:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.34177215189873544,0.0,0.8544303797468341,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-02 16:40:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,5,-0.2302631578947373,0.0,0.2335526315789495,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-02 16:40:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,10,-0.18092105263157765,0.0,0.23684210526315702,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-02 16:40:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,15,-0.1743421052631579,0.0,0.23684210526315702,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-02 16:40:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,30,-0.18092105263157765,0.0,0.23684210526315702,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-02 16:40:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,60,-0.12171052631579071,0.0,0.23684210526315702,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-05 22:45:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,0.11827956989247254,0.19354838709677394,0.05913978494623627,1,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-05 22:45:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,0.09139784946236654,0.20967741935483908,0.05913978494623627,2,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-05 22:45:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,0.22580645161290422,0.3602150537634419,0.05913978494623627,3,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-05 22:45:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,0.6720430107526884,0.8494623655913972,0.05913978494623627,6,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-05 22:45:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,0.8118279569892427,0.9677419354838698,0.05913978494623627,12,0,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-09 16:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.07114624505929121,0.01976284584980124,0.08695652173912995,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-09 16:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,0.04347826086956497,0.07114624505928559,0.08695652173912995,1,1,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-09 16:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.03952569169960248,0.07114624505928559,0.08695652173912995,1,2,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-09 16:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.3162055335968367,0.07114624505928559,0.3794466403162029,1,5,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-09 16:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,0.031620553359683105,0.15019762845849616,0.4031620553359666,3,9,True
CLOCK_SUPPORT,reference_validation,360,16,2026-04-10 20:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.48605577689243157,0.0,0.5378486055776889,0,1,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-10 20:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.46215139442231107,0.0,0.5378486055776889,0,2,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-10 20:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.4501992031872508,0.0,0.5378486055776889,0,3,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-10 20:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.5418326693227109,0.0,0.5537848605577655,0,6,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-10 20:30:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,60,-0.5019920318725082,0.0,0.5617529880478095,0,12,False
CLOCK_SUPPORT,reference_validation,360,16,2026-04-12 20:40:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,0.11904761904762308,0.2222222222222222,0.01587301587301265,1,0,True
