role,partition,dev_block,execution_start,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,confirm_ts,reentry_ts,reentry_price,reentry_R,exit_ts,exit_price,exit_reason,floor_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,ref_width_pct,parent_mfe_R,parent_mae_R,parent_hold_min,exit_to_signal_min,signal_to_confirm_min,confirm_to_e20_min,confirm_close_R,confirm_body_R,running_mfe_R_to_confirm,running_mae_R_to_confirm,preconfirm_30m_return_R,preexit_60m_return_R,preexit_60m_range_R,preentry_30m_return_R,preentry_30m_range_R,preentry_60m_return_R,preentry_60m_range_R,last_completed_close_R_before_e20,stress_outcome,raw_outcome
CLOCK_SUPPORT,reference_validation,,2025-09-26 16:00:00+00:00,198.18,190.72,7.460000000000008,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,-0.378443838934317,-0.628443838934317,2025-09-26 16:40:00+00:00,2025-09-26 16:50:00+00:00,2025-09-26 17:00:00+00:00,199.672,0.2,2025-09-26 17:25:00+00:00,201.16400000000002,TARGET,,3.7361272486878816,3.4861272486878816,3.3576834097535646,2.8576834097535646,True,True,0.03764254717933196,0.14209115281501355,0.1005361930294905,25.0,5.0,10.0,10.0,0.14209115281501355,-0.020107238605895052,0.19839142091152656,0.034852546916892636,0.045576407506702825,0.33378016085790974,0.47989276139410303,0.19034852546916703,0.2386058981233243,0.35790884718498456,0.5321715817694362,0.17024128686326817,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2025-10-03 16:00:00+00:00,234.88,227.0,7.8799999999999955,2025-10-03 16:00:00+00:00,2025-10-03 16:20:00+00:00,-1.0643732970027076,-1.3143732970027076,2025-10-03 16:25:00+00:00,2025-10-03 16:35:00+00:00,2025-10-03 16:40:00+00:00,236.456,0.2,2025-10-03 16:50:00+00:00,234.96,E10_FLOOR,2025-10-03 16:45:00+00:00,-3.163379233345698,-3.4133792333456983,-4.227752530348406,-4.727752530348406,False,False,0.03354904632152587,0.20050761421319968,0.14086294416243475,20.0,5.0,10.0,5.0,0.16370558375634425,0.11167512690355279,0.2271573604060905,0.14086294416243475,0.09010152284263705,0.42385786802030523,0.7157360406091393,0.12817258883248622,0.36802030456852525,0.35406091370558296,0.47715736040609047,0.16370558375634425,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-10-04 16:00:00+00:00,229.81,224.0,5.810000000000002,2025-10-05 02:30:00+00:00,2025-10-05 02:45:00+00:00,-1.4794830512162571,-1.7294830512162571,2025-10-05 02:50:00+00:00,2025-10-05 03:00:00+00:00,2025-10-05 03:05:00+00:00,230.972,0.2,2025-10-05 03:20:00+00:00,230.17,E10_FLOOR,2025-10-05 03:15:00+00:00,-1.7361411772855995,-1.9861411772855997,-3.2156242285018566,-3.7156242285018566,False,False,0.025281754492841924,0.26678141135972644,0.3098106712564562,15.0,5.0,10.0,5.0,0.34939759036144585,0.1376936316695372,0.35111876075731346,0.12048192771084137,0.17555938037865917,0.437177280550773,0.7401032702237538,0.32874354561101476,0.5938037865748688,0.6953528399311515,0.7796901893287435,0.34939759036144585,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-11-24 16:00:00+00:00,132.55,128.43,4.1200000000000045,2025-11-24 16:00:00+00:00,2025-11-24 16:15:00+00:00,-0.7921539041871317,-1.0421539041871317,2025-11-24 16:20:00+00:00,2025-11-24 16:30:00+00:00,2025-11-24 16:35:00+00:00,133.37400000000002,0.2,2025-11-24 16:40:00+00:00,134.198,TARGET,,3.0890578373595767,2.8390578373595767,2.296903933172445,1.796903933172445,True,True,0.0310826103357224,0.0728155339805783,0.18932038834951462,15.0,5.0,10.0,5.0,0.2184466019417418,0.13349514563106368,0.2548543689320344,0.10436893203883649,0.2111650485436833,0.5218446601941686,0.6990291262135904,0.19417475728154904,0.41019417475728054,0.4587378640776661,0.5655339805825198,0.2184466019417418,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2026-01-12 16:00:00+00:00,142.7,138.59,4.109999999999985,2026-01-12 16:00:00+00:00,2026-01-12 16:15:00+00:00,-0.07007708479322972,-0.3200770847932297,2026-01-12 16:25:00+00:00,2026-01-12 16:35:00+00:00,2026-01-12 16:40:00+00:00,143.522,0.2,2026-01-12 16:50:00+00:00,142.82,E10_FLOOR,2026-01-12 16:45:00+00:00,-2.4456180933933314,-2.695618093393332,-2.515695178186561,-3.0156951781865615,False,False,0.028801681850034937,0.07299270072993004,0.10948905109488814,15.0,10.0,10.0,5.0,0.18734793187348248,0.026763990267636404,0.37956204379562236,0.15815085158150355,0.12408759124087415,0.3163017031630209,0.6447688564476922,0.19464720194647547,0.5377128953771259,0.32116788321167833,0.610705596107056,0.18734793187348248,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2026-01-23 16:00:00+00:00,128.05,125.22,2.8300000000000125,2026-01-23 16:00:00+00:00,2026-01-23 16:30:00+00:00,-1.288559156579494,-1.538559156579494,2026-01-23 16:40:00+00:00,2026-01-23 16:50:00+00:00,2026-01-23 16:55:00+00:00,128.616,0.2,2026-01-23 17:05:00+00:00,128.13,E10_FLOOR,2026-01-23 17:00:00+00:00,-1.889345027057343,-2.1393450270573435,-3.177904183636837,-3.6779041836368376,False,False,0.02210074189769631,0.24381625441695925,0.24028268551236884,30.0,10.0,10.0,5.0,0.24734982332154967,-0.045936395759715504,0.37809187279151535,0.24028268551236884,0.23674911660776837,0.4876325088339235,0.8445229681978813,0.36042402826854825,0.6183745583038842,0.3215547703180186,0.6183745583038842,0.24734982332154967,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2026-06-17 16:00:00+00:00,73.83,71.54,2.289999999999992,2026-06-17 16:00:00+00:00,2026-06-17 16:10:00+00:00,-0.3386157388595157,-0.5886157388595157,2026-06-17 16:15:00+00:00,2026-06-17 16:25:00+00:00,2026-06-17 16:30:00+00:00,74.288,0.2,2026-06-17 16:35:00+00:00,74.01,E10_FLOOR_ENTRY_BAR,2026-06-17 16:30:00+00:00,-1.8710962739607595,-2.1210962739607595,-2.209712012820275,-2.709712012820275,False,False,0.031017201679533958,0.03930131004366975,0.06986899563318652,10.0,5.0,10.0,5.0,0.2576419213973823,0.19650655021834254,0.3624454148471621,0.06986899563318652,0.28820960698689907,0.4978165938864649,0.6943231441048074,0.2314410480349358,0.43231441048034863,0.5502183406113579,0.786026200873364,0.2576419213973823,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2026-06-30 16:00:00+00:00,74.08,71.85,2.230000000000004,2026-07-01 01:35:00+00:00,2026-07-01 01:50:00+00:00,-1.1474082073434366,-1.3974082073434366,2026-07-01 02:15:00+00:00,2026-07-01 02:25:00+00:00,2026-07-01 02:30:00+00:00,74.526,0.2,2026-07-01 02:35:00+00:00,74.972,TARGET,,2.9922443174194013,2.7422443174194013,1.8448361100759647,1.3448361100759647,True,True,0.030102591792656643,0.13004484304932992,0.34977578475336313,15.0,25.0,10.0,5.0,0.17040358744394385,0.03139013452914487,0.2242152466367709,0.14798206278026804,0.242152466367709,0.17937219730941928,0.9641255605381174,0.21973094170403318,0.37219730941703894,0.5201793721973069,0.6233183856502233,0.17040358744394385,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2026-07-03 16:00:00+00:00,82.1,80.83,1.269999999999996,2026-07-03 18:55:00+00:00,2026-07-03 19:15:00+00:00,-0.24360535931783334,-0.49360535931783334,2026-07-03 19:20:00+00:00,2026-07-03 19:30:00+00:00,2026-07-03 19:35:00+00:00,82.354,0.2,2026-07-03 19:40:00+00:00,82.60799999999999,TARGET,,1.542123029846687,1.292123029846687,1.2985176705288537,0.7985176705288537,True,True,0.01546894031668692,0.22834645669291903,0.133858267716526,20.0,5.0,10.0,5.0,0.1653543307086682,0.007874015748035548,0.29133858267716983,0.031496062992119815,0.1338582677165372,0.37795275590551614,0.5748031496063042,0.11023622047244173,0.33858267716534957,0.40944881889763596,0.559055118110233,0.1653543307086682,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2026-07-17 16:00:00+00:00,74.97,73.32,1.6500000000000057,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,-0.13338668800849662,-0.3833866880084966,2026-07-17 17:05:00+00:00,2026-07-17 17:15:00+00:00,2026-07-17 17:25:00+00:00,75.3,0.2,2026-07-17 18:20:00+00:00,75.04,E10_FLOOR,2026-07-17 18:15:00+00:00,-1.7264276228419195,-1.9764276228419198,-1.8598143108504162,-2.3598143108504166,False,False,0.02200880352140864,0.07272727272727524,0.10303030303030371,15.0,10.0,10.0,10.0,0.13939393939394132,-0.042424242424238146,0.3696969696969681,0.05454545454545642,0.1333333333333322,0.10303030303030371,0.32727272727272994,0.151515151515151,0.4242424242424245,0.2242424242424176,0.5878787878787851,0.11515151515151338,FAIL,FAIL
REF_SUPPORT,development,0,2022-01-01 15:00:00+00:00,173.37,170.52,2.8499999999999943,2022-01-01 15:25:00+00:00,2022-01-01 15:50:00+00:00,-0.2018803714598505,-0.4518803714598505,2022-01-01 16:00:00+00:00,2022-01-01 16:10:00+00:00,2022-01-01 16:15:00+00:00,173.94,0.2,2022-01-01 16:25:00+00:00,174.51,TARGET,,1.6384960331148335,1.3884960331148335,1.436615661654983,0.936615661654983,True,True,0.016438830247447623,0.30526315789473907,0.12631578947368924,25.0,10.0,10.0,5.0,0.2561403508771899,-0.06315789473684462,0.3964912280701746,0.12631578947368924,0.17543859649122842,0.30526315789473907,0.7157894736842191,0.27368421052631675,0.5228070175438638,0.3894736842105219,0.6912280701754395,0.2561403508771899,WIN,WIN
REF_SUPPORT,development,0,2022-01-06 15:00:00+00:00,151.09,146.22,4.8700000000000045,2022-01-06 17:05:00+00:00,2022-01-06 17:15:00+00:00,-1.0920643325170731,-1.3420643325170731,2022-01-06 17:25:00+00:00,2022-01-06 17:35:00+00:00,2022-01-06 17:40:00+00:00,152.064,0.2,2022-01-06 18:10:00+00:00,153.038,TARGET,,3.2025989057239412,2.9525989057239412,2.110534573206868,1.610534573206868,True,True,0.03223244423853335,0.09445585215605905,0.14168377823408565,10.0,10.0,10.0,5.0,0.2874743326488715,0.12320328542094912,0.30390143737166087,0.14168377823408565,0.20739219712526044,0.17453798767967013,0.5646817248459953,0.3552361396303935,0.4455852156057465,0.5174537987679687,0.5995893223819271,0.2874743326488715,WIN,WIN
REF_SUPPORT,development,0,2022-01-21 15:00:00+00:00,124.12,115.5,8.620000000000005,2022-01-21 16:20:00+00:00,2022-01-21 16:35:00+00:00,-3.1824041250402835,-3.432404125040284,2022-01-21 17:00:00+00:00,2022-01-21 17:10:00+00:00,2022-01-21 17:20:00+00:00,125.84400000000001,0.2,2022-01-21 17:25:00+00:00,124.09,E10_FLOOR_ENTRY_BAR,2022-01-21 17:20:00+00:00,-6.968945678776928,-7.218945678776928,-10.151349803817212,-10.651349803817212,False,False,0.06944892039961331,0.11368909512760896,0.19837587006960639,15.0,25.0,10.0,10.0,0.1264501160092794,-0.1566125290023211,0.30742459396751626,0.22505800464037085,0.2262180974477944,0.32714617169373617,0.5916473317865419,0.29582366589327097,0.4895591647331783,0.09976798143851497,0.532482598607887,0.17169373549883862,FAIL,FAIL
REF_SUPPORT,development,0,2022-02-01 15:00:00+00:00,111.04,103.96,7.0800000000000125,2022-02-01 16:30:00+00:00,2022-02-01 16:45:00+00:00,-0.7654899135446924,-1.0154899135446924,2022-02-01 16:50:00+00:00,2022-02-01 17:00:00+00:00,2022-02-01 17:05:00+00:00,112.456,0.2,2022-02-01 17:35:00+00:00,111.25,E10_FLOOR,2022-02-01 17:30:00+00:00,-5.362097175784342,-5.612097175784342,-6.127587089329035,-6.627587089329035,False,False,0.06376080691642662,0.17655367231638386,0.18644067796610242,15.0,5.0,10.0,5.0,0.25564971751412213,-0.0014124293785317936,0.3629943502824843,0.03813559322034036,0.2358757062146871,0.6016949152542349,0.7259887005649706,0.15960451977401038,0.42796610169491467,0.405367231638416,0.696327683615817,0.25564971751412213,FAIL,FAIL
REF_SUPPORT,development,0,2022-02-20 15:00:00+00:00,90.98,87.37,3.6099999999999994,2022-02-20 17:40:00+00:00,2022-02-20 18:00:00+00:00,-0.16487140030774228,-0.4148714003077423,2022-02-20 18:05:00+00:00,2022-02-20 18:15:00+00:00,2022-02-20 18:20:00+00:00,91.702,0.2,2022-02-20 18:40:00+00:00,92.424,TARGET,,3.9366644129898987,3.6866644129898987,3.7717930126821564,3.2717930126821564,True,True,0.03967905034073422,0.14404432132963882,0.08310249307479146,20.0,5.0,10.0,5.0,0.20775623268698065,-0.02770083102492918,0.274238227146813,0.04986149584487724,0.08864265927978045,0.19390581717451605,0.40997229916897626,0.17728531855955698,0.33795013850415484,0.3102493074792257,0.47922437673130314,0.20775623268698065,WIN,WIN
REF_SUPPORT,development,0,2022-03-27 15:00:00+00:00,101.1,98.68,2.4199999999999875,2022-03-27 15:20:00+00:00,2022-03-27 16:15:00+00:00,-0.049455984174051615,-0.2994559841740516,2022-03-27 16:25:00+00:00,2022-03-27 16:35:00+00:00,2022-03-27 16:40:00+00:00,101.58399999999999,0.2,2022-03-27 17:05:00+00:00,101.33,E10_FLOOR,2022-03-27 17:00:00+00:00,-1.250196881398602,-1.500196881398602,-1.2996528655726536,-1.7996528655726536,False,False,0.02393669634025705,0.24380165289256464,0.16942148760330525,55.0,10.0,10.0,5.0,0.1983471074380192,0.07851239669421434,0.31818181818182406,0.06198347107437696,0.008264462809915754,0.15702479338842867,0.5371900826446298,0.20247933884297414,0.380165289256201,0.16942148760330525,0.380165289256201,0.1983471074380192,FAIL,FAIL
REF_SUPPORT,development,0,2022-05-30 15:00:00+00:00,46.71,44.92,1.7899999999999991,2022-05-30 20:25:00+00:00,2022-05-30 20:35:00+00:00,-0.5352172982231451,-0.7852172982231451,2022-05-30 20:55:00+00:00,2022-05-30 21:05:00+00:00,2022-05-30 21:10:00+00:00,47.068,0.2,2022-05-30 21:15:00+00:00,47.426,TARGET,,3.8030084133594544,3.5530084133594544,3.2677911151363093,2.7677911151363093,True,True,0.03832155855277241,0.15642458100558732,0.2402234636871508,10.0,20.0,10.0,5.0,0.15083798882681348,-0.07262569832402381,0.3631284916201111,0.19553072625698412,0.2569832402234603,0.36312849162011507,0.9050279329608968,0.15642458100558332,0.530726256983242,0.564245810055865,0.8603351955307262,0.15083798882681348,WIN,WIN
REF_SUPPORT,development,1,2022-08-21 15:00:00+00:00,36.27,35.55,0.720000000000006,2022-08-21 16:45:00+00:00,2022-08-21 17:00:00+00:00,0.0,-0.25,2022-08-21 17:05:00+00:00,2022-08-21 17:15:00+00:00,2022-08-21 17:20:00+00:00,36.414,0.2,2022-08-21 17:45:00+00:00,36.28,E10_FLOOR,2022-08-21 17:40:00+00:00,-1.8399516669412863,-2.0899516669412863,-1.8399516669412863,-2.3399516669412863,False,False,0.019851116625310337,0.37499999999999134,0.1666666666666716,15.0,5.0,10.0,5.0,0.18055555555554775,-0.09722222222222181,0.3194444444444375,0.0833333333333358,0.26388888888888357,0.3194444444444473,1.0138888888888762,-0.09722222222222181,0.48611111111110905,0.7916666666666605,1.0138888888888762,0.18055555555554775,FAIL,FAIL
REF_SUPPORT,development,1,2022-09-05 15:00:00+00:00,31.77,31.12,0.6499999999999986,2022-09-05 15:00:00+00:00,2022-09-05 15:25:00+00:00,-0.15738117721114664,-0.40738117721114664,2022-09-05 15:35:00+00:00,2022-09-05 15:45:00+00:00,2022-09-05 15:50:00+00:00,31.9,0.2,2022-09-05 15:55:00+00:00,31.82,E10_FLOOR_ENTRY_BAR,2022-09-05 15:50:00+00:00,-1.2539184952977678,-1.5039184952977678,-1.4112996725089144,-1.9112996725089144,False,False,0.020459553037456675,0.21538461538461673,0.1692307692307687,25.0,10.0,10.0,5.0,0.13846153846153855,0.06153846153846036,0.18461538461538654,0.13846153846153855,0.03076923076923018,0.2769230769230771,0.6461538461538502,0.1692307692307687,0.35384615384615525,0.4461538461538458,0.569230769230772,0.13846153846153855,FAIL,FAIL
REF_SUPPORT,development,1,2022-09-26 15:00:00+00:00,33.41,32.1,1.3099999999999952,2022-09-26 18:05:00+00:00,2022-09-26 18:30:00+00:00,-0.5986231667165498,-0.8486231667165498,2022-09-26 18:45:00+00:00,2022-09-26 18:55:00+00:00,2022-09-26 19:00:00+00:00,33.672,0.2,2022-09-26 20:35:00+00:00,33.5,E10_FLOOR,2022-09-26 20:30:00+00:00,-2.5540508434306886,-2.804050843430689,-3.1526740101472384,-3.652674010147239,False,False,0.03920981741993401,0.16030534351145162,0.1603053435114462,25.0,15.0,10.0,5.0,0.16030534351145162,-0.05343511450381721,0.2519083969465699,0.06870229007633331,0.1832061068702258,0.3587786259541989,0.5496183206106882,0.15267175572518815,0.32061068702290324,0.2900763358778602,0.534351145038172,0.16030534351145162,FAIL,FAIL
REF_SUPPORT,development,1,2022-10-05 15:00:00+00:00,33.78,33.15,0.6300000000000026,2022-10-05 16:05:00+00:00,2022-10-05 16:25:00+00:00,0.0,-0.25,2022-10-05 16:50:00+00:00,2022-10-05 17:00:00+00:00,2022-10-05 17:05:00+00:00,33.906,0.2,2022-10-05 17:20:00+00:00,34.032000000000004,TARGET,,1.8580782162449516,1.6080782162449516,1.8580782162449516,1.3580782162449516,True,True,0.01865008880994679,0.17460317460317298,0.2857142857142841,20.0,25.0,10.0,5.0,0.15873015873016033,0.04761904761904923,0.3333333333333333,0.23809523809523486,0.3650793650793699,0.2539682539682588,0.6031746031746048,0.301587301587308,0.5714285714285682,0.19047619047619693,0.6190476190476174,0.15873015873016033,WIN,WIN
REF_SUPPORT,development,1,2022-10-17 15:00:00+00:00,31.19,30.39,0.8000000000000007,2022-10-17 23:35:00+00:00,2022-10-17 23:55:00+00:00,0.0,-0.25,2022-10-18 00:20:00+00:00,2022-10-18 00:30:00+00:00,2022-10-18 00:35:00+00:00,31.35,0.2,2022-10-18 00:50:00+00:00,31.27,E10_FLOOR,2022-10-18 00:45:00+00:00,-1.2759170653907637,-1.5259170653907637,-1.2759170653907637,-1.7759170653907637,False,False,0.025649246553382517,0.11249999999999973,0.07500000000000277,20.0,25.0,10.0,5.0,0.3374999999999992,0.12500000000000167,0.34999999999999665,0.11249999999999973,0.4125000000000019,0.22499999999999945,0.37500000000000056,0.37500000000000056,0.4624999999999964,0.3000000000000022,0.4624999999999964,0.3374999999999992,FAIL,FAIL
REF_SUPPORT,development,2,2023-04-25 15:00:00+00:00,21.163,20.726,0.43700000000000117,2023-04-25 17:55:00+00:00,2023-04-25 18:05:00+00:00,-1.1576808581014175,-1.4076808581014175,2023-04-25 18:15:00+00:00,2023-04-25 18:25:00+00:00,2023-04-25 18:35:00+00:00,21.2504,0.2,2023-04-25 18:45:00+00:00,21.142,E10_FLOOR,2023-04-25 18:40:00+00:00,-2.5505402251251863,-2.8005402251251867,-3.708221083226604,-4.208221083226604,False,False,0.020649246326135292,0.23798627002288084,0.19908466819221857,10.0,10.0,10.0,10.0,0.12814645308924666,0.08924485125858438,0.27231121281464404,0.11212814645308777,0.0503432494279221,0.3569794050343294,1.0,0.18077803203660608,0.3844393592677318,0.5194508009153311,0.8901601830663577,0.12356979405033948,FAIL,FAIL
REF_SUPPORT,development,3,2023-11-25 15:00:00+00:00,58.528,57.351,1.1769999999999996,2023-11-25 15:40:00+00:00,2023-11-25 16:30:00+00:00,-0.00854291962820719,-0.2585429196282072,2023-11-25 16:50:00+00:00,2023-11-25 17:00:00+00:00,2023-11-25 17:05:00+00:00,58.7634,0.2,2023-11-25 17:35:00+00:00,58.998799999999996,TARGET,,2.002947412845346,1.7529474128453462,1.994404493217139,1.494404493217139,True,True,0.020110032804811367,0.28122344944775124,0.16822429906542097,50.0,20.0,10.0,5.0,0.16482582837723253,0.12489379779099279,0.17332200509770662,0.16822429906542097,0.2327952421410374,0.09600679694137602,0.45454545454545786,0.17332200509770662,0.26083262531860857,0.11979609175870712,0.44944774851317215,0.16482582837723253,WIN,WIN
REF_SUPPORT,development,4,2024-02-07 15:00:00+00:00,96.201,94.56,1.6409999999999911,2024-02-07 15:25:00+00:00,2024-02-07 15:50:00+00:00,-0.2130954979677746,-0.4630954979677746,2024-02-07 15:55:00+00:00,2024-02-07 16:05:00+00:00,2024-02-07 16:10:00+00:00,96.52919999999999,0.2,2024-02-07 16:25:00+00:00,96.296,E10_FLOOR,2024-02-07 16:20:00+00:00,-1.207924648707226,-1.457924648707226,-1.4210201466750005,-1.9210201466750005,False,False,0.017058034739763528,0.2931139549055523,0.21328458257160038,25.0,5.0,10.0,5.0,0.3625837903717345,0.2230347349177341,0.398537477148089,0.09201706276660394,0.3272394881170073,0.3443022547227305,0.9006703229738066,0.2827544180377912,0.490554539914693,0.7672151127361408,0.9134673979281033,0.3625837903717345,FAIL,FAIL
REF_SUPPORT,development,4,2024-02-10 15:00:00+00:00,109.12,107.134,1.9860000000000042,2024-02-10 18:50:00+00:00,2024-02-10 19:05:00+00:00,-0.6369134897361017,-0.8869134897361017,2024-02-10 19:20:00+00:00,2024-02-10 19:30:00+00:00,2024-02-10 19:45:00+00:00,109.5172,0.2,2024-02-10 19:50:00+00:00,109.231,E10_FLOOR_ENTRY_BAR,2024-02-10 19:45:00+00:00,-1.3066440705204463,-1.5566440705204463,-1.943557560256548,-2.443557560256548,False,False,0.01820014662756602,0.19133937562940315,0.1359516616314248,15.0,15.0,10.0,15.0,0.13695871097683324,0.014098690835846691,0.20140986908358038,0.1359516616314248,0.20745216515608814,0.4028197381671751,0.7764350453172197,0.1505538771399757,0.27593152064451193,0.27442094662638494,0.3449144008056399,0.17925478348438761,FAIL,FAIL
REF_SUPPORT,development,4,2024-03-06 15:00:00+00:00,132.83,126.263,6.567000000000007,2024-03-07 00:35:00+00:00,2024-03-07 01:10:00+00:00,-0.3839494090190354,-0.6339494090190354,2024-03-07 01:15:00+00:00,2024-03-07 01:25:00+00:00,2024-03-07 01:30:00+00:00,134.1434,0.2,2024-03-07 01:50:00+00:00,135.45680000000002,TARGET,,4.895507345124672,4.645507345124672,4.511557936105637,4.011557936105637,True,True,0.049439132726040856,0.3710979138114787,0.11542561291305146,35.0,5.0,10.0,5.0,0.23024211968935568,0.21973503883051781,0.399421349170091,0.04842393787117583,-0.06334703822140952,0.418608192477538,0.7097609258413273,-0.014466270747677593,0.4478452870412668,0.33013552611542624,0.669712197350387,0.23024211968935568,WIN,WIN
REF_SUPPORT,development,4,2024-05-30 15:00:00+00:00,169.791,165.021,4.77000000000001,2024-05-30 16:45:00+00:00,2024-05-30 17:10:00+00:00,-0.4770570878315228,-0.7270570878315228,2024-05-30 17:15:00+00:00,2024-05-30 17:25:00+00:00,2024-05-30 17:30:00+00:00,170.745,0.2,2024-05-30 17:35:00+00:00,171.699,TARGET,,2.7936396380567885,2.5436396380567885,2.3165825502252657,1.8165825502252657,True,True,0.02809336183896679,0.05178197064989802,0.1463312368972759,25.0,5.0,10.0,5.0,0.2970649895178194,0.018238993710689495,0.33731656184486486,0.06184486373165343,0.27484276729559837,0.34528301886792795,0.38532494758910235,0.29287211740041685,0.4396226415094348,0.4431865828092243,0.5524109014675082,0.2970649895178194,WIN,WIN
REF_SUPPORT,development,5,2024-08-21 15:00:00+00:00,142.42,138.689,3.7309999999999945,2024-08-21 18:20:00+00:00,2024-08-21 18:40:00+00:00,-0.48097177362732557,-0.7309717736273256,2024-08-21 18:55:00+00:00,2024-08-21 19:05:00+00:00,2024-08-21 19:10:00+00:00,143.16619999999998,0.2,2024-08-21 19:20:00+00:00,142.385,E10_FLOOR,2024-08-21 19:15:00+00:00,-2.7282976009699866,-2.978297600969987,-3.209269374597312,-3.7092693745973127,False,False,0.026197163319758424,0.1554543017957688,0.1500938086303872,20.0,15.0,10.0,5.0,0.19512195121951478,0.18064861967301196,0.19914232109354718,0.1500938086303872,0.23210935406057,0.08844813722862852,0.5065666041275768,0.308496381667109,0.34923612972393436,0.3811310640578931,0.4283034039131642,0.19512195121951478,FAIL,FAIL
REF_SUPPORT,development,5,2024-09-19 15:00:00+00:00,141.922,138.403,3.5190000000000055,2024-09-19 15:15:00+00:00,2024-09-19 15:35:00+00:00,-0.4051521258155999,-0.6551521258155999,2024-09-19 15:40:00+00:00,2024-09-19 15:50:00+00:00,2024-09-19 15:55:00+00:00,142.6258,0.2,2024-09-19 16:05:00+00:00,143.3296,TARGET,,2.4672955383948647,2.2172955383948647,2.062143412579265,1.5621434125792648,True,True,0.024795310099914078,0.0761579994316568,0.11963626030121956,20.0,5.0,10.0,5.0,0.2574595055413483,0.022165387894288957,0.2992327365728888,0.03779482807616072,0.25120772946860276,0.08866155157714775,0.43620346689400236,0.24495595339584922,0.3608979823813526,0.5763000852514886,0.6592782040352343,0.2574595055413483,WIN,WIN
REF_SUPPORT,development,5,2024-10-04 15:00:00+00:00,142.598,138.042,4.556000000000012,2024-10-04 16:20:00+00:00,2024-10-04 18:05:00+00:00,-0.11570989775455676,-0.36570989775455676,2024-10-04 18:15:00+00:00,2024-10-04 18:25:00+00:00,2024-10-04 18:35:00+00:00,143.50920000000002,0.2,2024-10-04 19:00:00+00:00,144.42040000000003,TARGET,,3.1747093566126816,2.9247093566126816,3.058999458858125,2.558999458858125,True,True,0.031949957222401515,0.38718173836698355,0.07638279192274194,105.0,10.0,10.0,10.0,0.12510974539069178,0.024582967515363145,0.13915715539946982,0.07638279192274194,0.09130816505706667,-0.23331870061457724,0.38191395961369723,0.14091308165056943,0.27326602282704154,0.15013169446883137,0.27326602282704154,0.17515364354696475,WIN,WIN
REF_SUPPORT,development,5,2024-10-23 15:00:00+00:00,169.5,164.87,4.6299999999999955,2024-10-23 18:45:00+00:00,2024-10-23 19:15:00+00:00,-1.3274336283185528,-1.5774336283185528,2024-10-23 19:20:00+00:00,2024-10-23 19:30:00+00:00,2024-10-23 19:35:00+00:00,170.426,0.2,2024-10-23 19:40:00+00:00,171.352,TARGET,,2.7167216269818883,2.4667216269818883,1.3892879986633355,0.8892879986633355,True,True,0.02731563421828906,0.3995680345572346,0.14902807775377935,30.0,5.0,10.0,5.0,0.20302375809935175,-0.019438444924406804,0.30885529157667563,0.1360691144708415,-0.1619870410367172,0.8315334773218138,1.2462203023758072,0.1511879049676003,0.5032397408207314,0.5291576673866072,0.8812095032397382,0.20302375809935175,WIN,WIN
REF_SUPPORT,development,5,2024-12-30 15:00:00+00:00,194.77,187.14,7.630000000000024,2024-12-30 19:00:00+00:00,2024-12-30 19:20:00+00:00,-0.3080556553884395,-0.5580556553884395,2024-12-30 19:35:00+00:00,2024-12-30 19:45:00+00:00,2024-12-30 20:00:00+00:00,196.29600000000002,0.2,2024-12-30 20:30:00+00:00,195.46,E10_FLOOR,2024-12-30 20:25:00+00:00,-2.129437176508986,-2.3794371765089863,-2.4374928318974254,-2.937492831897426,False,False,0.03917441084355919,0.07994757536041722,0.07339449541284411,20.0,15.0,10.0,15.0,0.13368283093053454,0.03800786369593593,0.17431192660550196,0.061598951507208045,0.1480996068152021,0.16775884665792884,0.2948885976408903,0.11402359108781152,0.2437745740498007,0.1795543905635649,0.260812581913496,0.17562254259501955,FAIL,FAIL
