partition,date_utc,weekday,day_type,clock_start_hour,clock_block,prev_start,obs_start,obs_end,H,L,range,regime,regime_bar_start,regime_available_ts,status,breakout_side,low_visits,high_visits,k1_opp0,k1_ts,k2_ts,k3_ts
external,2020-01-15,2,WEEKDAY,4,04-08,2020-01-15 00:00:00+00:00,2020-01-15 04:00:00+00:00,2020-01-15 08:00:00+00:00,8918.5,8710.0,208.5,BULL,2020-01-15 00:00:00+00:00,2020-01-15 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-15,2,WEEKDAY,8,08-12,2020-01-15 04:00:00+00:00,2020-01-15 08:00:00+00:00,2020-01-15 12:00:00+00:00,8745.0,8570.52,174.47999999999956,BULL,2020-01-15 04:00:00+00:00,2020-01-15 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-15,2,WEEKDAY,12,12-16,2020-01-15 08:00:00+00:00,2020-01-15 12:00:00+00:00,2020-01-15 16:00:00+00:00,8811.0,8610.68,200.3199999999997,BULL,2020-01-15 08:00:00+00:00,2020-01-15 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-15,2,WEEKDAY,16,16-20,2020-01-15 12:00:00+00:00,2020-01-15 16:00:00+00:00,2020-01-15 20:00:00+00:00,8921.2,8727.0,194.20000000000073,BULL,2020-01-15 12:00:00+00:00,2020-01-15 16:00:00+00:00,NO_BREAK,,3.0,0.0,True,2020-01-15 16:10:00+00:00,2020-01-15 18:30:00+00:00,2020-01-15 18:40:00+00:00
external,2020-01-15,2,WEEKDAY,20,20-00,2020-01-15 16:00:00+00:00,2020-01-15 20:00:00+00:00,2020-01-16 00:00:00+00:00,8824.93,8680.42,144.51000000000022,BULL,2020-01-15 16:00:00+00:00,2020-01-15 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-16,3,WEEKDAY,0,00-04,2020-01-15 20:00:00+00:00,2020-01-16 00:00:00+00:00,2020-01-16 04:00:00+00:00,8884.98,8742.78,142.1999999999989,BULL,2020-01-15 20:00:00+00:00,2020-01-16 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-16,3,WEEKDAY,4,04-08,2020-01-16 00:00:00+00:00,2020-01-16 04:00:00+00:00,2020-01-16 08:00:00+00:00,8868.21,8596.25,271.9599999999991,BULL,2020-01-16 00:00:00+00:00,2020-01-16 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-16,3,WEEKDAY,8,08-12,2020-01-16 04:00:00+00:00,2020-01-16 08:00:00+00:00,2020-01-16 12:00:00+00:00,8734.88,8625.0,109.8799999999992,BULL,2020-01-16 04:00:00+00:00,2020-01-16 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-16,3,WEEKDAY,12,12-16,2020-01-16 08:00:00+00:00,2020-01-16 12:00:00+00:00,2020-01-16 16:00:00+00:00,8731.0,8607.05,123.95000000000073,BULL,2020-01-16 08:00:00+00:00,2020-01-16 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-16,3,WEEKDAY,16,16-20,2020-01-16 12:00:00+00:00,2020-01-16 16:00:00+00:00,2020-01-16 20:00:00+00:00,8793.77,8650.01,143.76000000000022,BULL,2020-01-16 12:00:00+00:00,2020-01-16 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-16,3,WEEKDAY,20,20-00,2020-01-16 16:00:00+00:00,2020-01-16 20:00:00+00:00,2020-01-17 00:00:00+00:00,8728.75,8634.0,94.75,BULL,2020-01-16 16:00:00+00:00,2020-01-16 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-17,4,WEEKDAY,0,00-04,2020-01-16 20:00:00+00:00,2020-01-17 00:00:00+00:00,2020-01-17 04:00:00+00:00,8764.95,8675.24,89.71000000000095,BULL,2020-01-16 20:00:00+00:00,2020-01-17 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-17,4,WEEKDAY,4,04-08,2020-01-17 00:00:00+00:00,2020-01-17 04:00:00+00:00,2020-01-17 08:00:00+00:00,8843.49,8680.0,163.48999999999978,BULL,2020-01-17 00:00:00+00:00,2020-01-17 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-17,4,WEEKDAY,8,08-12,2020-01-17 04:00:00+00:00,2020-01-17 08:00:00+00:00,2020-01-17 12:00:00+00:00,9020.0,8765.0,255.0,BULL,2020-01-17 04:00:00+00:00,2020-01-17 08:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
external,2020-01-17,4,WEEKDAY,12,12-16,2020-01-17 08:00:00+00:00,2020-01-17 12:00:00+00:00,2020-01-17 16:00:00+00:00,9039.0,8900.0,139.0,BULL,2020-01-17 08:00:00+00:00,2020-01-17 12:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-17,4,WEEKDAY,16,16-20,2020-01-17 12:00:00+00:00,2020-01-17 16:00:00+00:00,2020-01-17 20:00:00+00:00,8929.7,8785.0,144.70000000000073,BULL,2020-01-17 12:00:00+00:00,2020-01-17 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-17,4,WEEKDAY,20,20-00,2020-01-17 16:00:00+00:00,2020-01-17 20:00:00+00:00,2020-01-18 00:00:00+00:00,8959.22,8816.14,143.07999999999993,BULL,2020-01-17 16:00:00+00:00,2020-01-17 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-18,5,WEEKEND,0,00-04,2020-01-17 20:00:00+00:00,2020-01-18 00:00:00+00:00,2020-01-18 04:00:00+00:00,8968.0,8869.68,98.31999999999971,BULL,2020-01-17 20:00:00+00:00,2020-01-18 00:00:00+00:00,BREAK_HIGH,HIGH,1.0,0.0,True,2020-01-18 00:05:00+00:00,,
external,2020-01-18,5,WEEKEND,4,04-08,2020-01-18 00:00:00+00:00,2020-01-18 04:00:00+00:00,2020-01-18 08:00:00+00:00,8995.0,8858.38,136.6200000000008,BULL,2020-01-18 00:00:00+00:00,2020-01-18 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-18,5,WEEKEND,8,08-12,2020-01-18 04:00:00+00:00,2020-01-18 08:00:00+00:00,2020-01-18 12:00:00+00:00,8931.11,8816.0,115.11000000000058,BULL,2020-01-18 04:00:00+00:00,2020-01-18 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-18,5,WEEKEND,12,12-16,2020-01-18 08:00:00+00:00,2020-01-18 12:00:00+00:00,2020-01-18 16:00:00+00:00,8922.12,8832.0,90.1200000000008,BULL,2020-01-18 08:00:00+00:00,2020-01-18 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
external,2020-01-18,5,WEEKEND,16,16-20,2020-01-18 12:00:00+00:00,2020-01-18 16:00:00+00:00,2020-01-18 20:00:00+00:00,8968.0,8877.99,90.01000000000022,BULL,2020-01-18 12:00:00+00:00,2020-01-18 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-18,5,WEEKEND,20,20-00,2020-01-18 16:00:00+00:00,2020-01-18 20:00:00+00:00,2020-01-19 00:00:00+00:00,8940.0,8855.0,85.0,BULL,2020-01-18 16:00:00+00:00,2020-01-18 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-19,6,WEEKEND,0,00-04,2020-01-18 20:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-19 04:00:00+00:00,8968.0,8901.0,67.0,BULL,2020-01-18 20:00:00+00:00,2020-01-19 00:00:00+00:00,BREAK_HIGH,HIGH,1.0,1.0,True,2020-01-19 00:15:00+00:00,,
external,2020-01-19,6,WEEKEND,4,04-08,2020-01-19 00:00:00+00:00,2020-01-19 04:00:00+00:00,2020-01-19 08:00:00+00:00,9205.3,8898.88,306.4200000000001,BULL,2020-01-19 00:00:00+00:00,2020-01-19 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-19,6,WEEKEND,8,08-12,2020-01-19 04:00:00+00:00,2020-01-19 08:00:00+00:00,2020-01-19 12:00:00+00:00,9173.17,9047.95,125.21999999999935,BULL,2020-01-19 04:00:00+00:00,2020-01-19 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2020-01-19 11:00:00+00:00,,
external,2020-01-19,6,WEEKEND,12,12-16,2020-01-19 08:00:00+00:00,2020-01-19 12:00:00+00:00,2020-01-19 16:00:00+00:00,9135.0,8505.0,630.0,SIDEWAYS,2020-01-19 08:00:00+00:00,2020-01-19 12:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-19,6,WEEKEND,16,16-20,2020-01-19 12:00:00+00:00,2020-01-19 16:00:00+00:00,2020-01-19 20:00:00+00:00,8704.82,8572.32,132.5,SIDEWAYS,2020-01-19 12:00:00+00:00,2020-01-19 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-19,6,WEEKEND,20,20-00,2020-01-19 16:00:00+00:00,2020-01-19 20:00:00+00:00,2020-01-20 00:00:00+00:00,8685.34,8618.17,67.17000000000007,SIDEWAYS,2020-01-19 16:00:00+00:00,2020-01-19 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-20,0,WEEKDAY,0,00-04,2020-01-19 20:00:00+00:00,2020-01-20 00:00:00+00:00,2020-01-20 04:00:00+00:00,8760.93,8440.91,320.02000000000044,SIDEWAYS,2020-01-19 20:00:00+00:00,2020-01-20 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-20,0,WEEKDAY,4,04-08,2020-01-20 00:00:00+00:00,2020-01-20 04:00:00+00:00,2020-01-20 08:00:00+00:00,8740.0,8628.06,111.94000000000051,SIDEWAYS,2020-01-20 00:00:00+00:00,2020-01-20 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-20,0,WEEKDAY,8,08-12,2020-01-20 04:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 12:00:00+00:00,8699.55,8636.22,63.32999999999993,SIDEWAYS,2020-01-20 04:00:00+00:00,2020-01-20 08:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2020-01-20 08:50:00+00:00,2020-01-20 11:45:00+00:00,
external,2020-01-20,0,WEEKDAY,12,12-16,2020-01-20 08:00:00+00:00,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,8686.0,8601.0,85.0,SIDEWAYS,2020-01-20 08:00:00+00:00,2020-01-20 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2020-01-20 12:25:00+00:00,,
external,2020-01-20,0,WEEKDAY,16,16-20,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 20:00:00+00:00,8686.0,8526.06,159.9400000000005,SIDEWAYS,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-20,0,WEEKDAY,20,20-00,2020-01-20 16:00:00+00:00,2020-01-20 20:00:00+00:00,2020-01-21 00:00:00+00:00,8710.65,8645.0,65.64999999999964,SIDEWAYS,2020-01-20 16:00:00+00:00,2020-01-20 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-21,1,WEEKDAY,0,00-04,2020-01-20 20:00:00+00:00,2020-01-21 00:00:00+00:00,2020-01-21 04:00:00+00:00,8750.37,8612.51,137.86000000000058,SIDEWAYS,2020-01-20 20:00:00+00:00,2020-01-21 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-21,1,WEEKDAY,4,04-08,2020-01-21 00:00:00+00:00,2020-01-21 04:00:00+00:00,2020-01-21 08:00:00+00:00,8688.0,8621.27,66.72999999999956,SIDEWAYS,2020-01-21 00:00:00+00:00,2020-01-21 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-21,1,WEEKDAY,8,08-12,2020-01-21 04:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 12:00:00+00:00,8700.0,8630.0,70.0,SIDEWAYS,2020-01-21 04:00:00+00:00,2020-01-21 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-21,1,WEEKDAY,12,12-16,2020-01-21 08:00:00+00:00,2020-01-21 12:00:00+00:00,2020-01-21 16:00:00+00:00,8684.0,8608.71,75.29000000000087,SIDEWAYS,2020-01-21 08:00:00+00:00,2020-01-21 12:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-21,1,WEEKDAY,16,16-20,2020-01-21 12:00:00+00:00,2020-01-21 16:00:00+00:00,2020-01-21 20:00:00+00:00,8682.7,8640.0,42.70000000000073,SIDEWAYS,2020-01-21 12:00:00+00:00,2020-01-21 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-21,1,WEEKDAY,20,20-00,2020-01-21 16:00:00+00:00,2020-01-21 20:00:00+00:00,2020-01-22 00:00:00+00:00,8669.0,8448.6,220.39999999999964,SIDEWAYS,2020-01-21 16:00:00+00:00,2020-01-21 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-22,2,WEEKDAY,0,00-04,2020-01-21 20:00:00+00:00,2020-01-22 00:00:00+00:00,2020-01-22 04:00:00+00:00,8790.1,8534.0,256.10000000000036,SIDEWAYS,2020-01-21 20:00:00+00:00,2020-01-22 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-22,2,WEEKDAY,4,04-08,2020-01-22 00:00:00+00:00,2020-01-22 04:00:00+00:00,2020-01-22 08:00:00+00:00,8764.0,8709.0,55.0,SIDEWAYS,2020-01-22 00:00:00+00:00,2020-01-22 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
external,2020-01-22,2,WEEKDAY,8,08-12,2020-01-22 04:00:00+00:00,2020-01-22 08:00:00+00:00,2020-01-22 12:00:00+00:00,8820.0,8710.0,110.0,SIDEWAYS,2020-01-22 04:00:00+00:00,2020-01-22 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-22,2,WEEKDAY,12,12-16,2020-01-22 08:00:00+00:00,2020-01-22 12:00:00+00:00,2020-01-22 16:00:00+00:00,8749.0,8616.09,132.90999999999985,SIDEWAYS,2020-01-22 08:00:00+00:00,2020-01-22 12:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-22,2,WEEKDAY,16,16-20,2020-01-22 12:00:00+00:00,2020-01-22 16:00:00+00:00,2020-01-22 20:00:00+00:00,8679.98,8639.4,40.57999999999993,SIDEWAYS,2020-01-22 12:00:00+00:00,2020-01-22 16:00:00+00:00,BREAK_HIGH,HIGH,1.0,1.0,True,2020-01-22 16:40:00+00:00,,
external,2020-01-22,2,WEEKDAY,20,20-00,2020-01-22 16:00:00+00:00,2020-01-22 20:00:00+00:00,2020-01-23 00:00:00+00:00,8720.59,8585.85,134.73999999999978,SIDEWAYS,2020-01-22 16:00:00+00:00,2020-01-22 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-23,3,WEEKDAY,0,00-04,2020-01-22 20:00:00+00:00,2020-01-23 00:00:00+00:00,2020-01-23 04:00:00+00:00,8688.85,8648.56,40.29000000000087,SIDEWAYS,2020-01-22 20:00:00+00:00,2020-01-23 00:00:00+00:00,BREAK_LOW,LOW,2.0,1.0,False,2020-01-23 00:35:00+00:00,2020-01-23 01:10:00+00:00,
external,2020-01-23,3,WEEKDAY,4,04-08,2020-01-23 00:00:00+00:00,2020-01-23 04:00:00+00:00,2020-01-23 08:00:00+00:00,8694.0,8570.0,124.0,SIDEWAYS,2020-01-23 00:00:00+00:00,2020-01-23 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-23,3,WEEKDAY,8,08-12,2020-01-23 04:00:00+00:00,2020-01-23 08:00:00+00:00,2020-01-23 12:00:00+00:00,8614.41,8504.0,110.40999999999985,SIDEWAYS,2020-01-23 04:00:00+00:00,2020-01-23 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-23,3,WEEKDAY,12,12-16,2020-01-23 08:00:00+00:00,2020-01-23 12:00:00+00:00,2020-01-23 16:00:00+00:00,8625.0,8404.68,220.3199999999997,SIDEWAYS,2020-01-23 08:00:00+00:00,2020-01-23 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2020-01-23 12:05:00+00:00,,
external,2020-01-23,3,WEEKDAY,16,16-20,2020-01-23 12:00:00+00:00,2020-01-23 16:00:00+00:00,2020-01-23 20:00:00+00:00,8508.0,8334.72,173.28000000000065,SIDEWAYS,2020-01-23 12:00:00+00:00,2020-01-23 16:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2020-01-23 16:45:00+00:00,2020-01-23 17:55:00+00:00,
external,2020-01-23,3,WEEKDAY,20,20-00,2020-01-23 16:00:00+00:00,2020-01-23 20:00:00+00:00,2020-01-24 00:00:00+00:00,8390.0,8326.0,64.0,SIDEWAYS,2020-01-23 16:00:00+00:00,2020-01-23 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-24,4,WEEKDAY,0,00-04,2020-01-23 20:00:00+00:00,2020-01-24 00:00:00+00:00,2020-01-24 04:00:00+00:00,8452.27,8354.0,98.27000000000044,SIDEWAYS,2020-01-23 20:00:00+00:00,2020-01-24 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-24,4,WEEKDAY,4,04-08,2020-01-24 00:00:00+00:00,2020-01-24 04:00:00+00:00,2020-01-24 08:00:00+00:00,8424.97,8283.4,141.5699999999997,SIDEWAYS,2020-01-24 00:00:00+00:00,2020-01-24 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-24,4,WEEKDAY,8,08-12,2020-01-24 04:00:00+00:00,2020-01-24 08:00:00+00:00,2020-01-24 12:00:00+00:00,8361.96,8305.61,56.349999999998545,SIDEWAYS,2020-01-24 04:00:00+00:00,2020-01-24 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2020-01-24 09:30:00+00:00,,
external,2020-01-24,4,WEEKDAY,12,12-16,2020-01-24 08:00:00+00:00,2020-01-24 12:00:00+00:00,2020-01-24 16:00:00+00:00,8422.59,8247.0,175.59000000000015,SIDEWAYS,2020-01-24 08:00:00+00:00,2020-01-24 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-24,4,WEEKDAY,16,16-20,2020-01-24 12:00:00+00:00,2020-01-24 16:00:00+00:00,2020-01-24 20:00:00+00:00,8520.0,8371.2,148.79999999999927,SIDEWAYS,2020-01-24 12:00:00+00:00,2020-01-24 16:00:00+00:00,NO_BREAK,,0.0,4.0,False,,,
external,2020-01-24,4,WEEKDAY,20,20-00,2020-01-24 16:00:00+00:00,2020-01-24 20:00:00+00:00,2020-01-25 00:00:00+00:00,8528.0,8450.0,78.0,BEAR,2020-01-24 16:00:00+00:00,2020-01-24 20:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2020-01-24 22:15:00+00:00,2020-01-24 22:40:00+00:00,
external,2020-01-25,5,WEEKEND,0,00-04,2020-01-24 20:00:00+00:00,2020-01-25 00:00:00+00:00,2020-01-25 04:00:00+00:00,8522.0,8418.0,104.0,BEAR,2020-01-24 20:00:00+00:00,2020-01-25 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-25,5,WEEKEND,4,04-08,2020-01-25 00:00:00+00:00,2020-01-25 04:00:00+00:00,2020-01-25 08:00:00+00:00,8455.0,8272.0,183.0,BEAR,2020-01-25 00:00:00+00:00,2020-01-25 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-25,5,WEEKEND,8,08-12,2020-01-25 04:00:00+00:00,2020-01-25 08:00:00+00:00,2020-01-25 12:00:00+00:00,8358.44,8284.03,74.40999999999985,BEAR,2020-01-25 04:00:00+00:00,2020-01-25 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-25,5,WEEKEND,12,12-16,2020-01-25 08:00:00+00:00,2020-01-25 12:00:00+00:00,2020-01-25 16:00:00+00:00,8390.0,8310.0,80.0,BEAR,2020-01-25 08:00:00+00:00,2020-01-25 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2020-01-25 12:50:00+00:00,,
external,2020-01-25,5,WEEKEND,16,16-20,2020-01-25 12:00:00+00:00,2020-01-25 16:00:00+00:00,2020-01-25 20:00:00+00:00,8362.0,8290.9,71.10000000000036,BEAR,2020-01-25 12:00:00+00:00,2020-01-25 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
external,2020-01-25,5,WEEKEND,20,20-00,2020-01-25 16:00:00+00:00,2020-01-25 20:00:00+00:00,2020-01-26 00:00:00+00:00,8378.79,8326.0,52.79000000000087,BEAR,2020-01-25 16:00:00+00:00,2020-01-25 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-26,6,WEEKEND,0,00-04,2020-01-25 20:00:00+00:00,2020-01-26 00:00:00+00:00,2020-01-26 04:00:00+00:00,8425.0,8336.69,88.30999999999949,BEAR,2020-01-25 20:00:00+00:00,2020-01-26 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-26,6,WEEKEND,4,04-08,2020-01-26 00:00:00+00:00,2020-01-26 04:00:00+00:00,2020-01-26 08:00:00+00:00,8384.59,8300.0,84.59000000000015,BEAR,2020-01-26 00:00:00+00:00,2020-01-26 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-26,6,WEEKEND,8,08-12,2020-01-26 04:00:00+00:00,2020-01-26 08:00:00+00:00,2020-01-26 12:00:00+00:00,8399.0,8341.33,57.67000000000007,BEAR,2020-01-26 04:00:00+00:00,2020-01-26 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-26,6,WEEKEND,12,12-16,2020-01-26 08:00:00+00:00,2020-01-26 12:00:00+00:00,2020-01-26 16:00:00+00:00,8488.0,8386.39,101.61000000000058,SIDEWAYS,2020-01-26 08:00:00+00:00,2020-01-26 12:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
external,2020-01-26,6,WEEKEND,16,16-20,2020-01-26 12:00:00+00:00,2020-01-26 16:00:00+00:00,2020-01-26 20:00:00+00:00,8493.14,8442.0,51.13999999999942,SIDEWAYS,2020-01-26 12:00:00+00:00,2020-01-26 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-26,6,WEEKEND,20,20-00,2020-01-26 16:00:00+00:00,2020-01-26 20:00:00+00:00,2020-01-27 00:00:00+00:00,8624.45,8454.0,170.45000000000073,BULL,2020-01-26 16:00:00+00:00,2020-01-26 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-27,0,WEEKDAY,0,00-04,2020-01-26 20:00:00+00:00,2020-01-27 00:00:00+00:00,2020-01-27 04:00:00+00:00,8615.0,8549.0,66.0,BULL,2020-01-26 20:00:00+00:00,2020-01-27 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-27,0,WEEKDAY,4,04-08,2020-01-27 00:00:00+00:00,2020-01-27 04:00:00+00:00,2020-01-27 08:00:00+00:00,8700.0,8611.0,89.0,BULL,2020-01-27 00:00:00+00:00,2020-01-27 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-27,0,WEEKDAY,8,08-12,2020-01-27 04:00:00+00:00,2020-01-27 08:00:00+00:00,2020-01-27 12:00:00+00:00,8684.0,8628.09,55.909999999999854,BULL,2020-01-27 04:00:00+00:00,2020-01-27 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-27,0,WEEKDAY,12,12-16,2020-01-27 08:00:00+00:00,2020-01-27 12:00:00+00:00,2020-01-27 16:00:00+00:00,8764.0,8565.0,199.0,BULL,2020-01-27 08:00:00+00:00,2020-01-27 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-27,0,WEEKDAY,16,16-20,2020-01-27 12:00:00+00:00,2020-01-27 16:00:00+00:00,2020-01-27 20:00:00+00:00,8794.13,8707.0,87.1299999999992,BULL,2020-01-27 12:00:00+00:00,2020-01-27 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
external,2020-01-27,0,WEEKDAY,20,20-00,2020-01-27 16:00:00+00:00,2020-01-27 20:00:00+00:00,2020-01-28 00:00:00+00:00,8989.37,8752.0,237.3700000000008,BULL,2020-01-27 16:00:00+00:00,2020-01-27 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-28,1,WEEKDAY,0,00-04,2020-01-27 20:00:00+00:00,2020-01-28 00:00:00+00:00,2020-01-28 04:00:00+00:00,9015.48,8895.32,120.15999999999985,BULL,2020-01-27 20:00:00+00:00,2020-01-28 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-28,1,WEEKDAY,4,04-08,2020-01-28 00:00:00+00:00,2020-01-28 04:00:00+00:00,2020-01-28 08:00:00+00:00,9176.68,8913.61,263.0699999999997,BULL,2020-01-28 00:00:00+00:00,2020-01-28 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
external,2020-01-28,1,WEEKDAY,8,08-12,2020-01-28 04:00:00+00:00,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,9149.09,8977.61,171.47999999999956,BULL,2020-01-28 04:00:00+00:00,2020-01-28 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2020-01-28 08:30:00+00:00,,
external,2020-01-28,1,WEEKDAY,12,12-16,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 16:00:00+00:00,9125.42,8952.41,173.01000000000022,BULL,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-28,1,WEEKDAY,16,16-20,2020-01-28 12:00:00+00:00,2020-01-28 16:00:00+00:00,2020-01-28 20:00:00+00:00,9207.81,8969.35,238.45999999999913,BULL,2020-01-28 12:00:00+00:00,2020-01-28 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
external,2020-01-28,1,WEEKDAY,20,20-00,2020-01-28 16:00:00+00:00,2020-01-28 20:00:00+00:00,2020-01-29 00:00:00+00:00,9052.27,8905.0,147.27000000000044,BULL,2020-01-28 16:00:00+00:00,2020-01-28 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
external,2020-01-29,2,WEEKDAY,0,00-04,2020-01-28 20:00:00+00:00,2020-01-29 00:00:00+00:00,2020-01-29 04:00:00+00:00,9436.06,9017.46,418.60000000000036,BULL,2020-01-28 20:00:00+00:00,2020-01-29 00:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
external,2020-01-29,2,WEEKDAY,4,04-08,2020-01-29 00:00:00+00:00,2020-01-29 04:00:00+00:00,2020-01-29 08:00:00+00:00,9450.0,9291.5,158.5,BULL,2020-01-29 00:00:00+00:00,2020-01-29 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
