local_date,partition,london_open_utc,london_end_utc,utc_offset_hours,dst_regime,H,L,R,break_side,breakout_ts,retest_episodes,retest_bucket,first_retest_ts,first_retest_state,first_event,first_event_ts,post_e10,post_e20,post_e30,post_e50,first_e10_ts,first_e20_ts,opposite_boundary_reached,retest_episodes_before_e20,hold_then_e10,hold_then_e20,minutes_open_to_break
2025-08-07,reference_validation,2025-08-07 07:00:00+00:00,2025-08-07 12:00:00+00:00,1.0,BST,775.09,765.26,9.830000000000041,UP_BREAK,2025-08-07 10:40:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-08-07 10:45:00+00:00,True,True,True,False,2025-08-07 10:45:00+00:00,2025-08-07 10:50:00+00:00,False,0.0,False,False,220.0
2025-08-08,reference_validation,2025-08-08 07:00:00+00:00,2025-08-08 12:00:00+00:00,1.0,BST,793.39,781.1,12.289999999999964,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-08-11,reference_validation,2025-08-11 07:00:00+00:00,2025-08-11 12:00:00+00:00,1.0,BST,828.22,803.22,25.0,DOWN_BREAK,2025-08-11 11:15:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-08-11 11:20:00+00:00,True,True,True,False,2025-08-11 11:20:00+00:00,2025-08-11 11:30:00+00:00,False,0.0,False,False,255.0
2025-08-12,reference_validation,2025-08-12 07:00:00+00:00,2025-08-12 12:00:00+00:00,1.0,BST,815.53,802.3,13.230000000000018,DOWN_BREAK,2025-08-12 09:50:00+00:00,1.0,1,2025-08-12 11:45:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-08-12 10:00:00+00:00,True,True,True,False,2025-08-12 10:00:00+00:00,2025-08-12 10:05:00+00:00,False,0.0,False,False,170.0
2025-08-13,reference_validation,2025-08-13 07:00:00+00:00,2025-08-13 12:00:00+00:00,1.0,BST,841.6,828.83,12.769999999999982,UP_BREAK,2025-08-13 07:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-08-13 07:05:00+00:00,True,True,True,True,2025-08-13 07:05:00+00:00,2025-08-13 07:05:00+00:00,False,0.0,False,False,0.0
2025-08-14,reference_validation,2025-08-14 07:00:00+00:00,2025-08-14 12:00:00+00:00,1.0,BST,867.49,844.31,23.180000000000064,UP_BREAK,2025-08-14 10:15:00+00:00,2.0,2,2025-08-14 10:20:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-08-14 10:20:00+00:00,True,False,False,False,2025-08-14 10:35:00+00:00,,False,,True,False,195.0
2025-08-15,reference_validation,2025-08-15 07:00:00+00:00,2025-08-15 12:00:00+00:00,1.0,BST,853.99,834.09,19.899999999999977,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-08-18,reference_validation,2025-08-18 07:00:00+00:00,2025-08-18 12:00:00+00:00,1.0,BST,859.49,825.19,34.299999999999955,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-08-19,reference_validation,2025-08-19 07:00:00+00:00,2025-08-19 12:00:00+00:00,1.0,BST,855.49,837.59,17.899999999999977,DOWN_BREAK,2025-08-19 07:30:00+00:00,1.0,1,2025-08-19 07:35:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-08-19 07:35:00+00:00,True,False,False,False,2025-08-19 07:35:00+00:00,,False,,False,False,30.0
2025-08-20,reference_validation,2025-08-20 07:00:00+00:00,2025-08-20 12:00:00+00:00,1.0,BST,837.71,818.54,19.170000000000073,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-08-21,reference_validation,2025-08-21 07:00:00+00:00,2025-08-21 12:00:00+00:00,1.0,BST,884.54,858.16,26.379999999999995,DOWN_BREAK,2025-08-21 08:35:00+00:00,1.0,1,2025-08-21 08:40:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2025-08-21 08:40:00+00:00,True,True,True,False,2025-08-21 09:00:00+00:00,2025-08-21 09:00:00+00:00,False,1.0,False,False,95.0
2025-08-22,reference_validation,2025-08-22 07:00:00+00:00,2025-08-22 12:00:00+00:00,1.0,BST,853.86,837.95,15.909999999999968,UP_BREAK,2025-08-22 07:25:00+00:00,2.0,2,2025-08-22 07:30:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-08-22 07:30:00+00:00,True,False,False,False,2025-08-22 08:15:00+00:00,,False,,True,False,25.0
2025-08-25,reference_validation,2025-08-25 07:00:00+00:00,2025-08-25 12:00:00+00:00,1.0,BST,881.3,863.4,17.899999999999977,DOWN_BREAK,2025-08-25 07:30:00+00:00,2.0,2,2025-08-25 07:35:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-08-25 07:35:00+00:00,True,True,True,True,2025-08-25 07:35:00+00:00,2025-08-25 07:50:00+00:00,False,1.0,False,False,30.0
2025-08-26,reference_validation,2025-08-26 07:00:00+00:00,2025-08-26 12:00:00+00:00,1.0,BST,850.37,830.08,20.289999999999964,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-08-27,reference_validation,2025-08-27 07:00:00+00:00,2025-08-27 12:00:00+00:00,1.0,BST,868.33,857.06,11.270000000000095,DOWN_BREAK,2025-08-27 08:10:00+00:00,2.0,2,2025-08-27 08:20:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-08-27 08:20:00+00:00,True,True,True,False,2025-08-27 08:25:00+00:00,2025-08-27 08:35:00+00:00,False,1.0,True,True,70.0
2025-08-28,reference_validation,2025-08-28 07:00:00+00:00,2025-08-28 12:00:00+00:00,1.0,BST,873.52,851.54,21.980000000000018,UP_BREAK,2025-08-28 11:50:00+00:00,0.0,0,,NO_RETEST,TIMEOUT,,False,False,False,False,,,False,,False,False,290.0
2025-08-29,reference_validation,2025-08-29 07:00:00+00:00,2025-08-29 12:00:00+00:00,1.0,BST,878.53,864.43,14.100000000000023,DOWN_BREAK,2025-08-29 07:05:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-08-29 07:10:00+00:00,True,True,True,True,2025-08-29 07:10:00+00:00,2025-08-29 07:10:00+00:00,False,0.0,False,False,5.0
2025-09-01,reference_validation,2025-09-01 07:00:00+00:00,2025-09-01 12:00:00+00:00,1.0,BST,866.0,849.36,16.639999999999986,UP_BREAK,2025-09-01 07:45:00+00:00,1.0,1,2025-09-01 07:50:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-09-01 07:50:00+00:00,True,True,False,False,2025-09-01 07:50:00+00:00,2025-09-01 08:00:00+00:00,False,1.0,False,False,45.0
2025-09-02,reference_validation,2025-09-02 07:00:00+00:00,2025-09-02 12:00:00+00:00,1.0,BST,856.16,843.85,12.309999999999945,UP_BREAK,2025-09-02 08:05:00+00:00,2.0,2,2025-09-02 08:10:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2025-09-02 08:10:00+00:00,False,False,False,False,,,False,,False,False,65.0
2025-09-03,reference_validation,2025-09-03 07:00:00+00:00,2025-09-03 12:00:00+00:00,1.0,BST,854.46,849.16,5.300000000000068,UP_BREAK,2025-09-03 07:50:00+00:00,3.0,3+,2025-09-03 08:10:00+00:00,HOLD_RETEST,DIRECT_E10,2025-09-03 07:55:00+00:00,True,True,False,False,2025-09-03 07:55:00+00:00,2025-09-03 08:00:00+00:00,False,0.0,False,False,50.0
2025-09-04,reference_validation,2025-09-04 07:00:00+00:00,2025-09-04 12:00:00+00:00,1.0,BST,857.17,844.56,12.610000000000014,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-05,reference_validation,2025-09-05 07:00:00+00:00,2025-09-05 12:00:00+00:00,1.0,BST,850.0,842.33,7.669999999999959,UP_BREAK,2025-09-05 07:35:00+00:00,4.0,3+,2025-09-05 07:40:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-09-05 07:40:00+00:00,True,False,False,False,2025-09-05 07:45:00+00:00,,False,,True,False,35.0
2025-09-08,reference_validation,2025-09-08 07:00:00+00:00,2025-09-08 12:00:00+00:00,1.0,BST,886.59,871.39,15.200000000000045,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-09,reference_validation,2025-09-09 07:00:00+00:00,2025-09-09 12:00:00+00:00,1.0,BST,883.89,872.01,11.879999999999995,UP_BREAK,2025-09-09 07:20:00+00:00,2.0,2,2025-09-09 07:30:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2025-09-09 07:30:00+00:00,True,False,False,False,2025-09-09 08:30:00+00:00,,False,,False,False,20.0
2025-09-10,reference_validation,2025-09-10 07:00:00+00:00,2025-09-10 12:00:00+00:00,1.0,BST,886.38,877.51,8.870000000000005,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-11,reference_validation,2025-09-11 07:00:00+00:00,2025-09-11 12:00:00+00:00,1.0,BST,899.08,888.82,10.259999999999991,UP_BREAK,2025-09-11 09:45:00+00:00,1.0,1,2025-09-11 10:35:00+00:00,HOLD_RETEST,DIRECT_E10,2025-09-11 10:00:00+00:00,True,True,True,False,2025-09-11 10:00:00+00:00,2025-09-11 10:05:00+00:00,False,0.0,False,False,165.0
2025-09-12,reference_validation,2025-09-12 07:00:00+00:00,2025-09-12 12:00:00+00:00,1.0,BST,910.3,901.15,9.149999999999977,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-15,reference_validation,2025-09-15 07:00:00+00:00,2025-09-15 12:00:00+00:00,1.0,BST,936.13,922.5,13.629999999999995,DOWN_BREAK,2025-09-15 08:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-09-15 08:05:00+00:00,True,True,True,True,2025-09-15 08:05:00+00:00,2025-09-15 08:05:00+00:00,False,0.0,False,False,60.0
2025-09-16,reference_validation,2025-09-16 07:00:00+00:00,2025-09-16 12:00:00+00:00,1.0,BST,932.99,917.05,15.940000000000055,UP_BREAK,2025-09-16 08:05:00+00:00,1.0,1,2025-09-16 08:10:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-09-16 08:10:00+00:00,False,False,False,False,,,False,,False,False,65.0
2025-09-17,reference_validation,2025-09-17 07:00:00+00:00,2025-09-17 12:00:00+00:00,1.0,BST,963.7,947.35,16.350000000000023,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-18,reference_validation,2025-09-18 07:00:00+00:00,2025-09-18 12:00:00+00:00,1.0,BST,997.75,979.66,18.090000000000032,UP_BREAK,2025-09-18 07:30:00+00:00,2.0,2,2025-09-18 09:00:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-09-18 07:40:00+00:00,True,True,True,True,2025-09-18 07:40:00+00:00,2025-09-18 07:40:00+00:00,False,0.0,False,False,30.0
2025-09-19,reference_validation,2025-09-19 07:00:00+00:00,2025-09-19 12:00:00+00:00,1.0,BST,997.46,980.01,17.450000000000045,UP_BREAK,2025-09-19 08:05:00+00:00,1.0,1,2025-09-19 09:15:00+00:00,HOLD_RETEST,DIRECT_E10,2025-09-19 08:10:00+00:00,True,True,True,False,2025-09-19 08:10:00+00:00,2025-09-19 08:10:00+00:00,False,0.0,False,False,65.0
2025-09-22,reference_validation,2025-09-22 07:00:00+00:00,2025-09-22 12:00:00+00:00,1.0,BST,1053.11,993.0,60.1099999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-23,reference_validation,2025-09-23 07:00:00+00:00,2025-09-23 12:00:00+00:00,1.0,BST,998.31,963.12,35.18999999999994,UP_BREAK,2025-09-23 07:10:00+00:00,2.0,2,2025-09-23 09:45:00+00:00,HOLD_RETEST,DIRECT_E10,2025-09-23 07:20:00+00:00,True,True,True,False,2025-09-23 07:20:00+00:00,2025-09-23 07:20:00+00:00,False,0.0,False,False,10.0
2025-09-24,reference_validation,2025-09-24 07:00:00+00:00,2025-09-24 12:00:00+00:00,1.0,BST,1027.38,991.18,36.20000000000016,UP_BREAK,2025-09-24 09:25:00+00:00,2.0,2,2025-09-24 09:30:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-09-24 09:30:00+00:00,True,True,False,False,2025-09-24 09:30:00+00:00,2025-09-24 09:40:00+00:00,False,1.0,False,False,145.0
2025-09-25,reference_validation,2025-09-25 07:00:00+00:00,2025-09-25 12:00:00+00:00,1.0,BST,1020.33,986.0,34.33000000000004,DOWN_BREAK,2025-09-25 10:40:00+00:00,1.0,1,2025-09-25 11:25:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-09-25 10:45:00+00:00,True,False,False,False,2025-09-25 10:45:00+00:00,,False,,False,False,220.0
2025-09-26,reference_validation,2025-09-26 07:00:00+00:00,2025-09-26 12:00:00+00:00,1.0,BST,960.0,936.6,23.399999999999977,DOWN_BREAK,2025-09-26 11:05:00+00:00,1.0,1,2025-09-26 11:20:00+00:00,HOLD_RETEST,DIRECT_E10,2025-09-26 11:10:00+00:00,True,False,False,False,2025-09-26 11:10:00+00:00,,False,,False,False,245.0
2025-09-29,reference_validation,2025-09-29 07:00:00+00:00,2025-09-29 12:00:00+00:00,1.0,BST,1014.55,988.16,26.389999999999986,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-09-30,reference_validation,2025-09-30 07:00:00+00:00,2025-09-30 12:00:00+00:00,1.0,BST,1035.2,1020.58,14.620000000000005,DOWN_BREAK,2025-09-30 07:35:00+00:00,2.0,2,2025-09-30 07:40:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-09-30 07:40:00+00:00,True,True,True,True,2025-09-30 07:40:00+00:00,2025-09-30 07:40:00+00:00,False,0.0,False,False,35.0
2025-10-01,reference_validation,2025-10-01 07:00:00+00:00,2025-10-01 12:00:00+00:00,1.0,BST,1016.18,1001.51,14.669999999999959,UP_BREAK,2025-10-01 08:30:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-10-01 08:35:00+00:00,True,True,True,True,2025-10-01 08:35:00+00:00,2025-10-01 08:35:00+00:00,False,0.0,False,False,90.0
2025-10-02,reference_validation,2025-10-02 07:00:00+00:00,2025-10-02 12:00:00+00:00,1.0,BST,1041.92,1020.69,21.230000000000018,UP_BREAK,2025-10-02 10:35:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-10-02 10:40:00+00:00,True,True,True,False,2025-10-02 10:40:00+00:00,2025-10-02 10:45:00+00:00,False,0.0,False,False,215.0
2025-10-03,reference_validation,2025-10-03 07:00:00+00:00,2025-10-03 12:00:00+00:00,1.0,BST,1113.47,1084.78,28.690000000000055,UP_BREAK,2025-10-03 09:25:00+00:00,1.0,1,2025-10-03 09:30:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2025-10-03 09:30:00+00:00,False,False,False,False,,,False,,False,False,145.0
2025-10-06,reference_validation,2025-10-06 07:00:00+00:00,2025-10-06 12:00:00+00:00,1.0,BST,1225.0,1160.32,64.68000000000006,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-07,reference_validation,2025-10-07 07:00:00+00:00,2025-10-07 12:00:00+00:00,1.0,BST,1265.0,1203.33,61.67000000000007,UP_BREAK,2025-10-07 08:50:00+00:00,3.0,3+,2025-10-07 08:55:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-10-07 08:55:00+00:00,True,True,True,True,2025-10-07 09:10:00+00:00,2025-10-07 09:20:00+00:00,False,2.0,True,True,110.0
2025-10-08,reference_validation,2025-10-08 07:00:00+00:00,2025-10-08 12:00:00+00:00,1.0,BST,1335.32,1264.28,71.03999999999996,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-09,reference_validation,2025-10-09 07:00:00+00:00,2025-10-09 12:00:00+00:00,1.0,BST,1317.49,1254.03,63.460000000000036,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-10,reference_validation,2025-10-10 07:00:00+00:00,2025-10-10 12:00:00+00:00,1.0,BST,1279.14,1245.0,34.1400000000001,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-13,reference_validation,2025-10-13 07:00:00+00:00,2025-10-13 12:00:00+00:00,1.0,BST,1344.99,1281.13,63.8599999999999,UP_BREAK,2025-10-13 07:25:00+00:00,4.0,3+,2025-10-13 07:30:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-10-13 07:30:00+00:00,True,True,True,False,2025-10-13 07:35:00+00:00,2025-10-13 08:10:00+00:00,True,2.0,True,True,25.0
2025-10-14,reference_validation,2025-10-14 07:00:00+00:00,2025-10-14 12:00:00+00:00,1.0,BST,1317.02,1179.57,137.45000000000005,DOWN_BREAK,2025-10-14 10:30:00+00:00,2.0,2,2025-10-14 10:35:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-10-14 10:35:00+00:00,True,False,False,False,2025-10-14 10:35:00+00:00,,False,,False,False,210.0
2025-10-15,reference_validation,2025-10-15 07:00:00+00:00,2025-10-15 12:00:00+00:00,1.0,BST,1223.09,1176.27,46.819999999999936,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-16,reference_validation,2025-10-16 07:00:00+00:00,2025-10-16 12:00:00+00:00,1.0,BST,1195.59,1152.18,43.409999999999854,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-17,reference_validation,2025-10-17 07:00:00+00:00,2025-10-17 12:00:00+00:00,1.0,BST,1157.5,1093.24,64.25999999999999,DOWN_BREAK,2025-10-17 07:00:00+00:00,1.0,1,2025-10-17 07:05:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-10-17 07:05:00+00:00,True,True,True,True,2025-10-17 07:05:00+00:00,2025-10-17 07:05:00+00:00,False,0.0,False,False,0.0
2025-10-20,reference_validation,2025-10-20 07:00:00+00:00,2025-10-20 12:00:00+00:00,1.0,BST,1142.74,1086.87,55.87000000000012,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-21,reference_validation,2025-10-21 07:00:00+00:00,2025-10-21 12:00:00+00:00,1.0,BST,1102.19,1061.35,40.840000000000146,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-22,reference_validation,2025-10-22 07:00:00+00:00,2025-10-22 12:00:00+00:00,1.0,BST,1074.04,1051.01,23.029999999999973,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-23,reference_validation,2025-10-23 07:00:00+00:00,2025-10-23 12:00:00+00:00,1.0,BST,1110.38,1059.1,51.2800000000002,UP_BREAK,2025-10-23 08:00:00+00:00,2.0,2,2025-10-23 08:05:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-10-23 08:05:00+00:00,True,True,False,False,2025-10-23 08:10:00+00:00,2025-10-23 08:10:00+00:00,False,1.0,True,True,60.0
2025-10-24,reference_validation,2025-10-24 07:00:00+00:00,2025-10-24 12:00:00+00:00,1.0,BST,1143.92,1116.56,27.360000000000127,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-27,reference_validation,2025-10-27 08:00:00+00:00,2025-10-27 13:00:00+00:00,0.0,GMT,1163.61,1136.81,26.799999999999955,UP_BREAK,2025-10-27 11:40:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2025-10-27 11:45:00+00:00,True,True,True,True,2025-10-27 11:45:00+00:00,2025-10-27 11:45:00+00:00,False,0.0,False,False,220.0
2025-10-28,reference_validation,2025-10-28 08:00:00+00:00,2025-10-28 13:00:00+00:00,0.0,GMT,1147.33,1120.1,27.230000000000018,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-29,reference_validation,2025-10-29 08:00:00+00:00,2025-10-29 13:00:00+00:00,0.0,GMT,1120.24,1098.05,22.190000000000055,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-10-30,reference_validation,2025-10-30 08:00:00+00:00,2025-10-30 13:00:00+00:00,0.0,GMT,1119.61,1088.54,31.069999999999936,UP_BREAK,2025-10-30 10:20:00+00:00,2.0,2,2025-10-30 10:40:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-10-30 10:25:00+00:00,True,True,False,False,2025-10-30 10:25:00+00:00,2025-10-30 10:25:00+00:00,False,0.0,False,False,140.0
2025-10-31,reference_validation,2025-10-31 08:00:00+00:00,2025-10-31 13:00:00+00:00,0.0,GMT,1103.46,1074.19,29.269999999999982,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-03,reference_validation,2025-11-03 08:00:00+00:00,2025-11-03 13:00:00+00:00,0.0,GMT,1087.29,1023.6,63.68999999999994,DOWN_BREAK,2025-11-03 08:35:00+00:00,5.0,3+,2025-11-03 08:40:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-11-03 08:40:00+00:00,True,True,False,False,2025-11-03 08:45:00+00:00,2025-11-03 10:55:00+00:00,False,4.0,True,True,35.0
2025-11-04,reference_validation,2025-11-04 08:00:00+00:00,2025-11-04 13:00:00+00:00,0.0,GMT,1001.92,940.21,61.70999999999992,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-05,reference_validation,2025-11-05 08:00:00+00:00,2025-11-05 13:00:00+00:00,0.0,GMT,957.5,900.6,56.89999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-06,reference_validation,2025-11-06 08:00:00+00:00,2025-11-06 13:00:00+00:00,0.0,GMT,965.0,943.5,21.5,DOWN_BREAK,2025-11-06 12:55:00+00:00,0.0,0,,NO_RETEST,TIMEOUT,,False,False,False,False,,,False,,False,False,295.0
2025-11-07,reference_validation,2025-11-07 08:00:00+00:00,2025-11-07 13:00:00+00:00,0.0,GMT,977.0,945.14,31.860000000000014,DOWN_BREAK,2025-11-07 11:10:00+00:00,2.0,2,2025-11-07 11:50:00+00:00,HOLD_RETEST,DIRECT_E10,2025-11-07 11:15:00+00:00,True,True,True,False,2025-11-07 11:15:00+00:00,2025-11-07 11:25:00+00:00,False,0.0,False,False,190.0
2025-11-10,reference_validation,2025-11-10 08:00:00+00:00,2025-11-10 13:00:00+00:00,0.0,GMT,1019.15,990.78,28.370000000000005,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-11,reference_validation,2025-11-11 08:00:00+00:00,2025-11-11 13:00:00+00:00,0.0,GMT,1008.84,971.0,37.84000000000003,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-12,reference_validation,2025-11-12 08:00:00+00:00,2025-11-12 13:00:00+00:00,0.0,GMT,965.57,951.16,14.410000000000082,UP_BREAK,2025-11-12 09:05:00+00:00,3.0,3+,2025-11-12 09:10:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-11-12 09:10:00+00:00,True,True,True,True,2025-11-12 09:10:00+00:00,2025-11-12 09:10:00+00:00,False,0.0,False,False,65.0
2025-11-13,reference_validation,2025-11-13 08:00:00+00:00,2025-11-13 13:00:00+00:00,0.0,GMT,970.88,945.62,25.25999999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-14,reference_validation,2025-11-14 08:00:00+00:00,2025-11-14 13:00:00+00:00,0.0,GMT,933.3,898.0,35.299999999999955,DOWN_BREAK,2025-11-14 12:30:00+00:00,1.0,1,2025-11-14 12:45:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-11-14 12:35:00+00:00,True,True,False,False,2025-11-14 12:35:00+00:00,2025-11-14 12:35:00+00:00,False,0.0,False,False,270.0
2025-11-17,reference_validation,2025-11-17 08:00:00+00:00,2025-11-17 13:00:00+00:00,0.0,GMT,940.54,920.2,20.339999999999918,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-18,reference_validation,2025-11-18 08:00:00+00:00,2025-11-18 13:00:00+00:00,0.0,GMT,919.3,884.07,35.229999999999905,UP_BREAK,2025-11-18 09:45:00+00:00,2.0,2,2025-11-18 10:20:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-11-18 09:50:00+00:00,True,True,False,False,2025-11-18 09:50:00+00:00,2025-11-18 09:50:00+00:00,False,0.0,False,False,105.0
2025-11-19,reference_validation,2025-11-19 08:00:00+00:00,2025-11-19 13:00:00+00:00,0.0,GMT,941.85,913.45,28.399999999999977,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-20,reference_validation,2025-11-20 08:00:00+00:00,2025-11-20 13:00:00+00:00,0.0,GMT,916.0,893.65,22.350000000000023,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-21,reference_validation,2025-11-21 08:00:00+00:00,2025-11-21 13:00:00+00:00,0.0,GMT,878.06,800.0,78.05999999999995,DOWN_BREAK,2025-11-21 12:20:00+00:00,1.0,1,2025-11-21 12:30:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2025-11-21 12:25:00+00:00,True,False,False,False,2025-11-21 12:25:00+00:00,,False,,False,False,260.0
2025-11-24,reference_validation,2025-11-24 08:00:00+00:00,2025-11-24 13:00:00+00:00,0.0,GMT,859.37,836.46,22.909999999999968,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2025-11-25,reference_validation,2025-11-25 08:00:00+00:00,2025-11-25 13:00:00+00:00,0.0,GMT,867.58,856.02,11.56000000000006,DOWN_BREAK,2025-11-25 08:50:00+00:00,1.0,1,2025-11-25 10:30:00+00:00,HOLD_RETEST,DIRECT_E10,2025-11-25 08:55:00+00:00,True,True,True,True,2025-11-25 08:55:00+00:00,2025-11-25 08:55:00+00:00,False,0.0,False,False,50.0
2025-11-26,reference_validation,2025-11-26 08:00:00+00:00,2025-11-26 13:00:00+00:00,0.0,GMT,870.34,857.79,12.550000000000068,DOWN_BREAK,2025-11-26 08:15:00+00:00,5.0,3+,2025-11-26 08:20:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2025-11-26 08:20:00+00:00,True,True,True,False,2025-11-26 09:15:00+00:00,2025-11-26 09:30:00+00:00,False,1.0,True,True,15.0
2025-11-27,reference_validation,2025-11-27 08:00:00+00:00,2025-11-27 13:00:00+00:00,0.0,GMT,905.12,889.81,15.31000000000006,DOWN_BREAK,2025-11-27 12:45:00+00:00,1.0,1,2025-11-27 12:50:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2025-11-27 12:50:00+00:00,True,True,False,False,2025-11-27 12:50:00+00:00,2025-11-27 12:55:00+00:00,False,1.0,False,False,285.0
2025-11-28,reference_validation,2025-11-28 08:00:00+00:00,2025-11-28 13:00:00+00:00,0.0,GMT,900.41,882.0,18.409999999999968,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
