partition,bull_cross_ts,signal_ts,entry_ts,entry_px,config,tp,sl,resolved,exit_reason,exit_ts,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP0.50_SL0.50,0.005,0.005,True,TP,2020-11-23 08:10:00+00:00,0.005,2.5,2.1,40.0
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-11-23 08:20:00+00:00,0.0075,3.75,3.35,50.0
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP1.00_SL0.50,0.01,0.005,True,TP,2020-11-23 08:30:00+00:00,0.01,5.0,4.6,60.0
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-11-23 08:30:00+00:00,0.01,5.0,4.6,60.0
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP1.50_SL1.00,0.015,0.01,True,TP,2020-11-23 10:25:00+00:00,0.015,7.5,7.1,175.0
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP2.00_SL1.00,0.02,0.01,True,SL,2020-11-23 15:30:00+00:00,-0.01,-5.0,-5.4,480.0
external,2020-11-23 06:45:00+00:00,2020-11-23 07:15:00+00:00,2020-11-23 07:30:00+00:00,18503.15,TP2.00_SL1.50,0.02,0.015,True,SL,2020-11-23 16:35:00+00:00,-0.015,-7.5,-7.9,545.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP0.50_SL0.50,0.005,0.005,True,TP,2020-11-25 10:05:00+00:00,0.005,2.5,2.1,35.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-11-25 10:15:00+00:00,0.0075,3.75,3.35,45.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP1.00_SL0.50,0.01,0.005,True,TP,2020-11-25 10:25:00+00:00,0.01,5.0,4.6,55.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-11-25 10:25:00+00:00,0.01,5.0,4.6,55.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP1.50_SL1.00,0.015,0.01,True,TP,2020-11-25 13:40:00+00:00,0.015,7.5,7.1,250.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP2.00_SL1.00,0.02,0.01,True,TP,2020-11-25 13:45:00+00:00,0.02,10.0,9.6,255.0
external,2020-11-25 09:00:00+00:00,2020-11-25 09:15:00+00:00,2020-11-25 09:30:00+00:00,19140.0,TP2.00_SL1.50,0.02,0.015,True,TP,2020-11-25 13:45:00+00:00,0.02,10.0,9.6,255.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-02 09:25:00+00:00,0.005,2.5,2.1,10.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-12-02 09:45:00+00:00,-0.0075,-3.75,-4.15,30.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-02 09:40:00+00:00,-0.005,-2.5,-2.9,25.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-02 09:45:00+00:00,-0.0075,-3.75,-4.15,30.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-02 09:45:00+00:00,-0.01,-5.0,-5.4,30.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-02 09:45:00+00:00,-0.01,-5.0,-5.4,30.0
external,2020-12-02 08:15:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 09:15:00+00:00,19237.44,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-02 12:00:00+00:00,-0.015,-7.5,-7.9,165.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-02 20:00:00+00:00,0.005,2.5,2.1,45.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-02 22:00:00+00:00,0.0075,3.75,3.35,165.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP1.00_SL0.50,0.01,0.005,True,TP,2020-12-02 22:10:00+00:00,0.01,5.0,4.6,175.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-02 22:10:00+00:00,0.01,5.0,4.6,175.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-03 05:40:00+00:00,-0.01,-5.0,-5.4,625.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-03 05:40:00+00:00,-0.01,-5.0,-5.4,625.0
external,2020-12-02 18:30:00+00:00,2020-12-02 19:00:00+00:00,2020-12-02 19:15:00+00:00,19056.5,TP2.00_SL1.50,0.02,0.015,True,TP,2020-12-03 08:15:00+00:00,0.02,10.0,9.6,780.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP0.50_SL0.50,0.005,0.005,True,SL,2020-12-03 09:05:00+00:00,-0.005,-2.5,-2.9,35.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-12-03 09:05:00+00:00,-0.0075,-3.75,-4.15,35.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-03 09:05:00+00:00,-0.005,-2.5,-2.9,35.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-03 09:05:00+00:00,-0.0075,-3.75,-4.15,35.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-03 09:05:00+00:00,-0.01,-5.0,-5.4,35.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-03 09:05:00+00:00,-0.01,-5.0,-5.4,35.0
external,2020-12-03 08:00:00+00:00,2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,19443.01,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-03 09:05:00+00:00,-0.015,-7.5,-7.9,35.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-06 21:45:00+00:00,0.005,2.5,2.1,180.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-06 23:05:00+00:00,0.0075,3.75,3.35,260.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP1.00_SL0.50,0.01,0.005,True,TP,2020-12-06 23:10:00+00:00,0.01,5.0,4.6,265.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-06 23:10:00+00:00,0.01,5.0,4.6,265.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP1.50_SL1.00,0.015,0.01,True,TP,2020-12-06 23:15:00+00:00,0.015,7.5,7.1,270.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-07 18:20:00+00:00,-0.01,-5.0,-5.4,1415.0
external,2020-12-06 17:15:00+00:00,2020-12-06 18:30:00+00:00,2020-12-06 18:45:00+00:00,19139.97,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-08 09:35:00+00:00,-0.015,-7.5,-7.9,2330.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-08 05:55:00+00:00,0.005,2.5,2.1,235.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-12-08 08:40:00+00:00,-0.0075,-3.75,-4.15,400.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-08 06:15:00+00:00,-0.005,-2.5,-2.9,255.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-08 08:40:00+00:00,-0.0075,-3.75,-4.15,400.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-08 08:45:00+00:00,-0.01,-5.0,-5.4,405.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-08 08:45:00+00:00,-0.01,-5.0,-5.4,405.0
external,2020-12-08 01:00:00+00:00,2020-12-08 01:45:00+00:00,2020-12-08 02:00:00+00:00,19213.11,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-08 09:35:00+00:00,-0.015,-7.5,-7.9,455.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-16 09:55:00+00:00,0.005,2.5,2.1,115.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-16 10:05:00+00:00,0.0075,3.75,3.35,125.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP1.00_SL0.50,0.01,0.005,True,TP,2020-12-16 10:05:00+00:00,0.01,5.0,4.6,125.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-16 10:05:00+00:00,0.01,5.0,4.6,125.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP1.50_SL1.00,0.015,0.01,True,TP,2020-12-16 10:15:00+00:00,0.015,7.5,7.1,135.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP2.00_SL1.00,0.02,0.01,True,TP,2020-12-16 10:55:00+00:00,0.02,10.0,9.6,175.0
external,2020-12-16 07:00:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 08:00:00+00:00,19419.5,TP2.00_SL1.50,0.02,0.015,True,TP,2020-12-16 10:55:00+00:00,0.02,10.0,9.6,175.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-18 02:25:00+00:00,0.005,2.5,2.1,10.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-18 02:30:00+00:00,0.0075,3.75,3.35,15.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-18 03:00:00+00:00,-0.005,-2.5,-2.9,45.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-18 03:15:00+00:00,-0.0075,-3.75,-4.15,60.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-18 03:30:00+00:00,-0.01,-5.0,-5.4,75.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-18 03:30:00+00:00,-0.01,-5.0,-5.4,75.0
external,2020-12-18 01:15:00+00:00,2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,23100.0,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-18 11:05:00+00:00,-0.015,-7.5,-7.9,530.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-18 22:45:00+00:00,0.005,2.5,2.1,30.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-18 23:50:00+00:00,0.0075,3.75,3.35,95.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP1.00_SL0.50,0.01,0.005,True,TP,2020-12-18 23:55:00+00:00,0.01,5.0,4.6,100.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-18 23:55:00+00:00,0.01,5.0,4.6,100.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP1.50_SL1.00,0.015,0.01,True,TP,2020-12-19 14:00:00+00:00,0.015,7.5,7.1,945.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP2.00_SL1.00,0.02,0.01,True,TP,2020-12-19 14:00:00+00:00,0.02,10.0,9.6,945.0
external,2020-12-18 21:30:00+00:00,2020-12-18 22:00:00+00:00,2020-12-18 22:15:00+00:00,22922.6,TP2.00_SL1.50,0.02,0.015,True,TP,2020-12-19 14:00:00+00:00,0.02,10.0,9.6,945.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-19 12:35:00+00:00,0.005,2.5,2.1,200.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-19 13:50:00+00:00,0.0075,3.75,3.35,275.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP1.00_SL0.50,0.01,0.005,True,TP,2020-12-19 14:00:00+00:00,0.01,5.0,4.6,285.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-19 14:00:00+00:00,0.01,5.0,4.6,285.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP1.50_SL1.00,0.015,0.01,True,TP,2020-12-19 14:00:00+00:00,0.015,7.5,7.1,285.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP2.00_SL1.00,0.02,0.01,True,TP,2020-12-19 14:00:00+00:00,0.02,10.0,9.6,285.0
external,2020-12-19 08:45:00+00:00,2020-12-19 09:00:00+00:00,2020-12-19 09:15:00+00:00,23014.37,TP2.00_SL1.50,0.02,0.015,True,TP,2020-12-19 14:00:00+00:00,0.02,10.0,9.6,285.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP0.50_SL0.50,0.005,0.005,True,SL,2020-12-20 09:45:00+00:00,-0.005,-2.5,-2.9,0.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-12-20 10:20:00+00:00,-0.0075,-3.75,-4.15,35.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-20 09:45:00+00:00,-0.005,-2.5,-2.9,0.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-20 10:20:00+00:00,-0.0075,-3.75,-4.15,35.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-20 10:35:00+00:00,-0.01,-5.0,-5.4,50.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-20 10:35:00+00:00,-0.01,-5.0,-5.4,50.0
external,2020-12-20 08:15:00+00:00,2020-12-20 09:30:00+00:00,2020-12-20 09:45:00+00:00,23670.07,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-20 13:15:00+00:00,-0.015,-7.5,-7.9,210.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-20 15:45:00+00:00,0.005,2.5,2.1,0.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-20 19:50:00+00:00,0.0075,3.75,3.35,245.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-20 16:55:00+00:00,-0.005,-2.5,-2.9,70.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-20 19:55:00+00:00,0.01,5.0,4.6,250.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP1.50_SL1.00,0.015,0.01,True,TP,2020-12-20 20:15:00+00:00,0.015,7.5,7.1,270.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP2.00_SL1.00,0.02,0.01,True,TP,2020-12-20 20:35:00+00:00,0.02,10.0,9.6,290.0
external,2020-12-20 15:15:00+00:00,2020-12-20 15:30:00+00:00,2020-12-20 15:45:00+00:00,23785.0,TP2.00_SL1.50,0.02,0.015,True,TP,2020-12-20 20:35:00+00:00,0.02,10.0,9.6,290.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP0.50_SL0.50,0.005,0.005,True,SL_SAME_5M_BAR_CONSERVATIVE,2020-12-21 03:30:00+00:00,-0.005,-2.5,-2.9,0.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-21 03:40:00+00:00,0.0075,3.75,3.35,10.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-21 03:30:00+00:00,-0.005,-2.5,-2.9,0.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-12-21 04:10:00+00:00,0.01,5.0,4.6,40.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-21 09:05:00+00:00,-0.01,-5.0,-5.4,335.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-21 09:05:00+00:00,-0.01,-5.0,-5.4,335.0
external,2020-12-21 02:45:00+00:00,2020-12-21 03:15:00+00:00,2020-12-21 03:30:00+00:00,23822.95,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-21 09:45:00+00:00,-0.015,-7.5,-7.9,375.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP0.50_SL0.50,0.005,0.005,True,TP,2020-12-28 03:35:00+00:00,0.005,2.5,2.1,5.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-12-28 04:00:00+00:00,0.0075,3.75,3.35,30.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-28 04:45:00+00:00,-0.005,-2.5,-2.9,75.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-28 04:55:00+00:00,-0.0075,-3.75,-4.15,85.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-28 08:10:00+00:00,-0.01,-5.0,-5.4,280.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-28 08:10:00+00:00,-0.01,-5.0,-5.4,280.0
external,2020-12-28 03:00:00+00:00,2020-12-28 03:15:00+00:00,2020-12-28 03:30:00+00:00,27102.91,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-28 10:35:00+00:00,-0.015,-7.5,-7.9,425.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP0.50_SL0.50,0.005,0.005,True,SL,2020-12-28 13:30:00+00:00,-0.005,-2.5,-2.9,0.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-12-28 13:50:00+00:00,-0.0075,-3.75,-4.15,20.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-28 13:30:00+00:00,-0.005,-2.5,-2.9,0.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-28 13:50:00+00:00,-0.0075,-3.75,-4.15,20.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-28 13:50:00+00:00,-0.01,-5.0,-5.4,20.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP2.00_SL1.00,0.02,0.01,True,SL,2020-12-28 13:50:00+00:00,-0.01,-5.0,-5.4,20.0
external,2020-12-28 13:00:00+00:00,2020-12-28 13:15:00+00:00,2020-12-28 13:30:00+00:00,27448.33,TP2.00_SL1.50,0.02,0.015,True,SL,2020-12-28 15:15:00+00:00,-0.015,-7.5,-7.9,105.0
external,2020-12-29 12:00:00+00:00,2020-12-29 13:00:00+00:00,2020-12-29 13:15:00+00:00,26955.97,TP0.50_SL0.50,0.005,0.005,True,SL,2020-12-29 13:30:00+00:00,-0.005,-2.5,-2.9,15.0
external,2020-12-29 12:00:00+00:00,2020-12-29 13:00:00+00:00,2020-12-29 13:15:00+00:00,26955.97,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-12-29 14:00:00+00:00,-0.0075,-3.75,-4.15,45.0
external,2020-12-29 12:00:00+00:00,2020-12-29 13:00:00+00:00,2020-12-29 13:15:00+00:00,26955.97,TP1.00_SL0.50,0.01,0.005,True,SL,2020-12-29 13:30:00+00:00,-0.005,-2.5,-2.9,15.0
external,2020-12-29 12:00:00+00:00,2020-12-29 13:00:00+00:00,2020-12-29 13:15:00+00:00,26955.97,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-12-29 14:00:00+00:00,-0.0075,-3.75,-4.15,45.0
external,2020-12-29 12:00:00+00:00,2020-12-29 13:00:00+00:00,2020-12-29 13:15:00+00:00,26955.97,TP1.50_SL1.00,0.015,0.01,True,SL,2020-12-29 14:00:00+00:00,-0.01,-5.0,-5.4,45.0
