partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,k1_elapsed_min,h_formation_ts,l_formation_ts,range_completion_ts,range_completion_elapsed_min,range_completion_age_min,range_completed_second_half,management_mode,fixed_exit_ts,fixed_exit_px,fixed_net_pnl_usd,live_exit_reason,runner_armed,runner_arm_bar_start,runner_final_active_floor,runner_pending_floor_count_at_exit,runner_scheduled_updates,runner_activations,runner_ratchet_updates,runner_buffer_f35_exit,runner_max_high_ext,runner_max_close_ext,runner_delta_vs_fixed_candidate,tie_order,accepted,decision,blocked_by_zone,portfolio
development,2024-10-11,330,2024-10-11 05:30:00+00:00,2024-10-11 11:00:00+00:00,2024-10-11 11:00:00+00:00,2024-10-11 17:30:00+00:00,61213.0,60561.4,651.5999999999985,61115.26,60789.46,61343.32,2024-10-11 11:50:00+00:00,2024-10-11 11:55:00+00:00,2024-10-11 11:55:00+00:00,2024-10-11 12:00:00+00:00,2024-10-11 12:05:00+00:00,,2024-10-11 12:00:00+00:00,True,True,2024-10-11 12:05:00+00:00,61147.3,0.8991712707182363,0.5477867203219169,2024-10-11 12:30:00+00:00,2024-10-11 12:40:00+00:00,61251.6,TP_E20,0.0032057016417732,0.45285858901373854,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,55.0,2024-10-11 10:15:00+00:00,2024-10-11 05:45:00+00:00,2024-10-11 10:15:00+00:00,285.0,45.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-10-11 12:30:00+00:00,61343.32,1.2028508208866255,LIVE_FLOOR_GAP_OPEN,True,2024-10-11 12:30:00+00:00,61278.16,0,1,1,0,False,0.3818293431553153,0.26012891344383116,-0.749992231872887,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-10-14,330,2024-10-14 05:30:00+00:00,2024-10-14 11:00:00+00:00,2024-10-14 11:00:00+00:00,2024-10-14 17:30:00+00:00,65000.0,63752.8,1247.199999999997,64812.92,64189.32,65249.44,2024-10-14 11:30:00+00:00,2024-10-14 11:35:00+00:00,2024-10-14 11:35:00+00:00,2024-10-14 11:40:00+00:00,2024-10-14 12:30:00+00:00,,2024-10-14 12:00:00+00:00,True,True,2024-10-14 12:05:00+00:00,64839.9,0.8716324567030156,0.6294998309201018,2024-10-14 13:45:00+00:00,2024-10-14 13:55:00+00:00,64984.1,TP_E20,0.0063161726035974,0.7119696359802589,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,35.0,2024-10-14 10:20:00+00:00,2024-10-14 05:35:00+00:00,2024-10-14 10:20:00+00:00,290.0,40.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-10-14 13:45:00+00:00,65249.44,2.7580863017987016,LIVE_FLOOR_GAP_OPEN,True,2024-10-14 13:45:00+00:00,65124.72,0,1,1,0,False,0.2404586273252102,0.15586914688903297,-2.0461166658184426,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-10-24,330,2024-10-24 05:30:00+00:00,2024-10-24 11:00:00+00:00,2024-10-24 11:00:00+00:00,2024-10-24 17:30:00+00:00,67457.0,66700.0,757.0,67343.45,66964.95,67608.4,2024-10-24 12:05:00+00:00,2024-10-24 12:10:00+00:00,2024-10-24 12:10:00+00:00,2024-10-24 12:15:00+00:00,2024-10-24 12:45:00+00:00,,2024-10-24 12:15:00+00:00,True,True,2024-10-24 12:20:00+00:00,67417.9,0.9483487450462276,0.420576222541122,2024-10-24 13:10:00+00:00,2024-10-24 13:35:00+00:00,67532.7,TP_E20,0.0028256590608726,0.45140593225241366,True,False,TRADE_EXECUTED,True,RAW_0530,75.0,False,True,70.0,2024-10-24 06:20:00+00:00,2024-10-24 09:05:00+00:00,2024-10-24 09:05:00+00:00,215.0,115.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-10-24 13:10:00+00:00,67608.4,1.0128295304363104,LIVE_FLOOR_TOUCH,True,2024-10-24 13:10:00+00:00,67532.7,0,1,1,0,False,0.38005284015851665,0.28705416116248733,-0.5614235981838968,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-11-19,1410,2024-11-19 23:30:00+00:00,2024-11-20 05:00:00+00:00,2024-11-20 05:00:00+00:00,2024-11-20 11:30:00+00:00,92459.2,91500.0,959.1999999999972,92315.32,91835.72,92651.04,2024-11-20 05:25:00+00:00,2024-11-20 05:30:00+00:00,2024-11-20 05:35:00+00:00,2024-11-20 05:40:00+00:00,2024-11-20 05:45:00+00:00,,2024-11-20 05:40:00+00:00,True,True,2024-11-20 05:45:00+00:00,92329.9,0.8652001668056679,0.6498441863288761,2024-11-20 06:05:00+00:00,2024-11-20 06:15:00+00:00,92523.5,TP_E20,0.0034781798745584,0.6484144356270874,True,False,TRADE_EXECUTED,True,RAW_2330,40.0,False,True,30.0,2024-11-20 00:10:00+00:00,2024-11-20 03:00:00+00:00,2024-11-20 03:00:00+00:00,210.0,120.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-11-20 06:05:00+00:00,92651.04,1.3390899372792258,LIVE_FLOOR_GAP_OPEN,True,2024-11-20 06:05:00+00:00,92555.12,0,1,1,0,False,0.2376980817347797,0.18150542118432686,-0.6906755016521383,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-12-10,1410,2024-12-10 23:30:00+00:00,2024-12-11 05:00:00+00:00,2024-12-11 05:00:00+00:00,2024-12-11 11:30:00+00:00,97643.0,95650.0,1993.0,97344.05,96347.55,98041.6,2024-12-11 05:00:00+00:00,2024-12-11 05:05:00+00:00,2024-12-11 05:05:00+00:00,2024-12-11 05:10:00+00:00,2024-12-11 06:05:00+00:00,,2024-12-11 05:10:00+00:00,True,True,2024-12-11 05:15:00+00:00,97406.0,0.8810837932764677,0.6005007322027565,2024-12-11 08:30:00+00:00,2024-12-11 08:50:00+00:00,97997.3,TP_E20,0.0065252653840626,2.635233969160056,True,False,TRADE_EXECUTED,True,RAW_2330,10.0,False,True,5.0,2024-12-11 03:05:00+00:00,2024-12-11 01:55:00+00:00,2024-12-11 03:05:00+00:00,215.0,115.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-12-11 08:30:00+00:00,98041.6,2.8626326920313088,LIVE_FLOOR_GAP_OPEN,True,2024-12-11 08:30:00+00:00,98240.9,0,2,2,1,False,0.42995484194681094,0.41003512293025446,-0.22739872287125262,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-12-19,210,2024-12-19 03:30:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 15:30:00+00:00,101816.7,100613.2,1203.5,101636.175,101034.425,102057.4,2024-12-19 09:15:00+00:00,2024-12-19 09:20:00+00:00,2024-12-19 09:20:00+00:00,2024-12-19 09:25:00+00:00,2024-12-19 09:35:00+00:00,,2024-12-19 09:30:00+00:00,True,True,2024-12-19 09:35:00+00:00,101764.1,0.9562941420855908,0.401959776612858,2024-12-19 10:15:00+00:00,2024-12-19 10:15:00+00:00,102057.4,TP_E20,0.0028821558879801,1.0410779439900657,True,False,TRADE_EXECUTED,True,ALT_0330,30.0,True,True,20.0,2024-12-19 08:45:00+00:00,2024-12-19 04:55:00+00:00,2024-12-19 08:45:00+00:00,315.0,15.0,True,FIXED_E20,2024-12-19 10:15:00+00:00,102057.4,1.0410779439900657,,,,,,,,,,,,,1,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-12-22,1410,2024-12-22 23:30:00+00:00,2024-12-23 05:00:00+00:00,2024-12-23 05:00:00+00:00,2024-12-23 11:30:00+00:00,96488.8,93655.3,2833.5,96063.775,94647.025,97055.5,2024-12-23 11:00:00+00:00,2024-12-23 11:05:00+00:00,2024-12-23 11:05:00+00:00,2024-12-23 11:10:00+00:00,,,2024-12-23 11:10:00+00:00,True,True,2024-12-23 11:15:00+00:00,96106.8,0.8651844009175931,0.6498946755493147,2024-12-23 11:30:00+00:00,2024-12-23 11:30:00+00:00,95927.0,TIME_EXIT_EXEC_END,-0.0018708353623261,-1.3354176811630643,False,True,TRADE_EXECUTED,True,RAW_2330,370.0,False,True,365.0,2024-12-23 04:10:00+00:00,2024-12-23 02:25:00+00:00,2024-12-23 04:10:00+00:00,280.0,50.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-12-23 11:30:00+00:00,95927.0,-1.3354176811630645,TIME_EXIT_EXEC_END,False,,,0,0,0,0,False,-0.09250044115052261,-0.11709899417681416,2.220446049250313e-16,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
development,2024-12-31,480,2024-12-31 08:00:00+00:00,2024-12-31 13:30:00+00:00,2024-12-31 13:30:00+00:00,2024-12-31 20:00:00+00:00,96032.1,92800.0,3232.100000000006,95547.285,93931.235,96678.52,2024-12-31 14:30:00+00:00,2024-12-31 14:35:00+00:00,2024-12-31 14:40:00+00:00,2024-12-31 14:45:00+00:00,,,2024-12-31 14:50:00+00:00,True,True,2024-12-31 14:55:00+00:00,95639.9,0.8786547445932951,0.6078546701664831,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,CLOSE_INVALIDATION_F35,-0.0240265830474518,-12.413291523725933,False,False,TRADE_EXECUTED,True,LONDON,80.0,True,True,65.0,2024-12-31 13:25:00+00:00,2024-12-31 08:00:00+00:00,2024-12-31 13:25:00+00:00,325.0,5.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2024-12-31 17:40:00+00:00,93342.0,-12.413291523725931,CLOSE_INVALIDATION_F35,False,,,0,0,0,0,False,-0.021224590823305498,-0.02877386219485778,-1.7763568394002505e-15,0,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_development
reference_validation,2025-01-01,330,2025-01-01 05:30:00+00:00,2025-01-01 11:00:00+00:00,2025-01-01 11:00:00+00:00,2025-01-01 17:30:00+00:00,93914.7,92796.5,1118.199999999997,93746.97,93187.87,94138.34,2025-01-01 12:25:00+00:00,2025-01-01 12:30:00+00:00,2025-01-01 12:30:00+00:00,2025-01-01 12:35:00+00:00,2025-01-01 13:55:00+00:00,,2025-01-01 12:35:00+00:00,True,True,2025-01-01 12:40:00+00:00,93806.1,0.9028796279735364,0.5374051728320933,2025-01-01 14:00:00+00:00,2025-01-01 14:20:00+00:00,94138.34,TP_E20,0.0035417739358101,1.370886967905061,True,False,TRADE_EXECUTED,True,RAW_0530,95.0,False,True,90.0,2025-01-01 05:30:00+00:00,2025-01-01 09:25:00+00:00,2025-01-01 09:25:00+00:00,235.0,95.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-01-01 14:00:00+00:00,94138.34,1.370886967905061,LIVE_FLOOR_TOUCH,True,2025-01-01 14:00:00+00:00,94138.34,0,1,1,1,False,0.4608299052047972,0.38597746378108294,0.0,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-01-02,480,2025-01-02 08:00:00+00:00,2025-01-02 13:30:00+00:00,2025-01-02 13:30:00+00:00,2025-01-02 20:00:00+00:00,96991.8,95612.5,1379.300000000003,96784.905,96095.255,97267.66,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,,2025-01-02 14:40:00+00:00,True,True,2025-01-02 14:45:00+00:00,96797.9,0.8594214456608364,0.6685595144063023,2025-01-02 14:50:00+00:00,2025-01-02 15:05:00+00:00,97129.73000000001,TP_E20,0.0048529978439615,1.3140351185305215,True,False,TRADE_EXECUTED,True,LONDON,70.0,True,True,65.0,2025-01-02 13:10:00+00:00,2025-01-02 08:30:00+00:00,2025-01-02 13:10:00+00:00,310.0,20.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-01-02 14:50:00+00:00,97267.66,2.0264989219807688,LIVE_FLOOR_TOUCH,True,2025-01-02 14:50:00+00:00,97129.73000000001,0,1,1,0,False,0.26919451895889374,0.24215181613862052,-0.7124638034502473,0,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-01-16,1410,2025-01-16 23:30:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 11:30:00+00:00,102133.7,99760.0,2373.699999999997,101777.645,100590.795,102608.44,2025-01-17 08:35:00+00:00,2025-01-17 08:40:00+00:00,2025-01-17 08:40:00+00:00,2025-01-17 08:45:00+00:00,2025-01-17 08:55:00+00:00,,2025-01-17 08:45:00+00:00,True,True,2025-01-17 08:50:00+00:00,101819.1,0.8674642962463699,0.6426254065561824,2025-01-17 11:30:00+00:00,2025-01-17 11:30:00+00:00,102300.1,TIME_EXIT_EXEC_END,0.0047240645419179,1.9620322709589915,False,True,TRADE_EXECUTED,True,RAW_2330,225.0,False,True,220.0,2025-01-17 02:15:00+00:00,2025-01-16 23:30:00+00:00,2025-01-17 02:15:00+00:00,165.0,165.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-01-17 11:30:00+00:00,102300.1,1.9620322709589917,TIME_EXIT_EXEC_END,False,,,0,0,0,0,False,0.18330033281375335,0.14201457639971615,-2.220446049250313e-16,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-01-19,1410,2025-01-19 23:30:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 11:30:00+00:00,102792.8,99501.0,3291.800000000003,102299.03,100653.13,103451.16,2025-01-20 05:20:00+00:00,2025-01-20 05:25:00+00:00,2025-01-20 05:25:00+00:00,2025-01-20 05:30:00+00:00,2025-01-20 06:35:00+00:00,,2025-01-20 05:55:00+00:00,True,True,2025-01-20 06:00:00+00:00,102330.2,0.8594689835348425,0.6684038233347513,2025-01-20 06:35:00+00:00,2025-01-20 07:00:00+00:00,107551.3,TP_E20,0.0109543419244759,25.11104170616303,True,False,TRADE_EXECUTED,True,RAW_2330,55.0,False,True,25.0,2025-01-20 04:45:00+00:00,2025-01-20 00:40:00+00:00,2025-01-20 04:45:00+00:00,315.0,15.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-01-20 06:35:00+00:00,103451.16,5.077170962237987,LIVE_FLOOR_GAP_OPEN,True,2025-01-20 06:35:00+00:00,107730.5,0,4,4,3,False,2.1894404277295068,1.8024181298985333,20.033870743925043,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-02-20,330,2025-02-20 05:30:00+00:00,2025-02-20 11:00:00+00:00,2025-02-20 11:00:00+00:00,2025-02-20 17:30:00+00:00,97332.9,96743.8,589.0999999999913,97244.535,96949.985,97450.72,2025-02-20 11:00:00+00:00,2025-02-20 11:05:00+00:00,2025-02-20 11:05:00+00:00,2025-02-20 11:10:00+00:00,2025-02-20 12:05:00+00:00,,2025-02-20 11:15:00+00:00,True,True,2025-02-20 11:20:00+00:00,97247.1,0.8543540994737912,0.6853238644968352,2025-02-20 12:20:00+00:00,2025-02-20 12:30:00+00:00,97366.0,TP_E20,0.0020938413587652,0.21132928385521088,True,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,5.0,2025-02-20 10:55:00+00:00,2025-02-20 06:10:00+00:00,2025-02-20 10:55:00+00:00,325.0,5.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-02-20 12:20:00+00:00,97450.72,0.6469206793826124,LIVE_FLOOR_GAP_OPEN,True,2025-02-20 12:20:00+00:00,97391.81,0,1,1,0,False,0.24970293668308946,0.1986080461721299,-0.43559139552740156,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-04,1410,2025-03-04 23:30:00+00:00,2025-03-05 05:00:00+00:00,2025-03-05 05:00:00+00:00,2025-03-05 11:30:00+00:00,87850.0,86328.0,1522.0,87621.7,86860.7,88154.4,2025-03-05 08:40:00+00:00,2025-03-05 08:45:00+00:00,2025-03-05 08:50:00+00:00,2025-03-05 08:55:00+00:00,2025-03-05 09:05:00+00:00,,2025-03-05 08:55:00+00:00,True,True,2025-03-05 09:00:00+00:00,87713.1,0.910052562417875,0.5177146879399154,2025-03-05 09:05:00+00:00,2025-03-05 09:45:00+00:00,88306.6,TP_E20,0.0050311755028609,2.983189056138658,True,False,TRADE_EXECUTED,True,RAW_2330,235.0,False,True,225.0,2025-03-05 03:15:00+00:00,2025-03-05 00:40:00+00:00,2025-03-05 03:15:00+00:00,225.0,105.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-03-05 09:05:00+00:00,88154.4,2.1155877514304597,LIVE_FLOOR_TOUCH,True,2025-03-05 09:05:00+00:00,88306.6,0,3,3,2,False,0.6066360052562437,0.4896189224704317,0.8676013047081983,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-07,330,2025-03-07 05:30:00+00:00,2025-03-07 11:00:00+00:00,2025-03-07 11:00:00+00:00,2025-03-07 17:30:00+00:00,89666.0,87763.8,1902.199999999997,89380.67,88429.57,90046.44,2025-03-07 13:10:00+00:00,2025-03-07 13:15:00+00:00,2025-03-07 13:15:00+00:00,2025-03-07 13:20:00+00:00,2025-03-07 13:30:00+00:00,,2025-03-07 13:20:00+00:00,True,True,2025-03-07 13:25:00+00:00,89448.7,0.8857638523814514,0.5865198747951793,2025-03-07 13:30:00+00:00,2025-03-07 13:45:00+00:00,89856.22,TP_E20,0.0066824895163373,1.8779537321392374,True,False,TRADE_EXECUTED,True,RAW_0530,140.0,False,True,135.0,2025-03-07 09:30:00+00:00,2025-03-07 06:40:00+00:00,2025-03-07 09:30:00+00:00,240.0,90.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-03-07 13:30:00+00:00,90046.44,2.94124475816866,LIVE_FLOOR_TOUCH,True,2025-03-07 13:30:00+00:00,89856.22,0,1,1,0,False,0.3332982861949327,0.23478078014930423,-1.0632910260294226,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-09,1410,2025-03-09 23:30:00+00:00,2025-03-10 05:00:00+00:00,2025-03-10 05:00:00+00:00,2025-03-10 11:30:00+00:00,82694.2,80001.0,2693.199999999997,82290.22,80943.62,83232.84,2025-03-10 05:00:00+00:00,2025-03-10 05:05:00+00:00,2025-03-10 05:05:00+00:00,2025-03-10 05:10:00+00:00,2025-03-10 09:15:00+00:00,,2025-03-10 05:35:00+00:00,True,True,2025-03-10 05:40:00+00:00,82348.5,0.8716396851329283,0.6294772507260361,2025-03-10 09:15:00+00:00,2025-03-10 09:30:00+00:00,83185.2,TP_E20,0.0107389934242883,4.680238255705915,True,False,TRADE_EXECUTED,True,RAW_2330,35.0,False,True,5.0,2025-03-10 02:35:00+00:00,2025-03-10 00:30:00+00:00,2025-03-10 02:35:00+00:00,185.0,145.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-03-10 09:15:00+00:00,83232.84,4.96949671214415,LIVE_FLOOR_GAP_OPEN,True,2025-03-10 09:15:00+00:00,83232.84,0,2,2,1,False,0.49654685875538557,0.34561116886974746,-0.289258456438235,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-11,330,2025-03-11 05:30:00+00:00,2025-03-11 11:00:00+00:00,2025-03-11 11:00:00+00:00,2025-03-11 17:30:00+00:00,81874.9,80019.5,1855.3999999999944,81596.59,80668.89,82245.98,2025-03-11 11:00:00+00:00,2025-03-11 11:05:00+00:00,2025-03-11 11:05:00+00:00,2025-03-11 11:10:00+00:00,2025-03-11 11:30:00+00:00,,2025-03-11 11:15:00+00:00,True,True,2025-03-11 11:20:00+00:00,81701.1,0.9063274765549268,0.527877079276491,2025-03-11 13:05:00+00:00,2025-03-11 13:10:00+00:00,80566.7,CLOSE_INVALIDATION_F35,-0.0138847579775548,-7.342378988777421,False,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,5.0,2025-03-11 09:35:00+00:00,2025-03-11 05:35:00+00:00,2025-03-11 09:35:00+00:00,245.0,85.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-03-11 13:10:00+00:00,80566.7,-7.342378988777421,CLOSE_INVALIDATION_F35,False,,,0,0,0,0,False,0.10057130537889748,0.03934461571628771,0.0,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-19,480,2025-03-19 08:00:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 20:00:00+00:00,84325.2,83137.8,1187.3999999999942,84147.09,83553.39,84562.68,2025-03-19 14:00:00+00:00,2025-03-19 14:05:00+00:00,2025-03-19 14:10:00+00:00,2025-03-19 14:15:00+00:00,2025-03-19 15:00:00+00:00,,2025-03-19 14:15:00+00:00,True,True,2025-03-19 14:20:00+00:00,84258.0,0.9434057604850956,0.4324094179758913,2025-03-19 15:40:00+00:00,2025-03-19 16:05:00+00:00,84562.68,TP_E20,0.0036160364594459,1.4080182297229853,True,False,TRADE_EXECUTED,True,LONDON,45.0,True,True,35.0,2025-03-19 13:15:00+00:00,2025-03-19 08:00:00+00:00,2025-03-19 13:15:00+00:00,315.0,15.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-03-19 15:40:00+00:00,84562.68,1.4080182297229853,LIVE_FLOOR_TOUCH,True,2025-03-19 15:40:00+00:00,84562.68,0,2,2,1,False,0.446184941889848,0.37923193532087346,0.0,0,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-24,210,2025-03-24 03:30:00+00:00,2025-03-24 09:00:00+00:00,2025-03-24 09:00:00+00:00,2025-03-24 15:30:00+00:00,87475.5,86188.0,1287.5,87282.375,86638.625,87733.0,2025-03-24 09:00:00+00:00,2025-03-24 09:05:00+00:00,2025-03-24 09:05:00+00:00,2025-03-24 09:10:00+00:00,2025-03-24 10:30:00+00:00,,2025-03-24 09:10:00+00:00,True,True,2025-03-24 09:15:00+00:00,87295.4,0.8601165048543644,0.6662860188040192,2025-03-24 10:35:00+00:00,2025-03-24 10:35:00+00:00,87733.0,TP_E20,0.0050128643662783,2.106432183139173,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2025-03-24 08:55:00+00:00,2025-03-24 03:45:00+00:00,2025-03-24 08:55:00+00:00,325.0,5.0,True,FIXED_E20,2025-03-24 10:35:00+00:00,87733.0,2.106432183139173,,,,,,,,,,,,,1,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-03-25,1410,2025-03-25 23:30:00+00:00,2025-03-26 05:00:00+00:00,2025-03-26 05:00:00+00:00,2025-03-26 11:30:00+00:00,87864.4,86980.0,884.3999999999942,87731.73999999999,87289.54,88041.28,2025-03-26 06:55:00+00:00,2025-03-26 07:00:00+00:00,2025-03-26 07:05:00+00:00,2025-03-26 07:10:00+00:00,2025-03-26 07:25:00+00:00,,2025-03-26 07:10:00+00:00,True,True,2025-03-26 07:15:00+00:00,87809.8,0.9382632293080148,0.4449313804635985,2025-03-26 07:30:00+00:00,2025-03-26 08:05:00+00:00,88041.28,TP_E20,0.0026361522290221,0.9180761145110686,True,False,TRADE_EXECUTED,True,RAW_2330,130.0,False,True,120.0,2025-03-26 01:20:00+00:00,2025-03-26 03:50:00+00:00,2025-03-26 03:50:00+00:00,260.0,70.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-03-26 07:30:00+00:00,88041.28,0.9180761145110686,LIVE_FLOOR_TOUCH,True,2025-03-26 07:30:00+00:00,88041.28,0,2,2,1,False,0.4588421528720099,0.3770918136589803,0.0,4,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-04-07,330,2025-04-07 05:30:00+00:00,2025-04-07 11:00:00+00:00,2025-04-07 11:00:00+00:00,2025-04-07 17:30:00+00:00,77550.6,74457.0,3093.600000000006,77086.56,75539.76000000001,78169.32,2025-04-07 12:30:00+00:00,2025-04-07 12:35:00+00:00,2025-04-07 12:35:00+00:00,2025-04-07 12:40:00+00:00,2025-04-07 12:55:00+00:00,,2025-04-07 12:45:00+00:00,True,True,2025-04-07 12:50:00+00:00,77200.8,0.8869278510473227,0.5830804796994701,2025-04-07 13:55:00+00:00,2025-04-07 14:25:00+00:00,79097.40000000001,TP_E20,0.0125454658500949,11.883551465787967,True,False,TRADE_EXECUTED,True,RAW_0530,105.0,False,True,95.0,2025-04-07 10:20:00+00:00,2025-04-07 07:00:00+00:00,2025-04-07 10:20:00+00:00,290.0,40.0,True,LIVE_EXEC_NPLUS2_E10_HYBRID,2025-04-07 13:55:00+00:00,78169.32,5.872732925047486,LIVE_FLOOR_TOUCH,True,2025-04-07 13:55:00+00:00,79097.40000000001,1,3,2,2,False,1.179661236100332,0.8572213602275631,6.010818540740481,2,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
reference_validation,2025-04-25,210,2025-04-25 03:30:00+00:00,2025-04-25 09:00:00+00:00,2025-04-25 09:00:00+00:00,2025-04-25 15:30:00+00:00,93859.6,92959.2,900.4000000000087,93724.54,93274.34,94039.68,2025-04-25 10:15:00+00:00,2025-04-25 10:20:00+00:00,2025-04-25 10:25:00+00:00,2025-04-25 10:30:00+00:00,2025-04-25 11:10:00+00:00,,2025-04-25 11:00:00+00:00,True,True,2025-04-25 11:05:00+00:00,93732.6,0.8589515770768561,0.6700999432636396,2025-04-25 11:15:00+00:00,2025-04-25 11:15:00+00:00,94039.68,TP_E20,0.003276128049366,1.238064024683028,True,False,TRADE_EXECUTED,True,ALT_0330,120.0,True,True,80.0,2025-04-25 08:00:00+00:00,2025-04-25 05:00:00+00:00,2025-04-25 08:00:00+00:00,270.0,60.0,True,FIXED_E20,2025-04-25 11:15:00+00:00,94039.68,1.238064024683028,,,,,,,,,,,,,1,True,ACCEPT,,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID_reference_validation
