arm_ext,arm,partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_px_0,exit_reason,pnl_0,pnl_5,H,L,armed,arm_bar,scheduled_updates,activations,ratchet_updates,buffer_f20_exit,gap_exit,touch_exit,early_floor_violation
0.25,E25,external,960,16:00,2020-06-23 16:00:00+00:00,2020-06-23 16:15:00+00:00,243.7725,2020-06-23 22:00:00+00:00,244.02,TIME_EXIT_EXEC_END,0.10764544811243704,-0.39261206857725794,244.56,241.41,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-07-10 16:00:00+00:00,2020-07-10 16:15:00+00:00,240.14,2020-07-10 22:00:00+00:00,239.18,TIME_EXIT_EXEC_END,-2.398834013492101,-2.8965863033336587,240.89,237.89,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-07-22 16:00:00+00:00,2020-07-22 18:15:00+00:00,244.595,2020-07-22 19:25:00+00:00,245.27,LIVE_FLOOR_GAP_OPEN,0.9798319671293191,0.47870269979595237,245.2,242.78,True,2020-07-22 19:15:00+00:00,1,1,0,0,1,0,0
0.25,E25,external,960,16:00,2020-07-24 16:00:00+00:00,2020-07-24 17:05:00+00:00,277.875,2020-07-24 18:30:00+00:00,281.625,LIVE_FLOOR_TOUCH,6.347638326585647,5.841143935454718,279.75,272.25,True,2020-07-24 18:10:00+00:00,2,2,1,0,0,1,0
0.25,E25,external,960,16:00,2020-07-28 16:00:00+00:00,2020-07-28 16:10:00+00:00,319.965,2020-07-28 16:45:00+00:00,314.43,CLOSE_INVALIDATION_F20,-9.049383526323163,-9.540488590264784,322.4,312.66,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-08-03 16:00:00+00:00,2020-08-03 16:20:00+00:00,394.865,2020-08-03 22:00:00+00:00,384.66,CLOSE_INVALIDATION_F20,-13.322137945880208,-13.80897239071187,398.47,384.05,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-08-05 16:00:00+00:00,2020-08-05 16:30:00+00:00,399.175,2020-08-05 21:35:00+00:00,403.87100000000004,LIVE_FLOOR_TOUCH,5.482131897037679,4.97650257979938,402.11,390.37,True,2020-08-05 21:20:00+00:00,1,1,0,0,0,1,0
0.25,E25,external,960,16:00,2020-08-17 16:00:00+00:00,2020-08-17 16:10:00+00:00,439.4,2020-08-17 22:00:00+00:00,438.98,TIME_EXIT_EXEC_END,-0.8779244424214513,-1.3771968817592901,445.0,422.6,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-09-11 16:00:00+00:00,2020-09-11 16:15:00+00:00,368.315,2020-09-11 22:00:00+00:00,369.8,TIME_EXIT_EXEC_END,1.61593744485018,1.1141723899328997,370.87,360.65,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-09-14 16:00:00+00:00,2020-09-14 16:45:00+00:00,379.38,2020-09-14 22:00:00+00:00,378.7,TIME_EXIT_EXEC_END,-1.2961990616268566,-1.7950534353783238,383.89,365.85,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-09-25 16:00:00+00:00,2020-09-25 16:20:00+00:00,346.26,2020-09-25 18:45:00+00:00,353.00800000000004,LIVE_FLOOR_TOUCH,9.34412291341775,8.834633535193491,348.67,339.03,True,2020-09-25 18:00:00+00:00,3,3,2,0,0,1,0
0.25,E25,external,960,16:00,2020-09-28 16:00:00+00:00,2020-09-28 17:50:00+00:00,364.86249999999995,2020-09-28 22:00:00+00:00,363.53,TIME_EXIT_EXEC_END,-2.226030353900443,-2.7239553610429064,367.65,356.5,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-10-09 16:00:00+00:00,2020-10-09 16:10:00+00:00,363.5375,2020-10-09 22:00:00+00:00,364.4,TIME_EXIT_EXEC_END,0.7862600144413315,0.285324222323036,365.97,356.24,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-10-15 16:00:00+00:00,2020-10-15 21:00:00+00:00,378.38750000000005,2020-10-15 22:00:00+00:00,378.01,TIME_EXIT_EXEC_END,-0.8988272604143362,-1.398078807380287,381.35,369.5,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-10-19 16:00:00+00:00,2020-10-19 16:30:00+00:00,382.085,2020-10-19 22:00:00+00:00,379.36,TIME_EXIT_EXEC_END,-3.9659604538256783,-4.462146400398481,384.26,375.56,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-11-13 16:00:00+00:00,2020-11-13 20:25:00+00:00,471.63,2020-11-13 22:00:00+00:00,472.07,TIME_EXIT_EXEC_END,0.06646735788646863,-0.43374900129177185,475.0,461.52,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2020-12-10 16:00:00+00:00,2020-12-10 19:00:00+00:00,559.575,2020-12-10 20:45:00+00:00,566.9449999999999,LIVE_FLOOR_TOUCH,6.185354956886835,5.679022768024411,563.26,548.52,True,2020-12-10 20:00:00+00:00,2,2,1,0,0,1,0
0.25,E25,external,960,16:00,2020-12-30 16:00:00+00:00,2020-12-30 16:25:00+00:00,732.9825,2020-12-30 19:25:00+00:00,753.7544999999999,LIVE_FLOOR_TOUCH,13.769506093255957,13.255593543437593,737.31,720.0,True,2020-12-30 18:55:00+00:00,4,4,3,0,0,1,0
0.25,E25,external,960,16:00,2021-01-22 16:00:00+00:00,2021-01-22 16:10:00+00:00,1225.8875,2021-01-22 19:45:00+00:00,1264.5575000000001,LIVE_FLOOR_TOUCH,15.372246637640098,14.856732148247298,1242.0,1177.55,True,2021-01-22 18:45:00+00:00,3,3,2,0,0,1,0
0.25,E25,external,960,16:00,2021-03-01 16:00:00+00:00,2021-03-01 16:15:00+00:00,1545.3625000000002,2021-03-01 18:20:00+00:00,1517.01,CLOSE_INVALIDATION_F20,-9.573414004804759,-10.063995300152273,1556.64,1511.53,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-03-15 16:00:00+00:00,2021-03-15 20:45:00+00:00,1790.3325,2021-03-15 22:00:00+00:00,1798.02,TIME_EXIT_EXEC_END,1.7469475642094117,1.245051564645117,1805.06,1746.15,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-03-23 16:00:00+00:00,2021-03-23 16:45:00+00:00,1709.1,2021-03-23 20:50:00+00:00,1685.81,CLOSE_INVALIDATION_F20,-7.213527587619217,-7.706467590030397,1718.0,1682.4,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-03-29 16:00:00+00:00,2021-03-29 16:15:00+00:00,1785.64,2021-03-29 16:55:00+00:00,1804.8880000000001,LIVE_FLOOR_TOUCH,4.989664210031175,4.484527114369041,1793.66,1761.58,True,2021-03-29 16:35:00+00:00,2,2,1,0,0,1,0
0.25,E25,external,960,16:00,2021-04-06 16:00:00+00:00,2021-04-06 19:25:00+00:00,2109.9725,2021-04-06 22:00:00+00:00,2114.08,TIME_EXIT_EXEC_END,0.5733539181198125,0.07263092569804763,2132.0,2043.89,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-04-27 16:00:00+00:00,2021-04-27 16:45:00+00:00,2639.585,2021-04-27 22:00:00+00:00,2647.88,TIME_EXIT_EXEC_END,1.1712697261122123,0.6699491166908936,2675.28,2532.5,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-04-28 16:00:00+00:00,2021-04-28 18:45:00+00:00,2711.9125,2021-04-28 22:00:00+00:00,2757.17,TIME_EXIT_EXEC_END,7.944203583264597,7.436113424760649,2737.64,2634.73,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-05-11 16:00:00+00:00,2021-05-11 16:30:00+00:00,4027.6875,2021-05-11 21:50:00+00:00,4112.8125,LIVE_FLOOR_TOUCH,10.167478236581218,9.657165914505672,4070.25,3900.0,True,2021-05-11 20:35:00+00:00,2,2,1,0,0,1,0
0.25,E25,external,960,16:00,2021-05-24 16:00:00+00:00,2021-05-24 16:15:00+00:00,2460.6875,2021-05-24 18:45:00+00:00,2569.9875,LIVE_FLOOR_TOUCH,21.809240303776914,21.28729203760622,2529.0,2255.75,True,2021-05-24 18:30:00+00:00,1,1,0,0,0,1,0
0.25,E25,external,960,16:00,2021-07-08 16:00:00+00:00,2021-07-08 16:35:00+00:00,2164.4975,2021-07-08 21:20:00+00:00,2131.28,CLOSE_INVALIDATION_F20,-8.073259035873182,-8.565339736486921,2178.19,2123.42,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-07-20 16:00:00+00:00,2021-07-20 16:10:00+00:00,1792.9499999999998,2021-07-20 22:00:00+00:00,1784.64,TIME_EXIT_EXEC_END,-2.7174098552664057,-3.214843728474514,1812.6,1734.0,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-07-22 16:00:00+00:00,2021-07-22 16:15:00+00:00,2020.5625,2021-07-22 22:00:00+00:00,2002.95,TIME_EXIT_EXEC_END,-4.758316062977485,-5.253710049920968,2045.75,1945.0,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-07-29 16:00:00+00:00,2021-07-29 16:40:00+00:00,2323.0875,2021-07-29 22:00:00+00:00,2310.85,TIME_EXIT_EXEC_END,-3.0338870145873327,-3.5310045687956144,2337.27,2280.54,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-08-09 16:00:00+00:00,2021-08-09 16:10:00+00:00,3153.3125,2021-08-09 20:50:00+00:00,3092.71,CLOSE_INVALIDATION_F20,-10.009339385170335,-10.499484972991235,3177.75,3080.0,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-09-09 16:00:00+00:00,2021-09-09 17:55:00+00:00,3515.265,2021-09-09 22:00:00+00:00,3460.74,TIME_EXIT_EXEC_END,-8.155460825855265,-8.64745936575938,3557.02,3390.0,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-10-14 16:00:00+00:00,2021-10-14 16:40:00+00:00,3783.115,2021-10-14 22:00:00+00:00,3780.74,TIME_EXIT_EXEC_END,-0.7138947666143088,-1.213331153654062,3830.0,3642.46,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-10-29 16:00:00+00:00,2021-10-29 16:40:00+00:00,4410.514999999999,2021-10-29 22:00:00+00:00,4419.17,TIME_EXIT_EXEC_END,0.5811779350030747,0.08044712247441443,4454.58,4278.32,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-11-25 16:00:00+00:00,2021-11-25 16:25:00+00:00,4469.29,2021-11-25 22:00:00+00:00,4501.56,TIME_EXIT_EXEC_END,3.2101931179225445,2.7068346040616924,4506.19,4358.59,False,,0,0,0,0,0,0,0
0.25,E25,external,960,16:00,2021-12-23 16:00:00+00:00,2021-12-23 16:30:00+00:00,3953.3525,2021-12-23 17:20:00+00:00,3988.9284999999995,LIVE_FLOOR_TOUCH,4.099472283334138,3.59522493472515,3964.47,3920.0,True,2021-12-23 16:45:00+00:00,3,3,2,0,0,1,0
0.25,E25,development,300,05:00,2022-03-28 05:00:00+00:00,2022-03-28 05:35:00+00:00,3321.805,2022-03-28 09:55:00+00:00,3334.14,LIVE_FLOOR_GAP_OPEN,1.456671297683077,0.955065429319624,3337.64,3274.3,True,2022-03-28 09:45:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2022-03-31 05:00:00+00:00,2022-03-31 10:15:00+00:00,3411.7675,2022-03-31 11:00:00+00:00,3415.71,TIME_EXIT_EXEC_END,0.17777969923211712,-0.3225479166590214,3423.24,3377.35,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-04-13 05:00:00+00:00,2022-04-13 06:35:00+00:00,3050.3975,2022-04-13 11:00:00+00:00,3031.66,TIME_EXIT_EXEC_END,-3.4713210327507067,-3.968001371548446,3065.8,3004.19,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-04-20 05:00:00+00:00,2022-04-20 06:15:00+00:00,3096.1275,2022-04-20 10:40:00+00:00,3112.1955000000003,LIVE_FLOOR_TOUCH,2.1948543785745405,1.6925106960372198,3106.17,3066.0,True,2022-04-20 10:25:00+00:00,1,1,0,0,0,1,0
0.25,E25,development,300,05:00,2022-04-28 05:00:00+00:00,2022-04-28 07:55:00+00:00,2902.7174999999997,2022-04-28 08:40:00+00:00,2926.58,LIVE_FLOOR_GAP_OPEN,3.710372435485066,3.2065139922711876,2914.64,2866.95,True,2022-04-28 08:25:00+00:00,2,2,1,0,1,0,0
0.25,E25,development,300,05:00,2022-05-02 05:00:00+00:00,2022-05-02 06:50:00+00:00,2856.2925,2022-05-02 09:50:00+00:00,2819.63,CLOSE_INVALIDATION_F20,-6.817847611895456,-7.311183096541207,2868.0,2821.17,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-05-19 05:00:00+00:00,2022-05-19 07:20:00+00:00,1952.925,2022-05-19 11:00:00+00:00,1939.57,TIME_EXIT_EXEC_END,-3.8192301291652293,-4.315562732734246,1970.0,1901.7,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-06-02 05:00:00+00:00,2022-06-02 07:35:00+00:00,1826.7925,2022-06-02 11:00:00+00:00,1829.11,TIME_EXIT_EXEC_END,0.23430849425971656,-0.2660756221763313,1835.35,1801.12,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-06-17 05:00:00+00:00,2022-06-17 07:55:00+00:00,1100.025,2022-06-17 11:00:00+00:00,1104.04,TIME_EXIT_EXEC_END,1.4249585236698175,0.9233843522320043,1116.7,1050.0,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-06-21 05:00:00+00:00,2022-06-21 05:30:00+00:00,1135.0075,2022-06-21 05:55:00+00:00,1149.0755,LIVE_FLOOR_TOUCH,5.797315876767306,5.291371533062428,1143.8,1108.63,True,2022-06-21 05:40:00+00:00,1,1,0,0,0,1,0
0.25,E25,development,300,05:00,2022-07-05 05:00:00+00:00,2022-07-05 05:35:00+00:00,1158.73,2022-07-05 06:20:00+00:00,1167.76,LIVE_FLOOR_GAP_OPEN,3.4965073830832254,2.9928626980427313,1164.54,1141.3,True,2022-07-05 06:10:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2022-07-06 05:00:00+00:00,2022-07-06 10:00:00+00:00,1143.0025,2022-07-06 11:00:00+00:00,1140.24,TIME_EXIT_EXEC_END,-1.608440051530979,-2.1069823403349504,1153.66,1111.03,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-07-29 05:00:00+00:00,2022-07-29 10:10:00+00:00,1731.6399999999999,2022-07-29 11:00:00+00:00,1720.6,TIME_EXIT_EXEC_END,-3.58772955117691,-4.084293539631456,1743.74,1695.34,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-08-04 05:00:00+00:00,2022-08-04 05:25:00+00:00,1648.0324999999998,2022-08-04 06:25:00+00:00,1620.11,CLOSE_INVALIDATION_F20,-8.871465216857045,-9.362748110193431,1659.11,1614.8,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-08-18 05:00:00+00:00,2022-08-18 10:15:00+00:00,1853.7775,2022-08-18 11:00:00+00:00,1847.16,TIME_EXIT_EXEC_END,-2.184869003966183,-2.682835151888207,1865.0,1820.11,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-09-06 05:00:00+00:00,2022-09-06 07:30:00+00:00,1660.0725,2022-09-06 11:00:00+00:00,1662.79,TIME_EXIT_EXEC_END,0.41848834915343447,-0.08207985509360827,1675.4,1614.09,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-09-13 05:00:00+00:00,2022-09-13 07:00:00+00:00,1711.295,2022-09-13 10:50:00+00:00,1731.29,LIVE_FLOOR_GAP_OPEN,5.442066972672754,4.936477700336295,1724.13,1672.79,True,2022-09-13 10:40:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2022-09-14 05:00:00+00:00,2022-09-14 06:40:00+00:00,1600.5,2022-09-14 11:00:00+00:00,1598.01,TIME_EXIT_EXEC_END,-1.1778819119025337,-1.6768545436747102,1618.0,1548.0,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-10-03 05:00:00+00:00,2022-10-03 06:40:00+00:00,1290.12,2022-10-03 11:00:00+00:00,1296.88,TIME_EXIT_EXEC_END,2.219911326078306,1.7175425991157849,1300.0,1260.48,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-10-17 05:00:00+00:00,2022-10-17 05:20:00+00:00,1304.6374999999998,2022-10-17 06:15:00+00:00,1309.32,LIVE_FLOOR_GAP_OPEN,1.3945597915129953,0.8930160036155325,1307.85,1295.0,True,2022-10-17 06:05:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2022-11-01 05:00:00+00:00,2022-11-01 10:00:00+00:00,1595.375,2022-11-01 11:00:00+00:00,1605.89,TIME_EXIT_EXEC_END,2.895463449032421,2.392419507554156,1604.5,1568.0,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-11-23 05:00:00+00:00,2022-11-23 08:20:00+00:00,1160.0025,2022-11-23 11:00:00+00:00,1173.73,RUNNER_TIME_EXIT,5.517013109885571,5.011348928866188,1171.0,1127.01,True,2022-11-23 10:50:00+00:00,1,0,0,0,0,0,0
0.25,E25,development,300,05:00,2022-12-05 05:00:00+00:00,2022-12-05 05:15:00+00:00,1296.9199999999998,2022-12-05 11:00:00+00:00,1295.26,TIME_EXIT_EXEC_END,-1.0399777935415795,-1.5390882605144536,1303.86,1276.1,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2023-01-10 05:00:00+00:00,2023-01-10 08:40:00+00:00,1326.415,2023-01-10 10:55:00+00:00,1331.575,LIVE_FLOOR_TOUCH,1.545092599224263,1.043398353747849,1329.64,1316.74,True,2023-01-10 10:25:00+00:00,1,1,0,0,0,1,0
0.25,E25,development,300,05:00,2023-02-17 05:00:00+00:00,2023-02-17 09:50:00+00:00,1660.6875,2023-02-17 11:00:00+00:00,1664.66,TIME_EXIT_EXEC_END,0.7960407963569341,0.2950952283446554,1670.48,1631.31,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2023-03-16 05:00:00+00:00,2023-03-16 08:05:00+00:00,1652.6175,2023-03-16 10:55:00+00:00,1662.87,LIVE_FLOOR_GAP_OPEN,2.7018974445083948,2.1990469723000676,1659.49,1632.0,True,2023-03-16 10:45:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2023-03-17 05:00:00+00:00,2023-03-17 07:20:00+00:00,1709.1425,2023-03-17 11:00:00+00:00,1744.14,RUNNER_TIME_EXIT,9.838321263440596,9.328337933842091,1725.0,1661.57,True,2023-03-17 10:40:00+00:00,1,1,0,0,0,0,0
0.25,E25,development,300,05:00,2023-03-22 05:00:00+00:00,2023-03-22 06:00:00+00:00,1799.31,2023-03-22 11:00:00+00:00,1789.41,TIME_EXIT_EXEC_END,-3.151054570918787,-3.6480550161252396,1806.86,1776.66,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2023-04-10 05:00:00+00:00,2023-04-10 05:55:00+00:00,1858.2175,2023-04-10 11:00:00+00:00,1860.17,TIME_EXIT_EXEC_END,0.1253690700900426,-0.37490616136430754,1862.61,1845.04,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2023-04-13 05:00:00+00:00,2023-04-13 06:25:00+00:00,1914.5025,2023-04-13 08:00:00+00:00,1921.11,LIVE_FLOOR_GAP_OPEN,1.325644129480064,0.8241692228039946,1920.0,1898.01,True,2023-04-13 07:50:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2023-04-28 05:00:00+00:00,2023-04-28 06:00:00+00:00,1913.0425,2023-04-28 07:55:00+00:00,1919.3745,LIVE_FLOOR_TOUCH,1.254955391738544,0.7535511384734853,1917.0,1901.17,True,2023-04-28 07:40:00+00:00,1,1,0,0,0,1,0
0.25,E25,development,300,05:00,2023-06-26 05:00:00+00:00,2023-06-26 07:25:00+00:00,1894.0,2023-06-26 11:00:00+00:00,1876.58,TIME_EXIT_EXEC_END,-4.998732840549125,-5.493886530863346,1904.0,1864.0,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2023-06-29 05:00:00+00:00,2023-06-29 05:30:00+00:00,1838.585,2023-06-29 07:20:00+00:00,1844.05,LIVE_FLOOR_GAP_OPEN,1.086197265832101,0.5849616863560895,1842.44,1827.02,True,2023-06-29 07:10:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2023-08-23 05:00:00+00:00,2023-08-23 06:35:00+00:00,1638.625,2023-08-23 07:00:00+00:00,1644.025,LIVE_FLOOR_TOUCH,1.247722938439289,0.746325914013202,1642.0,1628.5,True,2023-08-23 06:45:00+00:00,2,1,1,0,0,1,0
0.25,E25,development,300,05:00,2023-09-26 05:00:00+00:00,2023-09-26 08:35:00+00:00,1591.8075,2023-09-26 09:55:00+00:00,1595.2675,LIVE_FLOOR_TOUCH,0.686814831567251,0.18597843493402022,1593.97,1585.32,True,2023-09-26 09:40:00+00:00,1,1,0,0,0,1,0
0.25,E25,development,300,05:00,2023-12-19 05:00:00+00:00,2023-12-19 09:00:00+00:00,2244.7825000000003,2023-12-19 11:00:00+00:00,2242.85,TIME_EXIT_EXEC_END,-0.8304425929906875,-1.3297624904489598,2255.48,2212.69,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-01-03 05:00:00+00:00,2024-01-03 09:45:00+00:00,2377.5750000000003,2024-01-03 11:00:00+00:00,2366.3,TIME_EXIT_EXEC_END,-2.7711134243925013,-3.2684936208698274,2387.28,2348.46,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-01-12 05:00:00+00:00,2024-01-12 06:30:00+00:00,2614.0975,2024-01-12 08:40:00+00:00,2587.51,CLOSE_INVALIDATION_F20,-5.485407105128948,-5.980074364394117,2625.1,2581.09,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-01-16 05:00:00+00:00,2024-01-16 05:55:00+00:00,2531.2525,2024-01-16 09:40:00+00:00,2545.2485,LIVE_FLOOR_TOUCH,2.3646392448007485,1.8621258622472774,2540.0,2505.01,True,2024-01-16 09:25:00+00:00,1,1,0,0,0,1,0
0.25,E25,development,300,05:00,2024-03-08 05:00:00+00:00,2024-03-08 07:50:00+00:00,3927.1725,2024-03-08 11:00:00+00:00,3950.19,TIME_EXIT_EXEC_END,2.5305435399132885,2.027864335975305,3947.36,3866.61,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-04-16 05:00:00+00:00,2024-04-16 08:40:00+00:00,3083.7475,2024-04-16 11:00:00+00:00,3049.83,TIME_EXIT_EXEC_END,-5.899396432425141,-6.393649909254329,3119.52,2976.43,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-05-23 05:00:00+00:00,2024-05-23 07:00:00+00:00,3783.7924999999996,2024-05-23 07:55:00+00:00,3820.2664999999997,LIVE_FLOOR_TOUCH,4.419767468750013,3.915199985023166,3798.99,3738.2,True,2024-05-23 07:35:00+00:00,2,2,1,0,0,1,0
0.25,E25,development,300,05:00,2024-06-25 05:00:00+00:00,2024-06-25 05:40:00+00:00,3378.9300000000003,2024-06-25 11:00:00+00:00,3376.31,TIME_EXIT_EXEC_END,-0.7876966968833773,-1.2870593188754493,3393.38,3335.58,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-07-09 05:00:00+00:00,2024-07-09 07:15:00+00:00,3064.2025,2024-07-09 08:50:00+00:00,3095.22,LIVE_FLOOR_GAP_OPEN,4.661267980820405,4.156459117271538,3084.75,3002.56,True,2024-07-09 08:40:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2024-09-27 05:00:00+00:00,2024-09-27 05:30:00+00:00,2640.2075,2024-09-27 06:25:00+00:00,2660.9975,LIVE_FLOOR_TOUCH,3.537190542788738,3.033505194919917,2648.87,2614.22,True,2024-09-27 06:00:00+00:00,2,2,1,0,0,1,0
0.25,E25,development,300,05:00,2024-10-11 05:00:00+00:00,2024-10-11 07:40:00+00:00,2407.45,2024-10-11 10:15:00+00:00,2419.43,LIVE_FLOOR_GAP_OPEN,2.0881098257492074,1.5858728344192001,2416.33,2380.81,True,2024-10-11 10:05:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,300,05:00,2024-10-16 05:00:00+00:00,2024-10-16 10:30:00+00:00,2619.2625,2024-10-16 11:00:00+00:00,2615.62,TIME_EXIT_EXEC_END,-1.095329315026638,-1.594384458139963,2629.68,2588.01,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-10-24 05:00:00+00:00,2024-10-24 06:55:00+00:00,2547.7200000000003,2024-10-24 09:05:00+00:00,2512.01,CLOSE_INVALIDATION_F20,-7.408226963716558,-7.900972364052617,2561.04,2507.76,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-11-06 05:00:00+00:00,2024-11-06 08:00:00+00:00,2582.79,2024-11-06 11:00:00+00:00,2624.4,TIME_EXIT_EXEC_END,7.655242586505361,7.147441244589836,2637.32,2419.2,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-11-20 05:00:00+00:00,2024-11-20 09:30:00+00:00,3119.5575,2024-11-20 11:00:00+00:00,3111.46,TIME_EXIT_EXEC_END,-1.6978603535918064,-2.196313266781535,3134.89,3073.56,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-12-11 05:00:00+00:00,2024-12-11 07:50:00+00:00,3651.57,2024-12-11 11:00:00+00:00,3707.32,TIME_EXIT_EXEC_END,7.233702763468863,6.726322750711788,3681.21,3562.65,False,,0,0,0,0,0,0,0
0.25,E25,development,300,05:00,2024-12-25 05:00:00+00:00,2024-12-25 05:30:00+00:00,3485.3025,2024-12-25 06:25:00+00:00,3493.77,LIVE_FLOOR_GAP_OPEN,0.8147439139070792,0.3137796521241579,3495.0,3456.21,True,2024-12-25 06:15:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,540,09:00,2022-01-03 09:00:00+00:00,2022-01-03 10:30:00+00:00,3811.055,2022-01-03 11:40:00+00:00,3832.9249999999997,LIVE_FLOOR_TOUCH,2.4692842270710007,1.966666251831573,3821.99,3778.25,True,2022-01-03 11:00:00+00:00,2,2,1,0,0,1,0
0.25,E25,development,540,09:00,2022-01-20 09:00:00+00:00,2022-01-20 13:15:00+00:00,3142.89,2022-01-20 14:35:00+00:00,3188.4299999999994,LIVE_FLOOR_TOUCH,6.844924257609919,6.33793282906665,3153.24,3111.84,True,2022-01-20 13:30:00+00:00,7,7,6,0,0,1,0
0.25,E25,development,540,09:00,2022-02-04 09:00:00+00:00,2022-02-04 13:30:00+00:00,2814.045,2022-02-04 15:00:00+00:00,2826.14,TIME_EXIT_EXEC_END,1.7490416819915926,1.247143589355804,2860.58,2674.44,False,,0,0,0,0,0,0,0
0.25,E25,development,540,09:00,2022-02-11 09:00:00+00:00,2022-02-11 11:05:00+00:00,3093.045,2022-02-11 14:40:00+00:00,3107.13,LIVE_FLOOR_GAP_OPEN,1.8768824895854634,1.3748566200307404,3111.06,3039.0,True,2022-02-11 14:30:00+00:00,1,1,0,0,1,0,0
0.25,E25,development,540,09:00,2022-02-22 09:00:00+00:00,2022-02-22 10:00:00+00:00,2539.1974999999998,2022-02-22 10:35:00+00:00,2574.11,LIVE_FLOOR_GAP_OPEN,6.474711399960098,5.9680899992606395,2553.93,2495.0,True,2022-02-22 10:20:00+00:00,2,2,1,0,1,0,0
