partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,hybrid_exit_reason,hybrid_exit_px,hybrid_net_pnl_usd,hybrid_hold_minutes,hybrid_e20_reached,hybrid_ceiling_ratchets,hybrid_final_ceiling,session_trough_after_e20,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r,entry_executed_b,b27ai_exit_reason,b27ai_exit_px,b27ai_net_pnl_usd,b27ai_hold_minutes,breakdown_accepted,acceptance_bar_start,e20_diag_reached,preaccept_f65_invalid,b27ai_trough_px_in_trade,b27ai_trough_extension_r,b27ai_realized_exit_extension_r,b27ai_capture_ratio,b27ai_giveback_r
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,117156.6,116030.0,1126.6000000000058,116198.99,116762.29,115804.68,,,,2025-09-17 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,117156.6,116030.0,1126.6000000000058,116198.99,116762.29,115804.68,,,,2025-09-17 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,112100.1,109969.2,2130.9000000000087,110288.835,111354.285,109543.02,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,112100.1,109969.2,2130.9000000000087,110288.835,111354.285,109543.02,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,112100.1,109969.2,2130.9000000000087,110288.835,111354.285,109543.02,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,113477.9,111289.7,2188.199999999997,111617.93,112712.03,110852.06,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,113477.9,111289.7,2188.199999999997,111617.93,112712.03,110852.06,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,113477.9,111289.7,2188.199999999997,111617.93,112712.03,110852.06,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,0.3601277615118504,0.2101277615118504,BLIND_F15,True,,,2025-10-20 16:30:00+00:00,110691.965,0.15,False,EXECUTED,TP_E20_DOWN,110297.48,1.381904404714485,15.0,True,True,True,PROFIT_CEILING_HIT,110297.48,1.381904404714485,20.0,True,0,110297.48,109800.0,0.6413805341140897,0.1999999999999974,0.3118273620141099,0.4413805341140923,True,BREAKDOWN_RECLAIM_L,110634.3,-0.13952490589540478,30.0,True,2025-10-20 16:40:00+00:00,True,False,110050.0,0.41957235382840186,-0.09883772513531022,0.0,0.518410078963712
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,0.3601277615118504,0.2101277615118504,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,0.3601277615118504,0.2101277615118504,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,113593.0,112666.0,927.0,112805.05,113268.55,112480.6,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,113593.0,112666.0,927.0,112805.05,113268.55,112480.6,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,113593.0,112666.0,927.0,112805.05,113268.55,112480.6,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,103585.0,102329.0,1256.0,102517.4,103145.4,102077.8,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,103585.0,102329.0,1256.0,102517.4,103145.4,102077.8,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,103585.0,102329.0,1256.0,102517.4,103145.4,102077.8,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,105464.2,104160.0,1304.199999999997,104355.63,105007.73,103899.16,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,105464.2,104160.0,1304.199999999997,104355.63,105007.73,103899.16,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,105464.2,104160.0,1304.199999999997,104355.63,105007.73,103899.16,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,91920.0,91038.9,881.1000000000058,91171.065,91611.615,90862.68,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,91920.0,91038.9,881.1000000000058,91171.065,91611.615,90862.68,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,91920.0,91038.9,881.1000000000058,91171.065,91611.615,90862.68,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,H2_ARRIVAL,93600.0,92411.0,1189.0,92589.35,93183.85,92173.2,2025-12-04 14:00:00+00:00,2025-12-04 14:35:00+00:00,,2025-12-04 20:00:00+00:00,True,2025-12-04 14:00:00+00:00,92589.35,True,35.0,0.3171572750210309,0.1671572750210309,BLIND_F15,True,,,2025-12-04 14:00:00+00:00,92589.35,0.15,False,EXECUTED,TP_E20_DOWN,92173.2,1.847288700050309,50.0,True,True,True,PROFIT_CEILING_HIT,92173.2,1.847288700050309,60.0,True,0,92173.2,90822.5,1.3359966358284272,0.2000000000000024,0.1497009757633005,1.1359966358284248,True,BREAKDOWN_RECLAIM_L,92612.8,-0.5266344347379267,75.0,True,2025-12-04 14:45:00+00:00,True,False,91762.0,0.5458368376787216,-0.16972245584525056,0.0,0.7155592935239722
reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,H2_ARRIVAL,93600.0,92411.0,1189.0,92589.35,93183.85,92173.2,2025-12-04 14:00:00+00:00,2025-12-04 14:35:00+00:00,,2025-12-04 20:00:00+00:00,True,2025-12-04 14:00:00+00:00,92589.35,True,35.0,0.3171572750210309,0.1671572750210309,EARLY_REJECT,True,SAME_BAR,2025-12-04 14:00:00+00:00,2025-12-04 14:05:00+00:00,92487.6,0.0644238856181714,False,EXECUTED,TP_E20_DOWN,92173.2,1.2996873094339838,45.0,True,True,True,PROFIT_CEILING_HIT,92173.2,1.2996873094339838,55.0,True,0,92173.2,90822.5,1.3359966358284272,0.2000000000000024,0.1497009757633005,1.1359966358284248,True,BREAKDOWN_RECLAIM_L,92612.8,-1.0768474909069066,70.0,True,2025-12-04 14:45:00+00:00,True,False,91762.0,0.5458368376787216,-0.16972245584525056,0.0,0.7155592935239722
reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,H2_ARRIVAL,93600.0,92411.0,1189.0,92589.35,93183.85,92173.2,2025-12-04 14:00:00+00:00,2025-12-04 14:35:00+00:00,,2025-12-04 20:00:00+00:00,True,2025-12-04 14:00:00+00:00,92589.35,True,35.0,0.3171572750210309,0.1671572750210309,SAME_BAR_REJECTION,True,SAME_BAR,2025-12-04 14:00:00+00:00,2025-12-04 14:05:00+00:00,92487.6,0.0644238856181714,False,EXECUTED,TP_E20_DOWN,92173.2,1.2996873094339838,45.0,True,True,True,PROFIT_CEILING_HIT,92173.2,1.2996873094339838,55.0,True,0,92173.2,90822.5,1.3359966358284272,0.2000000000000024,0.1497009757633005,1.1359966358284248,True,BREAKDOWN_RECLAIM_L,92612.8,-1.0768474909069066,70.0,True,2025-12-04 14:45:00+00:00,True,False,91762.0,0.5458368376787216,-0.16972245584525056,0.0,0.7155592935239722
reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,H2_ARRIVAL,92262.6,91433.6,829.0,91557.95,91972.45,91267.8,2025-12-08 13:50:00+00:00,2025-12-08 13:55:00+00:00,,2025-12-08 20:00:00+00:00,True,2025-12-08 13:50:00+00:00,91557.95,True,5.0,0.2501809408926347,0.1001809408926347,BLIND_F15,True,,,2025-12-08 13:50:00+00:00,91557.95,0.15,False,EXECUTED,TP_E20_DOWN,91267.8,1.184515599136971,30.0,True,True,True,PROFIT_CEILING_HIT,91267.8,1.184515599136971,35.0,True,0,91267.8,89553.8,2.267551266586252,0.2000000000000035,0.0882008724332389,2.067551266586248,True,BREAKDOWN_RECLAIM_L,91456.1,0.15620511381038182,15.0,True,2025-12-08 13:55:00+00:00,False,False,91350.2,0.10060313630881632,-0.027141133896260553,0.0,0.12774427020507687
reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,H2_ARRIVAL,92262.6,91433.6,829.0,91557.95,91972.45,91267.8,2025-12-08 13:50:00+00:00,2025-12-08 13:55:00+00:00,,2025-12-08 20:00:00+00:00,True,2025-12-08 13:50:00+00:00,91557.95,True,5.0,0.2501809408926347,0.1001809408926347,EARLY_REJECT,True,SAME_BAR,2025-12-08 13:50:00+00:00,2025-12-08 13:55:00+00:00,91508.5,0.0903498190591003,True,EXECUTED,TP_E20_DOWN,91267.8,0.9151783714080988,25.0,True,True,True,PROFIT_CEILING_HIT,91267.8,0.9151783714080988,30.0,True,0,91267.8,89553.8,2.267551266586252,0.2000000000000035,0.0882008724332389,2.067551266586248,True,BREAKDOWN_RECLAIM_L,91456.1,-0.11368779949404406,10.0,True,2025-12-08 13:55:00+00:00,False,False,91350.2,0.10060313630881632,-0.027141133896260553,0.0,0.12774427020507687
reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,H2_ARRIVAL,92262.6,91433.6,829.0,91557.95,91972.45,91267.8,2025-12-08 13:50:00+00:00,2025-12-08 13:55:00+00:00,,2025-12-08 20:00:00+00:00,True,2025-12-08 13:50:00+00:00,91557.95,True,5.0,0.2501809408926347,0.1001809408926347,SAME_BAR_REJECTION,True,SAME_BAR,2025-12-08 13:50:00+00:00,2025-12-08 13:55:00+00:00,91508.5,0.0903498190591003,True,EXECUTED,TP_E20_DOWN,91267.8,0.9151783714080988,25.0,True,True,True,PROFIT_CEILING_HIT,91267.8,0.9151783714080988,30.0,True,0,91267.8,89553.8,2.267551266586252,0.2000000000000035,0.0882008724332389,2.067551266586248,True,BREAKDOWN_RECLAIM_L,91456.1,-0.11368779949404406,10.0,True,2025-12-08 13:55:00+00:00,False,False,91350.2,0.10060313630881632,-0.027141133896260553,0.0,0.12774427020507687
reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,H2_ARRIVAL,93278.9,91721.0,1557.8999999999942,91954.685,92733.635,91409.42,2025-12-10 15:10:00+00:00,2025-12-10 15:30:00+00:00,,2025-12-10 20:00:00+00:00,True,2025-12-10 15:10:00+00:00,91954.685,True,20.0,0.2477694332113752,0.0977694332113752,BLIND_F15,True,,,2025-12-10 15:10:00+00:00,91954.685,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,92955.5,-5.84189238427606,210.0,True,True,False,PRE_E20_CLOSE_INVALIDATION_F65,92955.5,-5.84189238427606,210.0,False,0,,,,,,,True,BREAKDOWN_RECLAIM_L,91821.5,0.324188223797384,30.0,True,2025-12-10 15:30:00+00:00,False,False,91520.0,0.12901983439245185,-0.06450991719622592,0.0,0.19352975158867777
reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,H2_ARRIVAL,93278.9,91721.0,1557.8999999999942,91954.685,92733.635,91409.42,2025-12-10 15:10:00+00:00,2025-12-10 15:30:00+00:00,,2025-12-10 20:00:00+00:00,True,2025-12-10 15:10:00+00:00,91954.685,True,20.0,0.2477694332113752,0.0977694332113752,EARLY_REJECT,True,LATER_REJECT,2025-12-10 15:15:00+00:00,2025-12-10 15:20:00+00:00,91944.4,0.143398164195388,False,EXECUTED,CLOSE_INVALIDATION_F65,92955.5,-5.898431660873382,200.0,True,True,False,PRE_E20_CLOSE_INVALIDATION_F65,92955.5,-5.898431660873382,200.0,False,0,,,,,,,True,BREAKDOWN_RECLAIM_L,91821.5,0.2683386916440659,20.0,True,2025-12-10 15:30:00+00:00,False,False,91520.0,0.12901983439245185,-0.06450991719622592,0.0,0.19352975158867777
reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,H2_ARRIVAL,93278.9,91721.0,1557.8999999999942,91954.685,92733.635,91409.42,2025-12-10 15:10:00+00:00,2025-12-10 15:30:00+00:00,,2025-12-10 20:00:00+00:00,True,2025-12-10 15:10:00+00:00,91954.685,True,20.0,0.2477694332113752,0.0977694332113752,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,H2_ARRIVAL,92600.0,92036.4,563.6000000000058,92120.94,92402.74,91923.68,2025-12-12 14:40:00+00:00,2025-12-12 15:05:00+00:00,,2025-12-12 20:00:00+00:00,True,2025-12-12 15:00:00+00:00,92120.94,True,5.0,0.6579134137686286,0.5079134137686285,BLIND_F15,True,,,2025-12-12 15:00:00+00:00,92120.94,0.15,False,EXECUTED,TP_E20_DOWN,91923.68,0.6706577679299167,5.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,91933.9,0.6151872093359659,10.0,True,0,91923.68,89429.0,4.626330731014846,0.1818665720369037,0.0393111912249751,4.444464158977943,True,TIME_EXIT_SESSION_END,90147.4,10.311679668053808,300.0,True,2025-12-12 15:05:00+00:00,True,False,89429.0,4.626330731014846,3.351667849538645,0.72447648999003,1.274662881476201
reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,H2_ARRIVAL,92600.0,92036.4,563.6000000000058,92120.94,92402.74,91923.68,2025-12-12 14:40:00+00:00,2025-12-12 15:05:00+00:00,,2025-12-12 20:00:00+00:00,True,2025-12-12 15:00:00+00:00,92120.94,True,5.0,0.6579134137686286,0.5079134137686285,EARLY_REJECT,True,SAME_BAR,2025-12-12 15:00:00+00:00,2025-12-12 15:05:00+00:00,92111.0,0.1323633782824788,True,EXECUTED,TP_E20_DOWN,91923.68,0.6168166668476641,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,91933.9,0.5613401222438589,5.0,True,0,91923.68,89429.0,4.626330731014846,0.1818665720369037,0.0393111912249751,4.444464158977943,True,TIME_EXIT_SESSION_END,90147.4,10.258878961253282,295.0,True,2025-12-12 15:05:00+00:00,True,False,89429.0,4.626330731014846,3.351667849538645,0.72447648999003,1.274662881476201
reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,H2_ARRIVAL,92600.0,92036.4,563.6000000000058,92120.94,92402.74,91923.68,2025-12-12 14:40:00+00:00,2025-12-12 15:05:00+00:00,,2025-12-12 20:00:00+00:00,True,2025-12-12 15:00:00+00:00,92120.94,True,5.0,0.6579134137686286,0.5079134137686285,SAME_BAR_REJECTION,True,SAME_BAR,2025-12-12 15:00:00+00:00,2025-12-12 15:05:00+00:00,92111.0,0.1323633782824788,True,EXECUTED,TP_E20_DOWN,91923.68,0.6168166668476641,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,91933.9,0.5613401222438589,5.0,True,0,91923.68,89429.0,4.626330731014846,0.1818665720369037,0.0393111912249751,4.444464158977943,True,TIME_EXIT_SESSION_END,90147.4,10.258878961253282,295.0,True,2025-12-12 15:05:00+00:00,True,False,89429.0,4.626330731014846,3.351667849538645,0.72447648999003,1.274662881476201
reference_validation,2025-12-19,2025-12-19 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,88345.1,87700.0,645.1000000000058,87796.765,88119.315,87570.98,,,,2025-12-19 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-19,2025-12-19 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,88345.1,87700.0,645.1000000000058,87796.765,88119.315,87570.98,,,,2025-12-19 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-19,2025-12-19 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,88345.1,87700.0,645.1000000000058,87796.765,88119.315,87570.98,,,,2025-12-19 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,H2_ARRIVAL,90599.0,89050.1,1548.8999999999942,89282.435,90056.88500000001,88740.32,2025-12-22 17:25:00+00:00,2025-12-22 19:00:00+00:00,,2025-12-22 20:00:00+00:00,True,2025-12-22 17:25:00+00:00,89282.435,True,95.0,0.2832332623151906,0.1332332623151906,BLIND_F15,True,,,2025-12-22 17:25:00+00:00,89282.435,0.15,False,EXECUTED,TP_E20_DOWN,88740.32,2.6359555045736958,100.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,88899.9,1.7422746814644956,105.0,True,0,88740.32,87906.7,0.7382013041513417,0.0969720446768753,0.1313626027636964,0.6412292594744663,True,TIME_EXIT_SESSION_END,88011.0,6.72029751428711,155.0,True,2025-12-22 19:00:00+00:00,True,False,87906.7,0.7382013041513417,0.6708631932339142,0.9087808291061727,0.06733811091742747
reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,H2_ARRIVAL,90599.0,89050.1,1548.8999999999942,89282.435,90056.88500000001,88740.32,2025-12-22 17:25:00+00:00,2025-12-22 19:00:00+00:00,,2025-12-22 20:00:00+00:00,True,2025-12-22 17:25:00+00:00,89282.435,True,95.0,0.2832332623151906,0.1332332623151906,EARLY_REJECT,True,LATER_REJECT,2025-12-22 17:30:00+00:00,2025-12-22 17:35:00+00:00,89268.6,0.1410678546064954,False,EXECUTED,TP_E20_DOWN,88740.32,2.558935168693111,90.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,88899.9,1.6651158414045637,95.0,True,0,88740.32,87906.7,0.7382013041513417,0.0969720446768753,0.1313626027636964,0.6412292594744663,True,TIME_EXIT_SESSION_END,88011.0,6.643910176702694,145.0,True,2025-12-22 19:00:00+00:00,True,False,87906.7,0.7382013041513417,0.6708631932339142,0.9087808291061727,0.06733811091742747
reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,H2_ARRIVAL,90599.0,89050.1,1548.8999999999942,89282.435,90056.88500000001,88740.32,2025-12-22 17:25:00+00:00,2025-12-22 19:00:00+00:00,,2025-12-22 20:00:00+00:00,True,2025-12-22 17:25:00+00:00,89282.435,True,95.0,0.2832332623151906,0.1332332623151906,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-23,2025-12-23 14:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,87914.0,87256.3,657.6999999999971,87354.955,87683.80500000001,87124.76000000001,,,,2025-12-23 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
reference_validation,2025-12-23,2025-12-23 14:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,87914.0,87256.3,657.6999999999971,87354.955,87683.80500000001,87124.76000000001,,,,2025-12-23 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
