partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,minutes_break_to_retest,eligible,outcome,persistent_like,reclaim_close,reclaim_close_ext_r4,reclaim_body_ratio,reclaim_close_pos,time_left_min,final_close_loc_r4,net_from_reclaim_r4,close_span_r4,directionality_efficiency,nb_class,RECLAIM_C05,RECLAIM_C10,RECLAIM_STRONG_BODY,QUICK_RECLAIM,SLOW_RECLAIM,TIME_LEFT_120,HOLD_5M_ABOVE_L,HIGHER_CLOSE_5M,HOLD_10M_ABOVE_L,EXT10_CLOSE_BEFORE_REBREAK,EXT25_CLOSE_BEFORE_REBREAK
reference_validation,BEAR,12-16,2025-06-21 12:00:00+00:00,2025-06-21 16:00:00+00:00,2025-06-21 14:35:00+00:00,103940.6,103401.9,538.7000000000116,0.0,True,REBREAK_LOW,False,103609.8,0.3859290885465087,0.8486973947896151,0.8490313961255913,85.0,,,,,,True,True,True,True,False,False,True,True,True,True,True
reference_validation,BULL,08-12,2025-06-30 08:00:00+00:00,2025-06-30 12:00:00+00:00,2025-06-30 09:10:00+00:00,108500.0,107427.5,1072.5,0.0,True,REBREAK_LOW,False,107603.4,0.16400932400931859,0.9433870180575591,0.9433870180575591,170.0,,,,,,True,True,True,True,False,True,True,True,True,True,False
reference_validation,BULL,08-12,2025-07-04 08:00:00+00:00,2025-07-04 12:00:00+00:00,2025-07-04 08:25:00+00:00,109283.2,108661.0,622.1999999999971,10.0,True,NO_BOUNDARY,True,108731.2,0.11282545805206914,0.7982893799001972,0.8431931575196041,215.0,0.2913854066216711,0.17855994856960197,0.53712632594021,0.332435667265131,INTERNAL_UP,True,True,True,True,False,True,True,True,True,True,True
reference_validation,BEAR,08-12,2025-07-05 08:00:00+00:00,2025-07-05 12:00:00+00:00,2025-07-05 08:55:00+00:00,108368.1,107946.1,422.0,10.0,True,REBREAK_LOW,False,107958.7,0.02985781990519258,1.0,1.0,185.0,,,,,,False,False,True,True,False,True,True,True,False,False,False
reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,0.0,True,NO_BOUNDARY,True,110992.3,0.1940652818991213,0.9576837416481276,0.9576837416481276,65.0,0.1543026706231454,-0.039762611275975905,0.321661721068232,0.12361623616240405,FLAT_CHOP_LIKE,True,True,True,True,False,False,True,True,True,True,True
reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,10.0,True,REBREAK_LOW,False,110865.4,0.11467648605995764,0.5092421441774494,0.7929759704251196,210.0,,,,,,True,True,True,True,False,True,False,False,False,False,False
reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,0.0,True,NO_BOUNDARY,True,117206.9,0.3210073955626559,0.8891036906854027,0.8891036906854027,215.0,0.8978612832300596,0.5768538876674038,0.5628622826304258,1.0,INTERNAL_UP,True,True,True,True,False,True,True,True,True,True,True
reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,0.0,True,NO_BOUNDARY,True,118410.6,0.0754316069057208,0.5623869801085459,0.8006329113924419,95.0,0.6311642319610524,0.5557326250553316,0.6576361221779574,0.8450457727517429,INTERNAL_UP,True,False,True,True,False,False,True,False,True,True,True
reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,5.0,True,NO_BOUNDARY,True,119776.9,0.07372175980975029,0.912906846240173,0.9681257014590087,215.0,0.1304399524375766,0.056718192627826326,0.3529131985731249,0.1607142857142933,FLAT_CHOP_LIKE,True,False,True,True,False,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,0.0,True,REBREAK_LOW,False,119280.0,0.06857088811122652,0.6717277486911147,0.7225130890052356,100.0,,,,,,True,False,False,True,False,False,True,True,True,True,False
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,5.0,True,REBREAK_LOW,False,118576.5,0.033548784241305016,0.9734395750332016,0.9734395750332016,90.0,,,,,,False,False,True,True,False,False,False,False,False,False,False
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,0.0,True,REBREAK_LOW,False,118787.9,0.5107275366994584,0.9350856232576272,0.9946236559139554,140.0,,,,,,True,True,True,True,False,True,True,False,False,True,True
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,10.0,True,REBREAK_LOW,False,118006.1,0.08953586497890786,0.8347183748845709,1.0,150.0,,,,,,True,False,True,True,False,True,False,False,False,False,False
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,10.0,True,REBREAK_LOW,False,118383.1,0.006805807622504605,0.9993041057759828,0.9993041057759828,45.0,,,,,,False,False,True,True,False,False,True,True,True,False,False
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,0.0,True,REBREAK_LOW,False,116640.7,0.06783333333332849,0.8172920065251043,0.934747145187605,185.0,,,,,,True,False,True,True,False,True,False,False,False,False,False
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:35:00+00:00,116900.9,116458.1,442.79999999998836,0.0,True,REBREAK_LOW,False,116495.3,0.08401084010839673,0.8977900552486909,0.9993093922652536,145.0,,,,,,True,False,True,True,False,True,False,False,False,False,False
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:00:00+00:00,120799.0,118499.0,2300.0,5.0,True,REBREAK_LOW,False,118671.3,0.07491304347826214,0.754653646628029,0.942935611840106,120.0,,,,,,True,False,True,True,False,True,True,False,False,False,False
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:00:00+00:00,120146.6,119028.0,1118.6000000000058,0.0,True,REBREAK_LOW,False,119029.9,0.0016985517611247715,0.5496062992125068,0.999212598425151,120.0,,,,,,False,False,True,True,False,True,False,False,False,False,False
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:25:00+00:00,118558.0,118010.0,548.0,0.0,True,REBREAK_LOW,False,118110.8,0.18394160583942137,0.836769759450247,0.9146620847652066,215.0,,,,,,True,True,True,True,False,True,True,False,False,False,False
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,116938.7,115929.9,1008.8000000000029,0.0,True,REBREAK_LOW,False,115987.7,0.057295796986521354,0.21057548579969676,0.9788863976083652,205.0,,,,,,True,False,False,True,False,True,True,True,True,True,True
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 16:55:00+00:00,113936.0,112545.4,1390.6000000000058,0.0,True,REBREAK_LOW,False,112553.5,0.005824823817061547,0.45898234683277,0.6235721703011536,185.0,,,,,,False,False,False,True,False,True,False,False,False,False,False
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:30:00+00:00,113350.2,112655.5,694.6999999999971,0.0,True,REBREAK_LOW,False,112682.4,0.03872175039584611,0.8952654232422347,0.8967001434718732,90.0,,,,,,False,False,True,True,False,False,False,False,False,False,False
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:15:00+00:00,113153.1,111853.6,1299.5,0.0,True,REBREAK_LOW,False,111957.0,0.07956906502500515,0.9307502061006184,0.9307502061006184,225.0,,,,,,True,False,True,True,False,True,True,True,True,True,False
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:30:00+00:00,108742.9,108359.6,383.29999999998836,15.0,True,REBREAK_LOW,False,108372.3,0.03313331594050998,0.6046511627909695,0.9978858350953215,150.0,,,,,,False,False,True,False,False,True,True,True,True,True,True
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 20:55:00+00:00,108851.0,108562.0,289.0,0.0,True,REBREAK_LOW,False,108586.2,0.08373702422144322,0.48214285714285715,0.7392857142856103,185.0,,,,,,True,False,False,True,False,True,True,True,True,True,False
reference_validation,SIDEWAYS,20-00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 23:00:00+00:00,109298.6,108350.0,948.6000000000058,95.0,True,NO_BOUNDARY,True,108386.2,0.038161501159600326,0.469498069498092,0.469498069498092,60.0,0.8833017077798746,0.8451402066202742,0.7453088762386629,1.0,INTERNAL_UP,False,False,False,False,True,False,True,True,True,True,True
reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:35:00+00:00,112207.1,111550.9,656.2000000000116,0.0,True,REBREAK_LOW,False,111551.7,0.0012191405059477235,0.8911992263056108,1.0,85.0,,,,,,False,False,True,True,False,False,True,True,True,False,False
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:30:00+00:00,116013.7,115546.1,467.59999999999127,120.0,True,REBREAK_LOW,False,115596.8,0.10842600513258777,0.7027804410354829,0.7037392138063919,90.0,,,,,,True,True,False,False,True,False,False,False,False,False,False
reference_validation,BULL,04-08,2025-09-14 04:00:00+00:00,2025-09-14 08:00:00+00:00,2025-09-14 04:25:00+00:00,116075.8,115580.0,495.8000000000029,0.0,True,NO_BOUNDARY,True,115601.0,0.04235578862444509,0.8743654822334888,0.9581218274111322,215.0,0.3348124243646612,0.29245663574021613,0.41710367083501754,0.7011605415860637,INTERNAL_UP,False,False,True,True,False,True,True,True,True,True,True
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:15:00+00:00,117156.6,116197.0,959.6000000000058,0.0,True,REBREAK_LOW,False,116298.1,0.10535639849938017,0.8726415094339323,0.8732311320754761,225.0,,,,,,True,True,True,True,False,True,True,False,True,True,True
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 20:30:00+00:00,116017.9,115636.6,381.29999999998836,5.0,True,REBREAK_LOW,False,115695.0,0.15316024127982156,0.9968652037618012,0.9984326018807865,210.0,,,,,,True,True,True,True,False,True,True,True,True,True,True
reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:25:00+00:00,115620.0,115158.0,462.0,0.0,True,NO_BOUNDARY,True,115241.5,0.18073593073593072,0.9988974641676817,1.0,35.0,0.05606060606059346,-0.12467532467533728,0.16753246753248643,0.7441860465116191,INTERNAL_DOWN,True,True,True,True,False,False,True,True,True,True,False
reference_validation,BEAR,12-16,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,2025-09-28 12:55:00+00:00,109544.8,109188.0,356.8000000000029,0.0,True,HIGH_BREAK,True,109262.1,0.20767937219732405,0.77259684361553,0.7905308464849694,185.0,,,,,,True,True,True,True,False,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:30:00+00:00,120880.9,120018.0,862.8999999999942,0.0,True,REBREAK_LOW,False,120081.5,0.07358906014601974,0.7110091743119108,0.7477064220183542,150.0,,,,,,True,False,False,True,False,True,True,True,True,True,False
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:35:00+00:00,122694.1,121944.7,749.4000000000087,0.0,True,REBREAK_LOW,False,121990.7,0.06138243928476043,0.5022148394241095,0.9994462901439324,145.0,,,,,,True,False,True,True,False,True,False,False,False,False,False
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:30:00+00:00,124631.9,123503.9,1128.0,5.0,True,REBREAK_LOW,False,123600.0,0.08519503546099806,0.6269113149847254,0.6269113149847254,210.0,,,,,,True,False,False,True,False,True,False,False,False,False,False
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 17:55:00+00:00,123740.1,120595.5,3144.600000000006,55.0,True,REBREAK_LOW,False,120620.1,0.007822934554476173,0.2996193583469688,0.3811854268624689,125.0,,,,,,False,False,False,False,True,True,True,True,True,True,False
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:00:00+00:00,112466.2,111740.8,725.3999999999942,20.0,True,REBREAK_LOW,False,111803.8,0.0868486352357327,0.5342886386899275,0.7533265097236513,180.0,,,,,,True,False,True,False,False,True,False,False,False,False,False
reference_validation,BEAR,16-20,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,2025-10-15 17:20:00+00:00,112183.4,110320.4,1863.0,0.0,True,NO_BOUNDARY,True,110373.0,0.02823403113258498,0.41657810839532217,0.7335281615302853,160.0,0.47359098228663604,0.44535695115405105,0.5824476650563638,0.7646299880195306,INTERNAL_UP,False,False,False,True,False,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 02:55:00+00:00,114894.8,113792.4,1102.4000000000087,0.0,True,REBREAK_LOW,False,113855.6,0.057329462989850456,0.5650867052023323,0.8742196531792042,65.0,,,,,,True,False,True,True,False,False,True,True,True,True,False
reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 11:05:00+00:00,108088.8,106946.7,1142.1000000000058,0.0,True,NO_BOUNDARY,True,107298.5,0.30802906925838464,0.7734634551495156,0.7884136212624667,55.0,0.6923211627703293,0.3842920935119446,0.401103230890468,0.9580877537655285,INTERNAL_UP,True,True,True,True,False,False,True,True,True,True,True
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 14:45:00+00:00,104656.0,103550.0,1106.0,5.0,True,REBREAK_LOW,False,103886.4,0.304159132007228,0.8578627995474533,0.9549521752545482,75.0,,,,,,True,True,True,True,False,False,True,True,True,True,True
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 13:10:00+00:00,102024.7,99750.0,2274.699999999997,15.0,True,REBREAK_LOW,False,99844.0,0.04132413065459187,0.971107544141252,0.9807383627608347,170.0,,,,,,False,False,True,False,False,True,True,True,True,True,True
reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 20:40:00+00:00,103694.8,102777.0,917.8000000000029,0.0,True,REBREAK_LOW,False,102807.0,0.0326868598823272,0.3508180943214546,0.6515880654475542,200.0,,,,,,False,False,False,True,False,True,True,False,True,False,False
reference_validation,BEAR,16-20,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 16:35:00+00:00,103456.0,101135.0,2321.0,10.0,True,REBREAK_LOW,False,101309.4,0.07514002585092382,0.749806351665355,0.9119545571907938,205.0,,,,,,True,False,True,True,False,True,False,False,False,False,False
reference_validation,BEAR,20-00,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-13 20:25:00+00:00,101495.7,98100.0,3395.699999999997,0.0,True,NO_BOUNDARY,True,98246.0,0.04299555319963487,0.508513341804335,0.7293519695044473,215.0,0.4577259475218671,0.41473039432223224,0.6856907265070519,0.6048359388421262,INTERNAL_UP,False,False,False,True,False,True,True,True,True,True,True
reference_validation,BEAR,08-12,2025-11-14 08:00:00+00:00,2025-11-14 12:00:00+00:00,2025-11-14 12:00:00+00:00,99152.0,95840.9,3311.100000000006,0.0,False,NO_FOLLOWTHROUGH_WINDOW,,96134.6,0.08870163993839242,0.7683112919633979,0.8771617497457052,0.0,,,,,,,,,,,,,,,,
reference_validation,BEAR,12-16,2025-11-15 12:00:00+00:00,2025-11-15 16:00:00+00:00,2025-11-15 12:15:00+00:00,96310.4,95587.3,723.0999999999913,0.0,True,HIGH_BREAK,True,95735.1,0.2043977319872835,0.9735278227985196,0.9735278227985196,225.0,,,,,,True,True,True,True,False,True,True,False,True,True,True
reference_validation,BEAR,12-16,2025-11-16 12:00:00+00:00,2025-11-16 16:00:00+00:00,2025-11-16 13:35:00+00:00,96600.0,95443.6,1156.3999999999942,0.0,True,REBREAK_LOW,False,95479.9,0.03139052231060925,0.6393520724154398,0.999523582658381,145.0,,,,,,False,False,True,True,False,True,False,False,False,False,False
reference_validation,BEAR,04-08,2025-11-18 04:00:00+00:00,2025-11-18 08:00:00+00:00,2025-11-18 05:00:00+00:00,92335.4,89666.1,2669.2999999999884,0.0,True,REBREAK_LOW,False,90049.4,0.14359569924698987,0.681803224744969,0.8213228035537918,180.0,,,,,,True,True,True,True,False,True,True,False,True,True,True
reference_validation,BEAR,20-00,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-18 22:05:00+00:00,93799.1,92532.0,1267.1000000000058,5.0,True,NO_BOUNDARY,True,92557.3,0.019966853444876326,0.46042154566746096,0.5170960187354039,115.0,0.30376450161786156,0.28379764817298525,0.5083260989661454,0.5582984008694116,INTERNAL_UP,False,False,False,True,False,False,True,True,True,True,True
reference_validation,BEAR,04-08,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 07:40:00+00:00,92944.8,91600.0,1344.800000000003,180.0,True,NO_BOUNDARY,True,91681.3,0.06045508625818169,0.5648513549066089,0.733228097868991,20.0,0.1685008923260004,0.1080458060678187,0.18374479476502475,0.5880210441116936,INTERNAL_UP,True,False,False,False,True,False,True,True,True,True,True
reference_validation,BEAR,08-12,2025-11-22 08:00:00+00:00,2025-11-22 12:00:00+00:00,2025-11-22 11:10:00+00:00,84764.3,83792.0,972.3000000000029,35.0,True,NO_BOUNDARY,True,83941.7,0.15396482567108571,0.622465866776973,0.8047165908150454,50.0,0.28201172477629977,0.12804689910521405,0.3555486989612219,0.36013884871275975,INTERNAL_UP,True,True,True,False,True,False,True,True,True,True,True
reference_validation,BULL,16-20,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28 16:35:00+00:00,93080.0,91314.4,1765.6000000000058,0.0,True,REBREAK_LOW,False,91326.8,0.007023108291803744,0.3861797053330734,0.9311060385972245,205.0,,,,,,False,False,False,True,False,True,True,True,True,True,False
reference_validation,BULL,00-04,2025-12-04 00:00:00+00:00,2025-12-04 04:00:00+00:00,2025-12-04 00:40:00+00:00,94185.0,92784.3,1400.699999999997,0.0,True,NO_BOUNDARY,True,92800.1,0.011280074248592092,0.7627802690583221,0.771748878923793,200.0,0.5108874134361339,0.4996073391875418,0.7496965802812936,0.666412722597833,INTERNAL_UP,False,False,True,True,False,True,True,True,True,True,True
reference_validation,BULL,16-20,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-04 19:40:00+00:00,93256.3,91762.0,1494.300000000003,20.0,True,NO_BOUNDARY,True,91854.6,0.06196881482968992,0.7573980271927524,0.7576646227672813,20.0,0.12012313457806308,0.05815431974837316,0.10774275580539362,0.5397515527949949,MIXED_INTERNAL,True,False,True,False,False,False,True,True,True,True,False
reference_validation,BULL,04-08,2025-12-05 04:00:00+00:00,2025-12-05 08:00:00+00:00,2025-12-05 04:55:00+00:00,92665.5,91917.7,747.8000000000029,5.0,True,REBREAK_LOW,False,92024.3,0.1425514843541126,0.8579545454545497,0.882747933884316,185.0,,,,,,True,True,True,True,False,True,True,False,True,True,False
reference_validation,SIDEWAYS,12-16,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,2025-12-05 15:05:00+00:00,92227.6,90940.4,1287.2000000000116,95.0,True,REBREAK_LOW,False,91140.8,0.15568676196395814,0.9638087031452052,0.9638087031452052,55.0,,,,,,True,True,True,False,True,False,False,False,False,False,False
reference_validation,BULL,12-16,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 14:05:00+00:00,92262.6,91433.6,829.0,0.0,True,REBREAK_LOW,False,91456.1,0.027141133896260553,0.2838196286472517,0.8894783377542055,115.0,,,,,,False,False,False,True,False,False,True,True,True,False,False
reference_validation,BULL,12-16,2025-12-10 12:00:00+00:00,2025-12-10 16:00:00+00:00,2025-12-10 15:40:00+00:00,93278.9,91721.0,1557.8999999999942,0.0,True,NO_BOUNDARY,True,91821.5,0.06450991719622592,0.411940298507453,1.0,20.0,0.19308042878233778,0.12857051158611185,0.12497592913537314,1.0,INTERNAL_UP,True,False,False,True,False,False,True,True,True,True,False
reference_validation,BEAR,20-00,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 21:15:00+00:00,89372.8,88432.0,940.8000000000029,0.0,True,REBREAK_LOW,False,88485.2,0.05654761904761578,1.0,1.0,165.0,,,,,,True,False,True,True,False,True,True,True,True,True,False
reference_validation,SIDEWAYS,12-16,2025-12-19 12:00:00+00:00,2025-12-19 16:00:00+00:00,2025-12-19 14:45:00+00:00,88345.1,87700.0,645.1000000000058,0.0,True,HIGH_BREAK,True,88479.0,1.2075647186482608,0.7300356506238911,0.8832442067736186,75.0,,,,,,True,True,True,True,False,False,True,False,True,True,True
reference_validation,BULL,16-20,2025-12-19 16:00:00+00:00,2025-12-19 20:00:00+00:00,2025-12-19 19:20:00+00:00,89374.6,87488.0,1886.6000000000058,100.0,True,NO_BOUNDARY,True,87537.6,0.026290681649531255,0.7873395565927842,0.7873395565927842,40.0,0.1721615604791699,0.14587087882963862,0.20571398282625072,0.7090955939190748,INTERNAL_UP,False,False,True,False,True,False,True,True,True,True,True
reference_validation,BEAR,08-12,2025-12-24 08:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 09:45:00+00:00,87430.0,86738.8,691.1999999999971,0.0,True,NO_BOUNDARY,True,86760.5,0.03139467592592185,0.7785234899328363,0.7794822627037453,135.0,0.6131365740740808,0.581741898148159,0.7326388888888835,0.7940363349131327,INTERNAL_UP,False,False,True,True,False,True,True,True,True,True,True
reference_validation,BEAR,00-04,2025-12-27 00:00:00+00:00,2025-12-27 04:00:00+00:00,2025-12-27 00:30:00+00:00,87750.0,87266.6,483.3999999999942,0.0,True,NO_BOUNDARY,True,87273.9,0.015101365328896247,0.6191780821915416,0.9972602739724432,210.0,0.4278030616466505,0.4127016963177542,0.32809267687214144,1.0,INTERNAL_UP,False,False,True,True,False,True,True,True,True,True,True
reference_validation,BULL,08-12,2025-12-29 08:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29 09:00:00+00:00,90373.4,89448.1,925.2999999999884,0.0,True,REBREAK_LOW,False,89519.0,0.07662379768723125,0.881156316916437,0.881156316916437,180.0,,,,,,True,False,True,True,False,True,True,True,True,True,False
reference_validation,SIDEWAYS,12-16,2025-12-29 12:00:00+00:00,2025-12-29 16:00:00+00:00,2025-12-29 14:30:00+00:00,89791.5,87520.1,2271.399999999994,135.0,True,REBREAK_LOW,False,87575.0,0.024170115347360358,0.8981064021640869,0.9233543733092886,90.0,,,,,,False,False,True,False,True,False,True,True,True,True,False
reference_validation,BULL,12-16,2026-01-02 12:00:00+00:00,2026-01-02 16:00:00+00:00,2026-01-02 14:40:00+00:00,89900.0,88780.0,1120.0,0.0,True,NO_BOUNDARY,True,89088.0,0.275,0.721656976744186,0.8768895348837251,80.0,0.5295535714285766,0.25455357142857665,0.778214285714291,0.3270995869665029,INTERNAL_UP,True,True,True,True,False,False,True,True,True,True,True
reference_validation,BULL,00-04,2026-01-06 00:00:00+00:00,2026-01-06 04:00:00+00:00,2026-01-06 00:30:00+00:00,94760.3,93757.9,1002.4000000000087,10.0,True,REBREAK_LOW,False,93763.8,0.005885873902642338,0.5828025477707006,0.9089171974522108,210.0,,,,,,False,False,True,True,False,True,False,False,False,False,False
reference_validation,BEAR,12-16,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 14:35:00+00:00,90741.2,89733.6,1007.5999999999913,5.0,True,REBREAK_LOW,False,89764.3,0.030468439857083522,0.3576101177496797,0.8471434801570157,85.0,,,,,,False,False,False,True,False,False,False,False,False,False,False
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:45:00+00:00,90748.6,90474.4,274.20000000001164,0.0,True,REBREAK_LOW,False,90475.0,0.0021881838074609603,0.991701244812797,0.9958506224063984,195.0,,,,,,False,False,True,True,False,True,False,False,False,False,False
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 15:05:00+00:00,90800.0,90570.0,230.0,25.0,True,REBREAK_LOW,False,90600.0,0.13043478260869565,0.7749196141478994,1.0,55.0,,,,,,True,True,True,False,False,False,True,False,True,True,False
reference_validation,BULL,00-04,2026-01-15 00:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-15 01:05:00+00:00,97932.1,96666.6,1265.5,25.0,True,REBREAK_LOW,False,96875.1,0.16475701303832477,0.9131496337635353,0.9131496337635353,175.0,,,,,,True,True,True,False,False,True,True,False,True,False,False
reference_validation,BULL,16-20,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,97100.0,95403.7,1696.300000000003,5.0,True,NO_BOUNDARY,True,95553.9,0.08854565819725098,0.8210526315789474,0.9254736842104773,10.0,0.038613452809054934,-0.04993220538819604,0.03289512468313554,1.0,MIXED_INTERNAL,True,False,True,True,False,False,True,False,True,False,False
reference_validation,BULL,12-16,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,95805.0,95210.5,594.5,0.0,True,REBREAK_LOW,False,95232.8,0.03751051303616974,0.22245837761247703,0.22245837761247703,70.0,,,,,,False,False,False,True,False,False,True,True,False,True,False
reference_validation,BULL,12-16,2026-01-18 12:00:00+00:00,2026-01-18 16:00:00+00:00,2026-01-18 13:45:00+00:00,95257.4,94980.0,277.3999999999942,20.0,True,REBREAK_LOW,False,95118.6,0.49963950973326865,0.8218806509945991,0.8218806509945991,135.0,,,,,,True,True,True,False,False,True,True,True,True,True,True
reference_validation,BEAR,04-08,2026-01-20 04:00:00+00:00,2026-01-20 08:00:00+00:00,2026-01-20 04:50:00+00:00,92845.0,92200.0,645.0,0.0,True,REBREAK_LOW,False,92218.0,0.027906976744186046,0.6545454545455207,0.6545454545455207,190.0,,,,,,False,False,False,True,False,True,False,False,False,False,False
reference_validation,BEAR,16-20,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,88834.1,87278.5,1555.6000000000058,0.0,True,REBREAK_LOW,False,87347.9,0.04461301105682304,0.5117873981997115,0.5730818688383859,155.0,,,,,,False,False,False,True,False,True,True,True,False,False,False
