partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_px,filled,fill_ts,terminal_type,terminal_ts,minutes_reclaim_to_fill,minutes_fill_to_rebreak
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.1,41909.96,True,2022-03-23 04:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-03-23 05:10:00+00:00,10.0,25.0
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.15,41943.74,True,2022-03-23 04:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-03-23 05:10:00+00:00,15.0,20.0
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.25,42011.3,False,,LOW_BREAK_BEFORE_FILL,2022-03-23 05:10:00+00:00,,
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.5,42180.2,False,,LOW_BREAK_BEFORE_FILL,2022-03-23 05:10:00+00:00,,
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.05,45119.575000000004,True,2022-04-06 10:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-06 11:00:00+00:00,0.0,5.0
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.1,45138.850000000006,True,2022-04-06 10:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-06 11:00:00+00:00,0.0,5.0
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.15,45158.125,True,2022-04-06 10:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-06 11:00:00+00:00,0.0,5.0
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.25,45196.675,False,,LOW_BREAK_BEFORE_FILL,2022-04-06 11:00:00+00:00,,
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.5,45293.05,False,,LOW_BREAK_BEFORE_FILL,2022-04-06 11:00:00+00:00,,
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.05,43156.535,True,2022-04-07 01:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-07 01:20:00+00:00,0.0,10.0
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.1,43203.07,True,2022-04-07 01:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-07 01:20:00+00:00,0.0,10.0
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.15,43249.604999999996,False,,LOW_BREAK_BEFORE_FILL,2022-04-07 01:20:00+00:00,,
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.25,43342.675,False,,LOW_BREAK_BEFORE_FILL,2022-04-07 01:20:00+00:00,,
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.5,43575.35,False,,LOW_BREAK_BEFORE_FILL,2022-04-07 01:20:00+00:00,,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.05,42368.649999999994,True,2022-04-08 22:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-08 23:00:00+00:00,0.0,25.0
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.1,42439.1,True,2022-04-08 22:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-08 23:00:00+00:00,0.0,25.0
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.15,42509.549999999996,False,,LOW_BREAK_BEFORE_FILL,2022-04-08 23:00:00+00:00,,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.25,42650.45,False,,LOW_BREAK_BEFORE_FILL,2022-04-08 23:00:00+00:00,,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.5,43002.7,False,,LOW_BREAK_BEFORE_FILL,2022-04-08 23:00:00+00:00,,
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.05,40571.495,True,2022-04-11 16:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-11 17:20:00+00:00,0.0,45.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.1,40606.99,True,2022-04-11 16:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-11 17:20:00+00:00,0.0,45.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.15,40642.485,True,2022-04-11 16:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-11 17:20:00+00:00,0.0,45.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.25,40713.475,True,2022-04-11 16:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-11 17:20:00+00:00,10.0,35.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.5,40890.95,True,2022-04-11 17:05:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-11 17:20:00+00:00,30.0,15.0
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.05,40025.32,True,2022-04-15 14:35:00+00:00,HIGH_BREAK_AFTER_FILL,2022-04-15 14:50:00+00:00,0.0,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.1,40045.04,True,2022-04-15 14:35:00+00:00,HIGH_BREAK_AFTER_FILL,2022-04-15 14:50:00+00:00,0.0,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.15,40064.76,True,2022-04-15 14:35:00+00:00,HIGH_BREAK_AFTER_FILL,2022-04-15 14:50:00+00:00,0.0,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.25,40104.2,True,2022-04-15 14:40:00+00:00,HIGH_BREAK_AFTER_FILL,2022-04-15 14:50:00+00:00,5.0,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.5,40202.8,True,2022-04-15 14:45:00+00:00,HIGH_BREAK_AFTER_FILL,2022-04-15 14:50:00+00:00,10.0,
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.05,40359.705,True,2022-04-16 08:40:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-16 08:50:00+00:00,0.0,10.0
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.1,40369.41,True,2022-04-16 08:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-16 08:50:00+00:00,5.0,5.0
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.15,40379.115,False,,LOW_BREAK_BEFORE_FILL,2022-04-16 08:50:00+00:00,,
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.25,40398.525,False,,LOW_BREAK_BEFORE_FILL,2022-04-16 08:50:00+00:00,,
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.5,40447.05,False,,LOW_BREAK_BEFORE_FILL,2022-04-16 08:50:00+00:00,,
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.05,40184.505,True,2022-04-17 17:15:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-17 17:30:00+00:00,0.0,15.0
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.1,40205.01,True,2022-04-17 17:15:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-17 17:30:00+00:00,0.0,15.0
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.15,40225.515,True,2022-04-17 17:15:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-17 17:30:00+00:00,0.0,15.0
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.25,40266.525,False,,LOW_BREAK_BEFORE_FILL,2022-04-17 17:30:00+00:00,,
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.5,40369.05,False,,LOW_BREAK_BEFORE_FILL,2022-04-17 17:30:00+00:00,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.05,41093.435000000005,False,,LOW_BREAK_BEFORE_FILL,2022-04-20 18:55:00+00:00,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.1,41149.57,False,,LOW_BREAK_BEFORE_FILL,2022-04-20 18:55:00+00:00,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.15,41205.705,False,,LOW_BREAK_BEFORE_FILL,2022-04-20 18:55:00+00:00,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.25,41317.975000000006,False,,LOW_BREAK_BEFORE_FILL,2022-04-20 18:55:00+00:00,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.5,41598.65,False,,LOW_BREAK_BEFORE_FILL,2022-04-20 18:55:00+00:00,,
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.05,40290.674999999996,True,2022-04-22 10:15:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-04-22 12:00:00+00:00,0.0,
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.1,40316.75,True,2022-04-22 10:15:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-04-22 12:00:00+00:00,0.0,
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.15,40342.825,True,2022-04-22 10:15:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-04-22 12:00:00+00:00,0.0,
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.25,40394.975,True,2022-04-22 10:15:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-04-22 12:00:00+00:00,0.0,
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.5,40525.35,True,2022-04-22 11:10:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-04-22 12:00:00+00:00,55.0,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.05,39536.744999999995,False,,LOW_BREAK_BEFORE_FILL,2022-04-24 13:25:00+00:00,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.1,39549.39,False,,LOW_BREAK_BEFORE_FILL,2022-04-24 13:25:00+00:00,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.15,39562.034999999996,False,,LOW_BREAK_BEFORE_FILL,2022-04-24 13:25:00+00:00,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.25,39587.325,False,,LOW_BREAK_BEFORE_FILL,2022-04-24 13:25:00+00:00,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.5,39650.55,False,,LOW_BREAK_BEFORE_FILL,2022-04-24 13:25:00+00:00,,
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.05,39366.9,True,2022-04-28 13:25:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-28 13:45:00+00:00,0.0,20.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.1,39393.8,True,2022-04-28 13:25:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-28 13:45:00+00:00,0.0,20.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.15,39420.7,True,2022-04-28 13:25:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-28 13:45:00+00:00,0.0,20.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.25,39474.5,True,2022-04-28 13:25:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-28 13:45:00+00:00,0.0,20.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.5,39609.0,False,,LOW_BREAK_BEFORE_FILL,2022-04-28 13:45:00+00:00,,
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.05,38522.24,True,2022-04-30 13:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-30 13:45:00+00:00,0.0,35.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.1,38530.48,True,2022-04-30 13:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-30 13:45:00+00:00,0.0,35.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.15,38538.72,True,2022-04-30 13:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-30 13:45:00+00:00,0.0,35.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.25,38555.2,True,2022-04-30 13:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-30 13:45:00+00:00,0.0,35.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.5,38596.4,True,2022-04-30 13:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-04-30 13:45:00+00:00,0.0,35.0
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.05,37855.43,False,,LOW_BREAK_BEFORE_FILL,2022-05-01 19:25:00+00:00,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.1,37898.86,False,,LOW_BREAK_BEFORE_FILL,2022-05-01 19:25:00+00:00,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.15,37942.29,False,,LOW_BREAK_BEFORE_FILL,2022-05-01 19:25:00+00:00,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.25,38029.15,False,,LOW_BREAK_BEFORE_FILL,2022-05-01 19:25:00+00:00,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.5,38246.3,False,,LOW_BREAK_BEFORE_FILL,2022-05-01 19:25:00+00:00,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.05,38601.91,True,2022-05-02 11:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-02 11:55:00+00:00,0.0,5.0
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.1,38631.020000000004,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 11:55:00+00:00,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.15,38660.130000000005,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 11:55:00+00:00,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.25,38718.350000000006,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 11:55:00+00:00,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.5,38863.9,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 11:55:00+00:00,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.05,38268.2,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 18:30:00+00:00,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.1,38318.4,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 18:30:00+00:00,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.15,38368.6,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 18:30:00+00:00,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.25,38469.0,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 18:30:00+00:00,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.5,38720.0,False,,LOW_BREAK_BEFORE_FILL,2022-05-02 18:30:00+00:00,,
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.05,38270.485,True,2022-05-03 13:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-03 14:20:00+00:00,0.0,25.0
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.1,38290.97,True,2022-05-03 13:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-03 14:20:00+00:00,0.0,25.0
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.15,38311.455,True,2022-05-03 13:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-03 14:20:00+00:00,0.0,25.0
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.25,38352.425,True,2022-05-03 13:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-03 14:20:00+00:00,0.0,25.0
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.5,38454.85,True,2022-05-03 14:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-03 14:20:00+00:00,5.0,20.0
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:50:00+00:00,39845.0,39515.8,329.1999999999971,0.05,39532.26,True,2022-05-05 08:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-05 08:55:00+00:00,0.0,5.0
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:50:00+00:00,39845.0,39515.8,329.1999999999971,0.1,39548.72,False,,LOW_BREAK_BEFORE_FILL,2022-05-05 08:55:00+00:00,,
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:50:00+00:00,39845.0,39515.8,329.1999999999971,0.15,39565.18,False,,LOW_BREAK_BEFORE_FILL,2022-05-05 08:55:00+00:00,,
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:50:00+00:00,39845.0,39515.8,329.1999999999971,0.25,39598.100000000006,False,,LOW_BREAK_BEFORE_FILL,2022-05-05 08:55:00+00:00,,
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:50:00+00:00,39845.0,39515.8,329.1999999999971,0.5,39680.4,False,,LOW_BREAK_BEFORE_FILL,2022-05-05 08:55:00+00:00,,
development,BEAR,08-12,2022-05-06 08:00:00+00:00,2022-05-06 12:00:00+00:00,2022-05-06 11:20:00+00:00,36535.9,35800.0,735.9000000000015,0.05,35836.795,False,,LOW_BREAK_BEFORE_FILL,2022-05-06 11:25:00+00:00,,
development,BEAR,08-12,2022-05-06 08:00:00+00:00,2022-05-06 12:00:00+00:00,2022-05-06 11:20:00+00:00,36535.9,35800.0,735.9000000000015,0.1,35873.59,False,,LOW_BREAK_BEFORE_FILL,2022-05-06 11:25:00+00:00,,
development,BEAR,08-12,2022-05-06 08:00:00+00:00,2022-05-06 12:00:00+00:00,2022-05-06 11:20:00+00:00,36535.9,35800.0,735.9000000000015,0.15,35910.385,False,,LOW_BREAK_BEFORE_FILL,2022-05-06 11:25:00+00:00,,
development,BEAR,08-12,2022-05-06 08:00:00+00:00,2022-05-06 12:00:00+00:00,2022-05-06 11:20:00+00:00,36535.9,35800.0,735.9000000000015,0.25,35983.975,False,,LOW_BREAK_BEFORE_FILL,2022-05-06 11:25:00+00:00,,
development,BEAR,08-12,2022-05-06 08:00:00+00:00,2022-05-06 12:00:00+00:00,2022-05-06 11:20:00+00:00,36535.9,35800.0,735.9000000000015,0.5,36167.95,False,,LOW_BREAK_BEFORE_FILL,2022-05-06 11:25:00+00:00,,
development,BEAR,12-16,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 14:45:00+00:00,33789.2,32620.0,1169.199999999997,0.05,32678.46,True,2022-05-09 14:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-09 14:55:00+00:00,0.0,10.0
development,BEAR,12-16,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 14:45:00+00:00,33789.2,32620.0,1169.199999999997,0.1,32736.92,True,2022-05-09 14:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-05-09 14:55:00+00:00,0.0,10.0
development,BEAR,12-16,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 14:45:00+00:00,33789.2,32620.0,1169.199999999997,0.15,32795.38,False,,LOW_BREAK_BEFORE_FILL,2022-05-09 14:55:00+00:00,,
development,BEAR,12-16,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 14:45:00+00:00,33789.2,32620.0,1169.199999999997,0.25,32912.3,False,,LOW_BREAK_BEFORE_FILL,2022-05-09 14:55:00+00:00,,
