track,anchor_hour,or_min,trigger,geom,entry_ts,side,net_ret,reason,ref_t,trigger_ts,body_ratio,extension,ref_hour
H4,20,240,CLASSIC,,2025-10-31 04:00:00+00:00,LONG,0.007855569334247971,TP,2025-10-30 20:00:00+00:00,2025-10-31 00:00:00+00:00,0.5160532498042272,0.43377386196769313,20
H4,20,240,CLASSIC,,2025-11-01 04:00:00+00:00,LONG,0.000882149397520461,TP,2025-10-31 20:00:00+00:00,2025-11-01 00:00:00+00:00,0.6720084343700672,0.7464761904762071,20
H4,20,240,CLASSIC,,2025-11-03 04:00:00+00:00,SHORT,0.004669011734608821,TP,2025-11-02 20:00:00+00:00,2025-11-03 00:00:00+00:00,0.911883956658509,1.1140410187063239,20
H4,20,240,CLASSIC,,2025-11-05 04:00:00+00:00,LONG,0.01304873313822036,TP,2025-11-04 20:00:00+00:00,2025-11-05 00:00:00+00:00,0.19460797633064797,0.07920692092772853,20
H4,20,240,CLASSIC,,2025-11-07 04:00:00+00:00,LONG,0.0038974243938450517,TP,2025-11-06 20:00:00+00:00,2025-11-07 00:00:00+00:00,0.3463281395493179,0.239996362313562,20
H4,20,240,CLASSIC,,2025-11-08 04:00:00+00:00,SHORT,0.004258890173951592,TP,2025-11-07 20:00:00+00:00,2025-11-08 00:00:00+00:00,0.8574170241589495,0.29108458216916894,20
H4,20,240,CLASSIC,,2025-11-09 04:00:00+00:00,SHORT,-0.006787188923767116,SL,2025-11-08 20:00:00+00:00,2025-11-09 00:00:00+00:00,0.6497135390491633,0.5280104224828174,20
H4,20,240,CLASSIC,,2025-11-10 04:00:00+00:00,LONG,-0.010573446135789531,TIME,2025-11-09 20:00:00+00:00,2025-11-10 00:00:00+00:00,0.5365229055729465,0.38222839291912936,20
H4,20,240,CLASSIC,,2025-11-11 04:00:00+00:00,LONG,-0.011338601450651074,SL,2025-11-10 20:00:00+00:00,2025-11-11 00:00:00+00:00,0.21262234222072313,0.1506352087114297,20
H4,20,240,CLASSIC,,2025-11-12 04:00:00+00:00,LONG,0.0022950094512102517,TP,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,0.33952461358617503,0.10640469507526648,20
H4,20,240,CLASSIC,,2025-11-13 04:00:00+00:00,LONG,0.002793844526291002,TP,2025-11-12 20:00:00+00:00,2025-11-13 00:00:00+00:00,0.27851244441878137,0.14098323257671522,20
H4,20,240,CLASSIC,,2025-11-15 04:00:00+00:00,LONG,-0.0032263470227256717,TIME,2025-11-14 20:00:00+00:00,2025-11-15 00:00:00+00:00,0.8099819867316906,0.2511568123393316,20
H4,20,240,CLASSIC,,2025-11-17 04:00:00+00:00,LONG,-0.020114881850175903,SL,2025-11-16 20:00:00+00:00,2025-11-17 00:00:00+00:00,0.6910960039794433,0.43444744541976543,20
H4,20,240,CLASSIC,,2025-11-18 04:00:00+00:00,SHORT,0.004671554797944734,TP,2025-11-17 20:00:00+00:00,2025-11-18 00:00:00+00:00,0.5087101487281365,0.39084664109198686,20
H4,20,240,CLASSIC,,2025-11-19 04:00:00+00:00,SHORT,0.00383361062083737,TP,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,0.7990779298036909,0.5900785954884226,20
H4,20,240,CLASSIC,,2025-11-20 04:00:00+00:00,LONG,-0.02930486273966587,TIME,2025-11-19 20:00:00+00:00,2025-11-20 00:00:00+00:00,0.5529077663909151,0.2841330881123597,20
H4,20,240,CLASSIC,,2025-11-21 04:00:00+00:00,SHORT,0.009705095683963329,TP,2025-11-20 20:00:00+00:00,2025-11-21 00:00:00+00:00,0.3760907504362985,0.2648772367873464,20
H4,20,240,CLASSIC,,2025-11-23 04:00:00+00:00,LONG,0.0045543003211184225,TP,2025-11-22 20:00:00+00:00,2025-11-23 00:00:00+00:00,0.9365911799761656,0.9791287697462873,20
H4,20,240,CLASSIC,,2025-11-25 04:00:00+00:00,SHORT,0.004036884078610083,TP,2025-11-24 20:00:00+00:00,2025-11-25 00:00:00+00:00,0.5435909247955757,0.4425925925925896,20
H4,20,240,CLASSIC,,2025-11-27 04:00:00+00:00,LONG,0.005071714444811639,TP,2025-11-26 20:00:00+00:00,2025-11-27 00:00:00+00:00,0.33484881682734496,0.3291551767360322,20
H4,20,240,CLASSIC,,2025-11-29 04:00:00+00:00,SHORT,0.001541767203857959,TP,2025-11-28 20:00:00+00:00,2025-11-29 00:00:00+00:00,0.3627247579529824,0.03554588320639468,20
H4,20,240,CLASSIC,,2025-12-01 04:00:00+00:00,SHORT,0.005985597046308357,TP,2025-11-30 20:00:00+00:00,2025-12-01 00:00:00+00:00,0.9368751317052632,3.080399288090996,20
H4,20,240,CLASSIC,,2025-12-02 04:00:00+00:00,LONG,0.009141173554308381,TP,2025-12-01 20:00:00+00:00,2025-12-02 00:00:00+00:00,0.5583246241659323,0.06431737109501685,20
H4,20,240,CLASSIC,,2025-12-03 04:00:00+00:00,LONG,0.005665522544746006,TP,2025-12-02 20:00:00+00:00,2025-12-03 00:00:00+00:00,0.6338867603235404,0.46635013942271886,20
H4,20,240,CLASSIC,,2025-12-07 04:00:00+00:00,LONG,-0.00939734565774225,SL,2025-12-06 20:00:00+00:00,2025-12-07 00:00:00+00:00,0.8350785340314136,0.13739056763626561,20
H4,20,240,CLASSIC,,2025-12-11 04:00:00+00:00,SHORT,-0.0014666047370067146,TIME,2025-12-10 20:00:00+00:00,2025-12-11 00:00:00+00:00,0.7868491542215507,0.7606445946461972,20
H4,20,240,CLASSIC,,2025-12-15 04:00:00+00:00,LONG,0.005642536978933079,TP,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,0.5757793641826287,0.3614684656416593,20
H4,20,240,CLASSIC,,2025-12-17 04:00:00+00:00,SHORT,0.0019532715747744857,TP,2025-12-16 20:00:00+00:00,2025-12-17 00:00:00+00:00,0.788948393378764,0.19897027071912837,20
H4,20,240,CLASSIC,,2025-12-18 04:00:00+00:00,LONG,0.0030682881105537642,TP,2025-12-17 20:00:00+00:00,2025-12-18 00:00:00+00:00,0.36776289877905005,0.19481668773704908,20
H4,20,240,CLASSIC,,2025-12-19 04:00:00+00:00,LONG,0.006509145414859198,TP,2025-12-18 20:00:00+00:00,2025-12-19 00:00:00+00:00,0.5601656414586103,0.7640505965214965,20
H4,20,240,CLASSIC,,2025-12-21 04:00:00+00:00,SHORT,-0.005177735841341567,SL,2025-12-20 20:00:00+00:00,2025-12-21 00:00:00+00:00,0.47935740196925686,0.20969734403956508,20
H4,20,240,CLASSIC,,2025-12-26 04:00:00+00:00,LONG,0.005465951245661462,TP,2025-12-25 20:00:00+00:00,2025-12-26 00:00:00+00:00,0.6188247928812504,0.531080753374832,20
H4,20,240,CLASSIC,,2025-12-29 04:00:00+00:00,LONG,-0.008390772159415581,SL,2025-12-28 20:00:00+00:00,2025-12-29 00:00:00+00:00,0.913036164844412,3.331507731958844,20
H4,20,240,CLASSIC,,2026-01-02 04:00:00+00:00,LONG,0.002370671647583146,TP,2026-01-01 20:00:00+00:00,2026-01-02 00:00:00+00:00,0.13004190675746746,0.026009880848603322,20
H4,20,240,CLASSIC,,2026-01-04 04:00:00+00:00,LONG,0.00257927388924767,TP,2026-01-03 20:00:00+00:00,2026-01-04 00:00:00+00:00,0.595768040722616,0.639516129032262,20
H4,20,240,CLASSIC,,2026-01-05 04:00:00+00:00,LONG,-0.00669091337023736,SL,2026-01-04 20:00:00+00:00,2026-01-05 00:00:00+00:00,0.70199370409234,2.6316663208134727,20
H4,20,240,CLASSIC,,2026-01-06 04:00:00+00:00,SHORT,0.0038475194103644874,TP,2026-01-05 20:00:00+00:00,2026-01-06 00:00:00+00:00,0.1466565349544073,0.032023144453303065,20
H4,20,240,CLASSIC,,2026-01-11 04:00:00+00:00,LONG,-1.64791546301544e-05,TP,2026-01-10 20:00:00+00:00,2026-01-11 00:00:00+00:00,0.7839612858624682,0.256038647342968,20
H4,20,240,CLASSIC,,2026-01-12 04:00:00+00:00,LONG,0.002993484529161984,TP,2026-01-11 20:00:00+00:00,2026-01-12 00:00:00+00:00,0.4343445287107275,0.9290651145871224,20
H4,20,240,CLASSIC,,2026-01-15 04:00:00+00:00,SHORT,-0.009569366113873766,TIME,2026-01-14 20:00:00+00:00,2026-01-15 00:00:00+00:00,0.785877178693601,0.5717107862504939,20
H4,20,240,CLASSIC,,2026-01-19 04:00:00+00:00,SHORT,-0.005350773878197655,TIME,2026-01-18 20:00:00+00:00,2026-01-19 00:00:00+00:00,0.527754809547429,0.4607413517554253,20
H4,20,240,CLASSIC,,2026-01-25 04:00:00+00:00,SHORT,0.00012730544309486188,TP,2026-01-24 20:00:00+00:00,2026-01-25 00:00:00+00:00,0.5413205980066319,0.8120248790601408,20
H4,20,240,CLASSIC,,2026-01-26 04:00:00+00:00,LONG,0.003914802408718833,TP,2026-01-25 20:00:00+00:00,2026-01-26 00:00:00+00:00,0.4141760350973474,0.2823118450301815,20
H4,20,240,CLASSIC,,2026-01-27 04:00:00+00:00,LONG,-0.0142399157358129,SL,2026-01-26 20:00:00+00:00,2026-01-27 00:00:00+00:00,0.6139380530973353,0.09481691137450245,20
H4,20,240,CLASSIC,,2026-01-29 04:00:00+00:00,SHORT,0.004471941929384439,TP,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,0.7550848983020353,0.785653125297306,20
H4,20,240,CLASSIC,,2026-01-30 04:00:00+00:00,SHORT,0.0040317645378982764,TP,2026-01-29 20:00:00+00:00,2026-01-30 00:00:00+00:00,0.5311587147030197,1.2519960625615512,20
H4,20,240,CLASSIC,,2026-02-05 04:00:00+00:00,SHORT,0.014673682214637886,TP,2026-02-04 20:00:00+00:00,2026-02-05 00:00:00+00:00,0.8790640729152511,0.277495549476794,20
H4,20,240,CLASSIC,,2026-02-10 04:00:00+00:00,SHORT,0.00792017929215866,TP,2026-02-09 20:00:00+00:00,2026-02-10 00:00:00+00:00,0.4741462688788089,0.23133929253572028,20
H4,20,240,CLASSIC,,2026-02-11 04:00:00+00:00,SHORT,0.0043318022528893736,TP,2026-02-10 20:00:00+00:00,2026-02-11 00:00:00+00:00,0.5047677168357617,0.22458480120785432,20
H4,20,240,CLASSIC,,2026-02-13 04:00:00+00:00,LONG,0.008143774165809749,TP,2026-02-12 20:00:00+00:00,2026-02-13 00:00:00+00:00,0.29261062883761063,0.04583008573655722,20
H4,20,240,CLASSIC,,2026-02-19 04:00:00+00:00,LONG,0.002500722923238831,TP,2026-02-18 20:00:00+00:00,2026-02-19 00:00:00+00:00,0.7837195484254212,0.7870076535374156,20
H4,20,240,CLASSIC,,2026-02-20 04:00:00+00:00,LONG,0.0024330315236636437,TP,2026-02-19 20:00:00+00:00,2026-02-20 00:00:00+00:00,0.611668975069251,0.33874622356493994,20
H4,20,240,CLASSIC,,2026-02-23 04:00:00+00:00,SHORT,-0.007723986464100717,SL,2026-02-22 20:00:00+00:00,2026-02-23 00:00:00+00:00,0.7945077417470072,6.016588264421988,20
H4,20,240,CLASSIC,,2026-02-24 04:00:00+00:00,SHORT,0.007379904987376231,TP,2026-02-23 20:00:00+00:00,2026-02-24 00:00:00+00:00,0.6296163713382279,0.25642161204605846,20
H4,20,240,CLASSIC,,2026-02-25 04:00:00+00:00,LONG,0.00459913756833147,TP,2026-02-24 20:00:00+00:00,2026-02-25 00:00:00+00:00,0.5526567238585819,0.9973661106233466,20
H4,20,240,CLASSIC,,2026-03-03 04:00:00+00:00,SHORT,0.005599550252087084,TP,2026-03-02 20:00:00+00:00,2026-03-03 00:00:00+00:00,0.4191755442334414,0.18567748583204233,20
H4,20,240,CLASSIC,,2026-03-04 04:00:00+00:00,SHORT,-0.016907658186620267,SL,2026-03-03 20:00:00+00:00,2026-03-04 00:00:00+00:00,0.38695623902724074,0.0750647109577106,20
H4,20,240,CLASSIC,,2026-03-08 04:00:00+00:00,SHORT,-0.00773965097372281,SL,2026-03-07 20:00:00+00:00,2026-03-08 00:00:00+00:00,0.3484150636683997,0.12706389088300205,20
H4,20,240,CLASSIC,,2026-03-10 04:00:00+00:00,LONG,0.004028094421466845,TP,2026-03-09 20:00:00+00:00,2026-03-10 00:00:00+00:00,0.451131221719457,0.3790406673618405,20
H4,20,240,CLASSIC,,2026-03-12 04:00:00+00:00,SHORT,-0.013794928432075913,SL,2026-03-11 20:00:00+00:00,2026-03-12 00:00:00+00:00,0.6590247773564856,0.792218446033059,20
H4,20,240,CLASSIC,,2026-03-13 04:00:00+00:00,LONG,0.003777000489026129,TP,2026-03-12 20:00:00+00:00,2026-03-13 00:00:00+00:00,0.5415215398716756,0.8475836431226914,20
H4,20,240,CLASSIC,,2026-03-15 04:00:00+00:00,LONG,0.0028062590093498887,TP,2026-03-14 20:00:00+00:00,2026-03-15 00:00:00+00:00,0.17903596021424287,0.151253663301871,20
H4,20,240,CLASSIC,,2026-03-16 04:00:00+00:00,LONG,0.010762117637460213,TP,2026-03-15 20:00:00+00:00,2026-03-16 00:00:00+00:00,0.3671863686827234,0.18830052675353803,20
H4,20,240,CLASSIC,,2026-03-20 04:00:00+00:00,LONG,0.005417637606600469,TP,2026-03-19 20:00:00+00:00,2026-03-20 00:00:00+00:00,0.8288408322230337,0.041815765259185254,20
H4,20,240,CLASSIC,,2026-03-30 04:00:00+00:00,LONG,0.012274947870122123,TP,2026-03-29 20:00:00+00:00,2026-03-30 00:00:00+00:00,0.6702047880011555,0.20105963129156584,20
H4,20,240,CLASSIC,,2026-03-31 04:00:00+00:00,LONG,-0.01031325475685224,SL,2026-03-30 20:00:00+00:00,2026-03-31 00:00:00+00:00,0.4826154091901421,1.1691817572099426,20
H4,20,240,CLASSIC,,2026-04-02 04:00:00+00:00,SHORT,0.0028854375819076807,TP,2026-04-01 20:00:00+00:00,2026-04-02 00:00:00+00:00,0.7090509344082043,2.37936943111719,20
H4,20,240,CLASSIC,,2026-04-03 04:00:00+00:00,SHORT,-0.00747444631938937,SL,2026-04-02 20:00:00+00:00,2026-04-03 00:00:00+00:00,0.43276283618582867,0.33023138832999444,20
H4,20,240,CLASSIC,,2026-04-05 04:00:00+00:00,SHORT,0.0007506682719097837,TP,2026-04-04 20:00:00+00:00,2026-04-05 00:00:00+00:00,0.4156118143460101,0.12280701754388247,20
H4,20,240,CLASSIC,,2026-04-12 04:00:00+00:00,SHORT,0.0040027975115841125,TP,2026-04-11 20:00:00+00:00,2026-04-12 00:00:00+00:00,0.7899095564999417,1.647536820721155,20
H4,20,240,CLASSIC,,2026-04-17 04:00:00+00:00,SHORT,-0.011736944711113027,SL,2026-04-16 20:00:00+00:00,2026-04-17 00:00:00+00:00,0.8208020050125389,0.20130975769482265,20
H4,20,240,CLASSIC,,2026-04-19 04:00:00+00:00,SHORT,0.0004364566619275436,TP,2026-04-18 20:00:00+00:00,2026-04-19 00:00:00+00:00,0.3689795918367406,0.2668491276086186,20
H4,20,240,CLASSIC,,2026-04-22 04:00:00+00:00,LONG,0.007882049442239194,TP,2026-04-21 20:00:00+00:00,2026-04-22 00:00:00+00:00,0.7405578869414986,0.7511004126547496,20
H4,20,240,CLASSIC,,2026-04-23 04:00:00+00:00,SHORT,0.0033729606984425633,TP,2026-04-22 20:00:00+00:00,2026-04-23 00:00:00+00:00,0.38729763387297217,0.5378317707645704,20
H4,20,240,CLASSIC,,2026-04-27 04:00:00+00:00,LONG,-0.01690249743565747,SL,2026-04-26 20:00:00+00:00,2026-04-27 00:00:00+00:00,0.3967778853772462,0.057727048776484435,20
H4,20,240,CLASSIC,,2026-04-29 04:00:00+00:00,LONG,0.000436178866542626,TP,2026-04-28 20:00:00+00:00,2026-04-29 00:00:00+00:00,0.6848244974481783,1.7036912751677755,20
H4,20,240,CLASSIC,,2026-05-01 04:00:00+00:00,LONG,0.0009720235176289851,TP,2026-04-30 20:00:00+00:00,2026-05-01 00:00:00+00:00,0.6724346772798145,1.433744424035742,20
H4,20,240,CLASSIC,,2026-05-03 04:00:00+00:00,SHORT,-0.007422292460687428,TIME,2026-05-02 20:00:00+00:00,2026-05-03 00:00:00+00:00,0.7303052866716436,0.2777633289987072,20
H4,20,240,CLASSIC,,2026-05-04 04:00:00+00:00,LONG,-0.01381833599697052,SL,2026-05-03 20:00:00+00:00,2026-05-04 00:00:00+00:00,0.7987309412946191,0.8593386591161977,20
H4,20,240,CLASSIC,,2026-05-05 04:00:00+00:00,LONG,0.002503745818736082,TP,2026-05-04 20:00:00+00:00,2026-05-05 00:00:00+00:00,0.7842954686529997,0.7318090529893325,20
H4,20,240,CLASSIC,,2026-05-07 04:00:00+00:00,SHORT,-0.010475536341515821,SL,2026-05-06 20:00:00+00:00,2026-05-07 00:00:00+00:00,0.8672812408545539,0.18270821842250487,20
H4,20,240,CLASSIC,,2026-05-12 04:00:00+00:00,SHORT,0.0017679940218417469,TP,2026-05-11 20:00:00+00:00,2026-05-12 00:00:00+00:00,0.6119879573031651,0.9312688821752109,20
H4,20,240,CLASSIC,,2026-05-13 04:00:00+00:00,LONG,-0.007098581577748618,SL,2026-05-12 20:00:00+00:00,2026-05-13 00:00:00+00:00,0.8368566685113512,0.8104244556850463,20
H4,20,240,CLASSIC,,2026-05-14 04:00:00+00:00,SHORT,-0.008348898936022251,SL,2026-05-13 20:00:00+00:00,2026-05-14 00:00:00+00:00,0.3578747628083418,0.33764553686933124,20
H4,20,240,CLASSIC,,2026-05-17 04:00:00+00:00,SHORT,-0.004097762282953608,SL,2026-05-16 20:00:00+00:00,2026-05-17 00:00:00+00:00,0.21188486536677031,0.46890424481736065,20
H4,20,240,CLASSIC,,2026-05-19 04:00:00+00:00,SHORT,-0.007150814332247566,SL,2026-05-18 20:00:00+00:00,2026-05-19 00:00:00+00:00,0.22854387656702266,0.00853124279458535,20
H4,20,240,CLASSIC,,2026-05-21 04:00:00+00:00,LONG,-0.008572086848660785,SL,2026-05-20 20:00:00+00:00,2026-05-21 00:00:00+00:00,0.7805166051660559,0.5499184634897539,20
H4,20,240,CLASSIC,,2026-05-26 04:00:00+00:00,SHORT,-0.007512084197888567,SL,2026-05-25 20:00:00+00:00,2026-05-26 00:00:00+00:00,0.736788617886174,0.8298241805947587,20
H4,20,240,CLASSIC,,2026-05-27 04:00:00+00:00,SHORT,0.001915058517417746,TP,2026-05-26 20:00:00+00:00,2026-05-27 00:00:00+00:00,0.5105900151286042,0.010840108401066988,20
H4,20,240,CLASSIC,,2026-05-28 04:00:00+00:00,SHORT,0.006564251806774836,TP,2026-05-27 20:00:00+00:00,2026-05-28 00:00:00+00:00,0.780422415484207,0.8344623200677392,20
H4,20,240,CLASSIC,,2026-05-31 04:00:00+00:00,LONG,-0.005255355395877679,SL,2026-05-30 20:00:00+00:00,2026-05-31 00:00:00+00:00,0.5849276714885866,0.28494430470715804,20
H4,20,240,CLASSIC,,2026-06-03 04:00:00+00:00,SHORT,-0.00496712084632994,TIME,2026-06-02 20:00:00+00:00,2026-06-03 00:00:00+00:00,0.49640640313623674,0.18997255888406325,20
H4,20,240,CLASSIC,,2026-06-05 04:00:00+00:00,SHORT,-0.015168261562998385,SL,2026-06-04 20:00:00+00:00,2026-06-05 00:00:00+00:00,0.697099697885199,0.3970828471411936,20
H4,20,240,CLASSIC,,2026-06-07 04:00:00+00:00,LONG,0.0031958786206181546,TP,2026-06-06 20:00:00+00:00,2026-06-07 00:00:00+00:00,0.7779145752438681,1.2118439226519424,20
H4,20,240,CLASSIC,,2026-06-09 04:00:00+00:00,SHORT,0.005603631222241558,TP,2026-06-08 20:00:00+00:00,2026-06-09 00:00:00+00:00,0.2794742945496712,0.11055107526881358,20
H4,20,240,CLASSIC,,2026-06-10 04:00:00+00:00,SHORT,0.004467330046506514,TP,2026-06-09 20:00:00+00:00,2026-06-10 00:00:00+00:00,0.23673633440515007,0.0010896213565825574,20
H4,20,240,CLASSIC,,2026-06-11 04:00:00+00:00,LONG,0.005303654789929503,TP,2026-06-10 20:00:00+00:00,2026-06-11 00:00:00+00:00,0.8161151279199111,0.8635937133474129,20
H4,20,240,CLASSIC,,2026-06-15 04:00:00+00:00,LONG,0.013778186679940298,TP,2026-06-14 20:00:00+00:00,2026-06-15 00:00:00+00:00,0.2821978021977894,0.05944872113235515,20
H4,20,240,CLASSIC,,2026-06-21 04:00:00+00:00,LONG,-0.009357289266259615,SL,2026-06-20 20:00:00+00:00,2026-06-21 00:00:00+00:00,0.5127490039840812,0.143873517786567,20
H4,20,240,CLASSIC,,2026-06-27 04:00:00+00:00,LONG,0.0029363481919476033,TP,2026-06-26 20:00:00+00:00,2026-06-27 00:00:00+00:00,0.3744460856720706,0.34386686611816225,20
H4,20,240,CLASSIC,,2026-06-29 04:00:00+00:00,LONG,-0.018081167246196628,SL,2026-06-28 20:00:00+00:00,2026-06-29 00:00:00+00:00,0.3429239082810029,0.13725884244373615,20
H4,20,240,CLASSIC,,2026-06-30 04:00:00+00:00,SHORT,0.0021210423165273786,TP,2026-06-29 20:00:00+00:00,2026-06-30 00:00:00+00:00,0.9244117647058803,1.2462928637627508,20
H4,20,240,CLASSIC,,2026-07-01 04:00:00+00:00,LONG,-0.007883334713544242,SL,2026-06-30 20:00:00+00:00,2026-07-01 00:00:00+00:00,0.3664112222366515,0.846174212337837,20
H4,20,240,CLASSIC,,2026-07-05 04:00:00+00:00,SHORT,0.0027023235908708045,TP,2026-07-04 20:00:00+00:00,2026-07-05 00:00:00+00:00,0.6647797629577233,0.3102598141475396,20
H4,20,240,CLASSIC,,2026-07-07 04:00:00+00:00,SHORT,-0.013296108281656447,TIME,2026-07-06 20:00:00+00:00,2026-07-07 00:00:00+00:00,0.7299549358047794,0.348970757134022,20
H4,20,240,CLASSIC,,2026-07-08 04:00:00+00:00,SHORT,0.004059363095902215,TP,2026-07-07 20:00:00+00:00,2026-07-08 00:00:00+00:00,0.4668185031021782,0.6250000000000013,20
H4,20,240,CLASSIC,,2026-07-10 04:00:00+00:00,LONG,0.0013450826302113263,TP,2026-07-09 20:00:00+00:00,2026-07-10 00:00:00+00:00,0.6400888888888876,1.4333241682705233,20
H4,20,240,CLASSIC,,2026-07-13 04:00:00+00:00,SHORT,0.0032252234386374603,TP,2026-07-12 20:00:00+00:00,2026-07-13 00:00:00+00:00,0.5681392078743864,1.4392381594471553,20
H4,20,240,CLASSIC,,2026-07-14 04:00:00+00:00,LONG,0.00232885367846586,TP,2026-07-13 20:00:00+00:00,2026-07-14 00:00:00+00:00,0.5803212851405528,0.4276466903320004,20
H4,20,240,CLASSIC,,2026-07-16 04:00:00+00:00,SHORT,-0.007235915656495338,SL,2026-07-15 20:00:00+00:00,2026-07-16 00:00:00+00:00,0.28375690607735127,0.18083670715249664,20
H4,20,240,CLASSIC,,2026-07-17 04:00:00+00:00,SHORT,0.0027281784129182265,TP,2026-07-16 20:00:00+00:00,2026-07-17 00:00:00+00:00,0.3847279110590997,0.32477200818909185,20
H4,20,240,CLASSIC,,2026-07-21 04:00:00+00:00,LONG,0.0015905026739600494,TP,2026-07-20 20:00:00+00:00,2026-07-21 00:00:00+00:00,0.606434213061083,0.2572204393976687,20
H4,20,240,CLASSIC,,2026-07-23 04:00:00+00:00,SHORT,0.0012694520675274336,TP,2026-07-22 20:00:00+00:00,2026-07-23 00:00:00+00:00,0.6183942399130464,0.34718019257220656,20
H4,20,240,CLASSIC,,2026-07-24 04:00:00+00:00,LONG,0.0014331071218408055,TP,2026-07-23 20:00:00+00:00,2026-07-24 00:00:00+00:00,0.5056850483229107,0.6042209484106298,20
H4,20,240,CLASSIC,,2026-07-25 04:00:00+00:00,SHORT,-0.00024010584984318498,TP,2026-07-24 20:00:00+00:00,2026-07-25 00:00:00+00:00,0.3573033707865087,0.283767038413849,20
H4,20,240,CLASSIC,,2026-07-26 04:00:00+00:00,LONG,-0.004198434102255231,SL,2026-07-25 20:00:00+00:00,2026-07-26 00:00:00+00:00,0.7661016949152666,0.6415852958070379,20
H4,20,240,CLASSIC,,2026-07-28 04:00:00+00:00,SHORT,-0.01080974569578269,TIME,2026-07-27 20:00:00+00:00,2026-07-28 00:00:00+00:00,0.530971162550106,0.17550211777565305,20
H4,20,240,CLASSIC,,2026-07-30 04:00:00+00:00,LONG,0.005316976954501453,TP,2026-07-29 20:00:00+00:00,2026-07-30 00:00:00+00:00,0.21442566740141913,0.029277218664225186,20
H4,20,240,CLASSIC,,2026-07-31 04:00:00+00:00,SHORT,0.0018149944050727686,TP,2026-07-30 20:00:00+00:00,2026-07-31 00:00:00+00:00,0.3239447857655781,0.6851851851851943,20
H4,20,240,CLASSIC,,2026-08-02 04:00:00+00:00,LONG,-0.0076163236481033274,SL,2026-08-01 20:00:00+00:00,2026-08-02 00:00:00+00:00,0.8482295643016936,1.5252577319587517,20
H4,20,240,CLASSIC,,2026-08-03 04:00:00+00:00,SHORT,0.0022619470462987303,TP,2026-08-02 20:00:00+00:00,2026-08-03 00:00:00+00:00,0.8551649410065063,0.9866751269035472,20
H4,20,240,CLASSIC,,2026-08-06 04:00:00+00:00,SHORT,0.002270758942761021,TP,2026-08-05 20:00:00+00:00,2026-08-06 00:00:00+00:00,0.44494672263482143,0.08100328947368696,20
H4,20,240,CLASSIC,,2026-08-09 04:00:00+00:00,SHORT,-0.0038348142108652326,SL,2026-08-08 20:00:00+00:00,2026-08-09 00:00:00+00:00,0.6005665722379521,0.9847883597883884,20
H4,20,240,CLASSIC,,2026-08-12 04:00:00+00:00,LONG,0.00045140759967471486,TP,2026-08-11 20:00:00+00:00,2026-08-12 00:00:00+00:00,0.5994221171526105,0.17108433734939174,20
H4,20,240,CLASSIC,,2026-08-14 04:00:00+00:00,SHORT,0.0006346858804196511,TP,2026-08-13 20:00:00+00:00,2026-08-14 00:00:00+00:00,0.5301886792452785,0.20466321243524613,20
H4,20,240,CLASSIC,,2026-08-17 04:00:00+00:00,LONG,0.0019379598074112394,TP,2026-08-16 20:00:00+00:00,2026-08-17 00:00:00+00:00,0.6895749903113343,0.6713302752293678,20
H4,20,240,CLASSIC,,2026-08-18 04:00:00+00:00,SHORT,-0.006552418254803292,SL,2026-08-17 20:00:00+00:00,2026-08-18 00:00:00+00:00,0.6586041358936449,0.2588707189139211,20
H4,20,240,CLASSIC,,2026-08-19 04:00:00+00:00,SHORT,0.0002660425249975686,TP,2026-08-18 20:00:00+00:00,2026-08-19 00:00:00+00:00,0.8767908309455548,1.022016732716865,20
