role,partition,dev_block,execution_start,lane,horizon_min,required_closes_above_H,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,signal_delay_min,signal_close,reentry_ts,reentry_price,exit_ts,exit_price,exit_reason,invalidation_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,parent_mae_R,scope
CLOCK_SUPPORT,external,,2021-08-11 16:00:00+00:00,RC30_C2,30,2,43.483,41.942,1.5409999999999968,2021-08-11 20:00:00+00:00,2021-08-11 20:15:00+00:00,-1.7593082354023237,-2.009308235402324,2021-08-11 20:20:00+00:00,10.0,43.638,2021-08-11 20:25:00+00:00,43.637,2021-08-11 20:40:00+00:00,43.44,FAILED_RECLAIM,2021-08-11 20:35:00+00:00,-2.2572587483099538,-2.5072587483099538,-4.016566983712277,-4.516566983712278,False,False,0.140817650876054,OOS
CLOCK_SUPPORT,external,,2021-08-28 16:00:00+00:00,RC30_C2,30,2,95.0,89.55,5.450000000000003,2021-08-28 16:00:00+00:00,2021-08-28 16:50:00+00:00,-1.0999999999999899,-1.3499999999999899,2021-08-28 17:00:00+00:00,15.0,95.247,2021-08-28 17:05:00+00:00,95.249,2021-08-28 19:05:00+00:00,94.289,FAILED_RECLAIM,2021-08-28 19:00:00+00:00,-5.039422986068076,-5.289422986068076,-6.139422986068066,-6.639422986068066,False,False,0.1407339449541276,OOS
CLOCK_SUPPORT,external,,2021-09-02 16:00:00+00:00,RC30_C2,30,2,123.66,114.5,9.159999999999997,2021-09-02 16:45:00+00:00,2021-09-02 17:05:00+00:00,-1.9731521914927996,-2.2231521914928,2021-09-02 17:10:00+00:00,10.0,123.856,2021-09-02 17:15:00+00:00,123.856,2021-09-02 17:30:00+00:00,127.324,TARGET,,14.000129182276222,13.750129182276222,12.026976990783423,11.526976990783421,True,True,0.13438864628820907,OOS
CLOCK_SUPPORT,external,,2021-09-17 16:00:00+00:00,RC30_C2,30,2,145.99,134.0,11.990000000000009,2021-09-17 22:15:00+00:00,2021-09-17 22:50:00+00:00,-0.6062059045141011,-0.8562059045141011,2021-09-17 23:15:00+00:00,30.0,146.331,2021-09-17 23:20:00+00:00,146.265,2021-09-17 23:30:00+00:00,145.858,FAILED_RECLAIM,2021-09-17 23:25:00+00:00,-1.3913102929613563,-1.6413102929613563,-1.9975161974754574,-2.4975161974754574,False,False,0.09582985821517932,OOS
CLOCK_SUPPORT,external,,2021-09-22 16:00:00+00:00,RC30_C2,30,2,141.994,127.727,14.266999999999996,2021-09-22 16:15:00+00:00,2021-09-22 16:30:00+00:00,-3.1092863078722166,-3.3592863078722166,2021-09-22 16:55:00+00:00,30.0,142.861,2021-09-22 17:00:00+00:00,142.865,2021-09-22 17:20:00+00:00,141.738,FAILED_RECLAIM,2021-09-22 17:15:00+00:00,-3.9442830644315086,-4.194283064431509,-7.053569372303725,-7.553569372303725,False,False,0.12224013457629497,OOS
CLOCK_SUPPORT,external,,2021-09-24 16:00:00+00:00,RC30_C2,30,2,141.093,128.1,12.992999999999995,2021-09-24 20:35:00+00:00,2021-09-24 22:30:00+00:00,-1.4033297186961113,-1.6533297186961113,2021-09-24 22:45:00+00:00,20.0,141.149,2021-09-24 22:50:00+00:00,141.141,2021-09-24 23:00:00+00:00,141.077,FAILED_RECLAIM,2021-09-24 22:55:00+00:00,-0.22672363097892,-0.47672363097892,-1.6300533496750313,-2.1300533496750313,False,False,0.053259447394749415,OOS
CLOCK_SUPPORT,external,,2021-10-01 16:00:00+00:00,RC30_C2,30,2,158.999,142.532,16.466999999999985,2021-10-01 17:25:00+00:00,2021-10-01 22:40:00+00:00,-5.374247636777573,-5.624247636777574,2021-10-01 23:00:00+00:00,25.0,159.861,2021-10-01 23:05:00+00:00,159.86,2021-10-02 00:15:00+00:00,157.618,FAILED_RECLAIM,2021-10-02 00:10:00+00:00,-7.012385837607937,-7.262385837607938,-12.38663347438551,-12.886633474385512,False,False,0.13536163235561954,OOS
CLOCK_SUPPORT,external,,2021-10-31 16:00:00+00:00,RC30_C2,30,2,202.154,185.47,16.683999999999997,2021-10-31 21:15:00+00:00,2021-10-31 23:00:00+00:00,-0.07172749488015828,-0.3217274948801583,2021-10-31 23:20:00+00:00,25.0,203.02,2021-10-31 23:25:00+00:00,203.0,2021-11-01 00:15:00+00:00,208.8276,TARGET,,14.353694581280774,14.103694581280774,14.281967086400616,13.781967086400616,True,True,0.12443059218412814,OOS
CLOCK_SUPPORT,external,,2021-11-03 16:00:00+00:00,RC30_C2,30,2,235.269,222.992,12.277000000000015,2021-11-03 18:45:00+00:00,2021-11-03 19:35:00+00:00,-1.0902413832676872,-1.3402413832676872,2021-11-03 19:45:00+00:00,15.0,235.715,2021-11-03 19:50:00+00:00,235.694,2021-11-03 20:00:00+00:00,234.76,FAILED_RECLAIM,2021-11-03 19:55:00+00:00,-1.9813826402029777,-2.2313826402029777,-3.071624023470665,-3.571624023470665,False,False,0.11908446688930649,OOS
CLOCK_SUPPORT,external,,2021-12-25 16:00:00+00:00,RC30_C2,30,2,192.94,189.2,3.740000000000009,2021-12-25 21:30:00+00:00,2021-12-25 22:00:00+00:00,-0.5182958432672913,-0.7682958432672913,2021-12-25 22:05:00+00:00,10.0,193.4,2021-12-25 22:10:00+00:00,193.39,2021-12-25 22:20:00+00:00,192.74,FAILED_RECLAIM,2021-12-25 22:15:00+00:00,-1.6805419101297292,-1.9305419101297292,-2.1988377533970205,-2.6988377533970205,False,False,0.06951871657753751,OOS
CLOCK_SUPPORT,external,,2021-12-27 16:00:00+00:00,RC30_C2,30,2,203.43,197.78,5.650000000000006,2021-12-27 17:05:00+00:00,2021-12-27 17:20:00+00:00,-0.5653050189254882,-0.8153050189254882,2021-12-27 17:25:00+00:00,10.0,203.99,2021-12-27 17:30:00+00:00,203.99,2021-12-27 18:15:00+00:00,203.02,FAILED_RECLAIM,2021-12-27 18:10:00+00:00,-2.3775675278199793,-2.6275675278199797,-2.9428725467454675,-3.442872546745468,False,False,0.09734513274336475,OOS
CLOCK_SUPPORT,reference_validation,,2025-01-03 16:00:00+00:00,RC30_C2,30,2,218.56,210.21,8.349999999999994,2025-01-03 16:20:00+00:00,2025-01-03 16:30:00+00:00,-0.983711566617862,-1.233711566617862,2025-01-03 16:35:00+00:00,10.0,219.68,2025-01-03 16:40:00+00:00,219.67,2025-01-03 16:50:00+00:00,218.48,FAILED_RECLAIM,2025-01-03 16:45:00+00:00,-2.708608367096077,-2.958608367096077,-3.692319933713939,-4.192319933713939,False,False,0.1269461077844315,OOS
CLOCK_SUPPORT,reference_validation,,2025-01-15 16:00:00+00:00,RC30_C2,30,2,197.98,185.76,12.219999999999999,2025-01-15 16:35:00+00:00,2025-01-15 16:45:00+00:00,-0.25255076270330745,-0.5025507627033075,2025-01-15 17:05:00+00:00,25.0,198.29,2025-01-15 17:10:00+00:00,198.29,2025-01-15 17:55:00+00:00,197.97,FAILED_RECLAIM,2025-01-15 17:50:00+00:00,-0.8068989863331266,-1.0568989863331266,-1.059449749036434,-1.559449749036434,False,False,0.047463175122748294,OOS
CLOCK_SUPPORT,reference_validation,,2025-01-22 16:00:00+00:00,RC30_C2,30,2,264.9,252.08,12.819999999999965,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,-0.3963759909399456,-0.6463759909399456,2025-01-22 20:10:00+00:00,10.0,268.86,2025-01-22 20:15:00+00:00,268.87,2025-01-22 20:30:00+00:00,270.02799999999996,TARGET,,2.1534570610330928,1.9034570610330928,1.7570810700931472,1.2570810700931472,True,True,0.12636505460218478,OOS
CLOCK_SUPPORT,reference_validation,,2025-01-25 16:00:00+00:00,RC30_C2,30,2,254.47,246.11,8.359999999999985,2025-01-25 16:05:00+00:00,2025-01-25 16:15:00+00:00,-0.25543286045504043,-0.5054328604550404,2025-01-25 16:20:00+00:00,10.0,255.02,2025-01-25 16:25:00+00:00,255.03,2025-01-25 16:50:00+00:00,253.99,FAILED_RECLAIM,2025-01-25 16:45:00+00:00,-2.0389758067678176,-2.2889758067678176,-2.294408667222858,-2.794408667222858,False,False,0.08732057416267835,OOS
CLOCK_SUPPORT,reference_validation,,2025-04-02 16:00:00+00:00,RC30_C2,30,2,130.99,125.04,5.950000000000003,2025-04-02 16:00:00+00:00,2025-04-02 16:10:00+00:00,-0.8779296129476366,-1.1279296129476366,2025-04-02 16:15:00+00:00,10.0,131.19,2025-04-02 16:20:00+00:00,131.18,2025-04-02 16:30:00+00:00,130.97,FAILED_RECLAIM,2025-04-02 16:25:00+00:00,-0.8004268943436754,-1.0504268943436754,-1.678356507291312,-2.178356507291312,False,False,0.10756302521008647,OOS
CLOCK_SUPPORT,reference_validation,,2025-04-04 16:00:00+00:00,RC30_C2,30,2,120.97,113.19,7.780000000000001,2025-04-04 16:55:00+00:00,2025-04-04 17:10:00+00:00,-3.265272381582196,-3.5152723815821965,2025-04-04 17:25:00+00:00,20.0,121.45,2025-04-04 17:30:00+00:00,121.45,2025-04-05 02:30:00+00:00,120.86,FAILED_RECLAIM,2025-04-05 02:25:00+00:00,-2.428983120625783,-2.678983120625783,-5.694255502207978,-6.194255502207979,False,False,0.11439588688946022,OOS
CLOCK_SUPPORT,reference_validation,,2025-04-12 16:00:00+00:00,RC30_C2,30,2,131.7,123.95,7.749999999999986,2025-04-12 20:30:00+00:00,2025-04-12 21:10:00+00:00,-2.5436598329536264,-2.793659832953627,2025-04-12 21:20:00+00:00,15.0,131.98,2025-04-12 21:25:00+00:00,131.98,2025-04-13 01:50:00+00:00,131.64,FAILED_RECLAIM,2025-04-13 01:45:00+00:00,-1.2880739505986005,-1.5380739505986005,-3.831733783552227,-4.331733783552227,False,False,0.10967741935483817,OOS
CLOCK_SUPPORT,reference_validation,,2025-04-17 16:00:00+00:00,RC30_C2,30,2,134.43,130.48,3.950000000000017,2025-04-17 16:20:00+00:00,2025-04-17 16:40:00+00:00,-0.22316447221604196,-0.47316447221604196,2025-04-17 17:00:00+00:00,25.0,134.7,2025-04-17 17:05:00+00:00,134.69,2025-04-17 18:10:00+00:00,136.01000000000002,TARGET,,4.900141064667074,4.650141064667074,4.676976592451032,4.176976592451032,True,True,0.13417721518987313,OOS
CLOCK_SUPPORT,reference_validation,,2025-04-26 16:00:00+00:00,RC30_C2,30,2,149.71,147.66,2.0500000000000114,2025-04-27 00:10:00+00:00,2025-04-27 00:25:00+00:00,-0.10019370783515003,-0.35019370783515,2025-04-27 00:30:00+00:00,10.0,149.87,2025-04-27 00:35:00+00:00,149.86,2025-04-27 01:00:00+00:00,149.6,FAILED_RECLAIM,2025-04-27 00:55:00+00:00,-0.8674763112238582,-1.1174763112238582,-0.9676700190590082,-1.4676700190590082,False,False,0.13170731707317498,OOS
CLOCK_SUPPORT,reference_validation,,2025-04-27 16:00:00+00:00,RC30_C2,30,2,149.71,146.87,2.8400000000000034,2025-04-27 18:25:00+00:00,2025-04-27 18:40:00+00:00,-0.06679580522345185,-0.31679580522345185,2025-04-27 18:45:00+00:00,10.0,149.85,2025-04-27 18:50:00+00:00,149.84,2025-04-27 19:00:00+00:00,149.66,FAILED_RECLAIM,2025-04-27 18:55:00+00:00,-0.600640683395659,-0.850640683395659,-0.6674364886191109,-1.1674364886191109,False,False,0.07746478873239387,OOS
CLOCK_SUPPORT,reference_validation,,2025-06-19 16:00:00+00:00,RC30_C2,30,2,146.45,142.83,3.619999999999976,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,0.0,-0.25,2025-06-19 22:30:00+00:00,10.0,146.88,2025-06-19 22:35:00+00:00,146.88,2025-06-20 01:10:00+00:00,146.45,FAILED_RECLAIM,2025-06-20 01:05:00+00:00,-1.463779956427047,-1.713779956427047,-1.463779956427047,-1.963779956427047,False,False,0.1408839779005509,OOS
CLOCK_SUPPORT,reference_validation,,2025-06-27 16:00:00+00:00,RC30_C2,30,2,143.8,141.06,2.740000000000009,2025-06-27 16:30:00+00:00,2025-06-27 16:45:00+00:00,-0.03477051460371028,-0.2847705146037103,2025-06-27 16:50:00+00:00,10.0,143.85,2025-06-27 16:55:00+00:00,143.86,2025-06-27 17:05:00+00:00,143.13,FAILED_RECLAIM,2025-06-27 17:00:00+00:00,-2.537188933685597,-2.787188933685597,-2.571959448289307,-3.071959448289307,False,False,0.1350364963503662,OOS
CLOCK_SUPPORT,reference_validation,,2025-07-13 16:00:00+00:00,RC30_C2,30,2,164.12,161.53,2.5900000000000034,2025-07-14 02:25:00+00:00,2025-07-14 02:35:00+00:00,-0.42651718254937965,-0.6765171825493796,2025-07-14 02:40:00+00:00,10.0,164.48,2025-07-14 02:45:00+00:00,164.48,2025-07-14 03:05:00+00:00,165.156,TARGET,,2.0549610894942116,1.8049610894942116,1.628443906944832,1.128443906944832,True,True,0.13513513513513276,OOS
CLOCK_SUPPORT,reference_validation,,2025-07-22 16:00:00+00:00,RC30_C2,30,2,205.17,196.89,8.280000000000001,2025-07-22 23:40:00+00:00,2025-07-22 23:50:00+00:00,-0.779841107374335,-1.029841107374335,2025-07-22 23:55:00+00:00,10.0,205.78,2025-07-23 00:00:00+00:00,205.79,2025-07-23 00:10:00+00:00,205.02,FAILED_RECLAIM,2025-07-23 00:05:00+00:00,-1.870839205014796,-2.1208392050147964,-2.650680312389131,-3.1506803123891314,False,False,0.10869565217391028,OOS
CLOCK_SUPPORT,reference_validation,,2025-08-07 16:00:00+00:00,RC30_C2,30,2,173.43,169.34,4.090000000000003,2025-08-07 21:20:00+00:00,2025-08-07 21:35:00+00:00,-0.23064060427840927,-0.48064060427840927,2025-08-07 21:45:00+00:00,15.0,174.05,2025-08-07 21:50:00+00:00,174.05,2025-08-07 22:55:00+00:00,175.066,TARGET,,2.918701522550915,2.668701522550915,2.6880609182725057,2.1880609182725057,True,True,0.1295843520782398,OOS
CLOCK_SUPPORT,reference_validation,,2025-08-22 16:00:00+00:00,RC30_C2,30,2,195.39,177.14,18.25,2025-08-22 16:05:00+00:00,2025-08-22 16:50:00+00:00,-1.4842110650493678,-1.7342110650493678,2025-08-22 17:05:00+00:00,20.0,195.99,2025-08-22 17:10:00+00:00,195.99,2025-08-23 04:35:00+00:00,202.69,TARGET,,17.09270881167402,16.84270881167402,15.60849774662465,15.10849774662465,True,True,0.0460273972602726,OOS
CLOCK_SUPPORT,reference_validation,,2025-08-26 16:00:00+00:00,RC30_C2,30,2,192.47,186.54,5.930000000000007,2025-08-26 16:40:00+00:00,2025-08-26 17:45:00+00:00,-0.05195614901026824,-0.30195614901026824,2025-08-26 17:50:00+00:00,10.0,193.0,2025-08-26 17:55:00+00:00,192.99,2025-08-26 18:40:00+00:00,194.842,TARGET,,4.798176071299065,4.548176071299065,4.746219922288796,4.246219922288796,True,True,0.06745362563237862,OOS
CLOCK_SUPPORT,reference_validation,,2025-08-27 16:00:00+00:00,RC30_C2,30,2,209.43,202.48,6.950000000000017,2025-08-27 17:35:00+00:00,2025-08-27 17:50:00+00:00,-0.28649190660362533,-0.5364919066036253,2025-08-27 18:15:00+00:00,30.0,210.23,2025-08-27 18:20:00+00:00,210.22,2025-08-27 19:00:00+00:00,208.35,FAILED_RECLAIM,2025-08-27 18:55:00+00:00,-4.447721434687468,-4.697721434687469,-4.734213341291094,-5.234213341291094,False,False,0.09784172661870577,OOS
CLOCK_SUPPORT,reference_validation,,2025-08-31 16:00:00+00:00,RC30_C2,30,2,204.8,201.39,3.410000000000025,2025-08-31 16:40:00+00:00,2025-08-31 16:50:00+00:00,-0.7080078125000222,-0.9580078125000222,2025-08-31 16:55:00+00:00,10.0,205.02,2025-08-31 17:00:00+00:00,205.02,2025-08-31 18:05:00+00:00,204.63,FAILED_RECLAIM,2025-08-31 18:00:00+00:00,-0.9511267193444972,-1.2011267193444972,-1.6591345318445194,-2.1591345318445194,False,False,0.1231671554252237,OOS
CLOCK_SUPPORT,reference_validation,,2025-09-09 16:00:00+00:00,RC30_C2,30,2,219.16,211.66,7.5,2025-09-10 02:25:00+00:00,2025-09-10 02:40:00+00:00,-0.4562876437305685,-0.7062876437305685,2025-09-10 02:45:00+00:00,10.0,219.21,2025-09-10 02:50:00+00:00,219.22,2025-09-10 03:00:00+00:00,219.11,FAILED_RECLAIM,2025-09-10 02:55:00+00:00,-0.25088951737978205,-0.500889517379782,-0.7071771611103506,-1.2071771611103506,False,False,0.0839999999999994,OOS
CLOCK_SUPPORT,reference_validation,,2025-09-26 16:00:00+00:00,RC30_C2,30,2,198.18,190.72,7.460000000000008,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,-0.378443838934317,-0.628443838934317,2025-09-26 16:40:00+00:00,10.0,199.01,2025-09-26 16:45:00+00:00,199.02,2025-09-26 17:25:00+00:00,201.16400000000002,TARGET,,5.38639332730384,5.13639332730384,5.007949488369523,4.507949488369523,True,True,0.1005361930294905,OOS
CLOCK_SUPPORT,reference_validation,,2025-09-27 16:00:00+00:00,RC30_C2,30,2,203.66,200.38,3.280000000000001,2025-09-27 21:40:00+00:00,2025-09-27 22:50:00+00:00,-0.5892173229893327,-0.8392173229893327,2025-09-27 22:55:00+00:00,10.0,203.8,2025-09-27 23:00:00+00:00,203.8,2025-09-27 23:20:00+00:00,203.51,FAILED_RECLAIM,2025-09-27 23:15:00+00:00,-0.7114818449460714,-0.9614818449460714,-1.300699167935404,-1.800699167935404,False,False,0.1341463414634139,OOS
CLOCK_SUPPORT,reference_validation,,2025-09-28 16:00:00+00:00,RC30_C2,30,2,203.46,197.85,5.610000000000014,2025-09-28 16:00:00+00:00,2025-09-28 16:20:00+00:00,0.0,-0.25,2025-09-28 16:25:00+00:00,10.0,203.68,2025-09-28 16:30:00+00:00,203.68,2025-09-28 16:40:00+00:00,203.25,FAILED_RECLAIM,2025-09-28 16:35:00+00:00,-1.0555773762765397,-1.3055773762765397,-1.0555773762765397,-1.5555773762765397,False,False,0.058823529411766794,OOS
CLOCK_SUPPORT,reference_validation,,2025-09-29 16:00:00+00:00,RC30_C2,30,2,213.4,204.46,8.939999999999998,2025-09-29 20:05:00+00:00,2025-09-29 20:20:00+00:00,-0.09372071227736756,-0.34372071227736756,2025-09-29 20:30:00+00:00,15.0,214.04,2025-09-29 20:35:00+00:00,214.03,2025-09-29 22:20:00+00:00,213.32,FAILED_RECLAIM,2025-09-29 22:15:00+00:00,-1.6586459842078405,-1.9086459842078405,-1.752366696485208,-2.252366696485208,False,False,0.059284116331096336,OOS
CLOCK_SUPPORT,reference_validation,,2025-09-30 16:00:00+00:00,RC30_C2,30,2,209.58,204.39,5.190000000000026,2025-09-30 20:45:00+00:00,2025-09-30 21:15:00+00:00,-0.4532875274358972,-0.7032875274358972,2025-09-30 21:20:00+00:00,10.0,210.12,2025-09-30 21:25:00+00:00,210.12,2025-09-30 21:35:00+00:00,209.24,FAILED_RECLAIM,2025-09-30 21:30:00+00:00,-2.0940415000951784,-2.3440415000951784,-2.5473290275310756,-3.0473290275310756,False,False,0.12909441233140898,OOS
CLOCK_SUPPORT,reference_validation,,2025-10-03 16:00:00+00:00,RC30_C2,30,2,234.88,227.0,7.8799999999999955,2025-10-03 16:00:00+00:00,2025-10-03 16:20:00+00:00,-1.0643732970027076,-1.3143732970027076,2025-10-03 16:25:00+00:00,10.0,235.31,2025-10-03 16:30:00+00:00,235.31,2025-10-03 17:00:00+00:00,233.8,FAILED_RECLAIM,2025-10-03 16:55:00+00:00,-3.2085334239938534,-3.4585334239938534,-4.272906720996561,-4.772906720996561,False,False,0.14086294416243475,OOS
CLOCK_SUPPORT,reference_validation,,2025-10-17 16:00:00+00:00,RC30_C2,30,2,182.74,174.0,8.740000000000009,2025-10-17 16:00:00+00:00,2025-10-17 16:35:00+00:00,-0.43778045310277625,-0.6877804531027762,2025-10-17 16:40:00+00:00,10.0,182.85,2025-10-17 16:45:00+00:00,182.86,2025-10-17 16:55:00+00:00,182.11,FAILED_RECLAIM,2025-10-17 16:50:00+00:00,-2.050749207043623,-2.300749207043623,-2.488529660146399,-2.988529660146399,False,False,0.0663615560640746,OOS
CLOCK_SUPPORT,reference_validation,,2025-11-21 16:00:00+00:00,RC30_C2,30,2,129.5,121.55,7.950000000000003,2025-11-21 17:05:00+00:00,2025-11-21 17:20:00+00:00,-0.4633204633204824,-0.7133204633204824,2025-11-21 17:25:00+00:00,10.0,129.72,2025-11-21 17:30:00+00:00,129.72,2025-11-21 17:55:00+00:00,129.14,FAILED_RECLAIM,2025-11-21 17:50:00+00:00,-2.235584335491869,-2.485584335491869,-2.6989047988123516,-3.1989047988123516,False,False,0.0893081761006299,OOS
CLOCK_SUPPORT,reference_validation,,2026-01-08 16:00:00+00:00,RC30_C2,30,2,136.5,132.5,4.0,2026-01-08 16:00:00+00:00,2026-01-08 16:20:00+00:00,-0.6593406593407014,-0.9093406593407014,2026-01-08 16:25:00+00:00,10.0,136.81,2026-01-08 16:30:00+00:00,136.8,2026-01-08 16:40:00+00:00,136.46,FAILED_RECLAIM,2026-01-08 16:35:00+00:00,-1.2426900584795453,-1.4926900584795453,-1.9020307178202467,-2.4020307178202467,False,False,0.08749999999999858,OOS
CLOCK_SUPPORT,reference_validation,,2026-01-12 16:00:00+00:00,RC30_C2,30,2,142.7,138.59,4.109999999999985,2026-01-12 16:00:00+00:00,2026-01-12 16:15:00+00:00,-0.07007708479322972,-0.3200770847932297,2026-01-12 16:25:00+00:00,15.0,143.9,2026-01-12 16:30:00+00:00,143.9,2026-01-12 17:25:00+00:00,142.66,FAILED_RECLAIM,2026-01-12 17:20:00+00:00,-4.308547602501767,-4.558547602501767,-4.378624687294996,-4.878624687294996,False,False,0.10948905109488814,OOS
CLOCK_SUPPORT,reference_validation,,2026-02-16 16:00:00+00:00,RC30_C2,30,2,86.88,82.51,4.36999999999999,2026-02-17 00:45:00+00:00,2026-02-17 00:55:00+00:00,-0.6906077348065587,-0.9406077348065587,2026-02-17 01:20:00+00:00,30.0,86.99,2026-02-17 01:25:00+00:00,86.99,2026-02-17 01:35:00+00:00,86.88,FAILED_RECLAIM,2026-02-17 01:30:00+00:00,-0.6322565812162395,-0.8822565812162395,-1.3228643160227982,-1.8228643160227982,False,False,0.10526315789473564,OOS
CLOCK_SUPPORT,reference_validation,,2026-03-02 16:00:00+00:00,RC30_C2,30,2,88.96,82.72,6.239999999999995,2026-03-02 16:00:00+00:00,2026-03-02 16:35:00+00:00,-1.236510791366885,-1.486510791366885,2026-03-02 16:45:00+00:00,15.0,89.6,2026-03-02 16:50:00+00:00,89.6,2026-03-02 17:00:00+00:00,88.81,FAILED_RECLAIM,2026-03-02 16:55:00+00:00,-4.408482142857107,-4.658482142857107,-5.644992934223992,-6.144992934223992,False,False,0.08814102564102526,OOS
CLOCK_SUPPORT,reference_validation,,2026-04-05 16:00:00+00:00,RC30_C2,30,2,80.31,78.45,1.8599999999999994,2026-04-05 22:45:00+00:00,2026-04-05 22:55:00+00:00,-0.4980699788320053,-0.7480699788320053,2026-04-05 23:00:00+00:00,10.0,80.48,2026-04-05 23:05:00+00:00,80.49,2026-04-05 23:10:00+00:00,81.054,TARGET,,3.5035408125233536,3.2535408125233536,3.0054708336913483,2.5054708336913483,True,True,0.0967741935483908,OOS
CLOCK_SUPPORT,reference_validation,,2026-04-13 16:00:00+00:00,RC30_C2,30,2,83.95,81.61,2.3400000000000034,2026-04-13 19:45:00+00:00,2026-04-13 20:15:00+00:00,-0.7742703990470945,-1.0242703990470945,2026-04-13 20:30:00+00:00,20.0,84.13,2026-04-13 20:35:00+00:00,84.13,2026-04-13 20:55:00+00:00,83.87,FAILED_RECLAIM,2026-04-13 20:50:00+00:00,-1.5452276239152907,-1.7952276239152907,-2.319498022962385,-2.819498022962385,False,False,0.11111111111111313,OOS
CLOCK_SUPPORT,reference_validation,,2026-04-24 16:00:00+00:00,RC30_C2,30,2,86.75,85.12,1.6299999999999955,2026-04-24 20:35:00+00:00,2026-04-24 20:45:00+00:00,-0.5187319884726316,-0.7687319884726316,2026-04-24 20:50:00+00:00,10.0,86.79,2026-04-24 20:55:00+00:00,86.79,2026-04-24 21:15:00+00:00,86.54,FAILED_RECLAIM,2026-04-24 21:10:00+00:00,-1.4402580942504684,-1.6902580942504684,-1.9589900827231,-2.4589900827231,False,False,0.12269938650306957,OOS
CLOCK_SUPPORT,reference_validation,,2026-05-02 16:00:00+00:00,RC30_C2,30,2,84.05,83.47,0.5799999999999983,2026-05-02 16:10:00+00:00,2026-05-02 16:30:00+00:00,-0.17846519928615967,-0.42846519928615967,2026-05-02 16:50:00+00:00,25.0,84.18,2026-05-02 16:55:00+00:00,84.17,2026-05-02 17:15:00+00:00,84.04,FAILED_RECLAIM,2026-05-02 17:10:00+00:00,-0.7722466436972386,-1.0222466436972386,-0.9507118429833983,-1.4507118429833983,False,False,0.1034482758620732,OOS
CLOCK_SUPPORT,reference_validation,,2026-06-17 16:00:00+00:00,RC30_C2,30,2,73.83,71.54,2.289999999999992,2026-06-17 16:00:00+00:00,2026-06-17 16:10:00+00:00,-0.3386157388595157,-0.5886157388595157,2026-06-17 16:15:00+00:00,10.0,73.96,2026-06-17 16:20:00+00:00,73.97,2026-06-17 16:55:00+00:00,73.83,FAILED_RECLAIM,2026-06-17 16:50:00+00:00,-0.9463295930782767,-1.1963295930782767,-1.2849453319377924,-1.7849453319377924,False,False,0.06986899563318652,OOS
CLOCK_SUPPORT,reference_validation,,2026-06-19 16:00:00+00:00,RC30_C2,30,2,69.55,67.86,1.6899999999999977,2026-06-19 23:55:00+00:00,2026-06-20 01:10:00+00:00,0.0,-0.25,2026-06-20 01:20:00+00:00,15.0,69.61,2026-06-20 01:25:00+00:00,69.61,2026-06-20 02:20:00+00:00,69.48,FAILED_RECLAIM,2026-06-20 02:15:00+00:00,-0.9337738830627607,-1.1837738830627607,-0.9337738830627607,-1.4337738830627607,False,False,0.0710059171597577,OOS
CLOCK_SUPPORT,reference_validation,,2026-06-26 16:00:00+00:00,RC30_C2,30,2,72.22,68.13,4.090000000000003,2026-06-26 16:00:00+00:00,2026-06-26 16:25:00+00:00,-0.06923289947385891,-0.3192328994738589,2026-06-26 16:35:00+00:00,15.0,72.78,2026-06-26 16:40:00+00:00,72.79,2026-06-26 19:30:00+00:00,73.856,TARGET,,7.322434400329647,7.072434400329647,7.253201500855788,6.753201500855788,True,True,0.06356968215159044,OOS
CLOCK_SUPPORT,reference_validation,,2026-07-03 16:00:00+00:00,RC30_C2,30,2,82.1,80.83,1.269999999999996,2026-07-03 18:55:00+00:00,2026-07-03 19:15:00+00:00,-0.24360535931783334,-0.49360535931783334,2026-07-03 19:20:00+00:00,10.0,82.26,2026-07-03 19:25:00+00:00,82.25,2026-07-03 19:35:00+00:00,82.60799999999999,TARGET,,2.1762917933130232,1.9262917933130232,1.93268643399519,1.43268643399519,True,True,0.133858267716526,OOS
CLOCK_SUPPORT,reference_validation,,2026-07-06 16:00:00+00:00,RC30_C2,30,2,81.51,79.19,2.3200000000000074,2026-07-06 16:00:00+00:00,2026-07-06 18:10:00+00:00,-0.2453686664213306,-0.4953686664213306,2026-07-06 18:25:00+00:00,20.0,81.52,2026-07-06 18:30:00+00:00,81.53,2026-07-06 21:05:00+00:00,82.438,TARGET,,5.568502391757657,5.318502391757657,5.3231337253363264,4.8231337253363264,True,True,0.1206896551724139,OOS
