qualified,reason,symbol,clock,side,partition,reference_start,execution_start,H,L,R,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-07-31 23:30:00+00:00,2022-08-01 05:00:00+00:00,290.55,282.36,8.189999999999998,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-07-31 20:00:00+00:00,2022-08-01 01:30:00+00:00,289.67,282.03,7.640000000000043,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-01 03:30:00+00:00,2022-08-01 09:00:00+00:00,288.67,283.12,5.550000000000011,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-01 05:30:00+00:00,2022-08-01 11:00:00+00:00,288.56,283.12,5.439999999999998,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-01 08:00:00+00:00,2022-08-01 13:30:00+00:00,288.56,282.88,5.680000000000007,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-01 23:30:00+00:00,2022-08-02 05:00:00+00:00,284.99,274.09,10.900000000000034,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-01 20:00:00+00:00,2022-08-02 01:30:00+00:00,284.99,279.58,5.410000000000025,,,,,,,,
True,,BNBUSDT,ALT_0330,LONG,development,2022-08-02 03:30:00+00:00,2022-08-02 09:00:00+00:00,279.65,274.09,5.560000000000002,2022-08-02 10:50:00+00:00,2022-08-02 10:55:00+00:00,True,2022-08-02 10:55:00+00:00,2022-08-02 11:00:00+00:00,H2_ARRIVAL,2022-08-02 11:00:00+00:00,5.0
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-02 05:30:00+00:00,2022-08-02 11:00:00+00:00,280.22,275.25,4.970000000000027,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-02 08:00:00+00:00,2022-08-02 13:30:00+00:00,281.66,275.25,6.410000000000025,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,development,2022-08-02 23:30:00+00:00,2022-08-03 05:00:00+00:00,285.78,278.07,7.7099999999999795,2022-08-03 05:55:00+00:00,2022-08-03 06:00:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-02 20:00:00+00:00,2022-08-03 01:30:00+00:00,287.11,278.07,9.04000000000002,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-03 03:30:00+00:00,2022-08-03 09:00:00+00:00,289.85,281.62,8.230000000000018,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-03 05:30:00+00:00,2022-08-03 11:00:00+00:00,292.79,283.51,9.28000000000003,2022-08-03 11:00:00+00:00,2022-08-03 11:05:00+00:00,True,2022-08-03 11:10:00+00:00,2022-08-03 11:15:00+00:00,H2_ARRIVAL,2022-08-03 12:15:00+00:00,65.0
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-03 08:00:00+00:00,2022-08-03 13:30:00+00:00,293.98,287.6,6.3799999999999955,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-03 23:30:00+00:00,2022-08-04 05:00:00+00:00,308.63,296.83,11.800000000000011,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-03 20:00:00+00:00,2022-08-04 01:30:00+00:00,304.11,295.62,8.490000000000009,,,,,,,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-04 03:30:00+00:00,2022-08-04 09:00:00+00:00,308.63,298.7,9.930000000000007,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-04 05:30:00+00:00,2022-08-04 11:00:00+00:00,306.79,298.7,8.090000000000032,2022-08-04 13:55:00+00:00,2022-08-04 14:00:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-04 08:00:00+00:00,2022-08-04 13:30:00+00:00,304.09,298.7,5.389999999999986,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-04 23:30:00+00:00,2022-08-05 05:00:00+00:00,315.85,308.0,7.850000000000023,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-04 20:00:00+00:00,2022-08-05 01:30:00+00:00,313.67,308.0,5.670000000000016,,,,,,,,
True,,BNBUSDT,ALT_0330,LONG,development,2022-08-05 03:30:00+00:00,2022-08-05 09:00:00+00:00,320.86,311.99,8.870000000000005,2022-08-05 09:00:00+00:00,2022-08-05 09:05:00+00:00,True,2022-08-05 09:15:00+00:00,2022-08-05 09:20:00+00:00,H2_ARRIVAL,2022-08-05 10:40:00+00:00,85.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-05 05:30:00+00:00,2022-08-05 11:00:00+00:00,321.34,312.03,9.310000000000002,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-05 08:00:00+00:00,2022-08-05 13:30:00+00:00,321.34,313.36,7.979999999999961,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,development,2022-08-07 23:30:00+00:00,2022-08-08 05:00:00+00:00,329.63,322.0,7.6299999999999955,2022-08-08 06:30:00+00:00,2022-08-08 06:35:00+00:00,True,2022-08-08 06:35:00+00:00,2022-08-08 06:40:00+00:00,H2_ARRIVAL,2022-08-08 08:45:00+00:00,130.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-07 20:00:00+00:00,2022-08-08 01:30:00+00:00,329.63,321.44,8.189999999999998,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-08 03:30:00+00:00,2022-08-08 09:00:00+00:00,332.4,324.65,7.75,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-08 05:30:00+00:00,2022-08-08 11:00:00+00:00,332.4,325.83,6.569999999999993,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-08 08:00:00+00:00,2022-08-08 13:30:00+00:00,333.99,326.21,7.78000000000003,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-08 23:30:00+00:00,2022-08-09 05:00:00+00:00,326.56,322.34,4.220000000000027,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-08 20:00:00+00:00,2022-08-09 01:30:00+00:00,329.64,321.0,8.639999999999986,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-09 03:30:00+00:00,2022-08-09 09:00:00+00:00,326.56,322.75,3.8100000000000023,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-09 05:30:00+00:00,2022-08-09 11:00:00+00:00,326.26,317.5,8.759999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-09 08:00:00+00:00,2022-08-09 13:30:00+00:00,325.51,316.32,9.189999999999998,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-09 23:30:00+00:00,2022-08-10 05:00:00+00:00,326.28,313.47,12.809999999999945,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-09 20:00:00+00:00,2022-08-10 01:30:00+00:00,328.5,318.01,10.490000000000009,,,,,,,,
True,,BNBUSDT,ALT_0330,LONG,development,2022-08-10 03:30:00+00:00,2022-08-10 09:00:00+00:00,323.67,313.95,9.720000000000027,2022-08-10 12:30:00+00:00,2022-08-10 12:35:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-10 05:30:00+00:00,2022-08-10 11:00:00+00:00,323.67,316.03,7.640000000000043,,,,,,,,
True,,BNBUSDT,LONDON,LONG,development,2022-08-10 08:00:00+00:00,2022-08-10 13:30:00+00:00,335.0,315.08,19.920000000000016,2022-08-10 14:25:00+00:00,2022-08-10 14:30:00+00:00,True,2022-08-10 14:30:00+00:00,2022-08-10 14:35:00+00:00,H2_ARRIVAL,2022-08-10 14:40:00+00:00,10.0
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-10 23:30:00+00:00,2022-08-11 05:00:00+00:00,334.68,326.85,7.829999999999984,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-10 20:00:00+00:00,2022-08-11 01:30:00+00:00,333.65,325.79,7.859999999999957,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-11 03:30:00+00:00,2022-08-11 09:00:00+00:00,333.89,328.62,5.269999999999982,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-11 05:30:00+00:00,2022-08-11 11:00:00+00:00,333.89,328.22,5.669999999999959,2022-08-11 13:00:00+00:00,2022-08-11 13:05:00+00:00,True,2022-08-11 13:05:00+00:00,2022-08-11 13:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2022-08-11 14:40:00+00:00,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-11 08:00:00+00:00,2022-08-11 13:30:00+00:00,334.32,328.22,6.099999999999966,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-11 23:30:00+00:00,2022-08-12 05:00:00+00:00,325.99,319.58,6.410000000000025,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-11 20:00:00+00:00,2022-08-12 01:30:00+00:00,327.42,319.58,7.840000000000032,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-12 03:30:00+00:00,2022-08-12 09:00:00+00:00,325.23,322.0,3.230000000000018,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-12 05:30:00+00:00,2022-08-12 11:00:00+00:00,327.59,318.75,8.839999999999975,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,development,2022-08-12 08:00:00+00:00,2022-08-12 13:30:00+00:00,327.59,317.51,10.079999999999984,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-14 23:30:00+00:00,2022-08-15 05:00:00+00:00,327.33,315.12,12.20999999999998,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-14 20:00:00+00:00,2022-08-15 01:30:00+00:00,320.48,315.12,5.360000000000014,,,,,,,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-15 03:30:00+00:00,2022-08-15 09:00:00+00:00,324.95,313.57,11.379999999999995,,,,,,,,
False,NO_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-15 05:30:00+00:00,2022-08-15 11:00:00+00:00,323.87,313.57,10.300000000000011,,,,,,,,
True,,BNBUSDT,LONDON,LONG,development,2022-08-15 08:00:00+00:00,2022-08-15 13:30:00+00:00,318.46,313.57,4.889999999999986,2022-08-15 13:50:00+00:00,2022-08-15 13:55:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-15 23:30:00+00:00,2022-08-16 05:00:00+00:00,322.29,314.25,8.04000000000002,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-15 20:00:00+00:00,2022-08-16 01:30:00+00:00,322.29,315.53,6.760000000000048,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-16 03:30:00+00:00,2022-08-16 09:00:00+00:00,318.83,315.02,3.8100000000000023,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-16 05:30:00+00:00,2022-08-16 11:00:00+00:00,318.29,315.02,3.2700000000000387,2022-08-16 11:10:00+00:00,2022-08-16 11:15:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-16 08:00:00+00:00,2022-08-16 13:30:00+00:00,318.92,315.16,3.759999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-16 23:30:00+00:00,2022-08-17 05:00:00+00:00,319.88,315.02,4.860000000000014,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-16 20:00:00+00:00,2022-08-17 01:30:00+00:00,318.47,315.02,3.4500000000000455,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-17 03:30:00+00:00,2022-08-17 09:00:00+00:00,324.16,315.1,9.060000000000002,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-17 05:30:00+00:00,2022-08-17 11:00:00+00:00,323.78,312.77,11.009999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-17 08:00:00+00:00,2022-08-17 13:30:00+00:00,317.3,308.79,8.509999999999991,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,development,2022-08-17 23:30:00+00:00,2022-08-18 05:00:00+00:00,307.45,301.38,6.069999999999993,2022-08-18 05:30:00+00:00,2022-08-18 05:35:00+00:00,True,2022-08-18 05:45:00+00:00,2022-08-18 05:50:00+00:00,H2_ARRIVAL,2022-08-18 06:00:00+00:00,15.0
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-17 20:00:00+00:00,2022-08-18 01:30:00+00:00,309.72,301.38,8.340000000000032,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-18 03:30:00+00:00,2022-08-18 09:00:00+00:00,308.84,305.25,3.589999999999975,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-18 05:30:00+00:00,2022-08-18 11:00:00+00:00,309.65,305.55,4.099999999999966,2022-08-18 12:05:00+00:00,2022-08-18 12:10:00+00:00,True,2022-08-18 12:10:00+00:00,2022-08-18 12:15:00+00:00,H2_ARRIVAL,2022-08-18 12:20:00+00:00,10.0
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-18 08:00:00+00:00,2022-08-18 13:30:00+00:00,310.4,305.55,4.849999999999966,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-18 23:30:00+00:00,2022-08-19 05:00:00+00:00,299.38,290.09,9.29000000000002,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,development,2022-08-18 20:00:00+00:00,2022-08-19 01:30:00+00:00,304.8,290.9,13.900000000000034,2022-08-19 01:50:00+00:00,2022-08-19 01:55:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-19 03:30:00+00:00,2022-08-19 09:00:00+00:00,293.04,273.1,19.939999999999998,,,,,,,,
False,NO_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-19 05:30:00+00:00,2022-08-19 11:00:00+00:00,291.93,273.1,18.829999999999984,,,,,,,,
True,,BNBUSDT,LONDON,LONG,development,2022-08-19 08:00:00+00:00,2022-08-19 13:30:00+00:00,285.33,278.11,7.21999999999997,2022-08-19 16:10:00+00:00,2022-08-19 16:15:00+00:00,True,2022-08-19 16:15:00+00:00,2022-08-19 16:20:00+00:00,H2_ARRIVAL,2022-08-19 16:20:00+00:00,5.0
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-21 23:30:00+00:00,2022-08-22 05:00:00+00:00,305.0,295.06,9.939999999999998,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,development,2022-08-21 20:00:00+00:00,2022-08-22 01:30:00+00:00,305.0,296.43,8.569999999999993,2022-08-22 03:55:00+00:00,2022-08-22 04:00:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-22 03:30:00+00:00,2022-08-22 09:00:00+00:00,299.31,288.54,10.769999999999982,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-22 05:30:00+00:00,2022-08-22 11:00:00+00:00,297.89,288.54,9.349999999999966,2022-08-22 13:40:00+00:00,2022-08-22 13:45:00+00:00,True,2022-08-22 13:50:00+00:00,2022-08-22 13:55:00+00:00,H2_ARRIVAL,2022-08-22 13:55:00+00:00,5.0
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-22 08:00:00+00:00,2022-08-22 13:30:00+00:00,297.26,288.54,8.71999999999997,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-22 23:30:00+00:00,2022-08-23 05:00:00+00:00,301.79,295.15,6.640000000000043,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,development,2022-08-22 20:00:00+00:00,2022-08-23 01:30:00+00:00,301.79,295.15,6.640000000000043,2022-08-23 05:40:00+00:00,2022-08-23 05:45:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-23 03:30:00+00:00,2022-08-23 09:00:00+00:00,300.85,293.49,7.360000000000014,,,,,,,,
False,NO_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-23 05:30:00+00:00,2022-08-23 11:00:00+00:00,300.85,293.49,7.360000000000014,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,development,2022-08-23 08:00:00+00:00,2022-08-23 13:30:00+00:00,300.85,295.55,5.300000000000011,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-23 23:30:00+00:00,2022-08-24 05:00:00+00:00,299.95,293.87,6.079999999999984,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-23 20:00:00+00:00,2022-08-24 01:30:00+00:00,301.19,295.62,5.569999999999993,,,,,,,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-24 03:30:00+00:00,2022-08-24 09:00:00+00:00,299.66,294.01,5.650000000000034,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-24 05:30:00+00:00,2022-08-24 11:00:00+00:00,299.55,294.01,5.5400000000000205,2022-08-24 16:05:00+00:00,2022-08-24 16:10:00+00:00,True,2022-08-24 16:15:00+00:00,2022-08-24 16:20:00+00:00,H2_ARRIVAL,2022-08-24 16:30:00+00:00,15.0
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-24 08:00:00+00:00,2022-08-24 13:30:00+00:00,297.65,294.01,3.6399999999999864,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-24 23:30:00+00:00,2022-08-25 05:00:00+00:00,298.91,295.45,3.4600000000000364,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-24 20:00:00+00:00,2022-08-25 01:30:00+00:00,300.17,295.45,4.720000000000027,,,,,,,,
False,NO_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-25 03:30:00+00:00,2022-08-25 09:00:00+00:00,307.86,295.51,12.350000000000023,,,,,,,,
False,NO_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-25 05:30:00+00:00,2022-08-25 11:00:00+00:00,307.86,296.54,11.319999999999993,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-25 08:00:00+00:00,2022-08-25 13:30:00+00:00,305.85,301.11,4.740000000000009,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-25 23:30:00+00:00,2022-08-26 05:00:00+00:00,301.81,297.4,4.410000000000025,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-25 20:00:00+00:00,2022-08-26 01:30:00+00:00,303.78,297.4,6.3799999999999955,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-26 03:30:00+00:00,2022-08-26 09:00:00+00:00,299.78,294.26,5.519999999999982,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-26 05:30:00+00:00,2022-08-26 11:00:00+00:00,296.7,294.44,2.259999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-26 08:00:00+00:00,2022-08-26 13:30:00+00:00,302.33,290.68,11.649999999999977,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-28 23:30:00+00:00,2022-08-29 05:00:00+00:00,280.14,274.11,6.029999999999973,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-28 20:00:00+00:00,2022-08-29 01:30:00+00:00,282.87,274.11,8.759999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-29 03:30:00+00:00,2022-08-29 09:00:00+00:00,280.14,274.23,5.909999999999968,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-08-29 05:30:00+00:00,2022-08-29 11:00:00+00:00,278.72,271.94,6.78000000000003,2022-08-29 12:35:00+00:00,2022-08-29 12:40:00+00:00,True,2022-08-29 12:40:00+00:00,2022-08-29 12:45:00+00:00,H2_ARRIVAL,2022-08-29 13:20:00+00:00,40.0
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-29 08:00:00+00:00,2022-08-29 13:30:00+00:00,278.92,271.94,6.980000000000018,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-29 23:30:00+00:00,2022-08-30 05:00:00+00:00,289.86,284.42,5.439999999999998,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-29 20:00:00+00:00,2022-08-30 01:30:00+00:00,288.58,280.83,7.75,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-30 03:30:00+00:00,2022-08-30 09:00:00+00:00,291.94,286.36,5.579999999999984,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-30 05:30:00+00:00,2022-08-30 11:00:00+00:00,291.94,287.71,4.230000000000018,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-30 08:00:00+00:00,2022-08-30 13:30:00+00:00,291.94,287.43,4.509999999999991,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,development,2022-08-30 23:30:00+00:00,2022-08-31 05:00:00+00:00,289.8,280.71,9.090000000000032,2022-08-31 05:30:00+00:00,2022-08-31 05:35:00+00:00,True,2022-08-31 05:35:00+00:00,2022-08-31 05:40:00+00:00,H2_ARRIVAL,2022-08-31 05:40:00+00:00,5.0
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-08-30 20:00:00+00:00,2022-08-31 01:30:00+00:00,284.89,280.36,4.529999999999973,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-08-31 03:30:00+00:00,2022-08-31 09:00:00+00:00,289.92,283.74,6.180000000000007,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-08-31 05:30:00+00:00,2022-08-31 11:00:00+00:00,289.92,283.74,6.180000000000007,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-08-31 08:00:00+00:00,2022-08-31 13:30:00+00:00,288.92,283.74,5.180000000000007,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-08-31 23:30:00+00:00,2022-09-01 05:00:00+00:00,280.21,275.1,5.109999999999957,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,development,2022-08-31 20:00:00+00:00,2022-09-01 01:30:00+00:00,282.89,275.1,7.789999999999964,2022-09-01 07:30:00+00:00,2022-09-01 07:35:00+00:00,True,2022-09-01 07:35:00+00:00,2022-09-01 07:40:00+00:00,H2_ARRIVAL,2022-09-01 07:40:00+00:00,5.0
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-09-01 03:30:00+00:00,2022-09-01 09:00:00+00:00,279.46,274.24,5.21999999999997,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-09-01 05:30:00+00:00,2022-09-01 11:00:00+00:00,279.46,274.24,5.21999999999997,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-09-01 08:00:00+00:00,2022-09-01 13:30:00+00:00,279.0,274.24,4.759999999999991,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,development,2022-09-01 23:30:00+00:00,2022-09-02 05:00:00+00:00,281.22,274.96,6.260000000000048,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,development,2022-09-01 20:00:00+00:00,2022-09-02 01:30:00+00:00,278.6,275.38,3.2200000000000273,2022-09-02 02:10:00+00:00,2022-09-02 02:15:00+00:00,False,,,BREAK_DURING_K1,,
True,,BNBUSDT,ALT_0330,LONG,development,2022-09-02 03:30:00+00:00,2022-09-02 09:00:00+00:00,280.5,276.87,3.6299999999999955,2022-09-02 12:30:00+00:00,2022-09-02 12:35:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,development,2022-09-02 05:30:00+00:00,2022-09-02 11:00:00+00:00,280.0,276.87,3.1299999999999955,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,development,2022-09-02 08:00:00+00:00,2022-09-02 13:30:00+00:00,283.5,277.13,6.3700000000000045,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,development,2022-09-04 23:30:00+00:00,2022-09-05 05:00:00+00:00,282.47,277.4,5.07000000000005,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,development,2022-09-04 20:00:00+00:00,2022-09-05 01:30:00+00:00,282.47,276.9,5.57000000000005,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,development,2022-09-05 03:30:00+00:00,2022-09-05 09:00:00+00:00,278.97,273.16,5.810000000000002,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,development,2022-09-05 05:30:00+00:00,2022-09-05 11:00:00+00:00,276.79,273.03,3.7600000000000477,2022-09-05 15:00:00+00:00,2022-09-05 15:05:00+00:00,True,2022-09-05 15:25:00+00:00,2022-09-05 15:30:00+00:00,H2_ARRIVAL,2022-09-05 15:40:00+00:00,15.0
True,,BNBUSDT,LONDON,LONG,development,2022-09-05 08:00:00+00:00,2022-09-05 13:30:00+00:00,276.08,273.03,3.0500000000000114,2022-09-05 14:55:00+00:00,2022-09-05 15:00:00+00:00,False,,,BREAK_DURING_K1,,
