partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,level,visit_no,visit_bar_start,visit_ts,same_visits_at_event,opp_visits_at_event
external,ASIA_TO_LONDON,2020-04-22,2020-04-22 00:00:00+00:00,2020-04-22 08:00:00+00:00,2020-04-22 08:00:00+00:00,2020-04-22 13:30:00+00:00,6959.0,6812.57,HIGH,2020-04-22 13:15:00+00:00,2020-04-22 13:20:00+00:00,HIGH,1,2020-04-22 09:00:00+00:00,2020-04-22 09:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-04-22,2020-04-22 00:00:00+00:00,2020-04-22 08:00:00+00:00,2020-04-22 08:00:00+00:00,2020-04-22 13:30:00+00:00,6959.0,6812.57,HIGH,2020-04-22 13:15:00+00:00,2020-04-22 13:20:00+00:00,HIGH,2,2020-04-22 12:00:00+00:00,2020-04-22 12:05:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-04-22,2020-04-22 08:00:00+00:00,2020-04-22 13:30:00+00:00,2020-04-22 13:30:00+00:00,2020-04-22 20:00:00+00:00,7075.0,6915.0,HIGH,2020-04-22 14:25:00+00:00,2020-04-22 14:30:00+00:00,HIGH,1,2020-04-22 13:45:00+00:00,2020-04-22 13:50:00+00:00,1,0
external,ASIA_TO_LONDON,2020-04-24,2020-04-24 00:00:00+00:00,2020-04-24 08:00:00+00:00,2020-04-24 08:00:00+00:00,2020-04-24 13:30:00+00:00,7585.0,7463.22,HIGH,2020-04-24 09:25:00+00:00,2020-04-24 09:30:00+00:00,HIGH,1,2020-04-24 09:20:00+00:00,2020-04-24 09:25:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-04-27,2020-04-27 08:00:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 20:00:00+00:00,7738.0,7650.0,LOW,2020-04-27 17:35:00+00:00,2020-04-27 17:40:00+00:00,LOW,1,2020-04-27 13:30:00+00:00,2020-04-27 13:35:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-04-27,2020-04-27 08:00:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 20:00:00+00:00,7738.0,7650.0,LOW,2020-04-27 17:35:00+00:00,2020-04-27 17:40:00+00:00,LOW,2,2020-04-27 14:40:00+00:00,2020-04-27 14:45:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-04-27,2020-04-27 08:00:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 20:00:00+00:00,7738.0,7650.0,LOW,2020-04-27 17:35:00+00:00,2020-04-27 17:40:00+00:00,LOW,3,2020-04-27 17:00:00+00:00,2020-04-27 17:05:00+00:00,3,0
external,LONDON_TO_NEWYORK,2020-04-28,2020-04-28 08:00:00+00:00,2020-04-28 13:30:00+00:00,2020-04-28 13:30:00+00:00,2020-04-28 20:00:00+00:00,7760.0,7681.05,,,,LOW,1,2020-04-28 14:55:00+00:00,2020-04-28 15:00:00+00:00,1,0
external,ASIA_TO_LONDON,2020-04-29,2020-04-29 00:00:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 13:30:00+00:00,7964.4,7710.0,HIGH,2020-04-29 09:55:00+00:00,2020-04-29 10:00:00+00:00,HIGH,1,2020-04-29 08:00:00+00:00,2020-04-29 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-04-29,2020-04-29 00:00:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 13:30:00+00:00,7964.4,7710.0,HIGH,2020-04-29 09:55:00+00:00,2020-04-29 10:00:00+00:00,HIGH,2,2020-04-29 09:25:00+00:00,2020-04-29 09:30:00+00:00,2,0
external,ASIA_TO_LONDON,2020-04-29,2020-04-29 00:00:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 13:30:00+00:00,7964.4,7710.0,HIGH,2020-04-29 09:55:00+00:00,2020-04-29 10:00:00+00:00,HIGH,3,2020-04-29 09:40:00+00:00,2020-04-29 09:45:00+00:00,3,0
external,LONDON_TO_NEWYORK,2020-05-01,2020-05-01 08:00:00+00:00,2020-05-01 13:30:00+00:00,2020-05-01 13:30:00+00:00,2020-05-01 20:00:00+00:00,9065.0,8755.0,LOW,2020-05-01 14:05:00+00:00,2020-05-01 14:10:00+00:00,LOW,1,2020-05-01 14:00:00+00:00,2020-05-01 14:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-05,2020-05-05 00:00:00+00:00,2020-05-05 08:00:00+00:00,2020-05-05 08:00:00+00:00,2020-05-05 13:30:00+00:00,9118.17,8820.0,,,,LOW,1,2020-05-05 10:10:00+00:00,2020-05-05 10:15:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-05,2020-05-05 00:00:00+00:00,2020-05-05 08:00:00+00:00,2020-05-05 08:00:00+00:00,2020-05-05 13:30:00+00:00,9118.17,8820.0,,,,LOW,2,2020-05-05 12:00:00+00:00,2020-05-05 12:05:00+00:00,2,0
external,ASIA_TO_LONDON,2020-05-06,2020-05-06 00:00:00+00:00,2020-05-06 08:00:00+00:00,2020-05-06 08:00:00+00:00,2020-05-06 13:30:00+00:00,9071.98,8916.01,HIGH,2020-05-06 09:30:00+00:00,2020-05-06 09:35:00+00:00,HIGH,1,2020-05-06 08:00:00+00:00,2020-05-06 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-06,2020-05-06 00:00:00+00:00,2020-05-06 08:00:00+00:00,2020-05-06 08:00:00+00:00,2020-05-06 13:30:00+00:00,9071.98,8916.01,HIGH,2020-05-06 09:30:00+00:00,2020-05-06 09:35:00+00:00,HIGH,2,2020-05-06 08:15:00+00:00,2020-05-06 08:20:00+00:00,2,0
external,ASIA_TO_LONDON,2020-05-06,2020-05-06 00:00:00+00:00,2020-05-06 08:00:00+00:00,2020-05-06 08:00:00+00:00,2020-05-06 13:30:00+00:00,9071.98,8916.01,HIGH,2020-05-06 09:30:00+00:00,2020-05-06 09:35:00+00:00,HIGH,3,2020-05-06 08:25:00+00:00,2020-05-06 08:30:00+00:00,3,0
external,ASIA_TO_LONDON,2020-05-07,2020-05-07 00:00:00+00:00,2020-05-07 08:00:00+00:00,2020-05-07 08:00:00+00:00,2020-05-07 13:30:00+00:00,9379.0,9022.0,HIGH,2020-05-07 13:10:00+00:00,2020-05-07 13:15:00+00:00,HIGH,1,2020-05-07 12:50:00+00:00,2020-05-07 12:55:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-07,2020-05-07 08:00:00+00:00,2020-05-07 13:30:00+00:00,2020-05-07 13:30:00+00:00,2020-05-07 20:00:00+00:00,9630.0,9251.99,HIGH,2020-05-07 16:55:00+00:00,2020-05-07 17:00:00+00:00,HIGH,1,2020-05-07 16:50:00+00:00,2020-05-07 16:55:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-11,2020-05-11 00:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 13:30:00+00:00,8800.0,8610.42,LOW,2020-05-11 08:25:00+00:00,2020-05-11 08:30:00+00:00,LOW,1,2020-05-11 08:10:00+00:00,2020-05-11 08:15:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-11,2020-05-11 08:00:00+00:00,2020-05-11 13:30:00+00:00,2020-05-11 13:30:00+00:00,2020-05-11 20:00:00+00:00,9164.0,8472.01,LOW,2020-05-11 18:05:00+00:00,2020-05-11 18:10:00+00:00,LOW,1,2020-05-11 16:35:00+00:00,2020-05-11 16:40:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-11,2020-05-11 08:00:00+00:00,2020-05-11 13:30:00+00:00,2020-05-11 13:30:00+00:00,2020-05-11 20:00:00+00:00,9164.0,8472.01,LOW,2020-05-11 18:05:00+00:00,2020-05-11 18:10:00+00:00,LOW,2,2020-05-11 17:55:00+00:00,2020-05-11 18:00:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-05-13,2020-05-13 08:00:00+00:00,2020-05-13 13:30:00+00:00,2020-05-13 13:30:00+00:00,2020-05-13 20:00:00+00:00,9115.0,8828.0,HIGH,2020-05-13 15:25:00+00:00,2020-05-13 15:30:00+00:00,HIGH,1,2020-05-13 14:05:00+00:00,2020-05-13 14:10:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-13,2020-05-13 08:00:00+00:00,2020-05-13 13:30:00+00:00,2020-05-13 13:30:00+00:00,2020-05-13 20:00:00+00:00,9115.0,8828.0,HIGH,2020-05-13 15:25:00+00:00,2020-05-13 15:30:00+00:00,HIGH,2,2020-05-13 15:10:00+00:00,2020-05-13 15:15:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-05-15,2020-05-15 08:00:00+00:00,2020-05-15 13:30:00+00:00,2020-05-15 13:30:00+00:00,2020-05-15 20:00:00+00:00,9700.0,9460.0,LOW,2020-05-15 15:45:00+00:00,2020-05-15 15:50:00+00:00,LOW,1,2020-05-15 15:05:00+00:00,2020-05-15 15:10:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-15,2020-05-15 08:00:00+00:00,2020-05-15 13:30:00+00:00,2020-05-15 13:30:00+00:00,2020-05-15 20:00:00+00:00,9700.0,9460.0,LOW,2020-05-15 15:45:00+00:00,2020-05-15 15:50:00+00:00,LOW,2,2020-05-15 15:30:00+00:00,2020-05-15 15:35:00+00:00,2,0
external,ASIA_TO_LONDON,2020-05-18,2020-05-18 00:00:00+00:00,2020-05-18 08:00:00+00:00,2020-05-18 08:00:00+00:00,2020-05-18 13:30:00+00:00,9958.67,9677.19,LOW,2020-05-18 08:45:00+00:00,2020-05-18 08:50:00+00:00,LOW,1,2020-05-18 08:40:00+00:00,2020-05-18 08:45:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-21,2020-05-21 08:00:00+00:00,2020-05-21 13:30:00+00:00,2020-05-21 13:30:00+00:00,2020-05-21 20:00:00+00:00,9498.49,9225.53,LOW,2020-05-21 14:10:00+00:00,2020-05-21 14:15:00+00:00,LOW,1,2020-05-21 14:05:00+00:00,2020-05-21 14:10:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-25,2020-05-25 00:00:00+00:00,2020-05-25 08:00:00+00:00,2020-05-25 08:00:00+00:00,2020-05-25 13:30:00+00:00,8868.2,8623.38,,,,HIGH,1,2020-05-25 08:00:00+00:00,2020-05-25 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-25,2020-05-25 00:00:00+00:00,2020-05-25 08:00:00+00:00,2020-05-25 08:00:00+00:00,2020-05-25 13:30:00+00:00,8868.2,8623.38,,,,HIGH,2,2020-05-25 09:20:00+00:00,2020-05-25 09:25:00+00:00,2,0
external,ASIA_TO_LONDON,2020-05-25,2020-05-25 00:00:00+00:00,2020-05-25 08:00:00+00:00,2020-05-25 08:00:00+00:00,2020-05-25 13:30:00+00:00,8868.2,8623.38,,,,HIGH,3,2020-05-25 09:30:00+00:00,2020-05-25 09:35:00+00:00,3,0
external,LONDON_TO_NEWYORK,2020-05-25,2020-05-25 08:00:00+00:00,2020-05-25 13:30:00+00:00,2020-05-25 13:30:00+00:00,2020-05-25 20:00:00+00:00,8876.6,8657.0,HIGH,2020-05-25 17:45:00+00:00,2020-05-25 17:50:00+00:00,HIGH,1,2020-05-25 17:35:00+00:00,2020-05-25 17:40:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-28,2020-05-28 00:00:00+00:00,2020-05-28 08:00:00+00:00,2020-05-28 08:00:00+00:00,2020-05-28 13:30:00+00:00,9280.0,9120.0,HIGH,2020-05-28 12:05:00+00:00,2020-05-28 12:10:00+00:00,LOW,1,2020-05-28 08:00:00+00:00,2020-05-28 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-05-29,2020-05-29 00:00:00+00:00,2020-05-29 08:00:00+00:00,2020-05-29 08:00:00+00:00,2020-05-29 13:30:00+00:00,9598.0,9455.02,LOW,2020-05-29 08:25:00+00:00,2020-05-29 08:30:00+00:00,LOW,1,2020-05-29 08:20:00+00:00,2020-05-29 08:25:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-05-29,2020-05-29 08:00:00+00:00,2020-05-29 13:30:00+00:00,2020-05-29 13:30:00+00:00,2020-05-29 20:00:00+00:00,9590.0,9339.97,,,,LOW,1,2020-05-29 15:15:00+00:00,2020-05-29 15:20:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-01,2020-06-01 08:00:00+00:00,2020-06-01 13:30:00+00:00,2020-06-01 13:30:00+00:00,2020-06-01 20:00:00+00:00,9587.49,9486.89,HIGH,2020-06-01 16:15:00+00:00,2020-06-01 16:20:00+00:00,HIGH,1,2020-06-01 16:10:00+00:00,2020-06-01 16:15:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-02,2020-06-02 08:00:00+00:00,2020-06-02 13:30:00+00:00,2020-06-02 13:30:00+00:00,2020-06-02 20:00:00+00:00,10179.0,10100.0,HIGH,2020-06-02 13:35:00+00:00,2020-06-02 13:40:00+00:00,HIGH,1,2020-06-02 13:30:00+00:00,2020-06-02 13:35:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-03,2020-06-03 08:00:00+00:00,2020-06-03 13:30:00+00:00,2020-06-03 13:30:00+00:00,2020-06-03 20:00:00+00:00,9644.0,9486.34,,,,LOW,1,2020-06-03 14:10:00+00:00,2020-06-03 14:15:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-04,2020-06-04 08:00:00+00:00,2020-06-04 13:30:00+00:00,2020-06-04 13:30:00+00:00,2020-06-04 20:00:00+00:00,9777.0,9440.0,HIGH,2020-06-04 15:55:00+00:00,2020-06-04 16:00:00+00:00,HIGH,1,2020-06-04 13:45:00+00:00,2020-06-04 13:50:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-05,2020-06-05 00:00:00+00:00,2020-06-05 08:00:00+00:00,2020-06-05 08:00:00+00:00,2020-06-05 13:30:00+00:00,9845.63,9726.01,LOW,2020-06-05 10:20:00+00:00,2020-06-05 10:25:00+00:00,LOW,1,2020-06-05 08:15:00+00:00,2020-06-05 08:20:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-05,2020-06-05 00:00:00+00:00,2020-06-05 08:00:00+00:00,2020-06-05 08:00:00+00:00,2020-06-05 13:30:00+00:00,9845.63,9726.01,LOW,2020-06-05 10:20:00+00:00,2020-06-05 10:25:00+00:00,HIGH,1,2020-06-05 08:40:00+00:00,2020-06-05 08:45:00+00:00,1,1
external,ASIA_TO_LONDON,2020-06-05,2020-06-05 00:00:00+00:00,2020-06-05 08:00:00+00:00,2020-06-05 08:00:00+00:00,2020-06-05 13:30:00+00:00,9845.63,9726.01,LOW,2020-06-05 10:20:00+00:00,2020-06-05 10:25:00+00:00,LOW,2,2020-06-05 10:10:00+00:00,2020-06-05 10:15:00+00:00,2,1
external,ASIA_TO_LONDON,2020-06-10,2020-06-10 00:00:00+00:00,2020-06-10 08:00:00+00:00,2020-06-10 08:00:00+00:00,2020-06-10 13:30:00+00:00,9811.25,9712.34,,,,LOW,1,2020-06-10 09:20:00+00:00,2020-06-10 09:25:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-10,2020-06-10 00:00:00+00:00,2020-06-10 08:00:00+00:00,2020-06-10 08:00:00+00:00,2020-06-10 13:30:00+00:00,9811.25,9712.34,,,,LOW,2,2020-06-10 09:30:00+00:00,2020-06-10 09:35:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-06-10,2020-06-10 08:00:00+00:00,2020-06-10 13:30:00+00:00,2020-06-10 13:30:00+00:00,2020-06-10 20:00:00+00:00,9774.0,9706.0,HIGH,2020-06-10 16:50:00+00:00,2020-06-10 16:55:00+00:00,HIGH,1,2020-06-10 13:35:00+00:00,2020-06-10 13:40:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-10,2020-06-10 08:00:00+00:00,2020-06-10 13:30:00+00:00,2020-06-10 13:30:00+00:00,2020-06-10 20:00:00+00:00,9774.0,9706.0,HIGH,2020-06-10 16:50:00+00:00,2020-06-10 16:55:00+00:00,HIGH,2,2020-06-10 16:45:00+00:00,2020-06-10 16:50:00+00:00,2,0
external,ASIA_TO_LONDON,2020-06-11,2020-06-11 00:00:00+00:00,2020-06-11 08:00:00+00:00,2020-06-11 08:00:00+00:00,2020-06-11 13:30:00+00:00,9970.1,9755.0,LOW,2020-06-11 12:55:00+00:00,2020-06-11 13:00:00+00:00,LOW,1,2020-06-11 12:15:00+00:00,2020-06-11 12:20:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-11,2020-06-11 00:00:00+00:00,2020-06-11 08:00:00+00:00,2020-06-11 08:00:00+00:00,2020-06-11 13:30:00+00:00,9970.1,9755.0,LOW,2020-06-11 12:55:00+00:00,2020-06-11 13:00:00+00:00,LOW,2,2020-06-11 12:50:00+00:00,2020-06-11 12:55:00+00:00,2,0
external,ASIA_TO_LONDON,2020-06-17,2020-06-17 00:00:00+00:00,2020-06-17 08:00:00+00:00,2020-06-17 08:00:00+00:00,2020-06-17 13:30:00+00:00,9529.57,9416.0,,,,HIGH,1,2020-06-17 13:15:00+00:00,2020-06-17 13:20:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-17,2020-06-17 08:00:00+00:00,2020-06-17 13:30:00+00:00,2020-06-17 13:30:00+00:00,2020-06-17 20:00:00+00:00,9569.0,9450.0,LOW,2020-06-17 13:55:00+00:00,2020-06-17 14:00:00+00:00,LOW,1,2020-06-17 13:30:00+00:00,2020-06-17 13:35:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-17,2020-06-17 08:00:00+00:00,2020-06-17 13:30:00+00:00,2020-06-17 13:30:00+00:00,2020-06-17 20:00:00+00:00,9569.0,9450.0,LOW,2020-06-17 13:55:00+00:00,2020-06-17 14:00:00+00:00,LOW,2,2020-06-17 13:50:00+00:00,2020-06-17 13:55:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-06-18,2020-06-18 08:00:00+00:00,2020-06-18 13:30:00+00:00,2020-06-18 13:30:00+00:00,2020-06-18 20:00:00+00:00,9483.85,9373.3,LOW,2020-06-18 19:10:00+00:00,2020-06-18 19:15:00+00:00,LOW,1,2020-06-18 16:15:00+00:00,2020-06-18 16:20:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-18,2020-06-18 08:00:00+00:00,2020-06-18 13:30:00+00:00,2020-06-18 13:30:00+00:00,2020-06-18 20:00:00+00:00,9483.85,9373.3,LOW,2020-06-18 19:10:00+00:00,2020-06-18 19:15:00+00:00,LOW,2,2020-06-18 19:00:00+00:00,2020-06-18 19:05:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-06-19,2020-06-19 08:00:00+00:00,2020-06-19 13:30:00+00:00,2020-06-19 13:30:00+00:00,2020-06-19 20:00:00+00:00,9453.0,9270.08,,,,LOW,1,2020-06-19 18:30:00+00:00,2020-06-19 18:35:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-22,2020-06-22 00:00:00+00:00,2020-06-22 08:00:00+00:00,2020-06-22 08:00:00+00:00,2020-06-22 13:30:00+00:00,9450.0,9273.0,HIGH,2020-06-22 11:50:00+00:00,2020-06-22 11:55:00+00:00,HIGH,1,2020-06-22 11:45:00+00:00,2020-06-22 11:50:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-23,2020-06-23 00:00:00+00:00,2020-06-23 08:00:00+00:00,2020-06-23 08:00:00+00:00,2020-06-23 13:30:00+00:00,9723.23,9612.0,LOW,2020-06-23 08:35:00+00:00,2020-06-23 08:40:00+00:00,LOW,1,2020-06-23 08:30:00+00:00,2020-06-23 08:35:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-23,2020-06-23 08:00:00+00:00,2020-06-23 13:30:00+00:00,2020-06-23 13:30:00+00:00,2020-06-23 20:00:00+00:00,9669.34,9585.0,HIGH,2020-06-23 14:20:00+00:00,2020-06-23 14:25:00+00:00,HIGH,1,2020-06-23 14:15:00+00:00,2020-06-23 14:20:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-24,2020-06-24 00:00:00+00:00,2020-06-24 08:00:00+00:00,2020-06-24 08:00:00+00:00,2020-06-24 13:30:00+00:00,9678.0,9503.0,LOW,2020-06-24 10:35:00+00:00,2020-06-24 10:40:00+00:00,LOW,1,2020-06-24 08:00:00+00:00,2020-06-24 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-24,2020-06-24 00:00:00+00:00,2020-06-24 08:00:00+00:00,2020-06-24 08:00:00+00:00,2020-06-24 13:30:00+00:00,9678.0,9503.0,LOW,2020-06-24 10:35:00+00:00,2020-06-24 10:40:00+00:00,LOW,2,2020-06-24 09:20:00+00:00,2020-06-24 09:25:00+00:00,2,0
external,ASIA_TO_LONDON,2020-06-24,2020-06-24 00:00:00+00:00,2020-06-24 08:00:00+00:00,2020-06-24 08:00:00+00:00,2020-06-24 13:30:00+00:00,9678.0,9503.0,LOW,2020-06-24 10:35:00+00:00,2020-06-24 10:40:00+00:00,LOW,3,2020-06-24 09:40:00+00:00,2020-06-24 09:45:00+00:00,3,0
external,LONDON_TO_NEWYORK,2020-06-24,2020-06-24 08:00:00+00:00,2020-06-24 13:30:00+00:00,2020-06-24 13:30:00+00:00,2020-06-24 20:00:00+00:00,9555.83,9257.76,LOW,2020-06-24 15:50:00+00:00,2020-06-24 15:55:00+00:00,LOW,1,2020-06-24 15:40:00+00:00,2020-06-24 15:45:00+00:00,1,0
external,ASIA_TO_LONDON,2020-06-29,2020-06-29 00:00:00+00:00,2020-06-29 08:00:00+00:00,2020-06-29 08:00:00+00:00,2020-06-29 13:30:00+00:00,9146.0,9061.0,LOW,2020-06-29 13:20:00+00:00,2020-06-29 13:25:00+00:00,LOW,1,2020-06-29 08:20:00+00:00,2020-06-29 08:25:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-29,2020-06-29 08:00:00+00:00,2020-06-29 13:30:00+00:00,2020-06-29 13:30:00+00:00,2020-06-29 20:00:00+00:00,9136.66,9028.0,HIGH,2020-06-29 16:05:00+00:00,2020-06-29 16:10:00+00:00,LOW,1,2020-06-29 13:30:00+00:00,2020-06-29 13:35:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-06-29,2020-06-29 08:00:00+00:00,2020-06-29 13:30:00+00:00,2020-06-29 13:30:00+00:00,2020-06-29 20:00:00+00:00,9136.66,9028.0,HIGH,2020-06-29 16:05:00+00:00,2020-06-29 16:10:00+00:00,LOW,2,2020-06-29 13:45:00+00:00,2020-06-29 13:50:00+00:00,2,0
external,ASIA_TO_LONDON,2020-06-30,2020-06-30 00:00:00+00:00,2020-06-30 08:00:00+00:00,2020-06-30 08:00:00+00:00,2020-06-30 13:30:00+00:00,9205.0,9111.8,LOW,2020-06-30 13:05:00+00:00,2020-06-30 13:10:00+00:00,LOW,1,2020-06-30 13:00:00+00:00,2020-06-30 13:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-02,2020-07-02 00:00:00+00:00,2020-07-02 08:00:00+00:00,2020-07-02 08:00:00+00:00,2020-07-02 13:30:00+00:00,9262.99,9177.0,,,,LOW,1,2020-07-02 08:45:00+00:00,2020-07-02 08:50:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-03,2020-07-03 00:00:00+00:00,2020-07-03 08:00:00+00:00,2020-07-03 08:00:00+00:00,2020-07-03 13:30:00+00:00,9121.77,9065.82,LOW,2020-07-03 09:40:00+00:00,2020-07-03 09:45:00+00:00,HIGH,1,2020-07-03 08:05:00+00:00,2020-07-03 08:10:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-03,2020-07-03 00:00:00+00:00,2020-07-03 08:00:00+00:00,2020-07-03 08:00:00+00:00,2020-07-03 13:30:00+00:00,9121.77,9065.82,LOW,2020-07-03 09:40:00+00:00,2020-07-03 09:45:00+00:00,HIGH,2,2020-07-03 08:15:00+00:00,2020-07-03 08:20:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-07-06,2020-07-06 08:00:00+00:00,2020-07-06 13:30:00+00:00,2020-07-06 13:30:00+00:00,2020-07-06 20:00:00+00:00,9275.08,9171.0,HIGH,2020-07-06 15:45:00+00:00,2020-07-06 15:50:00+00:00,HIGH,1,2020-07-06 15:40:00+00:00,2020-07-06 15:45:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-07,2020-07-07 00:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 13:30:00+00:00,9380.0,9237.05,LOW,2020-07-07 09:50:00+00:00,2020-07-07 09:55:00+00:00,LOW,1,2020-07-07 09:45:00+00:00,2020-07-07 09:50:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-08,2020-07-08 00:00:00+00:00,2020-07-08 08:00:00+00:00,2020-07-08 08:00:00+00:00,2020-07-08 13:30:00+00:00,9320.0,9233.47,,,,HIGH,1,2020-07-08 12:00:00+00:00,2020-07-08 12:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2020-07-08,2020-07-08 08:00:00+00:00,2020-07-08 13:30:00+00:00,2020-07-08 13:30:00+00:00,2020-07-08 20:00:00+00:00,9333.13,9264.53,HIGH,2020-07-08 13:45:00+00:00,2020-07-08 13:50:00+00:00,HIGH,1,2020-07-08 13:40:00+00:00,2020-07-08 13:45:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-09,2020-07-09 00:00:00+00:00,2020-07-09 08:00:00+00:00,2020-07-09 08:00:00+00:00,2020-07-09 13:30:00+00:00,9440.81,9360.0,,,,LOW,1,2020-07-09 10:35:00+00:00,2020-07-09 10:40:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-09,2020-07-09 00:00:00+00:00,2020-07-09 08:00:00+00:00,2020-07-09 08:00:00+00:00,2020-07-09 13:30:00+00:00,9440.81,9360.0,,,,LOW,2,2020-07-09 11:00:00+00:00,2020-07-09 11:05:00+00:00,2,0
external,LONDON_TO_NEWYORK,2020-07-09,2020-07-09 08:00:00+00:00,2020-07-09 13:30:00+00:00,2020-07-09 13:30:00+00:00,2020-07-09 20:00:00+00:00,9435.0,9352.01,LOW,2020-07-09 14:45:00+00:00,2020-07-09 14:50:00+00:00,LOW,1,2020-07-09 14:20:00+00:00,2020-07-09 14:25:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-13,2020-07-13 00:00:00+00:00,2020-07-13 08:00:00+00:00,2020-07-13 08:00:00+00:00,2020-07-13 13:30:00+00:00,9320.0,9237.32,HIGH,2020-07-13 12:45:00+00:00,2020-07-13 12:50:00+00:00,HIGH,1,2020-07-13 12:00:00+00:00,2020-07-13 12:05:00+00:00,1,0
external,ASIA_TO_LONDON,2020-07-13,2020-07-13 00:00:00+00:00,2020-07-13 08:00:00+00:00,2020-07-13 08:00:00+00:00,2020-07-13 13:30:00+00:00,9320.0,9237.32,HIGH,2020-07-13 12:45:00+00:00,2020-07-13 12:50:00+00:00,HIGH,2,2020-07-13 12:40:00+00:00,2020-07-13 12:45:00+00:00,2,0
external,ASIA_TO_LONDON,2020-07-14,2020-07-14 00:00:00+00:00,2020-07-14 08:00:00+00:00,2020-07-14 08:00:00+00:00,2020-07-14 13:30:00+00:00,9245.47,9152.0,,,,LOW,1,2020-07-14 11:20:00+00:00,2020-07-14 11:25:00+00:00,1,0
