partition,tf,week,week_start,signal_ts,signal_idx,side,eligible,net_positive,sr_dist,sr_sweep,sr_room,pw_dist,pw_sweep,pw_pos,orb_near,orb_state,orb_reclaim,fvg_dist,fvg_touch,fib_dist,fib_touch,body_align,reject_wick,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason,prob,route,threshold
external,H4,2020-W22,2020-05-25 00:00:00+00:00,2020-05-25 00:00:00+00:00,850,LONG,True,1,0.6700291697898495,1.0,3.2873088836911077,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.43378999557485504,0.5562398966865747,2020-05-25 04:00:00+00:00,2020-05-25 16:00:00+00:00,8780.0,8621.812857142857,8964.527142857141,0.01801675886755614,0.01951675886755605,TP,0.500883322954918,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W23,2020-06-01 00:00:00+00:00,2020-06-05 12:00:00+00:00,919,SHORT,True,1,3.3548206854975087,0.0,3.039382042572802,9.0,0.0,0.5,0.23268488974498389,0.5916618878873778,0.0,9.0,0.0,9.0,0.0,-0.0688928426139738,0.12289549912511487,2020-06-05 16:00:00+00:00,2020-06-06 00:00:00+00:00,9707.08,9852.81357142857,9532.225188571429,0.015013121497769807,0.01651312149776979,TP,0.46388041168892336,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W24,2020-06-08 00:00:00+00:00,2020-06-09 00:00:00+00:00,940,SHORT,True,0,0.9809232617975748,1.0,2.0726243719019135,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.6806766257867897,0.7538727668296321,2020-06-09 04:00:00+00:00,2020-06-09 20:00:00+00:00,9678.81,9826.222142857143,9502.361427142858,0.015230399486831827,-0.016730399486831915,SL,0.5065439743987795,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W25,2020-06-15 00:00:00+00:00,2020-06-19 12:00:00+00:00,1003,LONG,True,0,1.2477386536221113,0.0,1.8004769717781581,9.0,0.0,0.5,0.04320803166799406,0.5682368512543393,0.0,9.0,0.0,9.0,0.0,-0.0445742935389332,0.27162993821324255,2020-06-19 16:00:00+00:00,2020-06-19 20:00:00+00:00,9377.15,9260.042142857143,9522.389307142856,0.012488640700304147,-0.013988640700304198,SL,0.4611158643039068,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W26,2020-06-22 00:00:00+00:00,2020-06-26 12:00:00+00:00,1045,SHORT,True,1,3.4144754891982556,0.0,0.8911771734031945,9.0,0.0,0.5,0.2007859033020322,0.5597967979750529,1.0,2.0007035958616175,0.0,0.6173179014257765,1.0,0.2424794895168608,0.2797125434769121,2020-06-26 16:00:00+00:00,2020-06-27 12:00:00+00:00,9148.85,9310.265714285715,8959.987735714287,0.017643279131881507,0.0005603682430032632,TIME,0.4207984644468469,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W27,2020-06-29 00:00:00+00:00,2020-07-01 16:00:00+00:00,1076,SHORT,True,1,0.39852979784721076,1.0,3.12627986348122,9.0,0.0,0.5,1.2022840640588075,-1.5763980047256483,0.0,9.0,0.0,9.0,0.0,0.33027041218167236,0.38395904436859984,2020-07-01 20:00:00+00:00,2020-07-02 12:00:00+00:00,9238.6,9314.78,9134.7042,0.008245838113999975,0.009745838113999929,TP,0.5162124554932408,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W28,2020-07-06 00:00:00+00:00,2020-07-10 12:00:00+00:00,1129,SHORT,True,1,2.647061301165046,0.0,1.4639328104861395,9.0,0.0,0.5,0.0772477234245002,-0.34224869218004256,0.0,0.6198687546858447,1.0,0.8341128979268698,0.0,-0.9825202806863798,0.04717418224397483,2020-07-10 16:00:00+00:00,2020-07-11 12:00:00+00:00,9245.43,9330.222142857143,9132.901567142857,0.009171249239585691,0.000826554849260698,TIME,0.4439646309747623,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W29,2020-07-13 00:00:00+00:00,2020-07-14 04:00:00+00:00,1151,LONG,True,1,0.35022265720576873,1.0,2.307961830193311,9.0,0.0,0.5,0.41722534866651506,-0.65331049669685,0.0,9.0,0.0,9.0,0.0,-0.521771470516272,0.3913286028871978,2020-07-14 08:00:00+00:00,2020-07-15 04:00:00+00:00,9180.56,9107.577857142856,9281.083822857143,0.007949639548910153,0.00364892337722328,TIME,0.5169973739359222,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W30,2020-07-20 00:00:00+00:00,2020-07-24 12:00:00+00:00,1213,LONG,True,1,4.425415145643978,0.0,1.4456464796813577,9.0,0.0,0.5,0.23446062248978605,-0.19709127799167134,0.0,1.4917469794360436,0.0,0.9267718507554453,0.0,0.22712645207427554,0.3781172303112398,2020-07-24 16:00:00+00:00,2020-07-25 12:00:00+00:00,9554.76,9468.860714285714,9669.323565714285,0.008990208620026639,0.002697907639752474,TIME,0.43848344314544047,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W31,2020-07-27 00:00:00+00:00,2020-07-31 12:00:00+00:00,1255,SHORT,True,0,0.048033782000527846,1.0,3.8183161784111865,9.0,0.0,0.5,1.0076255828274774,-1.447910618456926,0.0,9.0,0.0,-1.1213708102401665,1.0,-0.6068021465646172,0.17218263394035724,2020-07-31 16:00:00+00:00,2020-08-01 04:00:00+00:00,11355.05,11558.032142857142,11118.002707142856,0.017875935628389385,-0.019375935628389518,SL,0.48289231771707647,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W32,2020-08-03 00:00:00+00:00,2020-08-05 16:00:00+00:00,1286,SHORT,True,0,0.27027111934906145,1.0,4.075508152430017,9.0,0.0,0.5,2.236059187584427,-2.6401463981653075,0.0,9.0,0.0,9.0,0.0,0.08406113537118386,0.31331877729257523,2020-08-05 20:00:00+00:00,2020-08-06 12:00:00+00:00,11656.72,11838.611428571428,11439.858411428571,0.015603997399905681,-0.017103997399905813,SL,0.5026861168766601,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W33,2020-08-10 00:00:00+00:00,2020-08-14 12:00:00+00:00,1339,SHORT,False,0,0.72669382160162,0.0,3.7744839044111624,9.0,0.0,0.5,0.47679033874263255,0.06974827462055021,0.0,9.0,0.0,9.0,0.0,0.1329377215014128,0.018704805035374722,2020-08-14 16:00:00+00:00,2020-08-15 00:00:00+00:00,11748.44,11913.103571428572,11548.53110857143,0.014015781791333264,-0.015515781791333337,SL,0.45336979826387147,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W34,2020-08-17 00:00:00+00:00,2020-08-17 16:00:00+00:00,1358,SHORT,True,1,0.7357672664001716,1.0,3.700360740079647,9.0,0.0,0.5,2.114904340130647,-2.5532672851496585,0.0,9.0,0.0,9.0,0.0,0.49422140891125155,0.2909994975138197,2020-08-17 20:00:00+00:00,2020-08-18 12:00:00+00:00,12350.16,12540.641428571429,12122.628091428573,0.01542339763787908,0.016923397637878923,TP,0.5143860364545996,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W35,2020-08-24 00:00:00+00:00,2020-08-28 12:00:00+00:00,1423,LONG,False,0,2.7367723901493535,0.0,1.1812395603539374,9.0,0.0,0.5,0.8959858191256743,1.2941752253502516,0.0,1.2072151041895027,0.0,9.0,0.0,0.37702036065780786,0.512147730427038,2020-08-28 16:00:00+00:00,2020-08-29 12:00:00+00:00,11531.42,11384.743571428571,11712.690688571429,0.012719719563716245,-0.0040868453321447045,TIME,0.46018030779358465,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W36,2020-08-31 00:00:00+00:00,2020-09-01 08:00:00+00:00,1446,SHORT,True,0,0.6177222714129172,1.0,4.036086016978019,9.0,0.0,0.5,1.5164795700389522,-2.2908428945592396,0.0,9.0,0.0,9.0,0.0,0.42736048246781194,0.26664520163712335,2020-09-01 12:00:00+00:00,2020-09-01 12:00:00+00:00,11884.99,12000.349285714285,11733.975744285714,0.00970630061230894,-0.011206300612308815,SL,0.5128972333232714,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W37,2020-09-07 00:00:00+00:00,2020-09-10 12:00:00+00:00,1501,SHORT,True,1,0.14462371092193005,1.0,2.827768937937264,9.0,0.0,0.5,0.01264469603688726,-0.49462494575553034,0.0,9.0,0.0,9.0,0.0,-0.5996351948743806,0.3461979473537524,2020-09-10 16:00:00+00:00,2020-09-11 12:00:00+00:00,10414.51,10616.966428571428,10180.810041428571,0.01943984196773814,0.007662216945396429,TIME,0.5137676006737153,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W38,2020-09-14 00:00:00+00:00,2020-09-14 16:00:00+00:00,1526,SHORT,True,0,0.27543316619646663,1.0,3.587986705195714,9.0,0.0,0.5,2.3168366589380205,-2.8222505225406396,0.0,9.0,0.0,9.0,0.0,0.2415336995876714,0.4642787797105731,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,10657.78,10782.855714285715,10500.730945714286,0.011735625457244778,-0.013235625457244713,SL,0.501000389909187,MODEL_TRIGGER,0.4999535863744016
external,H4,2020-W39,2020-09-21 00:00:00+00:00,2020-09-25 12:00:00+00:00,1591,LONG,True,1,3.4155022472934116,0.0,1.3193267233646606,9.0,0.0,0.5,0.10872391148974053,-0.43539930830371887,0.0,0.41941642322986555,1.0,1.327442671233207,0.0,0.10744796688300147,0.485329035414648,2020-09-25 16:00:00+00:00,2020-09-26 04:00:00+00:00,10640.81,10491.900714285714,10821.641715714284,0.013994168274246599,0.015494168274246491,TP,0.44057042267878166,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W40,2020-09-28 00:00:00+00:00,2020-10-02 12:00:00+00:00,1633,LONG,False,1,1.0260998772530483,0.0,3.2256498051122984,9.0,0.0,0.5,0.5324956392531791,-0.8007407885952997,0.0,9.0,0.0,9.0,0.0,0.5805822942911952,0.03693175700411037,2020-10-02 16:00:00+00:00,2020-10-03 12:00:00+00:00,10507.18,10374.502857142857,10671.378682857143,0.01262728371048586,0.0013333006572649477,TIME,0.46142495989127863,FORCED_FALLBACK,0.4999535863744016
external,H4,2020-W41,2020-10-05 00:00:00+00:00,2020-10-06 20:00:00+00:00,1659,LONG,True,1,0.8450095860203182,1.0,2.104301963429142,9.0,0.0,0.5,1.493858126899198,-1.79908004516417,0.0,9.0,0.0,9.0,0.0,0.30394883414289914,0.5764949266082162,2020-10-07 00:00:00+00:00,2020-10-07 20:00:00+00:00,10593.65,10499.390714285713,10719.690235714284,0.008897715680080607,0.004645190751063235,TIME,0.5164038407156862,MODEL_TRIGGER,0.4999535863744016
