clock,side,partition,reference_start,execution_start,H,L,level,fraction,price,filled,fill_ts,outcome,minutes_to_h2,mae_ru,tail_frac
LONDON,LONG,reference_validation,2025-11-21 08:00:00+00:00,2025-11-21 13:30:00+00:00,2760.87,2620.0,F80,0.8,2732.696,True,2025-11-21 14:05:00+00:00,H2,25.0,0.11085397884574433,0.6891460211542557
LONDON,LONG,reference_validation,2025-11-21 08:00:00+00:00,2025-11-21 13:30:00+00:00,2760.87,2620.0,F75,0.75,2725.6525,True,2025-11-21 14:15:00+00:00,H2,15.0,0.06085397884574428,0.6891460211542557
LONDON,LONG,reference_validation,2025-11-24 08:00:00+00:00,2025-11-24 13:30:00+00:00,2841.92,2786.01,F95,0.95,2839.1245,True,2025-11-24 15:00:00+00:00,H2,30.0,0.5055356823466289,0.444464317653371
LONDON,LONG,reference_validation,2025-11-24 08:00:00+00:00,2025-11-24 13:30:00+00:00,2841.92,2786.01,F90,0.9,2836.329,True,2025-11-24 15:00:00+00:00,H2,30.0,0.455535682346629,0.444464317653371
LONDON,LONG,reference_validation,2025-11-24 08:00:00+00:00,2025-11-24 13:30:00+00:00,2841.92,2786.01,F85,0.85,2833.5335,True,2025-11-24 15:00:00+00:00,H2,30.0,0.40553568234662896,0.444464317653371
LONDON,LONG,reference_validation,2025-11-24 08:00:00+00:00,2025-11-24 13:30:00+00:00,2841.92,2786.01,F80,0.8,2830.7380000000003,True,2025-11-24 14:55:00+00:00,H2,35.0,0.45820067966375033,0.3417993203362497
LONDON,LONG,reference_validation,2025-11-24 08:00:00+00:00,2025-11-24 13:30:00+00:00,2841.92,2786.01,F75,0.75,2827.9425,True,2025-11-24 14:55:00+00:00,H2,35.0,0.4082006796637503,0.3417993203362497
SHORT_2000,SHORT,reference_validation,2025-11-27 20:00:00+00:00,2025-11-28 01:30:00+00:00,3043.5,2993.1,F05,0.05,2995.62,True,2025-11-28 02:05:00+00:00,NO_H2,,0.642460317460318,0.692460317460318
SHORT_2000,SHORT,reference_validation,2025-11-27 20:00:00+00:00,2025-11-28 01:30:00+00:00,3043.5,2993.1,F10,0.1,2998.14,True,2025-11-28 02:05:00+00:00,NO_H2,,0.592460317460318,0.692460317460318
SHORT_2000,SHORT,reference_validation,2025-11-27 20:00:00+00:00,2025-11-28 01:30:00+00:00,3043.5,2993.1,F15,0.15,3000.66,True,2025-11-28 02:10:00+00:00,NO_H2,,0.542460317460318,0.692460317460318
SHORT_2000,SHORT,reference_validation,2025-11-27 20:00:00+00:00,2025-11-28 01:30:00+00:00,3043.5,2993.1,F20,0.2,3003.18,True,2025-11-28 02:15:00+00:00,NO_H2,,0.492460317460318,0.692460317460318
SHORT_2000,SHORT,reference_validation,2025-11-27 20:00:00+00:00,2025-11-28 01:30:00+00:00,3043.5,2993.1,F25,0.25,3005.7,True,2025-11-28 02:15:00+00:00,NO_H2,,0.442460317460318,0.692460317460318
ALT_0330,LONG,reference_validation,2025-11-28 03:30:00+00:00,2025-11-28 09:00:00+00:00,3080.0,2998.4,F95,0.95,3075.92,True,2025-11-28 14:00:00+00:00,H2,20.0,0.16556372549019804,0.7844362745098019
ALT_0330,LONG,reference_validation,2025-11-28 03:30:00+00:00,2025-11-28 09:00:00+00:00,3080.0,2998.4,F90,0.9,3071.84,True,2025-11-28 14:00:00+00:00,H2,20.0,0.11556372549019811,0.7844362745098019
ALT_0330,LONG,reference_validation,2025-11-28 03:30:00+00:00,2025-11-28 09:00:00+00:00,3080.0,2998.4,F85,0.85,3067.76,True,2025-11-28 14:10:00+00:00,H2,10.0,0.06556372549019807,0.7844362745098019
ALT_0330,LONG,reference_validation,2025-11-28 03:30:00+00:00,2025-11-28 09:00:00+00:00,3080.0,2998.4,F80,0.8,3063.68,True,2025-11-28 14:10:00+00:00,H2,10.0,0.015563725490198133,0.7844362745098019
ALT_0330,LONG,reference_validation,2025-11-28 03:30:00+00:00,2025-11-28 09:00:00+00:00,3080.0,2998.4,F75,0.75,3059.6,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-11-28 05:30:00+00:00,2025-11-28 11:00:00+00:00,3080.0,2998.4,F95,0.95,3075.92,True,2025-11-28 14:00:00+00:00,H2,20.0,0.16556372549019804,0.7844362745098019
RAW_0530,LONG,reference_validation,2025-11-28 05:30:00+00:00,2025-11-28 11:00:00+00:00,3080.0,2998.4,F90,0.9,3071.84,True,2025-11-28 14:00:00+00:00,H2,20.0,0.11556372549019811,0.7844362745098019
RAW_0530,LONG,reference_validation,2025-11-28 05:30:00+00:00,2025-11-28 11:00:00+00:00,3080.0,2998.4,F85,0.85,3067.76,True,2025-11-28 14:10:00+00:00,H2,10.0,0.06556372549019807,0.7844362745098019
RAW_0530,LONG,reference_validation,2025-11-28 05:30:00+00:00,2025-11-28 11:00:00+00:00,3080.0,2998.4,F80,0.8,3063.68,True,2025-11-28 14:10:00+00:00,H2,10.0,0.015563725490198133,0.7844362745098019
RAW_0530,LONG,reference_validation,2025-11-28 05:30:00+00:00,2025-11-28 11:00:00+00:00,3080.0,2998.4,F75,0.75,3059.6,False,,H2,,,
LONDON,LONG,reference_validation,2025-11-28 08:00:00+00:00,2025-11-28 13:30:00+00:00,3080.0,2999.7,F95,0.95,3075.985,True,2025-11-28 14:00:00+00:00,H2,20.0,0.16905354919053672,0.7809464508094632
LONDON,LONG,reference_validation,2025-11-28 08:00:00+00:00,2025-11-28 13:30:00+00:00,3080.0,2999.7,F90,0.9,3071.97,True,2025-11-28 14:00:00+00:00,H2,20.0,0.11905354919053679,0.7809464508094632
LONDON,LONG,reference_validation,2025-11-28 08:00:00+00:00,2025-11-28 13:30:00+00:00,3080.0,2999.7,F85,0.85,3067.955,True,2025-11-28 14:10:00+00:00,H2,10.0,0.06905354919053674,0.7809464508094632
LONDON,LONG,reference_validation,2025-11-28 08:00:00+00:00,2025-11-28 13:30:00+00:00,3080.0,2999.7,F80,0.8,3063.94,True,2025-11-28 14:10:00+00:00,H2,10.0,0.01905354919053681,0.7809464508094632
LONDON,LONG,reference_validation,2025-11-28 08:00:00+00:00,2025-11-28 13:30:00+00:00,3080.0,2999.7,F75,0.75,3059.925,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-11-30 20:00:00+00:00,2025-12-01 01:30:00+00:00,3040.0,2830.0,F05,0.05,2840.5,True,2025-12-01 02:50:00+00:00,H2,15.0,0.012571428571427956,0.06257142857142796
SHORT_2000,SHORT,reference_validation,2025-11-30 20:00:00+00:00,2025-12-01 01:30:00+00:00,3040.0,2830.0,F10,0.1,2851.0,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-11-30 20:00:00+00:00,2025-12-01 01:30:00+00:00,3040.0,2830.0,F15,0.15,2861.5,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-11-30 20:00:00+00:00,2025-12-01 01:30:00+00:00,3040.0,2830.0,F20,0.2,2872.0,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-11-30 20:00:00+00:00,2025-12-01 01:30:00+00:00,3040.0,2830.0,F25,0.25,2882.5,False,,H2,,,
ALT_0330,LONG,reference_validation,2025-12-01 03:30:00+00:00,2025-12-01 09:00:00+00:00,2844.72,2805.55,F95,0.95,2842.7614999999996,True,2025-12-01 09:45:00+00:00,H2,20.0,0.21219045187643815,0.7378095481235618
ALT_0330,LONG,reference_validation,2025-12-01 03:30:00+00:00,2025-12-01 09:00:00+00:00,2844.72,2805.55,F90,0.9,2840.803,True,2025-12-01 09:40:00+00:00,H2,25.0,0.1621904518764382,0.7378095481235618
ALT_0330,LONG,reference_validation,2025-12-01 03:30:00+00:00,2025-12-01 09:00:00+00:00,2844.72,2805.55,F85,0.85,2838.8444999999997,True,2025-12-01 09:35:00+00:00,H2,30.0,0.11219045187643817,0.7378095481235618
ALT_0330,LONG,reference_validation,2025-12-01 03:30:00+00:00,2025-12-01 09:00:00+00:00,2844.72,2805.55,F80,0.8,2836.886,True,2025-12-01 09:30:00+00:00,H2,35.0,0.062190451876438235,0.7378095481235618
ALT_0330,LONG,reference_validation,2025-12-01 03:30:00+00:00,2025-12-01 09:00:00+00:00,2844.72,2805.55,F75,0.75,2834.9275,True,2025-12-01 09:20:00+00:00,H2,45.0,0.2023870308909873,0.5476129691090127
ALT_0330,LONG,reference_validation,2025-12-03 03:30:00+00:00,2025-12-03 09:00:00+00:00,3084.34,3028.05,F95,0.95,3081.5255,True,2025-12-03 12:45:00+00:00,H2,15.0,0.1116628175519696,0.8383371824480303
ALT_0330,LONG,reference_validation,2025-12-03 03:30:00+00:00,2025-12-03 09:00:00+00:00,3084.34,3028.05,F90,0.9,3078.7110000000002,True,2025-12-03 12:45:00+00:00,H2,15.0,0.06166281755196967,0.8383371824480303
ALT_0330,LONG,reference_validation,2025-12-03 03:30:00+00:00,2025-12-03 09:00:00+00:00,3084.34,3028.05,F85,0.85,3075.8965000000003,True,2025-12-03 12:35:00+00:00,H2,25.0,0.07703855036418916,0.7729614496358108
ALT_0330,LONG,reference_validation,2025-12-03 03:30:00+00:00,2025-12-03 09:00:00+00:00,3084.34,3028.05,F80,0.8,3073.0820000000003,True,2025-12-03 12:35:00+00:00,H2,25.0,0.02703855036418923,0.7729614496358108
ALT_0330,LONG,reference_validation,2025-12-03 03:30:00+00:00,2025-12-03 09:00:00+00:00,3084.34,3028.05,F75,0.75,3070.2675,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-03 05:30:00+00:00,2025-12-03 11:00:00+00:00,3084.34,3041.95,F95,0.95,3082.2205000000004,True,2025-12-03 12:45:00+00:00,H2,15.0,0.16467327199811965,0.7853267280018803
RAW_0530,LONG,reference_validation,2025-12-03 05:30:00+00:00,2025-12-03 11:00:00+00:00,3084.34,3041.95,F90,0.9,3080.101,True,2025-12-03 12:45:00+00:00,H2,15.0,0.11467327199811972,0.7853267280018803
RAW_0530,LONG,reference_validation,2025-12-03 05:30:00+00:00,2025-12-03 11:00:00+00:00,3084.34,3041.95,F85,0.85,3077.9815,True,2025-12-03 12:45:00+00:00,H2,15.0,0.06467327199811967,0.7853267280018803
RAW_0530,LONG,reference_validation,2025-12-03 05:30:00+00:00,2025-12-03 11:00:00+00:00,3084.34,3041.95,F80,0.8,3075.862,True,2025-12-03 12:35:00+00:00,H2,25.0,0.10148619957537397,0.6985138004246261
RAW_0530,LONG,reference_validation,2025-12-03 05:30:00+00:00,2025-12-03 11:00:00+00:00,3084.34,3041.95,F75,0.75,3073.7425000000003,True,2025-12-03 12:35:00+00:00,H2,25.0,0.051486199575373925,0.6985138004246261
RAW_2330,LONG,reference_validation,2025-12-07 23:30:00+00:00,2025-12-08 05:00:00+00:00,3137.02,3034.32,F95,0.95,3131.885,False,,H2,,,
RAW_2330,LONG,reference_validation,2025-12-07 23:30:00+00:00,2025-12-08 05:00:00+00:00,3137.02,3034.32,F90,0.9,3126.75,False,,H2,,,
RAW_2330,LONG,reference_validation,2025-12-07 23:30:00+00:00,2025-12-08 05:00:00+00:00,3137.02,3034.32,F85,0.85,3121.615,False,,H2,,,
RAW_2330,LONG,reference_validation,2025-12-07 23:30:00+00:00,2025-12-08 05:00:00+00:00,3137.02,3034.32,F80,0.8,3116.48,False,,H2,,,
RAW_2330,LONG,reference_validation,2025-12-07 23:30:00+00:00,2025-12-08 05:00:00+00:00,3137.02,3034.32,F75,0.75,3111.3450000000003,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-08 20:00:00+00:00,2025-12-09 01:30:00+00:00,3152.0,3103.61,F05,0.05,3106.0295,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-08 20:00:00+00:00,2025-12-09 01:30:00+00:00,3152.0,3103.61,F10,0.1,3108.449,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-08 20:00:00+00:00,2025-12-09 01:30:00+00:00,3152.0,3103.61,F15,0.15,3110.8685,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-08 20:00:00+00:00,2025-12-09 01:30:00+00:00,3152.0,3103.61,F20,0.2,3113.288,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-08 20:00:00+00:00,2025-12-09 01:30:00+00:00,3152.0,3103.61,F25,0.25,3115.7075,False,,H2,,,
RAW_2330,LONG,reference_validation,2025-12-09 23:30:00+00:00,2025-12-10 05:00:00+00:00,3333.78,3286.58,F95,0.95,3331.42,True,2025-12-10 08:05:00+00:00,H2,100.0,0.38029661016949745,0.5697033898305025
RAW_2330,LONG,reference_validation,2025-12-09 23:30:00+00:00,2025-12-10 05:00:00+00:00,3333.78,3286.58,F90,0.9,3329.0600000000004,True,2025-12-10 08:00:00+00:00,H2,105.0,0.3302966101694975,0.5697033898305025
RAW_2330,LONG,reference_validation,2025-12-09 23:30:00+00:00,2025-12-10 05:00:00+00:00,3333.78,3286.58,F85,0.85,3326.7000000000003,True,2025-12-10 06:55:00+00:00,H2,170.0,0.3538135593220352,0.4961864406779648
RAW_2330,LONG,reference_validation,2025-12-09 23:30:00+00:00,2025-12-10 05:00:00+00:00,3333.78,3286.58,F80,0.8,3324.34,True,2025-12-10 06:55:00+00:00,H2,170.0,0.30381355932203524,0.4961864406779648
RAW_2330,LONG,reference_validation,2025-12-09 23:30:00+00:00,2025-12-10 05:00:00+00:00,3333.78,3286.58,F75,0.75,3321.98,True,2025-12-10 05:45:00+00:00,H2,240.0,0.2538135593220352,0.4961864406779648
LONDON,LONG,reference_validation,2025-12-16 08:00:00+00:00,2025-12-16 13:30:00+00:00,2975.65,2918.25,F95,0.95,2972.78,False,,OPPOSITE,,,
LONDON,LONG,reference_validation,2025-12-16 08:00:00+00:00,2025-12-16 13:30:00+00:00,2975.65,2918.25,F90,0.9,2969.91,False,,OPPOSITE,,,
LONDON,LONG,reference_validation,2025-12-16 08:00:00+00:00,2025-12-16 13:30:00+00:00,2975.65,2918.25,F85,0.85,2967.04,False,,OPPOSITE,,,
LONDON,LONG,reference_validation,2025-12-16 08:00:00+00:00,2025-12-16 13:30:00+00:00,2975.65,2918.25,F80,0.8,2964.17,False,,OPPOSITE,,,
LONDON,LONG,reference_validation,2025-12-16 08:00:00+00:00,2025-12-16 13:30:00+00:00,2975.65,2918.25,F75,0.75,2961.3,False,,OPPOSITE,,,
SHORT_2000,SHORT,reference_validation,2025-12-16 20:00:00+00:00,2025-12-17 01:30:00+00:00,2973.52,2936.46,F05,0.05,2938.313,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-16 20:00:00+00:00,2025-12-17 01:30:00+00:00,2973.52,2936.46,F10,0.1,2940.166,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-16 20:00:00+00:00,2025-12-17 01:30:00+00:00,2973.52,2936.46,F15,0.15,2942.0190000000002,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-16 20:00:00+00:00,2025-12-17 01:30:00+00:00,2973.52,2936.46,F20,0.2,2943.872,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-16 20:00:00+00:00,2025-12-17 01:30:00+00:00,2973.52,2936.46,F25,0.25,2945.725,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-17 05:30:00+00:00,2025-12-17 11:00:00+00:00,2953.12,2905.29,F95,0.95,2950.7284999999997,False,,OPPOSITE,,,
RAW_0530,LONG,reference_validation,2025-12-17 05:30:00+00:00,2025-12-17 11:00:00+00:00,2953.12,2905.29,F90,0.9,2948.337,True,2025-12-17 14:00:00+00:00,OPPOSITE,,1.3766882709596533,-0.47668827095965327
RAW_0530,LONG,reference_validation,2025-12-17 05:30:00+00:00,2025-12-17 11:00:00+00:00,2953.12,2905.29,F85,0.85,2945.9455,True,2025-12-17 14:00:00+00:00,OPPOSITE,,1.3266882709596532,-0.47668827095965327
RAW_0530,LONG,reference_validation,2025-12-17 05:30:00+00:00,2025-12-17 11:00:00+00:00,2953.12,2905.29,F80,0.8,2943.554,True,2025-12-17 14:00:00+00:00,OPPOSITE,,1.2766882709596534,-0.47668827095965327
RAW_0530,LONG,reference_validation,2025-12-17 05:30:00+00:00,2025-12-17 11:00:00+00:00,2953.12,2905.29,F75,0.75,2941.1625,True,2025-12-17 14:05:00+00:00,OPPOSITE,,1.2266882709596532,-0.47668827095965327
LONDON,LONG,reference_validation,2025-12-17 08:00:00+00:00,2025-12-17 13:30:00+00:00,2946.59,2905.29,F95,0.95,2944.525,False,,H2,,,
LONDON,LONG,reference_validation,2025-12-17 08:00:00+00:00,2025-12-17 13:30:00+00:00,2946.59,2905.29,F90,0.9,2942.46,False,,H2,,,
LONDON,LONG,reference_validation,2025-12-17 08:00:00+00:00,2025-12-17 13:30:00+00:00,2946.59,2905.29,F85,0.85,2940.395,False,,H2,,,
LONDON,LONG,reference_validation,2025-12-17 08:00:00+00:00,2025-12-17 13:30:00+00:00,2946.59,2905.29,F80,0.8,2938.33,False,,H2,,,
LONDON,LONG,reference_validation,2025-12-17 08:00:00+00:00,2025-12-17 13:30:00+00:00,2946.59,2905.29,F75,0.75,2936.2650000000003,False,,H2,,,
ALT_0330,LONG,reference_validation,2025-12-19 03:30:00+00:00,2025-12-19 09:00:00+00:00,2984.0,2883.29,F95,0.95,2978.9645,False,,H2,,,
ALT_0330,LONG,reference_validation,2025-12-19 03:30:00+00:00,2025-12-19 09:00:00+00:00,2984.0,2883.29,F90,0.9,2973.929,False,,H2,,,
ALT_0330,LONG,reference_validation,2025-12-19 03:30:00+00:00,2025-12-19 09:00:00+00:00,2984.0,2883.29,F85,0.85,2968.8935,True,2025-12-19 14:30:00+00:00,H2,10.0,0.27210306821567076,0.5778969317843292
ALT_0330,LONG,reference_validation,2025-12-19 03:30:00+00:00,2025-12-19 09:00:00+00:00,2984.0,2883.29,F80,0.8,2963.858,True,2025-12-19 14:30:00+00:00,H2,10.0,0.22210306821567083,0.5778969317843292
ALT_0330,LONG,reference_validation,2025-12-19 03:30:00+00:00,2025-12-19 09:00:00+00:00,2984.0,2883.29,F75,0.75,2958.8225,True,2025-12-19 14:30:00+00:00,H2,10.0,0.17210306821567078,0.5778969317843292
RAW_0530,LONG,reference_validation,2025-12-19 05:30:00+00:00,2025-12-19 11:00:00+00:00,2984.0,2911.06,F95,0.95,2980.353,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-19 05:30:00+00:00,2025-12-19 11:00:00+00:00,2984.0,2911.06,F90,0.9,2976.706,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-19 05:30:00+00:00,2025-12-19 11:00:00+00:00,2984.0,2911.06,F85,0.85,2973.059,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-19 05:30:00+00:00,2025-12-19 11:00:00+00:00,2984.0,2911.06,F80,0.8,2969.412,True,2025-12-19 14:30:00+00:00,H2,10.0,0.3828077872223772,0.41719221277762286
RAW_0530,LONG,reference_validation,2025-12-19 05:30:00+00:00,2025-12-19 11:00:00+00:00,2984.0,2911.06,F75,0.75,2965.765,True,2025-12-19 14:30:00+00:00,H2,10.0,0.33280778722237714,0.41719221277762286
SHORT_2000,SHORT,reference_validation,2025-12-21 20:00:00+00:00,2025-12-22 01:30:00+00:00,3060.39,2969.45,F05,0.05,2973.997,False,,NO_H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-21 20:00:00+00:00,2025-12-22 01:30:00+00:00,3060.39,2969.45,F10,0.1,2978.544,False,,NO_H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-21 20:00:00+00:00,2025-12-22 01:30:00+00:00,3060.39,2969.45,F15,0.15,2983.091,False,,NO_H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-21 20:00:00+00:00,2025-12-22 01:30:00+00:00,3060.39,2969.45,F20,0.2,2987.638,False,,NO_H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-21 20:00:00+00:00,2025-12-22 01:30:00+00:00,3060.39,2969.45,F25,0.25,2992.185,True,2025-12-22 02:20:00+00:00,NO_H2,,0.5423905872003558,0.7923905872003558
ALT_0330,LONG,reference_validation,2025-12-22 03:30:00+00:00,2025-12-22 09:00:00+00:00,3055.0,3016.88,F95,0.95,3053.094,False,,H2,,,
ALT_0330,LONG,reference_validation,2025-12-22 03:30:00+00:00,2025-12-22 09:00:00+00:00,3055.0,3016.88,F90,0.9,3051.188,True,2025-12-22 12:00:00+00:00,H2,15.0,0.24732423924448632,0.6526757607555137
ALT_0330,LONG,reference_validation,2025-12-22 03:30:00+00:00,2025-12-22 09:00:00+00:00,3055.0,3016.88,F85,0.85,3049.282,True,2025-12-22 12:00:00+00:00,H2,15.0,0.19732423924448628,0.6526757607555137
ALT_0330,LONG,reference_validation,2025-12-22 03:30:00+00:00,2025-12-22 09:00:00+00:00,3055.0,3016.88,F80,0.8,3047.376,True,2025-12-22 12:00:00+00:00,H2,15.0,0.14732423924448634,0.6526757607555137
ALT_0330,LONG,reference_validation,2025-12-22 03:30:00+00:00,2025-12-22 09:00:00+00:00,3055.0,3016.88,F75,0.75,3045.4700000000003,True,2025-12-22 12:10:00+00:00,H2,5.0,0.0973242392444863,0.6526757607555137
RAW_0530,LONG,reference_validation,2025-12-22 05:30:00+00:00,2025-12-22 11:00:00+00:00,3055.0,3021.0,F95,0.95,3053.3,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-22 05:30:00+00:00,2025-12-22 11:00:00+00:00,3055.0,3021.0,F90,0.9,3051.6,False,,H2,,,
RAW_0530,LONG,reference_validation,2025-12-22 05:30:00+00:00,2025-12-22 11:00:00+00:00,3055.0,3021.0,F85,0.85,3049.9,True,2025-12-22 12:00:00+00:00,H2,15.0,0.23941176470587588,0.6105882352941241
RAW_0530,LONG,reference_validation,2025-12-22 05:30:00+00:00,2025-12-22 11:00:00+00:00,3055.0,3021.0,F80,0.8,3048.2,True,2025-12-22 12:00:00+00:00,H2,15.0,0.18941176470587595,0.6105882352941241
RAW_0530,LONG,reference_validation,2025-12-22 05:30:00+00:00,2025-12-22 11:00:00+00:00,3055.0,3021.0,F75,0.75,3046.5,True,2025-12-22 12:10:00+00:00,H2,5.0,0.1394117647058759,0.6105882352941241
SHORT_2000,SHORT,reference_validation,2025-12-29 20:00:00+00:00,2025-12-30 01:30:00+00:00,2943.2,2924.5,F05,0.05,2925.435,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-29 20:00:00+00:00,2025-12-30 01:30:00+00:00,2943.2,2924.5,F10,0.1,2926.37,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-29 20:00:00+00:00,2025-12-30 01:30:00+00:00,2943.2,2924.5,F15,0.15,2927.305,False,,H2,,,
SHORT_2000,SHORT,reference_validation,2025-12-29 20:00:00+00:00,2025-12-30 01:30:00+00:00,2943.2,2924.5,F20,0.2,2928.24,True,2025-12-30 02:10:00+00:00,H2,20.0,0.5566844919786218,0.7566844919786219
SHORT_2000,SHORT,reference_validation,2025-12-29 20:00:00+00:00,2025-12-30 01:30:00+00:00,2943.2,2924.5,F25,0.25,2929.175,True,2025-12-30 02:10:00+00:00,H2,20.0,0.5066844919786219,0.7566844919786219
ALT_0330,LONG,reference_validation,2025-12-30 03:30:00+00:00,2025-12-30 09:00:00+00:00,3003.0,2935.7,F95,0.95,2999.635,False,,NO_H2,,,
ALT_0330,LONG,reference_validation,2025-12-30 03:30:00+00:00,2025-12-30 09:00:00+00:00,3003.0,2935.7,F90,0.9,2996.27,False,,NO_H2,,,
ALT_0330,LONG,reference_validation,2025-12-30 03:30:00+00:00,2025-12-30 09:00:00+00:00,3003.0,2935.7,F85,0.85,2992.9049999999997,False,,NO_H2,,,
ALT_0330,LONG,reference_validation,2025-12-30 03:30:00+00:00,2025-12-30 09:00:00+00:00,3003.0,2935.7,F80,0.8,2989.54,False,,NO_H2,,,
ALT_0330,LONG,reference_validation,2025-12-30 03:30:00+00:00,2025-12-30 09:00:00+00:00,3003.0,2935.7,F75,0.75,2986.175,False,,NO_H2,,,
RAW_0530,LONG,reference_validation,2025-12-30 05:30:00+00:00,2025-12-30 11:00:00+00:00,3003.0,2935.88,F95,0.95,2999.6440000000002,False,,NO_H2,,,
RAW_0530,LONG,reference_validation,2025-12-30 05:30:00+00:00,2025-12-30 11:00:00+00:00,3003.0,2935.88,F90,0.9,2996.288,True,2025-12-30 15:55:00+00:00,NO_H2,,0.33623361144219677,0.5637663885578033
RAW_0530,LONG,reference_validation,2025-12-30 05:30:00+00:00,2025-12-30 11:00:00+00:00,3003.0,2935.88,F85,0.85,2992.932,True,2025-12-30 15:50:00+00:00,NO_H2,,0.2862336114421967,0.5637663885578033
RAW_0530,LONG,reference_validation,2025-12-30 05:30:00+00:00,2025-12-30 11:00:00+00:00,3003.0,2935.88,F80,0.8,2989.576,True,2025-12-30 15:50:00+00:00,NO_H2,,0.2362336114421968,0.5637663885578033
RAW_0530,LONG,reference_validation,2025-12-30 05:30:00+00:00,2025-12-30 11:00:00+00:00,3003.0,2935.88,F75,0.75,2986.2200000000003,True,2025-12-30 15:45:00+00:00,NO_H2,,0.18623361144219674,0.5637663885578033
LONDON,LONG,reference_validation,2025-12-30 08:00:00+00:00,2025-12-30 13:30:00+00:00,3003.0,2948.81,F95,0.95,3000.2905,False,,NO_H2,,,
LONDON,LONG,reference_validation,2025-12-30 08:00:00+00:00,2025-12-30 13:30:00+00:00,3003.0,2948.81,F90,0.9,2997.581,False,,NO_H2,,,
LONDON,LONG,reference_validation,2025-12-30 08:00:00+00:00,2025-12-30 13:30:00+00:00,3003.0,2948.81,F85,0.85,2994.8715,True,2025-12-30 15:55:00+00:00,NO_H2,,0.9891400627422026,-0.13914006274220256
LONDON,LONG,reference_validation,2025-12-30 08:00:00+00:00,2025-12-30 13:30:00+00:00,3003.0,2948.81,F80,0.8,2992.162,True,2025-12-30 15:50:00+00:00,NO_H2,,0.9391400627422026,-0.13914006274220256
LONDON,LONG,reference_validation,2025-12-30 08:00:00+00:00,2025-12-30 13:30:00+00:00,3003.0,2948.81,F75,0.75,2989.4525,True,2025-12-30 15:50:00+00:00,NO_H2,,0.8891400627422026,-0.13914006274220256
RAW_2330,LONG,reference_validation,2025-12-31 23:30:00+00:00,2026-01-01 05:00:00+00:00,2988.48,2969.01,F95,0.95,2987.5065,False,,NO_H2,,,
RAW_2330,LONG,reference_validation,2025-12-31 23:30:00+00:00,2026-01-01 05:00:00+00:00,2988.48,2969.01,F90,0.9,2986.533,False,,NO_H2,,,
RAW_2330,LONG,reference_validation,2025-12-31 23:30:00+00:00,2026-01-01 05:00:00+00:00,2988.48,2969.01,F85,0.85,2985.5595,False,,NO_H2,,,
RAW_2330,LONG,reference_validation,2025-12-31 23:30:00+00:00,2026-01-01 05:00:00+00:00,2988.48,2969.01,F80,0.8,2984.5860000000002,False,,NO_H2,,,
RAW_2330,LONG,reference_validation,2025-12-31 23:30:00+00:00,2026-01-01 05:00:00+00:00,2988.48,2969.01,F75,0.75,2983.6125,False,,NO_H2,,,
RAW_2330,LONG,reference_validation,2026-01-01 23:30:00+00:00,2026-01-02 05:00:00+00:00,3034.36,2990.67,F95,0.95,3032.1755000000003,True,2026-01-02 08:50:00+00:00,H2,15.0,0.12074845502403353,0.8292515449759664
RAW_2330,LONG,reference_validation,2026-01-01 23:30:00+00:00,2026-01-02 05:00:00+00:00,3034.36,2990.67,F90,0.9,3029.991,True,2026-01-02 07:00:00+00:00,H2,125.0,0.3598306248569495,0.5401693751430505
RAW_2330,LONG,reference_validation,2026-01-01 23:30:00+00:00,2026-01-02 05:00:00+00:00,3034.36,2990.67,F85,0.85,3027.8065,True,2026-01-02 07:00:00+00:00,H2,125.0,0.30983062485694945,0.5401693751430505
