role,partition,dev_block,execution_start,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,confirm_ts,reentry_ts,reentry_price,reentry_R,exit_ts,exit_price,exit_reason,floor_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,loss_class,parent_loss_R,parent_mfe_R,parent_mae_R,parent_hold_min,ref_width_pct,exit_to_signal_min,signal_to_confirm_min,signal_close_R,confirm_close_R,confirm_body_R,max_close_R_to_confirm,running_mfe_R_to_confirm,running_mae_R_to_confirm,above_H_frac_to_confirm,closes_above_H_to_confirm,preconfirm_30m_return_R,preexit_60m_return_R,preexit_60m_range_R,stress_outcome,raw_outcome
CENTRAL,reference_validation,,2025-11-10 15:00:00+00:00,170.4,165.2,5.200000000000017,2025-11-11 01:15:00+00:00,2025-11-11 02:55:00+00:00,-0.6748826291080312,-0.9248826291080312,2025-11-11 03:05:00+00:00,2025-11-11 03:15:00+00:00,2025-11-11 03:20:00+00:00,171.38,0.18846153846153588,2025-11-11 03:30:00+00:00,170.76,E10_FLOOR,2025-11-11 03:25:00+00:00,-1.8088458396545715,-2.0588458396545715,-2.4837284687626027,-2.9837284687626027,False,False,L1_NEVER_BREAK_TIME,0.04423076923077236,0.10769230769230778,0.8211538461538455,100.0,0.03051643192488273,10.0,10.0,0.165384615384612,0.18846153846153588,-0.013461538461537106,0.20192307692307299,0.2596153846153827,0.13076923076923166,0.8,4,0.31346153846153657,0.5519230769230705,0.9211538461538415,FAIL,FAIL
CENTRAL,reference_validation,,2025-12-27 15:00:00+00:00,123.31,122.45,0.8599999999999994,2025-12-27 15:10:00+00:00,2025-12-27 15:20:00+00:00,-0.608223177357925,-0.858223177357925,2025-12-27 15:30:00+00:00,2025-12-27 15:40:00+00:00,2025-12-27 15:45:00+00:00,123.5,0.22093023255813704,2025-12-27 15:55:00+00:00,123.32,E10_FLOOR,2025-12-27 15:50:00+00:00,-0.7287449392712753,-0.9787449392712753,-1.3369681166292002,-1.8369681166292002,False,False,L2_BREAK_FAST_FAIL_5M,0.17441860465117623,0.05813953488371766,0.24418604651163733,10.0,0.006974292433703669,10.0,10.0,0.2325581395348872,0.22093023255813704,0.04651162790698404,0.2325581395348872,0.3720930232558063,0.24418604651163733,0.8,4,0.19767441860465326,0.4418604651162741,0.6046511627906934,FAIL,FAIL
CENTRAL,reference_validation,,2026-04-15 15:00:00+00:00,84.47,82.82,1.6500000000000057,2026-04-15 16:15:00+00:00,2026-04-15 16:40:00+00:00,-0.5919261276192134,-0.8419261276192134,2026-04-15 17:00:00+00:00,2026-04-15 17:10:00+00:00,2026-04-15 17:15:00+00:00,84.73,0.15757575757576014,2026-04-15 17:25:00+00:00,84.58,E10_FLOOR,2026-04-15 17:20:00+00:00,-0.885164640623215,-1.135164640623215,-1.4770907682424284,-1.9770907682424284,False,False,L4_BREAK_FAIL_30M,0.06060606060605428,0.12121212121212252,0.18181818181817946,25.0,0.01953356221143608,20.0,10.0,0.12727272727273164,0.16363636363636067,-0.10909090909091285,0.2727272727272735,0.30909090909091114,0.18787878787878862,0.5714285714285714,4,0.24848484848484556,0.3878787878787869,0.6303030303030319,FAIL,FAIL
CENTRAL,reference_validation,,2026-04-23 15:00:00+00:00,86.15,85.13,1.0200000000000102,2026-04-23 15:15:00+00:00,2026-04-23 15:30:00+00:00,-0.5803830528148812,-0.8303830528148812,2026-04-23 15:35:00+00:00,2026-04-23 15:45:00+00:00,2026-04-23 15:50:00+00:00,86.51,0.35294117647058415,2026-04-23 16:05:00+00:00,86.16,E10_FLOOR,2026-04-23 16:00:00+00:00,-2.0228875274534985,-2.2728875274534985,-2.6032705802683798,-3.1032705802683798,False,False,L3_BREAK_FAST_FAIL_10M,0.09803921568627749,0.3333333333333194,0.3823529411764673,15.0,0.011839814277423217,5.0,10.0,0.06862745098038478,0.3431372549019518,0.20588235294116827,0.3431372549019518,0.35294117647058415,0.21568627450980063,1.0,4,0.26470588235293463,0.3039215686274502,0.725490196078419,FAIL,FAIL
CENTRAL,reference_validation,,2026-07-17 15:00:00+00:00,74.97,73.32,1.6500000000000057,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,-0.13338668800849662,-0.3833866880084966,2026-07-17 17:05:00+00:00,2026-07-17 17:15:00+00:00,2026-07-17 17:20:00+00:00,75.21,0.14545454545454184,2026-07-17 18:20:00+00:00,75.04,E10_FLOOR,2026-07-17 18:15:00+00:00,-1.1301688605238058,-1.3801688605238058,-1.2635555485323025,-1.7635555485323025,False,False,L3_BREAK_FAST_FAIL_10M,0.012121212121208433,0.07272727272727524,0.10303030303030371,15.0,0.02200880352140864,10.0,10.0,0.29696969696969283,0.13939393939394132,-0.042424242424238146,0.29696969696969283,0.3696969696969681,0.05454545454545642,0.8,4,0.1333333333333322,0.10303030303030371,0.32727272727272994,FAIL,FAIL
CLOCK_SUPPORT,development,0,2022-01-01 16:00:00+00:00,174.24,170.52,3.719999999999999,2022-01-01 16:05:00+00:00,2022-01-01 16:15:00+00:00,-0.3443526170798794,-0.5943526170798794,2022-01-01 16:30:00+00:00,2022-01-01 16:40:00+00:00,2022-01-01 16:45:00+00:00,174.77,0.14247311827957024,2022-01-01 16:55:00+00:00,173.846,E10_FLOOR,2022-01-01 16:50:00+00:00,-2.643474280482949,-2.893474280482949,-2.9878268975628286,-3.4878268975628286,False,False,L2_BREAK_FAST_FAIL_5M,0.03225806451612807,0.06989247311827715,0.13172043010752937,10.0,0.02134986225895316,15.0,10.0,0.08333333333333397,0.14516129032257855,0.09139784946236654,0.14516129032257855,0.1505376344086028,0.13172043010752937,0.6666666666666666,4,0.18279569892473307,0.2661290322580594,0.5295698924731181,FAIL,FAIL
CLOCK_SUPPORT,development,0,2022-01-06 16:00:00+00:00,151.09,146.22,4.8700000000000045,2022-01-06 17:05:00+00:00,2022-01-06 17:15:00+00:00,-1.0920643325170731,-1.3420643325170731,2022-01-06 17:25:00+00:00,2022-01-06 17:35:00+00:00,2022-01-06 17:40:00+00:00,152.49,0.2874743326488715,2022-01-06 18:10:00+00:00,153.038,TARGET,,1.7968391369925785,1.5468391369925785,0.7047748044755053,0.20477480447550533,True,True,L2_BREAK_FAST_FAIL_5M,0.06776180698152133,0.09445585215605905,0.14168377823408565,10.0,0.03223244423853335,10.0,10.0,0.21560574948664926,0.2874743326488715,0.12320328542094912,0.2874743326488715,0.30390143737166087,0.14168377823408565,0.8,4,0.20739219712526044,0.17453798767967013,0.5646817248459953,WIN,WIN
CLOCK_SUPPORT,development,0,2022-01-21 16:00:00+00:00,124.12,115.5,8.620000000000005,2022-01-21 16:20:00+00:00,2022-01-21 16:35:00+00:00,-3.1824041250402835,-3.432404125040284,2022-01-21 17:00:00+00:00,2022-01-21 17:10:00+00:00,2022-01-21 17:15:00+00:00,125.22,0.12761020881670462,2022-01-21 17:25:00+00:00,124.09,E10_FLOOR,2022-01-21 17:20:00+00:00,-4.512058776553252,-4.762058776553252,-7.6944629015935355,-8.194462901593536,False,False,L3_BREAK_FAST_FAIL_10M,0.09164733178654287,0.11368909512760896,0.19837587006960639,15.0,0.06944892039961331,25.0,10.0,0.15661252900231945,0.1264501160092794,-0.1566125290023211,0.2830626450116005,0.30742459396751626,0.22505800464037085,0.5,4,0.2262180974477944,0.32714617169373617,0.5916473317865419,FAIL,FAIL
CLOCK_SUPPORT,development,0,2022-02-01 16:00:00+00:00,111.04,103.96,7.0800000000000125,2022-02-01 16:30:00+00:00,2022-02-01 16:45:00+00:00,-0.7654899135446924,-1.0154899135446924,2022-02-01 16:50:00+00:00,2022-02-01 17:00:00+00:00,2022-02-01 17:05:00+00:00,112.84,0.2542372881355924,2022-02-01 17:35:00+00:00,111.25,E10_FLOOR,2022-02-01 17:30:00+00:00,-7.04537398085786,-7.295373980857861,-7.810863894402553,-8.310863894402553,False,False,L3_BREAK_FAST_FAIL_10M,0.024011299435028957,0.17655367231638386,0.18644067796610242,15.0,0.06376080691642662,5.0,10.0,0.15960451977401038,0.25564971751412213,-0.0014124293785317936,0.25564971751412213,0.3629943502824843,0.03813559322034036,1.0,4,0.2358757062146871,0.6016949152542349,0.7259887005649706,FAIL,FAIL
CLOCK_SUPPORT,development,0,2022-02-20 16:00:00+00:00,90.98,87.37,3.6099999999999994,2022-02-20 17:40:00+00:00,2022-02-20 18:00:00+00:00,-0.16487140030774228,-0.4148714003077423,2022-02-20 18:05:00+00:00,2022-02-20 18:15:00+00:00,2022-02-20 18:20:00+00:00,91.74,0.2105263157894712,2022-02-20 18:40:00+00:00,92.424,TARGET,,3.7279267495095025,3.4779267495095025,3.5630553492017603,3.0630553492017603,True,True,L4_BREAK_FAIL_30M,0.008310249307478335,0.14404432132963882,0.08310249307479146,20.0,0.03967905034073422,5.0,10.0,0.05817174515235285,0.20775623268698065,-0.02770083102492918,0.23822714681440432,0.274238227146813,0.04986149584487724,1.0,4,0.08864265927978045,0.19390581717451605,0.40997229916897626,WIN,WIN
CLOCK_SUPPORT,development,0,2022-05-12 16:00:00+00:00,49.36,41.42,7.939999999999998,2022-05-13 03:05:00+00:00,2022-05-13 03:20:00+00:00,-2.7350081037276763,-2.9850081037276768,2022-05-13 03:40:00+00:00,2022-05-13 03:50:00+00:00,2022-05-13 03:55:00+00:00,50.58,0.15365239294710317,2022-05-13 04:05:00+00:00,49.85,E10_FLOOR,2022-05-13 04:00:00+00:00,-7.216291024120192,-7.466291024120192,-9.951299127847868,-10.451299127847868,False,False,L3_BREAK_FAST_FAIL_10M,0.034005037783374846,0.17254408060453374,0.18136020151133478,15.0,0.16085899513776333,20.0,10.0,0.030226700251889428,0.15365239294710317,-0.08060453400503788,0.2329974811083126,0.34886649874055464,0.09445843828715368,0.5714285714285714,4,0.10705289672544102,0.39672544080604527,0.6297229219143579,FAIL,FAIL
