role,partition,dev_block,execution_start,loss_class,episode_class_before_a10,lane,snapshot_min,required_above,require_e10,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a10,episode_pnl_before_a10_5bps,h2_exit_ts,reclaim_signal_ts,acceptance_snapshot_ts,acceptance_closes_above,acceptance_e10_reached,entry_ts,entry_price,exit_ts,exit_price,exit_reason,invalidation_close_ts,a10_pnl,a10_pnl_5bps,a10_won,a10_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
CLOCK_SUPPORT,reference_validation,,2025-08-18 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,184.34,180.39,3.950000000000017,-1.247694477595762,-1.497694477595762,-1.6003037864815162,-1.8503037864815162,-2.847998264077278,-3.347998264077278,2025-08-18 19:10:00+00:00,2025-08-18 22:05:00+00:00,2025-08-18 22:20:00+00:00,4,True,2025-08-18 22:25:00+00:00,184.8,2025-08-18 22:45:00+00:00,184.3,FAILED_ACCEPTANCE,2025-08-18 22:40:00+00:00,-1.3528138528138278,-1.6028138528138278,False,False,-4.200812116891106,-4.950812116891106,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-26 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,193.67,187.62,6.049999999999983,-1.2134042443331383,-1.4634042443331383,-0.33562245056023565,-0.5856224505602357,-1.549026694893374,-2.049026694893374,2025-08-26 18:10:00+00:00,2025-08-26 18:10:00+00:00,2025-08-26 18:25:00+00:00,4,True,2025-08-26 18:30:00+00:00,194.37,2025-08-26 19:25:00+00:00,196.08999999999997,TARGET,,4.42455111385498,4.17455111385498,True,True,2.875524418961606,2.125524418961606,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-28 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,216.87,207.03,9.840000000000003,-3.804122285240019,-4.05412228524002,-0.2536081523493716,-0.5036081523493716,-4.057730437589391,-4.557730437589392,2025-08-29 04:00:00+00:00,2025-08-29 04:15:00+00:00,2025-08-29 04:30:00+00:00,4,True,2025-08-29 04:35:00+00:00,217.46,2025-08-29 04:55:00+00:00,216.75,FAILED_ACCEPTANCE,2025-08-29 04:50:00+00:00,-1.632484135013379,-1.882484135013379,False,False,-5.69021457260277,-6.440214572602771,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-09-06 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,202.56,200.64,1.920000000000016,-0.5430489731437782,-0.7930489731437782,-0.0493680884676162,-0.2993680884676162,-0.5924170616113944,-1.0924170616113944,2025-09-07 03:15:00+00:00,2025-09-07 03:15:00+00:00,2025-09-07 03:30:00+00:00,4,True,2025-09-07 03:35:00+00:00,202.78,2025-09-07 04:15:00+00:00,202.44,FAILED_ACCEPTANCE,2025-09-07 04:10:00+00:00,-0.8383469770194552,-1.0883469770194552,False,False,-1.4307640386308496,-2.1807640386308496,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-10-05 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,231.92,228.21,3.70999999999998,0.0,-0.25,-1.207312866505661,-1.457312866505661,-1.207312866505661,-1.707312866505661,2025-10-06 04:35:00+00:00,2025-10-06 05:45:00+00:00,2025-10-06 06:00:00+00:00,4,True,2025-10-06 06:05:00+00:00,232.74,2025-10-06 06:10:00+00:00,233.40399999999997,TARGET,,1.4264844891294093,1.1764844891294093,True,True,0.21917162262374834,-0.5308283773762517,True,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-11-02 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,185.47,181.91,3.5600000000000023,-0.1887097643823443,-0.4387097643823443,-0.3235024532269315,-0.5735024532269315,-0.5122122176092758,-1.0122122176092758,2025-11-02 22:30:00+00:00,2025-11-02 23:00:00+00:00,2025-11-02 23:15:00+00:00,4,True,2025-11-02 23:20:00+00:00,186.31,2025-11-02 23:35:00+00:00,186.894,TARGET,,1.567280339219601,1.317280339219601,True,True,1.0550681216103253,0.30506812161032526,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-05 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,136.47,133.09,3.3799999999999955,-0.5129332454018587,-0.7629332454018587,-0.8793141349747735,-1.1293141349747735,-1.3922473803766322,-1.8922473803766322,2026-01-05 18:40:00+00:00,2026-01-05 18:40:00+00:00,2026-01-05 18:55:00+00:00,4,True,2026-01-05 19:00:00+00:00,137.33,2026-01-05 19:15:00+00:00,137.822,TARGET,,1.7913056142139228,1.5413056142139228,True,True,0.39905823383729055,-0.35094176616270945,True,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-16 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,143.68,140.17,3.5100000000000198,-0.3827951002227658,-0.6327951002227659,-0.5915924276169715,-0.8415924276169715,-0.9743875278397374,-1.4743875278397374,2026-01-16 20:10:00+00:00,2026-01-16 20:10:00+00:00,2026-01-16 20:25:00+00:00,4,True,2026-01-16 20:30:00+00:00,144.42,2026-01-16 21:25:00+00:00,145.084,TARGET,,2.2988505747126853,2.0488505747126853,True,True,1.324463046872948,0.5744630468729479,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-27 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,126.74,123.06,3.6799999999999926,-0.3550575982325665,-0.6050575982325666,0.0,-0.25,-0.3550575982325665,-0.8550575982325666,2026-01-28 01:40:00+00:00,2026-01-28 01:40:00+00:00,2026-01-28 01:55:00+00:00,4,True,2026-01-28 02:00:00+00:00,127.01,2026-01-28 03:20:00+00:00,126.69,FAILED_ACCEPTANCE,2026-01-28 03:15:00+00:00,-1.2597433272971137,-1.5097433272971137,False,False,-1.6148009255296802,-2.3648009255296802,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-02-06 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,87.1,81.58,5.519999999999996,-0.5740528128587719,-0.8240528128587719,-0.172215843857626,-0.422215843857626,-0.7462686567163979,-1.2462686567163979,2026-02-06 20:55:00+00:00,2026-02-06 21:15:00+00:00,2026-02-06 21:30:00+00:00,4,True,2026-02-06 21:35:00+00:00,87.43,2026-02-06 22:35:00+00:00,89.30799999999999,TARGET,,10.740020587898801,10.490020587898801,True,True,9.993751931182404,9.243751931182404,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-03-04 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,93.12,89.26,3.86,-2.5773195876289123,-2.827319587628913,-1.3960481099656863,-1.6460481099656863,-3.9733676975945986,-4.473367697594599,2026-03-04 20:10:00+00:00,2026-03-04 20:15:00+00:00,2026-03-04 20:30:00+00:00,4,True,2026-03-04 20:35:00+00:00,93.35,2026-03-04 20:55:00+00:00,93.05,FAILED_ACCEPTANCE,2026-03-04 20:50:00+00:00,-1.6068559185859477,-1.8568559185859477,False,False,-5.580223616180547,-6.330223616180547,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-03-11 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,87.35,84.49,2.8599999999999994,-0.4579278763594541,-0.7079278763594541,-0.22896393817967153,-0.47896393817967153,-0.6868918145391256,-1.1868918145391256,2026-03-11 18:40:00+00:00,2026-03-11 18:45:00+00:00,2026-03-11 19:00:00+00:00,4,True,2026-03-11 19:05:00+00:00,87.59,2026-03-11 19:15:00+00:00,87.29,FAILED_ACCEPTANCE,2026-03-11 19:10:00+00:00,-1.7125242607603508,-1.962524260760351,False,False,-2.3994160752994764,-3.1494160752994764,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-03-31 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,82.88,80.33,2.549999999999997,-1.9305019305018711,-2.180501930501872,-0.4222972972972583,-0.6722972972972583,-2.3527992277991294,-2.8527992277991303,2026-03-31 20:35:00+00:00,2026-03-31 20:35:00+00:00,2026-03-31 20:50:00+00:00,4,True,2026-03-31 20:55:00+00:00,83.08,2026-03-31 21:05:00+00:00,82.81,FAILED_ACCEPTANCE,2026-03-31 21:00:00+00:00,-1.6249398170438134,-1.8749398170438134,False,False,-3.977739044842943,-4.727739044842943,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-04-15 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,84.67,83.14,1.5300000000000011,-0.4133695523798608,-0.6633695523798608,-1.062950277548158,-1.312950277548158,-1.476319829928019,-1.976319829928019,2026-04-15 17:45:00+00:00,2026-04-15 18:00:00+00:00,2026-04-15 18:15:00+00:00,4,True,2026-04-15 18:20:00+00:00,84.92,2026-04-15 19:30:00+00:00,85.282,TARGET,,2.13141780499293,1.88141780499293,True,True,0.6550979750649111,-0.09490202493508892,True,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-04-20 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,85.86,84.35,1.5100000000000051,-0.1164686699277606,-0.3664686699277606,-0.8152806894945464,-1.0652806894945464,-0.931749359422307,-1.431749359422307,2026-04-20 17:55:00+00:00,2026-04-20 18:00:00+00:00,2026-04-20 18:15:00+00:00,4,True,2026-04-20 18:20:00+00:00,86.1,2026-04-20 18:40:00+00:00,85.82,FAILED_ACCEPTANCE,2026-04-20 18:35:00+00:00,-1.6260162601626216,-1.8760162601626216,False,False,-2.5577656195849285,-3.3077656195849285,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-05-10 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,94.97,93.18,1.789999999999992,-0.315889228177324,-0.565889228177324,-1.8953353690638886,-2.145335369063889,-2.2112245972412126,-2.711224597241213,2026-05-10 21:15:00+00:00,2026-05-10 21:15:00+00:00,2026-05-10 21:30:00+00:00,4,True,2026-05-10 21:35:00+00:00,95.41,2026-05-10 22:00:00+00:00,95.68599999999999,TARGET,,1.4463892673723944,1.1963892673723944,True,True,-0.7648353298688182,-1.5148353298688186,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-05-20 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,86.79,84.11,2.680000000000007,-0.4608825901602498,-0.7108825901602498,-1.613089065560569,-1.863089065560569,-2.0739716557208188,-2.5739716557208188,2026-05-21 01:20:00+00:00,2026-05-21 03:55:00+00:00,2026-05-21 04:10:00+00:00,4,True,2026-05-21 04:15:00+00:00,86.83,2026-05-21 05:15:00+00:00,86.75,FAILED_ACCEPTANCE,2026-05-21 05:10:00+00:00,-0.46067027525048543,-0.7106702752504854,False,False,-2.534641930971304,-3.284641930971304,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-05-30 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,82.9,82.2,0.7000000000000028,-0.5428226779252143,-0.7928226779252143,-0.24125452352236065,-0.49125452352236065,-0.784077201447575,-1.284077201447575,2026-05-30 17:30:00+00:00,2026-05-30 17:45:00+00:00,2026-05-30 18:00:00+00:00,4,True,2026-05-30 18:05:00+00:00,83.03,2026-05-30 18:30:00+00:00,82.87,FAILED_ACCEPTANCE,2026-05-30 18:25:00+00:00,-0.9635071660845096,-1.2135071660845096,False,False,-1.7475843675320846,-2.4975843675320846,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-07-03 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,82.1,80.85,1.25,-0.2436053593178333,-0.4936053593178333,-0.8526187576126665,-1.1026187576126665,-1.0962241169304998,-1.5962241169304998,2026-07-04 01:25:00+00:00,2026-07-04 02:40:00+00:00,2026-07-04 02:55:00+00:00,4,True,2026-07-04 03:00:00+00:00,82.14,2026-07-04 03:35:00+00:00,82.6,TARGET,,2.8000973946920027,2.5500973946920027,True,True,1.7038732777615029,0.9538732777615029,True,True,FROZEN_OOS
REF_SUPPORT,external,,2020-11-23 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,2.2838,2.15,0.1337999999999999,-0.1532533496803045,-0.4032533496803046,-8.034854190384412,-8.284854190384412,-8.188107540064715,-8.688107540064717,2020-11-24 00:25:00+00:00,2020-11-24 00:45:00+00:00,2020-11-24 01:00:00+00:00,4,True,2020-11-24 01:05:00+00:00,2.3241,2020-11-24 01:25:00+00:00,2.3373199999999996,TARGET,,2.8441116991522186,2.5941116991522186,True,True,-5.343995840912497,-6.093995840912498,False,False,FROZEN_OOS
REF_SUPPORT,external,,2020-12-05 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,1.9629,1.9244,0.0384999999999999,-0.1273625757807761,-0.3773625757807761,-0.15283509093694247,-0.4028350909369425,-0.28019766671771856,-0.7801976667177186,2020-12-05 21:20:00+00:00,2020-12-05 23:05:00+00:00,2020-12-05 23:20:00+00:00,4,True,2020-12-05 23:25:00+00:00,1.9644,2020-12-05 23:45:00+00:00,1.9783,TARGET,,3.5379759723070947,3.2879759723070947,True,True,3.257778305589376,2.507778305589376,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-02-19 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,11.4458,10.7614,0.6844000000000001,-0.9610512152929408,-1.211051215292941,-0.15726292613887916,-0.40726292613887916,-1.1183141414318198,-1.61831414143182,2021-02-19 20:30:00+00:00,2021-02-19 23:50:00+00:00,2021-02-20 00:05:00+00:00,4,True,2021-02-20 00:10:00+00:00,11.6566,2021-02-20 00:15:00+00:00,11.71956,TARGET,,2.7006159600569957,2.4506159600569957,True,True,1.5823018186251758,0.8323018186251756,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-04-15 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,27.7735,26.7152,1.0582999999999991,-0.1278196842313117,-0.3778196842313117,-0.07381136695044921,-0.3238113669504492,-0.20163105118176092,-0.701631051181761,2021-04-16 03:30:00+00:00,2021-04-16 03:30:00+00:00,2021-04-16 03:45:00+00:00,4,True,2021-04-16 03:50:00+00:00,27.9811,2021-04-16 04:10:00+00:00,27.7017,FAILED_ACCEPTANCE,2021-04-16 04:05:00+00:00,-4.992655756921705,-5.242655756921705,False,False,-5.194286808103466,-5.944286808103466,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-05-04 18:00:00+00:00,L1_NEVER_BREAK_TIME,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,45.0773,42.2502,2.827100000000001,-13.84510607334516,-14.09510607334516,-0.14086912925131978,-0.3908691292513198,-13.98597520259648,-14.48597520259648,2021-05-05 09:10:00+00:00,2021-05-05 09:10:00+00:00,2021-05-05 09:25:00+00:00,4,True,2021-05-05 09:30:00+00:00,45.3686,2021-05-05 11:20:00+00:00,45.0839,FAILED_ACCEPTANCE,2021-05-05 11:15:00+00:00,-3.137632635787757,-3.3876326357877575,False,False,-17.12360783838424,-17.87360783838424,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-06-05 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,40.632,39.164,1.4679999999999964,-4.085449891711002,-4.335449891711002,-2.448808820633974,-2.6988088206339746,-6.534258712344975,-7.034258712344976,2021-06-06 09:20:00+00:00,2021-06-06 09:30:00+00:00,2021-06-06 09:45:00+00:00,4,True,2021-06-06 09:50:00+00:00,40.687,2021-06-06 09:55:00+00:00,41.219199999999994,TARGET,,6.540172536682376,6.290172536682376,True,True,0.005913824337400619,-0.7440861756626003,True,False,FROZEN_OOS
REF_SUPPORT,external,,2021-06-06 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,43.47,41.624,1.8459999999999963,-1.0121923165401503,-1.2621923165401503,-0.19553715205883337,-0.4455371520588334,-1.2077294685989837,-1.7077294685989837,2021-06-07 06:00:00+00:00,2021-06-07 06:35:00+00:00,2021-06-07 06:50:00+00:00,4,True,2021-06-07 06:55:00+00:00,43.906,2021-06-07 07:20:00+00:00,43.354,FAILED_ACCEPTANCE,2021-06-07 07:15:00+00:00,-6.286156789504838,-6.536156789504838,False,False,-7.493886258103821,-8.24388625810382,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-07 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,39.145,37.535,1.6100000000000063,-0.9835227998468145,-1.2335227998468143,-1.1623451270915686,-1.4123451270915686,-2.145867926938383,-2.645867926938383,2021-08-07 21:50:00+00:00,2021-08-07 23:05:00+00:00,2021-08-07 23:20:00+00:00,4,True,2021-08-07 23:25:00+00:00,39.203,2021-08-08 00:40:00+00:00,39.032,FAILED_ACCEPTANCE,2021-08-08 00:35:00+00:00,-2.1809555391170132,-2.4309555391170132,False,False,-4.326823466055396,-5.076823466055396,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-10 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,40.735,39.149,1.5859999999999983,-2.5162636553332507,-2.766263655333251,-0.5768994721983001,-0.8268994721983001,-3.0931631275315508,-3.593163127531551,2021-08-10 21:20:00+00:00,2021-08-10 21:20:00+00:00,2021-08-10 21:35:00+00:00,4,True,2021-08-10 21:40:00+00:00,41.284,2021-08-10 22:05:00+00:00,41.3694,TARGET,,1.0342990020346665,0.7842990020346665,True,True,-2.0588641254968842,-2.8088641254968847,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-15 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,52.8,46.694,6.1059999999999945,-0.8143939393939204,-1.0643939393939204,-1.6003787878787756,-1.8503787878787756,-2.414772727272696,-2.914772727272696,2021-08-15 20:25:00+00:00,2021-08-15 20:30:00+00:00,2021-08-15 20:45:00+00:00,4,True,2021-08-15 20:50:00+00:00,52.828,2021-08-15 21:00:00+00:00,52.584,FAILED_ACCEPTANCE,2021-08-15 20:55:00+00:00,-2.30938138865755,-2.55938138865755,False,False,-4.724154115930245,-5.474154115930245,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-09-10 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,180.557,168.692,11.86499999999998,-0.0692302153889601,-0.3192302153889601,-0.9775306412933005,-1.2275306412933005,-1.0467608566822606,-1.5467608566822606,2021-09-10 20:30:00+00:00,2021-09-11 00:10:00+00:00,2021-09-11 00:25:00+00:00,4,True,2021-09-11 00:30:00+00:00,181.442,2021-09-11 01:05:00+00:00,185.30299999999997,TARGET,,10.63976367103525,10.38976367103525,True,True,9.59300281435299,8.84300281435299,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-10-13 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,147.993,145.0,2.992999999999995,-0.0912205307007085,-0.3412205307007085,-0.8851770016149452,-1.1351770016149452,-0.9763975323156536,-1.4763975323156537,2021-10-14 00:55:00+00:00,2021-10-14 01:10:00+00:00,2021-10-14 01:25:00+00:00,4,True,2021-10-14 01:30:00+00:00,148.861,2021-10-14 01:55:00+00:00,149.1902,TARGET,,1.1057295060493688,0.8557295060493688,True,True,0.1293319737337152,-0.6206680262662849,True,False,FROZEN_OOS
REF_SUPPORT,external,,2021-10-18 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,158.05,155.5,2.550000000000012,-0.588421385637472,-0.838421385637472,0.060107560898359225,-0.18989243910164078,-0.5283138247391128,-1.0283138247391128,2021-10-19 03:30:00+00:00,2021-10-19 03:30:00+00:00,2021-10-19 03:45:00+00:00,4,True,2021-10-19 03:50:00+00:00,158.427,2021-10-19 04:05:00+00:00,159.07000000000002,TARGET,,2.029325809363436,1.7793258093634359,True,True,1.501011984624323,0.7510119846243231,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-11-12 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,230.495,221.115,9.379999999999995,-1.848196273238012,-2.0981962732380124,-0.5813575131781712,-0.8313575131781712,-2.429553786416183,-2.9295537864161836,2021-11-12 20:20:00+00:00,2021-11-12 20:25:00+00:00,2021-11-12 20:40:00+00:00,4,True,2021-11-12 20:45:00+00:00,230.982,2021-11-12 21:55:00+00:00,230.399,FAILED_ACCEPTANCE,2021-11-12 21:50:00+00:00,-1.2620030998086174,-1.5120030998086174,False,False,-3.6915568862248005,-4.4415568862248005,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,216.54,213.45,3.0900000000000034,-0.4618084418582802,-0.7118084418582802,-0.1616329546503814,-0.4116329546503814,-0.6234413965086616,-1.1234413965086616,2025-01-05 00:05:00+00:00,2025-01-05 00:05:00+00:00,2025-01-05 00:20:00+00:00,4,True,2025-01-05 00:25:00+00:00,216.72,2025-01-05 00:35:00+00:00,217.77599999999998,TARGET,,2.4363233665558592,2.1863233665558592,True,True,1.8128819700471976,1.0628819700471976,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-25 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,258.08,250.72,7.359999999999985,-0.3487290762554385,-0.5987290762554385,0.019373837569780505,-0.2306261624302195,-0.32935523868565797,-0.829355238685658,2025-01-25 20:55:00+00:00,2025-01-25 21:00:00+00:00,2025-01-25 21:15:00+00:00,4,True,2025-01-25 21:20:00+00:00,258.86,2025-01-25 21:35:00+00:00,257.72,FAILED_ACCEPTANCE,2025-01-25 21:30:00+00:00,-2.2019624507455537,-2.4519624507455537,False,False,-2.5313176894312117,-3.2813176894312117,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-08 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,196.79,192.67,4.1200000000000045,-0.0508155902230189,-0.3008155902230189,-0.3811169266731418,-0.6311169266731418,-0.4319325168961607,-0.9319325168961607,2025-02-08 19:10:00+00:00,2025-02-08 19:10:00+00:00,2025-02-08 19:25:00+00:00,4,True,2025-02-08 19:30:00+00:00,197.62,2025-02-08 19:50:00+00:00,196.78,FAILED_ACCEPTANCE,2025-02-08 19:45:00+00:00,-2.1252909624531746,-2.3752909624531746,False,False,-2.5572234793493354,-3.3072234793493354,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-14 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,133.77,130.54,3.230000000000018,-0.4485310607759696,-0.6985310607759696,-0.7101741795619287,-0.9601741795619287,-1.1587052403378983,-1.6587052403378983,2025-03-14 21:10:00+00:00,2025-03-14 21:30:00+00:00,2025-03-14 21:45:00+00:00,4,True,2025-03-14 21:50:00+00:00,134.7,2025-03-14 22:50:00+00:00,135.062,TARGET,,1.3437268002970404,1.0937268002970404,True,True,0.18502155995914205,-0.564978440040858,True,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-18 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,123.96,122.15,1.809999999999988,-0.1613423685059567,-0.4113423685059567,-0.5243626976443871,-0.7743626976443871,-0.6857050661503439,-1.1857050661503439,2025-03-18 19:40:00+00:00,2025-03-18 19:50:00+00:00,2025-03-18 20:05:00+00:00,4,True,2025-03-18 20:10:00+00:00,124.16,2025-03-18 20:20:00+00:00,123.67,FAILED_ACCEPTANCE,2025-03-18 20:15:00+00:00,-1.9732603092783574,-2.2232603092783574,False,False,-2.6589653754287013,-3.4089653754287013,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-05-28 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,171.92,168.8,3.119999999999976,-0.2326663564448106,-0.4826663564448106,-0.20358306188922315,-0.45358306188922315,-0.43624941833403375,-0.9362494183340337,2025-05-29 00:35:00+00:00,2025-05-29 00:35:00+00:00,2025-05-29 00:50:00+00:00,4,True,2025-05-29 00:55:00+00:00,172.96,2025-05-29 01:00:00+00:00,173.16799999999998,TARGET,,0.6012950971322484,0.3512950971322484,True,True,0.16504567879821463,-0.5849543212017854,True,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-06-08 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,153.8,150.21,3.5900000000000034,-0.3901170351105487,-0.6401170351105487,-0.06501950585180438,-0.3150195058518044,-0.45513654096235306,-0.9551365409623531,2025-06-08 19:00:00+00:00,2025-06-08 19:00:00+00:00,2025-06-08 19:15:00+00:00,4,True,2025-06-08 19:20:00+00:00,153.97,2025-06-08 21:50:00+00:00,155.23600000000002,TARGET,,4.111190491654315,3.861190491654315,True,True,3.656053950691962,2.906053950691962,True,True,FROZEN_OOS
