hour_wib,character_rule,raw_component_id,component_size,halo_cell_count,halo_economic_support_count,halo_economic_support_ratio,component_min_half_exp_floor,component_min_half_exp_mean,component_exp_floor,component_exp_mean,component_pf_median,component_dd_max,component_wr_min,component_wr_mean,component_trade_sum,component_ls_max,min_lb,max_lb,min_hold,max_hold,component_cells
15,EFF_MID__RANGE_MID,2,1,5,1,0.2,0.25951417769521884,0.25951417769521884,0.6625641868875889,0.6625641868875889,1.2459520717589752,68.34641603830708,0.5982142857142857,0.5982142857142857,112,5,180,180,360,360,LB180/H360
15,EFF_MID__RV_HIGH,1,6,14,6,0.42857142857142855,0.08785773006855863,1.553948206487059,1.6502953131494504,2.651270962477677,1.6117253671452465,135.8841244095185,0.5212765957446809,0.5363100871272353,565,9,30,120,240,720,LB60/H240;LB60/H360;LB30/H480;LB60/H480;LB120/H480;LB60/H720
15,RANGE_MID,1,1,4,1,0.25,0.15368685964445894,0.15368685964445894,0.3321823915222539,0.3321823915222539,1.1552819155661451,118.90880451321884,0.521613832853026,0.521613832853026,347,12,180,180,240,240,LB180/H240
15,RV_HIGH__RANGE_MID,1,4,10,4,0.4,0.34992046998252974,1.1691460831260927,1.128054603108716,1.6590977986015347,1.8220352845722498,45.46000624761212,0.59375,0.6135110294117647,264,9,60,120,240,360,LB60/H240;LB120/H240;LB60/H360;LB120/H360
15,RV_HIGH__RANGE_MID,2,1,3,1,0.3333333333333333,1.0921590837757449,1.0921590837757449,1.109815879418702,1.109815879418702,1.481346410358021,45.15332368674208,0.5757575757575758,0.5757575757575758,66,5,360,360,240,240,LB360/H240
15,RV_HIGH__RANGE_MID,3,3,7,3,0.42857142857142855,0.8923431361807332,2.1416824032566857,2.269541903643073,3.9404250196458084,2.197871273022376,79.41239035405715,0.6060606060606061,0.6464646464646465,198,7,360,360,480,960,LB360/H480;LB360/H720;LB360/H960
15,RV_HIGH__RANGE_MID,4,5,10,5,0.5,0.24404550196024258,1.3116500846494765,1.7602777891317332,2.2770200661841935,1.4746556433537201,143.54114526857464,0.5441176470588235,0.5753677636241561,359,10,30,180,720,960,LB60/H720;LB30/H960;LB60/H960;LB120/H960;LB180/H960
15,RV_MID__RANGE_HIGH,1,3,7,3,0.42857142857142855,0.47158698429982315,1.2528541678942815,1.1169676587608126,1.731642343973147,1.7838683525178973,79.5780091270205,0.6363636363636364,0.6666666666666666,198,10,360,360,240,480,LB360/H240;LB360/H360;LB360/H480
15,RV_MID__RANGE_LOW,1,1,5,1,0.2,0.24203831433146236,0.24203831433146236,0.33008691078721103,0.33008691078721103,1.1531730544676406,36.218798703878555,0.5373134328358209,0.5373134328358209,67,5,180,180,360,360,LB180/H360
15,RV_MID__RANGE_LOW,2,1,3,1,0.3333333333333333,1.9454880715462473,1.9454880715462473,2.485507536544548,2.485507536544548,1.5977747646012648,80.75953034384938,0.5641025641025641,0.5641025641025641,117,5,30,30,960,960,LB30/H960
16,DRIVE_DOWN__EFF_MID,1,1,5,1,0.2,0.2726995675567476,0.2726995675567476,0.633706351523729,0.633706351523729,1.1854390260700447,117.52737035976946,0.5370370370370371,0.5370370370370371,162,11,60,60,360,360,LB60/H360
16,DRIVE_DOWN__RANGE_LOW,1,1,4,1,0.25,0.44331889949501907,0.44331889949501907,0.6483721374595782,0.6483721374595782,1.430268019203705,58.631395304158076,0.5572916666666666,0.5572916666666666,192,12,240,240,240,240,LB240/H240
16,DRIVE_DOWN__STR_B20_40,1,1,4,1,0.25,0.9411769895654913,0.9411769895654913,1.6049247725509725,1.6049247725509725,1.3247425908192176,121.54468108253457,0.5376344086021505,0.5376344086021505,93,8,60,60,960,960,LB60/H960
16,DRIVE_UP__EFF_MID,1,1,4,1,0.25,0.3768384920735739,0.3768384920735739,0.8536771086443994,0.8536771086443994,1.276607966116755,144.4614196584347,0.5416666666666666,0.5416666666666666,168,10,360,360,360,360,LB360/H360
16,DRIVE_UP__EXT_LOW,1,1,4,1,0.25,0.4832909815471683,0.4832909815471683,0.7793935336496743,0.7793935336496743,1.2649329501938682,115.93294139246893,0.5512820512820513,0.5512820512820513,156,7,360,360,360,360,LB360/H360
16,DRIVE_UP__RANGE_HIGH,1,1,4,1,0.25,0.5134047928561597,0.5134047928561597,1.4409879798692171,1.4409879798692171,1.4615355405196446,121.81133169630124,0.5214285714285715,0.5214285714285715,140,9,360,360,360,360,LB360/H360
16,DRIVE_UP__RV_MID,1,3,6,3,0.5,0.43317112628833704,0.9704238573524867,1.2461744627679654,1.4446128535510478,1.661911607885909,154.20290193337487,0.5316455696202531,0.5443037974683544,474,10,240,360,240,360,LB240/H240;LB360/H240;LB360/H360
16,DRIVE_UP__STR_B20_40,1,2,7,2,0.2857142857142857,0.08884319728010712,0.17271303065754307,0.6001050897512776,0.6192122804593811,1.277131013105584,99.43398493092866,0.5321100917431193,0.5321100917431193,218,8,240,240,240,360,LB240/H240;LB240/H360
16,EFF_HIGH__RANGE_LOW,1,1,3,1,0.3333333333333333,0.5036127234366318,0.5036127234366318,0.6871354611799766,0.6871354611799766,1.6551650956942925,17.77428604658003,0.5423728813559322,0.5423728813559322,59,5,360,360,240,240,LB360/H240
16,EFF_HIGH__RV_MID,1,1,4,1,0.25,0.6709810837538407,0.6709810837538407,0.98994188021239,0.98994188021239,1.3384107136106047,66.7458848606397,0.5533980582524272,0.5533980582524272,103,7,360,360,360,360,LB360/H360
16,EFF_LOW__RANGE_HIGH,1,2,8,2,0.25,0.42216630940168204,2.108282376750491,1.7687407487349296,3.2651951847216303,1.8310025469222406,99.69318209789185,0.5636363636363636,0.5727272727272728,110,5,240,240,360,480,LB240/H360;LB240/H480
16,EFF_LOW__RV_MID,1,1,4,1,0.25,1.1090861733208117,1.1090861733208117,2.196496875240212,2.196496875240212,1.5661240389253572,107.83135894723117,0.5504587155963303,0.5504587155963303,109,4,60,60,960,960,LB60/H960
16,EFF_MID__EXT_HIGH,1,1,4,1,0.25,0.38887231831203767,0.38887231831203767,1.0656323917393689,1.0656323917393689,1.4247079194279921,36.34193883359684,0.5454545454545454,0.5454545454545454,77,7,180,180,240,240,LB180/H240
16,EFF_MID__EXT_HIGH,2,1,4,1,0.25,1.0537927625241732,1.0537927625241732,1.633263945160011,1.633263945160011,1.2754109304405747,105.81235626000094,0.5333333333333333,0.5333333333333333,90,4,60,60,960,960,LB60/H960
16,EFF_MID__EXT_MID,1,1,5,1,0.2,0.34815463663268337,0.34815463663268337,2.0837544371809824,2.0837544371809824,1.5468443704253974,85.44125977552821,0.55,0.55,120,8,180,180,720,720,LB180/H720
16,EFF_MID__RANGE_LOW,1,1,4,1,0.25,0.7868002645482383,0.7868002645482383,0.9009475354154041,0.9009475354154041,1.1741392577609784,135.80705199991698,0.5384615384615384,0.5384615384615384,130,9,60,60,960,960,LB60/H960
16,EFF_MID__RANGE_MID,1,2,6,2,0.3333333333333333,0.4302266688789757,0.9326179451024553,1.0560999647083182,1.3548769229337179,1.7732171795428049,52.18016755476161,0.5294117647058824,0.5778371954842543,218,8,120,180,240,240,LB120/H240;LB180/H240
16,EFF_MID__RV_HIGH,1,1,5,1,0.2,0.9092874155975046,0.9092874155975046,2.712691263345356,2.712691263345356,1.6179152089305393,87.16595665010772,0.5616438356164384,0.5616438356164384,73,5,180,180,360,360,LB180/H360
16,EFF_MID__RV_MID,1,3,8,3,0.375,0.22437529436602,0.2612945041607638,0.9655566115412143,1.019417058628437,1.5305461763637331,83.27910082568555,0.5384615384615384,0.5696902654867256,321,8,180,240,240,360,LB180/H240;LB240/H240;LB240/H360
16,RV_HIGH__RANGE_MID,1,2,7,2,0.2857142857142857,1.5011080703620243,1.641147790279092,1.527882684015345,1.7663935850207215,1.8516420559639153,60.58509734319561,0.527027027027027,0.5337837837837838,148,14,120,120,240,360,LB120/H240;LB120/H360
16,RV_HIGH__RANGE_MID,2,1,4,1,0.25,0.5269296269474332,0.5269296269474332,0.8507462095051208,0.8507462095051208,1.3031137227558356,55.238992502522514,0.5849056603773585,0.5849056603773585,53,5,360,360,480,480,LB360/H480
16,RV_HIGH__RANGE_MID,3,1,3,1,0.3333333333333333,1.1236102514444233,1.1236102514444233,1.9293404638121119,1.9293404638121119,1.4960250306092433,74.52508438015512,0.5849056603773585,0.5849056603773585,53,5,360,360,960,960,LB360/H960
16,RV_MID__RANGE_HIGH,1,3,7,3,0.42857142857142855,0.07736750681846827,0.39981658625740657,0.7179098104098591,0.8703580254268234,1.3439718633250457,66.81020874173335,0.5660377358490566,0.5786163522012578,159,8,360,360,240,480,LB360/H240;LB360/H360;LB360/H480
16,RV_MID__RANGE_LOW,1,4,11,4,0.36363636363636365,0.05024199707735684,0.37402780450464823,0.5622991962265949,0.9225614638660606,1.4759672506542183,92.28931603775335,0.5365853658536586,0.5640243902439025,328,9,180,240,240,480,LB180/H240;LB240/H240;LB240/H360;LB240/H480
16,RV_MID__RANGE_LOW,2,8,18,8,0.4444444444444444,0.05657147360150806,1.4581752140052275,0.5144280798902041,1.9092818328952763,1.5745475121493793,106.56108768935955,0.5342465753424658,0.585120837509745,606,9,60,180,360,960,LB60/H360;LB60/H480;LB60/H720;LB120/H720;LB180/H720;LB60/H960;LB120/H960;LB180/H960
16,RV_MID__RANGE_MID,1,1,4,1,0.25,0.43826294782419545,0.43826294782419545,0.7097702851740163,0.7097702851740163,1.2390988642367304,113.76557010232608,0.5214723926380368,0.5214723926380368,163,8,360,360,360,360,LB360/H360
17,DRIVE_DOWN__EFF_LOW,1,1,5,1,0.2,0.7500797726900821,0.7500797726900821,1.5799204898559445,1.5799204898559445,1.5200812496616578,104.67273675713523,0.5416666666666666,0.5416666666666666,168,7,120,120,360,360,LB120/H360
17,DRIVE_DOWN__EFF_MID,1,2,7,2,0.2857142857142857,0.0772664044727122,1.7092043883003993,2.471494577401631,2.9617361320290247,1.8340797438688576,139.44239460827512,0.5476190476190477,0.5476948741279952,325,7,240,360,720,720,LB240/H720;LB360/H720
17,DRIVE_DOWN__EXT_LOW,1,2,7,2,0.2857142857142857,0.3516163545007618,0.8774295144273394,1.1487255852887417,1.5254591497782382,1.3297104776376591,145.01675627592675,0.5321637426900585,0.5584795321637427,342,9,180,180,720,960,LB180/H720;LB180/H960
17,DRIVE_DOWN__EXT_MID,1,1,4,1,0.25,0.8393694785889433,0.8393694785889433,1.326721587697666,1.326721587697666,1.360620537720284,118.5054614688622,0.525974025974026,0.525974025974026,154,7,360,360,720,720,LB360/H720
17,DRIVE_DOWN__RANGE_MID,1,1,4,1,0.25,0.1014409599526583,0.1014409599526583,1.5103223465255529,1.5103223465255529,1.549911001661854,120.73036288528394,0.5661764705882353,0.5661764705882353,136,10,360,360,360,360,LB360/H360
17,DRIVE_DOWN__STR_B40_60,1,1,5,1,0.2,0.4261435613364207,0.4261435613364207,0.8879835466014939,0.8879835466014939,1.2755190633311788,66.0126807576698,0.5465116279069767,0.5465116279069767,86,7,240,240,360,360,LB240/H360
17,DRIVE_DOWN__STR_B40_60,2,2,7,2,0.2857142857142857,0.07534748137033108,0.18969490561552235,0.7814674686206614,0.8489289290354891,1.203144686114014,88.68599027273329,0.5581395348837209,0.5872093023255813,172,6,240,240,720,960,LB240/H720;LB240/H960
17,DRIVE_UP__STR_B80_100,1,5,11,5,0.45454545454545453,0.5333766875186696,2.099094962211476,1.2591441361630311,2.832409535613903,1.631706272903132,127.7626917532501,0.5412844036697247,0.6119457186544344,506,9,240,360,480,960,LB240/H480;LB360/H480;LB240/H720;LB240/H960;LB360/H960
17,EFF_HIGH__EXT_MID,1,1,4,1,0.25,0.26308688792907176,0.26308688792907176,0.41807793633111595,0.41807793633111595,1.1678638259129244,59.87786145408626,0.5272727272727272,0.5272727272727272,110,8,360,360,360,360,LB360/H360
17,EFF_HIGH__RANGE_MID,1,1,4,1,0.25,0.3878919817386822,0.3878919817386822,1.2794430155806296,1.2794430155806296,1.4865099166069562,93.71261106868751,0.5526315789473685,0.5526315789473685,114,11,360,360,360,360,LB360/H360
17,EFF_HIGH__RANGE_MID,2,2,5,2,0.4,0.4757579408812443,1.1270962769594166,2.1909079419521054,3.145636463369236,1.8996893238430475,152.77902298216023,0.5789473684210527,0.6140350877192983,228,9,360,360,720,960,LB360/H720;LB360/H960
17,EFF_HIGH__RV_MID,1,1,3,1,0.3333333333333333,0.12221242310202414,0.12221242310202414,0.6348675768916067,0.6348675768916067,1.3075227293415215,49.207165303940215,0.5978260869565217,0.5978260869565217,92,7,360,360,240,240,LB360/H240
17,EFF_LOW__RANGE_HIGH,1,1,4,1,0.25,2.2667209880283754,2.2667209880283754,4.501948246073735,4.501948246073735,2.958617565182338,50.47254847199079,0.639344262295082,0.639344262295082,61,6,120,120,240,240,LB120/H240
17,EFF_LOW__RANGE_HIGH,2,1,4,1,0.25,0.4568590912124648,0.4568590912124648,0.6215991580825658,0.6215991580825658,1.1543384569101316,109.00613018418673,0.603448275862069,0.603448275862069,58,5,240,240,240,240,LB240/H240
17,EFF_LOW__RANGE_HIGH,3,1,5,1,0.2,0.4772396338337182,0.4772396338337182,1.617519237360911,1.617519237360911,1.5311739266969169,50.55112167511132,0.5409836065573771,0.5409836065573771,61,7,120,120,480,480,LB120/H480
17,EFF_LOW__RV_HIGH,1,4,11,4,0.36363636363636365,1.3364075109623819,2.233532392705986,1.5527104327727013,2.8851682725923884,2.1314155990660515,59.61140720728817,0.5217391304347826,0.5390217391304348,334,10,120,180,240,480,LB120/H240;LB120/H360;LB180/H360;LB180/H480
17,EFF_MID__EXT_LOW,1,1,5,1,0.2,0.002344402091266209,0.002344402091266209,0.7731365135580266,0.7731365135580266,1.2697450890327007,82.94931612116723,0.5564516129032258,0.5564516129032258,124,7,240,240,360,360,LB240/H360
17,EFF_MID__EXT_LOW,2,1,3,1,0.3333333333333333,1.491008402504072,1.491008402504072,1.5180491956722981,1.5180491956722981,1.3034478945925856,119.61530621801617,0.5225225225225225,0.5225225225225225,111,11,30,30,960,960,LB30/H960
17,EFF_MID__RANGE_HIGH,1,3,10,3,0.3,1.1243418349265257,1.6645485499263655,1.443687084681868,2.058720343885632,1.5100165336649598,127.23755089858948,0.53,0.5466666666666667,300,10,60,60,240,480,LB60/H240;LB60/H360;LB60/H480
17,EFF_MID__RANGE_HIGH,2,9,19,9,0.47368421052631576,0.29909004775192066,1.3635770305275525,1.4238112629226225,2.9398506672275078,1.8945454223964497,112.82830187603028,0.5277777777777778,0.5786518149531847,668,7,120,240,240,960,LB180/H240;LB240/H240;LB180/H360;LB240/H360;LB240/H480;LB180/H720;LB240/H720;LB120/H960;LB180/H960
17,EFF_MID__RV_HIGH,1,6,11,6,0.5454545454545454,0.2595591302176419,2.4123271687381567,2.312340736736199,4.421082182465288,2.4703174325845625,100.63336756651809,0.532608695652174,0.5679710144927536,535,9,240,360,240,960,LB240/H240;LB360/H240;LB360/H360;LB360/H480;LB360/H720;LB360/H960
17,EFF_MID__RV_HIGH,2,2,8,2,0.25,0.7586188388350007,1.9627318688667856,1.6181991991661189,2.4331779438767147,1.6717508499017804,106.6872291506158,0.5360824742268041,0.5463917525773196,194,8,60,60,360,480,LB60/H360;LB60/H480
17,RV_MID__RANGE_HIGH,1,1,4,1,0.25,0.35428661034413783,0.35428661034413783,0.7251166908884925,0.7251166908884925,1.2911551099313048,50.97851578324746,0.5507246376811594,0.5507246376811594,69,5,60,60,240,240,LB60/H240
17,RV_MID__RANGE_LOW,1,2,7,2,0.2857142857142857,1.29188309667206,1.4242620558285708,1.8697210672787774,1.9819161965890424,1.67929589246113,127.08362130972117,0.5975609756097561,0.6036585365853658,164,7,240,240,720,960,LB240/H720;LB240/H960
18,DRIVE_DOWN__EFF_MID,1,1,4,1,0.25,2.2841925825960425,2.2841925825960425,2.856017358763721,2.856017358763721,1.6600492907054347,119.19956912271489,0.5289855072463768,0.5289855072463768,138,8,240,240,960,960,LB240/H960
18,DRIVE_DOWN__RANGE_HIGH,1,1,4,1,0.25,0.11205364878271895,0.11205364878271895,0.9513969307979719,0.9513969307979719,1.2754833432008417,147.94737769487625,0.5460122699386503,0.5460122699386503,163,10,120,120,240,240,LB120/H240
18,DRIVE_DOWN__RV_HIGH,1,1,4,1,0.25,1.3493375868554927,1.3493375868554927,1.7827517889629683,1.7827517889629683,1.5661967171725089,147.6953361739255,0.5379746835443038,0.5379746835443038,158,12,120,120,240,240,LB120/H240
18,DRIVE_DOWN__RV_HIGH,2,1,5,1,0.2,0.5648449286195203,0.5648449286195203,1.3943073685585092,1.3943073685585092,1.345439499847124,156.7004608748319,0.525974025974026,0.525974025974026,154,9,240,240,360,360,LB240/H360
18,DRIVE_DOWN__STR_B40_60,1,1,3,1,0.3333333333333333,0.0603017079702064,0.0603017079702064,1.1447090824903854,1.1447090824903854,1.4932791839360118,56.66938582929326,0.5604395604395604,0.5604395604395604,91,11,360,360,240,240,LB360/H240
18,DRIVE_DOWN__STR_B60_80,1,2,7,2,0.2857142857142857,1.015563314806154,1.2926713820138227,1.12662227971872,1.9215347327159495,1.4891312086201856,84.98460032917257,0.5652173913043478,0.5815217391304348,184,5,240,240,720,960,LB240/H720;LB240/H960
18,DRIVE_UP__STR_B0_20,1,1,4,1,0.25,1.9289624017011713,1.9289624017011713,2.066792314480327,2.066792314480327,1.4281103186093054,98.41966130564654,0.5304347826086957,0.5304347826086957,115,5,60,60,960,960,LB60/H960
18,DRIVE_UP__STR_B60_80,1,1,5,1,0.2,0.5187550229010252,0.5187550229010252,1.6123477571087028,1.6123477571087028,1.5541627896236385,94.01885889195447,0.5321100917431193,0.5321100917431193,109,10,240,240,360,360,LB240/H360
18,DRIVE_UP__STR_B80_100,1,1,3,1,0.3333333333333333,1.6373620260659403,1.6373620260659403,3.9481801013257445,3.9481801013257445,2.0960905225572017,97.50085065793996,0.651685393258427,0.651685393258427,89,8,360,360,960,960,LB360/H960
18,EFF_HIGH__RV_MID,1,1,5,1,0.2,0.6712012808170232,0.6712012808170232,1.8504813238142774,1.8504813238142774,1.5247816986625746,151.45848003851017,0.5221238938053098,0.5221238938053098,113,18,240,240,480,480,LB240/H480
18,EFF_HIGH__RV_MID,2,1,4,1,0.25,1.2054455954521748,1.2054455954521748,3.17937988594952,3.17937988594952,1.800850466245396,71.8004277919611,0.5849056603773585,0.5849056603773585,106,8,120,120,960,960,LB120/H960
18,EFF_LOW__EXT_HIGH,1,1,4,1,0.25,0.3470995737334506,0.3470995737334506,2.440269787820383,2.440269787820383,2.2909786833704255,45.69287361831522,0.6730769230769231,0.6730769230769231,52,4,180,180,240,240,LB180/H240
18,EFF_LOW__RANGE_HIGH,1,1,5,1,0.2,0.15111957848710847,0.15111957848710847,5.216419031745223,5.216419031745223,2.8638614712939305,79.61485388765819,0.5384615384615384,0.5384615384615384,52,8,240,240,360,360,LB240/H360
18,EFF_MID__EXT_MID,1,1,4,1,0.25,0.047177631517202015,0.047177631517202015,1.045428257199832,1.045428257199832,1.2123554584853449,113.40232329756431,0.5511811023622047,0.5511811023622047,127,8,360,360,720,720,LB360/H720
18,EFF_MID__RANGE_MID,1,1,5,1,0.2,0.44689310882193667,0.44689310882193667,0.75793715066918,0.75793715066918,1.1586128048384234,152.22037743709927,0.5396825396825397,0.5396825396825397,126,9,60,60,720,720,LB60/H720
18,RV_HIGH__RANGE_MID,1,2,5,2,0.4,0.5206633745417112,0.7612894279241003,1.7791894679709523,1.964917399205983,1.6018996465208124,140.68583834152798,0.5370370370370371,0.5555555555555556,108,10,360,360,720,960,LB360/H720;LB360/H960
18,RV_MID__RANGE_HIGH,1,2,6,2,0.3333333333333333,0.29802392188387383,0.7654102843369054,0.4842571016917473,1.354845840173201,1.5207492878113036,109.46393145984683,0.5633802816901409,0.5733568075117371,143,5,180,240,240,240,LB180/H240;LB240/H240
18,RV_MID__RANGE_HIGH,2,2,8,2,0.25,0.7899485485962032,0.7983145947305768,1.7830242614378757,1.9865358303065972,1.649738341005199,79.62197573330039,0.5783132530120482,0.6144578313253012,166,12,120,120,360,480,LB120/H360;LB120/H480
18,RV_MID__RANGE_HIGH,3,1,5,1,0.2,0.5461229929500371,0.5461229929500371,2.7790044597705377,2.7790044597705377,2.127074556202114,117.45638508920564,0.5694444444444444,0.5694444444444444,72,13,240,240,480,480,LB240/H480
19,DRIVE_DOWN__EFF_HIGH,1,1,4,1,0.25,1.0002866565901891,1.0002866565901891,1.9093730572855687,1.9093730572855687,1.5911605318064574,126.4072895462472,0.5222929936305732,0.5222929936305732,157,9,180,180,240,240,LB180/H240
19,DRIVE_DOWN__STR_B20_40,1,1,4,1,0.25,0.29491921608540334,0.29491921608540334,0.789505587462305,0.789505587462305,1.2768199314226536,57.23763000846036,0.5368421052631579,0.5368421052631579,95,8,240,240,240,240,LB240/H240
19,DRIVE_DOWN__STR_B60_80,1,1,3,1,0.3333333333333333,0.4938935475152788,0.4938935475152788,1.4977759971368512,1.4977759971368512,1.4303648227217087,86.61016508961032,0.5647058823529412,0.5647058823529412,85,5,360,360,240,240,LB360/H240
19,DRIVE_DOWN__STR_B80_100,1,1,4,1,0.25,0.3233129233119224,0.3233129233119224,3.276031513029076,3.276031513029076,1.9972640064941005,152.04463397102802,0.6,0.6,95,6,60,60,240,240,LB60/H240
19,DRIVE_DOWN__STR_B80_100,2,1,4,1,0.25,1.7141247433279978,1.7141247433279978,4.904191042236434,4.904191042236434,2.4806387032357766,138.62160466625073,0.5670103092783505,0.5670103092783505,97,6,180,180,240,240,LB180/H240
19,DRIVE_UP__RANGE_MID,1,2,5,2,0.4,0.5075319927957954,1.0481392194092198,1.7484557141388064,1.7881472297621188,1.3852723023372016,126.04971176827547,0.5472972972972973,0.5506756756756757,296,7,30,30,720,960,LB30/H720;LB30/H960
19,DRIVE_UP__STR_B60_80,1,1,4,1,0.25,0.38704562601520115,0.38704562601520115,2.5950711873123873,2.5950711873123873,1.5759973411844708,70.99979322001975,0.5647058823529412,0.5647058823529412,85,5,120,120,960,960,LB120/H960
19,DRIVE_UP__STR_B80_100,1,1,3,1,0.3333333333333333,1.1647990539126691,1.1647990539126691,3.465411777286358,3.465411777286358,1.8964164838783724,140.70191253777983,0.5483870967741935,0.5483870967741935,93,12,360,360,960,960,LB360/H960
19,EFF_HIGH__EXT_MID,1,2,6,2,0.3333333333333333,0.9704899663594597,1.5195942097662432,1.423128562421239,1.8392817325147257,1.294487400962036,158.81349402327726,0.5238095238095238,0.5405932864949259,248,8,180,240,960,960,LB180/H960;LB240/H960
19,EFF_HIGH__RV_MID,1,1,4,1,0.25,0.9167639945068811,0.9167639945068811,2.783272510186633,2.783272510186633,1.8552364290739878,148.54755206373827,0.59375,0.59375,96,13,360,360,480,480,LB360/H480
19,EFF_HIGH__RV_MID,2,1,5,1,0.2,0.18775073955721525,0.18775073955721525,2.027130507688327,2.027130507688327,1.46749796619443,103.53285136944756,0.5454545454545454,0.5454545454545454,88,7,180,180,720,720,LB180/H720
19,EFF_LOW__EXT_HIGH,1,2,6,2,0.3333333333333333,1.0556310276013996,2.4767358197956217,2.538105035376417,3.7028503449449093,2.1957220827715367,113.37498194264346,0.576271186440678,0.5847457627118644,118,7,360,360,480,720,LB360/H480;LB360/H720
19,EFF_LOW__EXT_HIGH,2,1,5,1,0.2,0.4696260252799483,0.4696260252799483,1.493709873104922,1.493709873104922,1.3893216335850325,48.729033064728014,0.5925925925925926,0.5925925925925926,54,4,120,120,720,720,LB120/H720
19,EFF_LOW__EXT_MID,1,1,3,1,0.3333333333333333,1.9791378920475522,1.9791378920475522,2.360398520536017,2.360398520536017,1.4465984649497587,109.60718390548693,0.5529411764705883,0.5529411764705883,85,6,30,30,960,960,LB30/H960
19,EFF_LOW__RANGE_HIGH,1,1,4,1,0.25,0.6133236782572421,0.6133236782572421,1.049239878279924,1.049239878279924,1.2128029059807752,89.2852193067342,0.5283018867924528,0.5283018867924528,53,6,120,120,240,240,LB120/H240
19,EFF_LOW__RANGE_HIGH,2,4,9,4,0.4444444444444444,1.1307762406237465,3.7591077008378377,2.736077501638245,6.252141193701665,2.6421191001509268,109.30133877181677,0.5636363636363636,0.6181818181818182,220,7,360,360,360,960,LB360/H360;LB360/H480;LB360/H720;LB360/H960
19,EFF_LOW__RANGE_HIGH,3,1,4,1,0.25,2.3466845602927004,2.3466845602927004,3.2028271371947232,3.2028271371947232,1.5523524463203466,98.00195310937485,0.6290322580645161,0.6290322580645161,62,4,60,60,960,960,LB60/H960
19,EFF_LOW__RANGE_MID,1,1,3,1,0.3333333333333333,0.6475402277844653,0.6475402277844653,1.9920974698171292,1.9920974698171292,1.3891538282011067,103.56513749118787,0.6016260162601627,0.6016260162601627,123,6,30,30,960,960,LB30/H960
19,EFF_LOW__RV_HIGH,1,1,4,1,0.25,0.4398541118357409,0.4398541118357409,1.9243520948902777,1.9243520948902777,1.8047853544388532,63.867121118271754,0.5454545454545454,0.5454545454545454,88,9,360,360,360,360,LB360/H360
19,EFF_LOW__RV_HIGH,2,1,4,1,0.25,4.6225216369312,4.6225216369312,5.086575435612968,5.086575435612968,2.2920266223038253,123.7560171229908,0.5454545454545454,0.5454545454545454,88,8,360,360,720,720,LB360/H720
19,EFF_LOW__RV_LOW,1,1,5,1,0.2,0.18463513388236932,0.18463513388236932,1.0323767893729756,1.0323767893729756,1.2863299756458015,97.3064120420992,0.5517241379310345,0.5517241379310345,145,8,60,60,720,720,LB60/H720
19,EFF_MID__RANGE_HIGH,1,1,3,1,0.3333333333333333,1.3177933600418648,1.3177933600418648,1.34350458962782,1.34350458962782,1.1993099211496636,96.96463796266235,0.5319148936170213,0.5319148936170213,94,5,30,30,960,960,LB30/H960
19,RV_HIGH__RANGE_MID,1,1,4,1,0.25,0.06420897759175066,0.06420897759175066,1.705093357923616,1.705093357923616,1.8165806769970942,43.388272743901766,0.5925925925925926,0.5925925925925926,54,5,240,240,240,240,LB240/H240
19,RV_HIGH__RANGE_MID,2,1,4,1,0.25,0.9419515557914199,0.9419515557914199,1.1114884911076421,1.1114884911076421,1.3211358840637857,49.74571787064404,0.5365853658536586,0.5365853658536586,82,4,30,30,360,360,LB30/H360
19,RV_MID__RANGE_HIGH,1,3,10,3,0.3,1.3170031331213445,2.122250542383047,3.32183312705936,4.2616024087924975,2.8257676727632495,82.8440004706081,0.6111111111111112,0.6666666666666666,162,6,240,240,480,960,LB240/H480;LB240/H720;LB240/H960
19,RV_MID__RANGE_HIGH,2,3,9,3,0.3333333333333333,1.015139127038954,1.7272526748823305,1.7686565808900319,2.4988830398698068,1.8037622610329274,72.98529512328194,0.5507246376811594,0.5954286538322878,205,6,60,120,720,960,LB60/H720;LB120/H720;LB120/H960
20,DRIVE_DOWN__RANGE_HIGH,1,1,4,1,0.25,1.9945942913007828,1.9945942913007828,3.419721339612841,3.419721339612841,2.2149276962303817,133.45303067110933,0.6363636363636364,0.6363636363636364,165,7,120,120,240,240,LB120/H240
20,DRIVE_DOWN__RV_MID,1,2,6,2,0.3333333333333333,0.054485612357989946,0.3526118586831076,0.8014233564712607,1.116160297002407,1.4312465446011993,95.7790922557516,0.5306122448979592,0.5748299319727892,294,18,360,360,360,480,LB360/H360;LB360/H480
20,DRIVE_DOWN__STR_B40_60,1,1,4,1,0.25,0.08465529877614562,0.08465529877614562,0.5884246233204606,0.5884246233204606,1.1813220914669116,84.98532975962203,0.5333333333333333,0.5333333333333333,90,5,360,360,480,480,LB360/H480
20,DRIVE_DOWN__STR_B60_80,1,2,8,2,0.25,1.578642467533525,1.9677018466630214,1.7891044513785195,2.1809427303392424,1.6651188626561397,101.5623205254424,0.5581395348837209,0.5697674418604651,172,5,240,240,480,720,LB240/H480;LB240/H720
