symbol,partition,side,source,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,outcome,outcome_bar_start,minutes_entry_to_h2
BNBUSDT,development,SHORT,SHORT_2000,2023-08-22 02:10:00+00:00,210.23,2023-08-22 02:05:00+00:00,212.12,209.91,2.210000000000008,210.2415,211.3465,209.468,35.0,H2,2023-08-22 02:45:00+00:00,35.0
BNBUSDT,development,LONG,RAW_0530,2023-08-25 13:05:00+00:00,216.61,2023-08-25 13:00:00+00:00,216.68,214.79,1.8900000000000148,216.3965,215.4515,217.05800000000002,120.0,H2,2023-08-25 13:05:00+00:00,0.0
BNBUSDT,development,LONG,ALT_0330,2023-09-06 11:50:00+00:00,214.95,2023-09-06 11:45:00+00:00,215.07,214.03,1.039999999999992,214.914,214.394,215.278,165.0,H2,2023-09-06 12:05:00+00:00,15.0
BNBUSDT,development,LONG,ALT_0330,2023-09-13 10:20:00+00:00,211.72,2023-09-13 10:15:00+00:00,212.06,209.28,2.780000000000001,211.643,210.25300000000001,212.616,75.0,H2,2023-09-13 11:45:00+00:00,85.0
BNBUSDT,development,SHORT,SHORT_2000,2023-09-15 01:55:00+00:00,211.71,2023-09-15 01:50:00+00:00,212.97,211.5,1.4699999999999989,211.7205,212.4555,211.206,20.0,OPPOSITE_BREAK,2023-09-15 05:10:00+00:00,
BNBUSDT,development,LONG,RAW_0530,2023-09-18 12:20:00+00:00,219.68,2023-09-18 12:15:00+00:00,220.18,216.43,3.75,219.6175,217.7425,220.93,75.0,H2,2023-09-18 12:25:00+00:00,5.0
BNBUSDT,development,LONG,ALT_0330,2023-10-04 10:15:00+00:00,212.69,2023-10-04 10:10:00+00:00,212.97,210.79,2.180000000000007,212.643,211.553,213.406,70.0,H2,2023-10-04 12:35:00+00:00,140.0
BNBUSDT,development,SHORT,SHORT_2000,2023-10-12 01:50:00+00:00,205.21,2023-10-12 01:45:00+00:00,206.81,204.95,1.8600000000000136,205.22899999999998,206.159,204.57799999999997,15.0,H2,2023-10-12 02:10:00+00:00,20.0
BNBUSDT,development,LONG,LONDON,2023-10-19 14:55:00+00:00,211.12,2023-10-19 14:50:00+00:00,211.4,209.54,1.8600000000000136,211.121,210.191,211.77200000000002,80.0,H2,2023-10-19 15:00:00+00:00,5.0
BNBUSDT,development,LONG,ALT_0330,2023-11-02 12:05:00+00:00,231.53,2023-11-02 12:00:00+00:00,232.14,227.81,4.329999999999984,231.4905,229.3255,233.00599999999997,180.0,H2,2023-11-02 12:45:00+00:00,40.0
BNBUSDT,development,LONG,RAW_0530,2023-11-06 11:15:00+00:00,244.7,2023-11-06 11:10:00+00:00,244.98,241.58,3.3999999999999773,244.47,242.77,245.66,10.0,H2,2023-11-06 11:15:00+00:00,0.0
BNBUSDT,development,SHORT,SHORT_2000,2023-11-07 01:55:00+00:00,251.65,2023-11-07 01:50:00+00:00,256.0,250.9,5.099999999999994,251.665,254.215,249.88,20.0,H2,2023-11-07 02:25:00+00:00,30.0
BNBUSDT,development,LONG,RAW_0530,2023-11-15 11:55:00+00:00,246.63,2023-11-15 11:50:00+00:00,246.95,244.74,2.2099999999999795,246.61849999999998,245.5135,247.392,50.0,H2,2023-11-15 11:55:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2023-11-20 09:50:00+00:00,247.67,2023-11-20 09:45:00+00:00,247.99,245.4,2.5900000000000034,247.60150000000002,246.3065,248.508,285.0,H2,2023-11-20 09:50:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2023-11-29 07:05:00+00:00,230.4,2023-11-29 07:00:00+00:00,230.64,228.81,1.829999999999984,230.3655,229.4505,231.00599999999997,120.0,H2,2023-11-29 07:10:00+00:00,5.0
BNBUSDT,development,LONG,RAW_0530,2023-12-13 11:20:00+00:00,250.47,2023-12-13 11:15:00+00:00,251.42,244.54,6.8799999999999955,250.38799999999998,246.94799999999998,252.796,15.0,H2,2023-12-13 16:00:00+00:00,280.0
BNBUSDT,development,LONG,RAW_0530,2023-12-19 12:25:00+00:00,252.41,2023-12-19 12:20:00+00:00,253.28,244.82,8.460000000000008,252.011,247.781,254.972,80.0,H2,2023-12-19 16:35:00+00:00,250.0
BNBUSDT,development,LONG,LONDON,2023-12-28 13:45:00+00:00,336.99,2023-12-28 13:40:00+00:00,337.39,323.05,14.339999999999975,335.239,328.069,340.258,10.0,H2,2023-12-28 13:45:00+00:00,0.0
BNBUSDT,development,LONG,LONDON,2024-01-08 13:55:00+00:00,301.14,2024-01-08 13:50:00+00:00,301.89,296.4,5.490000000000009,301.06649999999996,298.32149999999996,302.988,20.0,H2,2024-01-08 14:00:00+00:00,5.0
BNBUSDT,development,LONG,RAW_0530,2024-01-25 12:00:00+00:00,294.64,2024-01-25 11:55:00+00:00,295.2,287.74,7.4599999999999795,294.081,290.351,296.692,55.0,H2,2024-01-25 12:00:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2024-02-02 07:20:00+00:00,302.27,2024-02-02 07:15:00+00:00,302.76,299.22,3.5399999999999636,302.229,300.459,303.46799999999996,135.0,H2,2024-02-02 07:30:00+00:00,10.0
BNBUSDT,development,LONG,RAW_0530,2024-02-16 13:55:00+00:00,362.43,2024-02-16 13:50:00+00:00,363.63,350.65,12.980000000000018,361.683,355.193,366.226,170.0,H2,2024-02-16 14:00:00+00:00,5.0
BNBUSDT,development,SHORT,SHORT_2000,2024-02-27 02:30:00+00:00,398.47,2024-02-27 02:25:00+00:00,405.0,397.55,7.449999999999989,398.6675,402.3925,396.06,55.0,H2,2024-02-27 04:40:00+00:00,130.0
BNBUSDT,development,LONG,ALT_0330,2024-03-26 10:00:00+00:00,596.55,2024-03-26 09:55:00+00:00,597.63,590.21,7.419999999999959,596.517,592.807,599.114,55.0,OPPOSITE_BREAK,2024-03-26 13:25:00+00:00,
BNBUSDT,development,LONG,RAW_2330,2024-04-08 06:05:00+00:00,584.44,2024-04-08 06:00:00+00:00,584.66,577.21,7.449999999999932,583.5425,579.8175,586.15,60.0,H2,2024-04-08 07:25:00+00:00,80.0
BNBUSDT,development,SHORT,SHORT_2000,2024-04-08 03:05:00+00:00,578.22,2024-04-08 03:00:00+00:00,584.66,577.44,7.219999999999914,578.523,582.133,575.9960000000001,90.0,H2,2024-04-08 03:10:00+00:00,5.0
BNBUSDT,development,LONG,RAW_2330,2024-04-10 06:50:00+00:00,582.15,2024-04-10 06:45:00+00:00,583.57,573.56,10.010000000000105,582.0685000000001,577.0635,585.5720000000001,105.0,H2,2024-04-10 07:35:00+00:00,45.0
BNBUSDT,development,LONG,RAW_0530,2024-04-15 11:20:00+00:00,582.26,2024-04-15 11:15:00+00:00,584.5,565.38,19.120000000000005,581.632,572.072,588.324,15.0,OPPOSITE_BREAK,2024-04-15 14:10:00+00:00,
BNBUSDT,development,LONG,RAW_2330,2024-04-17 05:30:00+00:00,544.34,2024-04-17 05:25:00+00:00,545.9,534.34,11.559999999999945,544.1659999999999,538.386,548.212,25.0,H2,2024-04-17 09:20:00+00:00,230.0
BNBUSDT,development,LONG,LONDON,2024-05-08 18:40:00+00:00,586.2,2024-05-08 18:35:00+00:00,587.2,577.99,9.210000000000036,585.8185000000001,581.2135000000001,589.042,305.0,H2,2024-05-08 19:00:00+00:00,20.0
BNBUSDT,development,SHORT,SHORT_2000,2024-05-31 05:40:00+00:00,591.95,2024-05-31 05:35:00+00:00,597.45,591.51,5.940000000000055,592.401,595.371,590.322,245.0,H2,2024-05-31 07:45:00+00:00,125.0
BNBUSDT,development,LONG,ALT_0330,2024-06-06 09:20:00+00:00,706.58,2024-06-06 09:15:00+00:00,709.0,691.77,17.230000000000018,706.4155,697.8004999999999,712.446,15.0,H2,2024-06-06 10:10:00+00:00,50.0
BNBUSDT,development,SHORT,SHORT_2000,2024-06-07 03:00:00+00:00,702.05,2024-06-07 02:55:00+00:00,712.15,700.37,11.779999999999973,702.137,708.027,698.014,85.0,H2,2024-06-07 07:40:00+00:00,280.0
BNBUSDT,development,LONG,RAW_2330,2024-06-14 05:20:00+00:00,602.75,2024-06-14 05:15:00+00:00,603.53,594.0,9.529999999999973,602.1005,597.3355,605.4359999999999,15.0,H2,2024-06-14 05:30:00+00:00,10.0
BNBUSDT,development,LONG,ALT_0330,2024-08-13 10:20:00+00:00,524.05,2024-08-13 10:15:00+00:00,524.58,514.61,9.970000000000027,523.0845,518.0995,526.5740000000001,75.0,H2,2024-08-13 12:10:00+00:00,110.0
BNBUSDT,development,SHORT,SHORT_2000,2024-08-15 05:50:00+00:00,520.17,2024-08-15 05:45:00+00:00,527.18,519.45,7.7299999999999045,520.6095,524.4745,517.9040000000001,255.0,H2,2024-08-15 05:55:00+00:00,5.0
BNBUSDT,development,LONG,LONDON,2024-08-15 14:20:00+00:00,527.38,2024-08-15 14:15:00+00:00,528.78,515.38,13.399999999999977,526.77,520.0699999999999,531.4599999999999,45.0,H2,2024-08-15 14:30:00+00:00,10.0
BNBUSDT,development,SHORT,SHORT_2000,2024-08-30 02:40:00+00:00,532.69,2024-08-30 02:35:00+00:00,537.45,532.08,5.3700000000000045,532.8855000000001,535.5705,531.0060000000001,65.0,H2,2024-08-30 02:45:00+00:00,5.0
BNBUSDT,development,LONG,RAW_0530,2024-09-03 12:20:00+00:00,537.0,2024-09-03 12:15:00+00:00,537.76,531.59,6.169999999999959,536.8345,533.7495,538.994,75.0,H2,2024-09-03 12:20:00+00:00,0.0
BNBUSDT,development,LONG,ALT_0330,2024-09-27 09:35:00+00:00,607.83,2024-09-27 09:30:00+00:00,608.79,600.12,8.669999999999959,607.4895,603.1545,610.524,30.0,H2,2024-09-27 11:55:00+00:00,140.0
BNBUSDT,development,LONG,RAW_2330,2024-10-01 05:30:00+00:00,579.14,2024-10-01 05:25:00+00:00,581.66,563.4,18.25999999999999,578.9209999999999,569.7909999999999,585.312,25.0,H2,2024-10-01 06:15:00+00:00,45.0
BNBUSDT,development,LONG,RAW_2330,2024-10-07 07:20:00+00:00,575.67,2024-10-07 07:15:00+00:00,577.13,567.33,9.799999999999955,575.66,570.76,579.09,135.0,H2,2024-10-07 08:15:00+00:00,55.0
BNBUSDT,development,LONG,ALT_0330,2024-10-08 09:25:00+00:00,570.88,2024-10-08 09:20:00+00:00,572.2,559.04,13.160000000000082,570.226,563.646,574.8320000000001,20.0,H2,2024-10-08 09:50:00+00:00,25.0
BNBUSDT,development,LONG,RAW_0530,2024-10-14 11:45:00+00:00,580.9,2024-10-14 11:40:00+00:00,581.79,575.13,6.659999999999968,580.7909999999999,577.461,583.122,40.0,H2,2024-10-14 12:10:00+00:00,25.0
BNBUSDT,development,SHORT,SHORT_2000,2024-10-23 01:45:00+00:00,591.99,2024-10-23 01:40:00+00:00,596.64,591.31,5.330000000000041,592.1094999999999,594.7745,590.2439999999999,10.0,H2,2024-10-23 02:20:00+00:00,35.0
BNBUSDT,development,SHORT,SHORT_2000,2024-10-28 04:45:00+00:00,586.7,2024-10-28 04:40:00+00:00,590.94,586.26,4.680000000000064,586.962,589.302,585.324,190.0,H2,2024-10-28 05:25:00+00:00,40.0
BNBUSDT,development,LONG,RAW_2330,2024-11-06 07:50:00+00:00,586.49,2024-11-06 07:45:00+00:00,589.42,563.13,26.289999999999964,585.4765,572.3315,594.678,165.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,ALT_0330,2024-11-15 10:10:00+00:00,622.44,2024-11-15 10:05:00+00:00,625.12,607.1,18.019999999999982,622.417,613.407,628.724,65.0,H2,2024-11-15 12:10:00+00:00,120.0
BNBUSDT,development,LONG,ALT_0330,2024-11-28 10:15:00+00:00,659.37,2024-11-28 10:10:00+00:00,659.71,643.62,16.090000000000032,657.2965,649.2515,662.928,70.0,H2,2024-11-28 10:15:00+00:00,0.0
BNBUSDT,development,LONG,RAW_0530,2024-11-28 11:55:00+00:00,659.57,2024-11-28 11:50:00+00:00,661.73,646.55,15.180000000000064,659.453,651.8629999999999,664.7660000000001,50.0,H2,2024-11-28 12:00:00+00:00,5.0
BNBUSDT,development,LONG,LONDON,2024-11-29 13:45:00+00:00,658.01,2024-11-29 13:40:00+00:00,659.38,650.0,9.379999999999995,657.973,653.283,661.256,10.0,H2,2024-11-29 13:45:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2024-12-11 05:15:00+00:00,679.0,2024-12-11 05:10:00+00:00,682.28,659.1,23.17999999999995,678.803,667.213,686.9159999999999,10.0,H2,2024-12-11 06:35:00+00:00,80.0
BNBUSDT,development,LONG,ALT_0330,2024-12-19 11:50:00+00:00,703.39,2024-12-19 11:45:00+00:00,704.33,693.84,10.490000000000009,702.7565000000001,697.5115000000001,706.428,165.0,H2,2024-12-19 11:50:00+00:00,0.0
BNBUSDT,development,LONG,RAW_0530,2024-12-19 11:50:00+00:00,703.39,2024-12-19 11:45:00+00:00,704.33,696.3,8.030000000000086,703.1255,699.1105,705.936,45.0,H2,2024-12-19 11:50:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2024-12-20 07:35:00+00:00,676.75,2024-12-20 07:30:00+00:00,679.16,662.15,17.00999999999999,676.6084999999999,668.1034999999999,682.562,150.0,OPPOSITE_BREAK,2024-12-20 08:15:00+00:00,
BNBUSDT,development,LONG,RAW_0530,2024-12-31 12:45:00+00:00,707.05,2024-12-31 12:40:00+00:00,708.47,698.0,10.470000000000027,706.8995,701.6645,710.5640000000001,100.0,H2,2024-12-31 13:15:00+00:00,30.0
BNBUSDT,development,LONG,LONDON,2024-12-31 13:50:00+00:00,711.3,2024-12-31 13:45:00+00:00,712.2,700.05,12.150000000000091,710.3775,704.3025,714.6300000000001,15.0,H2,2024-12-31 13:50:00+00:00,0.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-01-03 07:05:00+00:00,701.85,2025-01-03 07:00:00+00:00,706.83,701.49,5.340000000000032,702.291,704.961,700.422,330.0,H2,2025-01-03 07:05:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_0530,2025-01-06 11:45:00+00:00,718.53,2025-01-06 11:40:00+00:00,719.67,710.83,8.839999999999918,718.3439999999999,713.924,721.438,40.0,H2,2025-01-06 14:45:00+00:00,180.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-01-07 02:10:00+00:00,728.61,2025-01-07 02:05:00+00:00,746.0,725.71,20.289999999999964,728.7535,738.8985,721.652,35.0,NO_H2_BY_END,,
BNBUSDT,reference_validation,LONG,LONDON,2025-01-31 14:45:00+00:00,684.68,2025-01-31 14:40:00+00:00,685.3,676.89,8.409999999999968,684.0385,679.8335,686.982,70.0,H2,2025-01-31 15:20:00+00:00,35.0
BNBUSDT,reference_validation,LONG,RAW_0530,2025-02-03 12:35:00+00:00,578.61,2025-02-03 12:30:00+00:00,582.2,554.43,27.770000000000095,578.0345,564.1495,587.754,90.0,H2,2025-02-03 15:20:00+00:00,165.0
BNBUSDT,reference_validation,LONG,RAW_2330,2025-02-06 05:55:00+00:00,576.86,2025-02-06 05:50:00+00:00,578.38,566.28,12.100000000000023,576.5649999999999,570.515,580.8,50.0,H2,2025-02-06 06:15:00+00:00,20.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-02-10 02:05:00+00:00,603.08,2025-02-10 02:00:00+00:00,622.28,602.25,20.029999999999973,605.2545,615.2695,598.244,30.0,H2,2025-02-10 02:05:00+00:00,0.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-02-19 02:00:00+00:00,640.29,2025-02-19 01:55:00+00:00,648.35,639.0,9.350000000000023,640.4025,645.0775,637.13,25.0,OPPOSITE_BREAK,2025-02-19 03:45:00+00:00,
BNBUSDT,reference_validation,LONG,ALT_0330,2025-02-25 11:50:00+00:00,609.42,2025-02-25 11:45:00+00:00,612.71,585.71,27.0,608.6600000000001,595.1600000000001,618.11,165.0,H2,2025-02-25 12:05:00+00:00,15.0
BNBUSDT,reference_validation,LONG,ALT_0330,2025-03-13 11:10:00+00:00,581.6,2025-03-13 11:05:00+00:00,582.08,572.85,9.230000000000018,580.6955,576.0805,583.926,125.0,H2,2025-03-13 12:30:00+00:00,80.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-03-19 01:50:00+00:00,621.51,2025-03-19 01:45:00+00:00,632.84,620.01,12.830000000000041,621.9345,628.3495,617.444,15.0,H2,2025-03-19 01:50:00+00:00,0.0
BNBUSDT,reference_validation,LONG,ALT_0330,2025-03-21 10:30:00+00:00,632.81,2025-03-21 10:25:00+00:00,633.83,624.09,9.740000000000009,632.369,627.499,635.778,85.0,H2,2025-03-21 10:35:00+00:00,5.0
BNBUSDT,reference_validation,LONG,LONDON,2025-03-31 14:30:00+00:00,600.7,2025-03-31 14:25:00+00:00,602.66,586.48,16.17999999999995,600.233,592.143,605.896,55.0,H2,2025-03-31 14:30:00+00:00,0.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-04-02 01:50:00+00:00,606.91,2025-04-02 01:45:00+00:00,615.36,606.32,9.039999999999964,607.676,612.196,604.5120000000001,15.0,H2,2025-04-02 01:55:00+00:00,5.0
BNBUSDT,reference_validation,LONG,RAW_2330,2025-04-14 08:20:00+00:00,590.08,2025-04-14 08:15:00+00:00,591.0,582.87,8.129999999999995,589.7805,585.7155,592.626,195.0,H2,2025-04-14 08:40:00+00:00,20.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-05-05 01:45:00+00:00,584.89,2025-05-05 01:40:00+00:00,589.6,584.16,5.440000000000055,584.976,587.696,583.072,10.0,H2,2025-05-05 01:50:00+00:00,5.0
BNBUSDT,reference_validation,LONG,ALT_0330,2025-05-19 09:55:00+00:00,639.79,2025-05-19 09:50:00+00:00,640.75,633.16,7.590000000000032,639.6115,635.8165,642.268,50.0,H2,2025-05-19 10:40:00+00:00,45.0
BNBUSDT,reference_validation,LONG,LONDON,2025-06-11 14:45:00+00:00,671.38,2025-06-11 14:40:00+00:00,672.36,665.71,6.649999999999977,671.3625000000001,668.0375,673.69,70.0,NO_H2_BY_END,,
BNBUSDT,reference_validation,LONG,ALT_0330,2025-07-07 09:15:00+00:00,662.65,2025-07-07 09:10:00+00:00,663.04,660.48,2.5599999999999454,662.656,661.376,663.5519999999999,10.0,H2,2025-07-07 10:15:00+00:00,60.0
BNBUSDT,reference_validation,LONG,RAW_0530,2025-07-11 17:20:00+00:00,694.92,2025-07-11 17:15:00+00:00,695.4,684.44,10.959999999999923,693.756,688.2760000000001,697.592,375.0,H2,2025-07-11 17:20:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_0530,2025-07-15 13:05:00+00:00,682.77,2025-07-15 13:00:00+00:00,682.96,676.39,6.57000000000005,681.9745,678.6895,684.274,120.0,H2,2025-07-15 13:05:00+00:00,0.0
BNBUSDT,reference_validation,LONG,ALT_0330,2025-07-22 11:40:00+00:00,762.07,2025-07-22 11:35:00+00:00,764.55,745.0,19.549999999999955,761.6175,751.8425,768.4599999999999,155.0,H2,2025-07-22 11:45:00+00:00,5.0
BNBUSDT,reference_validation,LONG,LONDON,2025-07-22 15:00:00+00:00,764.74,2025-07-22 14:55:00+00:00,766.96,749.5,17.460000000000036,764.341,755.611,770.452,85.0,H2,2025-07-22 15:15:00+00:00,15.0
BNBUSDT,reference_validation,LONG,RAW_0530,2025-07-23 11:20:00+00:00,799.76,2025-07-23 11:15:00+00:00,800.99,788.2,12.789999999999964,799.0715,792.6765,803.548,15.0,H2,2025-07-23 11:20:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_2330,2025-07-25 10:15:00+00:00,770.8,2025-07-25 10:10:00+00:00,773.08,752.26,20.82000000000005,769.957,759.547,777.244,310.0,H2,2025-07-25 11:25:00+00:00,70.0
BNBUSDT,reference_validation,LONG,LONDON,2025-08-12 14:50:00+00:00,813.99,2025-08-12 14:45:00+00:00,815.13,797.7,17.42999999999995,812.5155,803.8005,818.616,75.0,H2,2025-08-12 15:05:00+00:00,15.0
BNBUSDT,reference_validation,LONG,RAW_2330,2025-08-20 07:55:00+00:00,834.86,2025-08-20 07:50:00+00:00,837.71,818.54,19.170000000000073,834.8345,825.2495,841.5440000000001,170.0,NO_H2_BY_END,,
BNBUSDT,reference_validation,LONG,LONDON,2025-08-27 14:15:00+00:00,860.05,2025-08-27 14:10:00+00:00,861.21,853.41,7.800000000000068,860.0400000000001,856.14,862.7700000000001,40.0,H2,2025-08-27 14:15:00+00:00,0.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-09-03 06:05:00+00:00,849.76,2025-09-03 06:00:00+00:00,854.6,849.48,5.1200000000000045,850.248,852.808,848.456,270.0,OPPOSITE_BREAK,2025-09-03 07:50:00+00:00,
BNBUSDT,reference_validation,LONG,RAW_0530,2025-09-12 13:15:00+00:00,909.09,2025-09-12 13:10:00+00:00,910.19,902.86,7.330000000000041,909.0905,905.4255,911.6560000000001,130.0,H2,2025-09-12 13:55:00+00:00,40.0
BNBUSDT,reference_validation,LONG,LONDON,2025-09-26 16:20:00+00:00,949.55,2025-09-26 16:15:00+00:00,951.4,932.67,18.730000000000018,948.5905,939.2255,955.146,165.0,H2,2025-09-26 16:20:00+00:00,0.0
BNBUSDT,reference_validation,LONG,ALT_0330,2025-10-01 09:25:00+00:00,1028.84,2025-10-01 09:20:00+00:00,1032.31,1003.44,28.86999999999989,1027.9795,1013.5445,1038.0839999999998,20.0,H2,2025-10-01 09:40:00+00:00,15.0
BNBUSDT,reference_validation,LONG,RAW_2330,2025-10-09 07:40:00+00:00,1308.08,2025-10-09 07:35:00+00:00,1317.49,1254.03,63.460000000000036,1307.971,1276.241,1330.182,155.0,NO_H2_BY_END,,
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-10-15 01:45:00+00:00,1202.17,2025-10-15 01:40:00+00:00,1221.69,1199.36,22.330000000000155,1202.7095,1213.8745,1194.8939999999998,10.0,H2,2025-10-15 05:20:00+00:00,215.0
BNBUSDT,reference_validation,LONG,RAW_0530,2025-12-08 14:45:00+00:00,912.2,2025-12-08 14:40:00+00:00,913.25,901.35,11.899999999999977,911.465,905.515,915.63,220.0,H2,2025-12-08 14:45:00+00:00,0.0
BNBUSDT,reference_validation,LONG,LONDON,2025-12-08 14:45:00+00:00,912.2,2025-12-08 14:40:00+00:00,913.25,903.05,10.200000000000045,911.72,906.62,915.29,70.0,H2,2025-12-08 14:45:00+00:00,0.0
BNBUSDT,reference_validation,LONG,LONDON,2025-12-10 16:40:00+00:00,895.22,2025-12-10 16:35:00+00:00,896.18,884.16,12.019999999999982,894.377,888.367,898.584,185.0,H2,2025-12-10 16:45:00+00:00,5.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-12-23 03:25:00+00:00,854.4,2025-12-23 03:20:00+00:00,861.86,853.89,7.970000000000027,855.0855,859.0705,852.2959999999999,110.0,H2,2025-12-23 05:30:00+00:00,125.0
BNBUSDT,reference_validation,LONG,LONDON,2025-12-24 13:50:00+00:00,840.67,2025-12-24 13:45:00+00:00,841.56,835.35,6.209999999999923,840.6284999999999,837.5235,842.8019999999999,15.0,H2,2025-12-24 13:55:00+00:00,5.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2025-12-25 03:20:00+00:00,845.63,2025-12-25 03:15:00+00:00,850.34,845.2,5.139999999999986,845.971,848.541,844.172,105.0,H2,2025-12-25 03:30:00+00:00,10.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2026-01-08 03:00:00+00:00,895.99,2026-01-08 02:55:00+00:00,905.36,894.36,11.0,896.01,901.51,892.16,85.0,H2,2026-01-08 03:40:00+00:00,40.0
BNBUSDT,reference_validation,LONG,LONDON,2026-01-13 13:50:00+00:00,911.54,2026-01-13 13:45:00+00:00,912.14,906.79,5.350000000000023,911.3375,908.6625,913.21,15.0,H2,2026-01-13 14:30:00+00:00,40.0
BNBUSDT,reference_validation,LONG,ALT_0330,2026-01-15 09:20:00+00:00,942.11,2026-01-15 09:15:00+00:00,943.4,929.47,13.92999999999995,941.3104999999999,934.3455,946.1859999999999,15.0,H2,2026-01-15 09:40:00+00:00,20.0
BNBUSDT,reference_validation,LONG,LONDON,2026-01-27 15:10:00+00:00,884.92,2026-01-27 15:05:00+00:00,885.64,877.23,8.409999999999968,884.3785,880.1735,887.322,95.0,H2,2026-01-27 15:10:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_0530,2026-02-16 11:55:00+00:00,618.49,2026-02-16 11:50:00+00:00,619.76,610.05,9.710000000000036,618.3035,613.4485,621.702,50.0,H2,2026-02-16 12:05:00+00:00,10.0
BNBUSDT,reference_validation,LONG,RAW_0530,2026-02-17 14:05:00+00:00,624.29,2026-02-17 14:00:00+00:00,625.38,615.23,10.149999999999977,623.8575,618.7825,627.41,180.0,H2,2026-02-17 14:05:00+00:00,0.0
BNBUSDT,reference_validation,LONG,ALT_0330,2026-02-20 09:30:00+00:00,612.89,2026-02-20 09:25:00+00:00,613.85,605.05,8.800000000000068,612.53,608.13,615.61,25.0,H2,2026-02-20 10:05:00+00:00,35.0
BNBUSDT,reference_validation,LONG,ALT_0330,2026-03-09 09:50:00+00:00,628.47,2026-03-09 09:45:00+00:00,630.07,618.2,11.870000000000005,628.2895000000001,622.3545,632.4440000000001,45.0,H2,2026-03-09 12:20:00+00:00,150.0
BNBUSDT,reference_validation,LONG,ALT_0330,2026-03-24 10:25:00+00:00,636.97,2026-03-24 10:20:00+00:00,638.57,627.13,11.440000000000055,636.854,631.134,640.8580000000001,80.0,H2,2026-03-24 11:35:00+00:00,70.0
BNBUSDT,reference_validation,LONG,RAW_0530,2026-03-31 14:15:00+00:00,613.52,2026-03-31 14:10:00+00:00,613.97,598.6,15.370000000000005,611.6645,603.9795,617.044,190.0,H2,2026-03-31 14:15:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_2330,2026-04-01 06:25:00+00:00,619.48,2026-04-01 06:20:00+00:00,620.2,614.07,6.1299999999999955,619.2805000000001,616.2155,621.426,80.0,H2,2026-04-01 06:25:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_2330,2026-04-09 10:45:00+00:00,602.54,2026-04-09 10:40:00+00:00,603.37,597.14,6.230000000000018,602.4355,599.3205,604.616,340.0,H2,2026-04-09 10:45:00+00:00,0.0
BNBUSDT,reference_validation,LONG,RAW_0530,2026-04-13 14:15:00+00:00,599.52,2026-04-13 14:10:00+00:00,600.15,595.42,4.730000000000018,599.4404999999999,597.0754999999999,601.096,190.0,H2,2026-04-13 14:15:00+00:00,0.0
BNBUSDT,reference_validation,LONG,ALT_0330,2026-05-08 11:40:00+00:00,640.4,2026-05-08 11:35:00+00:00,641.32,634.8,6.5200000000000955,640.342,637.082,642.624,155.0,H2,2026-05-08 11:50:00+00:00,10.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2026-05-14 03:20:00+00:00,668.94,2026-05-14 03:15:00+00:00,677.76,668.37,9.389999999999986,669.7785,674.4735,666.492,105.0,H2,2026-05-14 03:20:00+00:00,0.0
BNBUSDT,reference_validation,LONG,LONDON,2026-05-14 14:35:00+00:00,677.54,2026-05-14 14:30:00+00:00,678.83,668.89,9.940000000000055,677.339,672.369,680.8180000000001,60.0,H2,2026-05-14 14:35:00+00:00,0.0
BNBUSDT,reference_validation,LONG,ALT_0330,2026-05-25 09:45:00+00:00,662.47,2026-05-25 09:40:00+00:00,663.48,656.3,7.180000000000064,662.403,658.813,664.916,40.0,H2,2026-05-25 12:05:00+00:00,140.0
BNBUSDT,reference_validation,SHORT,SHORT_2000,2026-06-05 02:55:00+00:00,596.78,2026-06-05 02:50:00+00:00,608.35,595.8,12.550000000000068,597.6825,603.9575,593.29,80.0,H2,2026-06-05 02:55:00+00:00,0.0
