hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
6,3,DRIVE_DOWN__RV_LOW,2,180,240,177,0.576271186440678,207.7253168347352,1.1735893606482215,1.752731903460176,79.87847135685527,8,116,0.4827586206896552,-23.038605674584698,-0.19860866960848877,0.8512735367053023,60.25634052870464,12,-9.35125657510228,-0.16923182526023334,0.48568382593182147,139.81770703528292,12,False,False,False
6,3,DRIVE_DOWN__RV_LOW,2,180,360,177,0.6045197740112994,349.44048576578894,1.9742400325750784,2.1483965997904373,92.05962707404456,6,116,0.3793103448275862,-20.878858315818853,-0.17999015789499012,0.8941847238377846,77.41741467937675,12,-22.520942918371322,-0.09116933854300478,0.41621026765961494,158.08944061106683,12,False,False,False
7,1,DRIVE_DOWN__STR_B40_60,3,240,240,86,0.5697674418604651,228.2496670864354,2.6540658963539,2.391559228615406,32.157618533261,6,81,0.4691358024691358,-56.845680598388945,-0.7017985259060363,0.5637081384757616,74.17512224366438,10,-10.063163939132934,-0.2644239266516149,0.23570737104517397,68.2364277998915,12,False,False,False
7,1,DRIVE_DOWN__STR_B40_60,3,240,360,86,0.6162790697674418,251.7726655586162,2.9275891344025142,2.198449217131423,71.94242359156566,8,81,0.4691358024691358,-33.55083214988093,-0.4142078043195177,0.7411543077394847,65.71853873642358,14,-14.714326729830606,-0.14148426753334448,0.3371259622301198,127.91363538734848,12,True,False,False
7,1,DRIVE_DOWN__STR_B40_60,3,240,480,86,0.627906976744186,353.86493397709614,4.114708534617397,2.5099660839038025,82.29357656431264,6,81,0.5555555555555556,21.588746491584327,0.266527734464004,1.1608176234877632,58.047894355962526,12,-7.235142118863047,0.06477438978282016,0.4624833900872156,143.44036484646898,12,False,True,False
7,2,DRIVE_DOWN__STR_B20_40,3,360,240,86,0.5813953488372093,164.2506637359789,1.909891438790452,1.8697189926029056,39.529337757390806,7,95,0.3684210526315789,-116.17742710618327,-1.222920285328245,0.4445774851067224,123.3516896729295,9,-21.29742962056304,-0.6403087947777436,0.23777770181807348,79.29400663608621,12,False,False,False
7,2,DRIVE_DOWN__STR_B20_40,3,360,360,86,0.5697674418604651,136.7593959363076,1.5902255341431115,1.5499488570962634,46.391209448290574,6,95,0.4105263157894737,-131.7179989600743,-1.3865052522113086,0.4590952882038213,151.98423449216702,9,-15.924112607099145,-0.8718922080184198,0.2962002817718185,89.58681417243587,12,False,False,False
7,2,DRIVE_DOWN__STR_B20_40,3,360,480,86,0.5930232558139535,243.27592127682755,2.8287897822886925,1.8123499638777136,85.68340310523602,4,95,0.43157894736842106,-63.23245128292673,-0.6656047503465972,0.7134550966061198,115.38748032245331,10,-16.14443084455325,-0.2352966468254405,0.39366298497868896,148.52510465785403,12,False,False,False
7,3,DRIVE_DOWN__EFF_MID,3,180,360,159,0.5723270440251572,319.84736583572254,2.0116186530548585,1.8086672911166803,124.49264792112992,13,139,0.41007194244604317,-77.15479032379537,-0.5550704339841394,0.7329738815920125,138.9989366977452,14,-16.225510157911405,-0.27593223653061943,0.4052563371892852,160.0,17,False,False,False
7,3,DRIVE_DOWN__EFF_MID,3,240,360,149,0.5503355704697986,260.3172493015178,1.7470956328960925,1.6429445677067296,102.65058741641386,10,129,0.43410852713178294,-72.59282660173585,-0.5627350899359368,0.6933735906626296,104.2917997002494,17,-11.62270433380157,-0.3220974738532846,0.4220310315341076,160.0,14,True,False,False
7,3,DRIVE_DOWN__EFF_MID,3,180,480,159,0.5660377358490566,356.58889425382824,2.2426974481372843,1.7416708348995962,89.28125101168426,9,139,0.49640287769784175,-42.68315446527031,-0.3070730537069807,0.8498514465736685,102.15960014409993,9,-6.963485815121484,-0.13692130160580784,0.4879518158910095,153.92187651752639,13,False,False,False
8,1,EFF_LOW__RANGE_MID,2,360,120,68,0.5588235294117647,78.8502092566859,1.1595619008336162,1.6474508041243754,40.95895717607314,7,80,0.2875,-22.76737248307698,-0.2845921560384622,0.7630527903551001,66.78424848051493,10,-27.132352941176475,-0.24543075780074108,0.46317182185034333,81.43843576410971,12,False,False,False
8,1,EFF_LOW__RANGE_MID,2,360,240,68,0.6176470588235294,142.68706595723938,2.09833920525352,2.8594872481993194,30.85324806656328,5,80,0.4125,31.003264600778962,0.387540807509737,1.4447737131115586,32.301186291632305,17,-20.514705882352946,0.1846893040645993,0.5052562182333087,66.27987209984491,12,True,False,False
