hour_wib,component_rank,character_rule,raw_component_id,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,dev_H1_exp,dev_H1_pf,dev_H2_exp,dev_H2_pf,dev_min_half_exp,dev_positive_anchors
20,2,DRIVE_DOWN__STR_B80_100,1,5,120,120,69,0.6521739130434783,312.588048840992,4.530261577405681,3.2954079473241418,34.78014359474244,4,4.550036013376955,3.2128501072504374,4.504554810643023,3.4136542856227705,4.504554810643023,4
20,2,DRIVE_DOWN__STR_B80_100,1,5,180,120,68,0.6176470588235294,303.07223104278336,4.4569445741585785,3.737329218129721,43.12364717903191,4,5.113249244805987,4.918909870393255,3.673613193063285,2.823805000852195,3.673613193063285,4
20,2,DRIVE_DOWN__STR_B80_100,1,5,240,120,66,0.5606060606060606,251.07229440807703,3.804125672849653,2.8863168773050387,55.85668274378091,4,4.364851371931716,3.788778465869848,3.1312548339511763,2.223839088153364,3.1312548339511763,4
20,2,DRIVE_DOWN__STR_B80_100,1,5,60,240,83,0.5903614457831325,167.8646074062615,2.0224651494730304,1.618958465218768,81.52889392166716,6,0.5774402609262657,1.1498729671784056,4.325473565594438,2.852727325026534,0.5774402609262657,3
20,3,DRIVE_DOWN__RV_HIGH,1,5,60,120,120,0.6083333333333333,383.888581014922,3.199071508457683,2.3468111619991374,83.89670291427356,9,3.255458872631716,2.483127828040437,3.09042268480528,2.1350596080700384,3.09042268480528,4
20,3,DRIVE_DOWN__RV_HIGH,1,5,120,120,109,0.6055045871559633,413.2520725515726,3.791303417904336,3.0022574285105508,67.88087366194577,10,3.677472340909695,3.1134330316515717,4.053459837649572,2.803978915313506,3.677472340909695,4
20,3,DRIVE_DOWN__RV_HIGH,1,5,180,120,94,0.5957446808510638,319.99801000468926,3.404234148986056,2.7294686251590994,45.617917387664434,8,3.15127693784633,2.701382748355502,4.549981517089518,2.82392050592192,3.15127693784633,4
20,3,DRIVE_DOWN__RV_HIGH,1,5,240,120,107,0.6074766355140186,442.4409712830996,4.134962348440183,3.281750391243808,63.53785319164837,13,3.835496145967685,3.171530015937789,5.067914748450657,3.5919381084848387,3.835496145967685,4
20,3,DRIVE_DOWN__RV_HIGH,1,5,120,240,109,0.6055045871559633,309.8107132134947,2.842300121224722,1.9624684991227184,96.42829796837884,6,0.4718578129840441,1.1253531916440758,8.301500588688102,8.649961036760809,0.4718578129840441,4
21,1,DRIVE_UP__STR_B60_80,1,1,60,480,72,0.5555555555555556,249.99349401029136,3.472131861254047,1.9483174420566136,66.99923633080162,8,3.210455896361847,1.9797882815724408,3.6486110003673913,1.9305796994357076,3.210455896361847,3
21,2,DRIVE_UP__RANGE_MID,1,1,60,480,123,0.5528455284552846,252.13698935640025,2.049894222409758,1.5022409795870346,110.35041152353804,7,1.0883201973967478,1.249283107088448,2.907914121652136,1.7596812723142137,1.0883201973967478,2
21,3,DRIVE_UP__STR_B20_40,1,1,60,480,82,0.573170731707317,255.8475923018412,3.1200925890468443,1.7933222550868717,69.24743800163621,5,0.8496983689455939,1.1852012373551404,4.115879527687744,2.1289832874044943,0.8496983689455939,4
22,1,DRIVE_UP__EFF_HIGH,1,3,360,360,153,0.5947712418300654,549.7282778699483,3.5929952801957405,2.038489951755228,106.33390061722729,12,4.085288625403556,2.029253300763187,3.374714268641332,2.043516493726873,3.374714268641332,4
22,1,DRIVE_UP__EFF_HIGH,1,3,240,480,151,0.5960264900662252,584.8119790613837,3.872927013651548,2.1708773418458667,84.71998997648689,10,1.6321128285881434,1.3931853191268446,4.82421605448035,2.6354859400233197,1.6321128285881434,4
22,1,DRIVE_UP__EFF_HIGH,1,3,360,480,153,0.5882352941176471,775.345945676429,5.06762055997666,2.5273499437057394,99.71207890030075,12,7.347099795451481,3.120924083897319,4.05690806877556,2.247090326806387,4.05690806877556,4
22,2,EFF_HIGH__RANGE_MID,1,3,240,240,91,0.5714285714285714,225.02011618930345,2.472748529552785,1.8543520325956755,75.97058483934029,5,2.0458770164378643,1.7309721898867838,2.715623700807826,1.920985436618228,2.0458770164378643,4
22,2,EFF_HIGH__RANGE_MID,1,3,240,360,91,0.5714285714285714,382.8968371022472,4.207657550574145,2.585687369833641,71.34960317726643,5,2.6731952706566102,1.9085207407443887,5.08071367535481,3.04111595878344,2.6731952706566102,4
22,2,EFF_HIGH__RANGE_MID,1,3,240,480,91,0.5934065934065934,401.8473209564469,4.415904625895021,2.3532466058111425,84.29206581619155,5,2.532111960304717,1.858848525286684,5.487717694248126,2.5941653927492023,2.532111960304717,4
22,3,RV_HIGH__RANGE_MID,1,2,360,360,63,0.6190476190476191,181.23595215021348,2.876761145241484,2.7438602465256685,27.542015569757403,6,2.365847943662492,2.327498010097347,4.841811920545296,5.247564139497142,2.365847943662492,4
22,3,RV_HIGH__RANGE_MID,1,2,360,480,63,0.6031746031746031,189.0751566448527,3.001192962616709,2.2367609500526946,43.68135259235297,6,3.0101350298516723,2.178216847676199,2.966800396328389,2.534256264287185,2.966800396328389,4
23,1,DRIVE_UP__RV_MID,1,3,120,240,101,0.6633663366336634,260.4745071362257,2.578955516200254,2.490176241746855,62.94954756482099,5,2.139605072036143,2.147263875896224,2.867054168111147,2.745483699922681,2.139605072036143,4
23,1,DRIVE_UP__RV_MID,1,3,120,360,101,0.6237623762376238,220.2286860247358,2.180482039848869,1.8903958914729968,81.46629144414038,5,3.495775267201995,3.31446066300549,1.317994677650098,1.4301141873072252,1.317994677650098,4
23,1,DRIVE_UP__RV_MID,1,3,120,480,101,0.6435643564356436,182.65100832972396,1.808425825046772,1.5366117746853922,100.03466863438317,4,2.71385578729255,2.1543573595544685,1.2147012596397049,1.3007911247701125,1.2147012596397049,4
23,2,DRIVE_UP__STR_B40_60,1,3,60,240,88,0.5568181818181818,147.1085076480257,1.6716875869093828,1.718158197410102,68.47697206858575,6,0.8067099092442984,1.2305838730871064,2.0968461064396786,2.196652499484057,0.8067099092442984,2
23,2,DRIVE_UP__STR_B40_60,1,3,60,360,88,0.5681818181818182,127.71345694250024,1.4512892834375029,1.4462413759163666,92.7647042485955,6,1.9268577552153612,1.5394388337467797,1.2175352888348254,1.3933746610632949,1.2175352888348254,3
23,2,DRIVE_UP__STR_B40_60,1,3,60,480,88,0.6136363636363636,190.46497491104205,2.164374714898205,1.5977314757835253,92.5085117351405,5,3.366704950808464,2.062659660858798,1.319983540901144,1.3386970419123687,1.319983540901144,4
23,3,DRIVE_UP__RANGE_MID,1,2,180,480,123,0.6097560975609756,116.80036206389796,0.9495964395438858,1.3437884592567833,85.95951128796976,9,0.4177242146344317,1.107357723307554,1.4089406337838686,1.7883164375238867,0.4177242146344317,3
23,3,DRIVE_UP__RANGE_MID,1,2,240,480,114,0.6052631578947368,194.8134713424757,1.708890099495401,1.4202029007614607,99.981791855851,4,0.790381684361809,1.2331584773010629,2.5651267576707824,1.5460204334406136,0.790381684361809,4
