role,partition,dev_block,execution_start,loss_class,episode_class_before_a8,lane,window_min,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a8,episode_pnl_before_a8_5bps,h2_exit_ts,reclaim_signal_ts,reclaim_signal_close,reentry_ts,reentry_price,a8_exit_ts,a8_exit_price,a8_exit_reason,a8_invalidation_close_ts,a8_pnl,a8_pnl_5bps,a8_won,a8_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
CENTRAL,development,3.0,2023-10-04 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,23.148,22.543,0.6050000000000004,-1.8144116122343343,-2.064411612234335,-0.08640055296355031,-0.3364005529635503,-1.9008121651978847,-2.4008121651978853,2023-10-04 22:25:00+00:00,2023-10-04 22:25:00+00:00,23.23,2023-10-04 22:30:00+00:00,23.227,2023-10-04 23:35:00+00:00,23.144,FAILED_RECLAIM,2023-10-04 23:30:00+00:00,-1.7867137383218434,-2.0367137383218434,False,False,-3.6875259035197283,-4.437525903519729,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-09 18:00:00+00:00,L1_NEVER_BREAK_TIME,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,22.374,21.5,0.8739999999999988,-4.871726110664165,-5.121726110664166,-0.9162420666845583,-1.1662420666845583,-5.7879681773487235,-6.2879681773487235,2023-10-10 08:25:00+00:00,2023-10-10 08:30:00+00:00,22.395,2023-10-10 08:35:00+00:00,22.395,2023-10-10 08:45:00+00:00,22.289,FAILED_RECLAIM,2023-10-10 08:40:00+00:00,-2.366599687430193,-2.6165996874301936,False,False,-8.154567864778917,-8.904567864778917,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-12 18:00:00+00:00,L1_NEVER_BREAK_TIME,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,21.455,20.82,0.634999999999998,-6.035889070146738,-6.285889070146738,-0.16313213703095242,-0.4131321370309524,-6.19902120717769,-6.69902120717769,2023-10-13 12:05:00+00:00,2023-10-13 12:10:00+00:00,21.508,2023-10-13 12:15:00+00:00,21.509,2023-10-13 14:25:00+00:00,21.441,FAILED_RECLAIM,2023-10-13 14:20:00+00:00,-1.5807336463806165,-1.8307336463806165,False,False,-7.779754853558307,-8.529754853558307,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-15 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,21.908,21.64,0.2680000000000007,-0.3423406974621401,-0.5923406974621401,0.0,-0.25,-0.3423406974621401,-0.8423406974621401,2023-10-15 19:05:00+00:00,2023-10-15 19:05:00+00:00,21.955,2023-10-15 19:10:00+00:00,21.955,2023-10-15 19:35:00+00:00,21.874,FAILED_RECLAIM,2023-10-15 19:30:00+00:00,-1.8446823047141847,-2.094682304714185,False,False,-2.187023002176325,-2.9370230021763253,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-22 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,28.895,28.28,0.6149999999999984,-0.5018169233431125,-0.7518169233431125,-0.017304031839415757,-0.26730403183941576,-0.5191209551825282,-1.0191209551825282,2023-10-22 20:55:00+00:00,2023-10-22 20:55:00+00:00,28.933,2023-10-22 21:00:00+00:00,28.933,2023-10-22 21:10:00+00:00,28.881,FAILED_RECLAIM,2023-10-22 21:05:00+00:00,-0.8986278643763335,-1.1486278643763335,False,False,-1.4177488195588617,-2.1677488195588617,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-03 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,40.315,38.556,1.7590000000000003,-1.785935755922119,-2.035935755922119,-0.7565422299392055,-1.0065422299392055,-2.5424779858613245,-3.0424779858613245,2023-11-04 02:30:00+00:00,2023-11-04 02:30:00+00:00,40.402,2023-11-04 02:35:00+00:00,40.402,2023-11-04 02:55:00+00:00,40.292,FAILED_RECLAIM,2023-11-04 02:50:00+00:00,-1.3613187465966736,-1.6113187465966736,False,False,-3.903796732457998,-4.653796732457998,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-08 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,43.364,42.284,1.0799999999999983,-1.7526058481689422,-2.002605848168942,0.0,-0.25,-1.7526058481689422,-2.252605848168942,2023-11-08 23:35:00+00:00,2023-11-08 23:35:00+00:00,43.372,2023-11-08 23:40:00+00:00,43.371,2023-11-08 23:50:00+00:00,43.277,FAILED_RECLAIM,2023-11-08 23:45:00+00:00,-1.083673422332898,-1.333673422332898,False,False,-2.8362792705018403,-3.5862792705018403,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-18 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,58.983,55.955,3.0279999999999987,-0.1780173948425223,-0.4280173948425223,-0.1695403760405001,-0.4195403760405001,-0.3475577708830224,-0.8475577708830224,2023-11-18 19:45:00+00:00,2023-11-18 19:50:00+00:00,59.2,2023-11-18 19:55:00+00:00,59.199,2023-11-18 20:10:00+00:00,58.93,FAILED_RECLAIM,2023-11-18 20:05:00+00:00,-2.2719978378012984,-2.5219978378012984,False,False,-2.619555608684321,-3.369555608684321,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-01 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,61.116,59.756,1.3599999999999994,-0.2454349106617015,-0.4954349106617015,-2.0452909221807536,-2.2952909221807536,-2.290725832842455,-2.790725832842455,2023-12-02 04:40:00+00:00,2023-12-02 04:50:00+00:00,61.131,2023-12-02 04:55:00+00:00,61.132,2023-12-02 05:55:00+00:00,61.66,TARGET,,4.318523850029399,4.068523850029399,True,True,2.0277980171869436,1.2777980171869436,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,61.612,59.904,1.7079999999999984,-0.357073297409638,-0.607073297409638,-0.21911315977407586,-0.46911315977407586,-0.5761864571837139,-1.0761864571837139,2023-12-04 22:05:00+00:00,2023-12-04 22:05:00+00:00,61.694,2023-12-04 22:10:00+00:00,61.695,2023-12-04 22:35:00+00:00,61.581,FAILED_RECLAIM,2023-12-04 22:30:00+00:00,-0.9238998298078949,-1.1738998298078949,False,False,-1.5000862869916087,-2.2500862869916087,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-15 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,77.02,73.614,3.405999999999992,-0.5972474681900652,-0.8472474681900652,-1.0321994287197378,-1.2821994287197378,-1.629446896909803,-2.129446896909803,2023-12-15 20:25:00+00:00,2023-12-15 20:25:00+00:00,77.047,2023-12-15 20:30:00+00:00,77.049,2023-12-15 20:40:00+00:00,76.705,FAILED_RECLAIM,2023-12-15 20:35:00+00:00,-2.2323456501707195,-2.4823456501707195,False,False,-3.8617925470805226,-4.6117925470805226,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-01-10 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,96.871,92.205,4.665999999999997,-0.3716282478759547,-0.6216282478759547,-0.04129202754177275,-0.29129202754177275,-0.41292027541772747,-0.9129202754177275,2024-01-10 21:20:00+00:00,2024-01-10 21:25:00+00:00,97.627,2024-01-10 21:30:00+00:00,97.619,2024-01-10 21:40:00+00:00,96.428,FAILED_RECLAIM,2024-01-10 21:35:00+00:00,-6.100246878169235,-6.350246878169235,False,False,-6.513167153586963,-7.263167153586963,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-01-23 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,83.877,79.0,4.876999999999995,-0.3338221443303646,-0.5838221443303646,-0.733216495582778,-0.983216495582778,-1.0670386399131426,-1.5670386399131426,2024-01-24 04:45:00+00:00,2024-01-24 04:45:00+00:00,83.95,2024-01-24 04:50:00+00:00,83.951,2024-01-24 05:00:00+00:00,83.568,FAILED_RECLAIM,2024-01-24 04:55:00+00:00,-2.281092542078089,-2.531092542078089,False,False,-3.348131181991232,-4.098131181991231,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-02-17 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,107.955,105.551,2.4039999999999964,-0.3149460423324535,-0.5649460423324535,-0.06947339169099953,-0.31947339169099953,-0.384419434023453,-0.884419434023453,2024-02-17 20:10:00+00:00,2024-02-17 20:10:00+00:00,107.989,2024-02-17 20:15:00+00:00,107.988,2024-02-17 21:20:00+00:00,108.9166,TARGET,,4.299551802052104,4.049551802052104,True,True,3.915132368028651,3.165132368028651,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-02-21 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,104.582,101.052,3.529999999999987,-0.4063796829282262,-0.6563796829282262,-0.8940353024420866,-1.1440353024420866,-1.3004149853703129,-1.8004149853703129,2024-02-21 22:45:00+00:00,2024-02-21 22:45:00+00:00,104.765,2024-02-21 22:50:00+00:00,104.765,2024-02-21 23:05:00+00:00,104.412,FAILED_RECLAIM,2024-02-21 23:00:00+00:00,-1.6847229513673456,-1.9347229513673456,False,False,-2.9851379367376585,-3.7351379367376585,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-03-03 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,131.238,128.288,2.9499999999999886,-0.541001843978095,-0.791001843978095,-0.16382450204971422,-0.4138245020497142,-0.7048263460278092,-1.2048263460278092,2024-03-03 22:50:00+00:00,2024-03-03 23:15:00+00:00,131.33,2024-03-03 23:20:00+00:00,131.329,2024-03-03 23:30:00+00:00,130.465,FAILED_RECLAIM,2024-03-03 23:25:00+00:00,-3.2894486366301656,-3.5394486366301656,False,False,-3.994274982657975,-4.744274982657975,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-03-27 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,186.5,180.29,6.210000000000008,-1.152815013404862,-1.402815013404862,-1.5013404825737209,-1.7513404825737209,-2.654155495978583,-3.154155495978583,2024-03-28 00:40:00+00:00,2024-03-28 00:45:00+00:00,186.745,2024-03-28 00:50:00+00:00,186.746,2024-03-28 01:05:00+00:00,186.143,FAILED_RECLAIM,2024-03-28 01:00:00+00:00,-1.6144924121534454,-1.8644924121534454,False,False,-4.268647908132028,-5.018647908132028,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-04-10 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,173.256,164.873,8.38300000000001,-1.647850579489296,-1.897850579489296,-0.0404026411783831,-0.2904026411783831,-1.688253220667679,-2.1882532206676792,2024-04-11 05:20:00+00:00,2024-04-11 05:30:00+00:00,173.258,2024-04-11 05:35:00+00:00,173.257,2024-04-11 05:45:00+00:00,173.139,FAILED_RECLAIM,2024-04-11 05:40:00+00:00,-0.3405345815753469,-0.5905345815753469,False,False,-2.028787802243026,-2.778787802243026,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-04-14 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,141.718,133.39,8.328000000000003,-0.6879860003669025,-0.9379860003669024,-0.26108186680584566,-0.5110818668058457,-0.9490678671727482,-1.4490678671727482,2024-04-14 19:50:00+00:00,2024-04-14 19:50:00+00:00,141.762,2024-04-14 19:55:00+00:00,141.761,2024-04-14 20:50:00+00:00,141.106,FAILED_RECLAIM,2024-04-14 20:45:00+00:00,-2.310226366913304,-2.5602263669133043,False,False,-3.259294234086052,-4.0092942340860525,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-02 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,140.435,134.967,5.467999999999989,-1.9617616690996156,-2.211761669099616,-0.33823477053440687,-0.5882347705344069,-2.2999964396340227,-2.7999964396340227,2024-05-03 01:45:00+00:00,2024-05-03 02:10:00+00:00,141.094,2024-05-03 02:15:00+00:00,141.098,2024-05-03 02:25:00+00:00,139.79,FAILED_RECLAIM,2024-05-03 02:20:00+00:00,-4.635076329926768,-4.885076329926768,False,False,-6.935072769560791,-7.685072769560791,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-05 18:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,RESIDUAL_LATENT_RECOVERABLE,RC30,30,147.976,145.775,2.2009999999999934,-8.98118613829263,-9.23118613829263,-0.24328269449103157,-0.49328269449103157,-9.22446883278366,-9.72446883278366,2024-05-06 04:55:00+00:00,2024-05-06 05:20:00+00:00,148.147,2024-05-06 05:25:00+00:00,148.152,2024-05-06 05:45:00+00:00,148.8564,TARGET,,2.3772881905070875,2.1272881905070875,True,True,-6.847180642276573,-7.597180642276573,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-11 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,147.001,144.169,2.8319999999999936,-0.9727824980782508,-1.222782498078251,-0.4693845620097892,-0.7193845620097892,-1.4421670600880399,-1.94216706008804,2024-05-12 05:30:00+00:00,2024-05-12 05:30:00+00:00,147.128,2024-05-12 05:35:00+00:00,147.129,2024-05-12 06:25:00+00:00,146.752,FAILED_RECLAIM,2024-05-12 06:20:00+00:00,-1.281188616791995,-1.531188616791995,False,False,-2.723355676880035,-3.4733556768800353,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-15 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,154.196,150.792,3.4039999999999964,-1.0960076785389572,-1.3460076785389572,-1.1187060624140432,-1.3687060624140432,-2.2147137409530004,-2.7147137409530004,2024-05-15 19:35:00+00:00,2024-05-15 19:40:00+00:00,154.868,2024-05-15 19:45:00+00:00,154.871,2024-05-15 20:05:00+00:00,154.181,FAILED_RECLAIM,2024-05-15 20:00:00+00:00,-2.2276604399790734,-2.477660439979074,False,False,-4.442374180932074,-5.192374180932074,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-24 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,169.091,164.569,4.52200000000002,-1.236020840849006,-1.486020840849006,-1.1502681987805574,-1.4002681987805574,-2.3862890396295633,-2.8862890396295633,2024-05-25 02:30:00+00:00,2024-05-25 02:45:00+00:00,169.199,2024-05-25 02:50:00+00:00,169.199,2024-05-25 03:10:00+00:00,168.822,FAILED_RECLAIM,2024-05-25 03:05:00+00:00,-1.114072778207964,-1.364072778207964,False,False,-3.5003618178375273,-4.250361817837527,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-26 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,165.937,161.5,4.437000000000012,-0.9220366765700372,-1.1720366765700372,-0.451978763024552,-0.701978763024552,-1.3740154395945892,-1.8740154395945892,2024-05-27 01:25:00+00:00,2024-05-27 01:35:00+00:00,166.465,2024-05-27 01:40:00+00:00,166.466,2024-05-27 02:00:00+00:00,165.749,FAILED_RECLAIM,2024-05-27 01:55:00+00:00,-2.153592925882797,-2.403592925882797,False,False,-3.527608365477386,-4.277608365477386,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-05-28 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,172.338,166.112,6.225999999999999,-0.9022966496071704,-1.1522966496071705,-0.2204969304506199,-0.4704969304506199,-1.1227935800577904,-1.6227935800577904,2024-05-29 07:10:00+00:00,2024-05-29 07:10:00+00:00,172.411,2024-05-29 07:15:00+00:00,172.411,2024-05-29 07:25:00+00:00,172.243,FAILED_RECLAIM,2024-05-29 07:20:00+00:00,-0.48720789276790466,-0.7372078927679047,False,False,-1.610001472825695,-2.360001472825695,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-06-18 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,137.771,132.5,5.270999999999987,-1.825493028285996,-2.0754930282859965,-0.8746398008288581,-1.124639800828858,-2.700132829114854,-3.2001328291148545,2024-06-19 01:45:00+00:00,2024-06-19 01:55:00+00:00,137.928,2024-06-19 02:00:00+00:00,137.928,2024-06-19 02:25:00+00:00,139.87939999999998,TARGET,,7.073980627573695,6.823980627573695,True,True,4.373847798458841,3.6238477984588404,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-06-21 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,133.69,128.8,4.889999999999986,-2.0569975316029887,-2.306997531602989,-1.6979579624504804,-1.9479579624504804,-3.754955494053469,-4.254955494053469,2024-06-21 20:15:00+00:00,2024-06-21 20:15:00+00:00,134.579,2024-06-21 20:20:00+00:00,134.577,2024-06-21 20:30:00+00:00,133.615,FAILED_RECLAIM,2024-06-21 20:25:00+00:00,-3.5741620039084765,-3.8241620039084765,False,False,-7.329117497961946,-8.079117497961946,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-07-05 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,136.388,130.685,5.703000000000003,-1.979646303193805,-2.229646303193805,-1.4224125289615253,-1.6724125289615253,-3.4020588321553302,-3.9020588321553302,2024-07-06 06:50:00+00:00,2024-07-06 07:00:00+00:00,136.602,2024-07-06 07:05:00+00:00,136.602,2024-07-06 09:50:00+00:00,138.66920000000002,TARGET,,7.566507078959339,7.316507078959339,True,True,4.1644482468040085,3.414448246804009,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-07-06 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,143.449,138.065,5.384000000000015,-1.0944656288995325,-1.3444656288995325,-0.20913355966234448,-0.4591335596623445,-1.303599188561877,-1.803599188561877,2024-07-06 21:15:00+00:00,2024-07-06 21:20:00+00:00,143.792,2024-07-06 21:25:00+00:00,143.792,2024-07-06 21:40:00+00:00,143.129,FAILED_RECLAIM,2024-07-06 21:35:00+00:00,-2.3054133748748318,-2.555413374874832,False,False,-3.6090125634367087,-4.359012563436709,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-07-16 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,162.447,154.333,8.114000000000004,-0.4493773353771435,-0.6993773353771435,-0.8864429629356629,-1.136442962935663,-1.3358202983128065,-1.8358202983128065,2024-07-17 09:20:00+00:00,2024-07-17 09:20:00+00:00,162.971,2024-07-17 09:25:00+00:00,162.97,2024-07-17 10:50:00+00:00,162.345,FAILED_RECLAIM,2024-07-17 10:45:00+00:00,-1.9175308338957864,-2.1675308338957864,False,False,-3.253351132208593,-4.003351132208593,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-07-18 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,161.095,155.07,6.025000000000006,-0.7262795245042142,-0.9762795245042142,-0.1334616220242668,-0.3834616220242668,-0.859741146528481,-1.359741146528481,2024-07-19 05:25:00+00:00,2024-07-19 05:40:00+00:00,161.136,2024-07-19 05:45:00+00:00,161.136,2024-07-19 06:00:00+00:00,163.505,TARGET,,7.3509333730513715,7.1009333730513715,True,True,6.491192226522891,5.741192226522891,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-07-22 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,181.4,176.854,4.545999999999992,-0.2370452039691661,-0.4870452039691662,-1.2872105843440007,-1.5372105843440007,-1.5242557883131669,-2.024255788313167,2024-07-22 19:00:00+00:00,2024-07-22 19:10:00+00:00,181.802,2024-07-22 19:15:00+00:00,181.807,2024-07-22 20:40:00+00:00,183.2184,TARGET,,3.8815887177061636,3.6315887177061636,True,True,2.3573329293929968,1.6073329293929968,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-08-06 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,148.44,138.615,9.824999999999989,-1.6976556184316594,-1.9476556184316596,-0.18862840204803,-0.43862840204803,-1.8862840204796893,-2.38628402047969,2024-08-07 02:15:00+00:00,2024-08-07 02:20:00+00:00,149.099,2024-08-07 02:25:00+00:00,149.1,2024-08-07 04:05:00+00:00,152.37,TARGET,,10.965794768611703,10.715794768611703,True,True,9.079510748132014,8.329510748132012,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-08-16 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,140.665,136.05,4.614999999999981,-2.111399424163773,-2.361399424163774,-0.785554331212468,-1.035554331212468,-2.896953755376241,-3.396953755376242,2024-08-16 21:00:00+00:00,2024-08-16 21:00:00+00:00,140.785,2024-08-16 21:05:00+00:00,140.786,2024-08-16 21:15:00+00:00,140.379,FAILED_RECLAIM,2024-08-16 21:10:00+00:00,-1.4454562243405022,-1.6954562243405022,False,False,-4.342409979716743,-5.092409979716744,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-08-19 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,146.2,141.584,4.6159999999999854,-0.9404924760600952,-1.1904924760600952,-0.5745554035567202,-0.8245554035567202,-1.5150478796168154,-2.0150478796168154,2024-08-20 04:25:00+00:00,2024-08-20 04:35:00+00:00,146.374,2024-08-20 04:40:00+00:00,146.369,2024-08-20 05:15:00+00:00,148.04639999999998,TARGET,,5.730038464428877,5.480038464428877,True,True,4.214990584812062,3.4649905848120617,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-08-21 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,142.42,139.024,3.3959999999999866,-0.4809717736273255,-0.7309717736273256,-0.12287600056171133,-0.37287600056171133,-0.6038477741890369,-1.103847774189037,2024-08-21 19:20:00+00:00,2024-08-21 19:20:00+00:00,142.421,2024-08-21 19:25:00+00:00,142.42,2024-08-21 20:00:00+00:00,143.77839999999998,TARGET,,4.768993118943965,4.518993118943965,True,True,4.165145344754928,3.415145344754928,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-09-24 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,148.45,144.101,4.3489999999999895,-0.7477265072414196,-0.9977265072414196,-0.7409902324014839,-0.9909902324014839,-1.4887167396429035,-1.9887167396429035,2024-09-24 21:45:00+00:00,2024-09-24 21:45:00+00:00,148.637,2024-09-24 21:50:00+00:00,148.637,2024-09-24 22:10:00+00:00,150.18959999999998,TARGET,,5.222791095083945,4.972791095083945,True,True,3.7340743554410416,2.9840743554410416,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-10-11 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,146.149,143.373,2.7760000000000105,-0.0410539928429321,-0.2910539928429321,-0.05473865712385395,-0.30473865712385395,-0.09579264996678605,-0.595792649966786,2024-10-11 21:10:00+00:00,2024-10-11 21:30:00+00:00,146.234,2024-10-11 21:35:00+00:00,146.233,2024-10-11 21:45:00+00:00,145.96,FAILED_RECLAIM,2024-10-11 21:40:00+00:00,-0.9334418359741026,-1.1834418359741026,False,False,-1.0292344859408886,-1.7792344859408886,False,False,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-10-19 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,157.47,154.73,2.740000000000009,-0.2222645583285221,-0.4722645583285221,-0.5397853559407917,-0.7897853559407917,-0.7620499142693138,-1.2620499142693138,2024-10-19 21:55:00+00:00,2024-10-19 22:10:00+00:00,157.59,2024-10-19 22:15:00+00:00,157.58,2024-10-19 22:40:00+00:00,158.566,TARGET,,3.1285696154333964,2.8785696154333964,True,True,2.3665197011640826,1.6165197011640826,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-10-21 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,166.28,162.5,3.780000000000001,-0.3909069040173296,-0.6409069040173296,-0.1804185710849171,-0.4304185710849171,-0.5713254751022467,-1.0713254751022467,2024-10-21 19:35:00+00:00,2024-10-21 19:35:00+00:00,166.48,2024-10-21 19:40:00+00:00,166.49,2024-10-21 19:50:00+00:00,167.792,TARGET,,3.910144753438649,3.660144753438649,True,True,3.3388192783364024,2.5888192783364024,True,True,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,5.0,2024-10-27 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,177.75,174.62,3.1299999999999955,-1.2376933895921205,-1.4876933895921205,-0.4781997187059961,-0.7281997187059961,-1.7158931082981166,-2.2158931082981166,2024-10-27 22:25:00+00:00,2024-10-27 22:45:00+00:00,178.04,2024-10-27 22:50:00+00:00,178.05,2024-10-27 23:00:00+00:00,177.7,FAILED_RECLAIM,2024-10-27 22:55:00+00:00,-0.9828699803426377,-1.2328699803426377,False,False,-2.6987630886407543,-3.4487630886407543,False,False,DEVELOPMENT_FROZEN_WINNER
