partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_ts,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
reference_validation,1h,2025-07-22 12:00:00+00:00,2025-07-22 14:00:00+00:00,2025-07-22 15:00:00+00:00,2025-07-23 04:00:00+00:00,2,119043.9,118620.7,-0.0035549910579206756,0.010552409657277773,-0.005602135010697729,13,780,-1.7774955289603378,-2.1774955289603377,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-07-24 00:00:00+00:00,2025-07-24 01:00:00+00:00,2025-07-24 02:00:00+00:00,2025-07-24 04:00:00+00:00,1,119060.2,118451.6,-0.005111699795565583,0.0017234978607461038,-0.0053325964512069834,2,120,-2.5558498977827915,-2.9558498977827914,REVERSAL_CUT
reference_validation,1h,2025-07-24 14:00:00+00:00,2025-07-24 15:00:00+00:00,2025-07-24 16:00:00+00:00,2025-07-24 22:00:00+00:00,1,119074.1,118485.4,-0.0049439802610308226,0.0025429543452353265,-0.006450605127395481,6,360,-2.4719901305154113,-2.871990130515411,REVERSAL_CUT
reference_validation,1h,2025-07-26 12:00:00+00:00,2025-07-26 13:00:00+00:00,2025-07-26 14:00:00+00:00,2025-07-27 09:00:00+00:00,1,118099.4,117923.0,-0.0014936570380543746,0.0028171184612284517,-0.0025283786369786343,19,1140,-0.7468285190271873,-1.1468285190271872,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-07-29 07:00:00+00:00,2025-07-29 08:00:00+00:00,2025-07-29 09:00:00+00:00,2025-07-29 11:00:00+00:00,1,118887.8,118274.3,-0.005160327636645645,0.0006476694833279506,-0.005324347830475418,2,120,-2.5801638183228226,-2.9801638183228225,REVERSAL_CUT
reference_validation,1h,2025-07-31 06:00:00+00:00,2025-07-31 09:00:00+00:00,2025-07-31 10:00:00+00:00,2025-07-31 15:00:00+00:00,3,118562.4,117871.8,-0.00582478087488103,0.0011614137365640875,-0.00657122325458992,5,300,-2.912390437440515,-3.312390437440515,REVERSAL_CUT
reference_validation,1h,2025-08-04 01:00:00+00:00,2025-08-04 02:00:00+00:00,2025-08-04 03:00:00+00:00,2025-08-04 10:00:00+00:00,1,114755.0,114272.9,-0.004201124134024736,4.531392967632719e-05,-0.005803668685460339,7,420,-2.100562067012368,-2.500562067012368,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-08-06 15:00:00+00:00,2025-08-06 17:00:00+00:00,2025-08-06 18:00:00+00:00,2025-08-07 02:00:00+00:00,2,115465.6,114703.6,-0.0065993681234930435,0.0018065986752764385,-0.008189452096555194,8,480,-3.2996840617465217,-3.6996840617465216,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-08-12 15:00:00+00:00,2025-08-12 18:00:00+00:00,2025-08-12 19:00:00+00:00,2025-08-13 02:00:00+00:00,3,119297.4,119422.5,0.0010486397859468255,0.008152734259087024,-0.0004928858466319852,7,420,0.5243198929734127,0.12431989297341273,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-08-22 16:00:00+00:00,2025-08-22 17:00:00+00:00,2025-08-22 18:00:00+00:00,2025-08-23 04:00:00+00:00,1,116972.8,115522.6,-0.012397754007769324,0.0036299037041089832,-0.01332361027520923,10,600,-6.198877003884662,-6.598877003884662,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-08-27 17:00:00+00:00,2025-08-27 19:00:00+00:00,2025-08-27 20:00:00+00:00,2025-08-27 22:00:00+00:00,2,112032.9,111480.7,-0.004928909275757398,0.003290104960239404,-0.010519231404346407,2,120,-2.464454637878699,-2.864454637878699,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-09-02 01:00:00+00:00,2025-09-02 02:00:00+00:00,2025-09-02 03:00:00+00:00,2025-09-02 13:00:00+00:00,1,110210.0,108749.5,-0.013251973505126524,0.004446057526540148,-0.017031122402685783,10,600,-6.6259867525632625,-7.025986752563263,REVERSAL_CUT
reference_validation,1h,2025-09-05 04:00:00+00:00,2025-09-05 05:00:00+00:00,2025-09-05 06:00:00+00:00,2025-09-05 15:00:00+00:00,1,111524.2,110527.3,-0.008938867079970048,0.016320224668726624,-0.00972165682425874,9,540,-4.469433539985024,-4.869433539985025,REVERSAL_CUT
reference_validation,1h,2025-09-07 13:00:00+00:00,2025-09-07 15:00:00+00:00,2025-09-07 16:00:00+00:00,2025-09-08 01:00:00+00:00,2,111276.2,110786.5,-0.004400761348787974,0.002545917276111087,-0.0053236900613068405,9,540,-2.200380674393987,-2.600380674393987,REVERSAL_CUT
reference_validation,1h,2025-09-10 08:00:00+00:00,2025-09-10 11:00:00+00:00,2025-09-10 12:00:00+00:00,2025-09-12 12:00:00+00:00,3,112266.5,114863.0,0.02312800345606214,0.035749756160564417,-8.907376644051723e-07,48,2880,11.56400172803107,11.164001728031069,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-09-15 04:00:00+00:00,2025-09-15 05:00:00+00:00,2025-09-15 06:00:00+00:00,2025-09-15 09:00:00+00:00,1,116474.2,114697.0,-0.015258314716907195,0.002452903733187295,-0.015661837557158553,3,180,-7.629157358453598,-8.029157358453597,REVERSAL_CUT
reference_validation,1h,2025-09-16 15:00:00+00:00,2025-09-16 16:00:00+00:00,2025-09-16 17:00:00+00:00,2025-09-17 11:00:00+00:00,1,116021.0,116317.5,0.002555571836133197,0.010734263624688545,-9.481042225112368e-05,18,1080,1.2777859180665985,0.8777859180665984,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-09-24 18:00:00+00:00,2025-09-24 20:00:00+00:00,2025-09-24 21:00:00+00:00,2025-09-25 01:00:00+00:00,2,113447.5,113002.0,-0.003926926551929277,0.001256087617620416,-0.004948544480927297,4,240,-1.9634632759646387,-2.3634632759646386,REVERSAL_CUT
reference_validation,1h,2025-09-28 18:00:00+00:00,2025-09-28 19:00:00+00:00,2025-09-28 20:00:00+00:00,2025-09-30 09:00:00+00:00,1,110281.7,113409.1,0.02835828609823765,0.040970532735712384,-0.00040895270928897887,37,2220,14.179143049118824,13.779143049118824,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-10-13 02:00:00+00:00,2025-10-13 06:00:00+00:00,2025-10-13 07:00:00+00:00,2025-10-13 12:00:00+00:00,4,115168.4,114129.2,-0.009023308476978076,0.002879262019790163,-0.013613977445201986,5,300,-4.511654238489038,-4.911654238489039,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-10-19 15:00:00+00:00,2025-10-19 16:00:00+00:00,2025-10-19 17:00:00+00:00,2025-10-20 01:00:00+00:00,1,108561.8,108011.1,-0.005072686709321261,0.007720026749740594,-0.010911757174254744,8,480,-2.5363433546606307,-2.9363433546606306,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-10-21 14:00:00+00:00,2025-10-21 15:00:00+00:00,2025-10-21 16:00:00+00:00,2025-10-21 23:00:00+00:00,1,113355.2,109008.0,-0.03835024771691109,0.005159004615580054,-0.04719854051688843,7,420,-19.175123858455546,-19.575123858455544,REVERSAL_CUT
reference_validation,1h,2025-10-23 11:00:00+00:00,2025-10-23 13:00:00+00:00,2025-10-23 14:00:00+00:00,2025-10-23 21:00:00+00:00,2,109450.0,109470.0,0.00018273184102324258,0.016354499771585207,-0.007333028780264983,7,420,0.09136592051162129,-0.30863407948837873,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-11-01 16:00:00+00:00,2025-11-01 18:00:00+00:00,2025-11-01 19:00:00+00:00,2025-11-01 22:00:00+00:00,2,110294.9,109815.2,-0.0043492491493259955,0.0017416943122483541,-0.004455328396870573,3,180,-2.1746245746629977,-2.5746245746629977,REVERSAL_CUT
reference_validation,1h,2025-11-09 15:00:00+00:00,2025-11-09 16:00:00+00:00,2025-11-09 17:00:00+00:00,2025-11-10 15:00:00+00:00,1,103814.8,104846.6,0.009938852649140628,0.027464292181846872,-0.004958830532833525,22,1320,4.969426324570314,4.569426324570314,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-11-23 11:00:00+00:00,2025-11-23 12:00:00+00:00,2025-11-23 13:00:00+00:00,2025-11-24 05:00:00+00:00,1,86485.1,86682.6,0.002283630359449118,0.018672580594807586,-0.006591886926187396,16,960,1.141815179724559,0.741815179724559,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-11-26 16:00:00+00:00,2025-11-26 17:00:00+00:00,2025-11-26 18:00:00+00:00,2025-11-28 02:00:00+00:00,1,89792.4,90754.3,0.010712487916572089,0.023827183592375345,-0.0037163501588107772,32,1920,5.356243958286044,4.956243958286044,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-12-02 17:00:00+00:00,2025-12-02 18:00:00+00:00,2025-12-02 19:00:00+00:00,2025-12-04 06:00:00+00:00,1,91905.0,92932.4,0.01117893476959897,0.024808225885425195,-0.013726130243185919,35,2100,5.589467384799485,5.189467384799484,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-12-07 20:00:00+00:00,2025-12-07 23:00:00+00:00,2025-12-08 00:00:00+00:00,2025-12-08 15:00:00+00:00,3,90345.4,90809.1,0.005132524732858634,0.021220781578254355,-0.005965992734549896,15,900,2.566262366429317,2.1662623664293172,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-12-09 15:00:00+00:00,2025-12-09 16:00:00+00:00,2025-12-09 17:00:00+00:00,2025-12-10 11:00:00+00:00,1,94146.9,92230.4,-0.020356485449866124,0.00433471521632689,-0.023865894681609157,18,1080,-10.178242724933062,-10.578242724933062,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-12-12 01:00:00+00:00,2025-12-12 02:00:00+00:00,2025-12-12 03:00:00+00:00,2025-12-12 16:00:00+00:00,1,92542.2,89895.0,-0.028605328163799792,0.0019104797595044243,-0.030842145529282772,13,780,-14.302664081899897,-14.702664081899897,REVERSAL_CUT
reference_validation,1h,2025-12-18 14:00:00+00:00,2025-12-18 15:00:00+00:00,2025-12-18 16:00:00+00:00,2025-12-18 18:00:00+00:00,1,88480.7,86443.6,-0.023023099952870996,0.0002181266649110558,-0.03450696027495259,2,120,-11.511549976435498,-11.911549976435499,REVERSAL_CUT
reference_validation,1h,2025-12-19 09:00:00+00:00,2025-12-19 10:00:00+00:00,2025-12-19 11:00:00+00:00,2025-12-19 18:00:00+00:00,1,88237.2,86912.6,-0.015011809078257166,0.012890254903827447,-0.016338913746129724,7,420,-7.505904539128583,-7.905904539128583,REVERSAL_CUT
reference_validation,1h,2025-12-25 15:00:00+00:00,2025-12-25 17:00:00+00:00,2025-12-25 18:00:00+00:00,2025-12-25 23:00:00+00:00,2,88096.1,87607.9,-0.005541675511174904,0.0021056550744016356,-0.009590662923784521,5,300,-2.770837755587452,-3.170837755587452,REVERSAL_CUT
reference_validation,1h,2025-12-26 02:00:00+00:00,2025-12-26 04:00:00+00:00,2025-12-26 05:00:00+00:00,2025-12-26 15:00:00+00:00,2,88926.0,87344.4,-0.01778557452263685,0.00710253469176636,-0.018256752805703602,10,600,-8.892787261318425,-9.292787261318425,REVERSAL_CUT
reference_validation,1h,2025-12-28 10:00:00+00:00,2025-12-28 11:00:00+00:00,2025-12-28 12:00:00+00:00,2025-12-28 18:00:00+00:00,1,87850.9,87730.1,-0.0013750570568996645,0.002588476612078061,-0.001686949137686633,6,360,-0.6875285284498323,-1.0875285284498322,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2025-12-28 22:00:00+00:00,2025-12-28 23:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-29 10:00:00+00:00,1,87920.4,88068.2,0.001681066055204461,0.027900237032588482,-0.002329379757143868,10,600,0.8405330276022305,0.44053302760223045,REVERSAL_CUT
reference_validation,1h,2025-12-30 15:00:00+00:00,2025-12-30 21:00:00+00:00,2025-12-30 22:00:00+00:00,2025-12-31 15:00:00+00:00,6,88245.5,88443.4,0.002242607271758734,0.010734825005241033,-0.0012533216991235108,17,1020,1.121303635879367,0.7213036358793671,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-01-01 20:00:00+00:00,2026-01-01 21:00:00+00:00,2026-01-01 22:00:00+00:00,2026-01-03 08:00:00+00:00,1,88347.0,89535.9,0.013457163231349156,0.02940790292822637,-0.00025580947853354186,34,2040,6.728581615674578,6.328581615674578,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-01-11 14:00:00+00:00,2026-01-11 16:00:00+00:00,2026-01-11 17:00:00+00:00,2026-01-11 20:00:00+00:00,2,90996.0,90644.7,-0.0038606092575498296,0.0011791727108885208,-0.004247439447887857,3,180,-1.9303046287749148,-2.3303046287749147,REVERSAL_CUT
reference_validation,1h,2026-01-11 23:00:00+00:00,2026-01-12 00:00:00+00:00,2026-01-12 01:00:00+00:00,2026-01-12 09:00:00+00:00,1,91229.2,90714.0,-0.005647314675564341,0.013798213729814712,-0.009732629465127318,8,480,-2.8236573377821705,-3.2236573377821705,REVERSAL_CUT
reference_validation,1h,2026-01-27 20:00:00+00:00,2026-01-27 22:00:00+00:00,2026-01-27 23:00:00+00:00,2026-01-28 20:00:00+00:00,2,89203.1,89363.5,0.0017981437864826866,0.01557793395072582,-0.004675846467219302,21,1260,0.8990718932413433,0.49907189324134327,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-02-08 04:00:00+00:00,2026-02-08 06:00:00+00:00,2026-02-08 07:00:00+00:00,2026-02-09 00:00:00+00:00,2,69321.7,70288.2,0.013942243193689752,0.042963458772649954,-0.00210323751437147,17,1020,6.971121596844876,6.5711215968448755,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-02-09 18:00:00+00:00,2026-02-09 19:00:00+00:00,2026-02-09 20:00:00+00:00,2026-02-10 00:00:00+00:00,1,70912.6,70110.6,-0.011309696725264606,0.0024311617399446206,-0.016026770982871863,4,240,-5.654848362632303,-6.0548483626323035,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-02-13 17:00:00+00:00,2026-02-13 18:00:00+00:00,2026-02-13 19:00:00+00:00,2026-02-15 03:00:00+00:00,1,69086.8,69450.6,0.005265839494664748,0.021290608336179906,-0.006471569098583263,32,1920,2.632919747332374,2.232919747332374,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-02-20 07:00:00+00:00,2026-02-20 08:00:00+00:00,2026-02-20 09:00:00+00:00,2026-02-20 12:00:00+00:00,1,67839.8,67290.4,-0.00809849085640002,0.006543356554706836,-0.008694011479986719,3,180,-4.04924542820001,-4.44924542820001,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-02-25 12:00:00+00:00,2026-02-25 13:00:00+00:00,2026-02-25 14:00:00+00:00,2026-02-26 14:00:00+00:00,1,66209.5,67877.8,0.025197290419048723,0.057234988936633036,-0.00045763825432909577,24,1440,12.598645209524362,12.198645209524361,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-03-01 01:00:00+00:00,2026-03-01 02:00:00+00:00,2026-03-01 03:00:00+00:00,2026-03-01 10:00:00+00:00,1,67588.3,66380.1,-0.017875874966525207,0.00303454887902177,-0.02045472367258827,7,420,-8.937937483262603,-9.337937483262603,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-03-02 03:00:00+00:00,2026-03-02 04:00:00+00:00,2026-03-02 05:00:00+00:00,2026-03-02 07:00:00+00:00,1,66825.2,66176.8,-0.00970292644092341,0.0021069895787817483,-0.012124168726767692,2,120,-4.851463220461705,-5.251463220461705,REVERSAL_CUT
reference_validation,1h,2026-03-02 14:00:00+00:00,2026-03-02 15:00:00+00:00,2026-03-02 16:00:00+00:00,2026-03-03 05:00:00+00:00,1,69089.1,68093.1,-0.014416166949634546,0.014631830491350861,-0.015503169096138247,13,780,-7.208083474817273,-7.608083474817273,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-03-09 14:00:00+00:00,2026-03-09 16:00:00+00:00,2026-03-09 17:00:00+00:00,2026-03-10 19:00:00+00:00,2,68920.6,69975.2,0.015301665975049339,0.04102546988853839,-0.010454058728449844,26,1560,7.6508329875246694,7.250832987524669,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-03-15 02:00:00+00:00,2026-03-15 04:00:00+00:00,2026-03-15 05:00:00+00:00,2026-03-15 19:00:00+00:00,2,71546.4,71346.7,-0.0027911956436661445,0.005945791821810875,-0.004560676707702771,14,840,-1.3955978218330722,-1.7955978218330721,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-03-23 14:00:00+00:00,2026-03-23 16:00:00+00:00,2026-03-23 17:00:00+00:00,2026-03-24 06:00:00+00:00,2,70539.6,70249.6,-0.0041111659266568346,0.009815763060748717,-0.00657928312607392,13,780,-2.0555829633284173,-2.455582963328417,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-03-30 07:00:00+00:00,2026-03-30 08:00:00+00:00,2026-03-30 09:00:00+00:00,2026-03-30 18:00:00+00:00,1,67633.9,66805.1,-0.012254209797157745,0.007607131926445243,-0.01503092384144622,9,540,-6.127104898578873,-6.527104898578873,REVERSAL_CUT
reference_validation,1h,2026-03-31 17:00:00+00:00,2026-03-31 18:00:00+00:00,2026-03-31 19:00:00+00:00,2026-04-01 14:00:00+00:00,1,67814.5,68091.4,0.004083197546247419,0.02172839142071381,-0.0041230120401979375,19,1140,2.0415987731237095,1.6415987731237096,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-04-04 14:00:00+00:00,2026-04-04 15:00:00+00:00,2026-04-04 16:00:00+00:00,2026-04-05 02:00:00+00:00,1,67357.4,67060.6,-0.004406345850641369,0.00247040414267774,-0.004634977003269092,10,600,-2.2031729253206844,-2.6031729253206843,REVERSAL_CUT
reference_validation,1h,2026-04-05 17:00:00+00:00,2026-04-05 18:00:00+00:00,2026-04-05 19:00:00+00:00,2026-04-06 23:00:00+00:00,1,67381.2,68777.0,0.02071497687782342,0.043800051052816036,-0.001947130653654039,28,1680,10.35748843891171,9.95748843891171,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-04-13 19:00:00+00:00,2026-04-13 21:00:00+00:00,2026-04-13 22:00:00+00:00,2026-04-14 19:00:00+00:00,2,73140.0,74049.9,0.01244052502050863,0.03922614164615812,-0.00013672409078480108,21,1260,6.220262510254315,5.820262510254315,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-04-20 19:00:00+00:00,2026-04-20 22:00:00+00:00,2026-04-20 23:00:00+00:00,2026-04-21 03:00:00+00:00,3,75927.7,75540.0,-0.005106173372827039,0.0040117111409934125,-0.0052115367645799715,4,240,-2.5530866864135193,-2.9530866864135192,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-04-26 07:00:00+00:00,2026-04-26 11:00:00+00:00,2026-04-26 12:00:00+00:00,2026-04-27 06:00:00+00:00,4,78050.0,77730.5,-0.004093529788597006,0.018001281229980792,-0.007000640614990283,18,1080,-2.046764894298503,-2.4467648942985027,REVERSAL_CUT
reference_validation,1h,2026-05-01 04:00:00+00:00,2026-05-01 05:00:00+00:00,2026-05-01 06:00:00+00:00,2026-05-03 02:00:00+00:00,1,77135.3,78200.0,0.013803018851291204,0.02605421901515914,-0.003910012666055729,44,2640,6.901509425645602,6.501509425645602,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-05-09 16:00:00+00:00,2026-05-09 17:00:00+00:00,2026-05-09 18:00:00+00:00,2026-05-10 21:00:00+00:00,1,80765.8,80691.1,-0.0009248964289340078,0.010178813309593693,-0.006694665316260062,27,1620,-0.4624482144670039,-0.8624482144670039,REVERSAL_CUT
reference_validation,1h,2026-05-14 17:00:00+00:00,2026-05-14 22:00:00+00:00,2026-05-14 23:00:00+00:00,2026-05-15 05:00:00+00:00,5,81418.8,80682.1,-0.009048278775909191,0.0025178460011692216,-0.009437623742919454,6,360,-4.5241393879545955,-4.924139387954596,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-05-20 12:00:00+00:00,2026-05-20 14:00:00+00:00,2026-05-20 15:00:00+00:00,2026-05-21 07:00:00+00:00,2,77410.0,77591.6,0.002345950135641539,0.009559488438186214,-0.005619429014339206,16,960,1.1729750678207695,0.7729750678207695,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-05-24 05:00:00+00:00,2026-05-24 06:00:00+00:00,2026-05-24 07:00:00+00:00,2026-05-24 15:00:00+00:00,1,76956.0,76428.1,-0.006859764020998971,0.008368418316960335,-0.010347471282291187,8,480,-3.4298820104994854,-3.8298820104994853,REVERSAL_CUT
reference_validation,1h,2026-05-26 10:00:00+00:00,2026-05-26 13:00:00+00:00,2026-05-26 14:00:00+00:00,2026-05-26 15:00:00+00:00,3,77199.2,76873.6,-0.00421766028663495,0.011371879501341997,-0.0066956652400542715,1,60,-2.108830143317475,-2.508830143317475,REVERSAL_CUT
reference_validation,1h,2026-05-30 23:00:00+00:00,2026-05-31 00:00:00+00:00,2026-05-31 01:00:00+00:00,2026-05-31 08:00:00+00:00,1,74003.7,73833.2,-0.0023039388571112207,0.0033282119677799926,-0.0028444523719759474,7,420,-1.1519694285556104,-1.5519694285556103,REVERSAL_CUT
reference_validation,1h,2026-06-07 15:00:00+00:00,2026-06-07 17:00:00+00:00,2026-06-07 18:00:00+00:00,2026-06-07 20:00:00+00:00,2,62129.6,61303.7,-0.013293180706136831,0.0022147253483042473,-0.015763822718961706,2,120,-6.646590353068415,-7.0465903530684155,REVERSAL_CUT
reference_validation,1h,2026-06-11 06:00:00+00:00,2026-06-11 08:00:00+00:00,2026-06-11 09:00:00+00:00,2026-06-11 17:00:00+00:00,2,62927.2,62546.6,-0.006048258940489992,0.004905668772804184,-0.00749119617589844,8,480,-3.024129470244996,-3.424129470244996,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-06-20 15:00:00+00:00,2026-06-20 19:00:00+00:00,2026-06-20 20:00:00+00:00,2026-06-21 09:00:00+00:00,4,63905.5,63987.9,0.0012894038854245338,0.010366869831235137,-0.0013379130121820015,13,780,0.6447019427122669,0.24470194271226686,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-06-27 16:00:00+00:00,2026-06-27 18:00:00+00:00,2026-06-27 19:00:00+00:00,2026-06-27 20:00:00+00:00,2,60537.9,60149.9,-0.006409208115907505,0.0006442245271143232,-0.008059414019977562,1,60,-3.2046040579537527,-3.6046040579537526,REVERSAL_CUT
reference_validation,1h,2026-07-01 18:00:00+00:00,2026-07-01 20:00:00+00:00,2026-07-01 21:00:00+00:00,2026-07-05 02:00:00+00:00,2,60100.3,62859.8,0.04591491223837485,0.05573516271965362,-0.009073166024129664,77,4620,22.957456119187427,22.557456119187428,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-07-06 15:00:00+00:00,2026-07-06 16:00:00+00:00,2026-07-06 17:00:00+00:00,2026-07-07 03:00:00+00:00,1,63710.4,63298.2,-0.0064699013033979735,0.01540564805746003,-0.007116577513247457,10,600,-3.2349506516989868,-3.6349506516989867,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-07-09 17:00:00+00:00,2026-07-09 18:00:00+00:00,2026-07-09 19:00:00+00:00,2026-07-10 18:00:00+00:00,1,63199.9,63804.1,0.009560141709084924,0.02341934085338737,-0.004792729102419457,23,1380,4.780070854542462,4.380070854542462,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-07-14 15:00:00+00:00,2026-07-14 21:00:00+00:00,2026-07-14 22:00:00+00:00,2026-07-15 22:00:00+00:00,6,64649.9,64800.0,0.0023217359964979867,0.014536758757554002,-0.003078117676902803,24,1440,1.1608679982489933,0.7608679982489933,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-07-18 10:00:00+00:00,2026-07-18 11:00:00+00:00,2026-07-18 12:00:00+00:00,2026-07-19 10:00:00+00:00,1,64033.2,64495.1,0.00721344552513381,0.01429883248065078,-0.0016866250632484592,22,1320,3.606722762566905,3.2067227625669052,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-07-26 16:00:00+00:00,2026-07-26 18:00:00+00:00,2026-07-26 19:00:00+00:00,2026-07-27 13:00:00+00:00,2,64706.8,65065.0,0.005535739674964457,0.015696959206760397,-0.0015531597915520168,18,1080,2.7678698374822286,2.3678698374822287,DYNAMIC_DETERIORATION_CUT
reference_validation,1h,2026-07-29 11:00:00+00:00,2026-07-29 13:00:00+00:00,2026-07-29 14:00:00+00:00,2026-07-29 15:00:00+00:00,2,64634.6,64078.2,-0.008608392409019339,0.0008261828803768356,-0.00952431050861302,1,60,-4.304196204509669,-4.704196204509669,REVERSAL_CUT
august,1h,2026-08-02 22:00:00+00:00,2026-08-02 23:00:00+00:00,2026-08-03 00:00:00+00:00,2026-08-03 02:00:00+00:00,1,63550.0,63185.9,-0.005729346970889004,0.0004028324154208285,-0.007269866247049617,2,120,-2.864673485444502,-3.264673485444502,REVERSAL_CUT
august,1h,2026-08-03 17:00:00+00:00,2026-08-03 19:00:00+00:00,2026-08-03 20:00:00+00:00,2026-08-04 01:00:00+00:00,2,63836.9,63337.6,-0.007821495091397068,0.0024437276872779634,-0.00856401235022386,5,300,-3.910747545698534,-4.3107475456985345,DYNAMIC_DETERIORATION_CUT
august,1h,2026-08-17 03:00:00+00:00,2026-08-17 04:00:00+00:00,2026-08-17 05:00:00+00:00,2026-08-19 01:00:00+00:00,1,63512.3,64459.3,0.014910497651635879,0.024335443685711278,-0.004051183786447754,44,2640,7.4552488258179395,7.055248825817939,DYNAMIC_DETERIORATION_CUT
external,4h,2020-01-27 12:00:00+00:00,2020-01-27 16:00:00+00:00,2020-01-27 20:00:00+00:00,2020-02-02 04:00:00+00:00,1,8934.04,9273.84,0.03803430474902725,0.0744299331545415,-0.004333985520548533,32,7680,19.017152374513625,18.617152374513626,DYNAMIC_DETERIORATION_CUT
external,4h,2020-03-06 08:00:00+00:00,2020-03-06 16:00:00+00:00,2020-03-06 20:00:00+00:00,2020-03-07 20:00:00+00:00,2,9094.0,8897.31,-0.02162854629426003,0.0120958873982846,-0.026830877501649475,6,1440,-10.814273147130017,-11.214273147130017,REVERSAL_CUT
external,4h,2020-03-21 16:00:00+00:00,2020-03-22 00:00:00+00:00,2020-03-22 04:00:00+00:00,2020-03-22 16:00:00+00:00,2,6347.92,6070.56,-0.04369305221237818,0.009607871554776937,-0.07056169579956906,3,720,-21.84652610618909,-22.246526106189087,DYNAMIC_DETERIORATION_CUT
external,4h,2020-03-23 12:00:00+00:00,2020-03-23 16:00:00+00:00,2020-03-23 20:00:00+00:00,2020-03-28 00:00:00+00:00,1,6263.32,6353.64,0.014420467100515477,0.11134510132006681,-0.005319862309446033,25,6000,7.210233550257739,6.810233550257738,REVERSAL_CUT
external,4h,2020-03-31 12:00:00+00:00,2020-03-31 16:00:00+00:00,2020-03-31 20:00:00+00:00,2020-04-01 08:00:00+00:00,1,6460.8,6324.28,-0.021130510153541393,0.004829123328380369,-0.034175334323922724,3,720,-10.565255076770697,-10.965255076770697,REVERSAL_CUT
external,4h,2020-04-01 20:00:00+00:00,2020-04-02 04:00:00+00:00,2020-04-02 08:00:00+00:00,2020-04-09 12:00:00+00:00,2,6641.42,7180.0,0.0810941033694601,0.12280205136853262,-0.006236618072641087,43,10320,40.54705168473005,40.14705168473005,DYNAMIC_DETERIORATION_CUT
external,4h,2020-04-17 00:00:00+00:00,2020-04-17 08:00:00+00:00,2020-04-17 12:00:00+00:00,2020-04-20 12:00:00+00:00,2,7071.4,6964.2,-0.0151596572107362,0.0309132562151766,-0.018016234409027887,18,4320,-7.5798286053681,-7.9798286053681,REVERSAL_CUT
