partition,entry_tf,higher_tf,entry_type,signal_ts,entry_ts,higher_state,entry_px,max_follow_bars,bars_to_soft_failure,hours_to_soft_failure,soft_censored,bars_to_hard_failure,hours_to_hard_failure,hard_censored
development,5m,1h,CROSSOVER_INIT,2023-09-05 15:20:00+00:00,2023-09-05 15:25:00+00:00,NEUTRAL,25774.4,139207,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-05 17:45:00+00:00,2023-09-05 17:50:00+00:00,NEUTRAL,25762.0,139178,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-05 22:10:00+00:00,2023-09-05 22:15:00+00:00,STRONG_BEAR,25737.0,139125,27.0,2.25,False,44.0,3.6666666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-09-06 17:55:00+00:00,2023-09-06 18:00:00+00:00,NEUTRAL,25845.6,138888,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-07 15:00:00+00:00,2023-09-07 15:05:00+00:00,NEUTRAL,25744.8,138635,24.0,2.0,False,138.0,11.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-08 19:50:00+00:00,2023-09-08 19:55:00+00:00,NEUTRAL,25867.9,138289,22.0,1.8333333333333333,False,55.0,4.583333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-09 07:00:00+00:00,2023-09-09 07:05:00+00:00,STRONG_BEAR,25868.0,138155,9.0,0.75,False,9.0,0.75,False
development,5m,1h,CROSSOVER_INIT,2023-09-09 15:15:00+00:00,2023-09-09 15:20:00+00:00,STRONG_BEAR,25885.8,138056,18.0,1.5,False,25.0,2.0833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-09-09 21:15:00+00:00,2023-09-09 21:20:00+00:00,STRONG_BEAR,25875.0,137984,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-10 06:25:00+00:00,2023-09-10 06:30:00+00:00,STRONG_BEAR,25853.5,137874,15.0,1.25,False,17.0,1.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-10 20:10:00+00:00,2023-09-10 20:15:00+00:00,STRONG_BEAR,25820.2,137709,31.0,2.5833333333333335,False,37.0,3.0833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-09-11 04:55:00+00:00,2023-09-11 05:00:00+00:00,STRONG_BEAR,25768.1,137604,23.0,1.9166666666666667,False,32.0,2.6666666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-09-11 22:35:00+00:00,2023-09-11 22:40:00+00:00,STRONG_BEAR,25161.5,137392,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-12 00:05:00+00:00,2023-09-12 00:10:00+00:00,STRONG_BEAR,25166.4,137374,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-12 02:10:00+00:00,2023-09-12 02:15:00+00:00,STRONG_BEAR,25152.6,137349,34.0,2.8333333333333335,False,151.0,12.583333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-09-12 20:15:00+00:00,2023-09-12 20:20:00+00:00,STRONG_BULL,26063.1,137132,7.0,0.5833333333333334,False,17.0,1.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-13 06:50:00+00:00,2023-09-13 06:55:00+00:00,NEUTRAL,25955.2,137005,10.0,0.8333333333333334,False,12.0,1.0,False
development,5m,1h,CROSSOVER_INIT,2023-09-13 20:50:00+00:00,2023-09-13 20:55:00+00:00,NEUTRAL,26234.6,136837,22.0,1.8333333333333333,False,30.0,2.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-14 00:35:00+00:00,2023-09-14 00:40:00+00:00,STRONG_BULL,26259.8,136792,8.0,0.6666666666666666,False,8.0,0.6666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-14 03:05:00+00:00,2023-09-14 03:10:00+00:00,STRONG_BULL,26284.2,136762,8.0,0.6666666666666666,False,15.0,1.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-14 06:45:00+00:00,2023-09-14 06:50:00+00:00,NEUTRAL,26253.5,136718,24.0,2.0,False,31.0,2.5833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-09-15 02:35:00+00:00,2023-09-15 02:40:00+00:00,NEUTRAL,26592.2,136480,13.0,1.0833333333333333,False,37.0,3.0833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-09-15 08:50:00+00:00,2023-09-15 08:55:00+00:00,NEUTRAL,26618.6,136405,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-15 19:15:00+00:00,2023-09-15 19:20:00+00:00,NEUTRAL,26415.4,136280,10.0,0.8333333333333334,False,74.0,6.166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-16 09:45:00+00:00,2023-09-16 09:50:00+00:00,NEUTRAL,26540.4,136106,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-16 10:55:00+00:00,2023-09-16 11:00:00+00:00,NEUTRAL,26531.9,136092,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-16 12:35:00+00:00,2023-09-16 12:40:00+00:00,NEUTRAL,26532.2,136072,7.0,0.5833333333333334,False,8.0,0.6666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-16 17:30:00+00:00,2023-09-16 17:35:00+00:00,NEUTRAL,26546.2,136013,14.0,1.1666666666666667,False,19.0,1.5833333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-16 21:25:00+00:00,2023-09-16 21:30:00+00:00,NEUTRAL,26543.3,135966,16.0,1.3333333333333333,False,22.0,1.8333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-17 03:45:00+00:00,2023-09-17 03:50:00+00:00,NEUTRAL,26515.2,135890,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-17 08:45:00+00:00,2023-09-17 08:50:00+00:00,NEUTRAL,26530.9,135830,36.0,3.0,False,37.0,3.0833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-09-17 23:50:00+00:00,2023-09-17 23:55:00+00:00,NEUTRAL,26524.4,135649,7.0,0.5833333333333334,False,7.0,0.5833333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-09-18 02:20:00+00:00,2023-09-18 02:25:00+00:00,STRONG_BEAR,26583.1,135619,23.0,1.9166666666666667,False,27.0,2.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-19 03:00:00+00:00,2023-09-19 03:05:00+00:00,NEUTRAL,26815.0,135323,30.0,2.5,False,34.0,2.8333333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-09-19 15:00:00+00:00,2023-09-19 15:05:00+00:00,STRONG_BULL,27196.1,135179,19.0,1.5833333333333333,False,24.0,2.0,False
development,5m,1h,CROSSOVER_INIT,2023-09-19 23:00:00+00:00,2023-09-19 23:05:00+00:00,NEUTRAL,27182.2,135083,16.0,1.3333333333333333,False,17.0,1.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-20 08:20:00+00:00,2023-09-20 08:25:00+00:00,NEUTRAL,27123.8,134971,10.0,0.8333333333333334,False,11.0,0.9166666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-20 11:50:00+00:00,2023-09-20 11:55:00+00:00,NEUTRAL,27083.8,134929,7.0,0.5833333333333334,False,8.0,0.6666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-20 13:15:00+00:00,2023-09-20 13:20:00+00:00,NEUTRAL,27095.1,134912,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-20 13:45:00+00:00,2023-09-20 13:50:00+00:00,NEUTRAL,27154.4,134906,5.0,0.4166666666666667,False,6.0,0.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-20 21:25:00+00:00,2023-09-20 21:30:00+00:00,NEUTRAL,27170.0,134814,7.0,0.5833333333333334,False,8.0,0.6666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-21 04:45:00+00:00,2023-09-21 04:50:00+00:00,NEUTRAL,27065.3,134726,7.0,0.5833333333333334,False,16.0,1.3333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-21 17:20:00+00:00,2023-09-21 17:25:00+00:00,STRONG_BEAR,26624.9,134575,14.0,1.1666666666666667,False,17.0,1.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-22 00:45:00+00:00,2023-09-22 00:50:00+00:00,STRONG_BEAR,26592.0,134486,4.0,0.3333333333333333,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-22 03:15:00+00:00,2023-09-22 03:20:00+00:00,NEUTRAL,26627.9,134456,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-22 07:50:00+00:00,2023-09-22 07:55:00+00:00,NEUTRAL,26674.9,134401,11.0,0.9166666666666666,False,15.0,1.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-22 14:35:00+00:00,2023-09-22 14:40:00+00:00,NEUTRAL,26639.1,134320,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-22 23:20:00+00:00,2023-09-22 23:25:00+00:00,NEUTRAL,26575.0,134215,15.0,1.25,False,16.0,1.3333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-23 06:20:00+00:00,2023-09-23 06:25:00+00:00,NEUTRAL,26567.0,134131,18.0,1.5,False,18.0,1.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-23 09:55:00+00:00,2023-09-23 10:00:00+00:00,NEUTRAL,26564.1,134088,6.0,0.5,False,12.0,1.0,False
development,5m,1h,CROSSOVER_INIT,2023-09-23 12:00:00+00:00,2023-09-23 12:05:00+00:00,NEUTRAL,26566.3,134063,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-23 14:35:00+00:00,2023-09-23 14:40:00+00:00,NEUTRAL,26565.9,134032,1.0,0.08333333333333333,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-09-23 16:50:00+00:00,2023-09-23 16:55:00+00:00,NEUTRAL,26579.7,134005,28.0,2.3333333333333335,False,42.0,3.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-24 01:55:00+00:00,2023-09-24 02:00:00+00:00,NEUTRAL,26574.7,133896,11.0,0.9166666666666666,False,22.0,1.8333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-24 08:20:00+00:00,2023-09-24 08:25:00+00:00,NEUTRAL,26559.9,133819,16.0,1.3333333333333333,False,24.0,2.0,False
development,5m,1h,CROSSOVER_INIT,2023-09-24 17:45:00+00:00,2023-09-24 17:50:00+00:00,NEUTRAL,26627.1,133706,7.0,0.5833333333333334,False,7.0,0.5833333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-09-25 08:05:00+00:00,2023-09-25 08:10:00+00:00,STRONG_BEAR,26183.3,133534,2.0,0.16666666666666666,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-25 13:20:00+00:00,2023-09-25 13:25:00+00:00,STRONG_BEAR,26119.7,133471,11.0,0.9166666666666666,False,48.0,4.0,False
development,5m,1h,CROSSOVER_INIT,2023-09-26 02:25:00+00:00,2023-09-26 02:30:00+00:00,NEUTRAL,26302.4,133314,19.0,1.5833333333333333,False,38.0,3.1666666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-09-26 16:40:00+00:00,2023-09-26 16:45:00+00:00,STRONG_BEAR,26253.4,133143,9.0,0.75,False,9.0,0.75,False
development,5m,1h,CROSSOVER_INIT,2023-09-26 19:35:00+00:00,2023-09-26 19:40:00+00:00,STRONG_BEAR,26222.5,133108,9.0,0.75,False,14.0,1.1666666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-26 23:45:00+00:00,2023-09-26 23:50:00+00:00,STRONG_BEAR,26207.4,133058,8.0,0.6666666666666666,False,35.0,2.9166666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-09-27 09:00:00+00:00,2023-09-27 09:05:00+00:00,NEUTRAL,26252.8,132947,55.0,4.583333333333333,False,61.0,5.083333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-09-27 22:05:00+00:00,2023-09-27 22:10:00+00:00,NEUTRAL,26288.6,132790,14.0,1.1666666666666667,False,54.0,4.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-28 04:40:00+00:00,2023-09-28 04:45:00+00:00,STRONG_BULL,26407.5,132711,17.0,1.4166666666666667,False,20.0,1.6666666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-28 10:30:00+00:00,2023-09-28 10:35:00+00:00,STRONG_BULL,26451.1,132641,8.0,0.6666666666666666,False,15.0,1.25,False
development,5m,1h,CROSSOVER_INIT,2023-09-29 00:10:00+00:00,2023-09-29 00:15:00+00:00,STRONG_BULL,27059.1,132477,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-29 06:45:00+00:00,2023-09-29 06:50:00+00:00,NEUTRAL,27032.1,132398,19.0,1.5833333333333333,False,23.0,1.9166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-29 19:15:00+00:00,2023-09-29 19:20:00+00:00,NEUTRAL,26913.9,132248,12.0,1.0,False,14.0,1.1666666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-29 23:30:00+00:00,2023-09-29 23:35:00+00:00,NEUTRAL,26903.8,132197,6.0,0.5,False,6.0,0.5,False
development,5m,1h,CROSSOVER_INIT,2023-09-30 03:05:00+00:00,2023-09-30 03:10:00+00:00,NEUTRAL,26906.3,132154,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-09-30 14:05:00+00:00,2023-09-30 14:10:00+00:00,NEUTRAL,26980.6,132022,21.0,1.75,False,26.0,2.1666666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-01 01:50:00+00:00,2023-10-01 01:55:00+00:00,NEUTRAL,27012.4,131881,15.0,1.25,False,27.0,2.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-01 13:45:00+00:00,2023-10-01 13:50:00+00:00,STRONG_BULL,27184.4,131738,10.0,0.8333333333333334,False,10.0,0.8333333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-10-01 21:25:00+00:00,2023-10-01 21:30:00+00:00,NEUTRAL,27119.7,131646,45.0,3.75,False,99.0,8.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-03 03:30:00+00:00,2023-10-03 03:35:00+00:00,NEUTRAL,27599.9,131285,7.0,0.5833333333333334,False,10.0,0.8333333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-10-03 08:20:00+00:00,2023-10-03 08:25:00+00:00,NEUTRAL,27612.1,131227,7.0,0.5833333333333334,False,12.0,1.0,False
development,5m,1h,CROSSOVER_INIT,2023-10-03 10:55:00+00:00,2023-10-03 11:00:00+00:00,NEUTRAL,27611.6,131196,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-03 17:55:00+00:00,2023-10-03 18:00:00+00:00,STRONG_BEAR,27424.0,131112,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-03 21:30:00+00:00,2023-10-03 21:35:00+00:00,STRONG_BEAR,27383.1,131069,6.0,0.5,False,6.0,0.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-03 23:15:00+00:00,2023-10-03 23:20:00+00:00,STRONG_BEAR,27378.1,131048,9.0,0.75,False,11.0,0.9166666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-10-04 02:20:00+00:00,2023-10-04 02:25:00+00:00,STRONG_BEAR,27484.3,131011,15.0,1.25,False,24.0,2.0,False
development,5m,1h,CROSSOVER_INIT,2023-10-04 05:45:00+00:00,2023-10-04 05:50:00+00:00,NEUTRAL,27390.8,130970,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-04 07:00:00+00:00,2023-10-04 07:05:00+00:00,NEUTRAL,27412.2,130955,7.0,0.5833333333333334,False,61.0,5.083333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-04 16:50:00+00:00,2023-10-04 16:55:00+00:00,STRONG_BEAR,27512.2,130837,18.0,1.5,False,33.0,2.75,False
development,5m,1h,CROSSOVER_INIT,2023-10-05 09:20:00+00:00,2023-10-05 09:25:00+00:00,NEUTRAL,27693.8,130639,11.0,0.9166666666666666,False,39.0,3.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-06 01:15:00+00:00,2023-10-06 01:20:00+00:00,STRONG_BEAR,27469.2,130448,33.0,2.75,False,38.0,3.1666666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-06 07:30:00+00:00,2023-10-06 07:35:00+00:00,STRONG_BEAR,27536.1,130373,19.0,1.5833333333333333,False,42.0,3.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-06 14:55:00+00:00,2023-10-06 15:00:00+00:00,NEUTRAL,27654.7,130284,26.0,2.1666666666666665,False,96.0,8.0,False
development,5m,1h,CROSSOVER_INIT,2023-10-07 04:45:00+00:00,2023-10-07 04:50:00+00:00,NEUTRAL,27912.9,130118,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-10-07 05:35:00+00:00,2023-10-07 05:40:00+00:00,NEUTRAL,27924.4,130108,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-07 08:30:00+00:00,2023-10-07 08:35:00+00:00,NEUTRAL,27925.0,130073,12.0,1.0,False,22.0,1.8333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-07 15:20:00+00:00,2023-10-07 15:25:00+00:00,NEUTRAL,27950.6,129991,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-07 16:35:00+00:00,2023-10-07 16:40:00+00:00,NEUTRAL,27947.7,129976,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-07 21:25:00+00:00,2023-10-07 21:30:00+00:00,NEUTRAL,27926.4,129918,10.0,0.8333333333333334,False,47.0,3.9166666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-08 13:45:00+00:00,2023-10-08 13:50:00+00:00,NEUTRAL,27979.1,129722,8.0,0.6666666666666666,False,21.0,1.75,False
development,5m,1h,CROSSOVER_INIT,2023-10-08 19:55:00+00:00,2023-10-08 20:00:00+00:00,NEUTRAL,27880.3,129648,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-10-09 02:00:00+00:00,2023-10-09 02:05:00+00:00,NEUTRAL,27920.0,129575,15.0,1.25,False,37.0,3.0833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-09 17:55:00+00:00,2023-10-09 18:00:00+00:00,STRONG_BEAR,27582.6,129384,12.0,1.0,False,35.0,2.9166666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-10 02:40:00+00:00,2023-10-10 02:45:00+00:00,NEUTRAL,27613.1,129279,16.0,1.3333333333333333,False,19.0,1.5833333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-10 06:05:00+00:00,2023-10-10 06:10:00+00:00,NEUTRAL,27618.8,129238,20.0,1.6666666666666667,False,40.0,3.3333333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-10 21:15:00+00:00,2023-10-10 21:20:00+00:00,STRONG_BEAR,27434.9,129056,14.0,1.1666666666666667,False,30.0,2.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-11 00:45:00+00:00,2023-10-11 00:50:00+00:00,NEUTRAL,27430.7,129014,8.0,0.6666666666666666,False,10.0,0.8333333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-10-11 09:25:00+00:00,2023-10-11 09:30:00+00:00,STRONG_BEAR,27124.7,128910,24.0,2.0,False,28.0,2.3333333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-11 22:30:00+00:00,2023-10-11 22:35:00+00:00,STRONG_BEAR,26774.0,128753,25.0,2.0833333333333335,False,30.0,2.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-12 02:20:00+00:00,2023-10-12 02:25:00+00:00,NEUTRAL,26798.9,128707,13.0,1.0833333333333333,False,31.0,2.5833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-12 12:05:00+00:00,2023-10-12 12:10:00+00:00,NEUTRAL,26788.5,128590,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-12 19:40:00+00:00,2023-10-12 19:45:00+00:00,STRONG_BEAR,26708.0,128499,17.0,1.4166666666666667,False,41.0,3.4166666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-13 11:35:00+00:00,2023-10-13 11:40:00+00:00,NEUTRAL,26834.7,128308,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-13 20:50:00+00:00,2023-10-13 20:55:00+00:00,NEUTRAL,26941.7,128197,19.0,1.5833333333333333,False,21.0,1.75,False
development,5m,1h,CROSSOVER_INIT,2023-10-14 00:55:00+00:00,2023-10-14 01:00:00+00:00,NEUTRAL,26879.9,128148,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-10-14 01:50:00+00:00,2023-10-14 01:55:00+00:00,NEUTRAL,26893.8,128137,26.0,2.1666666666666665,False,37.0,3.0833333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-14 10:20:00+00:00,2023-10-14 10:25:00+00:00,NEUTRAL,26876.8,128035,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-14 13:05:00+00:00,2023-10-14 13:10:00+00:00,NEUTRAL,26879.8,128002,17.0,1.4166666666666667,False,17.0,1.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-15 01:30:00+00:00,2023-10-15 01:35:00+00:00,STRONG_BEAR,26848.9,127853,18.0,1.5,False,28.0,2.3333333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-15 07:55:00+00:00,2023-10-15 08:00:00+00:00,NEUTRAL,26872.7,127776,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-15 13:35:00+00:00,2023-10-15 13:40:00+00:00,STRONG_BEAR,26882.3,127708,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-10-15 14:05:00+00:00,2023-10-15 14:10:00+00:00,STRONG_BEAR,26874.0,127702,8.0,0.6666666666666666,False,10.0,0.8333333333333334,False
development,5m,1h,CROSSOVER_INIT,2023-10-17 07:45:00+00:00,2023-10-17 07:50:00+00:00,NEUTRAL,28379.2,127202,19.0,1.5833333333333333,False,50.0,4.166666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-17 14:50:00+00:00,2023-10-17 14:55:00+00:00,NEUTRAL,28400.2,127117,12.0,1.0,False,29.0,2.4166666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-17 19:50:00+00:00,2023-10-17 19:55:00+00:00,NEUTRAL,28490.0,127057,12.0,1.0,False,12.0,1.0,False
development,5m,1h,CROSSOVER_INIT,2023-10-18 02:40:00+00:00,2023-10-18 02:45:00+00:00,NEUTRAL,28447.1,126975,22.0,1.8333333333333333,False,52.0,4.333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-18 16:55:00+00:00,2023-10-18 17:00:00+00:00,NEUTRAL,28332.1,126804,8.0,0.6666666666666666,False,12.0,1.0,False
development,5m,1h,CROSSOVER_INIT,2023-10-18 22:30:00+00:00,2023-10-18 22:35:00+00:00,NEUTRAL,28299.6,126737,9.0,0.75,False,18.0,1.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-19 05:05:00+00:00,2023-10-19 05:10:00+00:00,NEUTRAL,28305.2,126658,8.0,0.6666666666666666,False,22.0,1.8333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-19 18:25:00+00:00,2023-10-19 18:30:00+00:00,STRONG_BULL,28622.3,126498,23.0,1.9166666666666667,False,32.0,2.6666666666666665,False
development,5m,1h,CROSSOVER_INIT,2023-10-20 00:00:00+00:00,2023-10-20 00:05:00+00:00,STRONG_BULL,28739.6,126431,3.0,0.25,False,4.0,0.3333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-20 02:20:00+00:00,2023-10-20 02:25:00+00:00,STRONG_BULL,28790.9,126403,36.0,3.0,False,120.0,10.0,False
development,5m,1h,CROSSOVER_INIT,2023-10-20 20:20:00+00:00,2023-10-20 20:25:00+00:00,NEUTRAL,29587.7,126187,24.0,2.0,False,52.0,4.333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-21 04:10:00+00:00,2023-10-21 04:15:00+00:00,NEUTRAL,29614.8,126093,6.0,0.5,False,6.0,0.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-21 06:10:00+00:00,2023-10-21 06:15:00+00:00,NEUTRAL,29587.6,126069,22.0,1.8333333333333333,False,34.0,2.8333333333333335,False
development,5m,1h,CROSSOVER_INIT,2023-10-22 04:40:00+00:00,2023-10-22 04:45:00+00:00,NEUTRAL,29961.4,125799,26.0,2.1666666666666665,False,30.0,2.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-22 12:25:00+00:00,2023-10-22 12:30:00+00:00,NEUTRAL,29941.0,125706,3.0,0.25,False,3.0,0.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-22 13:20:00+00:00,2023-10-22 13:25:00+00:00,NEUTRAL,29928.4,125695,8.0,0.6666666666666666,False,8.0,0.6666666666666666,False
development,5m,1h,CROSSOVER_INIT,2023-10-22 17:25:00+00:00,2023-10-22 17:30:00+00:00,NEUTRAL,29902.4,125646,10.0,0.8333333333333334,False,18.0,1.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-22 22:50:00+00:00,2023-10-22 22:55:00+00:00,NEUTRAL,29974.0,125581,18.0,1.5,False,18.0,1.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-23 11:30:00+00:00,2023-10-23 11:35:00+00:00,STRONG_BULL,30646.5,125429,13.0,1.0833333333333333,False,13.0,1.0833333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-23 14:10:00+00:00,2023-10-23 14:15:00+00:00,STRONG_BULL,30675.7,125397,27.0,2.25,False,54.0,4.5,False
development,5m,1h,CROSSOVER_INIT,2023-10-24 08:55:00+00:00,2023-10-24 09:00:00+00:00,STRONG_BULL,34125.8,125172,33.0,2.75,False,51.0,4.25,False
development,5m,1h,CROSSOVER_INIT,2023-10-24 22:05:00+00:00,2023-10-24 22:10:00+00:00,NEUTRAL,34119.9,125014,14.0,1.1666666666666667,False,16.0,1.3333333333333333,False
development,5m,1h,CROSSOVER_INIT,2023-10-25 00:50:00+00:00,2023-10-25 00:55:00+00:00,NEUTRAL,34023.4,124981,16.0,1.3333333333333333,False,20.0,1.6666666666666667,False
development,5m,1h,CROSSOVER_INIT,2023-10-25 04:35:00+00:00,2023-10-25 04:40:00+00:00,NEUTRAL,34082.7,124936,8.0,0.6666666666666666,False,8.0,0.6666666666666666,False
