role,partition,dev_block,execution_start,parent_entry_ts,lane,component,H,L,R,entry_ts,entry_price,baseline_exit_ts,baseline_exit_price,baseline_exit_reason,baseline_pnl,baseline_pnl_5bps,intervention,signal_ts,candidate_exit_ts,candidate_exit_price,candidate_exit_reason,candidate_pnl,candidate_pnl_5bps,guard_entry_to_e20_min,guard_running_mae_R_to_e20,selection_scope
REF_SUPPORT,reference_validation,,2026-05-31 18:00:00+00:00,2026-05-31 21:45:00+00:00,G_SHALLOW25,PARENT,82.23,81.38,0.8500000000000085,2026-05-31 21:45:00+00:00,82.23,2026-05-31 21:55:00+00:00,82.2,FAILED_BREAK,-0.1824151769427295,-0.4324151769427296,False,,2026-05-31 21:55:00+00:00,82.2,FAILED_BREAK,-0.18241517694272957,-0.4324151769427296,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-01 18:00:00+00:00,2026-06-01 19:35:00+00:00,G_SHALLOW25,PARENT,81.2,79.06,2.140000000000001,2026-06-01 19:35:00+00:00,81.2,2026-06-01 19:50:00+00:00,81.14,FAILED_BREAK,-0.3694581280788145,-0.6194581280788145,False,,2026-06-01 19:50:00+00:00,81.14,FAILED_BREAK,-0.3694581280788145,-0.6194581280788145,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-06 18:00:00+00:00,2026-06-07 00:30:00+00:00,G_SHALLOW25,PARENT,62.45,61.26,1.1900000000000048,2026-06-07 00:30:00+00:00,62.45,2026-06-07 00:45:00+00:00,62.22,FAILED_BREAK,-1.841473178542885,-2.091473178542885,False,,2026-06-07 00:45:00+00:00,62.22,FAILED_BREAK,-1.841473178542885,-2.091473178542885,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-07 18:00:00+00:00,2026-06-07 22:10:00+00:00,G_SHALLOW25,PARENT,65.58,64.58,1.0,2026-06-07 22:10:00+00:00,65.58,2026-06-07 22:15:00+00:00,65.98,TARGET,3.049710277523654,2.799710277523654,False,,2026-06-07 22:15:00+00:00,65.98,TARGET,3.049710277523654,2.799710277523654,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-08 18:00:00+00:00,2026-06-08 19:25:00+00:00,G_SHALLOW25,PARENT,67.78,66.5,1.2800000000000011,2026-06-08 19:25:00+00:00,67.78,2026-06-09 00:25:00+00:00,65.97,REFERENCE_INVALIDATION,-13.35202124520507,-13.602021245205073,False,,2026-06-09 00:25:00+00:00,65.97,REFERENCE_INVALIDATION,-13.35202124520507,-13.602021245205071,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-09 18:00:00+00:00,2026-06-09 18:15:00+00:00,G_SHALLOW25,PARENT,65.29,63.5,1.7900000000000065,2026-06-09 18:15:00+00:00,65.29,2026-06-09 18:25:00+00:00,65.25,FAILED_BREAK,-0.3063256241385148,-0.5563256241385148,False,,2026-06-09 18:25:00+00:00,65.25,FAILED_BREAK,-0.30632562413851483,-0.5563256241385148,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-11 18:00:00+00:00,2026-06-11 18:00:00+00:00,G_SHALLOW25,PARENT,67.16,64.95,2.2099999999999937,2026-06-11 18:00:00+00:00,67.16,2026-06-12 05:55:00+00:00,66.69,TIME,-3.499106611077996,-3.749106611077996,False,,2026-06-12 05:55:00+00:00,66.69,TIME,-3.4991066110779956,-3.7491066110779956,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-13 18:00:00+00:00,2026-06-13 21:40:00+00:00,G_SHALLOW25,PARENT,68.68,67.77,0.9100000000000108,2026-06-13 21:40:00+00:00,68.68,2026-06-13 21:45:00+00:00,69.04400000000001,TARGET,2.649970879440966,2.399970879440966,False,,2026-06-13 21:45:00+00:00,69.04400000000001,TARGET,2.649970879440966,2.399970879440966,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-14 18:00:00+00:00,2026-06-14 19:30:00+00:00,G_SHALLOW25,PARENT,67.72,67.22,0.5,2026-06-14 19:30:00+00:00,67.72,2026-06-14 20:35:00+00:00,67.92,TARGET,1.476668635558176,1.226668635558176,False,,2026-06-14 20:35:00+00:00,67.92,TARGET,1.476668635558176,1.226668635558176,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-16 18:00:00+00:00,2026-06-16 18:00:00+00:00,G_SHALLOW25,PARENT,73.8,72.83,0.9699999999999988,2026-06-16 18:00:00+00:00,73.8,2026-06-16 18:25:00+00:00,73.69,FAILED_BREAK,-0.7452574525745326,-0.9952574525745326,False,,2026-06-16 18:25:00+00:00,73.69,FAILED_BREAK,-0.7452574525745326,-0.9952574525745326,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-19 18:00:00+00:00,2026-06-19 23:55:00+00:00,G_SHALLOW25,PARENT,69.53,68.57,0.960000000000008,2026-06-19 23:55:00+00:00,69.53,2026-06-20 00:25:00+00:00,69.914,TARGET,2.7613979577161274,2.5113979577161274,False,,2026-06-20 00:25:00+00:00,69.914,TARGET,2.7613979577161274,2.5113979577161274,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-20 18:00:00+00:00,2026-06-20 22:10:00+00:00,G_SHALLOW25,PARENT,72.62,71.04,1.5799999999999983,2026-06-20 22:10:00+00:00,72.62,2026-06-20 22:15:00+00:00,73.25200000000001,TARGET,4.351418342054547,4.101418342054547,False,,2026-06-20 22:15:00+00:00,73.25200000000001,TARGET,4.351418342054547,4.101418342054547,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-21 18:00:00+00:00,2026-06-22 01:25:00+00:00,G_SHALLOW25,PARENT,74.8,73.74,1.0600000000000025,2026-06-22 01:25:00+00:00,74.8,2026-06-22 03:05:00+00:00,73.66,REFERENCE_INVALIDATION,-7.620320855614981,-7.870320855614982,False,,2026-06-22 03:05:00+00:00,73.66,REFERENCE_INVALIDATION,-7.620320855614981,-7.870320855614982,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-23 18:00:00+00:00,2026-06-23 22:05:00+00:00,G_SHALLOW25,PARENT,69.36,68.33,1.0300000000000011,2026-06-23 22:05:00+00:00,69.36,2026-06-23 22:15:00+00:00,69.772,TARGET,2.9700115340254296,2.7200115340254296,False,,2026-06-23 22:15:00+00:00,69.772,TARGET,2.9700115340254296,2.7200115340254296,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-24 18:00:00+00:00,2026-06-25 05:00:00+00:00,G_SHALLOW25,PARENT,68.86,64.66,4.200000000000003,2026-06-25 05:00:00+00:00,68.86,2026-06-25 05:55:00+00:00,69.0,TIME,1.0165553296543894,0.7665553296543894,False,,2026-06-25 05:55:00+00:00,69.0,TIME,1.0165553296543894,0.7665553296543894,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-25 18:00:00+00:00,2026-06-25 23:15:00+00:00,G_SHALLOW25,PARENT,67.33,65.19,2.140000000000001,2026-06-25 23:15:00+00:00,67.33,2026-06-25 23:25:00+00:00,68.18599999999999,TARGET,6.356750334174932,6.106750334174932,False,,2026-06-25 23:25:00+00:00,68.18599999999999,TARGET,6.356750334174932,6.106750334174932,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-26 18:00:00+00:00,2026-06-26 19:30:00+00:00,G_SHALLOW25,PARENT,73.51,70.27,3.240000000000009,2026-06-26 19:30:00+00:00,73.51,2026-06-26 19:50:00+00:00,73.33,FAILED_BREAK,-1.224323221330481,-1.474323221330481,False,,2026-06-26 19:50:00+00:00,73.33,FAILED_BREAK,-1.224323221330481,-1.474323221330481,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-28 18:00:00+00:00,2026-06-29 02:40:00+00:00,G_SHALLOW25,PARENT,72.1,70.9,1.1999999999999886,2026-06-29 02:40:00+00:00,72.1,2026-06-29 02:55:00+00:00,71.96,FAILED_BREAK,-0.9708737864077556,-1.2208737864077557,False,,2026-06-29 02:55:00+00:00,71.96,FAILED_BREAK,-0.9708737864077555,-1.2208737864077555,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-30 18:00:00+00:00,2026-07-01 01:35:00+00:00,G_SHALLOW25,PARENT,74.08,72.57,1.5100000000000051,2026-07-01 01:35:00+00:00,74.08,2026-07-01 01:50:00+00:00,73.91,FAILED_BREAK,-1.1474082073434366,-1.3974082073434366,False,,2026-07-01 01:50:00+00:00,73.91,FAILED_BREAK,-1.1474082073434366,-1.3974082073434366,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-01 18:00:00+00:00,2026-07-01 21:30:00+00:00,G_SHALLOW25,PARENT,78.25,76.78,1.4699999999999989,2026-07-01 21:30:00+00:00,78.25,2026-07-01 22:05:00+00:00,78.24,FAILED_BREAK,-0.0638977635782911,-0.3138977635782911,False,,2026-07-01 22:05:00+00:00,78.24,FAILED_BREAK,-0.06389776357829113,-0.31389776357829113,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-02 18:00:00+00:00,2026-07-02 18:45:00+00:00,G_SHALLOW25,PARENT,81.19,80.04,1.1499999999999917,2026-07-02 18:45:00+00:00,81.19,2026-07-03 01:50:00+00:00,81.64999999999999,TARGET,2.8328611898016387,2.5828611898016387,False,,2026-07-03 01:50:00+00:00,81.64999999999999,TARGET,2.8328611898016387,2.5828611898016387,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-03 18:00:00+00:00,2026-07-03 18:55:00+00:00,G_SHALLOW25,PARENT,82.1,81.01,1.0899999999999892,2026-07-03 18:55:00+00:00,82.1,2026-07-03 19:15:00+00:00,82.06,FAILED_BREAK,-0.2436053593178333,-0.4936053593178333,True,2026-07-03 19:00:00+00:00,2026-07-03 19:05:00+00:00,82.14,A16_GUARDED_E10_FAIL,0.24360535931788885,-0.0063946406821111575,0.0,0.15596330275228365,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-05 18:00:00+00:00,2026-07-05 21:30:00+00:00,G_SHALLOW25,PARENT,81.72,80.86,0.8599999999999994,2026-07-05 21:30:00+00:00,81.72,2026-07-05 22:00:00+00:00,82.064,TARGET,2.104747919725813,1.8547479197258132,False,,2026-07-05 22:00:00+00:00,82.064,TARGET,2.1047479197258134,1.8547479197258134,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-06 18:00:00+00:00,2026-07-06 21:05:00+00:00,G_SHALLOW25,PARENT,82.37,80.24,2.1300000000000097,2026-07-06 21:05:00+00:00,82.37,2026-07-06 21:10:00+00:00,83.22200000000001,TARGET,5.171785844360843,4.921785844360843,False,,2026-07-06 21:10:00+00:00,83.22200000000001,TARGET,5.171785844360843,4.921785844360843,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-08 18:00:00+00:00,2026-07-08 23:50:00+00:00,G_SHALLOW25,PARENT,77.65,76.24,1.4100000000000108,2026-07-08 23:50:00+00:00,77.65,2026-07-09 00:10:00+00:00,77.61,FAILED_BREAK,-0.2575660012878455,-0.5075660012878456,True,2026-07-08 23:55:00+00:00,2026-07-09 00:00:00+00:00,77.78,A16_GUARDED_E10_FAIL,0.8370895041853732,0.5870895041853732,0.0,0.056737588652490706,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-09 18:00:00+00:00,2026-07-09 18:05:00+00:00,G_SHALLOW25,PARENT,78.16,77.21,0.9500000000000028,2026-07-09 18:05:00+00:00,78.16,2026-07-09 18:25:00+00:00,78.17,FAILED_BREAK,0.0639713408393527,-0.1860286591606472,True,2026-07-09 18:10:00+00:00,2026-07-09 18:15:00+00:00,78.25,A16_GUARDED_E10_FAIL,0.5757420675537306,0.3257420675537306,0.0,0.21052631578947606,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-12 18:00:00+00:00,2026-07-12 19:50:00+00:00,G_SHALLOW25,PARENT,77.64,77.2,0.4399999999999977,2026-07-12 19:50:00+00:00,77.64,2026-07-12 20:05:00+00:00,77.57,FAILED_BREAK,-0.450798557444676,-0.700798557444676,True,2026-07-12 19:55:00+00:00,2026-07-12 20:00:00+00:00,77.64,A16_GUARDED_E10_FAIL,0.0,-0.25,0.0,0.18181818181817888,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-14 18:00:00+00:00,2026-07-15 04:45:00+00:00,G_SHALLOW25,PARENT,78.0,76.76,1.2399999999999949,2026-07-15 04:45:00+00:00,78.0,2026-07-15 05:00:00+00:00,77.97,FAILED_BREAK,-0.1923076923077138,-0.4423076923077138,False,,2026-07-15 05:00:00+00:00,77.97,FAILED_BREAK,-0.19230769230771383,-0.44230769230771383,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-18 18:00:00+00:00,2026-07-18 18:00:00+00:00,G_SHALLOW25,PARENT,75.37,74.76,0.6099999999999994,2026-07-18 18:00:00+00:00,75.37,2026-07-18 18:10:00+00:00,75.29,FAILED_BREAK,-0.5307151386493292,-0.7807151386493292,False,,2026-07-18 18:10:00+00:00,75.29,FAILED_BREAK,-0.5307151386493292,-0.7807151386493292,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-19 18:00:00+00:00,2026-07-19 23:35:00+00:00,G_SHALLOW25,PARENT,76.45,75.5,0.9500000000000028,2026-07-19 23:35:00+00:00,76.45,2026-07-19 23:50:00+00:00,76.28,FAILED_BREAK,-1.1118378024853048,-1.3618378024853048,False,,2026-07-19 23:50:00+00:00,76.28,FAILED_BREAK,-1.1118378024853048,-1.3618378024853048,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-20 18:00:00+00:00,2026-07-20 18:00:00+00:00,G_SHALLOW25,PARENT,77.91,76.06,1.8499999999999943,2026-07-20 18:00:00+00:00,77.91,2026-07-20 18:40:00+00:00,77.9,FAILED_BREAK,-0.0641766140417887,-0.3141766140417887,False,,2026-07-20 18:40:00+00:00,77.9,FAILED_BREAK,-0.06417661404178876,-0.31417661404178876,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-21 18:00:00+00:00,2026-07-22 00:05:00+00:00,G_SHALLOW25,PARENT,78.21,77.39,0.8199999999999932,2026-07-22 00:05:00+00:00,78.21,2026-07-22 00:20:00+00:00,78.538,TARGET,2.096918552614735,1.846918552614735,False,,2026-07-22 00:20:00+00:00,78.538,TARGET,2.096918552614735,1.846918552614735,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-24 18:00:00+00:00,2026-07-25 03:25:00+00:00,G_SHALLOW25,PARENT,74.25,73.63,0.6200000000000045,2026-07-25 03:25:00+00:00,74.25,2026-07-25 05:55:00+00:00,73.94,TIME,-2.0875420875420825,-2.337542087542083,False,,2026-07-25 05:55:00+00:00,73.94,TIME,-2.0875420875420825,-2.337542087542083,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-25 18:00:00+00:00,2026-07-25 18:00:00+00:00,G_SHALLOW25,PARENT,74.64,73.95,0.6899999999999977,2026-07-25 18:00:00+00:00,74.64,2026-07-26 00:25:00+00:00,74.916,TARGET,1.8488745980707044,1.5988745980707044,False,,2026-07-26 00:25:00+00:00,74.916,TARGET,1.8488745980707044,1.5988745980707044,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-26 18:00:00+00:00,2026-07-26 22:00:00+00:00,G_SHALLOW25,PARENT,75.96,74.92,1.039999999999992,2026-07-26 22:00:00+00:00,75.96,2026-07-26 22:15:00+00:00,76.37599999999999,TARGET,2.7382833070036527,2.4882833070036527,False,,2026-07-26 22:15:00+00:00,76.37599999999999,TARGET,2.7382833070036527,2.4882833070036527,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-04 18:00:00+00:00,2025-01-04 20:50:00+00:00,G_SHALLOW25,REC_H2,216.54,213.45,3.0900000000000034,2025-01-04 22:50:00+00:00,216.54,2025-01-05 00:05:00+00:00,216.47,FAILED_BREAK,-0.1616329546503814,-0.4116329546503814,False,,2025-01-05 00:05:00+00:00,216.47,FAILED_BREAK,-0.1616329546503814,-0.4116329546503814,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-14 18:00:00+00:00,2025-01-14 22:50:00+00:00,G_SHALLOW25,REC_H2,188.56,185.64,2.920000000000016,2025-01-15 01:35:00+00:00,188.56,2025-01-15 04:00:00+00:00,189.728,TARGET,3.097157403479045,2.847157403479045,False,,2025-01-15 04:00:00+00:00,189.728,TARGET,3.097157403479045,2.847157403479045,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-18 18:00:00+00:00,2025-01-19 04:40:00+00:00,G_SHALLOW25,REC_H2,270.7,240.68,30.019999999999985,2025-01-19 05:20:00+00:00,270.7,2025-01-19 05:35:00+00:00,270.64,FAILED_BREAK,-0.1108237901736308,-0.3608237901736308,False,,2025-01-19 05:35:00+00:00,270.64,FAILED_BREAK,-0.11082379017363087,-0.36082379017363087,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-23 18:00:00+00:00,2025-01-23 20:25:00+00:00,G_SHALLOW25,REC_H2,256.14,244.4,11.73999999999998,2025-01-24 00:25:00+00:00,256.14,2025-01-24 05:55:00+00:00,260.836,TARGET,9.166861872413444,8.916861872413445,False,,2025-01-24 05:55:00+00:00,260.836,TARGET,9.166861872413556,8.916861872413556,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-25 18:00:00+00:00,2025-01-25 18:00:00+00:00,G_SHALLOW25,REC_H2,258.08,250.72,7.359999999999985,2025-01-25 20:45:00+00:00,258.08,2025-01-25 20:55:00+00:00,258.09,FAILED_BREAK,0.0193738375697805,-0.2306261624302195,False,,2025-01-25 20:55:00+00:00,258.09,FAILED_BREAK,0.019373837569780505,-0.2306261624302195,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-26 18:00:00+00:00,2025-01-26 18:00:00+00:00,G_SHALLOW25,REC_H2,256.65,253.62,3.0299999999999727,2025-01-26 18:25:00+00:00,256.65,2025-01-26 18:50:00+00:00,256.61,FAILED_BREAK,-0.0779271381257662,-0.3279271381257662,False,,2025-01-26 18:50:00+00:00,256.61,FAILED_BREAK,-0.07792713812576624,-0.32792713812576624,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-27 18:00:00+00:00,2025-01-27 21:10:00+00:00,G_SHALLOW25,REC_H2,237.09,226.0,11.090000000000003,2025-01-28 00:00:00+00:00,237.09,2025-01-28 00:15:00+00:00,235.76,FAILED_BREAK,-2.804842043105993,-3.0548420431059933,False,,2025-01-28 00:15:00+00:00,235.76,FAILED_BREAK,-2.804842043105993,-3.0548420431059933,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-29 18:00:00+00:00,2025-01-29 18:55:00+00:00,G_SHALLOW25,REC_H2,230.79,226.22,4.569999999999993,2025-01-29 19:40:00+00:00,230.79,2025-01-29 19:45:00+00:00,232.618,TARGET,3.9603102387452127,3.7103102387452127,False,,2025-01-29 19:45:00+00:00,232.618,TARGET,3.9603102387452127,3.7103102387452127,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-08 18:00:00+00:00,2025-02-08 18:00:00+00:00,G_SHALLOW25,REC_H2,196.79,192.67,4.1200000000000045,2025-02-08 18:30:00+00:00,196.79,2025-02-08 19:10:00+00:00,196.64,FAILED_BREAK,-0.3811169266731418,-0.6311169266731418,False,,2025-02-08 19:10:00+00:00,196.64,FAILED_BREAK,-0.3811169266731418,-0.6311169266731418,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-15 18:00:00+00:00,2025-02-15 18:45:00+00:00,G_SHALLOW25,REC_H2,194.93,193.2,1.7300000000000182,2025-02-15 23:25:00+00:00,194.93,2025-02-16 00:45:00+00:00,194.71,FAILED_BREAK,-0.5643051351767459,-0.8143051351767459,False,,2025-02-16 00:45:00+00:00,194.71,FAILED_BREAK,-0.5643051351767459,-0.8143051351767459,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-18 18:00:00+00:00,2025-02-18 21:15:00+00:00,G_SHALLOW25,REC_H2,167.37,160.77,6.599999999999994,2025-02-18 21:55:00+00:00,167.37,2025-02-19 00:05:00+00:00,170.01,TARGET,7.886718049829655,7.636718049829655,False,,2025-02-19 00:05:00+00:00,170.01,TARGET,7.886718049829655,7.636718049829655,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-23 18:00:00+00:00,2025-02-24 00:10:00+00:00,G_SHALLOW25,REC_H2,169.35,166.51,2.8400000000000034,2025-02-24 00:25:00+00:00,169.35,2025-02-24 01:05:00+00:00,166.06,REFERENCE_INVALIDATION,-9.713610865072331,-9.963610865072331,False,,2025-02-24 01:05:00+00:00,166.06,REFERENCE_INVALIDATION,-9.713610865072331,-9.963610865072331,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-25 18:00:00+00:00,2025-02-25 19:55:00+00:00,G_SHALLOW25,REC_H2,145.0,134.4,10.599999999999994,2025-02-25 20:20:00+00:00,145.0,2025-02-25 20:45:00+00:00,144.86,FAILED_BREAK,-0.4827586206895828,-0.7327586206895829,False,,2025-02-25 20:45:00+00:00,144.86,FAILED_BREAK,-0.48275862068958286,-0.7327586206895829,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-04 18:00:00+00:00,2025-03-04 18:05:00+00:00,G_SHALLOW25,REC_H2,141.19,130.52,10.669999999999987,2025-03-04 18:45:00+00:00,141.19,2025-03-04 21:25:00+00:00,145.458,TARGET,15.114384871449785,14.86438487144978,False,,2025-03-04 21:25:00+00:00,145.458,TARGET,15.114384871449783,14.864384871449781,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-08 18:00:00+00:00,2025-03-08 18:35:00+00:00,G_SHALLOW25,REC_H2,137.6,135.19,2.4099999999999966,2025-03-08 19:10:00+00:00,137.6,2025-03-08 19:45:00+00:00,138.564,TARGET,3.502906976744158,3.252906976744158,False,,2025-03-08 19:45:00+00:00,138.564,TARGET,3.502906976744158,3.252906976744158,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-11 18:00:00+00:00,2025-03-11 18:10:00+00:00,G_SHALLOW25,REC_H2,126.71,119.67,7.039999999999992,2025-03-11 18:40:00+00:00,126.71,2025-03-11 20:40:00+00:00,126.66,FAILED_BREAK,-0.1973009233683376,-0.4473009233683376,True,2025-03-11 19:10:00+00:00,2025-03-11 19:15:00+00:00,127.05,A16_GUARDED_E10_FAIL,1.3416462789046513,1.0916462789046513,25.0,0.07528409090908914,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-14 18:00:00+00:00,2025-03-14 18:35:00+00:00,G_SHALLOW25,REC_H2,133.77,130.54,3.230000000000018,2025-03-14 20:40:00+00:00,133.77,2025-03-14 21:10:00+00:00,133.58,FAILED_BREAK,-0.7101741795619287,-0.9601741795619289,False,,2025-03-14 21:10:00+00:00,133.58,FAILED_BREAK,-0.7101741795619287,-0.9601741795619287,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-22 18:00:00+00:00,2025-03-22 18:15:00+00:00,G_SHALLOW25,REC_H2,129.54,128.55,0.9899999999999808,2025-03-22 18:35:00+00:00,129.54,2025-03-22 19:25:00+00:00,129.93599999999998,TARGET,1.528485409911906,1.278485409911906,False,,2025-03-22 19:25:00+00:00,129.93599999999998,TARGET,1.528485409911906,1.278485409911906,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-27 18:00:00+00:00,2025-03-27 21:30:00+00:00,G_SHALLOW25,REC_H2,139.72,137.23,2.490000000000009,2025-03-27 21:45:00+00:00,139.72,2025-03-28 00:35:00+00:00,136.81,REFERENCE_INVALIDATION,-10.413684511880906,-10.663684511880906,False,,2025-03-28 00:35:00+00:00,136.81,REFERENCE_INVALIDATION,-10.413684511880906,-10.663684511880906,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-28 18:00:00+00:00,2025-03-28 20:05:00+00:00,G_SHALLOW25,REC_H2,130.33,128.96,1.3700000000000043,2025-03-29 00:30:00+00:00,130.33,2025-03-29 00:40:00+00:00,130.31,FAILED_BREAK,-0.0767283050717715,-0.3267283050717715,False,,2025-03-29 00:40:00+00:00,130.31,FAILED_BREAK,-0.07672830507177153,-0.32672830507177153,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-07 18:00:00+00:00,2025-04-07 21:50:00+00:00,G_SHALLOW25,REC_H2,108.0,103.47,4.530000000000001,2025-04-08 01:15:00+00:00,108.0,2025-04-08 01:35:00+00:00,109.812,TARGET,8.38888888888889,8.13888888888889,False,,2025-04-08 01:35:00+00:00,109.812,TARGET,8.38888888888889,8.13888888888889,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-11 18:00:00+00:00,2025-04-11 21:05:00+00:00,G_SHALLOW25,REC_H2,121.99,118.53,3.4599999999999937,2025-04-12 00:10:00+00:00,121.99,2025-04-12 04:30:00+00:00,123.374,TARGET,5.672596114435602,5.422596114435602,False,,2025-04-12 04:30:00+00:00,123.374,TARGET,5.672596114435602,5.422596114435602,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-19 18:00:00+00:00,2025-04-20 00:10:00+00:00,G_SHALLOW25,REC_H2,140.71,137.57,3.140000000000015,2025-04-20 00:50:00+00:00,140.71,2025-04-20 03:35:00+00:00,140.57,FAILED_BREAK,-0.497477080520281,-0.7474770805202811,False,,2025-04-20 03:35:00+00:00,140.57,FAILED_BREAK,-0.49747708052028106,-0.7474770805202811,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-21 18:00:00+00:00,2025-04-22 03:15:00+00:00,G_SHALLOW25,REC_H2,139.78,133.75,6.030000000000001,2025-04-22 07:30:00+00:00,139.78,2025-04-22 08:25:00+00:00,139.59,FAILED_BREAK,-0.6796394333953293,-0.9296394333953292,False,,2025-04-22 08:25:00+00:00,139.59,FAILED_BREAK,-0.6796394333953293,-0.9296394333953293,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-22 18:00:00+00:00,2025-04-22 21:45:00+00:00,G_SHALLOW25,REC_H2,147.69,143.72,3.969999999999999,2025-04-22 22:50:00+00:00,147.69,2025-04-22 22:55:00+00:00,149.278,TARGET,5.376125668630216,5.126125668630216,False,,2025-04-22 22:55:00+00:00,149.278,TARGET,5.376125668630216,5.126125668630216,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-28 18:00:00+00:00,2025-04-28 19:00:00+00:00,G_SHALLOW25,REC_H2,147.55,145.22,2.3300000000000125,2025-04-28 19:15:00+00:00,147.55,2025-04-28 19:35:00+00:00,148.48200000000003,TARGET,3.1582514401897743,2.9082514401897743,False,,2025-04-28 19:35:00+00:00,148.48200000000003,TARGET,3.1582514401897743,2.9082514401897743,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-30 18:00:00+00:00,2025-04-30 18:05:00+00:00,G_SHALLOW25,REC_H2,144.98,141.27,3.70999999999998,2025-04-30 19:35:00+00:00,144.98,2025-04-30 20:10:00+00:00,146.46399999999997,TARGET,5.117947303076242,4.867947303076242,False,,2025-04-30 20:10:00+00:00,146.46399999999997,TARGET,5.117947303076242,4.867947303076242,,,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-05-06 18:00:00+00:00,2025-05-06 18:20:00+00:00,G_SHALLOW25,REC_H2,144.32,142.07,2.25,2025-05-06 21:00:00+00:00,144.32,2025-05-06 21:15:00+00:00,144.14,FAILED_BREAK,-0.6236141906874049,-0.8736141906874049,False,,2025-05-06 21:15:00+00:00,144.14,FAILED_BREAK,-0.6236141906874049,-0.8736141906874049,,,FROZEN_OOS
