i,period,date,parent_pnl,parent_win,parent_mfe_r,parent_mae_r,failure_to_develop,developed_05r,sf68_pnl,sf9_pnl,ret6h,ret12h,ret24h,ret48h,ret72h,sun_pre16_ret,sat_day_ret,fri_day_ret,thu_day_ret,sat18_to_sun12_ret,sun12_to16_ret,prior24_range,prior24_close_loc,prior24_taker,pre_close_vs_ema7,pre_close_vs_ema20,pre_ema_spread,ret30m,ret60m,ret120m,ret240m,ret480m,taker30,taker60,taker120,taker240,range_pos2h,range_pos4h,range_pos8h,ema7_slope30,ema20_slope60,last_green,last_body_ratio,last_upper_wick_ratio,last_lower_wick_ratio,last_wick_dominant,last_upper_gt_lower,last3_up
101,V,2025-11-09,-7.750000000000006,False,0.3373185598921873,1.3394643936225994,True,False,-7.750000000000006,-7.750000000000006,0.0034314502356047605,-0.0008439157691688681,-0.004431982545528457,0.004696348773627124,-0.011854263036878199,0.0012710087232059575,0.006729069183335268,0.0029534684907159825,-0.02921484619457948,-0.007390355244711544,0.002601456815816805,0.01277393879565647,0.4932766615146854,-0.0160860853064617,0.0005577273377994629,0.0007901112754864492,0.00023225440305729705,0.00042396543111489216,0.0003925482564477445,0.0023549933725866,0.002601456815816805,0.001851598871350335,0.20945097137035584,0.12374365013947486,0.09605494161967787,0.05481649707366443,0.8186236889230104,0.8186236889230104,0.8008782936010074,0.00016114066309746988,0.00041065925065630893,True,0.8709677419355727,0.0011123470521832628,0.1279199110122441,False,False,True
102,V,2025-11-16,11.784729702394339,True,1.7886971822871356,0.3839666242680316,False,True,11.784729702394339,11.784729702394339,0.0015552310279014492,0.008755951474810786,0.002134987087865081,-0.012839401149864593,-0.07286720425801685,-0.00029028814479858944,-0.00887983706720985,-0.03586888870771776,-0.008017310842651115,-0.001365835349069977,0.0031582464163038004,0.01729535864978904,0.7828128811905315,0.007988939819652978,0.0010857212778954128,0.001545754941587596,0.00045953473705018233,0.0025511534970106275,0.0001946602709836931,0.0033468040892621342,0.0031582464163038004,0.007934784547101392,0.0671840855443131,-0.004191913230130906,0.04069218224823912,0.04483581737242459,0.7396616541353384,0.7396616541353384,0.9026019690576652,0.0008771786676602389,0.00031313960533396745,True,0.6336633663366075,0.3663366336633925,0.0,False,True,True
103,V,2025-11-23,-7.750000000000006,False,0.26721420275427343,1.138211382113817,True,False,-7.750000000000006,-7.750000000000006,0.0017638490070788215,0.01981955945216396,0.025252651546273874,0.02978605327617867,-0.0649668828862876,0.017012817196375707,-0.00263185486863704,-0.03383282776832408,-0.022341737218349644,0.03386317755936985,-0.004616222327810782,0.040390145705521574,0.7843835291325495,-0.001223251006685511,0.001432392919528791,0.0021898475566390907,0.0007563712163354275,0.0018337863499273688,0.004291274796721423,0.0032649808086244736,-0.004617373068483643,0.01378560024114206,-0.005353997622901674,0.018992635527069757,-0.06067201186900373,-0.12617919826057455,0.9275308641975345,0.630391005202216,0.6206680584551133,0.0006312073877929869,0.0013322819406362818,True,0.6875997871208147,0.31240021287918524,0.0,False,True,True
104,V,2025-11-30,11.767804910454666,True,1.8226189091499676,0.6284406301524064,False,True,11.767804910454666,11.767804910454666,0.004267994340196646,0.0023184784270422476,0.005959647918262645,-0.0056453962306559635,-0.003365040758878446,0.001873307674294944,0.000902287739560137,-0.005798046386559008,0.041367572389264584,0.0032924465971790884,0.0035712633881082034,0.014823620559712314,0.7785847997004889,0.009244724416114581,0.00025064715115652447,0.0011590412572368702,0.0009081664767400799,0.0003029474814197908,0.002287612249723736,0.0030763981376509264,0.0035723685442157205,0.0030697737899212374,-0.1031992857833699,0.11367777135421431,0.10406736343982348,0.09271478695784285,0.5170667973215815,0.6312967581047417,0.7084401498718221,0.00044849684118886124,0.0015648285916669558,False,0.4256465517241246,0.38469827586202554,0.18965517241384988,True,True,True
105,V,2025-12-07,-7.723871222389762,False,1.265351204972168,1.1023614234793033,False,True,-7.723871222389762,1.2500000000000018,-0.0034684042549629757,-0.0026823968405589316,0.00034850507013239884,-0.030523457862728143,-0.042386508575884996,-0.004365341375495269,0.01017716812663716,-0.0393170256521268,0.0019259882618825053,0.0003263809715421395,-0.0025230403418283753,0.015609299415664024,0.2878460207612379,-0.01243567976829354,-0.0007310777263401791,-0.0008380334468973683,-0.00010703397070910281,-0.0005497181434978016,-0.0007578038687175992,-0.00444639732524732,-0.0025230403418283753,-0.0009501501326741879,-0.06659472365304298,-0.0812643191599649,-0.13409475334887133,-0.09696228522205064,0.23161105130963872,0.23161105130963872,0.2117434804001835,0.0006063101398980919,-0.00043199620740264066,False,0.6516129032259137,0.0,0.34838709677408625,False,False,False
106,V,2025-12-14,11.749999999999956,True,2.0364592824716556,0.03172054957120299,False,True,11.749999999999956,11.749999999999956,-0.0019114653570451168,0.00015545468273914231,-0.003777074100331901,-0.024254859096492942,-0.0008884944954383744,0.00020432185133367753,0.0006355781538898153,0.0032618316645152134,-0.026295308526192773,-0.004278455205987575,-0.0009638495418665682,0.009888320278580665,0.406380340435123,-0.045847301423795755,-0.00048503653469123,-0.0006780696774558725,-0.00019312681632632778,-0.0007809830624299074,-0.0014710919892557683,-0.00036290953564244166,-0.0009638495418665682,-0.0025602523044486736,-0.35292690595346377,-0.17486522185049325,-0.11958801117876683,-0.10768070980469657,0.17318435754188355,0.27272727272724023,0.1668336673346487,-0.0005940744084586003,-1.5105899601186579e-06,False,0.7938144329897062,0.0025773195877786923,0.20360824742251513,False,False,False
107,V,2025-12-21,-0.18909471818690507,False,0.7751431250736438,0.8804592914683416,False,True,-0.18909471818690507,1.2500000000000573,0.006796607952315625,0.002930298332925574,0.0033100196107325175,0.0050622734581529105,0.01810665221907426,0.004468009528424632,0.0018042989383399988,-0.00031823750974602216,0.011938362167123184,-0.0011040044840963104,0.005368234048643616,0.011752766580956253,0.7863587852915517,0.016698078790249135,0.000986180461181485,0.002628951218041742,0.0016411522845434234,0.0031292182394548895,0.004200193331427293,0.005128473018735535,0.005368234048643616,0.0017452362520202769,0.163146519336409,0.16301658954395193,0.14145325537777143,0.12226318731106822,0.6925439821279,0.6925439821279,0.7575156921043946,0.0024816554563598103,0.0021032536101528443,True,0.4943589743589445,0.5046153846153547,0.0010256410257007257,True,True,False
108,V,2025-12-28,-7.702665713065013,False,0.29988719033290684,1.1930383202931922,True,False,-7.702665713065013,-7.702665713065013,2.620524173191363e-05,0.002926358825754205,0.0025746582352510483,-0.010556052820846928,0.002567787065572258,0.0036236151306798803,0.007283893312386214,-0.013860430249199251,0.009070424730603488,0.0025531496468123027,0.00099334085276781,0.007931032902155133,0.7313971969368639,-0.0177319957498722,-3.260305287022813e-05,0.0003263160339084248,0.00035893078901816367,0.0002757935332113881,0.0008358257970277894,0.0008563684277145267,0.0009944824471566083,-0.00046463003833197014,0.0956163226058595,0.10249714278836719,0.0758823643065134,0.023118501487262355,0.4382735639479634,0.5366492146596858,0.5366492146596858,0.0004520113237371781,0.0007233741733192467,False,0.21739130434784057,0.5903890160184125,0.1922196796337469,True,True,False
109,V,2026-01-04,-7.705451499435543,False,0.4189088378971362,1.2338883171518449,True,False,-7.705451499435543,-7.705451499435543,0.0024863006480846384,0.010989339444057,0.018972321431560024,0.0245405449066729,0.040849540981177546,0.01399766835063554,-0.002977837801935057,0.027047922232960042,0.0037557388854210227,0.018305080211519442,-0.00032072683487494036,0.024529399222837478,0.7933921907709105,0.003652939384745635,0.0001858984751201831,9.30209859637543e-05,-9.286022658205884e-05,0.0014101325590396563,-0.001659424448634983,0.0015199518352924102,-0.00031963255391875833,0.00026615145003261453,0.23038080063554078,-0.07588959084655267,-0.008569417292206283,-0.03426393714472087,0.5508889461478993,0.32015573525007784,0.44171175602557594,0.00039959648368603773,-0.0004774124677183744,True,0.6614349775784969,0.26905829596413433,0.06950672645736874,False,True,False
110,V,2026-01-11,-7.741657827314814,False,0.45695573038698595,1.1190142222945612,True,False,-7.741657827314814,-7.741657827314814,0.0011163225775137064,0.002396757198555255,0.0014057372617473085,0.008518781100885331,0.006164079822616353,0.001273160151190389,-0.010364679948334787,0.007723800417877458,-0.0037487709621516485,-0.0005000253316796988,6.611570247927467e-05,0.005085299114084396,0.8650707290533188,-0.01643656536958192,0.0006331744175303022,0.0008100457594937271,0.00017675942241890397,0.0008182457780943064,0.0010158398215829312,0.0006461045189829484,6.611570247927467e-05,0.0017207486525951943,0.00826188288935592,-0.03643915229670791,-0.06212249829998151,-0.08664770753516104,0.8634020618556593,0.7840473702542712,0.7911754799595783,0.00019346427569510993,0.00012231457633671283,True,0.72943172179808,0.26972010178117517,0.0008481764207448122,False,True,True
111,V,2026-01-18,11.782826582065171,True,2.5148262142481763,0.25523609338638586,False,True,11.782826582065171,11.782826582065171,0.001694933097516449,-0.0019174932447174609,-0.0006679718023476777,-0.005001657459141273,-0.014971603437816339,-0.0012082074127881537,0.004624229910172861,-0.01921813896097302,-0.005630850685266808,-0.00020194243378512944,0.000974148251477569,0.008462394338717205,0.411889332003991,0.037534393153703514,0.00030797883717714747,0.0006769068693479596,0.0003688144451270414,0.0007814825449614649,0.0016854423470284985,8.303369381157388e-05,0.000974148251477569,0.0008077986225349942,0.15972054172873773,0.20351085171704653,0.064366157936254,0.2151989879479228,0.9164420485175202,0.6627680311890838,0.7925659472422062,0.0008138466198719385,0.00031463448930058036,False,0.36999999999970895,0.21000000000058208,0.41999999999970894,True,False,True
112,V,2026-01-25,11.75000000000001,True,1.807426961157797,0.5602278983133844,False,True,11.75000000000001,11.75000000000001,-0.009541552101453354,-0.01207718923541723,-0.015400199921459357,-0.010431114614436798,-0.018066592047495167,-0.011135188675228558,-0.009218574806558633,0.01204513357953152,0.016497967732688412,-0.006838925283039199,-0.00812116335159252,0.017679714817674164,0.10967700507288422,-0.02366751282650333,-0.00124534195431647,-0.003185707210386024,-0.0019427846873489862,-0.004457980823463048,-0.004236700090149759,-0.006252667207896412,-0.00812116335159252,-0.011435362590268006,-0.19232855417366923,-0.15638025652267917,-0.14489312517101793,-0.08854906067696167,0.23522930725795557,0.1834389431854815,0.14261857047428364,-0.0033678384641471215,-0.0022075120678711757,False,0.25141776937626414,0.7485822306237359,0.0,True,True,False
113,V,2026-02-01,11.75849958531986,True,1.8433643066779273,0.5660002058182543,False,True,11.75849958531986,1.2500000000000018,-0.0036154326091476507,0.007883863734611696,-0.05371240414736167,-0.04906487480226995,-0.1074293322245965,-0.021782624447684085,-0.033619602671954185,-0.024816291858646533,-0.048650054471094606,-0.050321880537867014,-0.00464667885343073,0.10284768211920525,0.39553122987765654,0.013781065798855036,-0.0001866399194944135,0.0009276724311622075,0.0011145203646476531,0.0012666954667850394,0.003198384081878558,0.003939281652888482,-0.004649200704854306,-0.0036773423719872467,0.19222630276195396,0.08093077259779458,0.013768344402596222,-0.07688821413177893,0.7195370271139262,0.6273593720799864,0.5618410041841078,0.00217529709569364,0.0015839924629146296,False,0.11871508379887304,0.12569832402233616,0.7555865921787909,True,False,False
114,V,2026-02-08,-7.774501854883021,False,0.7942418929273244,1.6946793783128022,False,True,-7.774501854883021,-7.774501854883021,0.018587827050134287,0.0147708577299146,0.03163960647691666,0.08904226824630967,-0.005581455599689589,0.024667642616609697,-0.013902083094883833,0.02392668323989544,-0.07263232399254993,0.01984554439127173,0.01906255681539437,0.04796136799002815,0.9489165997901106,0.021228961464731817,0.0030990914730906205,0.008668105562109618,0.005551808526554014,0.006505814616349248,0.013771601562331703,0.018793537954204798,0.01906255681539437,0.022057791355464484,0.1554638685951817,0.17608223822992608,0.16823210603915628,0.1478258853707306,0.8974660801685154,0.9046109510086455,0.9111170784103115,0.005333619393110389,0.008087141939244535,True,0.40992400536431955,0.27492177022798747,0.315154224407693,True,False,True
115,V,2026-02-15,11.738370127654115,True,2.2858530743612993,0.22614027352320573,False,True,11.738370127654115,11.738370127654115,0.013743581768911994,0.005968217136227638,0.010010429323758174,0.05597618226268519,0.04914219466436598,0.009662805655423101,0.011759875103016793,0.04701962911142621,-0.002761786450127257,0.007513592536957603,0.003536354177060108,0.025660859670607605,0.6994590939824243,0.025711362414222498,-0.00013541191905608319,-0.0012412966528929648,-0.0011060345040916353,-0.0017850306957223339,-0.0053529046112115175,0.0004959485691387044,0.0035377845942452524,0.009487636106068953,-0.0552485327169524,-0.07539041921595457,-0.018211628712811567,0.026203392103303136,0.3524341386427145,0.3627240143369245,0.6910154666048813,-0.0023555449314525134,-0.0010302593100904867,True,0.18527918781736014,0.24873096446674636,0.5659898477158936,True,False,True
116,V,2026-02-22,11.774768737124381,True,2.0081406901768752,0.32680144167083836,False,True,11.774768737124381,11.774768737124381,0.0005569347959011317,-0.003983520311406696,-0.0015819597776434158,0.0010229967909740623,0.014514989310956405,-0.005609701811621681,0.007809548545523182,0.022569098624365402,-0.012476007677543088,-0.0034377264074293423,-0.0006019113998192438,0.01362528905594007,0.15769522365428937,0.007344018816534496,-0.0002790957137256411,-0.0006612327354985625,-0.00038224370435246957,-0.0003371008152245336,-0.0009371368043192829,-0.001426338442173769,-0.0006019113998192438,-3.975733301919693e-05,-0.01669326993085296,-0.08129629138811278,-0.06870864472697658,-0.0037818056591685245,0.16982124079917668,0.16643119525291686,0.3027653037107163,-0.000293874037791797,-0.0006540140597500743,False,0.29783037475329655,0.676528599605619,0.025641025641084517,True,True,False
117,V,2026-03-01,1.4503456827234258,True,1.636088417481672,0.8566919666341029,False,True,1.4503456827234258,1.2500000000000018,-0.015584058187585792,-0.005732337496600404,0.04879121433424194,-0.020065569521071414,-0.02043923072053333,0.022768846708416612,-0.006042845378025463,-0.017532983174040395,-0.023920914169837437,0.05234935003009489,-0.01155794571628066,0.0769988896593008,0.660724908207011,0.0011876528262625636,-0.0045804691241895235,-0.006757802739555729,-0.0021873527169499196,-0.00983247439940349,-0.008627112077956856,-0.005307220810285562,-0.011559414140783986,-0.0033030986210873525,-0.14953187093250497,-0.07330275015123255,0.011241274859185468,-0.0677096339132891,0.12439399314177303,0.0941387024608475,0.30416491375683635,-0.004706105891477574,-0.0006887726861476429,True,0.23561239547463597,0.48253812100346494,0.2818494835218991,True,True,False
118,V,2026-03-08,11.750000000000068,True,1.923219392215252,0.7203076812358131,False,True,11.750000000000068,11.750000000000068,0.008911006535635035,0.002026593659805398,-0.004083072146571665,-0.046067714296214035,-0.06661402120938897,-0.0039346197837878405,-0.009540974883862297,-0.0400979964331768,-0.02694248592322357,-0.018406345613073416,0.01333579569597032,0.025675106754074806,0.5756031857577834,0.004676619113235204,0.0012621170254867309,0.002574435010095133,0.001310663773545162,0.003744844889357335,0.0031779015445074776,0.005310243332777187,0.01333579569597032,0.0049120769494199745,0.2830981515906843,0.18181872221338424,0.15601293696774343,0.15231729078886214,0.8325078793336127,0.9241822072760537,0.9296320817175745,0.0022297949078151635,0.001289973707841785,True,0.05114401076700147,0.6675639300135111,0.28129205921948736,True,True,True
119,V,2026-03-15,-7.7367477555183255,False,0.4532369669956103,1.450298500590863,True,False,-7.7367477555183255,-7.7367477555183255,0.0037868814806931717,0.012852344298688756,0.01593466249755493,-0.001604680317592977,0.025902775491625896,0.014696326413889738,-0.016831834757676134,0.021580217352047404,-0.002985586676287677,0.014383583007948175,0.0017960397672556194,0.01990049751243772,0.9462857142857164,-0.005627385023447827,0.0013532629544255048,0.0020350875855184025,0.0006809031900301132,0.0018702562167149939,0.003556386934898459,0.003636485841229664,0.001794639562577638,0.010208525662257495,0.26246239043732555,0.15860255275725366,0.08511538792774953,0.01185688064537116,0.983543078412419,0.8150061500615078,0.9195119340682898,0.0007938370665923067,0.0010366319754935294,True,0.9592000000000699,0.04079999999993015,0.0,False,True,True
120,V,2026-03-22,2.6881412093312425,True,1.5132053816340196,0.2528588424342321,False,True,2.6881412093312425,2.6881412093312425,-0.006945648029394569,-0.023791607271653303,-0.025602544098702995,-0.031601230415603254,-0.01716330223821927,-0.021603730492679385,0.006917688391665955,0.005268896657318667,-0.026135686180994377,-0.017889934255270967,-0.008031636018432153,0.04236313774949041,0.19652438813306944,0.016611740824696193,0.00045417675985137684,-0.0010618860942575026,-0.001515374606180342,0.0025619340633702414,-0.0018552794895804192,-0.005355368170712138,-0.00803020488131434,-0.0021449977867918912,0.050019174455099735,-0.09148635071134914,-0.12067507399115485,-0.11299232000008341,0.3567357152787369,0.313883792048919,0.24306147579804108,-0.0003283559511892964,-0.0030445360961157686,True,0.49096880131364107,0.2569786535303954,0.25205254515596354,True,True,True
121,V,2026-03-29,11.763346966107068,True,1.8970673857357432,0.3185342369680536,False,True,11.763346966107068,11.763346966107068,-0.001260975503828532,-0.002930381024287776,0.004739743487372605,-0.017489090496577653,-0.04710091604165978,-0.003061546349988009,0.014387638277062242,-0.0429476611208508,-0.033457707953429616,0.00781144943937373,-0.0001859017509245886,0.018107866413062723,0.5032171805799269,-0.00190716220932351,6.581899847057926e-05,0.00035956784106683237,0.000293729509614149,0.0007262785278152606,0.0008569404674003689,-0.00022337357055901563,-0.0001859017509245886,0.0036903090257554005,0.18794553242546064,0.023387815566299874,-0.15965358227812798,-0.09113544165734633,0.7561853351327198,0.5194684796044586,0.456866896004236,0.0006448004303967192,0.00027772838523087984,False,0.9813084112138856,0.009345794393057194,0.009345794393057194,False,False,False
122,V,2026-04-05,-7.750000000000006,False,0.25905064877986195,1.1491768681652121,True,False,-7.750000000000006,-7.750000000000006,-0.003750132178010679,-0.005171013768549115,-0.00022867289015637837,-0.0006349443489952478,0.007141114935364179,-0.0065745702099346826,0.0054156556795699196,-0.0011573435386376119,-0.025166797274251196,-0.0010858054397513417,-0.0025899782602860633,0.014705109236881508,0.3237997957099081,0.010798519423785,0.0005781839700162994,0.0009067569252863006,0.0003283830894316164,0.0008872835656530409,0.0015736501196335073,0.0018106500368419987,-0.0025914654602983145,-0.004235080459085716,0.09147421423197621,0.08143849967254146,-0.019722990442427646,-0.027314627765479327,0.9221183800623043,0.5742753623188406,0.5076060848678943,0.000397150139761937,0.0005408261438684114,True,0.669535283992948,0.30120481927707826,0.029259896729973686,False,True,True
123,V,2026-04-12,3.057405758606992,True,1.1316045517999869,0.06265629152974699,False,True,3.057405758606992,3.057405758606992,-0.0018320304167240842,-0.02266940967524822,-0.01422505073982372,0.00028922086414162607,0.00540251321488161,-0.019166667808355187,0.0005112810812293311,0.012574950033311216,0.006806789741325314,-0.01885271121904586,0.002290395877287521,0.035285367462355444,0.13255647470569665,-0.0008461769353883025,-0.00035727097921667283,-0.0005124074757939523,-0.000155191942154409,-0.0009656510120497064,-0.0005011992483406891,-0.0003700145771781127,0.002290395877287521,-0.01980320022125248,-0.12283444206676797,-0.12490693510042417,-0.04283423064693204,0.024981894710791153,0.24400767018220187,0.58532737312649,0.18159529257927642,-0.00035697123910038986,-2.214025896984939e-05,True,0.5899470899471215,0.3835978835978541,0.026455026455024417,False,True,False
124,V,2026-04-19,4.914683042431509,True,1.4729155789856403,0.9305073662871604,False,True,4.914683042431509,4.914683042431509,-0.003049697747252944,-0.0064208828614867874,-0.019233301736356068,-0.006994077872152782,0.007847598222264995,-0.008931735924182282,-0.02451253195484626,0.04942636018591706,0.003250320701917886,-0.006911359159553543,-0.005338273583545883,0.025002572693630265,0.2115137908915953,0.037670804511250496,0.0004047179942494594,0.00045412189507754164,4.938391426945188e-05,0.0017272537198544935,0.00019014516186932617,-0.0018524514461329966,-0.005338273583545883,-0.005386936480693438,0.16233395608192414,0.03596240113947591,-0.08866256548501017,-0.04867717120527393,0.734273520133608,0.4792297444592449,0.42393400471394854,0.0007234845345898133,-0.00018827740872906507,True,0.05924596050274834,0.08797127468571697,0.8527827648115347,True,False,True
125,V,2026-04-26,-7.750000000000006,False,0.2510424075745405,1.2354290535472163,True,False,-7.750000000000006,-7.750000000000006,0.006568138141277435,0.007101063932819285,0.004970149465293394,0.0031436266956161862,0.0021446350072793496,0.008078692932113052,-0.004743177581635449,-0.004052582352112144,-0.008336181518097341,-0.00028681930255325394,0.0033707720611884096,0.014044098573281483,0.8210195788695951,-0.025545675104935064,-0.00034891517135737793,-0.0002033143905777468,0.00014565160083290785,-0.0006816824743536287,-0.0009287548919761912,0.0003296422804062171,0.0033694811719464646,0.006863127344837405,-0.017855384674539287,-0.07571748643601828,-0.0032687801868260813,0.0313331848737084,0.26115135341212065,0.621410431724947,0.785334514842709,-0.00027640057297551035,0.0005136860146399691,False,0.79299363057321,0.0,0.20700636942678996,False,False,False
126,V,2026-05-03,-7.72490140652384,False,0.09855863691856014,1.373347592880801,True,False,-7.72490140652384,-7.72490140652384,0.002715940986518728,-0.0009143635417622198,0.0009109236740503235,0.012975174553917723,0.03048705898137083,-0.0009742425073226979,0.003127582334084611,0.025653338161455874,0.005877951347877497,-0.000934718062946982,0.002703107421642592,0.014328373511733217,0.2830948121645796,0.012576148075205117,-0.00035716487355330617,-9.829071606948236e-05,0.00025896665127511653,-0.00040701546658761245,0.00034347762798692116,0.0012076831652800823,0.002703107421642592,-0.001992359225935214,-0.1995369731268516,-0.04038609604230026,0.027742008270991603,0.10683316741684479,0.41784452296820745,0.7060004461298192,0.6691331923890064,-2.322406853960679e-05,0.0007468667755983205,False,0.9931506849311109,0.0034246575344445513,0.0034246575344445513,False,False,False
127,V,2026-05-10,-7.720971546874832,False,0.5056758578852778,1.1518270546131573,False,True,-7.720971546874832,-7.720971546874832,0.0006006296084390961,0.00040240402354507765,0.0052128627076279965,0.01186985984848965,-0.004911578047659848,0.0027427487803455275,0.010121764551760393,6.770030828717744e-05,-0.02221260602167563,0.006046163222725998,0.0009824351010558896,0.011462119094213019,0.7320339721254433,-0.004837857700247357,8.224801120837455e-06,0.00037808179853993096,0.0003698539554437552,-0.00047256582210986053,0.0012540909761216135,0.0012032218091697633,0.0009836752038276941,0.0020102932969554566,-0.05467755223326354,0.08534772073470354,0.025334617303567564,0.003624957281799457,0.6224086870681254,0.6988188976377953,0.7749338040600234,0.00023512255682045513,0.000703565262929251,False,0.1414141414136366,0.0,0.8585858585863634,True,False,True
128,V,2026-05-17,7.201882558388357,True,1.2672166022488298,0.470024154629172,False,True,7.201882558388357,7.201882558388357,0.002496907764689471,-0.0020967925466696125,-0.004322007411706963,-0.03170471786944695,-0.021636616159083966,-0.001496781918874368,-0.013839704181054069,-0.03145921336081814,0.035029942013039106,0.0023069737841554527,-0.000853843061852988,0.010415995505258957,0.5553631077570117,-0.012655580140771035,1.734317184443057e-05,-0.00020623580429812716,-0.0002235750986412377,0.0002229817270318346,-0.0011083055083808135,-0.0002677029803412889,-0.000853843061852988,0.0017377844916208751,-0.07773982645442112,-0.21425277729430237,-0.023896779200626272,-0.009559978762794463,0.3198689956331452,0.24454545454544574,0.6008645533141201,-0.00018185671787096513,-0.000392451990610887,True,0.852040816326129,0.14795918367387093,0.0,False,True,False
129,V,2026-05-24,-2.4336894776350717,False,0.6926090145383653,0.7433898016926558,False,True,-2.4336894776350717,-2.4336894776350717,0.0001393410600338818,-0.005776283579017383,0.028741544437747013,-0.005656571410815547,-0.01396105438443107,0.01849047295720263,-0.019598563586768702,-0.003277320398565653,-0.0017373643290513607,0.027585532825351367,0.000686662844634256,0.03801510629911764,0.7791296374664968,0.023288281300108085,0.0002932370158768016,0.00021621615768885327,-7.69982794421864e-05,0.0002604821263676449,0.0003816525424833461,-0.0020180362804720353,0.0006879667065808892,-0.0001549224996941767,0.12777790087949037,0.12614215530965045,0.06922404909243673,0.06601104785126388,0.37138973836222167,0.4421911421911354,0.4421911421911354,0.00015697802795622273,-0.00038403088684069164,True,0.9,0.003333333333527359,0.09666666666647264,False,False,True
130,V,2026-05-31,0.24508343547982658,True,0.7174419175490617,0.2575407745512174,False,True,0.24508343547982658,0.24508343547982658,-0.0019916042068082174,-0.0004205857095525012,0.005739431445226151,0.003914420605988234,0.008450896389881724,0.00018267954354467264,-0.0016495096052525637,0.008268065109310108,-0.024695146657739198,0.007184637996940912,-0.003114197584979661,0.010609700492034246,0.5681847338037128,0.0156284319794139,0.0004363447630431061,0.000259074098436729,-0.00017719334721733038,-0.0004408622508317306,0.0010862322099001176,-0.0014415003492296297,-0.003114197584979661,-0.00122020925980737,0.03690763135422026,0.046171168013492414,-0.033967835226000775,-0.027440939094627748,0.5297487880123071,0.31067459291805216,0.2631348511383457,-0.00027605339388703243,-0.00027975637005150933,True,0.5223684210525933,0.4776315789474067,0.0,False,True,True
131,V,2026-06-07,11.763546042166096,True,1.799841277421142,0.07333528894104546,False,True,11.763546042166096,11.763546042166096,0.022024038054830664,0.03534200746557681,0.025855818783924178,0.006296662336476633,-0.012147085878717823,0.034126861323000135,-0.009913931493967354,-0.03417787669960681,-0.03797847886197814,0.021448163909682405,0.015664280944998055,0.046493532404482396,0.9573022457445282,0.005605382022431701,0.0026915891668100045,0.006189259196453856,0.0034882810102658812,0.005166391733773201,0.007327710611551241,0.011966797733895529,0.015662638915384886,0.034154098393038845,0.022454985022289486,0.005313216421246825,0.07094026967089162,0.09274121103030697,0.8795642525721189,0.9127766820074502,0.946252532072923,0.004137411670447566,0.004728551759082045,True,0.023308270676680787,0.30451127819548873,0.6721804511278305,True,False,True
132,V,2026-06-14,-7.766216568901534,False,0.8571681364514964,1.1319143066916837,False,True,-7.766216568901534,-7.766216568901534,-0.0004173778122575911,0.0026567100995449344,0.010216146372366453,0.015488528621306452,0.02377191421197833,0.0066707085733215266,0.0007036615419258041,0.02245685616804116,0.005661272298997488,0.007633252837592419,0.001914463452566073,0.01656483431240008,0.7014882927291677,0.0020154505769241983,-9.416740095991027e-05,0.000403898337813402,0.0004981126447465289,-0.0004468448563967886,0.00048142551648422405,0.0025693298888853633,0.001914463452566073,-0.0014894791007947772,-0.10912665285052625,0.015857951838169848,0.0036280984500487445,0.017827470336747808,0.7876165113182337,0.7876165113182337,0.4773048214645954,1.5870785923466357e-05,0.0012118754260201925,False,0.460063897763582,0.3130990415336102,0.22683706070280782,True,True,False
133,V,2026-06-21,-2.5609003330160975,False,0.8571933131107616,0.8931376088291738,False,True,-2.387892895547439,-2.387892895547439,-0.0036063812393432038,0.0013849895304181015,0.00941934791799448,0.022567865800942055,-0.005935995028740093,-0.00018750029296921156,0.01678007489232458,0.004460281947268108,-0.04808619817498794,0.009473728862822606,-0.004121227590435872,0.02267795654473992,0.5948456488336378,-0.005428142493522721,0.00016937864445720763,-0.0011339120181730333,-0.0013030699504085197,-0.0005419961076243984,-0.0028377746610565024,-0.004387746052195496,-0.004119677647285824,-0.004300988262534555,-0.014113698585996537,-0.22820006780559543,-0.2577092900174317,-0.19038788961854003,0.29245046400802455,0.248932536293766,0.16736041337734897,-0.0011203139027304854,-0.0023383992609447013,True,0.9958762886598538,0.0020618556700730886,0.0020618556700730886,False,False,True
134,V,2026-06-28,4.313393622151766,True,1.7639300280528862,0.12299330911662892,False,True,4.313393622151766,4.313393622151766,0.0036409785566489106,0.001116589904567089,-0.0014067001957795977,0.002072562953269186,-0.02182490792135705,-0.007319239944065137,0.012782874413923784,0.012377707307199337,-0.008764684441263881,-0.0046729358853988545,0.003859712750860611,0.020261308754278673,0.5168195718654423,0.021367595433459494,0.00011375986526807047,0.0017496729231225583,0.0016357269777740324,0.0023871859446744637,0.002453798153919662,0.006171419042854787,0.0038613828442137788,0.003575877628477997,0.07281621282268813,0.04820949996167623,0.10658380040940285,0.032712953173663184,0.6481385281385206,0.7547374773687334,0.7547374773687334,0.0025122126697509906,0.002243937411240182,False,0.734285714285839,0.2628571428570597,0.00285714285710128,False,True,False
