partition,ref_min,hour,visit,opportunity_n,break_n,break_conversion,median_extension_R,median_ext30_R,median_ext60_R,median_break_delay_min,reclaim30_rate,reach_E05_rate,reach_E10_rate,reach_E15_rate,reach_E20_rate,reach_E30_rate,reach_E40_rate,b1_opp_n,b1_break_conversion,b2_opp_n,b2_break_conversion,b3_opp_n,b3_break_conversion,b4_opp_n,b4_break_conversion,b5_opp_n,b5_break_conversion,b6_opp_n,b6_break_conversion,adequate_blocks,pass_blocks,min_adequate_block_conversion,eligible
development,60,16,1,823,546,0.6634264884568651,0.2868764257736856,0.4013371725236125,0.517376837045938,42.5,0.6831501831501832,0.6410256410256411,0.6336996336996337,0.6117216117216118,0.5677655677655677,0.48534798534798534,0.4139194139194139,124,0.6532258064516129,144,0.6527777777777778,137,0.7007299270072993,137,0.6058394160583942,139,0.7410071942446043,142,0.6267605633802817,6,6,0.6058394160583942,True
development,60,16,2,234,164,0.7008547008547008,0.3609124398598099,0.4398621924545808,0.5221105841238178,135.0,0.6036585365853658,0.7073170731707317,0.6829268292682927,0.6646341463414634,0.6036585365853658,0.5426829268292683,0.4817073170731707,38,0.6578947368421053,42,0.6190476190476191,34,0.7058823529411765,44,0.7272727272727273,31,0.7096774193548387,45,0.7777777777777778,6,6,0.6190476190476191,True
development,60,16,3,55,42,0.7636363636363637,0.17751963350784566,0.29720259784885605,0.4050134418654091,222.5,0.7380952380952381,0.5714285714285714,0.5476190476190477,0.5238095238095238,0.47619047619047616,0.40476190476190477,0.2857142857142857,10,0.8,13,0.7692307692307693,7,0.5714285714285714,10,0.8,7,0.8571428571428571,8,0.75,6,6,0.5714285714285714,False
development,60,16,4,11,8,0.7272727272727273,0.7260022083311078,1.219404069767434,1.2209665697674303,290.0,0.5,0.875,0.875,0.875,0.875,0.75,0.75,1,1.0,3,0.6666666666666666,2,1.0,2,1.0,1,0.0,2,0.5,0,0,,False
development,60,16,5,3,2,0.6666666666666666,0.3780420836093591,0.3780420836093591,0.3780420836093591,555.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0,,1,1.0,0,,0,,1,1.0,1,0.0,0,0,,False
development,60,17,1,838,564,0.6730310262529833,0.3528225806451644,0.4484725317949364,0.5606891471599283,55.0,0.624113475177305,0.6861702127659575,0.675531914893617,0.6471631205673759,0.599290780141844,0.5390070921985816,0.45567375886524825,123,0.6829268292682927,140,0.6071428571428571,137,0.6788321167883211,148,0.6621621621621622,147,0.7210884353741497,143,0.6853146853146853,6,6,0.6071428571428571,True
development,60,17,2,246,168,0.6829268292682927,0.3306848515181761,0.41305640502888286,0.5079772602237342,125.0,0.625,0.7321428571428571,0.7261904761904762,0.6904761904761905,0.6428571428571429,0.5476190476190477,0.4642857142857143,35,0.7142857142857143,48,0.6041666666666666,37,0.7297297297297297,46,0.7608695652173914,40,0.7,40,0.6,6,6,0.6,True
development,60,17,3,65,42,0.6461538461538462,0.5274359569692764,0.4716631355932249,0.640511292346295,222.5,0.38095238095238093,0.8809523809523809,0.8809523809523809,0.8333333333333334,0.7857142857142857,0.7380952380952381,0.6428571428571429,7,0.8571428571428571,17,0.47058823529411764,10,0.7,8,0.75,11,0.8181818181818182,12,0.5,6,6,0.47058823529411764,True
development,60,17,4,21,14,0.6666666666666666,0.3082546459097422,0.34522661523625875,0.3793368983957195,270.0,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5,0.42857142857142855,1,0.0,8,0.75,3,1.0,2,0.5,1,1.0,6,0.5,2,2,0.5,False
development,60,17,5,7,4,0.5714285714285714,0.0,0.5190229500891391,0.5515946564576337,455.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,1,1.0,2,0.0,0,,1,1.0,0,,3,0.6666666666666666,0,0,,False
development,60,18,1,877,605,0.6898517673888256,0.3793103448275761,0.44800000000001156,0.5555555555555542,50.0,0.6181818181818182,0.7041322314049587,0.6942148760330579,0.6743801652892562,0.6413223140495867,0.5586776859504132,0.4809917355371901,127,0.7244094488188977,145,0.6620689655172414,145,0.6551724137931034,161,0.6956521739130435,145,0.7241379310344828,154,0.6818181818181818,6,6,0.6551724137931034,True
development,60,18,2,233,170,0.7296137339055794,0.30223456741284577,0.44076461295418745,0.519932816282189,110.0,0.6176470588235294,0.6764705882352942,0.6529411764705882,0.6294117647058823,0.5882352941176471,0.5,0.4411764705882353,28,0.7142857142857143,42,0.8095238095238095,40,0.65,43,0.6976744186046512,38,0.7631578947368421,42,0.7380952380952381,6,6,0.65,True
development,60,18,3,50,27,0.54,0.28043478260869803,0.296232876712326,0.3841463414634324,180.0,0.7407407407407407,0.7037037037037037,0.6296296296296297,0.5925925925925926,0.5555555555555556,0.4074074074074074,0.25925925925925924,4,0.25,5,0.4,12,0.75,10,0.6,8,0.5,11,0.45454545454545453,4,4,0.45454545454545453,False
development,60,18,4,21,12,0.5714285714285714,0.2520438815910635,0.3689734778328044,0.5637630351740669,405.0,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,3,0.3333333333333333,2,0.0,3,1.0,4,0.75,3,0.3333333333333333,6,0.6666666666666666,1,1,0.6666666666666666,False
development,60,18,5,7,5,0.7142857142857143,0.35714285714285543,0.5996649916248176,0.5996649916248176,125.0,0.6,0.8,0.8,0.8,0.6,0.6,0.4,1,0.0,2,0.5,0,,1,1.0,1,1.0,2,1.0,0,0,,False
development,60,19,1,877,591,0.6738882554161916,0.30232558139535115,0.42190016103059663,0.5546218487394807,45.0,0.6463620981387479,0.6751269035532995,0.6598984771573604,0.626057529610829,0.5888324873096447,0.5042301184433164,0.42978003384094754,130,0.7153846153846154,150,0.5933333333333334,142,0.6549295774647887,156,0.7307692307692307,147,0.6326530612244898,152,0.7171052631578947,6,6,0.5933333333333334,True
development,60,19,2,248,164,0.6612903225806451,0.3819459433532331,0.4125566777056954,0.5634306134603866,95.0,0.6097560975609756,0.6890243902439024,0.676829268292683,0.6524390243902439,0.6341463414634146,0.5548780487804879,0.4817073170731707,34,0.6764705882352942,51,0.7450980392156863,42,0.6904761904761905,39,0.5641025641025641,45,0.6888888888888889,37,0.5675675675675675,6,6,0.5641025641025641,True
development,60,19,3,72,51,0.7083333333333334,0.36666666666666825,0.49642857142856706,0.7316017316017299,150.0,0.5490196078431373,0.7254901960784313,0.7254901960784313,0.7058823529411765,0.6862745098039216,0.5882352941176471,0.47058823529411764,10,0.8,13,0.7692307692307693,9,0.5555555555555556,15,0.8666666666666667,11,0.5454545454545454,14,0.6428571428571429,6,6,0.5454545454545454,True
development,60,19,4,17,11,0.6470588235294118,0.5201465201465187,0.49180327868852036,0.5201465201465187,385.0,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,1,1.0,3,1.0,3,0.6666666666666666,2,0.5,3,0.3333333333333333,5,0.6,0,0,,False
development,60,19,5,3,1,0.3333333333333333,0.0,0.5295358649789184,0.5295358649789184,440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,,0,,1,0.0,1,0.0,1,1.0,0,0,,False
development,60,20,1,901,596,0.6614872364039955,0.3588670665634678,0.43882352941175373,0.5368034055727471,40.0,0.6560402684563759,0.674496644295302,0.662751677852349,0.6325503355704698,0.5989932885906041,0.5318791946308725,0.46812080536912754,132,0.6287878787878788,147,0.6054421768707483,151,0.6622516556291391,159,0.6729559748427673,155,0.6903225806451613,157,0.7006369426751592,6,6,0.6054421768707483,True
development,60,20,2,257,176,0.6848249027237354,0.34981942869061744,0.46201319429666454,0.601410547380234,105.0,0.5852272727272727,0.7102272727272727,0.7045454545454546,0.6704545454545454,0.6306818181818182,0.5568181818181818,0.4602272727272727,42,0.6666666666666666,51,0.6470588235294118,39,0.717948717948718,45,0.7333333333333333,41,0.6585365853658537,39,0.6923076923076923,6,6,0.6470588235294118,True
development,60,20,3,68,47,0.6911764705882353,0.3591731266149942,0.575144508670538,0.6500000000000167,180.0,0.6170212765957447,0.6595744680851063,0.6382978723404256,0.6382978723404256,0.6170212765957447,0.5106382978723404,0.48936170212765956,12,0.75,17,0.7058823529411765,8,0.625,10,0.8,12,0.5833333333333334,9,0.6666666666666666,6,6,0.5833333333333334,True
development,60,20,4,18,13,0.7222222222222222,0.5491803278688544,0.48320413436693055,0.6412451361867817,185.0,0.3076923076923077,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,3,0.3333333333333333,4,0.5,2,1.0,1,0.0,5,1.0,3,1.0,0,0,,False
development,60,20,5,4,3,0.75,0.5236593059936895,0.3785488958990543,1.3680555555555318,250.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1.0,1,0.0,0,,1,1.0,0,,0,,0,0,,False
development,60,21,1,865,607,0.7017341040462428,0.38636363636364224,0.4710027100271004,0.5949437165528664,60.0,0.6161449752883031,0.6968698517298187,0.6803953871499177,0.6622734761120264,0.6342668863261944,0.5667215815485996,0.4794069192751236,133,0.6766917293233082,141,0.6170212765957447,141,0.7375886524822695,155,0.6903225806451613,144,0.7638888888888888,151,0.7218543046357616,6,6,0.6170212765957447,True
development,60,21,2,228,162,0.7105263157894737,0.4125018521585295,0.46210380622837316,0.5988528382095453,100.0,0.5864197530864198,0.7098765432098766,0.6975308641975309,0.6728395061728395,0.6296296296296297,0.5679012345679012,0.5061728395061729,35,0.6857142857142857,44,0.75,30,0.6333333333333333,45,0.8222222222222222,33,0.6666666666666666,41,0.6585365853658537,6,6,0.6333333333333333,True
development,60,21,3,59,39,0.6610169491525424,0.45166163141994536,0.5207253886010619,0.7107843137254859,155.0,0.46153846153846156,0.7948717948717948,0.7948717948717948,0.7435897435897436,0.6923076923076923,0.6153846153846154,0.5128205128205128,11,0.8181818181818182,10,0.6,10,0.7,7,0.8571428571428571,9,0.5555555555555556,12,0.5,6,6,0.5,False
development,60,21,4,16,12,0.75,0.5291735677845463,0.3243295019157166,0.47931727251820677,160.0,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,2,0.5,3,1.0,2,0.5,1,1.0,4,0.75,4,0.75,0,0,,False
development,60,21,5,3,3,1.0,0.5806451612903174,0.5806451612903174,0.5806451612903174,260.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1.0,0,,0,,0,,1,1.0,1,1.0,0,0,,False
development,60,22,1,877,622,0.7092360319270239,0.3967120181405781,0.5180046463603643,0.6605564648117814,50.0,0.590032154340836,0.707395498392283,0.6977491961414791,0.6768488745980707,0.6607717041800643,0.5643086816720257,0.4983922829581994,128,0.71875,141,0.5957446808510638,144,0.7638888888888888,159,0.7358490566037735,154,0.7207792207792207,151,0.7152317880794702,6,6,0.5957446808510638,True
development,60,22,2,229,146,0.6375545851528385,0.3599074975657277,0.4450000000000126,0.5684728033472692,137.5,0.6164383561643836,0.6986301369863014,0.6712328767123288,0.6506849315068494,0.6164383561643836,0.547945205479452,0.4520547945205479,31,0.6451612903225806,48,0.5833333333333334,29,0.7586206896551724,41,0.6585365853658537,41,0.5609756097560976,39,0.6666666666666666,6,6,0.5609756097560976,True
development,60,22,3,72,46,0.6388888888888888,0.2942378134685917,0.47146804101801215,0.512392900856806,210.0,0.6304347826086957,0.6739130434782609,0.6521739130434783,0.6304347826086957,0.5869565217391305,0.5,0.43478260869565216,8,0.75,18,0.5555555555555556,6,0.3333333333333333,11,0.45454545454545453,17,0.8235294117647058,12,0.75,6,6,0.3333333333333333,True
development,60,22,4,22,14,0.6363636363636364,0.8122905578553031,0.8317360652125861,0.9511494252873383,187.5,0.42857142857142855,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6428571428571429,2,0.5,6,0.5,4,0.75,6,0.6666666666666666,2,1.0,2,0.5,2,2,0.5,False
development,60,22,5,6,5,0.8333333333333334,1.7777777777777675,1.5800000000000125,1.7777777777777675,560.0,0.4,0.8,0.8,0.8,0.8,0.6,0.6,1,1.0,2,0.5,1,1.0,1,1.0,0,,1,1.0,0,0,,False
development,60,23,1,907,624,0.6879823594266814,0.401865451928424,0.49460112562804703,0.5971011527054688,55.0,0.6153846153846154,0.6987179487179487,0.6891025641025641,0.6666666666666666,0.6314102564102564,0.5721153846153846,0.5016025641025641,140,0.6785714285714286,146,0.6164383561643836,150,0.6866666666666666,161,0.7204968944099379,154,0.7597402597402597,156,0.6602564102564102,6,6,0.6164383561643836,True
development,60,23,2,232,148,0.6379310344827587,0.2146171189644803,0.4055129298096266,0.6415737486365262,105.0,0.722972972972973,0.5945945945945946,0.5540540540540541,0.527027027027027,0.5135135135135135,0.46621621621621623,0.42567567567567566,33,0.7272727272727273,46,0.6086956521739131,35,0.5428571428571428,38,0.631578947368421,35,0.6285714285714286,45,0.6888888888888889,6,6,0.5428571428571428,True
development,60,23,3,75,55,0.7333333333333333,0.5970149253731413,0.5909090909091056,0.6986301369862997,125.0,0.5272727272727272,0.8181818181818182,0.8181818181818182,0.8,0.8,0.6909090909090909,0.6363636363636364,7,0.42857142857142855,18,0.7222222222222222,14,0.7857142857142857,13,0.7692307692307693,11,0.6363636363636364,12,0.9166666666666666,6,6,0.42857142857142855,True
development,60,23,4,16,9,0.5625,0.7800183318056813,0.9270298047276344,1.319623971797875,230.0,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,2,0.5,5,0.6,2,0.0,2,1.0,4,0.75,1,0.0,0,0,,False
development,60,23,5,5,1,0.2,0.13571428571427338,0.6571428571428456,1.5142857142857062,85.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2,0.5,0,,1,0.0,0,,0,0,,False
development,120,0,1,820,571,0.6963414634146341,0.3199999999999932,0.41176470588236214,0.5084507042253524,45.0,0.6129597197898424,0.6847635726795096,0.6672504378283712,0.6462346760070052,0.6024518388791593,0.5201401050788091,0.45359019264448336,118,0.711864406779661,127,0.6692913385826772,133,0.6691729323308271,148,0.6959459459459459,146,0.7465753424657534,148,0.6824324324324325,6,6,0.6691729323308271,True
development,120,0,2,198,140,0.7070707070707071,0.36649495915813746,0.401200070592394,0.49679334772059314,132.5,0.6285714285714286,0.75,0.7071428571428572,0.6785714285714286,0.65,0.5571428571428572,0.45714285714285713,27,0.7777777777777778,32,0.53125,35,0.9142857142857143,33,0.7878787878787878,32,0.53125,39,0.6923076923076923,6,6,0.53125,True
development,120,0,3,53,41,0.7735849056603774,0.2396313364055295,0.34615384615384587,0.34615384615384587,200.0,0.5365853658536586,0.6829268292682927,0.6829268292682927,0.6585365853658537,0.5609756097560976,0.4634146341463415,0.36585365853658536,5,1.0,14,0.7142857142857143,3,0.6666666666666666,6,0.6666666666666666,15,0.7333333333333333,10,0.9,4,4,0.6666666666666666,False
development,120,0,4,9,5,0.5555555555555556,1.4094903339191367,0.6766256590509475,0.6766256590509475,170.0,0.2,1.0,1.0,0.8,0.8,0.8,0.8,0,,3,0.3333333333333333,0,,1,1.0,4,0.75,1,0.0,0,0,,False
development,120,0,5,3,2,0.6666666666666666,0.17460317460317495,0.3297344395196435,0.3297344395196435,505.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,,2,1.0,0,,0,,1,0.0,0,,0,0,,False
development,120,1,1,790,544,0.6886075949367089,0.28299517944838376,0.36575270853460384,0.4161036036036001,70.0,0.6066176470588235,0.6856617647058824,0.6636029411764706,0.6102941176470589,0.5698529411764706,0.4889705882352941,0.41360294117647056,118,0.6864406779661016,122,0.6557377049180327,127,0.6456692913385826,140,0.7142857142857143,139,0.7410071942446043,144,0.6805555555555556,6,6,0.6456692913385826,True
development,120,1,2,198,139,0.702020202020202,0.2704918032786874,0.3086419753086438,0.4000000000000107,120.0,0.5827338129496403,0.7769784172661871,0.7553956834532374,0.6834532374100719,0.60431654676259,0.4460431654676259,0.4028776978417266,30,0.7666666666666667,34,0.5882352941176471,33,0.8181818181818182,33,0.7878787878787878,27,0.6666666666666666,41,0.6097560975609756,6,6,0.5882352941176471,True
development,120,1,3,51,29,0.5686274509803921,0.3549723756906128,0.39492753623188925,0.3999999999999986,230.0,0.4482758620689655,0.7586206896551724,0.7586206896551724,0.6896551724137931,0.6206896551724138,0.5172413793103449,0.4482758620689655,5,0.6,10,0.7,6,0.3333333333333333,7,0.5714285714285714,9,0.5555555555555556,14,0.5714285714285714,5,5,0.3333333333333333,False
development,120,1,4,17,9,0.5294117647058824,0.3633663366336637,0.440000000000002,0.5152941176470608,200.0,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,2,0.5,3,0.6666666666666666,3,0.0,2,1.0,2,0.5,5,0.6,0,0,,False
development,120,1,5,8,7,0.875,0.202258726899386,0.26232032854209125,0.29220779220779286,375.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,1,1.0,1,1.0,3,0.6666666666666666,0,,1,1.0,2,1.0,0,0,,False
development,120,2,1,779,551,0.7073170731707317,0.2560975609756071,0.31290322580645036,0.38675213675213876,80.0,0.5862068965517241,0.6987295825771325,0.6569872958257713,0.6061705989110708,0.5553539019963702,0.4537205081669691,0.3793103448275862,123,0.7560975609756098,131,0.7022900763358778,117,0.7094017094017094,133,0.6917293233082706,129,0.7286821705426356,146,0.6643835616438356,6,6,0.6643835616438356,True
development,120,2,2,197,125,0.6345177664974619,0.21360069747165575,0.3090909090909065,0.3727810650887552,180.0,0.592,0.696,0.672,0.608,0.52,0.432,0.352,25,0.8,34,0.5882352941176471,28,0.6428571428571429,35,0.5428571428571428,33,0.6666666666666666,42,0.6190476190476191,6,6,0.5428571428571428,True
development,120,2,3,64,39,0.609375,0.283018867924525,0.2901785714285716,0.3299492385786833,330.0,0.5897435897435898,0.717948717948718,0.5897435897435898,0.5641025641025641,0.5384615384615384,0.4358974358974359,0.3333333333333333,5,0.8,12,0.4166666666666667,9,0.6666666666666666,15,0.7333333333333333,9,0.6666666666666666,14,0.5,5,5,0.4166666666666667,True
development,120,2,4,20,12,0.6,0.1624374089092167,0.36695838913776374,0.43395519726047,275.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,1,0.0,6,0.6666666666666666,1,1.0,3,0.6666666666666666,2,0.5,7,0.5714285714285714,2,2,0.5714285714285714,False
development,120,2,5,7,5,0.7142857142857143,0.2529711375212239,0.2529711375212239,0.3438914027149343,385.0,0.6,1.0,1.0,1.0,0.6,0.4,0.2,1,1.0,2,0.0,0,,1,1.0,0,,3,1.0,0,0,,False
development,120,3,1,808,542,0.6707920792079208,0.23161944518139027,0.295253883694068,0.37930041152261146,87.5,0.6328413284132841,0.6531365313653137,0.6309963099630996,0.5719557195571956,0.5202952029520295,0.43357933579335795,0.35977859778597787,132,0.6893939393939394,139,0.6330935251798561,124,0.6532258064516129,141,0.6382978723404256,134,0.7238805970149254,138,0.6884057971014492,6,6,0.6330935251798561,True
development,120,3,2,224,150,0.6696428571428571,0.25245506527510475,0.3167112339880584,0.411858974358972,155.0,0.5933333333333334,0.6933333333333334,0.6466666666666666,0.6066666666666667,0.5466666666666666,0.4666666666666667,0.4066666666666667,30,0.8,45,0.5555555555555556,35,0.6,41,0.7073170731707317,35,0.7428571428571429,38,0.6578947368421053,6,6,0.5555555555555556,True
development,120,3,3,69,45,0.6521739130434783,0.2459016393442595,0.2941176470588198,0.33802816901408467,240.0,0.6444444444444445,0.7111111111111111,0.7111111111111111,0.6222222222222222,0.6,0.4222222222222222,0.35555555555555557,5,1.0,19,0.5263157894736842,13,0.6923076923076923,11,0.7272727272727273,8,0.5,13,0.6923076923076923,5,5,0.5,True
