week,week_start,week_end,high,high_ts,low,low_ts,high_to_low_pct,low_to_high_pct,extreme_order
2024-W46,2024-11-11 00:00:00+00:00,2024-11-17 23:00:00+00:00,93421.1,2024-11-13 16:00:00+00:00,80261.2,2024-11-11 00:00:00+00:00,14.086646378601845,16.39634094680868,LOW_FIRST
2024-W47,2024-11-18 00:00:00+00:00,2024-11-24 23:00:00+00:00,99660.0,2024-11-22 19:00:00+00:00,89422.1,2024-11-18 13:00:00+00:00,10.27282761388721,11.448959485406844,LOW_FIRST
2024-W48,2024-11-25 00:00:00+00:00,2024-12-01 23:00:00+00:00,98999.0,2024-11-25 09:00:00+00:00,90866.4,2024-11-26 20:00:00+00:00,8.214830452832862,8.95006294956112,HIGH_FIRST
2024-W49,2024-12-02 00:00:00+00:00,2024-12-08 23:00:00+00:00,104630.4,2024-12-05 03:00:00+00:00,90200.0,2024-12-05 22:00:00+00:00,13.79178517906841,15.998226164079815,HIGH_FIRST
2024-W50,2024-12-09 00:00:00+00:00,2024-12-15 23:00:00+00:00,105374.6,2024-12-15 23:00:00+00:00,94039.7,2024-12-09 21:00:00+00:00,10.756766810977227,12.053313653701585,LOW_FIRST
2024-W51,2024-12-16 00:00:00+00:00,2024-12-22 23:00:00+00:00,108366.8,2024-12-17 14:00:00+00:00,92272.6,2024-12-20 12:00:00+00:00,14.851596614461252,17.442014205733873,HIGH_FIRST
2024-W52,2024-12-23 00:00:00+00:00,2024-12-29 23:00:00+00:00,99950.0,2024-12-26 00:00:00+00:00,92464.4,2024-12-23 20:00:00+00:00,7.489344672336173,8.09565627419851,LOW_FIRST
2025-W01,2024-12-30 00:00:00+00:00,2025-01-05 23:00:00+00:00,98949.0,2025-01-03 19:00:00+00:00,91510.0,2024-12-30 15:00:00+00:00,7.518014330614761,8.129166211343023,LOW_FIRST
2025-W02,2025-01-06 00:00:00+00:00,2025-01-12 23:00:00+00:00,102762.1,2025-01-07 00:00:00+00:00,91055.8,2025-01-09 20:00:00+00:00,11.39165120214554,12.856182692371053,HIGH_FIRST
2025-W03,2025-01-13 00:00:00+00:00,2025-01-19 23:00:00+00:00,106450.0,2025-01-19 20:00:00+00:00,88909.0,2025-01-13 14:00:00+00:00,16.478158759981213,19.72916127726102,LOW_FIRST
2025-W04,2025-01-20 00:00:00+00:00,2025-01-26 23:00:00+00:00,110000.0,2025-01-20 06:00:00+00:00,99501.0,2025-01-20 00:00:00+00:00,9.544545454545455,10.55165274720857,LOW_FIRST
2025-W05,2025-01-27 00:00:00+00:00,2025-02-02 23:00:00+00:00,106450.0,2025-01-30 15:00:00+00:00,96029.6,2025-02-02 22:00:00+00:00,9.789008924377637,10.85123753509334,HIGH_FIRST
2025-W06,2025-02-03 00:00:00+00:00,2025-02-09 23:00:00+00:00,102456.0,2025-02-03 22:00:00+00:00,91130.3,2025-02-03 02:00:00+00:00,11.054208635902238,12.428028877332782,LOW_FIRST
2025-W07,2025-02-10 00:00:00+00:00,2025-02-16 23:00:00+00:00,98792.8,2025-02-14 17:00:00+00:00,94003.9,2025-02-12 13:00:00+00:00,4.847418030463768,5.094363106211561,LOW_FIRST
2025-W08,2025-02-17 00:00:00+00:00,2025-02-23 23:00:00+00:00,99431.5,2025-02-21 13:00:00+00:00,93321.6,2025-02-18 19:00:00+00:00,6.144833377752517,6.547144498165477,LOW_FIRST
2025-W09,2025-02-24 00:00:00+00:00,2025-03-02 23:00:00+00:00,96470.0,2025-02-24 00:00:00+00:00,78200.2,2025-02-28 08:00:00+00:00,18.938322794651192,23.362855849473537,HIGH_FIRST
2025-W10,2025-03-03 00:00:00+00:00,2025-03-09 23:00:00+00:00,94373.4,2025-03-03 00:00:00+00:00,79933.4,2025-03-09 23:00:00+00:00,15.300921658009567,18.06503914508829,HIGH_FIRST
2025-W11,2025-03-10 00:00:00+00:00,2025-03-16 23:00:00+00:00,85270.2,2025-03-14 15:00:00+00:00,76560.0,2025-03-11 00:00:00+00:00,10.214822997952389,11.376959247648898,LOW_FIRST
2025-W12,2025-03-17 00:00:00+00:00,2025-03-23 23:00:00+00:00,87500.0,2025-03-20 00:00:00+00:00,81113.5,2025-03-18 14:00:00+00:00,7.298857142857143,7.873535231496606,LOW_FIRST
2025-W13,2025-03-24 00:00:00+00:00,2025-03-30 23:00:00+00:00,88752.0,2025-03-24 14:00:00+00:00,81501.4,2025-03-30 22:00:00+00:00,8.16950603930053,8.896288898104826,HIGH_FIRST
2025-W14,2025-03-31 00:00:00+00:00,2025-04-06 23:00:00+00:00,88500.0,2025-04-02 20:00:00+00:00,77111.0,2025-04-06 23:00:00+00:00,12.868926553672317,14.769617823656805,HIGH_FIRST
2025-W15,2025-04-07 00:00:00+00:00,2025-04-13 23:00:00+00:00,86100.0,2025-04-13 01:00:00+00:00,74457.0,2025-04-07 07:00:00+00:00,13.522648083623693,15.637213425198437,LOW_FIRST
2025-W16,2025-04-14 00:00:00+00:00,2025-04-20 23:00:00+00:00,86443.0,2025-04-15 13:00:00+00:00,83063.9,2025-04-16 01:00:00+00:00,3.9090498941499088,4.068072893278556,HIGH_FIRST
2025-W17,2025-04-21 00:00:00+00:00,2025-04-27 23:00:00+00:00,95769.6,2025-04-25 14:00:00+00:00,85100.0,2025-04-21 00:00:00+00:00,11.14090483827854,12.537720329024685,LOW_FIRST
2025-W18,2025-04-28 00:00:00+00:00,2025-05-04 23:00:00+00:00,97865.4,2025-05-02 14:00:00+00:00,92700.0,2025-04-28 01:00:00+00:00,5.278065588042347,5.572168284789638,LOW_FIRST
2025-W19,2025-05-05 00:00:00+00:00,2025-05-11 23:00:00+00:00,105000.1,2025-05-10 23:00:00+00:00,93327.0,2025-05-06 13:00:00+00:00,11.11722750740238,12.507741596751215,LOW_FIRST
2025-W20,2025-05-12 00:00:00+00:00,2025-05-18 23:00:00+00:00,106629.8,2025-05-18 23:00:00+00:00,100678.0,2025-05-12 18:00:00+00:00,5.581741689471427,5.911718548242916,LOW_FIRST
2025-W21,2025-05-19 00:00:00+00:00,2025-05-25 23:00:00+00:00,111959.5,2025-05-22 17:00:00+00:00,102038.8,2025-05-19 06:00:00+00:00,8.860972047928042,9.722478116167572,LOW_FIRST
2025-W22,2025-05-26 00:00:00+00:00,2025-06-01 23:00:00+00:00,110700.0,2025-05-27 13:00:00+00:00,103032.1,2025-05-31 03:00:00+00:00,6.926738934056003,7.442243727925563,HIGH_FIRST
2025-W23,2025-06-02 00:00:00+00:00,2025-06-08 23:00:00+00:00,106775.0,2025-06-03 15:00:00+00:00,100305.1,2025-06-05 20:00:00+00:00,6.059377195036285,6.450220377627851,HIGH_FIRST
2025-W24,2025-06-09 00:00:00+00:00,2025-06-15 23:00:00+00:00,110653.6,2025-06-09 21:00:00+00:00,102614.0,2025-06-13 01:00:00+00:00,7.265556656087109,7.834798370592712,HIGH_FIRST
2025-W25,2025-06-16 00:00:00+00:00,2025-06-22 23:00:00+00:00,108900.0,2025-06-16 22:00:00+00:00,98115.4,2025-06-22 20:00:00+00:00,9.903213957759418,10.991750530497768,HIGH_FIRST
2025-W26,2025-06-23 00:00:00+00:00,2025-06-29 23:00:00+00:00,108499.0,2025-06-29 12:00:00+00:00,99547.6,2025-06-23 16:00:00+00:00,8.250214287689282,8.992080170692205,LOW_FIRST
2025-W27,2025-06-30 00:00:00+00:00,2025-07-06 23:00:00+00:00,110484.0,2025-07-03 13:00:00+00:00,105010.0,2025-07-02 01:00:00+00:00,4.954563556714095,5.212836872678793,LOW_FIRST
2025-W28,2025-07-07 00:00:00+00:00,2025-07-13 23:00:00+00:00,119655.0,2025-07-13 14:00:00+00:00,107400.0,2025-07-08 02:00:00+00:00,10.241945593581548,11.410614525139664,LOW_FIRST
2025-W29,2025-07-14 00:00:00+00:00,2025-07-20 23:00:00+00:00,123300.0,2025-07-14 07:00:00+00:00,115678.1,2025-07-15 14:00:00+00:00,6.181589618815892,6.588887611397484,HIGH_FIRST
2025-W30,2025-07-21 00:00:00+00:00,2025-07-27 23:00:00+00:00,120300.1,2025-07-22 18:00:00+00:00,114667.3,2025-07-25 07:00:00+00:00,4.682290372160956,4.91229844951438,HIGH_FIRST
2025-W31,2025-07-28 00:00:00+00:00,2025-08-03 23:00:00+00:00,119812.0,2025-07-28 02:00:00+00:00,111850.0,2025-08-03 00:00:00+00:00,6.645411144125797,7.118462226195799,HIGH_FIRST
2025-W32,2025-08-04 00:00:00+00:00,2025-08-10 23:00:00+00:00,119291.9,2025-08-10 23:00:00+00:00,112582.4,2025-08-05 14:00:00+00:00,5.624438876403176,5.959634898527656,LOW_FIRST
2025-W33,2025-08-11 00:00:00+00:00,2025-08-17 23:00:00+00:00,124545.6,2025-08-14 00:00:00+00:00,116736.3,2025-08-15 16:00:00+00:00,6.270233553011911,6.689692923280935,HIGH_FIRST
2025-W34,2025-08-18 00:00:00+00:00,2025-08-24 23:00:00+00:00,117499.4,2025-08-18 00:00:00+00:00,110484.0,2025-08-24 19:00:00+00:00,5.970583679576231,6.3496976937837095,HIGH_FIRST
2025-W35,2025-08-25 00:00:00+00:00,2025-08-31 23:00:00+00:00,113621.3,2025-08-25 03:00:00+00:00,107281.0,2025-08-30 01:00:00+00:00,5.580203711804039,5.909993381866316,HIGH_FIRST
2025-W36,2025-09-01 00:00:00+00:00,2025-09-07 23:00:00+00:00,113344.3,2025-09-05 12:00:00+00:00,107211.5,2025-09-01 05:00:00+00:00,5.410770546026578,5.720281872746863,LOW_FIRST
2025-W37,2025-09-08 00:00:00+00:00,2025-09-14 23:00:00+00:00,116605.7,2025-09-12 19:00:00+00:00,110566.5,2025-09-08 02:00:00+00:00,5.179163625791876,5.462052249098956,LOW_FIRST
2025-W38,2025-09-15 00:00:00+00:00,2025-09-21 23:00:00+00:00,117875.2,2025-09-18 18:00:00+00:00,114338.5,2025-09-15 13:00:00+00:00,3.0003766695623826,3.093183835715876,LOW_FIRST
2025-W39,2025-09-22 00:00:00+00:00,2025-09-28 23:00:00+00:00,115344.6,2025-09-22 00:00:00+00:00,108566.0,2025-09-26 11:00:00+00:00,5.876824749489795,6.243759556398878,HIGH_FIRST
2025-W40,2025-09-29 00:00:00+00:00,2025-10-05 23:00:00+00:00,125877.3,2025-10-05 04:00:00+00:00,111501.0,2025-09-29 07:00:00+00:00,11.420883670050122,12.893426964780588,LOW_FIRST
2025-W41,2025-10-06 00:00:00+00:00,2025-10-12 23:00:00+00:00,126208.5,2025-10-06 18:00:00+00:00,101516.5,2025-10-10 21:00:00+00:00,19.564450888807013,24.32313958814577,HIGH_FIRST
2025-W42,2025-10-13 00:00:00+00:00,2025-10-19 23:00:00+00:00,115912.0,2025-10-13 02:00:00+00:00,103470.0,2025-10-17 10:00:00+00:00,10.734005107322798,12.024741470957766,HIGH_FIRST
2025-W43,2025-10-20 00:00:00+00:00,2025-10-26 23:00:00+00:00,115521.7,2025-10-26 22:00:00+00:00,106360.3,2025-10-22 11:00:00+00:00,7.93045808709532,8.613552237065893,LOW_FIRST
2025-W44,2025-10-27 00:00:00+00:00,2025-11-02 23:00:00+00:00,116380.2,2025-10-27 07:00:00+00:00,106200.0,2025-10-30 19:00:00+00:00,8.747364242371122,9.585875706214686,HIGH_FIRST
2025-W45,2025-11-03 00:00:00+00:00,2025-11-09 23:00:00+00:00,110711.0,2025-11-03 00:00:00+00:00,98888.8,2025-11-04 21:00:00+00:00,10.678433037367558,11.955044453972539,HIGH_FIRST
2025-W46,2025-11-10 00:00:00+00:00,2025-11-16 23:00:00+00:00,107473.7,2025-11-11 01:00:00+00:00,92922.8,2025-11-16 23:00:00+00:00,13.539033270465234,15.659127792102684,HIGH_FIRST
2025-W47,2025-11-17 00:00:00+00:00,2025-11-23 23:00:00+00:00,96012.2,2025-11-17 14:00:00+00:00,80600.0,2025-11-21 12:00:00+00:00,16.052335015758413,19.121836228287837,HIGH_FIRST
2025-W48,2025-11-24 00:00:00+00:00,2025-11-30 23:00:00+00:00,93080.0,2025-11-28 14:00:00+00:00,85226.4,2025-11-24 14:00:00+00:00,8.437473141383762,9.214985028113363,LOW_FIRST
2025-W49,2025-12-01 00:00:00+00:00,2025-12-07 23:00:00+00:00,94185.0,2025-12-03 22:00:00+00:00,83786.0,2025-12-01 15:00:00+00:00,11.041036258427562,12.411381376363593,LOW_FIRST
2025-W50,2025-12-08 00:00:00+00:00,2025-12-14 23:00:00+00:00,94555.0,2025-12-09 17:00:00+00:00,87504.3,2025-12-14 23:00:00+00:00,7.456718312093487,8.0575468862673,HIGH_FIRST
2025-W51,2025-12-15 00:00:00+00:00,2025-12-21 23:00:00+00:00,90363.2,2025-12-17 15:00:00+00:00,84408.6,2025-12-18 20:00:00+00:00,6.589629406661109,7.054494447248255,HIGH_FIRST
2025-W52,2025-12-22 00:00:00+00:00,2025-12-28 23:00:00+00:00,90599.0,2025-12-22 12:00:00+00:00,86355.0,2025-12-24 14:00:00+00:00,4.68437841477279,4.9145967228301775,HIGH_FIRST
2026-W01,2025-12-29 00:00:00+00:00,2026-01-04 23:00:00+00:00,91779.7,2026-01-04 06:00:00+00:00,86760.0,2025-12-29 12:00:00+00:00,5.469292229109484,5.785730751498383,LOW_FIRST
2026-W02,2026-01-05 00:00:00+00:00,2026-01-11 23:00:00+00:00,94760.3,2026-01-05 20:00:00+00:00,89242.0,2026-01-08 14:00:00+00:00,5.823430276181061,6.183523453082632,HIGH_FIRST
2026-W03,2026-01-12 00:00:00+00:00,2026-01-18 23:00:00+00:00,97932.1,2026-01-14 20:00:00+00:00,90066.0,2026-01-12 14:00:00+00:00,8.032197818692753,8.733706393089518,LOW_FIRST
2026-W04,2026-01-19 00:00:00+00:00,2026-01-25 23:00:00+00:00,93614.1,2026-01-19 00:00:00+00:00,86021.7,2026-01-25 23:00:00+00:00,8.110316715110233,8.82614503084688,HIGH_FIRST
2026-W05,2026-01-26 00:00:00+00:00,2026-02-01 23:00:00+00:00,90592.7,2026-01-28 17:00:00+00:00,75500.0,2026-01-31 18:00:00+00:00,16.659951629656693,19.990331125827808,HIGH_FIRST
2026-W06,2026-02-02 00:00:00+00:00,2026-02-08 23:00:00+00:00,79311.0,2026-02-02 15:00:00+00:00,59800.0,2026-02-06 00:00:00+00:00,24.600622864419815,32.62709030100334,HIGH_FIRST
2026-W07,2026-02-09 00:00:00+00:00,2026-02-15 23:00:00+00:00,71434.9,2026-02-09 03:00:00+00:00,65081.0,2026-02-12 18:00:00+00:00,8.89467193206681,9.763064488867709,HIGH_FIRST
2026-W08,2026-02-16 00:00:00+00:00,2026-02-22 23:00:00+00:00,70110.9,2026-02-16 13:00:00+00:00,65595.7,2026-02-19 14:00:00+00:00,6.440082783133574,6.883378026303549,HIGH_FIRST
2026-W09,2026-02-23 00:00:00+00:00,2026-03-01 23:00:00+00:00,69999.0,2026-02-25 21:00:00+00:00,62401.7,2026-02-24 13:00:00+00:00,10.853440763439481,12.17482857037549,LOW_FIRST
2026-W10,2026-03-02 00:00:00+00:00,2026-03-08 23:00:00+00:00,74046.5,2026-03-04 19:00:00+00:00,65234.4,2026-03-02 14:00:00+00:00,11.900765059793505,13.508363685417507,LOW_FIRST
2026-W11,2026-03-09 00:00:00+00:00,2026-03-15 23:00:00+00:00,73870.0,2026-03-13 14:00:00+00:00,65770.5,2026-03-09 00:00:00+00:00,10.964532286449167,12.31479158589337,LOW_FIRST
2026-W12,2026-03-16 00:00:00+00:00,2026-03-22 23:00:00+00:00,75998.9,2026-03-17 01:00:00+00:00,67300.0,2026-03-22 21:00:00+00:00,11.446086719676199,12.925557206537883,HIGH_FIRST
2026-W13,2026-03-23 00:00:00+00:00,2026-03-29 23:00:00+00:00,71999.9,2026-03-25 11:00:00+00:00,64918.2,2026-03-29 22:00:00+00:00,9.835708105150143,10.908651194888334,HIGH_FIRST
2026-W14,2026-03-30 00:00:00+00:00,2026-04-05 23:00:00+00:00,69288.0,2026-04-01 07:00:00+00:00,65676.1,2026-04-02 13:00:00+00:00,5.2128795751067925,5.499565290874449,HIGH_FIRST
2026-W15,2026-04-06 00:00:00+00:00,2026-04-12 23:00:00+00:00,73773.4,2026-04-11 19:00:00+00:00,67711.0,2026-04-07 15:00:00+00:00,8.21759604410261,8.95334583745624,LOW_FIRST
2026-W16,2026-04-13 00:00:00+00:00,2026-04-19 23:00:00+00:00,78300.0,2026-04-17 16:00:00+00:00,70517.3,2026-04-13 08:00:00+00:00,9.93959131545338,11.036582512376391,LOW_FIRST
2026-W17,2026-04-20 00:00:00+00:00,2026-04-26 23:00:00+00:00,79444.0,2026-04-22 16:00:00+00:00,73669.0,2026-04-20 00:00:00+00:00,7.269271436483561,7.839118217974997,LOW_FIRST
2026-W18,2026-04-27 00:00:00+00:00,2026-05-03 23:00:00+00:00,79455.0,2026-04-27 01:00:00+00:00,74868.0,2026-04-29 18:00:00+00:00,5.773079101378138,6.126783138323449,HIGH_FIRST
2026-W19,2026-05-04 00:00:00+00:00,2026-05-10 23:00:00+00:00,82828.7,2026-05-06 11:00:00+00:00,78128.3,2026-05-04 10:00:00+00:00,5.6748445888924905,6.016257873267426,LOW_FIRST
2026-W20,2026-05-11 00:00:00+00:00,2026-05-17 23:00:00+00:00,82350.0,2026-05-11 00:00:00+00:00,76666.0,2026-05-17 23:00:00+00:00,6.902246508803886,7.413977512847938,HIGH_FIRST
2026-W21,2026-05-18 00:00:00+00:00,2026-05-24 23:00:00+00:00,78180.0,2026-05-21 08:00:00+00:00,74203.6,2026-05-23 07:00:00+00:00,5.0862113072396955,5.358769655380593,HIGH_FIRST
2026-W22,2026-05-25 00:00:00+00:00,2026-05-31 23:00:00+00:00,78077.1,2026-05-26 14:00:00+00:00,72436.0,2026-05-29 14:00:00+00:00,7.225037815185253,7.787702247501251,HIGH_FIRST
2026-W23,2026-06-01 00:00:00+00:00,2026-06-07 23:00:00+00:00,74070.5,2026-06-01 00:00:00+00:00,59080.0,2026-06-05 19:00:00+00:00,20.23815149080943,25.373222748815166,HIGH_FIRST
2026-W24,2026-06-08 00:00:00+00:00,2026-06-14 23:00:00+00:00,65775.0,2026-06-14 23:00:00+00:00,60691.9,2026-06-10 09:00:00+00:00,7.728012162675786,8.375252710823023,LOW_FIRST
2026-W25,2026-06-15 00:00:00+00:00,2026-06-21 23:00:00+00:00,67255.4,2026-06-15 15:00:00+00:00,62232.1,2026-06-18 15:00:00+00:00,7.468991337498545,8.071879303446286,HIGH_FIRST
2026-W26,2026-06-22 00:00:00+00:00,2026-06-28 23:00:00+00:00,65597.2,2026-06-22 14:00:00+00:00,58030.0,2026-06-25 13:00:00+00:00,11.535858237851611,13.040151645700496,HIGH_FIRST
2026-W27,2026-06-29 00:00:00+00:00,2026-07-05 23:00:00+00:00,63990.7,2026-07-05 23:00:00+00:00,57758.6,2026-07-01 01:00:00+00:00,9.739071458821357,10.789908342653733,LOW_FIRST
2026-W28,2026-07-06 00:00:00+00:00,2026-07-12 23:00:00+00:00,64691.9,2026-07-06 21:00:00+00:00,61297.0,2026-07-06 13:00:00+00:00,5.2477976377259,5.538443969525428,LOW_FIRST
2026-W29,2026-07-13 00:00:00+00:00,2026-07-19 23:00:00+00:00,65589.7,2026-07-15 15:00:00+00:00,61806.0,2026-07-13 18:00:00+00:00,5.768741128561341,6.121897550399632,LOW_FIRST
2026-W30,2026-07-20 00:00:00+00:00,2026-07-26 23:00:00+00:00,66924.1,2026-07-21 14:00:00+00:00,63666.0,2026-07-24 14:00:00+00:00,4.868350863141986,5.11748814123709,HIGH_FIRST
2026-W31,2026-07-27 00:00:00+00:00,2026-08-02 23:00:00+00:00,65722.5,2026-07-27 06:00:00+00:00,62228.8,2026-08-01 18:00:00+00:00,5.315835520559926,5.614281490242455,HIGH_FIRST
2026-W32,2026-08-03 00:00:00+00:00,2026-08-09 23:00:00+00:00,65482.7,2026-08-09 22:00:00+00:00,62268.2,2026-08-03 08:00:00+00:00,4.908930144908503,5.162346109249986,LOW_FIRST
2026-W33,2026-08-10 00:00:00+00:00,2026-08-16 23:00:00+00:00,65373.6,2026-08-10 01:00:00+00:00,62484.2,2026-08-14 14:00:00+00:00,4.419826963789666,4.624209000035211,HIGH_FIRST
