role,partition,ref_min,hour,parent_entry_ts,outcome_class,recovery_win,snapshot_min,close_R,running_mfe_from_entry_R,running_mae_from_entry_R,closes_above_H,closes_le_H
REF_SUPPORT,development,300,15,2024-04-16 21:20:00+00:00,REC_FAIL,False,30,-0.038105180738614276,0.02205402583844219,0.17773717865065808,5,1
REF_SUPPORT,development,300,15,2024-04-23 15:00:00+00:00,REC_FAIL,False,5,-0.0318118948824347,0.03714680893103912,0.20687611144042709,0,1
REF_SUPPORT,development,300,15,2024-04-23 15:00:00+00:00,REC_FAIL,False,10,-0.10037541987749131,0.03714680893103912,0.28630705394191236,0,2
REF_SUPPORT,development,300,15,2024-04-23 15:00:00+00:00,REC_FAIL,False,15,-0.14740169926891603,0.03714680893103912,0.31811894882434705,0,3
REF_SUPPORT,development,300,15,2024-04-28 17:45:00+00:00,REC_FAIL,False,5,-0.05456301303717994,0.026074360212458764,0.16127474649927742,0,1
REF_SUPPORT,development,300,15,2024-04-28 17:45:00+00:00,REC_FAIL,False,10,-0.10429744084983505,0.026074360212458764,0.1670690487687127,0,2
REF_SUPPORT,development,300,15,2024-04-28 17:45:00+00:00,REC_FAIL,False,15,0.3264123611781692,0.3109608884596843,0.1670690487687127,1,2
REF_SUPPORT,development,300,15,2024-05-02 15:00:00+00:00,REC_FAIL,False,5,0.05877006967585656,0.029687973341411367,0.05513480763405091,1,0
REF_SUPPORT,development,300,15,2024-05-02 15:00:00+00:00,REC_FAIL,False,10,0.03468645864889629,0.029687973341411367,0.1076946379884859,2,0
REF_SUPPORT,development,300,15,2024-05-02 15:00:00+00:00,REC_FAIL,False,15,-0.003029385034839476,0.029687973341411367,0.1076946379884859,2,1
REF_SUPPORT,development,300,15,2024-05-07 01:45:00+00:00,REC_FAIL,False,5,-0.06492445896284242,0.011161018102626043,0.10970464135020855,0,1
REF_SUPPORT,development,300,15,2024-05-07 01:45:00+00:00,REC_FAIL,False,10,-0.07771879678780418,0.011161018102626043,0.1606097726963394,0,2
REF_SUPPORT,development,300,15,2024-05-07 01:45:00+00:00,REC_FAIL,False,15,-0.07976044644072187,0.011161018102626043,0.16197087246495118,0,3
REF_SUPPORT,development,300,15,2024-05-13 15:40:00+00:00,REC_TARGET,True,5,0.11555555555555672,0.13650793650793844,0.05619047619047371,1,0
REF_SUPPORT,development,300,15,2024-05-13 15:40:00+00:00,REC_TARGET,True,10,0.09142857142857473,0.13650793650793844,0.09841269841268993,2,0
REF_SUPPORT,development,300,15,2024-05-13 15:40:00+00:00,REC_TARGET,True,15,0.42476190476190206,0.4219047619047636,0.09841269841268993,3,0
REF_SUPPORT,development,300,15,2024-05-20 15:50:00+00:00,REC_TARGET,True,5,0.2762266196801223,0.11737598265112231,0.1279479533748999,1,0
REF_SUPPORT,development,300,15,2024-05-20 15:50:00+00:00,REC_TARGET,True,10,0.07644348061804843,0.11737598265112231,0.2767687720249415,2,0
REF_SUPPORT,development,300,15,2024-05-20 15:50:00+00:00,REC_TARGET,True,15,0.3792355651938175,0.11737598265112231,0.28219029547303315,3,0
REF_SUPPORT,development,300,15,2024-05-27 15:00:00+00:00,REC_TARGET,True,5,0.3556675062972237,0.13727959697732686,0.04080604534005194,1,0
REF_SUPPORT,development,300,15,2024-05-27 15:00:00+00:00,REC_TARGET,True,10,0.37329974811083116,0.27934508816120424,0.04080604534005194,2,0
REF_SUPPORT,development,300,15,2024-05-30 16:45:00+00:00,REC_TARGET,True,5,0.28071278825995716,0.23312368972746172,0.0,1,0
REF_SUPPORT,development,300,15,2024-05-30 16:45:00+00:00,REC_TARGET,True,10,0.2970649895178194,0.23312368972746172,0.0,2,0
REF_SUPPORT,development,300,15,2024-05-30 16:45:00+00:00,REC_TARGET,True,15,0.4316561844863717,0.3423480083857396,0.0,3,0
REF_SUPPORT,development,300,15,2024-06-06 15:05:00+00:00,REC_FAIL,False,5,-0.22319301032566244,0.06830818109609631,0.3590150913423377,0,1
REF_SUPPORT,development,300,15,2024-06-06 15:05:00+00:00,REC_FAIL,False,10,-0.18903891977760298,0.06830818109609631,0.4122319301032654,0,2
REF_SUPPORT,development,300,15,2024-06-06 15:05:00+00:00,REC_FAIL,False,15,-0.18109610802222614,0.06830818109609631,0.4122319301032654,0,3
REF_SUPPORT,development,300,15,2024-06-09 15:10:00+00:00,REC_FAIL,False,5,0.05307777368227268,0.01326944342056817,0.053814964983418846,1,0
REF_SUPPORT,development,300,15,2024-06-09 15:10:00+00:00,REC_FAIL,False,10,0.0007371913011461681,0.01732399557685114,0.06634721710284085,2,0
REF_SUPPORT,development,300,15,2024-06-09 15:10:00+00:00,REC_FAIL,False,15,-0.028750460744564367,0.033542204201983034,0.14485809067453062,2,1
REF_SUPPORT,development,300,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,5,0.026763990267643135,0.08564476885644143,0.07250608272506102,1,0
REF_SUPPORT,development,300,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,10,0.09975669099757266,0.11630170316301874,0.07250608272506102,2,0
REF_SUPPORT,development,300,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,15,0.07980535279806089,0.1401459854014647,0.07250608272506102,3,0
REF_SUPPORT,development,300,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,30,0.20778588807785453,0.38053527980535673,0.07250608272506102,6,0
REF_SUPPORT,development,300,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,60,0.3240875912408733,0.38053527980535673,0.07250608272506102,12,0
REF_SUPPORT,development,300,15,2024-06-17 17:35:00+00:00,REC_TARGET,True,5,0.26001893341747584,0.2518144525086775,0.004417797412427117,1,0
REF_SUPPORT,development,300,15,2024-06-17 17:35:00+00:00,REC_TARGET,True,10,0.2514988955506451,0.4436730829914803,0.004417797412427117,2,0
REF_SUPPORT,development,300,15,2024-06-25 15:20:00+00:00,REC_FAIL,False,5,0.0040189989039078194,0.0613810741688004,0.07526488856411738,1,0
REF_SUPPORT,development,300,15,2024-06-25 15:20:00+00:00,REC_FAIL,False,10,-0.20021921812203247,0.0613810741688004,0.329192546583845,1,1
REF_SUPPORT,development,300,15,2024-06-25 15:20:00+00:00,REC_FAIL,False,15,-0.2513701132627029,0.0613810741688004,0.39459261965655323,1,2
REF_SUPPORT,development,300,15,2024-07-16 15:15:00+00:00,REC_TARGET,True,5,-0.015324602953470838,0.11033714126497263,0.1153524658679342,0,1
REF_SUPPORT,development,300,15,2024-07-16 15:15:00+00:00,REC_TARGET,True,10,0.15101699637782162,0.11033714126497263,0.1387573140150513,1,1
REF_SUPPORT,development,300,15,2024-07-16 15:15:00+00:00,REC_TARGET,True,15,0.7327946503204226,0.7049317358595715,0.1387573140150513,2,1
REF_SUPPORT,development,300,15,2024-08-08 02:15:00+00:00,REC_FAIL,False,5,0.053111722069480435,0.06973256685828444,0.004998750312420894,1,0
REF_SUPPORT,development,300,15,2024-08-08 02:15:00+00:00,REC_FAIL,False,10,0.03924018995251095,0.06973256685828444,0.004998750312420894,2,0
REF_SUPPORT,development,300,15,2024-08-08 02:15:00+00:00,REC_FAIL,False,15,0.09085228692826831,0.1660834791302182,0.004998750312420894,3,0
REF_SUPPORT,development,300,15,2024-08-08 02:15:00+00:00,REC_FAIL,False,30,0.08472881779555066,0.1660834791302182,0.004998750312420894,6,0
REF_SUPPORT,development,300,15,2024-08-08 02:15:00+00:00,REC_FAIL,False,60,0.04373906523369082,0.24706323419145232,0.004998750312420894,12,0
REF_SUPPORT,development,300,15,2024-08-11 02:05:00+00:00,REC_TARGET,True,5,0.20307692307691808,0.18307692307692114,0.013076923076919815,1,0
REF_SUPPORT,development,300,15,2024-08-11 02:05:00+00:00,REC_TARGET,True,10,0.5415384615384519,0.536923076923078,0.013076923076919815,2,0
REF_SUPPORT,development,300,15,2024-08-15 16:00:00+00:00,REC_FAIL,False,5,0.10490286771507995,0.06419981498612551,0.03422756706753048,1,0
REF_SUPPORT,development,300,15,2024-08-15 16:00:00+00:00,REC_FAIL,False,10,0.03015726179463661,0.06419981498612551,0.05291396854764131,2,0
REF_SUPPORT,development,300,15,2024-08-15 16:00:00+00:00,REC_FAIL,False,15,-0.0033302497687327805,0.06419981498612551,0.05994449583718479,2,1
REF_SUPPORT,development,300,15,2024-08-21 18:20:00+00:00,REC_FAIL,False,5,0.014473331546502847,0.06968641114982345,0.06539801661752885,1,0
REF_SUPPORT,development,300,15,2024-08-21 18:20:00+00:00,REC_FAIL,False,10,0.19512195121951478,0.15036183328866468,0.06539801661752885,2,0
REF_SUPPORT,development,300,15,2024-08-21 18:20:00+00:00,REC_FAIL,False,15,0.12141517019565896,0.15733047440364245,0.06539801661752885,3,0
REF_SUPPORT,development,300,15,2024-09-19 15:15:00+00:00,REC_TARGET,True,5,0.23557828928673102,0.18812162546178038,0.044046604148906196,1,0
REF_SUPPORT,development,300,15,2024-09-19 15:15:00+00:00,REC_TARGET,True,10,0.2574595055413483,0.18812162546178038,0.044046604148906196,2,0
REF_SUPPORT,development,300,15,2024-09-19 15:15:00+00:00,REC_TARGET,True,15,0.275930662119921,0.18812162546178038,0.044046604148906196,3,0
REF_SUPPORT,development,300,15,2024-10-02 15:25:00+00:00,REC_FAIL,False,5,0.11250274664908781,0.08239947264337479,0.05866842452208195,1,0
REF_SUPPORT,development,300,15,2024-10-02 15:25:00+00:00,REC_FAIL,False,10,0.02395078004833664,0.08239947264337479,0.20259283673917683,2,0
REF_SUPPORT,development,300,15,2024-10-02 15:25:00+00:00,REC_FAIL,False,15,-0.04482531311799758,0.08239947264337479,0.23335530652604,2,1
REF_SUPPORT,development,300,15,2024-10-04 16:20:00+00:00,REC_TARGET,True,5,0.10074626865671062,0.07330992098331297,0.008121158911327052,1,0
REF_SUPPORT,development,300,15,2024-10-04 16:20:00+00:00,REC_TARGET,True,10,0.12510974539069178,0.09218612818261335,0.008121158911327052,2,0
REF_SUPPORT,development,300,15,2024-10-04 16:20:00+00:00,REC_TARGET,True,15,0.17515364354696475,0.14991220368744315,0.008121158911327052,3,0
REF_SUPPORT,development,300,15,2024-10-04 16:20:00+00:00,REC_TARGET,True,30,0.15386303775241256,0.20851624231781962,0.008121158911327052,6,0
REF_SUPPORT,development,300,15,2024-10-23 18:45:00+00:00,REC_TARGET,True,5,0.22246220302375858,0.24190064794816538,0.004319654427648002,1,0
REF_SUPPORT,development,300,15,2024-10-23 18:45:00+00:00,REC_TARGET,True,10,0.20302375809935175,0.24190064794816538,0.004319654427648002,2,0
REF_SUPPORT,development,300,15,2024-10-23 18:45:00+00:00,REC_TARGET,True,15,0.37365010799135884,0.35853131749460004,0.004319654427648002,3,0
REF_SUPPORT,development,300,15,2024-11-05 16:30:00+00:00,REC_FAIL,False,5,0.165938864628823,0.09606986899563263,0.0,1,0
REF_SUPPORT,development,300,15,2024-11-05 16:30:00+00:00,REC_FAIL,False,10,0.14119359534206669,0.112081513828236,0.0,2,0
REF_SUPPORT,development,300,15,2024-11-05 16:30:00+00:00,REC_FAIL,False,15,0.17612809315866187,0.112081513828236,0.0,3,0
REF_SUPPORT,development,300,15,2024-11-05 16:30:00+00:00,REC_FAIL,False,30,0.08005822416302925,0.112081513828236,0.027656477438136477,6,0
REF_SUPPORT,development,300,15,2024-11-27 15:35:00+00:00,REC_FAIL,False,5,-0.04722222222222277,0.02916666666666387,0.13333333333333464,0,1
REF_SUPPORT,development,300,15,2024-11-27 15:35:00+00:00,REC_FAIL,False,10,-0.12361111111110941,0.02916666666666387,0.2055555555555584,0,2
REF_SUPPORT,development,300,15,2024-11-27 15:35:00+00:00,REC_FAIL,False,15,-0.15416666666666487,0.02916666666666387,0.24861111111111434,0,3
REF_SUPPORT,development,300,15,2024-11-28 22:55:00+00:00,REC_FAIL,False,5,0.1466666666666697,0.08533333333333151,0.0026666666666718204,1,0
REF_SUPPORT,development,300,15,2024-11-28 22:55:00+00:00,REC_FAIL,False,10,0.053333333333330304,0.08533333333333151,0.03733333333333728,2,0
REF_SUPPORT,development,300,15,2024-11-28 22:55:00+00:00,REC_FAIL,False,15,-0.032000000000001215,0.08533333333333151,0.12000000000000455,2,1
REF_SUPPORT,development,300,15,2024-12-01 15:25:00+00:00,REC_FAIL,False,5,-0.052147239263799994,0.11656441717791304,0.12269938650306957,0,1
REF_SUPPORT,development,300,15,2024-12-01 15:25:00+00:00,REC_FAIL,False,10,0.09509202453987826,0.11656441717791304,0.14723926380367824,1,1
REF_SUPPORT,development,300,15,2024-12-01 15:25:00+00:00,REC_FAIL,False,15,0.07668711656441739,0.11656441717791304,0.14723926380367824,2,1
REF_SUPPORT,development,300,15,2024-12-01 15:25:00+00:00,REC_FAIL,False,30,0.09202453987730436,0.15030674846626088,0.14723926380367824,5,1
REF_SUPPORT,development,300,15,2024-12-02 15:15:00+00:00,REC_FAIL,False,5,0.007861635220127592,0.0015723270440281996,0.19025157232704126,1,0
REF_SUPPORT,development,300,15,2024-12-02 15:15:00+00:00,REC_FAIL,False,10,0.11635220125786333,0.0015723270440281996,0.23113207547169848,2,0
REF_SUPPORT,development,300,15,2024-12-02 15:15:00+00:00,REC_FAIL,False,15,0.20125786163522077,0.07547169811321058,0.23113207547169848,3,0
REF_SUPPORT,development,300,15,2024-12-02 15:15:00+00:00,REC_FAIL,False,30,0.17924528301887066,0.1430817610062891,0.23113207547169848,6,0
REF_SUPPORT,development,300,15,2024-12-06 15:30:00+00:00,REC_FAIL,False,5,-0.009735744089011572,0.004172461752434096,0.06258692628650749,0,1
REF_SUPPORT,development,300,15,2024-12-06 15:30:00+00:00,REC_FAIL,False,10,0.09735744089012362,0.11404728789986,0.06258692628650749,1,1
REF_SUPPORT,development,300,15,2024-12-06 15:30:00+00:00,REC_FAIL,False,15,0.07093184979137566,0.1251738525730189,0.06258692628650749,2,1
REF_SUPPORT,development,300,15,2024-12-06 15:30:00+00:00,REC_FAIL,False,30,0.0611961057023641,0.1251738525730189,0.06258692628650749,5,1
REF_SUPPORT,development,300,15,2024-12-06 15:30:00+00:00,REC_FAIL,False,60,0.13073713490959638,0.2545201668984719,0.06258692628650749,11,1
REF_SUPPORT,development,300,15,2024-12-15 16:05:00+00:00,REC_FAIL,False,5,-0.0071599045346064805,0.057279236276851844,0.023866348448686008,0,1
REF_SUPPORT,development,300,15,2024-12-15 16:05:00+00:00,REC_FAIL,False,10,-0.002386634844866566,0.057279236276851844,0.10978520286395699,0,2
REF_SUPPORT,development,300,15,2024-12-15 16:05:00+00:00,REC_FAIL,False,15,-0.050119331742245365,0.057279236276851844,0.1264916467780433,0,3
REF_SUPPORT,development,300,15,2024-12-16 16:35:00+00:00,REC_TARGET,True,5,0.056776556776551905,0.04761904761904588,0.05677655677655711,1,0
REF_SUPPORT,development,300,15,2024-12-16 16:35:00+00:00,REC_TARGET,True,10,0.09157509157509144,0.062271062271062806,0.05677655677655711,2,0
REF_SUPPORT,development,300,15,2024-12-16 16:35:00+00:00,REC_TARGET,True,15,0.1666666666666658,0.11538461538461438,0.05677655677655711,3,0
REF_SUPPORT,development,300,15,2024-12-16 16:35:00+00:00,REC_TARGET,True,30,0.21611721611721185,0.19413919413919428,0.05677655677655711,6,0
REF_SUPPORT,development,300,15,2024-12-20 15:15:00+00:00,REC_FAIL,False,5,0.019662921348314676,0.02949438202247301,0.03511235955056177,1,0
REF_SUPPORT,development,300,15,2024-12-20 15:15:00+00:00,REC_FAIL,False,10,-0.011235955056179529,0.02949438202247301,0.13272471910112255,1,1
REF_SUPPORT,development,300,15,2024-12-20 15:15:00+00:00,REC_FAIL,False,15,-0.014044943820223912,0.02949438202247301,0.13272471910112255,1,2
REF_SUPPORT,development,300,15,2024-12-28 15:00:00+00:00,REC_TARGET,True,5,0.055555555555559605,0.0,0.07905982905982992,1,0
REF_SUPPORT,development,300,15,2024-12-28 15:00:00+00:00,REC_TARGET,True,10,0.10042735042735004,0.0,0.10042735042735004,2,0
REF_SUPPORT,development,300,15,2024-12-28 15:00:00+00:00,REC_TARGET,True,15,0.25213675213675324,0.19017094017094305,0.10042735042735004,3,0
REF_SUPPORT,development,300,15,2024-12-28 15:00:00+00:00,REC_TARGET,True,30,0.3247863247863265,0.23504273504273349,0.10042735042735004,6,0
REF_SUPPORT,development,300,15,2024-12-30 19:00:00+00:00,REC_FAIL,False,5,0.09698558322411249,0.022280471821754518,0.06946264744429875,1,0
REF_SUPPORT,development,300,15,2024-12-30 19:00:00+00:00,REC_FAIL,False,10,0.13368283093053454,0.022280471821754518,0.06946264744429875,2,0
REF_SUPPORT,development,300,15,2024-12-30 19:00:00+00:00,REC_FAIL,False,15,0.15858453473132053,0.022280471821754518,0.06946264744429875,3,0
REF_SUPPORT,development,300,15,2024-12-30 19:00:00+00:00,REC_FAIL,False,30,0.12581913499344385,0.061598951507208045,0.06946264744429875,6,0
REF_SUPPORT,development,300,15,2024-12-30 19:00:00+00:00,REC_FAIL,False,60,0.03407601572739057,0.061598951507208045,0.11926605504587073,12,0
REF_SUPPORT,external,300,15,2020-09-21 18:10:00+00:00,REC_TARGET,True,5,0.1510189228529825,0.10480349344978128,0.0,1,0
REF_SUPPORT,external,300,15,2020-09-21 18:10:00+00:00,REC_TARGET,True,10,0.24999999999999878,0.19104803493449832,0.0,2,0
REF_SUPPORT,external,300,15,2020-09-21 18:10:00+00:00,REC_TARGET,True,15,0.27438136826782966,0.23435225618631705,0.0,3,0
REF_SUPPORT,external,300,15,2020-09-21 18:10:00+00:00,REC_TARGET,True,30,0.2718340611353708,0.3300582241630272,0.0,6,0
REF_SUPPORT,external,300,15,2020-09-21 18:10:00+00:00,REC_TARGET,True,60,0.3165938864628807,0.3300582241630272,0.0,12,0
REF_SUPPORT,external,300,15,2020-09-23 00:15:00+00:00,REC_FAIL,False,5,0.21555555555555683,0.20481481481481478,0.04629629629629703,1,0
REF_SUPPORT,external,300,15,2020-09-23 00:15:00+00:00,REC_FAIL,False,10,0.13333333333333366,0.20481481481481478,0.04629629629629703,2,0
REF_SUPPORT,external,300,15,2020-09-23 00:15:00+00:00,REC_FAIL,False,15,0.05629629629629677,0.20481481481481478,0.04629629629629703,3,0
REF_SUPPORT,external,300,15,2020-09-23 00:15:00+00:00,REC_FAIL,False,30,0.007407407407408248,0.20481481481481478,0.06185185185185254,6,0
REF_SUPPORT,external,300,15,2020-09-23 00:15:00+00:00,REC_FAIL,False,60,0.05777777777777809,0.20481481481481478,0.08555555555555532,12,0
REF_SUPPORT,external,300,15,2020-10-02 16:40:00+00:00,REC_FAIL,False,5,0.002527379949452122,0.010951979780959195,0.010530749789386649,1,0
REF_SUPPORT,external,300,15,2020-10-02 16:40:00+00:00,REC_FAIL,False,10,0.003791069924177248,0.010951979780959195,0.014321819713563895,2,0
REF_SUPPORT,external,300,15,2020-10-02 16:40:00+00:00,REC_FAIL,False,15,-0.04043807919123957,0.010951979780959195,0.06023588879528399,2,1
REF_SUPPORT,external,300,15,2020-10-18 16:00:00+00:00,REC_FAIL,False,5,-0.05645161290322869,0.05040322580645067,0.05040322580645067,0,1
REF_SUPPORT,external,300,15,2020-10-18 16:00:00+00:00,REC_FAIL,False,10,-0.19758064516129595,0.05040322580645067,0.23185483870967488,0,2
REF_SUPPORT,external,300,15,2020-10-18 16:00:00+00:00,REC_FAIL,False,15,-0.2379032258064529,0.05040322580645067,0.2762096774193565,0,3
REF_SUPPORT,external,300,15,2020-10-27 15:10:00+00:00,REC_FAIL,False,5,0.010791366906476304,0.022781774580335905,0.09112709832134362,1,0
REF_SUPPORT,external,300,15,2020-10-27 15:10:00+00:00,REC_FAIL,False,10,0.003597122302160543,0.06954436450839369,0.09112709832134362,2,0
REF_SUPPORT,external,300,15,2020-10-27 15:10:00+00:00,REC_FAIL,False,15,0.10191846522781993,0.10191846522781726,0.09112709832134362,3,0
REF_SUPPORT,external,300,15,2020-10-27 15:10:00+00:00,REC_FAIL,False,30,0.12709832134292776,0.14268585131894523,0.09112709832134362,6,0
REF_SUPPORT,external,300,15,2020-10-27 15:10:00+00:00,REC_FAIL,False,60,0.022781774580335905,0.20503597122302317,0.09112709832134362,12,0
REF_SUPPORT,external,300,15,2020-11-10 16:25:00+00:00,REC_FAIL,False,5,-0.042979942693408275,0.08022922636102921,0.05229226361031748,0,1
REF_SUPPORT,external,300,15,2020-11-10 16:25:00+00:00,REC_FAIL,False,10,-0.02077363896848072,0.08022922636102921,0.07736389684813871,0,2
REF_SUPPORT,external,300,15,2020-11-10 16:25:00+00:00,REC_FAIL,False,15,0.058739255014326655,0.1683381088825208,0.10315186246418495,1,2
REF_SUPPORT,external,300,15,2020-11-18 17:05:00+00:00,REC_FAIL,False,5,0.04657070279424264,0.022861981371721986,0.031329381879761316,1,0
REF_SUPPORT,external,300,15,2020-11-18 17:05:00+00:00,REC_FAIL,False,10,0.083827265029636,0.04826418289585126,0.1346316680778983,2,0
REF_SUPPORT,external,300,15,2020-11-18 17:05:00+00:00,REC_FAIL,False,15,0.031329381879761316,0.04826418289585126,0.1346316680778983,3,0
REF_SUPPORT,external,300,15,2020-11-18 17:05:00+00:00,REC_FAIL,False,30,-0.0956816257409001,0.04826418289585126,0.25402201524131907,4,2
REF_SUPPORT,external,300,15,2020-11-21 15:05:00+00:00,REC_FAIL,False,5,0.04074241738343097,0.033952014486192145,0.03033046627433197,1,0
REF_SUPPORT,external,300,15,2020-11-21 15:05:00+00:00,REC_FAIL,False,10,0.12177455862381141,0.11090991398823088,0.03033046627433197,2,0
REF_SUPPORT,external,300,15,2020-11-21 15:05:00+00:00,REC_FAIL,False,15,0.1810774105930288,0.1670439112720696,0.03033046627433197,3,0
REF_SUPPORT,external,300,15,2020-11-21 15:05:00+00:00,REC_FAIL,False,30,0.11226799456767744,0.19737437754640158,0.03033046627433197,6,0
REF_SUPPORT,external,300,15,2020-11-22 17:50:00+00:00,REC_FAIL,False,5,0.16609167077378043,0.08575653031049925,0.021192705766386134,1,0
REF_SUPPORT,external,300,15,2020-11-22 17:50:00+00:00,REC_FAIL,False,10,0.05766387382947393,0.08575653031049925,0.04534253326761888,2,0
REF_SUPPORT,external,300,15,2020-11-22 17:50:00+00:00,REC_FAIL,False,15,0.07343518974864638,0.08575653031049925,0.06456382454410874,3,0
REF_SUPPORT,external,300,15,2020-11-22 17:50:00+00:00,REC_FAIL,False,30,0.06209955643173948,0.08575653031049925,0.07737801872843676,6,0
REF_SUPPORT,external,300,15,2020-11-22 17:50:00+00:00,REC_FAIL,False,60,0.11779201577131712,0.08575653031049925,0.10004928536224621,12,0
REF_SUPPORT,external,300,15,2020-11-24 01:50:00+00:00,REC_FAIL,False,5,-0.06295399515738527,0.17514124293785008,0.11783696529459387,0,1
REF_SUPPORT,external,300,15,2020-11-24 01:50:00+00:00,REC_FAIL,False,10,-0.040355125100886985,0.17514124293785008,0.11783696529459387,0,2
REF_SUPPORT,external,300,15,2020-11-24 01:50:00+00:00,REC_FAIL,False,15,-0.19047619047619116,0.17514124293785008,0.20500403551251276,0,3
REF_SUPPORT,external,300,15,2020-12-05 15:00:00+00:00,REC_TARGET,True,5,0.23260869565217224,0.02608695652174106,0.03478260869565314,1,0
REF_SUPPORT,external,300,15,2020-12-05 15:00:00+00:00,REC_TARGET,True,10,0.20869565217390917,0.02608695652174106,0.06956521739130145,2,0
REF_SUPPORT,external,300,15,2020-12-05 15:00:00+00:00,REC_TARGET,True,15,0.27826086956521545,0.1130434782608715,0.0826086956521744,3,0
REF_SUPPORT,external,300,15,2020-12-27 15:00:00+00:00,REC_FAIL,False,5,-0.008116883116882224,0.08522727272727416,0.07386363636363545,0,1
REF_SUPPORT,external,300,15,2020-12-27 15:00:00+00:00,REC_FAIL,False,10,0.022727272727273835,0.08522727272727416,0.07386363636363545,1,1
REF_SUPPORT,external,300,15,2020-12-27 15:00:00+00:00,REC_FAIL,False,15,0.039772727272728306,0.08522727272727416,0.07386363636363545,2,1
REF_SUPPORT,external,300,15,2020-12-27 15:00:00+00:00,REC_FAIL,False,30,0.05519480519480634,0.08522727272727416,0.07386363636363545,5,1
REF_SUPPORT,external,300,15,2020-12-27 15:00:00+00:00,REC_FAIL,False,60,-0.023538961038960252,0.30032467532467655,0.07386363636363545,10,2
REF_SUPPORT,external,300,15,2020-12-28 16:05:00+00:00,REC_TARGET,True,5,0.08100558659217903,0.032122905027932476,0.032122905027932476,1,0
REF_SUPPORT,external,300,15,2020-12-28 16:05:00+00:00,REC_TARGET,True,10,0.07821229050279387,0.032122905027932476,0.0530726256983243,2,0
REF_SUPPORT,external,300,15,2020-12-28 16:05:00+00:00,REC_TARGET,True,15,0.11452513966480408,0.032122905027932476,0.0530726256983243,3,0
REF_SUPPORT,external,300,15,2020-12-28 16:05:00+00:00,REC_TARGET,True,30,0.10893854748603377,0.032122905027932476,0.0530726256983243,6,0
REF_SUPPORT,external,300,15,2020-12-28 16:05:00+00:00,REC_TARGET,True,60,0.11871508379888183,0.05027932960893914,0.0530726256983243,12,0
REF_SUPPORT,external,300,15,2020-12-31 17:10:00+00:00,REC_FAIL,False,5,0.17853560682046155,0.05717151454363121,0.012036108324975812,1,0
REF_SUPPORT,external,300,15,2020-12-31 17:10:00+00:00,REC_FAIL,False,10,0.20060180541624867,0.20561685055165435,0.012036108324975812,2,0
REF_SUPPORT,external,300,15,2020-12-31 17:10:00+00:00,REC_FAIL,False,15,0.14944834503510426,0.20561685055165435,0.012036108324975812,3,0
REF_SUPPORT,external,300,15,2020-12-31 17:10:00+00:00,REC_FAIL,False,30,0.17251755265797253,0.20561685055165435,0.055165496489468946,6,0
REF_SUPPORT,external,300,15,2020-12-31 17:10:00+00:00,REC_FAIL,False,60,0.19658976930792416,0.20561685055165435,0.055165496489468946,12,0
REF_SUPPORT,external,300,15,2021-01-04 02:05:00+00:00,REC_FAIL,False,5,0.015003572279114002,0.007620862110026412,0.058347225529887435,1,0
REF_SUPPORT,external,300,15,2021-01-04 02:05:00+00:00,REC_FAIL,False,10,-0.04501071683734307,0.007620862110026412,0.11193141224100903,1,1
REF_SUPPORT,external,300,15,2021-01-04 02:05:00+00:00,REC_FAIL,False,15,0.016194331983804936,0.009526077637532751,0.11193141224100903,2,1
REF_SUPPORT,external,300,15,2021-01-16 17:50:00+00:00,REC_TARGET,True,5,0.14729030807285848,0.09174724533393294,0.009444569372610715,1,0
REF_SUPPORT,external,300,15,2021-01-16 17:50:00+00:00,REC_TARGET,True,10,0.21182819878569903,0.19091522374634545,0.009444569372610715,2,0
REF_SUPPORT,external,300,15,2021-01-16 17:50:00+00:00,REC_TARGET,True,15,0.1358219024061166,0.19091522374634545,0.009444569372610715,3,0
REF_SUPPORT,external,300,15,2021-01-16 17:50:00+00:00,REC_TARGET,True,30,0.3341578592309426,0.28423656397571384,0.06116483022262229,6,0
REF_SUPPORT,external,300,15,2021-01-22 15:05:00+00:00,REC_FAIL,False,5,-0.0211161387631986,0.006787330316743006,0.046003016591251826,0,1
REF_SUPPORT,external,300,15,2021-01-22 15:05:00+00:00,REC_FAIL,False,10,0.000754147812971259,0.006787330316743006,0.046003016591251826,1,1
REF_SUPPORT,external,300,15,2021-01-22 15:05:00+00:00,REC_FAIL,False,15,-0.0105580693815993,0.006787330316743006,0.046003016591251826,1,2
REF_SUPPORT,external,300,15,2021-01-27 16:05:00+00:00,REC_FAIL,False,5,0.04029785370126972,0.0056942619360494055,0.05869469995619737,1,0
REF_SUPPORT,external,300,15,2021-01-27 16:05:00+00:00,REC_FAIL,False,10,-0.019710906701707085,0.0056942619360494055,0.14761279018834897,1,1
REF_SUPPORT,external,300,15,2021-01-27 16:05:00+00:00,REC_FAIL,False,15,-0.001314060446779435,0.012702584318878244,0.14761279018834897,1,2
REF_SUPPORT,external,300,15,2021-02-17 15:05:00+00:00,REC_FAIL,False,5,0.05583250249252523,0.06306081754735718,0.0874875373878364,1,0
