ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,local_date,candidate,entry_ts,entry_px,R
0.3,0.1,558.844,550.5120000000001,7.789029535865166,SL,2024-08-27 16:35:00+00:00,550.5120000000001,False,-0.0017190730062016657,-0.0032190730062016657,False,False,-1.6095365031008328,2024-08-27,E5_MICRO_HL_BULL,2024-08-27 14:20:00+00:00,551.46,9.480000000000018
0.3,0.1,518.4910000000001,503.963,7.2218449349180025,SL,2024-09-04 15:25:00+00:00,503.963,False,-0.003493959227255594,-0.004993959227255594,False,False,-2.496979613627797,2024-09-04,E5_MICRO_HL_BULL,2024-09-04 15:25:00+00:00,505.73,17.670000000000073
0.3,0.1,571.888,566.9540000000001,4.506696428571651,TP,2024-10-11 15:10:00+00:00,571.888,False,0.007111032843180487,0.005611032843180487,True,True,2.8055164215902435,2024-10-11,E5_MICRO_HL_BULL,2024-10-11 13:50:00+00:00,567.85,8.960000000000036
0.3,0.1,604.1450000000001,597.3249999999999,8.2789115646259,SL,2024-11-08 14:55:00+00:00,597.3249999999999,False,-0.0012289736815704888,-0.002728973681570489,False,False,-1.3644868407852444,2024-11-08,E5_MICRO_HL_BULL,2024-11-08 14:55:00+00:00,598.06,7.350000000000023
0.3,0.1,738.246,713.478,9.666666666666666,SL,2024-12-09 16:00:00+00:00,713.478,False,-0.0032439228834869605,-0.00474392288348696,False,False,-2.3719614417434802,2024-12-09,E5_MICRO_HL_BULL,2024-12-09 16:00:00+00:00,715.8,23.220000000000027
0.3,0.1,727.8409999999999,708.633,8.159752026704835,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.024075246577462517,0.022575246577462516,True,True,11.287623288731258,2024-12-13,E5_MICRO_HL_BULL,2024-12-13 16:05:00+00:00,710.73,20.969999999999914
0.3,0.1,719.7070000000001,714.091,3.8041060735673073,SL,2024-12-16 15:15:00+00:00,714.091,False,-0.0016343707183401612,-0.0031343707183401613,False,False,-1.5671853591700806,2024-12-16,E5_MICRO_HL_BULL,2024-12-16 15:15:00+00:00,715.26,11.690000000000055
0.3,0.15,535.102,527.6790000000001,4.794691647150807,SL,2022-01-03 15:05:00+00:00,527.6790000000001,False,-0.0024217332123410706,-0.00392173321234107,False,False,-1.960866606170535,2022-01-03,E5_MICRO_HL_BULL,2022-01-03 15:00:00+00:00,528.96,8.539999999999964
0.3,0.15,490.157,477.0765,2.503548948707647,SESSION_CLOSE,2022-01-12 20:55:00+00:00,485.62,False,0.010003951664898869,0.00850395166489887,True,True,4.2519758324494346,2022-01-12,E5_MICRO_HL_BULL,2022-01-12 14:50:00+00:00,480.81,24.889999999999986
0.3,0.15,390.276,383.10200000000003,4.484709480122338,SL,2022-02-01 19:20:00+00:00,383.10200000000003,False,-0.0034026169974766818,-0.004902616997476681,False,False,-2.451308498738341,2022-02-01,E5_MICRO_HL_BULL,2022-02-01 17:40:00+00:00,384.41,8.720000000000027
0.3,0.15,407.42299999999994,400.4335,3.1199528440907187,SL,2022-02-14 15:00:00+00:00,400.4335,False,-0.004218784970034584,-0.005718784970034583,False,False,-2.859392485017292,2022-02-14,E5_MICRO_HL_BULL,2022-02-14 14:55:00+00:00,402.13,11.309999999999945
0.3,0.15,391.199,388.5705,2.16877637130807,TP,2022-03-18 15:35:00+00:00,391.199,False,0.004619928094504511,0.0031199280945045107,True,True,1.5599640472522553,2022-03-18,E5_MICRO_HL_BULL,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.3,0.15,409.76399999999995,402.943,3.2980466288594936,SL,2022-04-18 16:10:00+00:00,402.943,False,-0.003923071218451035,-0.005423071218451035,False,False,-2.7115356092255176,2022-04-18,E5_MICRO_HL_BULL,2022-04-18 14:00:00+00:00,404.53,10.579999999999984
0.3,0.15,306.919,298.6805,4.21589110478,TP,2022-05-19 15:30:00+00:00,306.919,False,0.02217744621328177,0.02067744621328177,True,True,10.338723106640884,2022-05-19,E5_MICRO_HL_BULL,2022-05-19 13:55:00+00:00,300.26,10.529999999999973
0.3,0.15,240.649,236.50050000000002,4.0012055455093485,SL,2022-07-06 14:10:00+00:00,236.50050000000002,False,-0.0034951333586146216,-0.004995133358614621,False,False,-2.497566679307311,2022-07-06,E5_MICRO_HL_BULL,2022-07-06 13:55:00+00:00,237.33,5.530000000000001
0.3,0.15,235.044,229.81300000000002,5.249701314217519,SL,2022-07-11 14:20:00+00:00,229.81300000000002,False,-0.0036288749187080027,-0.005128874918708002,False,False,-2.5644374593540014,2022-07-11,E5_MICRO_HL_BULL,2022-07-11 14:10:00+00:00,230.65,5.5800000000000125
0.3,0.15,266.996,261.26700000000005,4.012248468941441,SL,2022-07-19 15:20:00+00:00,261.26700000000005,False,-0.0043557791242710975,-0.005855779124271097,False,False,-2.9278895621355487,2022-07-19,E5_MICRO_HL_BULL,2022-07-19 13:55:00+00:00,262.41,7.6200000000000045
0.3,0.15,273.14300000000003,267.67850000000004,3.916329284750422,SL,2022-07-20 16:25:00+00:00,267.67850000000004,False,-0.004135198482086322,-0.0056351984820863215,False,False,-2.817599241043161,2022-07-20,E5_MICRO_HL_BULL,2022-07-20 14:15:00+00:00,268.79,7.410000000000025
0.3,0.15,271.88100000000003,264.4145,6.814233385661775,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.02453555413196673,0.02303555413196673,True,True,11.517777065983365,2022-07-28,E5_MICRO_HL_BULL,2022-07-28 14:00:00+00:00,265.37,6.3700000000000045
0.3,0.15,268.433,265.2385,3.2508316699932323,TP,2022-09-07 16:35:00+00:00,268.433,False,0.0091845558103687,0.0076845558103687,True,True,3.84227790518435,2022-09-07,E5_MICRO_HL_BULL,2022-09-07 14:10:00+00:00,265.99,5.009999999999991
0.3,0.15,273.017,269.3465,3.0180623973727507,TP,2022-09-22 19:25:00+00:00,273.017,False,0.01020128764893058,0.00870128764893058,True,True,4.35064382446529,2022-09-22,E5_MICRO_HL_BULL,2022-09-22 18:25:00+00:00,270.26,6.089999999999975
0.3,0.15,272.57899999999995,271.1255,4.295081967213189,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.004344141488577646,0.0028441414885776463,True,True,1.4220707442888232,2022-10-19,E5_MICRO_HL_BULL,2022-10-19 14:10:00+00:00,271.4,1.829999999999984
0.3,0.15,313.774,296.853,2.4204568425308235,SL,2022-11-10 17:45:00+00:00,296.853,False,-0.016391650099403576,-0.017891650099403578,False,False,-8.945825049701789,2022-11-10,E5_MICRO_HL_BULL,2022-11-10 14:50:00+00:00,301.8,32.98000000000002
0.3,0.15,308.63,293.27000000000004,3.0000000000000147,SESSION_CLOSE,2022-11-23 20:55:00+00:00,296.39,False,-0.0024233448890984555,-0.003923344889098455,False,False,-1.9616724445492275,2022-11-23,E5_MICRO_HL_BULL,2022-11-23 19:25:00+00:00,297.11,25.599999999999966
0.3,0.15,291.055,289.0975,2.8955223880596828,SL,2023-01-20 15:25:00+00:00,289.0975,False,-0.0017351519337016619,-0.003235151933701662,False,False,-1.617575966850831,2023-01-20,E5_MICRO_HL_BULL,2023-01-20 15:25:00+00:00,289.6,3.3500000000000227
0.3,0.15,314.717,311.8365,2.7727570399474804,SL,2023-01-31 16:45:00+00:00,311.8365,False,-0.0024424184261037096,-0.003942418426103709,False,False,-1.9712092130518546,2023-01-31,E5_MICRO_HL_BULL,2023-01-31 16:00:00+00:00,312.6,5.089999999999975
0.3,0.15,339.768,335.586,4.8571428571428115,SL,2023-03-20 16:45:00+00:00,335.586,False,-0.0021231043710971953,-0.0036231043710971953,False,False,-1.8115521855485976,2023-03-20,E5_MICRO_HL_BULL,2023-03-20 16:35:00+00:00,336.3,4.759999999999991
0.3,0.15,340.57000000000005,334.48499999999996,2.938511326860861,SL,2023-03-21 14:25:00+00:00,334.48499999999996,False,-0.004597803767520836,-0.006097803767520836,False,False,-3.048901883760418,2023-03-21,E5_MICRO_HL_BULL,2023-03-21 13:55:00+00:00,336.03,10.300000000000011
0.3,0.15,322.644,320.948,2.0724637681158735,SL,2023-04-12 14:55:00+00:00,320.948,False,-0.0017169517884915164,-0.0032169517884915164,False,False,-1.6084758942457582,2023-04-12,E5_MICRO_HL_BULL,2023-04-12 14:50:00+00:00,321.5,3.680000000000007
0.3,0.15,318.832,316.544,2.9722222222220904,SL,2023-05-08 16:50:00+00:00,316.544,False,-0.001816347124117157,-0.003316347124117157,False,False,-1.6581735620585785,2023-05-08,E5_MICRO_HL_BULL,2023-05-08 15:20:00+00:00,317.12,3.840000000000032
0.3,0.15,308.035,305.7075,2.7389558232932285,SL,2023-05-12 14:45:00+00:00,305.7075,False,-0.002032122221134025,-0.003532122221134025,False,False,-1.7660611105670125,2023-05-12,E5_MICRO_HL_BULL,2023-05-12 14:40:00+00:00,306.33,4.150000000000034
0.3,0.15,239.98499999999999,235.6525,2.876957494407119,SESSION_CLOSE,2023-06-15 19:55:00+00:00,236.58,False,-0.0008024665286987531,-0.002302466528698753,False,False,-1.1512332643493766,2023-06-15,E5_MICRO_HL_BULL,2023-06-15 19:30:00+00:00,236.77,7.449999999999989
0.3,0.15,252.04,247.935,4.163522012578684,TP,2023-06-21 16:20:00+00:00,252.04,False,0.013307602621316361,0.011807602621316362,True,True,5.903801310658181,2023-06-21,E5_MICRO_HL_BULL,2023-06-21 15:55:00+00:00,248.73,5.299999999999983
0.3,0.15,248.95999999999998,242.165,2.3065693430656764,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.006838096797969095,0.005338096797969096,True,True,2.6690483989845477,2023-07-10,E5_MICRO_HL_BULL,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.3,0.15,243.385,241.7225,6.643678160919474,SL,2023-08-10 15:45:00+00:00,241.7225,False,-0.0008989832189799651,-0.002398983218979965,False,False,-1.1994916094899826,2023-08-10,E5_MICRO_HL_BULL,2023-08-10 14:55:00+00:00,241.94,1.4499999999999886
0.3,0.15,211.958,210.471,4.329749103942703,SL,2023-10-19 14:25:00+00:00,210.471,False,-0.0013238434163700408,-0.002823843416370041,False,False,-1.4119217081850204,2023-10-19,E5_MICRO_HL_BULL,2023-10-19 14:10:00+00:00,210.75,1.8600000000000136
0.3,0.15,227.759,225.9555,2.9680968096809717,TP,2023-10-25 15:45:00+00:00,227.759,False,0.005958217393224663,0.004458217393224663,True,True,2.2291086966123315,2023-10-25,E5_MICRO_HL_BULL,2023-10-25 15:30:00+00:00,226.41,3.030000000000001
0.3,0.15,235.39000000000001,231.065,4.440251572326956,SL,2023-11-02 14:05:00+00:00,231.065,False,-0.0034287932372983887,-0.004928793237298388,False,False,-2.4643966186491943,2023-11-02,E5_MICRO_HL_BULL,2023-11-02 13:50:00+00:00,231.86,5.300000000000011
0.3,0.15,232.846,230.317,3.9298245614034513,SL,2023-12-05 15:15:00+00:00,230.317,False,-0.002222414764112113,-0.003722414764112113,False,False,-1.8612073820560564,2023-12-05,E5_MICRO_HL_BULL,2023-12-05 15:00:00+00:00,230.83,3.4199999999999875
0.3,0.15,278.47999999999996,271.92,2.1690821256038486,SL,2023-12-21 15:45:00+00:00,271.92,False,-0.007555020256213685,-0.009055020256213684,False,False,-4.527510128106842,2023-12-21,E5_MICRO_HL_BULL,2023-12-21 15:25:00+00:00,273.99,13.799999999999955
0.3,0.15,624.6350000000001,614.9075,3.6487455197133594,SL,2024-03-29 15:15:00+00:00,614.9075,False,-0.003391410048622312,-0.004891410048622312,False,False,-2.445705024311156,2024-03-29,E5_MICRO_HL_BULL,2024-03-29 15:10:00+00:00,617.0,13.950000000000045
0.3,0.15,596.7669999999999,578.2965,8.552883372123137,SL,2024-04-01 15:00:00+00:00,578.2965,False,-0.0033322992606379387,-0.004832299260637938,False,False,-2.4161496303189693,2024-04-01,E5_MICRO_HL_BULL,2024-04-01 15:00:00+00:00,580.23,12.889999999999986
0.3,0.15,595.3800000000001,589.405,2.2384823848238744,SL,2024-04-04 15:20:00+00:00,589.405,False,-0.0031205073995772548,-0.004620507399577254,False,False,-2.3102536997886274,2024-04-04,E5_MICRO_HL_BULL,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.3,0.15,606.875,595.0775,4.720000000000007,SL,2024-05-09 16:25:00+00:00,595.0775,False,-0.003453963894564094,-0.004953963894564093,False,False,-2.476981947282047,2024-05-09,E5_MICRO_HL_BULL,2024-05-09 15:55:00+00:00,597.14,13.75
0.3,0.15,601.619,594.6355,3.641741442339658,TP,2024-05-24 18:05:00+00:00,601.619,False,0.009190794108766553,0.007690794108766554,True,True,3.8453970543832767,2024-05-24,E5_MICRO_HL_BULL,2024-05-24 14:15:00+00:00,596.14,10.029999999999973
0.3,0.15,575.8140000000001,572.0129999999999,2.630372492836739,TP,2024-06-25 14:20:00+00:00,575.8140000000001,False,0.004805779499529095,0.0033057794995290947,True,True,1.6528897497645474,2024-06-25,E5_MICRO_HL_BULL,2024-06-25 14:10:00+00:00,573.06,6.980000000000018
0.3,0.15,583.116,578.597,6.13902053712438,SL,2024-07-02 14:05:00+00:00,578.597,False,-0.0010928301365606963,-0.0025928301365606963,False,False,-1.2964150682803481,2024-07-02,E5_MICRO_HL_BULL,2024-07-02 14:05:00+00:00,579.23,4.220000000000027
0.3,0.15,521.345,516.3874999999999,3.264516129032257,SL,2024-07-09 14:45:00+00:00,516.3874999999999,False,-0.0022461597913245868,-0.003746159791324587,False,False,-1.8730798956622934,2024-07-09,E5_MICRO_HL_BULL,2024-07-09 14:35:00+00:00,517.55,7.75
0.3,0.15,544.0459999999999,530.607,5.482875060299132,SL,2024-07-11 14:45:00+00:00,530.607,False,-0.0038916422617706337,-0.005391642261770633,False,False,-2.695821130885317,2024-07-11,E5_MICRO_HL_BULL,2024-07-11 14:30:00+00:00,532.68,13.819999999999936
0.3,0.15,533.196,525.722,2.384963768116009,TP,2024-08-15 16:15:00+00:00,533.196,False,0.009974807266114993,0.008474807266114994,True,True,4.237403633057497,2024-08-15,E5_MICRO_HL_BULL,2024-08-15 14:30:00+00:00,527.93,14.720000000000027
0.3,0.15,558.844,550.038,5.192686357243237,SL,2024-08-27 16:35:00+00:00,550.038,False,-0.002578609509302665,-0.004078609509302665,False,False,-2.0393047546513325,2024-08-27,E5_MICRO_HL_BULL,2024-08-27 14:20:00+00:00,551.46,9.480000000000018
0.3,0.15,518.4910000000001,503.0795,4.8145632899452835,SL,2024-09-04 15:40:00+00:00,503.0795,False,-0.005240938840883502,-0.006740938840883502,False,False,-3.370469420441751,2024-09-04,E5_MICRO_HL_BULL,2024-09-04 15:25:00+00:00,505.73,17.670000000000073
0.3,0.15,571.888,566.506,3.00446428571418,TP,2024-10-11 15:10:00+00:00,571.888,False,0.007111032843180487,0.005611032843180487,True,True,2.8055164215902435,2024-10-11,E5_MICRO_HL_BULL,2024-10-11 13:50:00+00:00,567.85,8.960000000000036
0.3,0.15,604.1450000000001,596.9575,5.519274376417552,SL,2024-11-08 14:55:00+00:00,596.9575,False,-0.0018434605223555112,-0.003343460522355511,False,False,-1.6717302611777556,2024-11-08,E5_MICRO_HL_BULL,2024-11-08 14:55:00+00:00,598.06,7.350000000000023
0.3,0.15,738.246,712.317,6.4444444444445494,SL,2024-12-09 20:15:00+00:00,712.317,False,-0.004865884325230385,-0.006365884325230385,False,False,-3.1829421626151926,2024-12-09,E5_MICRO_HL_BULL,2024-12-09 16:00:00+00:00,715.8,23.220000000000027
0.3,0.15,727.8409999999999,707.5845,5.43983468446989,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.024075246577462517,0.022575246577462516,True,True,11.287623288731258,2024-12-13,E5_MICRO_HL_BULL,2024-12-13 16:05:00+00:00,710.73,20.969999999999914
0.3,0.15,719.7070000000001,713.5065,2.536070715711456,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.00621731957609839,0.0047173195760983905,True,True,2.358659788049195,2024-12-16,E5_MICRO_HL_BULL,2024-12-16 15:15:00+00:00,715.26,11.690000000000055
0.3,0.2,535.102,527.2520000000001,3.596018735363025,SL,2022-01-03 15:50:00+00:00,527.2520000000001,False,-0.003228977616454909,-0.0047289776164549085,False,False,-2.3644888082274544,2022-01-03,E5_MICRO_HL_BULL,2022-01-03 15:00:00+00:00,528.96,8.539999999999964
0.3,0.2,490.157,475.832,1.877661711530728,SESSION_CLOSE,2022-01-12 20:55:00+00:00,485.62,False,0.010003951664898869,0.00850395166489887,True,True,4.2519758324494346,2022-01-12,E5_MICRO_HL_BULL,2022-01-12 14:50:00+00:00,480.81,24.889999999999986
0.3,0.2,390.276,382.666,3.3635321100916804,SL,2022-02-01 19:20:00+00:00,382.666,False,-0.004536822663302242,-0.006036822663302242,False,False,-3.018411331651121,2022-02-01,E5_MICRO_HL_BULL,2022-02-01 17:40:00+00:00,384.41,8.720000000000027
0.3,0.2,407.42299999999994,399.868,2.3399646330680586,SL,2022-02-14 15:30:00+00:00,399.868,False,-0.005625046626712704,-0.007125046626712704,False,False,-3.562523313356352,2022-02-14,E5_MICRO_HL_BULL,2022-02-14 14:55:00+00:00,402.13,11.309999999999945
0.3,0.2,391.199,388.294,1.6265822784810524,TP,2022-03-18 15:35:00+00:00,391.199,False,0.004619928094504511,0.0031199280945045107,True,True,1.5599640472522553,2022-03-18,E5_MICRO_HL_BULL,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.3,0.2,409.76399999999995,402.414,2.47353497164462,TP,2022-04-18 17:05:00+00:00,409.76399999999995,False,0.012938471806787977,0.011438471806787977,True,True,5.719235903393988,2022-04-18,E5_MICRO_HL_BULL,2022-04-18 14:00:00+00:00,404.53,10.579999999999984
0.3,0.2,306.919,298.154,3.1619183285849997,TP,2022-05-19 15:30:00+00:00,306.919,False,0.02217744621328177,0.02067744621328177,True,True,10.338723106640884,2022-05-19,E5_MICRO_HL_BULL,2022-05-19 13:55:00+00:00,300.26,10.529999999999973
0.3,0.2,240.649,236.22400000000002,3.0009041591320114,SL,2022-07-06 14:10:00+00:00,236.22400000000002,False,-0.004660177811486088,-0.006160177811486088,False,False,-3.080088905743044,2022-07-06,E5_MICRO_HL_BULL,2022-07-06 13:55:00+00:00,237.33,5.530000000000001
0.3,0.2,235.044,229.534,3.9372759856630384,SESSION_CLOSE,2022-07-11 19:55:00+00:00,231.79,False,0.0049425536527205605,0.0034425536527205604,True,True,1.7212768263602802,2022-07-11,E5_MICRO_HL_BULL,2022-07-11 14:10:00+00:00,230.65,5.5800000000000125
0.3,0.2,266.996,260.886,3.009186351706006,SL,2022-07-19 15:20:00+00:00,260.886,False,-0.005807705499028204,-0.007307705499028204,False,False,-3.653852749514102,2022-07-19,E5_MICRO_HL_BULL,2022-07-19 13:55:00+00:00,262.41,7.6200000000000045
0.3,0.2,273.14300000000003,267.308,2.937246963562704,SL,2022-07-20 16:25:00+00:00,267.308,False,-0.005513597976115281,-0.0070135979761152805,False,False,-3.5067989880576405,2022-07-20,E5_MICRO_HL_BULL,2022-07-20 14:15:00+00:00,268.79,7.410000000000025
0.3,0.2,271.88100000000003,264.096,5.110675039246483,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.02453555413196673,0.02303555413196673,True,True,11.517777065983365,2022-07-28,E5_MICRO_HL_BULL,2022-07-28 14:00:00+00:00,265.37,6.3700000000000045
0.3,0.2,268.433,264.988,2.4381237524949704,TP,2022-09-07 16:35:00+00:00,268.433,False,0.0091845558103687,0.0076845558103687,True,True,3.84227790518435,2022-09-07,E5_MICRO_HL_BULL,2022-09-07 14:10:00+00:00,265.99,5.009999999999991
0.3,0.2,273.017,269.042,2.2635467980295276,TP,2022-09-22 19:25:00+00:00,273.017,False,0.01020128764893058,0.00870128764893058,True,True,4.35064382446529,2022-09-22,E5_MICRO_HL_BULL,2022-09-22 18:25:00+00:00,270.26,6.089999999999975
0.3,0.2,272.57899999999995,271.034,3.221311475409892,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.004344141488577646,0.0028441414885776463,True,True,1.4220707442888232,2022-10-19,E5_MICRO_HL_BULL,2022-10-19 14:10:00+00:00,271.4,1.829999999999984
0.3,0.2,313.774,295.204,1.8153426318981174,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.017627567925778687,0.016127567925778685,True,True,8.063783962889342,2022-11-10,E5_MICRO_HL_BULL,2022-11-10 14:50:00+00:00,301.8,32.98000000000002
0.3,0.2,308.63,291.99,2.2499999999999947,SESSION_CLOSE,2022-11-23 20:55:00+00:00,296.39,False,-0.0024233448890984555,-0.003923344889098455,False,False,-1.9616724445492275,2022-11-23,E5_MICRO_HL_BULL,2022-11-23 19:25:00+00:00,297.11,25.599999999999966
0.3,0.2,291.055,288.93,2.1716417910447006,SL,2023-01-20 16:05:00+00:00,288.93,False,-0.002313535911602216,-0.003813535911602216,False,False,-1.906767955801108,2023-01-20,E5_MICRO_HL_BULL,2023-01-20 15:25:00+00:00,289.6,3.3500000000000227
0.3,0.2,314.717,311.58200000000005,2.0795677799607266,SL,2023-01-31 16:50:00+00:00,311.58200000000005,False,-0.003256557901471391,-0.00475655790147139,False,False,-2.3782789507356954,2023-01-31,E5_MICRO_HL_BULL,2023-01-31 16:00:00+00:00,312.6,5.089999999999975
0.3,0.2,339.768,335.348,3.6428571428571086,SL,2023-03-20 16:45:00+00:00,335.348,False,-0.0028308058281296677,-0.004330805828129667,False,False,-2.165402914064834,2023-03-20,E5_MICRO_HL_BULL,2023-03-20 16:35:00+00:00,336.3,4.759999999999991
0.3,0.2,340.57000000000005,333.96999999999997,2.203883495145666,SL,2023-03-21 14:25:00+00:00,333.96999999999997,False,-0.006130405023361041,-0.00763040502336104,False,False,-3.8152025116805204,2023-03-21,E5_MICRO_HL_BULL,2023-03-21 13:55:00+00:00,336.03,10.300000000000011
0.3,0.2,322.644,320.764,1.554347826086985,SL,2023-04-12 14:55:00+00:00,320.764,False,-0.002289269051321874,-0.003789269051321874,False,False,-1.894634525660937,2023-04-12,E5_MICRO_HL_BULL,2023-04-12 14:50:00+00:00,321.5,3.680000000000007
0.3,0.2,318.832,316.352,2.229166666666568,SL,2023-05-08 16:50:00+00:00,316.352,False,-0.0024217961654895426,-0.003921796165489542,False,False,-1.960898082744771,2023-05-08,E5_MICRO_HL_BULL,2023-05-08 15:20:00+00:00,317.12,3.840000000000032
0.3,0.2,308.035,305.5,2.054216867469968,SL,2023-05-12 14:45:00+00:00,305.5,False,-0.0027094962948454038,-0.004209496294845403,False,False,-2.104748147422702,2023-05-12,E5_MICRO_HL_BULL,2023-05-12 14:40:00+00:00,306.33,4.150000000000034
0.3,0.2,239.98499999999999,235.28,2.157718120805339,SESSION_CLOSE,2023-06-15 19:55:00+00:00,236.58,False,-0.0008024665286987531,-0.002302466528698753,False,False,-1.1512332643493766,2023-06-15,E5_MICRO_HL_BULL,2023-06-15 19:30:00+00:00,236.77,7.449999999999989
0.3,0.2,252.04,247.67,3.122641509433958,TP,2023-06-21 16:20:00+00:00,252.04,False,0.013307602621316361,0.011807602621316362,True,True,5.903801310658181,2023-06-21,E5_MICRO_HL_BULL,2023-06-21 15:55:00+00:00,248.73,5.299999999999983
0.3,0.2,248.95999999999998,241.48,1.7299270072992572,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.006838096797969095,0.005338096797969096,True,True,2.6690483989845477,2023-07-10,E5_MICRO_HL_BULL,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.3,0.2,243.385,241.65,4.9827586206897685,SL,2023-08-10 15:45:00+00:00,241.65,False,-0.0011986442919731388,-0.002698644291973139,False,False,-1.3493221459865694,2023-08-10,E5_MICRO_HL_BULL,2023-08-10 14:55:00+00:00,241.94,1.4499999999999886
0.3,0.2,211.958,210.378,3.247311827956862,SL,2023-10-19 14:25:00+00:00,210.378,False,-0.0017651245551602024,-0.0032651245551602024,False,False,-1.6325622775801012,2023-10-19,E5_MICRO_HL_BULL,2023-10-19 14:10:00+00:00,210.75,1.8600000000000136
0.3,0.2,227.759,225.804,2.2260726072607286,TP,2023-10-25 15:45:00+00:00,227.759,False,0.005958217393224663,0.004458217393224663,True,True,2.2291086966123315,2023-10-25,E5_MICRO_HL_BULL,2023-10-25 15:30:00+00:00,226.41,3.030000000000001
0.3,0.2,235.39000000000001,230.8,3.330188679245277,SL,2023-11-02 14:05:00+00:00,230.8,False,-0.004571724316397852,-0.006071724316397851,False,False,-3.035862158198926,2023-11-02,E5_MICRO_HL_BULL,2023-11-02 13:50:00+00:00,231.86,5.300000000000011
0.3,0.2,232.846,230.14600000000002,2.947368421052629,SL,2023-12-05 15:15:00+00:00,230.14600000000002,False,-0.002963219685482854,-0.004463219685482854,False,False,-2.231609842741427,2023-12-05,E5_MICRO_HL_BULL,2023-12-05 15:00:00+00:00,230.83,3.4199999999999875
0.3,0.2,278.47999999999996,271.23,1.6268115942028867,SL,2023-12-21 15:45:00+00:00,271.23,False,-0.01007336034161832,-0.01157336034161832,False,False,-5.78668017080916,2023-12-21,E5_MICRO_HL_BULL,2023-12-21 15:25:00+00:00,273.99,13.799999999999955
0.3,0.2,624.6350000000001,614.21,2.7365591397850193,SL,2024-03-29 15:15:00+00:00,614.21,False,-0.004521880064829786,-0.006021880064829786,False,False,-3.010940032414893,2024-03-29,E5_MICRO_HL_BULL,2024-03-29 15:10:00+00:00,617.0,13.950000000000045
0.3,0.2,596.7669999999999,577.652,6.414662529092352,SL,2024-04-01 15:05:00+00:00,577.652,False,-0.004443065680850622,-0.0059430656808506215,False,False,-2.971532840425311,2024-04-01,E5_MICRO_HL_BULL,2024-04-01 15:00:00+00:00,580.23,12.889999999999986
0.3,0.2,595.3800000000001,588.79,1.6788617886179058,SL,2024-04-04 15:25:00+00:00,588.79,False,-0.004160676532769636,-0.005660676532769636,False,False,-2.830338266384818,2024-04-04,E5_MICRO_HL_BULL,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.3,0.2,606.875,594.39,3.540000000000005,SL,2024-05-09 16:25:00+00:00,594.39,False,-0.004605285192752162,-0.006105285192752162,False,False,-3.052642596376081,2024-05-09,E5_MICRO_HL_BULL,2024-05-09 15:55:00+00:00,597.14,13.75
0.3,0.2,601.619,594.134,2.731306081754795,TP,2024-05-24 18:05:00+00:00,601.619,False,0.009190794108766553,0.007690794108766554,True,True,3.8453970543832767,2024-05-24,E5_MICRO_HL_BULL,2024-05-24 14:15:00+00:00,596.14,10.029999999999973
0.3,0.2,575.8140000000001,571.664,1.9727793696276614,TP,2024-06-25 14:20:00+00:00,575.8140000000001,False,0.004805779499529095,0.0033057794995290947,True,True,1.6528897497645474,2024-06-25,E5_MICRO_HL_BULL,2024-06-25 14:10:00+00:00,573.06,6.980000000000018
0.3,0.2,583.116,578.386,4.604265402843286,SL,2024-07-02 14:05:00+00:00,578.386,False,-0.001457106848747558,-0.002957106848747558,False,False,-1.478553424373779,2024-07-02,E5_MICRO_HL_BULL,2024-07-02 14:05:00+00:00,579.23,4.220000000000027
0.3,0.2,521.345,516.0,2.4483870967743124,SL,2024-07-09 14:45:00+00:00,516.0,False,-0.0029948797217659306,-0.00449487972176593,False,False,-2.2474398608829653,2024-07-09,E5_MICRO_HL_BULL,2024-07-09 14:35:00+00:00,517.55,7.75
0.3,0.2,544.0459999999999,529.9159999999999,4.112156295224293,SL,2024-07-11 15:30:00+00:00,529.9159999999999,False,-0.0051888563490275486,-0.006688856349027548,False,False,-3.3444281745137743,2024-07-11,E5_MICRO_HL_BULL,2024-07-11 14:30:00+00:00,532.68,13.819999999999936
0.3,0.2,533.196,524.986,1.7887228260870067,TP,2024-08-15 16:15:00+00:00,533.196,False,0.009974807266114993,0.008474807266114994,True,True,4.237403633057497,2024-08-15,E5_MICRO_HL_BULL,2024-08-15 14:30:00+00:00,527.93,14.720000000000027
