role,partition,dev_block,execution_start,entry_ts,exit_ts,H,L,R,signal_ts,confirm_ts,confirm_close_R,eventual_E40,terminal,terminal_ts,e10_retest,e10_retest_before_E40,e10_retest_ts,e10_retest_min,e10_retest_to_E40,e05_retest,e05_retest_before_E40,e05_retest_ts,e05_retest_min,e05_retest_to_E40,H_touch,H_touch_before_E40,min_low_R,min_close_R,max_high_R,ref_min,hour
REF_SUPPORT,development,3.0,2023-12-11 15:00:00+00:00,2023-12-11 16:35:00+00:00,2023-12-11 16:55:00+00:00,70.014,66.936,3.0779999999999887,2023-12-11 17:20:00+00:00,2023-12-11 17:30:00+00:00,0.13937621832358793,False,H_FAIL,2023-12-11 17:45:00+00:00,True,True,2023-12-11 17:35:00+00:00,5.0,False,True,True,2023-12-11 17:35:00+00:00,5.0,False,True,True,-0.04678362573099148,-0.03151397011045957,0.1445743989603668,300,15
REF_SUPPORT,development,3.0,2023-12-23 15:00:00+00:00,2023-12-23 16:45:00+00:00,2023-12-23 17:00:00+00:00,97.645,94.75,2.894999999999996,2023-12-23 17:05:00+00:00,2023-12-23 17:15:00+00:00,0.14887737478410984,False,H_FAIL,2023-12-23 17:20:00+00:00,True,True,2023-12-23 17:20:00+00:00,5.0,False,True,True,2023-12-23 17:20:00+00:00,5.0,False,True,True,-0.02936096718479926,-0.020725388601037082,0.1675302245250432,300,15
REF_SUPPORT,development,4.0,2024-01-23 15:00:00+00:00,2024-01-23 15:00:00+00:00,2024-01-23 15:10:00+00:00,81.744,78.96,2.784000000000006,2024-01-23 15:15:00+00:00,2024-01-23 15:25:00+00:00,0.1415229885057488,True,E40,2024-01-23 15:35:00+00:00,True,True,2024-01-23 15:30:00+00:00,5.0,True,True,True,2024-01-23 15:30:00+00:00,5.0,True,True,True,-0.08405172413792893,0.08045977011494371,0.4105603448275856,300,15
REF_SUPPORT,development,4.0,2024-02-07 15:00:00+00:00,2024-02-07 15:25:00+00:00,2024-02-07 15:50:00+00:00,96.201,94.56,1.6409999999999911,2024-02-07 15:55:00+00:00,2024-02-07 16:05:00+00:00,0.3625837903717345,True,E40,2024-02-07 16:10:00+00:00,False,False,,,False,False,False,,,False,False,False,0.27970749542961953,0.32663010359537126,0.5691651432053728,300,15
REF_SUPPORT,development,4.0,2024-02-10 15:00:00+00:00,2024-02-10 18:50:00+00:00,2024-02-10 19:05:00+00:00,109.12,107.134,1.9860000000000042,2024-02-10 19:20:00+00:00,2024-02-10 19:30:00+00:00,0.13695871097683324,False,H_FAIL,2024-02-10 19:50:00+00:00,True,True,2024-02-10 19:35:00+00:00,5.0,False,True,True,2024-02-10 19:45:00+00:00,15.0,False,True,True,-0.10271903323263207,-0.08610271903323571,0.21500503524672285,300,15
REF_SUPPORT,development,4.0,2024-03-06 15:00:00+00:00,2024-03-07 00:35:00+00:00,2024-03-07 01:10:00+00:00,132.83,126.263,6.567000000000007,2024-03-07 01:15:00+00:00,2024-03-07 01:25:00+00:00,0.23024211968935568,True,E40,2024-03-07 01:50:00+00:00,True,True,2024-03-07 01:30:00+00:00,5.0,True,False,False,,,False,False,False,0.06852444038373506,0.17724988579259723,0.5816963605908313,300,15
REF_SUPPORT,development,4.0,2024-05-30 15:00:00+00:00,2024-05-30 16:45:00+00:00,2024-05-30 17:10:00+00:00,169.791,165.021,4.77000000000001,2024-05-30 17:15:00+00:00,2024-05-30 17:25:00+00:00,0.2970649895178194,True,E40,2024-05-30 17:30:00+00:00,False,False,,,False,False,False,,,False,False,False,0.2968553459119484,0.4316561844863717,0.4465408805031427,300,15
REF_SUPPORT,development,5.0,2024-08-21 15:00:00+00:00,2024-08-21 18:20:00+00:00,2024-08-21 18:40:00+00:00,142.42,138.689,3.7309999999999945,2024-08-21 18:55:00+00:00,2024-08-21 19:05:00+00:00,0.19512195121951478,False,H_FAIL,2024-08-21 19:15:00+00:00,True,True,2024-08-21 19:15:00+00:00,10.0,False,True,True,2024-08-21 19:15:00+00:00,10.0,False,True,True,-0.018493701420527607,-0.009380863039398724,0.20611096220852496,300,15
REF_SUPPORT,development,5.0,2024-09-19 15:00:00+00:00,2024-09-19 15:15:00+00:00,2024-09-19 15:35:00+00:00,141.922,138.403,3.5190000000000055,2024-09-19 15:40:00+00:00,2024-09-19 15:50:00+00:00,0.2574595055413483,True,E40,2024-09-19 16:05:00+00:00,False,False,,,False,False,False,,,False,False,False,0.18414322250639248,0.275930662119921,0.4390451832907114,300,15
REF_SUPPORT,development,5.0,2024-10-04 15:00:00+00:00,2024-10-04 16:20:00+00:00,2024-10-04 18:05:00+00:00,142.598,138.042,4.556000000000012,2024-10-04 18:15:00+00:00,2024-10-04 18:25:00+00:00,0.12510974539069178,True,E40,2024-10-04 19:00:00+00:00,False,False,,,False,False,False,,,False,False,False,0.12006145741878746,0.15386303775241256,0.41703248463563924,300,15
REF_SUPPORT,development,5.0,2024-10-23 15:00:00+00:00,2024-10-23 18:45:00+00:00,2024-10-23 19:15:00+00:00,169.5,164.87,4.6299999999999955,2024-10-23 19:20:00+00:00,2024-10-23 19:30:00+00:00,0.20302375809935175,True,E40,2024-10-23 19:35:00+00:00,False,False,,,False,False,False,,,False,False,False,0.19222462203023483,0.37365010799135884,0.4254859611231103,300,15
REF_SUPPORT,development,5.0,2024-11-05 15:00:00+00:00,2024-11-05 16:30:00+00:00,2024-11-05 16:45:00+00:00,167.79,160.92,6.8700000000000045,2024-11-05 16:55:00+00:00,2024-11-05 17:05:00+00:00,0.14119359534206669,False,H_FAIL,2024-11-05 17:30:00+00:00,True,True,2024-11-05 17:25:00+00:00,20.0,False,True,True,2024-11-05 17:30:00+00:00,25.0,False,True,True,-0.03056768558951665,0.0,0.18631732168850076,300,15
REF_SUPPORT,development,5.0,2024-12-30 15:00:00+00:00,2024-12-30 19:00:00+00:00,2024-12-30 19:20:00+00:00,194.77,187.14,7.630000000000024,2024-12-30 19:35:00+00:00,2024-12-30 19:45:00+00:00,0.13368283093053454,False,H_FAIL,2024-12-30 21:00:00+00:00,True,True,2024-12-30 20:05:00+00:00,20.0,False,True,True,2024-12-30 20:35:00+00:00,50.0,False,True,True,-0.044560943643512756,-0.026212319790303595,0.21363040629095548,300,15
REF_SUPPORT,external,,2020-09-21 15:00:00+00:00,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,2.7324,2.4576,0.2748000000000004,2020-09-21 18:50:00+00:00,2020-09-21 19:00:00+00:00,0.24999999999999878,True,E40,2020-09-21 20:10:00+00:00,False,False,,,False,False,False,,,False,False,False,0.17576419213973699,0.20742358078602569,0.4184861717612795,300,15
REF_SUPPORT,external,,2020-09-22 15:00:00+00:00,2020-09-23 00:15:00+00:00,2020-09-23 00:40:00+00:00,3.01,2.74,0.2699999999999996,2020-09-23 00:50:00+00:00,2020-09-23 01:00:00+00:00,0.13333333333333366,False,H_FAIL,2020-09-23 02:05:00+00:00,True,True,2020-09-23 01:05:00+00:00,5.0,False,True,True,2020-09-23 01:05:00+00:00,5.0,False,True,True,-0.6755555555555562,-0.0948148148148144,0.1370370370370386,300,15
REF_SUPPORT,external,,2020-11-21 15:00:00+00:00,2020-11-21 15:05:00+00:00,2020-11-21 15:25:00+00:00,2.3609,2.14,0.22089999999999987,2020-11-21 15:30:00+00:00,2020-11-21 15:40:00+00:00,0.12177455862381141,False,H_FAIL,2020-11-21 16:20:00+00:00,True,True,2020-11-21 15:50:00+00:00,10.0,False,True,True,2020-11-21 15:50:00+00:00,10.0,False,True,True,-0.1982797645993666,-0.12222725215029494,0.23630602082390245,300,15
REF_SUPPORT,external,,2020-12-05 15:00:00+00:00,2020-12-05 15:00:00+00:00,2020-12-05 16:05:00+00:00,1.9308,1.8848,0.04600000000000004,2020-12-05 16:15:00+00:00,2020-12-05 16:25:00+00:00,0.20869565217390917,True,E40,2020-12-05 16:35:00+00:00,False,False,,,False,False,False,,,False,False,False,0.15652173913043188,0.27826086956521545,0.42391304347825726,300,15
REF_SUPPORT,external,,2020-12-31 15:00:00+00:00,2020-12-31 17:10:00+00:00,2020-12-31 18:25:00+00:00,1.5117,1.412,0.09970000000000012,2020-12-31 18:30:00+00:00,2020-12-31 18:40:00+00:00,0.20060180541624867,False,H_FAIL,2020-12-31 21:15:00+00:00,True,True,2020-12-31 18:50:00+00:00,10.0,False,True,True,2020-12-31 21:00:00+00:00,140.0,False,True,True,-0.004012036108324528,-0.003009027081243396,0.31895687061183564,300,15
REF_SUPPORT,external,,2021-01-16 15:00:00+00:00,2021-01-16 17:50:00+00:00,2021-01-17 02:55:00+00:00,3.5683,3.1236,0.44469999999999965,2021-01-17 03:20:00+00:00,2021-01-17 03:30:00+00:00,0.21182819878569903,True,E40,2021-01-17 04:00:00+00:00,True,True,2021-01-17 03:40:00+00:00,10.0,True,True,True,2021-01-17 03:40:00+00:00,10.0,True,False,False,0.013042500562177319,0.042275691477400866,0.45581290757814313,300,15
REF_SUPPORT,external,,2021-03-26 15:00:00+00:00,2021-03-26 16:20:00+00:00,2021-03-26 19:30:00+00:00,14.1809,13.4163,0.7645999999999997,2021-03-26 19:50:00+00:00,2021-03-26 20:00:00+00:00,0.16950039236201933,True,E40,2021-03-26 21:45:00+00:00,False,False,,,False,False,False,,,False,False,False,0.1258174208736613,0.1484436306565527,0.5083703897462728,300,15
REF_SUPPORT,external,,2021-04-04 15:00:00+00:00,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,25.0326,23.3189,1.7136999999999993,2021-04-04 16:25:00+00:00,2021-04-04 16:35:00+00:00,0.18492151485090771,False,H_FAIL,2021-04-04 17:15:00+00:00,True,True,2021-04-04 17:05:00+00:00,30.0,False,True,True,2021-04-04 17:05:00+00:00,30.0,False,True,True,-0.07288323510532782,-0.04487366516893181,0.3019198226060584,300,15
REF_SUPPORT,external,,2021-04-18 15:00:00+00:00,2021-04-18 15:15:00+00:00,2021-04-18 15:40:00+00:00,27.4772,24.9075,2.569700000000001,2021-04-18 15:45:00+00:00,2021-04-18 15:55:00+00:00,0.24843366929991847,True,E40,2021-04-18 16:15:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14834416468848488,0.17177102385492524,0.4393508969918671,300,15
REF_SUPPORT,external,,2021-05-20 15:00:00+00:00,2021-05-20 15:10:00+00:00,2021-05-20 15:20:00+00:00,45.001,39.601,5.399999999999999,2021-05-20 15:40:00+00:00,2021-05-20 15:50:00+00:00,0.1435185185185196,False,H_FAIL,2021-05-20 16:00:00+00:00,True,True,2021-05-20 16:00:00+00:00,10.0,False,True,True,2021-05-20 16:00:00+00:00,10.0,False,True,True,-0.10685185185185155,-0.10685185185185155,0.21481481481481557,300,15
REF_SUPPORT,external,,2021-05-23 15:00:00+00:00,2021-05-24 02:55:00+00:00,2021-05-24 02:55:00+00:00,26.568,21.408,5.16,2021-05-24 03:05:00+00:00,2021-05-24 03:15:00+00:00,0.14496124031007704,False,H_FAIL,2021-05-24 04:05:00+00:00,True,True,2021-05-24 03:20:00+00:00,5.0,False,True,True,2021-05-24 03:35:00+00:00,20.0,False,True,True,-0.05426356589147309,-0.03042635658914729,0.19980620155038736,300,15
REF_SUPPORT,external,,2021-07-07 15:00:00+00:00,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,37.58,34.702,2.878,2021-07-07 18:40:00+00:00,2021-07-07 18:50:00+00:00,0.1289089645587221,False,H_FAIL,2021-07-07 19:55:00+00:00,True,True,2021-07-07 18:55:00+00:00,5.0,False,True,True,2021-07-07 19:00:00+00:00,10.0,False,True,True,-0.0670604586518408,-0.011118832522583904,0.18658790826963134,300,15
REF_SUPPORT,external,,2021-07-24 15:00:00+00:00,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,29.141,28.264,0.8769999999999989,2021-07-24 16:55:00+00:00,2021-07-24 17:05:00+00:00,0.1265678449258846,True,E40,2021-07-24 17:20:00+00:00,True,True,2021-07-24 17:10:00+00:00,5.0,True,True,True,2021-07-24 17:10:00+00:00,5.0,True,False,False,0.038768529076399674,0.16077537058153019,0.40250855188141615,300,15
REF_SUPPORT,external,,2021-07-25 15:00:00+00:00,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,28.444,26.526,1.9179999999999993,2021-07-26 00:35:00+00:00,2021-07-26 00:45:00+00:00,0.29197080291970934,True,E40,2021-07-26 00:55:00+00:00,False,False,,,False,False,False,,,False,False,False,0.17518248175182596,0.30865484880083555,0.44994786235662143,300,15
REF_SUPPORT,external,,2021-09-06 15:00:00+00:00,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,146.336,135.721,10.615000000000009,2021-09-06 15:30:00+00:00,2021-09-06 15:40:00+00:00,0.2961846443711704,True,E40,2021-09-06 15:55:00+00:00,False,False,,,False,False,False,,,False,False,False,0.18389072067828513,0.24484220442769547,0.5138012246820514,300,15
REF_SUPPORT,external,,2021-10-28 15:00:00+00:00,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,201.55,194.648,6.902000000000015,2021-10-29 01:40:00+00:00,2021-10-29 01:50:00+00:00,0.16835699797159884,True,E40,2021-10-29 02:10:00+00:00,True,True,2021-10-29 01:55:00+00:00,5.0,True,False,False,,,False,False,False,0.09417560127498925,0.12460156476383415,0.49203129527672834,300,15
REF_SUPPORT,external,,2021-11-13 15:00:00+00:00,2021-11-13 15:00:00+00:00,2021-11-13 15:25:00+00:00,235.16,225.411,9.748999999999995,2021-11-13 15:30:00+00:00,2021-11-13 15:40:00+00:00,0.17817212021745776,False,H_FAIL,2021-11-13 15:55:00+00:00,True,True,2021-11-13 15:50:00+00:00,10.0,False,True,True,2021-11-13 15:55:00+00:00,15.0,False,True,True,-0.4072212534618936,-0.1428864498922968,0.20463637296132994,300,15
REF_SUPPORT,reference_validation,,2025-01-22 15:00:00+00:00,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,264.9,252.08,12.819999999999965,2025-01-22 20:10:00+00:00,2025-01-22 20:20:00+00:00,0.18096723868955197,True,E40,2025-01-22 20:30:00+00:00,False,False,,,False,False,False,,,False,False,False,0.15444617784711573,0.2932917316692713,0.45865834633385427,300,15
REF_SUPPORT,reference_validation,,2025-04-09 15:00:00+00:00,2025-04-09 16:30:00+00:00,2025-04-09 16:45:00+00:00,107.4,102.22,5.180000000000007,2025-04-09 16:50:00+00:00,2025-04-09 17:00:00+00:00,0.35328185328185246,True,E40,2025-04-09 17:20:00+00:00,True,True,2025-04-09 17:10:00+00:00,10.0,True,True,True,2025-04-09 17:15:00+00:00,15.0,True,True,True,-0.04440154440154511,0.12162162162162059,1.3185328185328165,300,15
REF_SUPPORT,reference_validation,,2025-05-04 15:00:00+00:00,2025-05-04 15:00:00+00:00,2025-05-04 15:45:00+00:00,146.6,144.67,1.9300000000000068,2025-05-04 15:50:00+00:00,2025-05-04 16:00:00+00:00,0.21243523316061924,False,H_FAIL,2025-05-04 16:15:00+00:00,True,True,2025-05-04 16:10:00+00:00,10.0,False,True,True,2025-05-04 16:10:00+00:00,10.0,False,True,True,-0.08808290155439735,-0.015544041450777736,0.2383419689119204,300,15
REF_SUPPORT,reference_validation,,2025-06-19 15:00:00+00:00,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,146.45,142.84,3.609999999999985,2025-06-19 22:30:00+00:00,2025-06-19 22:40:00+00:00,0.18836565096953176,False,H_FAIL,2025-06-20 01:05:00+00:00,True,True,2025-06-19 22:50:00+00:00,10.0,False,True,True,2025-06-19 22:55:00+00:00,15.0,False,True,True,-0.03324099722991042,0.0,0.27977839335180704,300,15
REF_SUPPORT,reference_validation,,2025-07-02 15:00:00+00:00,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,150.59,147.03,3.5600000000000023,2025-07-02 15:50:00+00:00,2025-07-02 16:00:00+00:00,0.2837078651685366,True,E40,2025-07-02 16:05:00+00:00,False,False,,,False,False,False,,,False,False,False,0.28651685393258697,0.5758426966292083,0.6011235955056138,300,15
REF_SUPPORT,reference_validation,,2025-08-09 15:00:00+00:00,2025-08-09 20:40:00+00:00,2025-08-10 02:55:00+00:00,183.26,178.79,4.469999999999999,2025-08-10 03:05:00+00:00,2025-08-10 03:15:00+00:00,0.3803131991051493,True,E40,2025-08-10 03:20:00+00:00,False,False,,,False,False,False,,,False,False,False,0.3668903803132025,0.552572706935123,0.6017897091722592,300,15
REF_SUPPORT,reference_validation,,2025-09-26 15:00:00+00:00,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,198.18,190.72,7.460000000000008,2025-09-26 16:40:00+00:00,2025-09-26 16:50:00+00:00,0.14209115281501355,True,E40,2025-09-26 17:25:00+00:00,True,True,2025-09-26 16:55:00+00:00,5.0,True,False,False,,,False,False,False,0.08847184986595119,0.17024128686326817,0.5107238605898121,300,15
REF_SUPPORT,reference_validation,,2025-10-12 15:00:00+00:00,2025-10-12 15:05:00+00:00,2025-10-12 15:45:00+00:00,188.82,178.02,10.799999999999983,2025-10-12 15:50:00+00:00,2025-10-12 16:00:00+00:00,0.3759259259259267,True,E40,2025-10-12 16:05:00+00:00,False,False,,,False,False,False,,,False,False,False,0.3407407407407419,0.40462962962963067,0.5638888888888901,300,15
REF_SUPPORT,reference_validation,,2025-11-10 15:00:00+00:00,2025-11-11 01:15:00+00:00,2025-11-11 02:55:00+00:00,170.4,165.2,5.200000000000017,2025-11-11 03:05:00+00:00,2025-11-11 03:15:00+00:00,0.18846153846153588,False,H_FAIL,2025-11-11 03:35:00+00:00,True,True,2025-11-11 03:25:00+00:00,10.0,False,True,True,2025-11-11 03:30:00+00:00,15.0,False,True,True,-0.13461538461538744,-0.10384615384615198,0.2826923076923065,300,15
REF_SUPPORT,reference_validation,,2025-12-27 15:00:00+00:00,2025-12-27 15:10:00+00:00,2025-12-27 15:20:00+00:00,123.31,122.45,0.8599999999999994,2025-12-27 15:30:00+00:00,2025-12-27 15:40:00+00:00,0.22093023255813704,False,H_FAIL,2025-12-27 15:50:00+00:00,True,True,2025-12-27 15:45:00+00:00,5.0,False,True,True,2025-12-27 15:45:00+00:00,5.0,False,True,True,-0.06976744186046781,0.0,0.3139534883720886,300,15
REF_SUPPORT,reference_validation,,2026-04-15 15:00:00+00:00,2026-04-15 16:15:00+00:00,2026-04-15 16:40:00+00:00,84.47,82.85,1.6200000000000045,2026-04-15 17:00:00+00:00,2026-04-15 17:10:00+00:00,0.16666666666666374,True,E40,2026-04-15 17:25:00+00:00,True,True,2026-04-15 17:15:00+00:00,5.0,True,True,True,2026-04-15 17:15:00+00:00,5.0,True,False,False,0.00617283950617598,0.061728395061724714,0.40123456790123696,300,15
REF_SUPPORT,reference_validation,,2026-04-23 15:00:00+00:00,2026-04-23 15:15:00+00:00,2026-04-23 15:30:00+00:00,86.15,85.13,1.0200000000000102,2026-04-23 15:35:00+00:00,2026-04-23 15:45:00+00:00,0.3431372549019518,True,E40,2026-04-23 15:50:00+00:00,True,False,2026-04-23 15:50:00+00:00,5.0,False,True,False,2026-04-23 15:50:00+00:00,5.0,False,True,False,-0.03921568627451554,-0.019607843137264738,0.4509803921568521,300,15
REF_SUPPORT,reference_validation,,2026-05-29 15:00:00+00:00,2026-05-29 15:25:00+00:00,2026-05-29 15:55:00+00:00,82.4,80.3,2.1000000000000085,2026-05-29 16:00:00+00:00,2026-05-29 16:10:00+00:00,0.16666666666666327,False,H_FAIL,2026-05-29 16:20:00+00:00,True,True,2026-05-29 16:15:00+00:00,5.0,False,True,True,2026-05-29 16:15:00+00:00,5.0,False,True,True,-0.09047619047619579,-0.05714285714285908,0.23809523809523714,300,15
REF_SUPPORT,reference_validation,,2026-07-17 15:00:00+00:00,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,74.97,73.32,1.6500000000000057,2026-07-17 17:05:00+00:00,2026-07-17 17:15:00+00:00,0.13939393939394132,False,H_FAIL,2026-07-17 19:20:00+00:00,True,True,2026-07-17 17:35:00+00:00,20.0,False,True,True,2026-07-17 18:15:00+00:00,60.0,False,True,True,-0.0666666666666661,-0.05454545454545642,0.24848484848484556,300,15
