entry_ts,entry_px,exit_ts,exit_px,exit_reason,pnl_0bps,H,L,range,target_px,stop_px,execution_start,execution_end,partition,exec_min,execution_utc,zone,tie_order,entry_f,target_ext,stop_f,accepted,decision,blocked_by_zone,portfolio
2024-11-20 09:30:00+00:00,3123.526,2024-11-20 11:10:00+00:00,3101.55,CLOSE_INVALIDATION,-3.9178192850002787,3131.93,3089.91,42.01999999999998,3142.435,3104.6169999999997,2024-11-20 09:00:00+00:00,2024-11-20 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_development
2024-11-27 16:45:00+00:00,3561.789,2024-11-27 19:25:00+00:00,3610.1625000000004,TARGET,6.390618422371497,3575.61,3437.4,138.21000000000004,3610.1625000000004,3485.7735000000002,2024-11-27 16:00:00+00:00,2024-11-27 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2024-12-06 17:55:00+00:00,4024.936,2024-12-06 22:00:00+00:00,4026.56,TIME_EXIT,-0.19825766173680004,4046.0,3835.36,210.63999999999987,4098.66,3909.0840000000003,2024-12-06 16:00:00+00:00,2024-12-06 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2024-12-11 07:45:00+00:00,3657.498,2024-12-11 11:00:00+00:00,3707.32,TIME_EXIT,6.410940156358302,3681.21,3562.65,118.55999999999995,3716.7780000000002,3604.146,2024-12-11 05:00:00+00:00,2024-12-11 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2024-12-13 13:15:00+00:00,3915.435,2024-12-13 14:55:00+00:00,3945.725,TARGET,3.468024881015786,3930.58,3870.0,60.57999999999993,3945.725,3891.203,2024-12-13 10:00:00+00:00,2024-12-13 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2024-12-13 14:00:00+00:00,3922.04,2024-12-13 15:00:00+00:00,3949.77,TIME_EXIT,3.135150074960969,3935.05,3870.0,65.05000000000018,3951.3125,3892.7675,2024-12-13 09:00:00+00:00,2024-12-13 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_1000,ETH_S5B_development
2024-12-18 18:05:00+00:00,3883.139,2024-12-18 19:00:00+00:00,3906.5225,TARGET,2.6109017472719214,3889.82,3823.01,66.80999999999995,3906.5225,3846.3935,2024-12-18 16:00:00+00:00,2024-12-18 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2024-12-25 05:30:00+00:00,3487.242,2024-12-25 06:15:00+00:00,3506.637,TARGET,2.380850884452568,3495.0,3456.21,38.789999999999964,3506.637,3469.7865,2024-12-25 05:00:00+00:00,2024-12-25 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2025-01-10 18:05:00+00:00,3306.29,2025-01-10 22:00:00+00:00,3264.15,TIME_EXIT,-6.772701729128405,3318.83,3193.43,125.40000000000009,3350.18,3237.3199999999997,2025-01-10 16:00:00+00:00,2025-01-10 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-01-17 09:20:00+00:00,3399.872,2025-01-17 10:10:00+00:00,3429.9275,TARGET,4.020092874084624,3413.23,3346.44,66.78999999999996,3429.9275,3369.8165,2025-01-17 09:00:00+00:00,2025-01-17 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-01-20 16:50:00+00:00,3375.6,2025-01-20 17:40:00+00:00,3245.0,CLOSE_INVALIDATION,-19.744709088754572,3389.0,3255.0,134.0,3422.5,3301.9,2025-01-20 16:00:00+00:00,2025-01-20 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-01-23 16:30:00+00:00,3276.253,2025-01-23 19:20:00+00:00,3208.28,CLOSE_INVALIDATION,-10.773588364512742,3286.0,3188.53,97.4699999999998,3310.3675,3222.6445000000003,2025-01-23 16:00:00+00:00,2025-01-23 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-01-30 09:30:00+00:00,3207.2799999999997,2025-01-30 09:50:00+00:00,3224.3125,TARGET,2.255287346287283,3214.85,3177.0,37.84999999999991,3224.3125,3190.2475,2025-01-30 09:00:00+00:00,2025-01-30 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-01-30 17:55:00+00:00,3272.777,2025-01-30 20:45:00+00:00,3229.79,CLOSE_INVALIDATION,-6.967358545968794,3279.99,3207.86,72.12999999999965,3298.0224999999996,3233.1055,2025-01-30 16:00:00+00:00,2025-01-30 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-03 12:45:00+00:00,2592.99,2025-02-03 15:00:00+00:00,2618.31,TIME_EXIT,4.482394455821281,2629.91,2445.31,184.5999999999999,2676.06,2509.92,2025-02-03 09:00:00+00:00,2025-02-03 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-03 12:45:00+00:00,2583.7599999999998,2025-02-03 15:20:00+00:00,2676.06,TARGET,17.461566089729775,2629.91,2445.31,184.5999999999999,2676.06,2509.92,2025-02-03 10:00:00+00:00,2025-02-03 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_reference_validation
2025-02-03 17:00:00+00:00,2705.888,2025-02-03 21:50:00+00:00,2775.5800000000004,TARGET,12.477842689719699,2725.8,2526.68,199.12000000000035,2775.5800000000004,2596.372,2025-02-03 16:00:00+00:00,2025-02-03 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-06 10:05:00+00:00,2844.912,2025-02-06 11:05:00+00:00,2820.0,CLOSE_INVALIDATION,-4.778342809900571,2854.95,2804.76,50.1899999999996,2867.4974999999995,2822.3265,2025-02-06 09:00:00+00:00,2025-02-06 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-10 06:00:00+00:00,2637.566,2025-02-10 11:00:00+00:00,2646.09,TIME_EXIT,1.2158837352316936,2657.73,2556.91,100.82000000000016,2687.976,2592.197,2025-02-10 05:00:00+00:00,2025-02-10 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-10 10:20:00+00:00,2651.3740000000003,2025-02-10 13:50:00+00:00,2670.6025,TARGET,3.2261387491918208,2659.92,2617.19,42.73000000000002,2670.6025,2632.1455,2025-02-10 09:00:00+00:00,2025-02-10 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_reference_validation
2025-02-10 10:35:00+00:00,2649.94,2025-02-10 13:50:00+00:00,2669.9,TARGET,3.3661230065586527,2659.92,2620.0,39.92000000000007,2669.9,2633.972,2025-02-10 10:00:00+00:00,2025-02-10 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_reference_validation
2025-02-10 18:45:00+00:00,2680.085,2025-02-10 22:00:00+00:00,2662.61,TIME_EXIT,-3.6601577935028047,2685.65,2630.0,55.65000000000009,2699.5625,2649.4775,2025-02-10 16:00:00+00:00,2025-02-10 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-12 11:55:00+00:00,2624.41,2025-02-12 13:20:00+00:00,2651.6575000000003,TARGET,4.7911667765327515,2636.52,2575.97,60.55000000000018,2651.6575000000003,2597.1625,2025-02-12 09:00:00+00:00,2025-02-12 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-12 11:55:00+00:00,2623.34,2025-02-12 13:20:00+00:00,2649.7,TARGET,4.62412954477871,2636.52,2583.8,52.7199999999998,2649.7,2602.252,2025-02-12 10:00:00+00:00,2025-02-12 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_reference_validation
2025-02-12 17:15:00+00:00,2652.433,2025-02-12 22:00:00+00:00,2681.24,TIME_EXIT,5.030297391112226,2664.68,2542.21,122.4699999999998,2695.2974999999997,2585.0745,2025-02-12 16:00:00+00:00,2025-02-12 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-14 10:25:00+00:00,2708.795,2025-02-14 11:10:00+00:00,2697.1,CLOSE_INVALIDATION,-2.558708946228882,2715.72,2688.02,27.699999999999818,2722.6449999999995,2697.715,2025-02-14 10:00:00+00:00,2025-02-14 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-18 11:00:00+00:00,2690.9375,2025-02-18 14:10:00+00:00,2718.0225,TARGET,4.632632679131343,2704.48,2650.31,54.17000000000007,2718.0225,2669.2695,2025-02-18 10:00:00+00:00,2025-02-18 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-27 07:55:00+00:00,2356.69,2025-02-27 11:00:00+00:00,2376.83,TIME_EXIT,3.872942134943447,2370.36,2302.01,68.34999999999991,2390.8650000000002,2325.9325000000003,2025-02-27 05:00:00+00:00,2025-02-27 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-02-28 16:10:00+00:00,2215.373,2025-02-28 22:00:00+00:00,2224.12,TIME_EXIT,1.5741596561843045,2227.77,2103.8,123.9699999999998,2258.7625,2147.1895,2025-02-28 16:00:00+00:00,2025-02-28 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-03-13 09:10:00+00:00,1883.044,2025-03-13 10:50:00+00:00,1900.405,TARGET,4.209823243641675,1890.76,1852.18,38.57999999999993,1900.405,1865.683,2025-03-13 09:00:00+00:00,2025-03-13 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-03-13 10:25:00+00:00,1884.3625,2025-03-13 12:20:00+00:00,1905.8174999999999,TARGET,5.2929067522836215,1895.09,1852.18,42.909999999999854,1905.8174999999999,1867.1985,2025-03-13 10:00:00+00:00,2025-03-13 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_reference_validation
2025-03-14 11:05:00+00:00,1900.405,2025-03-14 13:30:00+00:00,1909.4750000000001,TARGET,1.9863334394511605,1904.94,1886.8,18.1400000000001,1909.4750000000001,1893.149,2025-03-14 10:00:00+00:00,2025-03-14 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-03-14 11:10:00+00:00,1901.3120000000001,2025-03-14 13:30:00+00:00,1909.4750000000001,TARGET,1.7466755587720155,1904.94,1886.8,18.1400000000001,1909.4750000000001,1893.149,2025-03-14 09:00:00+00:00,2025-03-14 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_1000,ETH_S5B_reference_validation
2025-03-14 18:45:00+00:00,1934.9289999999999,2025-03-14 22:00:00+00:00,1921.5,TIME_EXIT,-3.8701531684108166,1941.81,1873.0,68.80999999999995,1959.0124999999998,1897.0835,2025-03-14 16:00:00+00:00,2025-03-14 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-03-19 09:50:00+00:00,1941.0140000000001,2025-03-19 10:30:00+00:00,1947.5525,TARGET,1.2843000617202676,1943.92,1929.39,14.529999999999973,1947.5525,1934.4755,2025-03-19 09:00:00+00:00,2025-03-19 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-03-19 18:50:00+00:00,2048.102,2025-03-19 22:00:00+00:00,2039.63,TIME_EXIT,-2.4682563661379437,2056.48,1972.7,83.77999999999997,2077.425,2002.0230000000001,2025-03-19 16:00:00+00:00,2025-03-19 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-03-25 17:55:00+00:00,2076.314,2025-03-25 18:45:00+00:00,2056.57,CLOSE_INVALIDATION,-5.154579509650192,2079.16,2050.7,28.460000000000036,2086.2749999999996,2060.661,2025-03-25 16:00:00+00:00,2025-03-25 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-04-02 14:00:00+00:00,1878.095,2025-04-02 14:15:00+00:00,1863.13,CLOSE_INVALIDATION,-4.384090261674733,1887.23,1850.69,36.539999999999964,1896.365,1863.479,2025-04-02 10:00:00+00:00,2025-04-02 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-04-24 15:00:00+00:00,1762.0875,2025-04-24 16:00:00+00:00,1763.83,TIME_EXIT,0.09444196159376117,1775.71,1721.22,54.49000000000001,1789.3325,1740.2915,2025-04-24 10:00:00+00:00,2025-04-24 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-04-25 10:10:00+00:00,1779.384,2025-04-25 11:00:00+00:00,1770.77,TIME_EXIT,-2.820500577728024,1789.88,1737.4,52.48000000000002,1805.624,1755.768,2025-04-25 05:00:00+00:00,2025-04-25 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-04-28 09:10:00+00:00,1806.104,2025-04-28 10:25:00+00:00,1792.48,CLOSE_INVALIDATION,-4.171654345486209,1811.82,1783.24,28.579999999999927,1818.965,1793.243,2025-04-28 09:00:00+00:00,2025-04-28 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-04-29 10:40:00+00:00,1826.946,2025-04-29 15:00:00+00:00,1822.43,TIME_EXIT,-1.6359423869123253,1836.84,1787.37,49.47000000000003,1849.2075,1804.6844999999998,2025-04-29 09:00:00+00:00,2025-04-29 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-04-29 10:40:00+00:00,1824.4724999999999,2025-04-29 16:00:00+00:00,1814.2,TIME_EXIT,-3.2151972693476467,1836.84,1787.37,49.47000000000003,1849.2075,1804.6844999999998,2025-04-29 10:00:00+00:00,2025-04-29 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_reference_validation
2025-05-01 08:40:00+00:00,1812.854,2025-05-01 10:15:00+00:00,1826.169,TARGET,3.272386193262156,1818.18,1791.55,26.63000000000011,1826.169,1800.8705,2025-05-01 05:00:00+00:00,2025-05-01 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-05-02 12:45:00+00:00,1835.385,2025-05-02 14:55:00+00:00,1850.9750000000001,TARGET,3.8470653296174944,1843.18,1812.0,31.180000000000064,1850.9750000000001,1822.913,2025-05-02 10:00:00+00:00,2025-05-02 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-05-06 19:15:00+00:00,1785.847,2025-05-06 22:00:00+00:00,1775.0,TIME_EXIT,-3.436934295043203,1789.83,1750.0,39.82999999999993,1799.7875,1763.9405,2025-05-06 16:00:00+00:00,2025-05-06 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-05-07 10:20:00+00:00,1839.8125,2025-05-07 12:10:00+00:00,1830.32,CLOSE_INVALIDATION,-2.9797465774365923,1844.87,1824.64,20.22999999999979,1849.9274999999998,1831.7205000000001,2025-05-07 10:00:00+00:00,2025-05-07 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-05-27 17:00:00+00:00,2677.9880000000003,2025-05-27 17:40:00+00:00,2698.1900000000005,TARGET,3.371861561739698,2683.76,2626.04,57.720000000000255,2698.1900000000005,2646.242,2025-05-27 16:00:00+00:00,2025-05-27 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-05-29 10:20:00+00:00,2731.375,2025-05-29 11:40:00+00:00,2719.3,CLOSE_INVALIDATION,-2.610425152166906,2738.5,2710.0,28.5,2745.625,2719.975,2025-05-29 10:00:00+00:00,2025-05-29 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-03 10:40:00+00:00,2613.328,2025-06-03 12:05:00+00:00,2599.01,CLOSE_INVALIDATION,-3.139418855956799,2619.44,2588.88,30.559999999999945,2627.08,2599.576,2025-06-03 09:00:00+00:00,2025-06-03 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-03 10:40:00+00:00,2612.3075,2025-06-03 12:00:00+00:00,2600.21,CLOSE_INVALIDATION,-2.715481619219739,2619.44,2590.91,28.5300000000002,2626.5725,2600.8955,2025-06-03 10:00:00+00:00,2025-06-03 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_reference_validation
2025-06-06 05:30:00+00:00,2446.324,2025-06-06 11:00:00+00:00,2480.33,TIME_EXIT,6.550428479629011,2463.0,2379.62,83.38000000000011,2488.014,2408.803,2025-06-06 05:00:00+00:00,2025-06-06 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-16 19:15:00+00:00,2650.021,2025-06-16 20:45:00+00:00,2672.7325,TARGET,3.8851547214154407,2656.51,2591.62,64.89000000000033,2672.7325,2614.3315000000002,2025-06-16 16:00:00+00:00,2025-06-16 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-18 08:20:00+00:00,2537.08,2025-06-18 10:25:00+00:00,2514.42,CLOSE_INVALIDATION,-4.8657637914452545,2545.1,2505.0,40.09999999999991,2557.13,2519.035,2025-06-18 05:00:00+00:00,2025-06-18 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-24 09:35:00+00:00,2422.2599999999998,2025-06-24 15:00:00+00:00,2429.98,TIME_EXIT,1.193553128070524,2434.1,2374.9,59.19999999999982,2448.8999999999996,2395.62,2025-06-24 09:00:00+00:00,2025-06-24 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-25 21:20:00+00:00,2440.1059999999998,2025-06-25 22:00:00+00:00,2429.23,TIME_EXIT,-2.628591708720806,2445.87,2388.23,57.63999999999987,2460.2799999999997,2408.404,2025-06-25 16:00:00+00:00,2025-06-25 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-06-30 17:50:00+00:00,2482.495,2025-06-30 19:20:00+00:00,2502.1825,TARGET,3.565264784017708,2488.12,2431.87,56.25,2502.1825,2451.5575,2025-06-30 16:00:00+00:00,2025-06-30 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-10 06:45:00+00:00,2789.216,2025-07-10 07:05:00+00:00,2811.176,TARGET,3.536590066886181,2798.0,2754.08,43.92000000000007,2811.176,2769.4519999999998,2025-07-10 05:00:00+00:00,2025-07-10 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-11 19:50:00+00:00,3001.5150000000003,2025-07-11 21:45:00+00:00,2958.09,CLOSE_INVALIDATION,-7.633846907311826,3008.9,2935.05,73.84999999999991,3027.3625,2960.8975,2025-07-11 16:00:00+00:00,2025-07-11 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-14 10:25:00+00:00,3055.976,2025-07-14 10:35:00+00:00,3078.5299999999997,TARGET,3.290146781257342,3066.0,3015.88,50.11999999999989,3078.5299999999997,3033.422,2025-07-14 09:00:00+00:00,2025-07-14 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-16 13:00:00+00:00,3159.12,2025-07-16 13:45:00+00:00,3192.6,TARGET,4.898944009724193,3174.0,3099.6,74.40000000000009,3192.6,3125.64,2025-07-16 09:00:00+00:00,2025-07-16 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-16 13:00:00+00:00,3162.36,2025-07-16 13:10:00+00:00,3185.64,TARGET,3.2807953553674722,3174.0,3127.44,46.559999999999945,3185.64,3143.736,2025-07-16 10:00:00+00:00,2025-07-16 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_reference_validation
2025-07-17 11:20:00+00:00,3444.25,2025-07-17 13:45:00+00:00,3381.62,CLOSE_INVALIDATION,-9.491964868984558,3479.97,3337.09,142.87999999999965,3515.6899999999996,3387.098,2025-07-17 10:00:00+00:00,2025-07-17 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-22 12:15:00+00:00,3693.1425,2025-07-22 13:55:00+00:00,3639.88,CLOSE_INVALIDATION,-7.6109998463367745,3718.68,3616.53,102.14999999999964,3744.2174999999997,3652.2825000000003,2025-07-22 10:00:00+00:00,2025-07-22 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-07-24 10:15:00+00:00,3626.8,2025-07-24 14:45:00+00:00,3695.3125,TARGET,9.045309915076638,3657.25,3505.0,152.25,3695.3125,3558.2875,2025-07-24 09:00:00+00:00,2025-07-24 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-06 16:10:00+00:00,3658.305,2025-08-06 18:05:00+00:00,3692.2375,TARGET,4.237735235307083,3668.0,3571.05,96.94999999999982,3692.2375,3604.9825,2025-08-06 16:00:00+00:00,2025-08-06 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-12 16:20:00+00:00,4459.626,2025-08-12 20:15:00+00:00,4538.985000000001,TARGET,8.497494991732536,4482.3,4255.56,226.73999999999978,4538.985000000001,4334.919,2025-08-12 16:00:00+00:00,2025-08-12 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-13 11:15:00+00:00,4687.35,2025-08-13 15:10:00+00:00,4633.27,CLOSE_INVALIDATION,-6.168717932307155,4714.5,4605.9,108.60000000000036,4741.65,4643.91,2025-08-13 10:00:00+00:00,2025-08-13 16:00:00+00:00,reference_validation,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-13 16:30:00+00:00,4724.395,2025-08-13 21:15:00+00:00,4767.672500000001,TARGET,4.180216091160882,4736.76,4613.11,123.65000000000055,4767.672500000001,4656.3875,2025-08-13 16:00:00+00:00,2025-08-13 22:00:00+00:00,reference_validation,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-14 06:45:00+00:00,4772.224,2025-08-14 07:15:00+00:00,4734.11,CLOSE_INVALIDATION,-4.393316323793739,4788.78,4706.0,82.77999999999975,4813.614,4734.973,2025-08-14 05:00:00+00:00,2025-08-14 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-22 06:30:00+00:00,4294.8240000000005,2025-08-22 07:50:00+00:00,4341.539000000001,TARGET,5.038523208401546,4313.51,4220.08,93.43000000000029,4341.539000000001,4252.7805,2025-08-22 05:00:00+00:00,2025-08-22 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-26 07:45:00+00:00,4421.64,2025-08-26 11:00:00+00:00,4438.98,TIME_EXIT,1.5608109208346659,4449.55,4310.0,139.55000000000018,4491.415,4358.8425,2025-08-26 05:00:00+00:00,2025-08-26 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-27 05:25:00+00:00,4621.0160000000005,2025-08-27 07:20:00+00:00,4573.72,CLOSE_INVALIDATION,-5.517489314038326,4641.77,4538.0,103.77000000000044,4672.901000000001,4574.3195000000005,2025-08-27 05:00:00+00:00,2025-08-27 11:00:00+00:00,reference_validation,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_reference_validation
2025-08-27 13:50:00+00:00,4625.744000000001,2025-08-27 15:00:00+00:00,4611.19,TIME_EXIT,-1.9731523404668434,4643.93,4553.0,90.93000000000029,4666.6625,4584.8255,2025-08-27 09:00:00+00:00,2025-08-27 15:00:00+00:00,reference_validation,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_reference_validation
