role,partition,dev_block,ref_min,hour,parent_entry_ts,parent_exit_ts,reentry_ts,recovery_exit_ts,exit_reason,parent_pnl,parent_loss_dollars,parent_loss_ret,entry_price,entry_R,remaining_E40_R,risk_to_H_R,reward_to_Hrisk,required_recovery_ret_to_episode_be,required_exit_price_to_episode_be,required_exit_R_to_episode_be,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,recovery_hold_min,max_price_R,min_price_R,mfe_from_entry_R,mae_from_entry_R,outcome_class,recovery_win,episode_rescue,hit_E10,hit_E10_min,E10_episode_rescue_if_hit,hit_E20,hit_E20_min,E20_episode_rescue_if_hit,hit_E30,hit_E30_min,E30_episode_rescue_if_hit,hit_E40,hit_E40_min,E40_episode_rescue_if_hit,fail_close_below_H_R,exit_open_below_H_R
CLOCK_SUPPORT,reference_validation,,360,16,2025-07-15 17:45:00+00:00,2025-07-15 18:40:00+00:00,2025-07-15 19:10:00+00:00,2025-07-15 19:25:00+00:00,FAILED_RECLAIM,-1.2952568926170027,1.2952568926170027,0.0025905137852340054,162.44,0.06175298804780944,0.3382470119521906,0.06175298804780944,5.47741935483864,0.0025905137852340054,162.86080305927342,0.14557829866004574,-1.3235656242305271,-1.5735656242305271,-2.61882251684753,15.0,0.13545816733067914,-0.077689243027886,0.07370517928286971,0.13944223107569545,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.02589641434262867,0.023904382470120514
CLOCK_SUPPORT,reference_validation,,360,16,2025-07-22 23:40:00+00:00,2025-07-22 23:50:00+00:00,2025-07-23 00:00:00+00:00,2025-07-23 00:10:00+00:00,FAILED_RECLAIM,-0.779841107374335,0.779841107374335,0.00155968221474867,205.79,0.07487922705314064,0.32512077294685937,0.07487922705314064,4.341935483870929,0.00155968221474867,206.1109670029731,0.11364335784699399,-1.870839205014796,-2.1208392050147964,-2.650680312389131,10.0,0.08333333333333648,-0.12560386473429855,0.008454106280195842,0.20048309178743917,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.01811594202898276,0.01811594202898276
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-07 21:20:00+00:00,2025-08-07 21:35:00+00:00,2025-08-07 21:50:00+00:00,2025-08-07 22:55:00+00:00,TARGET,-0.23064060427840927,0.23064060427840927,0.00046128120855681853,174.05,0.1515892420537907,0.24841075794620932,0.1515892420537907,1.638709677419338,0.00046128120855681853,174.13028599434935,0.1712190695230667,2.918701522550915,2.668701522550915,2.6880609182725057,65.0,0.4107579462102703,-0.1515892420537907,0.2591687041564796,0.3031784841075814,REC_TARGET,True,True,True,10.0,False,True,20.0,True,True,55.0,True,True,65.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-08 17:55:00+00:00,2025-08-08 18:05:00+00:00,2025-08-08 18:25:00+00:00,2025-08-08 18:35:00+00:00,FAILED_RECLAIM,-0.16756032171583168,0.16756032171583168,0.00033512064343166337,179.25,0.04268292682927002,0.35731707317073,0.04268292682927002,8.371428571428194,0.00033512064343166337,179.31007037533513,0.05489235271039397,-1.6457461645746352,-1.8957461645746352,-1.8133064862904669,10.0,0.05081300813008143,-0.27235772357723714,0.008130081300811415,0.31504065040650714,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.07520325203252144,0.07723577235772285
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-22 16:05:00+00:00,2025-08-22 16:50:00+00:00,2025-08-22 17:10:00+00:00,2025-08-23 04:35:00+00:00,TARGET,-1.4842110650493678,1.4842110650493678,0.0029684221300987357,195.99,0.03287671232876837,0.36712328767123165,0.03287671232876837,11.166666666666206,0.0029684221300987357,196.57178105327807,0.06475512620701845,17.09270881167402,16.84270881167402,15.60849774662465,685.0,0.46465753424657635,-0.004383561643834744,0.431780821917808,0.03726027397260311,REC_TARGET,True,True,True,5.0,True,True,155.0,True,True,235.0,True,True,685.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-24 17:40:00+00:00,2025-08-24 17:50:00+00:00,2025-08-24 18:15:00+00:00,2025-08-24 18:30:00+00:00,TARGET,-0.07160588122973044,0.07160588122973044,0.00014321176245946088,210.02,0.09000000000000341,0.3099999999999966,0.09000000000000341,3.4444444444442763,0.00014321176245946088,210.05007733435178,0.0950128890586323,4.428149700028583,4.178149700028583,4.356543818798853,15.0,0.40000000000000097,0.05833333333333712,0.30999999999999756,0.03166666666666629,REC_TARGET,True,True,True,5.0,True,True,10.0,True,True,15.0,True,True,15.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-26 16:40:00+00:00,2025-08-26 17:45:00+00:00,2025-08-26 17:55:00+00:00,2025-08-26 18:40:00+00:00,TARGET,-0.05195614901026824,0.05195614901026824,0.00010391229802053648,192.99,0.08768971332209269,0.31231028667790733,0.08768971332209269,3.5615384615383774,0.00010391229802053648,193.01005403439498,0.09107150664333619,4.798176071299065,4.548176071299065,4.746219922288796,45.0,0.4502529510961188,0.05564924114671368,0.3625632377740261,0.03204047217537901,REC_TARGET,True,True,True,5.0,True,True,5.0,True,True,30.0,True,True,45.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-27 17:35:00+00:00,2025-08-27 17:50:00+00:00,2025-08-27 18:20:00+00:00,2025-08-27 19:00:00+00:00,FAILED_RECLAIM,-0.28649190660362533,0.28649190660362533,0.0005729838132072507,210.22,0.11366906474820002,0.2863309352518,0.11366906474820002,2.518987341772196,0.0005729838132072507,210.34045265721244,0.13100038233272362,-4.447721434687468,-4.697721434687469,-4.734213341291094,40.0,0.38561151079136696,-0.1841726618705033,0.271942446043167,0.29784172661870334,REC_FAIL,False,False,True,5.0,False,True,5.0,True,True,5.0,True,False,,False,0.15539568345323881,0.15539568345323881
CLOCK_SUPPORT,reference_validation,,360,16,2025-08-31 16:40:00+00:00,2025-08-31 16:50:00+00:00,2025-08-31 17:00:00+00:00,2025-08-31 18:05:00+00:00,FAILED_RECLAIM,-0.7080078125000222,0.7080078125000222,0.0014160156250000444,205.02,0.06451612903225726,0.3354838709677428,0.06451612903225726,5.200000000000078,0.0014160156250000444,205.31031152343752,0.1496514731488283,-0.9511267193444972,-1.2011267193444972,-1.6591345318445194,65.0,0.21700879765395167,-0.11730205278592457,0.15249266862169442,0.18181818181818182,REC_FAIL,False,False,True,10.0,False,True,30.0,True,False,,False,False,,False,0.04692082111437649,0.049853372434021895
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-10 02:25:00+00:00,2025-09-10 02:40:00+00:00,2025-09-10 02:50:00+00:00,2025-09-10 03:00:00+00:00,FAILED_RECLAIM,-0.4562876437305685,0.4562876437305685,0.000912575287461137,219.22,0.008000000000000304,0.39199999999999974,0.008000000000000304,48.99999999999811,0.000912575287461137,219.42005475451725,0.034673967268967466,-0.25088951737978205,-0.500889517379782,-0.7071771611103506,10.0,0.036000000000001364,-0.07466666666666696,0.02800000000000106,0.08266666666666726,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.006666666666664393,0.006666666666664393
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-18 16:10:00+00:00,2025-09-18 16:25:00+00:00,2025-09-18 16:55:00+00:00,2025-09-18 17:05:00+00:00,TARGET,-1.3658458201100676,1.3658458201100676,0.0027316916402201352,249.87,0.2292682926829266,0.17073170731707343,0.2292682926829266,0.7446808510638318,0.0027316916402201352,250.55256779014178,0.39574824149799387,1.4007283787569325,1.1507283787569325,0.03488255864686485,10.0,0.919512195121948,0.06097560975609764,0.6902439024390215,0.16829268292682895,REC_TARGET,True,True,True,5.0,False,True,5.0,False,True,5.0,False,True,10.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,2025-09-26 16:45:00+00:00,2025-09-26 17:25:00+00:00,TARGET,-0.378443838934317,0.378443838934317,0.000756887677868634,199.02,0.11260053619302983,0.2873994638069702,0.11260053619302983,2.552380952380942,0.000756887677868634,199.1706357856494,0.13279300075729242,5.38639332730384,5.13639332730384,5.007949488369523,40.0,0.5107238605898121,0.06568364611259787,0.3981233243967823,0.046916890080431956,REC_TARGET,True,True,True,5.0,False,True,15.0,True,True,35.0,True,True,40.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-27 21:40:00+00:00,2025-09-27 22:50:00+00:00,2025-09-27 23:00:00+00:00,2025-09-27 23:20:00+00:00,FAILED_RECLAIM,-0.5892173229893327,0.5892173229893327,0.0011784346459786654,203.8,0.042682926829272785,0.35731707317072725,0.042682926829272785,8.371428571427586,0.0011784346459786654,204.04016498085048,0.11590395757636598,-0.7114818449460714,-0.9614818449460714,-1.300699167935404,20.0,0.16463414634146092,-0.1341463414634139,0.12195121951218814,0.1768292682926867,REC_FAIL,False,False,True,5.0,False,False,,False,False,,False,False,,False,0.04878048780487699,0.04573170731707489
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-28 16:00:00+00:00,2025-09-28 16:20:00+00:00,2025-09-28 16:30:00+00:00,2025-09-28 16:40:00+00:00,FAILED_RECLAIM,0.0,-0.0,-0.0,203.68,0.039215686274509505,0.3607843137254905,0.039215686274509505,9.20000000000008,-0.0,203.68,0.039215686274509505,-1.0555773762765397,-1.3055773762765397,-1.0555773762765397,10.0,0.08556149732620118,-0.05525846702317318,0.04634581105169167,0.09447415329768269,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.039215686274509505,0.03743315508021523
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-29 20:05:00+00:00,2025-09-29 20:20:00+00:00,2025-09-29 20:35:00+00:00,2025-09-29 22:20:00+00:00,FAILED_RECLAIM,-0.09372071227736756,0.09372071227736756,0.00018744142455473511,214.03,0.07046979865771763,0.3295302013422824,0.07046979865771763,4.676190476190516,0.00018744142455473511,214.07011808809742,0.07495728054780883,-1.6586459842078405,-1.9086459842078405,-1.752366696485208,105.0,0.1431767337807608,-0.03914988814317611,0.07270693512304316,0.10961968680089373,REC_FAIL,False,False,True,5.0,True,False,,False,False,,False,False,,False,0.00894854586129894,0.00894854586129894
CLOCK_SUPPORT,reference_validation,,360,16,2025-09-30 20:45:00+00:00,2025-09-30 21:15:00+00:00,2025-09-30 21:25:00+00:00,2025-09-30 21:35:00+00:00,FAILED_RECLAIM,-0.4532875274358972,0.4532875274358972,0.0009065750548717944,210.12,0.10404624277456441,0.2959537572254356,0.10404624277456441,2.844444444444521,0.0009065750548717944,210.31048955052967,0.14074943170128143,-2.0940415000951784,-2.3440415000951784,-2.5473290275310756,10.0,0.1136801541425765,-0.08477842003854026,0.009633911368012088,0.18882466281310467,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.06743737957611194,0.06551059730250515
CLOCK_SUPPORT,reference_validation,,360,16,2025-10-02 16:00:00+00:00,2025-10-02 16:45:00+00:00,2025-10-02 17:00:00+00:00,2025-10-02 17:30:00+00:00,TARGET,-1.2096419459839969,1.2096419459839969,0.0024192838919679938,227.85,0.10602910602910409,0.29397089397089593,0.10602910602910409,2.7725490196079123,0.0024192838919679938,228.40123383478488,0.22063073488250967,3.1029185867895714,2.8529185867895714,1.8932766408055746,30.0,0.4324324324324289,-0.020790020790019598,0.3264033264033248,0.1268191268191237,REC_TARGET,True,True,True,5.0,False,True,10.0,False,True,15.0,True,True,30.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-10-03 16:00:00+00:00,2025-10-03 16:20:00+00:00,2025-10-03 16:30:00+00:00,2025-10-03 17:00:00+00:00,FAILED_RECLAIM,-1.0643732970027076,1.0643732970027076,0.002128746594005415,235.31,0.054568527918782625,0.3454314720812174,0.054568527918782625,6.330232558139414,0.002128746594005415,235.81091536103543,0.11813646713647614,-3.2085334239938534,-3.4585334239938534,-4.272906720996561,30.0,0.2538071065989849,-0.9086294416243655,0.19923857868020228,0.9631979695431482,REC_FAIL,False,False,True,5.0,False,True,5.0,True,False,,False,False,,False,0.13578680203045607,0.13705583756344983
CLOCK_SUPPORT,reference_validation,,360,16,2025-10-05 02:30:00+00:00,2025-10-05 02:45:00+00:00,2025-10-05 02:55:00+00:00,2025-10-05 03:30:00+00:00,TARGET,-1.4794830512162571,1.4794830512162571,0.0029589661024325142,230.21,0.0688468158347686,0.33115318416523143,0.0688468158347686,4.80999999999992,0.0029589661024325142,230.891183586441,0.1860901181481927,4.178793275704806,3.9287932757048063,2.699310224488549,35.0,0.4096385542168665,0.03958691910498962,0.3407917383820979,0.029259896729778974,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,35.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-10-14 16:15:00+00:00,2025-10-14 17:00:00+00:00,2025-10-14 17:15:00+00:00,2025-10-14 17:35:00+00:00,FAILED_RECLAIM,-0.3456448745803309,0.3456448745803309,0.0006912897491606618,203.62,0.09507346585998204,0.30492653414001797,0.09507346585998204,3.2072727272727573,0.0006912897491606618,203.7607604187241,0.10723944846361945,-4.542775758766327,-4.792775758766327,-4.888420633346658,20.0,0.12013828867761311,-0.13915298184961197,0.025064822817631074,0.234226447709594,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.06568712186689869,0.06482281763180628
CLOCK_SUPPORT,reference_validation,,360,16,2025-10-17 16:00:00+00:00,2025-10-17 16:35:00+00:00,2025-10-17 16:45:00+00:00,2025-10-17 16:55:00+00:00,FAILED_RECLAIM,-0.43778045310277625,0.43778045310277625,0.0008755609062055525,182.86,0.013729977116705311,0.3862700228832947,0.013729977116705311,28.13333333333226,0.0008755609062055525,183.02010506730878,0.03204863470352025,-2.050749207043623,-2.300749207043623,-2.488529660146399,10.0,0.081235697940501,-0.12128146453089259,0.06750572082379569,0.1350114416475979,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.07208237986269964,0.07208237986269964
CLOCK_SUPPORT,reference_validation,,360,16,2025-10-27 16:05:00+00:00,2025-10-27 16:25:00+00:00,2025-10-27 16:35:00+00:00,2025-10-27 16:40:00+00:00,TARGET,-0.024890481879702442,0.024890481879702442,4.9780963759404884e-05,201.38,0.18518518518518595,0.21481481481481407,0.18518518518518595,1.1599999999999913,4.9780963759404884e-05,201.39002489048187,0.18889810758587958,1.4400635614261192,1.1900635614261192,1.4151730795464168,5.0,0.8185185185185249,0.15185185185185124,0.6333333333333389,0.033333333333334714,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,5.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-11-01 16:05:00+00:00,2025-11-01 16:15:00+00:00,2025-11-01 16:40:00+00:00,2025-11-01 16:55:00+00:00,FAILED_RECLAIM,-1.4741356204771017,1.4741356204771017,0.0029482712409542033,186.87,0.10774410774410549,0.29225589225589454,0.10774410774410549,2.712500000000078,0.0029482712409542033,187.42094344679708,0.29324695178352567,-0.8562101996039684,-1.1062101996039684,-2.33034582008107,15.0,0.14141414141413725,-0.08417508417508421,0.033670033670031754,0.1919191919191897,REC_FAIL,False,False,True,5.0,False,False,,False,False,,False,False,,False,0.0,0.0
CLOCK_SUPPORT,reference_validation,,360,16,2025-11-21 17:05:00+00:00,2025-11-21 17:20:00+00:00,2025-11-21 17:30:00+00:00,2025-11-21 17:55:00+00:00,FAILED_RECLAIM,-0.4633204633204824,0.4633204633204824,0.0009266409266409648,129.72,0.027672955974842615,0.3723270440251574,0.027672955974842615,13.454545454545535,0.0009266409266409648,129.84020386100386,0.04279293849105122,-2.235584335491869,-2.485584335491869,-2.6989047988123516,25.0,0.13081761006289203,-0.07798742138364834,0.1031446540880494,0.10566037735849096,REC_FAIL,False,False,True,5.0,True,False,,False,False,,False,False,,False,0.04654088050314521,0.045283018867926225
CLOCK_SUPPORT,reference_validation,,360,16,2025-11-22 16:10:00+00:00,2025-11-22 16:20:00+00:00,2025-11-22 16:50:00+00:00,2025-11-22 17:05:00+00:00,FAILED_RECLAIM,-0.7434071523593766,0.7434071523593766,0.0014868143047187532,128.24,0.16129032258064582,0.2387096774193542,0.16129032258064582,1.47999999999999,0.0014868143047187532,128.43066906643713,0.22963048976241054,-2.027448533998777,-2.2774485339987773,-2.7708556863581535,15.0,0.21863799283154053,-0.09677419354839055,0.05734767025089471,0.25806451612903636,REC_FAIL,False,False,True,5.0,False,True,10.0,False,False,,False,False,,False,0.02150537634408679,0.025089605734769618
CLOCK_SUPPORT,reference_validation,,360,16,2025-11-24 16:00:00+00:00,2025-11-24 16:15:00+00:00,2025-11-24 16:25:00+00:00,2025-11-24 16:40:00+00:00,TARGET,-0.7921539041871317,0.7921539041871317,0.0015843078083742634,132.95,0.09708737864077108,0.3029126213592289,0.09708737864077108,3.1200000000002386,0.0015843078083742634,133.16063372312334,0.14821206871925427,4.693493794659664,4.443493794659664,3.9013398904725327,15.0,0.41747572815533907,-0.014563106796117041,0.32038834951456796,0.11165048543688812,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,10.0,True,True,15.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2025-12-24 16:00:00+00:00,2025-12-24 16:25:00+00:00,2025-12-24 16:45:00+00:00,2025-12-24 16:55:00+00:00,FAILED_RECLAIM,-1.1799169989421543,1.1799169989421543,0.0023598339978843086,122.91,0.008771929824559654,0.39122807017544037,0.008771929824559654,44.600000000009096,0.0023598339978843086,123.20004719667996,0.13598561257892988,-1.2610853470018668,-1.5110853470018668,-2.441002345944021,10.0,0.02192982456140225,-0.16666666666666458,0.013157894736842597,0.17543859649122423,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.12719298245614302,0.12719298245614302
CLOCK_SUPPORT,reference_validation,,360,16,2026-01-01 17:30:00+00:00,2026-01-01 17:45:00+00:00,2026-01-01 17:55:00+00:00,2026-01-01 18:05:00+00:00,FAILED_RECLAIM,-0.3194377894905065,0.3194377894905065,0.000638875578981013,125.26,0.0454545454545528,0.3545454545454472,0.0454545454545528,7.799999999998579,0.000638875578981013,125.34002555502316,0.13639267616268447,-0.5189206450583184,-0.7689206450583184,-0.8383584345488249,10.0,0.0454545454545528,-0.3068181818181789,0.0,0.3522727272727317,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.11363636363635776,0.10227272727273168
CLOCK_SUPPORT,reference_validation,,360,16,2026-01-08 16:00:00+00:00,2026-01-08 16:20:00+00:00,2026-01-08 16:30:00+00:00,2026-01-08 16:40:00+00:00,FAILED_RECLAIM,-0.6593406593407014,0.6593406593407014,0.0013186813186814028,136.8,0.07500000000000284,0.3249999999999972,0.07500000000000284,4.333333333333131,0.0013186813186814028,136.98039560439562,0.1200989010989062,-1.2426900584795453,-1.4926900584795453,-1.9020307178202467,10.0,0.24249999999999972,-0.04999999999999716,0.16749999999999687,0.125,REC_FAIL,False,False,True,10.0,False,True,10.0,True,False,,False,False,,False,0.00999999999999801,0.00999999999999801
CLOCK_SUPPORT,reference_validation,,360,16,2026-01-12 16:00:00+00:00,2026-01-12 16:15:00+00:00,2026-01-12 16:30:00+00:00,2026-01-12 17:25:00+00:00,FAILED_RECLAIM,-0.07007708479322972,0.07007708479322972,0.00014015416958645943,143.9,0.2919708029197132,0.1080291970802868,0.2919708029197132,0.3699999999999757,0.00014015416958645943,143.9201681850035,0.2968779038937971,-4.308547602501767,-4.558547602501767,-4.378624687294996,55.0,0.37956204379562236,-0.16058394160583916,0.08759124087590914,0.4525547445255524,REC_FAIL,False,False,True,5.0,False,True,5.0,False,False,,False,False,,False,0.0097323600973217,0.0097323600973217
CLOCK_SUPPORT,reference_validation,,360,16,2026-01-23 16:00:00+00:00,2026-01-23 16:30:00+00:00,2026-01-23 16:45:00+00:00,2026-01-23 17:10:00+00:00,FAILED_RECLAIM,-1.288559156579494,1.288559156579494,0.002577118313158988,128.61,0.19787985865724375,0.20212014134275627,0.19787985865724375,1.0214285714285722,0.002577118313158988,128.94144318625538,0.3149975923163847,-3.071300831972712,-3.321300831972712,-4.359859988552206,25.0,0.37809187279151535,-0.08833922261484561,0.1802120141342716,0.2862190812720894,REC_FAIL,False,False,True,5.0,False,True,5.0,False,True,5.0,False,False,,False,0.08480565371025019,0.08127208480565978
CLOCK_SUPPORT,reference_validation,,360,16,2026-02-09 16:40:00+00:00,2026-02-09 17:15:00+00:00,2026-02-09 17:25:00+00:00,2026-02-09 17:30:00+00:00,TARGET,-0.4080680890753974,0.4080680890753974,0.0008161361781507948,86.13,0.12203389830508443,0.2779661016949156,0.12203389830508443,2.2777777777777866,0.0008161361781507948,86.20029380902413,0.1458623081437746,4.760246139556501,4.510246139556501,4.352178050481104,5.0,0.47796610169491843,0.06440677966101611,0.355932203389834,0.05762711864406832,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,5.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2026-02-17 00:45:00+00:00,2026-02-17 00:55:00+00:00,2026-02-17 01:25:00+00:00,2026-02-17 01:35:00+00:00,FAILED_RECLAIM,-0.6906077348065587,0.6906077348065587,0.0013812154696131174,86.99,0.025171624713958736,0.3748283752860413,0.025171624713958736,14.890909090909139,0.0013812154696131174,87.11015193370164,0.052666346384816744,-0.6322565812162395,-0.8822565812162395,-1.3228643160227982,10.0,0.025171624713958736,-0.07322654462242423,0.0,0.09839816933638296,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.0,0.0
CLOCK_SUPPORT,reference_validation,,360,16,2026-02-24 16:00:00+00:00,2026-02-24 16:35:00+00:00,2026-02-24 16:45:00+00:00,2026-02-24 17:00:00+00:00,TARGET,-0.8392511297611871,0.8392511297611871,0.0016785022595223742,77.76,0.16489361702127694,0.23510638297872308,0.16489361702127694,1.4258064516128983,0.0016785022595223742,77.89052033570047,0.2343193275002485,2.84207818930049,2.59207818930049,2.0028270595393027,15.0,0.4787234042553122,-0.03723404255319523,0.3138297872340352,0.20212765957447218,REC_TARGET,True,True,True,10.0,False,True,10.0,False,True,10.0,True,True,15.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2026-03-02 16:00:00+00:00,2026-03-02 16:35:00+00:00,2026-03-02 16:50:00+00:00,2026-03-02 17:00:00+00:00,FAILED_RECLAIM,-1.236510791366885,1.236510791366885,0.00247302158273377,89.6,0.10256410256410274,0.29743589743589727,0.10256410256410274,2.8999999999999932,0.00247302158273377,89.82158273381295,0.13807415605976806,-4.408482142857107,-4.658482142857107,-5.644992934223992,10.0,0.10737179487179524,-0.04967948717948531,0.004807692307692499,0.15224358974358804,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.022435897435897547,0.02403846153846019
CLOCK_SUPPORT,reference_validation,,360,16,2026-03-04 19:15:00+00:00,2026-03-04 19:25:00+00:00,2026-03-04 19:45:00+00:00,2026-03-04 20:10:00+00:00,FAILED_RECLAIM,-2.5773195876289123,2.5773195876289123,0.005154639175257825,93.77,0.14573991031389918,0.2542600896861008,0.14573991031389918,1.7446153846154253,0.005154639175257825,94.25335051546391,0.2541144653506504,-4.852298176388992,-5.102298176388992,-7.4296177640179035,25.0,0.14798206278026804,-0.07847533632287172,0.0022421524663688575,0.2242152466367709,REC_FAIL,False,False,True,10.0,False,False,,False,False,,False,False,,False,0.06053811659193044,0.05829596412556158
CLOCK_SUPPORT,reference_validation,,360,16,2026-03-14 22:00:00+00:00,2026-03-14 22:15:00+00:00,2026-03-14 22:40:00+00:00,2026-03-14 22:50:00+00:00,FAILED_RECLAIM,-0.4008704615737213,0.4008704615737213,0.0008017409231474426,87.33,0.02222222222221766,0.3777777777777824,0.02222222222221766,17.000000000003695,0.0008017409231474426,87.40001603481845,0.1000178164649406,-0.8015573113477892,-1.0515573113477892,-1.2024277729215105,10.0,0.03333333333333439,-0.1555555555555552,0.011111111111116727,0.17777777777777287,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.13333333333333755,0.13333333333333755
CLOCK_SUPPORT,reference_validation,,360,16,2026-04-05 22:45:00+00:00,2026-04-05 22:55:00+00:00,2026-04-05 23:05:00+00:00,2026-04-05 23:10:00+00:00,TARGET,-0.4980699788320053,0.4980699788320053,0.0009961399576640106,80.49,0.09677419354838315,0.3032258064516169,0.09677419354838315,3.1333333333335025,0.0009961399576640106,80.57017930519237,0.1398813468776164,3.5035408125233536,3.2535408125233536,3.0054708336913483,5.0,0.4408602150537599,0.08602150537634227,0.3440860215053767,0.010752688172040878,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,5.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2026-04-12 20:40:00+00:00,2026-04-12 21:15:00+00:00,2026-04-12 21:25:00+00:00,2026-04-12 21:35:00+00:00,FAILED_RECLAIM,0.0,-0.0,-0.0,82.63,0.10317460317459914,0.2968253968254009,0.10317460317459914,2.876923076923229,-0.0,82.63,0.10317460317459914,-1.089192787123272,-1.339192787123272,-1.089192787123272,10.0,0.19047619047618564,-0.04761904761904923,0.08730158730158649,0.15079365079364837,REC_FAIL,False,False,True,5.0,False,False,,False,False,,False,False,,False,0.039682539682537266,0.039682539682537266
CLOCK_SUPPORT,reference_validation,,360,16,2026-04-13 19:45:00+00:00,2026-04-13 20:15:00+00:00,2026-04-13 20:35:00+00:00,2026-04-13 20:55:00+00:00,FAILED_RECLAIM,-0.7742703990470945,0.7742703990470945,0.001548540798094189,84.13,0.07692307692307365,0.32307692307692637,0.07692307692307365,4.200000000000221,0.001548540798094189,84.26027873734365,0.13259775100156018,-1.5452276239152907,-1.7952276239152907,-2.319498022962385,20.0,0.17094017094016706,-0.055555555555559605,0.0940170940170934,0.13247863247863326,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.03418803418803341,0.03418803418803341
CLOCK_SUPPORT,reference_validation,,360,16,2026-04-15 16:15:00+00:00,2026-04-15 16:40:00+00:00,2026-04-15 17:05:00+00:00,2026-04-15 17:25:00+00:00,TARGET,-0.5919261276192134,0.5919261276192134,0.0011838522552384267,84.68,0.12962962962963417,0.2703703703703658,0.12962962962963417,2.0857142857141775,0.0011838522552384267,84.78024860897361,0.19151148702074572,2.586206896551646,2.336206896551646,1.9942807689324327,20.0,0.40123456790123696,0.00617283950617598,0.2716049382716028,0.1234567901234582,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,20.0,True,,
CLOCK_SUPPORT,reference_validation,,360,16,2026-04-24 20:35:00+00:00,2026-04-24 20:45:00+00:00,2026-04-24 20:55:00+00:00,2026-04-24 21:15:00+00:00,FAILED_RECLAIM,-0.5187319884726316,0.5187319884726316,0.0010374639769452632,86.79,0.0245398773006174,0.3754601226993826,0.0245398773006174,15.299999999997407,0.0010374639769452632,86.88004149855908,0.0797800604656938,-1.4402580942504684,-1.6902580942504684,-1.9589900827231,20.0,0.1042944785276087,-0.16564417177913912,0.0797546012269913,0.19018404907975653,REC_FAIL,False,False,True,15.0,True,False,,False,False,,False,False,,False,0.12269938650306957,0.1288343558282174
CLOCK_SUPPORT,reference_validation,,360,16,2026-05-02 16:10:00+00:00,2026-05-02 16:30:00+00:00,2026-05-02 16:55:00+00:00,2026-05-02 17:15:00+00:00,FAILED_RECLAIM,-0.17846519928615967,0.17846519928615967,0.00035693039857231934,84.17,0.2068965517241464,0.19310344827585363,0.2068965517241464,0.9333333333332544,0.00035693039857231934,84.20004283164785,0.25869453732388337,-0.7722466436972386,-1.0222466436972386,-0.9507118429833983,20.0,0.31034482758621956,-0.06896551724136579,0.10344827586207317,0.2758620689655122,REC_FAIL,False,False,True,5.0,False,False,,False,False,,False,False,,False,0.0,0.017241379310329197
