partition,transition,date_utc,previous_session_high,previous_session_low,side,sweep_ts,bos_ts,bos_level,bos_level_ts,retest_ts,entry_ts,entry_px,sweep_extreme,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
external,LONDON_TO_NEWYORK,2020-04-17,7122.64,7013.33,LONG,2020-04-17 14:35:00+00:00,2020-04-17 16:35:00+00:00,7045.0,2020-04-17 14:20:00+00:00,2020-04-17 16:45:00+00:00,2020-04-17 16:50:00+00:00,7048.15,7006.33,7006.33,7131.789999999999,0.0059334719039747606,TIME_EXIT_SESSION_END,2020-04-17 20:00:00+00:00,7068.35,0.0028660002979505883,1.4330001489752942,1.0330001489752942,190.0
external,ASIA_TO_LONDON,2020-04-21,6912.0,6809.48,LONG,2020-04-21 11:30:00+00:00,2020-04-21 12:20:00+00:00,6820.65,2020-04-21 11:05:00+00:00,2020-04-21 12:30:00+00:00,2020-04-21 12:35:00+00:00,6830.82,6780.0,6780.0,6932.459999999999,0.007439809568982891,TIME_EXIT_SESSION_END,2020-04-21 13:30:00+00:00,6812.99,-0.0026102283474018773,-1.3051141737009386,-1.7051141737009385,55.0
external,ASIA_TO_LONDON,2020-04-24,7585.0,7463.22,SHORT,2020-04-24 09:20:00+00:00,2020-04-24 10:10:00+00:00,7544.73,2020-04-24 09:05:00+00:00,2020-04-24 10:15:00+00:00,2020-04-24 10:20:00+00:00,7541.29,7612.91,7612.91,7398.05,0.009497048913382178,TIME_EXIT_SESSION_END,2020-04-24 13:30:00+00:00,7507.01,0.004545641395570232,2.272820697785116,1.8728206977851163,190.0
external,LONDON_TO_NEWYORK,2020-04-27,7738.0,7650.0,LONG,2020-04-27 14:40:00+00:00,2020-04-27 15:40:00+00:00,7688.61,2020-04-27 14:20:00+00:00,2020-04-27 18:45:00+00:00,2020-04-27 18:50:00+00:00,7691.87,7630.0,7630.0,7815.61,0.008043557678431889,TIME_EXIT_SESSION_END,2020-04-27 20:00:00+00:00,7699.2,0.0009529542230952703,0.47647711154763517,0.07647711154763515,70.0
external,LONDON_TO_NEWYORK,2020-04-30,9229.57,8548.9,LONG,2020-04-30 17:55:00+00:00,2020-04-30 18:40:00+00:00,8718.41,2020-04-30 16:50:00+00:00,2020-04-30 19:15:00+00:00,2020-04-30 19:20:00+00:00,8780.4,8475.0,8475.0,9391.199999999999,0.034782014486811494,TIME_EXIT_SESSION_END,2020-04-30 20:00:00+00:00,8843.71,0.00721037765933219,3.605188829666095,3.205188829666095,40.0
external,LONDON_TO_NEWYORK,2020-05-01,9065.0,8755.0,LONG,2020-05-01 14:40:00+00:00,2020-05-01 14:45:00+00:00,8795.0,2020-05-01 14:30:00+00:00,2020-05-01 15:25:00+00:00,2020-05-01 15:30:00+00:00,8798.7,8743.56,8743.56,8908.980000000003,0.0062668348733337,SL,2020-05-01 15:45:00+00:00,8743.56,-0.006266834873333682,-3.133417436666841,-3.533417436666841,15.0
external,ASIA_TO_LONDON,2020-05-05,9118.17,8820.0,LONG,2020-05-05 12:00:00+00:00,2020-05-05 13:05:00+00:00,8880.78,2020-05-05 11:50:00+00:00,2020-05-05 13:15:00+00:00,2020-05-05 13:20:00+00:00,8885.51,8812.92,8812.92,9030.69,0.008169480423746092,TIME_EXIT_SESSION_END,2020-05-05 13:30:00+00:00,8881.22,-0.0004828085275916383,-0.24140426379581914,-0.6414042637958192,10.0
external,LONDON_TO_NEWYORK,2020-05-08,9972.57,9800.0,SHORT,2020-05-08 15:30:00+00:00,2020-05-08 15:50:00+00:00,9976.3,2020-05-08 15:15:00+00:00,2020-05-08 16:00:00+00:00,2020-05-08 16:05:00+00:00,9977.03,10016.24,10016.24,9898.610000000002,0.003930027272645178,TP_2R,2020-05-08 18:55:00+00:00,9898.610000000002,0.007860054545290374,3.930027272645187,3.530027272645187,170.0
external,LONDON_TO_NEWYORK,2020-05-11,9164.0,8472.01,LONG,2020-05-11 18:50:00+00:00,2020-05-11 19:25:00+00:00,8530.0,2020-05-11 18:30:00+00:00,2020-05-11 19:45:00+00:00,2020-05-11 19:50:00+00:00,8537.91,8400.0,8400.0,8813.73,0.016152664996468676,TIME_EXIT_SESSION_END,2020-05-11 20:00:00+00:00,8747.36,0.02453176479958219,12.265882399791096,11.865882399791095,10.0
external,ASIA_TO_LONDON,2020-05-12,8777.77,8520.43,SHORT,2020-05-12 09:20:00+00:00,2020-05-12 13:10:00+00:00,8724.55,2020-05-12 08:55:00+00:00,2020-05-12 13:20:00+00:00,2020-05-12 13:25:00+00:00,8707.26,8819.93,8819.93,8481.92,0.012939776692093731,TIME_EXIT_SESSION_END,2020-05-12 13:30:00+00:00,8736.36,-0.003342038712522699,-1.6710193562613496,-2.0710193562613495,5.0
external,LONDON_TO_NEWYORK,2020-05-13,9115.0,8828.0,SHORT,2020-05-13 15:15:00+00:00,2020-05-13 19:05:00+00:00,9076.62,2020-05-13 15:05:00+00:00,2020-05-13 19:10:00+00:00,2020-05-13 19:15:00+00:00,9076.0,9180.48,9180.48,8867.04,0.011511679153812205,TIME_EXIT_SESSION_END,2020-05-13 20:00:00+00:00,9145.82,-0.007692816218598519,-3.8464081092992597,-4.24640810929926,45.0
external,LONDON_TO_NEWYORK,2020-05-15,9700.0,9460.0,LONG,2020-05-15 15:55:00+00:00,2020-05-15 18:15:00+00:00,9498.84,2020-05-15 15:35:00+00:00,2020-05-15 18:30:00+00:00,2020-05-15 18:35:00+00:00,9502.55,9425.14,9425.14,9657.369999999999,0.008146234431810393,SL,2020-05-15 19:15:00+00:00,9425.14,-0.008146234431810395,-4.073117215905198,-4.473117215905198,40.0
external,LONDON_TO_NEWYORK,2020-05-22,9200.0,9041.0,SHORT,2020-05-22 16:00:00+00:00,2020-05-22 16:35:00+00:00,9190.15,2020-05-22 15:50:00+00:00,2020-05-22 17:30:00+00:00,2020-05-22 17:35:00+00:00,9186.54,9242.0,9242.0,9075.620000000003,0.006037093399691192,TIME_EXIT_SESSION_END,2020-05-22 20:00:00+00:00,9170.99,0.0016926938760405408,0.8463469380202704,0.44634693802027037,145.0
external,LONDON_TO_NEWYORK,2020-05-25,8876.6,8657.0,SHORT,2020-05-25 18:10:00+00:00,2020-05-25 18:30:00+00:00,8875.0,2020-05-25 18:00:00+00:00,2020-05-25 19:00:00+00:00,2020-05-25 19:05:00+00:00,8873.66,8890.38,8890.38,8840.220000000001,0.001884228153884569,SL,2020-05-25 19:05:00+00:00,8890.38,-0.0018842281538846706,-0.9421140769423353,-1.3421140769423352,0.0
external,ASIA_TO_LONDON,2020-05-26,8963.0,8817.36,SHORT,2020-05-26 08:50:00+00:00,2020-05-26 09:10:00+00:00,8953.32,2020-05-26 08:35:00+00:00,2020-05-26 09:20:00+00:00,2020-05-26 09:25:00+00:00,8948.85,8972.18,8972.18,8902.19,0.0026070388932656068,TP_2R,2020-05-26 09:30:00+00:00,8902.19,0.005214077786531268,2.607038893265634,2.207038893265634,5.0
external,LONDON_TO_NEWYORK,2020-05-26,9011.82,8777.0,LONG,2020-05-26 16:10:00+00:00,2020-05-26 16:45:00+00:00,8764.53,2020-05-26 15:35:00+00:00,2020-05-26 19:20:00+00:00,2020-05-26 19:25:00+00:00,8775.81,8760.8,8760.8,8805.83,0.0017103834289940438,SL,2020-05-26 19:35:00+00:00,8760.8,-0.001710383428993989,-0.8551917144969945,-1.2551917144969944,10.0
external,LONDON_TO_NEWYORK,2020-05-27,9196.14,8841.23,SHORT,2020-05-27 15:20:00+00:00,2020-05-27 16:05:00+00:00,9149.13,2020-05-27 15:10:00+00:00,2020-05-27 19:00:00+00:00,2020-05-27 19:05:00+00:00,9144.57,9212.88,9212.88,9007.95,0.007470006790915209,TIME_EXIT_SESSION_END,2020-05-27 20:00:00+00:00,9153.99,-0.0010301195135473673,-0.5150597567736837,-0.9150597567736837,55.0
external,LONDON_TO_NEWYORK,2020-05-28,9450.0,9110.97,SHORT,2020-05-28 16:25:00+00:00,2020-05-28 17:25:00+00:00,9450.0,2020-05-28 16:05:00+00:00,2020-05-28 17:30:00+00:00,2020-05-28 17:35:00+00:00,9441.78,9469.58,9469.58,9386.180000000002,0.0029443600676990218,SL,2020-05-28 17:45:00+00:00,9469.58,-0.002944360067699048,-1.472180033849524,-1.8721800338495238,10.0
external,LONDON_TO_NEWYORK,2020-06-02,10179.0,10100.0,SHORT,2020-06-02 14:10:00+00:00,2020-06-02 14:30:00+00:00,10157.57,2020-06-02 13:55:00+00:00,2020-06-02 14:40:00+00:00,2020-06-02 14:45:00+00:00,10142.0,10185.26,10185.26,10055.48,0.004265430881482964,TP_2R,2020-06-02 14:45:00+00:00,10055.48,0.008530861762965913,4.265430881482956,3.8654308814829563,0.0
external,LONDON_TO_NEWYORK,2020-06-03,9644.0,9486.34,LONG,2020-06-03 14:10:00+00:00,2020-06-03 18:40:00+00:00,9592.93,2020-06-03 14:00:00+00:00,2020-06-03 18:45:00+00:00,2020-06-03 18:50:00+00:00,9605.01,9472.62,9472.62,9869.789999999999,0.013783431771544164,TIME_EXIT_SESSION_END,2020-06-03 20:00:00+00:00,9576.01,-0.0030192576582429576,-1.5096288291214788,-1.9096288291214787,70.0
external,LONDON_TO_NEWYORK,2020-06-04,9777.0,9440.0,SHORT,2020-06-04 16:40:00+00:00,2020-06-04 18:55:00+00:00,9782.32,2020-06-04 16:30:00+00:00,2020-06-04 19:00:00+00:00,2020-06-04 19:05:00+00:00,9776.67,9884.0,9884.0,9562.01,0.010978175595575991,TIME_EXIT_SESSION_END,2020-06-04 20:00:00+00:00,9817.05,-0.004130240664766083,-2.0651203323830414,-2.4651203323830413,55.0
external,ASIA_TO_LONDON,2020-06-08,9779.0,9701.0,LONG,2020-06-08 09:10:00+00:00,2020-06-08 09:30:00+00:00,9695.11,2020-06-08 08:40:00+00:00,2020-06-08 13:15:00+00:00,2020-06-08 13:20:00+00:00,9716.19,9692.29,9692.29,9763.99,0.002459811922162868,TIME_EXIT_SESSION_END,2020-06-08 13:30:00+00:00,9723.29,0.0007307391065840552,0.3653695532920276,-0.03463044670797244,10.0
external,ASIA_TO_LONDON,2020-06-12,9461.0,9238.0,SHORT,2020-06-12 08:25:00+00:00,2020-06-12 09:15:00+00:00,9460.0,2020-06-12 08:15:00+00:00,2020-06-12 10:15:00+00:00,2020-06-12 10:20:00+00:00,9458.14,9480.0,9480.0,9414.419999999998,0.002311236670212175,SL,2020-06-12 10:30:00+00:00,9480.0,-0.002311236670212269,-1.1556183351061344,-1.5556183351061343,10.0
external,LONDON_TO_NEWYORK,2020-06-12,9512.0,9422.0,LONG,2020-06-12 15:45:00+00:00,2020-06-12 16:15:00+00:00,9413.0,2020-06-12 15:25:00+00:00,2020-06-12 16:55:00+00:00,2020-06-12 17:00:00+00:00,9416.84,9390.91,9390.91,9468.7,0.0027535776332612946,SL,2020-06-12 17:20:00+00:00,9390.91,-0.0027535776332613393,-1.3767888166306697,-1.7767888166306696,20.0
external,LONDON_TO_NEWYORK,2020-06-16,9588.0,9461.21,LONG,2020-06-16 15:20:00+00:00,2020-06-16 16:10:00+00:00,9455.0,2020-06-16 15:05:00+00:00,2020-06-16 16:15:00+00:00,2020-06-16 16:20:00+00:00,9458.84,9425.9,9425.9,9524.720000000001,0.003482456622588024,TIME_EXIT_SESSION_END,2020-06-16 20:00:00+00:00,9505.0,0.004880091004816567,2.4400455024082834,2.0400455024082835,220.0
external,ASIA_TO_LONDON,2020-06-18,9464.0,9394.27,SHORT,2020-06-18 09:50:00+00:00,2020-06-18 09:55:00+00:00,9431.52,2020-06-18 09:25:00+00:00,2020-06-18 11:45:00+00:00,2020-06-18 11:50:00+00:00,9426.02,9483.85,9483.85,9310.36,0.00613514505591967,TIME_EXIT_SESSION_END,2020-06-18 13:30:00+00:00,9411.97,0.0014905548683327163,0.7452774341663582,0.34527743416635814,100.0
external,LONDON_TO_NEWYORK,2020-06-18,9483.85,9373.3,LONG,2020-06-18 16:15:00+00:00,2020-06-18 16:50:00+00:00,9398.83,2020-06-18 16:00:00+00:00,2020-06-18 17:15:00+00:00,2020-06-18 17:20:00+00:00,9399.99,9371.0,9371.0,9457.97,0.0030840458340912896,SL,2020-06-18 19:10:00+00:00,9371.0,-0.0030840458340912758,-1.5420229170456379,-1.9420229170456378,110.0
external,ASIA_TO_LONDON,2020-06-19,9382.21,9239.0,SHORT,2020-06-19 11:05:00+00:00,2020-06-19 11:10:00+00:00,9376.1,2020-06-19 10:55:00+00:00,2020-06-19 11:15:00+00:00,2020-06-19 11:20:00+00:00,9375.37,9399.35,9399.35,9327.410000000002,0.00255776572017953,SL,2020-06-19 12:10:00+00:00,9399.35,-0.0025577657201796278,-1.2788828600898139,-1.6788828600898138,50.0
external,ASIA_TO_LONDON,2020-06-23,9723.23,9612.0,LONG,2020-06-23 08:45:00+00:00,2020-06-23 11:45:00+00:00,9640.0,2020-06-23 08:35:00+00:00,2020-06-23 11:50:00+00:00,2020-06-23 11:55:00+00:00,9644.29,9585.0,9585.0,9762.870000000003,0.006147679093017824,TIME_EXIT_SESSION_END,2020-06-23 13:30:00+00:00,9644.48,1.970077631407996e-05,0.00985038815703998,-0.39014961184296004,95.0
external,LONDON_TO_NEWYORK,2020-06-23,9669.34,9585.0,SHORT,2020-06-23 15:25:00+00:00,2020-06-23 17:30:00+00:00,9655.14,2020-06-23 15:15:00+00:00,2020-06-23 18:05:00+00:00,2020-06-23 18:10:00+00:00,9653.16,9700.0,9700.0,9559.48,0.004852297071632517,TIME_EXIT_SESSION_END,2020-06-23 20:00:00+00:00,9647.05,0.0006329533541348242,0.3164766770674121,-0.0835233229325879,110.0
external,LONDON_TO_NEWYORK,2020-06-26,9258.88,9088.02,LONG,2020-06-26 15:00:00+00:00,2020-06-26 15:35:00+00:00,9101.0,2020-06-26 14:45:00+00:00,2020-06-26 16:20:00+00:00,2020-06-26 16:25:00+00:00,9111.26,9077.16,9077.16,9179.460000000001,0.003742621766912629,TP_2R,2020-06-26 18:25:00+00:00,9179.460000000001,0.007485243533825292,3.742621766912646,3.342621766912646,120.0
external,ASIA_TO_LONDON,2020-06-29,9146.0,9061.0,LONG,2020-06-29 08:20:00+00:00,2020-06-29 09:25:00+00:00,9092.19,2020-06-29 08:10:00+00:00,2020-06-29 11:15:00+00:00,2020-06-29 11:20:00+00:00,9098.33,9058.19,9058.19,9178.609999999999,0.004411798648762951,SL,2020-06-29 13:20:00+00:00,9058.19,-0.004411798648762955,-2.2058993243814773,-2.605899324381477,120.0
external,LONDON_TO_NEWYORK,2020-06-29,9136.66,9028.0,SHORT,2020-06-29 16:10:00+00:00,2020-06-29 16:40:00+00:00,9111.81,2020-06-29 16:00:00+00:00,2020-06-29 16:45:00+00:00,2020-06-29 16:50:00+00:00,9111.1,9162.0,9162.0,9009.300000000001,0.00558659217877091,SL,2020-06-29 18:00:00+00:00,9162.0,-0.005586592178770999,-2.7932960893854997,-3.1932960893854996,70.0
external,LONDON_TO_NEWYORK,2020-06-30,9178.0,9063.97,SHORT,2020-06-30 15:05:00+00:00,2020-06-30 17:35:00+00:00,9151.27,2020-06-30 14:45:00+00:00,2020-06-30 18:30:00+00:00,2020-06-30 18:35:00+00:00,9145.05,9188.0,9188.0,9059.149999999998,0.004696529816676861,TIME_EXIT_SESSION_END,2020-06-30 20:00:00+00:00,9133.37,0.0012771936730797684,0.6385968365398842,0.23859683653988417,85.0
external,ASIA_TO_LONDON,2020-07-01,9162.88,9090.0,SHORT,2020-07-01 09:40:00+00:00,2020-07-01 10:10:00+00:00,9161.44,2020-07-01 09:30:00+00:00,2020-07-01 10:15:00+00:00,2020-07-01 10:20:00+00:00,9155.0,9178.0,9178.0,9109.0,0.0025122883670125615,TIME_EXIT_SESSION_END,2020-07-01 13:30:00+00:00,9156.06,-0.00011578372474052578,-0.05789186237026289,-0.4578918623702629,190.0
external,ASIA_TO_LONDON,2020-07-02,9262.99,9177.0,LONG,2020-07-02 08:45:00+00:00,2020-07-02 09:40:00+00:00,9202.32,2020-07-02 08:10:00+00:00,2020-07-02 10:10:00+00:00,2020-07-02 10:15:00+00:00,9202.55,9171.0,9171.0,9265.649999999998,0.003428397563718673,TIME_EXIT_SESSION_END,2020-07-02 13:30:00+00:00,9238.54,0.003910872529896858,1.9554362649484291,1.5554362649484292,195.0
external,ASIA_TO_LONDON,2020-07-03,9121.77,9065.82,LONG,2020-07-03 09:45:00+00:00,2020-07-03 12:00:00+00:00,9109.65,2020-07-03 09:15:00+00:00,2020-07-03 13:20:00+00:00,2020-07-03 13:25:00+00:00,9119.17,9036.06,9036.06,9285.390000000001,0.009113768029327294,TIME_EXIT_SESSION_END,2020-07-03 13:30:00+00:00,9120.39,0.0001337841053516975,0.06689205267584875,-0.3331079473241513,5.0
external,ASIA_TO_LONDON,2020-07-07,9380.0,9237.05,LONG,2020-07-07 09:45:00+00:00,2020-07-07 11:35:00+00:00,9257.41,2020-07-07 09:15:00+00:00,2020-07-07 11:40:00+00:00,2020-07-07 11:45:00+00:00,9268.88,9220.0,9220.0,9366.639999999998,0.005273560559636029,TIME_EXIT_SESSION_END,2020-07-07 13:30:00+00:00,9240.66,-0.0030445965424085175,-1.5222982712042588,-1.9222982712042587,105.0
external,ASIA_TO_LONDON,2020-07-09,9440.81,9360.0,LONG,2020-07-09 10:35:00+00:00,2020-07-09 11:25:00+00:00,9385.22,2020-07-09 10:20:00+00:00,2020-07-09 11:30:00+00:00,2020-07-09 11:35:00+00:00,9393.96,9352.01,9352.01,9477.859999999997,0.004465635365702953,TIME_EXIT_SESSION_END,2020-07-09 13:30:00+00:00,9401.14,0.0007643209040704146,0.3821604520352073,-0.0178395479647927,115.0
external,ASIA_TO_LONDON,2020-07-13,9320.0,9237.32,SHORT,2020-07-13 12:00:00+00:00,2020-07-13 13:05:00+00:00,9303.21,2020-07-13 11:50:00+00:00,2020-07-13 13:10:00+00:00,2020-07-13 13:15:00+00:00,9304.33,9345.0,9345.0,9222.99,0.004371083140860231,TIME_EXIT_SESSION_END,2020-07-13 13:30:00+00:00,9316.02,-0.0012564042762885919,-0.6282021381442959,-1.0282021381442958,15.0
external,ASIA_TO_LONDON,2020-07-15,9272.56,9216.01,LONG,2020-07-15 08:50:00+00:00,2020-07-15 09:55:00+00:00,9223.98,2020-07-15 08:40:00+00:00,2020-07-15 10:05:00+00:00,2020-07-15 10:10:00+00:00,9228.87,9190.0,9190.0,9306.610000000002,0.004211783241068603,TIME_EXIT_SESSION_END,2020-07-15 13:30:00+00:00,9237.46,0.0009307748402564986,0.4653874201282493,0.06538742012824927,200.0
external,ASIA_TO_LONDON,2020-07-16,9223.0,9080.0,LONG,2020-07-16 10:30:00+00:00,2020-07-16 10:55:00+00:00,9087.21,2020-07-16 10:15:00+00:00,2020-07-16 11:15:00+00:00,2020-07-16 11:20:00+00:00,9093.21,9071.79,9071.79,9136.049999999996,0.0023556037966788687,TIME_EXIT_SESSION_END,2020-07-16 13:30:00+00:00,9083.4,-0.0010788269488991586,-0.5394134744495793,-0.9394134744495793,130.0
external,LONDON_TO_NEWYORK,2020-07-20,9193.98,9131.01,SHORT,2020-07-20 17:40:00+00:00,2020-07-20 18:10:00+00:00,9183.01,2020-07-20 17:15:00+00:00,2020-07-20 18:15:00+00:00,2020-07-20 18:20:00+00:00,9180.99,9199.93,9199.93,9143.109999999999,0.0020629583519860615,TIME_EXIT_SESSION_END,2020-07-20 20:00:00+00:00,9160.39,0.002243766739752462,1.121883369876231,0.7218833698762309,100.0
external,LONDON_TO_NEWYORK,2020-07-23,9535.77,9484.0,LONG,2020-07-23 14:35:00+00:00,2020-07-23 16:55:00+00:00,9599.92,2020-07-23 14:25:00+00:00,2020-07-23 17:20:00+00:00,2020-07-23 17:25:00+00:00,9614.64,9472.22,9472.22,9899.48,0.014812827105331045,TIME_EXIT_SESSION_END,2020-07-23 20:00:00+00:00,9597.29,-0.0018045397435575428,-0.9022698717787714,-1.3022698717787713,155.0
external,LONDON_TO_NEWYORK,2020-07-27,10399.0,10128.99,SHORT,2020-07-27 15:00:00+00:00,2020-07-27 15:15:00+00:00,10335.04,2020-07-27 14:45:00+00:00,2020-07-27 15:20:00+00:00,2020-07-27 15:25:00+00:00,10330.55,10425.0,10425.0,10141.649999999998,0.009142785234087318,SL,2020-07-27 16:20:00+00:00,10425.0,-0.009142785234087292,-4.571392617043646,-4.971392617043646,55.0
external,LONDON_TO_NEWYORK,2020-07-28,11078.0,10580.0,SHORT,2020-07-28 16:20:00+00:00,2020-07-28 16:40:00+00:00,10950.0,2020-07-28 16:00:00+00:00,2020-07-28 17:00:00+00:00,2020-07-28 17:05:00+00:00,10949.16,11118.73,11118.73,10610.02,0.015487032795209835,TIME_EXIT_SESSION_END,2020-07-28 20:00:00+00:00,11008.87,-0.005453386378498459,-2.7266931892492297,-3.1266931892492296,175.0
external,ASIA_TO_LONDON,2020-07-29,11095.5,10844.34,SHORT,2020-07-29 08:30:00+00:00,2020-07-29 10:20:00+00:00,11045.0,2020-07-29 08:15:00+00:00,2020-07-29 10:35:00+00:00,2020-07-29 10:40:00+00:00,11040.02,11166.02,11166.02,10788.02,0.011413022802494923,TIME_EXIT_SESSION_END,2020-07-29 13:30:00+00:00,11093.01,-0.0047998101452715325,-2.3999050726357662,-2.799905072635766,170.0
external,LONDON_TO_NEWYORK,2020-07-30,11028.94,10826.55,SHORT,2020-07-30 16:05:00+00:00,2020-07-30 16:20:00+00:00,11002.0,2020-07-30 15:50:00+00:00,2020-07-30 16:25:00+00:00,2020-07-30 16:30:00+00:00,10995.01,11040.2,11040.2,10904.63,0.004110046284632803,SL,2020-07-30 16:50:00+00:00,11040.2,-0.004110046284632851,-2.0550231423164256,-2.4550231423164255,20.0
external,LONDON_TO_NEWYORK,2020-08-06,11788.53,11635.22,SHORT,2020-08-06 14:50:00+00:00,2020-08-06 15:40:00+00:00,11827.32,2020-08-06 14:20:00+00:00,2020-08-06 16:35:00+00:00,2020-08-06 16:40:00+00:00,11819.99,11868.0,11868.0,11723.97,0.004061763165620294,SL,2020-08-06 17:50:00+00:00,11868.0,-0.004061763165620347,-2.0308815828101734,-2.4308815828101733,70.0
external,ASIA_TO_LONDON,2020-08-10,12100.0,11685.99,LONG,2020-08-10 10:45:00+00:00,2020-08-10 11:35:00+00:00,11733.07,2020-08-10 10:35:00+00:00,2020-08-10 11:55:00+00:00,2020-08-10 12:00:00+00:00,11741.65,11666.0,11666.0,11892.949999999999,0.006442876427077936,TP_2R,2020-08-10 12:35:00+00:00,11892.949999999999,0.01288575285415594,6.44287642707797,6.04287642707797,35.0
external,ASIA_TO_LONDON,2020-08-11,11944.0,11712.0,LONG,2020-08-11 10:20:00+00:00,2020-08-11 10:50:00+00:00,11740.0,2020-08-11 09:55:00+00:00,2020-08-11 11:00:00+00:00,2020-08-11 11:05:00+00:00,11767.87,11693.07,11693.07,11917.470000000003,0.006356290475676659,SL,2020-08-11 12:25:00+00:00,11693.07,-0.006356290475676651,-3.1781452378383257,-3.5781452378383256,80.0
external,ASIA_TO_LONDON,2020-08-12,11488.0,11140.0,SHORT,2020-08-12 11:25:00+00:00,2020-08-12 11:45:00+00:00,11488.36,2020-08-12 11:05:00+00:00,2020-08-12 12:25:00+00:00,2020-08-12 12:30:00+00:00,11486.26,11515.0,11515.0,11428.78,0.002502119924152838,SL,2020-08-12 13:00:00+00:00,11515.0,-0.0025021199241528347,-1.2510599620764173,-1.6510599620764173,30.0
external,LONDON_TO_NEWYORK,2020-08-12,11546.02,11425.0,SHORT,2020-08-12 14:20:00+00:00,2020-08-12 17:20:00+00:00,11544.26,2020-08-12 14:10:00+00:00,2020-08-12 17:55:00+00:00,2020-08-12 18:00:00+00:00,11536.84,11630.0,11630.0,11350.52,0.008075001473540401,TIME_EXIT_SESSION_END,2020-08-12 20:00:00+00:00,11573.83,-0.003206250585082282,-1.603125292541141,-2.003125292541141,120.0
external,LONDON_TO_NEWYORK,2020-08-14,11785.0,11674.0,LONG,2020-08-14 14:15:00+00:00,2020-08-14 15:50:00+00:00,11724.0,2020-08-14 13:55:00+00:00,2020-08-14 16:00:00+00:00,2020-08-14 16:05:00+00:00,11735.01,11645.0,11645.0,11915.03,0.007670210762496173,TIME_EXIT_SESSION_END,2020-08-14 20:00:00+00:00,11808.99,0.006304212778685203,3.1521063893426016,2.7521063893426017,235.0
external,ASIA_TO_LONDON,2020-08-18,12403.0,12206.0,LONG,2020-08-18 10:30:00+00:00,2020-08-18 10:35:00+00:00,12262.66,2020-08-18 10:20:00+00:00,2020-08-18 11:25:00+00:00,2020-08-18 11:30:00+00:00,12266.0,12192.9,12192.9,12412.2,0.005959563019729362,SL,2020-08-18 11:55:00+00:00,12192.9,-0.00595956301972933,-2.979781509864665,-3.379781509864665,25.0
external,LONDON_TO_NEWYORK,2020-08-19,11922.5,11741.87,LONG,2020-08-19 15:30:00+00:00,2020-08-19 16:00:00+00:00,11768.33,2020-08-19 15:20:00+00:00,2020-08-19 16:05:00+00:00,2020-08-19 16:10:00+00:00,11772.1,11705.05,11705.05,11906.200000000003,0.0056956702712346215,SL,2020-08-19 16:20:00+00:00,11705.05,-0.005695670271234632,-2.847835135617316,-3.247835135617316,10.0
external,LONDON_TO_NEWYORK,2020-08-20,11850.0,11690.47,SHORT,2020-08-20 15:20:00+00:00,2020-08-20 15:25:00+00:00,11835.0,2020-08-20 15:05:00+00:00,2020-08-20 17:35:00+00:00,2020-08-20 17:40:00+00:00,11828.62,11857.61,11857.61,11770.640000000001,0.0024508353468113593,SL,2020-08-20 18:30:00+00:00,11857.61,-0.002450835346811342,-1.225417673405671,-1.625417673405671,50.0
external,LONDON_TO_NEWYORK,2020-08-21,11842.01,11628.79,LONG,2020-08-21 18:15:00+00:00,2020-08-21 19:05:00+00:00,11707.18,2020-08-21 18:00:00+00:00,2020-08-21 19:15:00+00:00,2020-08-21 19:20:00+00:00,11719.7,11615.0,11615.0,11929.100000000002,0.008933675776683764,TIME_EXIT_SESSION_END,2020-08-21 20:00:00+00:00,11679.69,-0.0034139099123697836,-1.7069549561848918,-2.1069549561848917,40.0
external,ASIA_TO_LONDON,2020-08-24,11780.0,11595.0,SHORT,2020-08-24 10:30:00+00:00,2020-08-24 10:55:00+00:00,11781.0,2020-08-24 10:05:00+00:00,2020-08-24 12:55:00+00:00,2020-08-24 13:00:00+00:00,11779.06,11802.0,11802.0,11733.179999999998,0.0019475238261797215,TIME_EXIT_SESSION_END,2020-08-24 13:30:00+00:00,11778.0,8.999020295330507e-05,0.04499510147665253,-0.3550048985233475,30.0
external,LONDON_TO_NEWYORK,2020-08-24,11831.96,11761.05,LONG,2020-08-24 15:55:00+00:00,2020-08-24 16:15:00+00:00,11749.0,2020-08-24 15:35:00+00:00,2020-08-24 17:35:00+00:00,2020-08-24 17:40:00+00:00,11749.3,11742.36,11742.36,11763.179999999997,0.0005906734869310249,SL,2020-08-24 18:10:00+00:00,11742.36,-0.0005906734869309815,-0.29533674346549077,-0.6953367434654908,30.0
external,ASIA_TO_LONDON,2020-08-25,11770.0,11556.0,LONG,2020-08-25 08:30:00+00:00,2020-08-25 08:45:00+00:00,11586.0,2020-08-25 08:15:00+00:00,2020-08-25 08:50:00+00:00,2020-08-25 08:55:00+00:00,11588.77,11518.92,11518.92,11728.470000000001,0.00602738685813942,SL,2020-08-25 12:15:00+00:00,11518.92,-0.006027386858139416,-3.013693429069708,-3.413693429069708,200.0
