partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,hybrid_exit_reason,hybrid_exit_px,hybrid_net_pnl_usd,hybrid_hold_minutes,hybrid_e20_reached,hybrid_ceiling_ratchets,hybrid_final_ceiling,session_trough_after_e20,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r
development,2022-05-02,2022-05-02 13:40:00+00:00,H2_ARRIVAL,39073.0,38411.0,662.0,38510.3,38841.3,38278.6,2022-05-02 13:45:00+00:00,2022-05-02 17:00:00+00:00,,2022-05-02 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,38659.7,38250.0,409.6999999999971,38311.455,38516.305,38168.06,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38311.455,True,5.0,0.30436905052476926,0.15436905052476926,BLIND_F15,True,,,2022-05-03 13:40:00+00:00,38311.455,0.15,False,EXECUTED,TP_E20_DOWN,38168.06,1.4714376679246914,5.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,38201.5,1.0350146711995527,10.0,True,0,38168.06,37500.1,1.830363680742023,0.11837930192824102,0.0646752900386717,1.7119843788137818
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,38659.7,38250.0,409.6999999999971,38311.455,38516.305,38168.06,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38311.455,True,5.0,0.30436905052476926,0.15436905052476926,EARLY_REJECT,True,SAME_BAR,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,38296.6,0.11374176226506925,True,EXECUTED,TP_E20_DOWN,38168.06,1.2782168652047514,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,38201.5,0.8416245828611449,5.0,True,0,38168.06,37500.1,1.830363680742023,0.11837930192824102,0.0646752900386717,1.7119843788137818
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,38659.7,38250.0,409.6999999999971,38311.455,38516.305,38168.06,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38311.455,True,5.0,0.30436905052476926,0.15436905052476926,SAME_BAR_REJECTION,True,SAME_BAR,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,38296.6,0.11374176226506925,True,EXECUTED,TP_E20_DOWN,38168.06,1.2782168652047514,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,38201.5,0.8416245828611449,5.0,True,0,38168.06,37500.1,1.830363680742023,0.11837930192824102,0.0646752900386717,1.7119843788137818
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,33789.2,32620.0,1169.199999999997,32795.38,33379.979999999996,32386.16,,,,2022-05-09 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,33789.2,32620.0,1169.199999999997,32795.38,33379.979999999996,32386.16,,,,2022-05-09 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,33789.2,32620.0,1169.199999999997,32795.38,33379.979999999996,32386.16,,,,2022-05-09 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,30288.0,29417.3,870.7000000000007,29547.905,29983.255,29243.16,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,0.4826002067302175,0.3326002067302175,BLIND_F15,True,,,2022-05-16 14:00:00+00:00,29547.905,0.15,False,EXECUTED,TP_E20_DOWN,29243.16,4.75679538024777,160.0,True,True,True,PROFIT_CEILING_HIT,29243.16,4.75679538024777,165.0,True,0,29243.16,29052.3,0.41920294016308685,0.19999999999999915,0.4770958904109573,0.2192029401630877
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,30288.0,29417.3,870.7000000000007,29547.905,29983.255,29243.16,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,0.4826002067302175,0.3326002067302175,EARLY_REJECT,True,LATER_REJECT,2022-05-16 14:45:00+00:00,2022-05-16 14:50:00+00:00,29540.0,0.14092109796715357,False,EXECUTED,TP_E20_DOWN,29243.16,4.624373730534881,110.0,True,True,True,PROFIT_CEILING_HIT,29243.16,4.624373730534881,115.0,True,0,29243.16,29052.3,0.41920294016308685,0.19999999999999915,0.4770958904109573,0.2192029401630877
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,30288.0,29417.3,870.7000000000007,29547.905,29983.255,29243.16,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,0.4826002067302175,0.3326002067302175,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31594.6,31261.2,333.3999999999978,31311.21,31477.91,31194.52,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31594.6,31261.2,333.3999999999978,31311.21,31477.91,31194.52,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31594.6,31261.2,333.3999999999978,31311.21,31477.91,31194.52,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,30177.4,29284.0,893.4000000000015,29418.010000000002,29864.71,29105.32,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.010000000002,True,15.0,0.32348332214013825,0.17348332214013826,BLIND_F15,True,,,2022-06-10 13:45:00+00:00,29418.010000000002,0.15,False,EXECUTED,TP_E20_DOWN,29105.32,4.914601497518056,160.0,True,False,True,PROFIT_CEILING_HIT,29105.32,4.914601497518056,165.0,True,0,29105.32,28805.0,0.5361540183568382,0.2,0.3730271398747396,0.33615401835683817
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,30177.4,29284.0,893.4000000000015,29418.010000000002,29864.71,29105.32,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.010000000002,True,15.0,0.32348332214013825,0.17348332214013826,EARLY_REJECT,True,SAME_BAR,2022-06-10 13:45:00+00:00,2022-06-10 13:50:00+00:00,29413.7,0.1451757331542428,False,EXECUTED,TP_E20_DOWN,29105.32,4.842115068828489,155.0,True,False,True,PROFIT_CEILING_HIT,29105.32,4.842115068828489,160.0,True,0,29105.32,28805.0,0.5361540183568382,0.2,0.3730271398747396,0.33615401835683817
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,30177.4,29284.0,893.4000000000015,29418.010000000002,29864.71,29105.32,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.010000000002,True,15.0,0.32348332214013825,0.17348332214013826,SAME_BAR_REJECTION,True,SAME_BAR,2022-06-10 13:45:00+00:00,2022-06-10 13:50:00+00:00,29413.7,0.1451757331542428,False,EXECUTED,TP_E20_DOWN,29105.32,4.842115068828489,155.0,True,False,True,PROFIT_CEILING_HIT,29105.32,4.842115068828489,160.0,True,0,29105.32,28805.0,0.5361540183568382,0.2,0.3730271398747396,0.33615401835683817
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,24934.3,23339.9,1594.3999999999978,23579.06,24376.26,23021.02,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,0.2747742097340687,0.12477420973406869,BLIND_F15,True,,,2022-06-13 13:50:00+00:00,23579.06,0.15,False,EXECUTED,TP_E20_DOWN,23021.02,11.433380974474838,50.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,23047.8,10.865504222814693,55.0,True,0,23021.02,22559.7,0.48933768188660426,0.18320371299548582,0.37439118174827213,0.30613396889111844
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,24934.3,23339.9,1594.3999999999978,23579.06,24376.26,23021.02,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,0.2747742097340687,0.12477420973406869,EARLY_REJECT,True,LATER_REJECT,2022-06-13 14:00:00+00:00,2022-06-13 14:05:00+00:00,23530.0,0.1192298043151021,False,EXECUTED,TP_E20_DOWN,23021.02,10.415554611134704,35.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,23047.8,9.84649383765408,40.0,True,0,23021.02,22559.7,0.48933768188660426,0.18320371299548582,0.37439118174827213,0.30613396889111844
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,24934.3,23339.9,1594.3999999999978,23579.06,24376.26,23021.02,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,0.2747742097340687,0.12477420973406869,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20855.0,20433.8,421.2000000000007,20496.98,20707.579999999998,20349.559999999998,,,,2022-06-23 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20855.0,20433.8,421.2000000000007,20496.98,20707.579999999998,20349.559999999998,,,,2022-06-23 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20855.0,20433.8,421.2000000000007,20496.98,20707.579999999998,20349.559999999998,,,,2022-06-23 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,21198.0,20846.0,352.0,20898.8,21074.8,20775.6,,,,2022-06-28 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,21198.0,20846.0,352.0,20898.8,21074.8,20775.6,,,,2022-06-28 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,21198.0,20846.0,352.0,20898.8,21074.8,20775.6,,,,2022-06-28 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20209.2,19300.0,909.2000000000007,19436.38,19890.98,19118.16,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,0.9125604927408711,0.7625604927408711,BLIND_F15,True,,,2022-07-05 13:40:00+00:00,19436.38,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,19918.5,-12.802515283195692,300.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,19918.5,-12.802515283195692,300.0,False,0,,,,,,
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20209.2,19300.0,909.2000000000007,19436.38,19890.98,19118.16,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,0.9125604927408711,0.7625604927408711,EARLY_REJECT,True,LATER_REJECT,2022-07-05 13:50:00+00:00,2022-07-05 13:55:00+00:00,19429.3,0.14221293444786534,False,EXECUTED,CLOSE_INVALIDATION_F65,19918.5,-12.989233786086007,285.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,19918.5,-12.989233786086007,285.0,False,0,,,,,,
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20209.2,19300.0,909.2000000000007,19436.38,19890.98,19118.16,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,0.9125604927408711,0.7625604927408711,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20619.1,20370.0,249.09999999999854,20407.364999999998,20531.915,20320.18,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20619.1,20370.0,249.09999999999854,20407.364999999998,20531.915,20320.18,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20619.1,20370.0,249.09999999999854,20407.364999999998,20531.915,20320.18,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,21090.0,20711.3,378.7000000000007,20768.105,20957.454999999998,20635.559999999998,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20768.105,True,10.0,0.21679429627674154,0.06679429627674155,BLIND_F15,True,,,2022-07-15 16:10:00+00:00,20768.105,0.15,False,EXECUTED,TP_E20_DOWN,20635.559999999998,2.79107111602146,15.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,20697.9,1.290211986120016,20.0,True,0,20635.559999999998,20622.0,0.23580670715605784,0.03538420913651384,0.15005599104141015,0.20042249801954398
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,21090.0,20711.3,378.7000000000007,20768.105,20957.454999999998,20635.559999999998,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20768.105,True,10.0,0.21679429627674154,0.06679429627674155,EARLY_REJECT,True,SAME_BAR,2022-07-15 16:10:00+00:00,2022-07-15 16:15:00+00:00,20758.1,0.12358067071560386,False,EXECUTED,TP_E20_DOWN,20635.559999999998,2.55161888612161,10.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,20697.9,1.05003637134411,15.0,True,0,20635.559999999998,20622.0,0.23580670715605784,0.03538420913651384,0.15005599104141015,0.20042249801954398
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,21090.0,20711.3,378.7000000000007,20768.105,20957.454999999998,20635.559999999998,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20768.105,True,10.0,0.21679429627674154,0.06679429627674155,SAME_BAR_REJECTION,True,SAME_BAR,2022-07-15 16:10:00+00:00,2022-07-15 16:15:00+00:00,20758.1,0.12358067071560386,False,EXECUTED,TP_E20_DOWN,20635.559999999998,2.55161888612161,10.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,20697.9,1.05003637134411,15.0,True,0,20635.559999999998,20622.0,0.23580670715605784,0.03538420913651384,0.15005599104141015,0.20042249801954398
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,23069.0,22444.0,625.0,22537.75,22850.25,22319.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,23069.0,22444.0,625.0,22537.75,22850.25,22319.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,23069.0,22444.0,625.0,22537.75,22850.25,22319.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,22095.0,21796.4,298.59999999999854,21841.190000000002,21990.49,21736.68,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,True,2022-07-25 13:45:00+00:00,21841.190000000002,True,20.0,0.4685197588747438,0.3185197588747438,BLIND_F15,True,,,2022-07-25 13:45:00+00:00,21841.190000000002,0.15,False,EXECUTED,TP_E20_DOWN,21736.68,1.9924978446687729,40.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,21760.0,1.458644148968136,45.0,True,0,21736.68,21544.5,0.8436034829203037,0.12190221031480789,0.14450178642318875,0.7217012726054959
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,22095.0,21796.4,298.59999999999854,21841.190000000002,21990.49,21736.68,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,True,2022-07-25 13:45:00+00:00,21841.190000000002,True,20.0,0.4685197588747438,0.3185197588747438,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,22095.0,21796.4,298.59999999999854,21841.190000000002,21990.49,21736.68,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,True,2022-07-25 13:45:00+00:00,21841.190000000002,True,20.0,0.4685197588747438,0.3185197588747438,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,21181.6,20760.0,421.59999999999854,20823.239999999998,21034.04,20675.68,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,21181.6,20760.0,421.59999999999854,20823.239999999998,21034.04,20675.68,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,21181.6,20760.0,421.59999999999854,20823.239999999998,21034.04,20675.68,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,24972.0,24344.6,627.4000000000015,24438.71,24752.41,24219.12,,,,2022-08-11 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,24972.0,24344.6,627.4000000000015,24438.71,24752.41,24219.12,,,,2022-08-11 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,24972.0,24344.6,627.4000000000015,24438.71,24752.41,24219.12,,,,2022-08-11 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,24138.0,23882.0,256.0,23920.4,24048.4,23830.8,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,24138.0,23882.0,256.0,23920.4,24048.4,23830.8,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,24138.0,23882.0,256.0,23920.4,24048.4,23830.8,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20496.6,20261.0,235.59999999999854,20296.34,20414.14,20213.88,,,,2022-08-30 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20496.6,20261.0,235.59999999999854,20296.34,20414.14,20213.88,,,,2022-08-30 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20496.6,20261.0,235.59999999999854,20296.34,20414.14,20213.88,,,,2022-08-30 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2022-09-01,2022-09-01 14:20:00+00:00,H2_ARRIVAL,20115.1,19810.1,305.0,19855.85,20008.35,19749.1,2022-09-01 14:25:00+00:00,2022-09-01 14:45:00+00:00,,2022-09-01 20:00:00+00:00,True,2022-09-01 14:35:00+00:00,19855.85,True,10.0,0.3580327868852483,0.20803278688524832,BLIND_F15,True,,,2022-09-01 14:35:00+00:00,19855.85,0.15,False,EXECUTED,TP_E20_DOWN,19749.1,2.2881246584759545,10.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,19750.9,2.242797966342314,15.0,True,0,19749.1,19555.0,0.836393442622946,0.19409836065572816,0.23206585652684214,0.6422950819672179
